,availability_Unit 1,availability_Unit 2,availability_Unit 3,availability_Unit 4,demand_EOM,availability_Solar,availability_Biomass,availability_Wind offshore,availability_Hydro,availability_Wind onshore,fuel_price_uranium,fuel_price_lignite,fuel_price_hard coal,fuel_price_natural gas,fuel_price_oil,fuel_price_biomass,fuel_price_co2,price_EOM,residual_load_EOM
2019-01-02 12:00:00,1,1,1,1,3302.5,0.14181846090871875,0.5862709832134292,0.4485449735449735,0.29691295546558705,0.5400686219214138,1,2,10,25,40,20,25,24.0,1418.364303506679
2019-01-02 13:00:00,1,1,1,1,3265.85,0.1283411788784281,0.5864808153477218,0.41917989417989415,0.297165991902834,0.5320548975371311,1,2,10,25,40,20,25,24.0,1447.1878512891442
2019-01-02 14:00:00,1,1,1,1,3205.7,0.08725951698731065,0.5880395683453238,0.39262566137566135,0.2940283400809717,0.49803064485805604,1,2,10,25,40,20,25,24.0,1585.4243308363184
2019-01-02 15:00:00,1,1,1,1,3198.45,0.030699959066721225,0.5885791366906474,0.4123015873015873,0.3007591093117409,0.4522090618537319,1,2,10,25,40,20,25,24.0,1826.2568127782322
2019-01-02 16:00:00,1,1,1,1,3259.35,0.0016987310683585501,0.588279376498801,0.381547619047619,0.29367408906882586,0.4262831359278059,1,2,10,25,40,20,25,24.0,2036.7762848905409
2019-01-02 17:00:00,1,1,1,1,3422.0,0.0,0.5886690647482014,0.3784722222222222,0.2937753036437246,0.4067070877984583,1,2,10,25,40,20,25,24.0,2253.843391614965
2019-01-02 18:00:00,1,1,1,1,3405.75,0.0,0.5891486810551558,0.3569113756613756,0.3014676113360324,0.3751457040797142,1,2,10,25,40,20,25,43.75,2325.1211895361644
2019-01-02 19:00:00,1,1,1,1,3321.95,0.0,0.5885491606714628,0.39176587301587296,0.3053643724696356,0.33711223914269595,1,2,10,25,40,20,25,43.75,2322.4630529369106
2019-01-02 20:00:00,1,1,1,1,3135.05,0.0,0.5870203836930455,0.3592261904761904,0.2920040485829959,0.31071159992479785,1,2,10,25,40,20,25,24.0,2214.5805239975293
2019-01-02 21:00:00,1,1,1,1,2977.15,0.0,0.5863609112709832,0.3767526455026455,0.2798582995951417,0.28207839819514946,1,2,10,25,40,20,25,24.0,2121.252946311068
2019-01-02 22:00:00,1,1,1,1,2881.65,0.0,0.582583932853717,0.4051917989417989,0.28340080971659914,0.2555414551607445,1,2,10,25,40,20,25,24.0,2080.7196425214192
2019-01-02 23:00:00,1,1,1,1,2698.15,0.0,0.5811450839328537,0.37304894179894177,0.28724696356275303,0.23679263019364538,1,2,10,25,40,20,25,24.0,1956.94884779631
2019-01-03 00:00:00,1,1,1,1,2550.85,0.0,0.5795563549160672,0.42450396825396824,0.2899797570850202,0.22475089302500467,1,2,10,25,40,20,25,24.0,1819.1711801359008
2019-01-03 01:00:00,1,1,1,1,2502.1,0.0,0.575689448441247,0.5053571428571428,0.29195344129554657,0.2141896973115247,1,2,10,25,40,20,25,24.0,1764.482899578331
2019-01-03 02:00:00,1,1,1,1,2487.9,0.0,0.5745803357314149,0.49970238095238095,0.2892712550607287,0.20653788306072568,1,2,10,25,40,20,25,24.0,1771.6743399672334
2019-01-03 03:00:00,1,1,1,1,2482.85,0.0,0.5748201438848921,0.5377645502645503,0.28248987854251006,0.20970577176160926,1,2,10,25,40,20,25,24.0,1743.4797504901567
2019-01-03 04:00:00,1,1,1,1,2521.6,0.0,0.5760491606714628,0.5497354497354497,0.2837044534412956,0.22123519458544835,1,2,10,25,40,20,25,24.0,1748.6178336421992
2019-01-03 05:00:00,1,1,1,1,2652.4,0.0,0.5761091127098321,0.5792328042328042,0.2905870445344129,0.22961082910321484,1,2,10,25,40,20,25,24.0,1846.6798055488412
2019-01-03 06:00:00,1,1,1,1,2892.3,0.0,0.576199040767386,0.557473544973545,0.2972165991902834,0.23689133295732273,1,2,10,25,40,20,25,24.0,2077.0822496172755
2019-01-03 07:00:00,1,1,1,1,3111.35,0.0,0.5815047961630695,0.5445436507936507,0.2927125506072874,0.23958450836623424,1,2,10,25,40,20,25,24.0,2294.571268766954
2019-01-03 08:00:00,1,1,1,1,3240.1,0.0036942284076954247,0.5854016786570744,0.5360449735449735,0.2892712550607287,0.23829667230682455,1,2,10,25,40,20,25,43.75,2420.7047587957104
2019-01-03 09:00:00,1,1,1,1,3304.45,0.0328898894801473,0.5842026378896883,0.48227513227513225,0.2836032388663967,0.22576142131979693,1,2,10,25,40,20,25,43.75,2464.9116700900863
2019-01-03 10:00:00,1,1,1,1,3333.7,0.07176115431846085,0.5855515587529976,0.4163690476190476,0.2831983805668016,0.1927617973303252,1,2,10,25,40,20,25,43.75,2505.8450018304156
2019-01-03 11:00:00,1,1,1,1,3378.35,0.09703233729021693,0.5868705035971223,0.34262566137566136,0.2899797570850202,0.1643448016544463,1,2,10,25,40,20,25,43.75,2587.8568880880775
2019-01-03 12:00:00,1,1,1,1,3390.2,0.09774355300859594,0.5879496402877697,0.2895171957671957,0.27783400809716596,0.14769223538259066,1,2,10,25,40,20,25,43.75,2660.803650715155
2019-01-03 13:00:00,1,1,1,1,3331.7,0.0845323372902169,0.5857314148681055,0.23759920634920628,0.2774797570850202,0.13263301372438427,1,2,10,25,40,20,25,43.75,2693.7469399238144
2019-01-03 14:00:00,1,1,1,1,3278.8,0.05531109291854273,0.5836930455635492,0.23263888888888884,0.2786943319838056,0.12070407971423193,1,2,10,25,40,20,25,43.75,2745.706512862508
2019-01-03 15:00:00,1,1,1,1,3250.55,0.017232910356119475,0.5883093525179857,0.20998677248677244,0.2825404858299595,0.12469919157736414,1,2,10,25,40,20,25,43.75,2811.7250361715824
2019-01-03 16:00:00,1,1,1,1,3315.5,0.0008902988129348856,0.5877398081534773,0.19394841269841265,0.2791497975708502,0.14292630193645414,1,2,10,25,40,20,25,43.75,2878.379133047162
2019-01-03 17:00:00,1,1,1,1,3468.75,0.0,0.5898081534772182,0.18078703703703697,0.2806174089068826,0.16778529798834363,1,2,10,25,40,20,25,43.75,2976.971940214326
2019-01-03 18:00:00,1,1,1,1,3452.75,0.0,0.5911870503597123,0.1845568783068783,0.28036437246963564,0.17353355893965025,1,2,10,25,40,20,25,43.75,2945.093351328123
2019-01-03 19:00:00,1,1,1,1,3355.9,0.0,0.5905275779376499,0.2236111111111111,0.2784412955465587,0.16718368114307197,1,2,10,25,40,20,25,43.75,2848.496352697876
2019-01-03 20:00:00,1,1,1,1,3174.25,0.0,0.5888189448441248,0.21980820105820104,0.2842105263157894,0.16347057717616087,1,2,10,25,40,20,25,43.75,2677.6502766363174
2019-01-03 21:00:00,1,1,1,1,3029.6000000000004,0.0,0.5882194244604316,0.17344576719576718,0.2824392712550607,0.15566835871404394,1,2,10,25,40,20,25,43.75,2571.0507963365835
2019-01-03 22:00:00,1,1,1,1,2911.75,0.0,0.5860011990407674,0.17255291005291,0.2802125506072874,0.135664598608761,1,2,10,25,40,20,25,43.75,2503.5673394569335
2019-01-03 23:00:00,1,1,1,1,2747.45,0.0,0.5845323741007195,0.17853835978835977,0.2796558704453441,0.12405997367926297,1,2,10,25,40,20,25,43.75,2365.8847218864985
2019-01-04 00:00:00,1,1,1,1,2593.5,0.0,0.5823141486810551,0.2192791005291005,0.28547570850202425,0.11994265839443499,1,2,10,25,40,20,25,24.0,2205.9317138022725
2019-01-04 01:00:00,1,1,1,1,2501.8,0.0,0.5816546762589928,0.31507936507936507,0.27383603238866394,0.13557999623989467,1,2,10,25,40,20,25,24.0,2036.8182633685174
2019-01-04 02:00:00,1,1,1,1,2476.3,0.0,0.583543165467626,0.4380621693121693,0.27591093117408905,0.14992009776273732,1,2,10,25,40,20,25,24.0,1926.2748878682892
2019-01-04 03:00:00,1,1,1,1,2497.55,0.0,0.5834832134292566,0.5205357142857143,0.2780870445344129,0.17142789998119945,1,2,10,25,40,20,25,24.0,1860.7659643327158
2019-01-04 04:00:00,1,1,1,1,2552.15,0.0,0.5828537170263789,0.5648148148148149,0.2816801619433198,0.19991069749952997,1,2,10,25,40,20,25,24.0,1826.4473303252494
2019-01-04 05:00:00,1,1,1,1,2668.9,0.0,0.5833033573141486,0.5659722222222222,0.28213562753036436,0.23084226358338028,1,2,10,25,40,20,25,24.0,1865.4054521526605
2019-01-04 06:00:00,1,1,1,1,2914.55,0.0,0.5819544364508393,0.5569444444444445,0.278997975708502,0.26206993795826283,1,2,10,25,40,20,25,24.0,2036.5973773265653
2019-01-04 07:00:00,1,1,1,1,3181.35,0.0,0.5839328537170264,0.5581018518518519,0.28264170040485825,0.3000282007896221,1,2,10,25,40,20,25,24.0,2208.0387572852037
2019-01-04 08:00:00,1,1,1,1,3341.15,0.0018112975849365,0.5889088729016787,0.5148148148148148,0.2844635627530364,0.3266779469825155,1,2,10,25,40,20,25,43.75,2314.000962655444
2019-01-04 09:00:00,1,1,1,1,3417.55,0.0143112975849365,0.5864808153477218,0.5046296296296297,0.3089574898785425,0.3415303628501598,1,2,10,25,40,20,25,43.75,2326.0939970604077
2019-01-04 10:00:00,1,1,1,1,3453.35,0.031677241097011824,0.589478417266187,0.5027116402116402,0.30501012145748985,0.36448110547095314,1,2,10,25,40,20,25,24.0,2261.8694774954315
2019-01-04 11:00:00,1,1,1,1,3484.95,0.0438600081866557,0.5867805755395683,0.4948743386243386,0.3061740890688259,0.3951400639217898,1,2,10,25,40,20,25,24.0,2189.5000842791505
2019-01-04 12:00:00,1,1,1,1,3513.4,0.04295435939418743,0.5885491606714628,0.497718253968254,0.2993927125506073,0.4270116563263771,1,2,10,25,40,20,25,24.0,2139.397659111287
2019-01-04 13:00:00,1,1,1,1,3452.75,0.0343225542365943,0.5878297362110312,0.4889550264550264,0.3012145748987854,0.44754653130287647,1,2,10,25,40,20,25,24.0,2052.495275569313
2019-01-04 14:00:00,1,1,1,1,3362.3,0.020277322963569325,0.5894184652278178,0.4616732804232804,0.3029858299595142,0.44424703891708966,1,2,10,25,40,20,25,24.0,2016.3197831290404
2019-01-04 15:00:00,1,1,1,1,3327.9,0.006452108063855875,0.5903177458033573,0.4534060846560847,0.2955971659919028,0.43957980823463055,1,2,10,25,40,20,25,24.0,2031.4577753913502
2019-01-04 16:00:00,1,1,1,1,3391.75,0.000424682767089575,0.5918764988009593,0.4639550264550264,0.2958502024291498,0.44452434668170704,1,2,10,25,40,20,25,24.0,2093.7954157959975
2019-01-04 17:00:00,1,1,1,1,3496.3,0.0,0.5913669064748202,0.48498677248677247,0.28557692307692306,0.4505499153976311,1,2,10,25,40,20,25,24.0,2175.9305025112135
2019-01-04 18:00:00,1,1,1,1,3464.75,0.0,0.5922362110311751,0.4956349206349206,0.297165991902834,0.44593438616281256,1,2,10,25,40,20,25,24.0,2151.6600663390004
2019-01-04 19:00:00,1,1,1,1,3365.9,0.0,0.5920563549160671,0.508234126984127,0.2934716599190283,0.43687253243090807,1,2,10,25,40,20,25,24.0,2070.425018129079
2019-01-04 20:00:00,1,1,1,1,3167.05,0.0,0.5910671462829736,0.5125992063492063,0.2980769230769231,0.43074826095130664,1,2,10,25,40,20,25,24.0,1885.1396650820511
2019-01-04 21:00:00,1,1,1,1,3016.75,0.0,0.5898681055155875,0.5126984126984127,0.28917004048582995,0.43056965595036656,1,2,10,25,40,20,25,24.0,1735.2464950447186
2019-01-04 22:00:00,1,1,1,1,2924.35,0.0,0.5875299760191847,0.5149140211640212,0.28294534412955463,0.43410885504794133,1,2,10,25,40,20,25,24.0,1633.112253914538
2019-01-04 23:00:00,1,1,1,1,2724.7,0.0,0.5866906474820144,0.517228835978836,0.276417004048583,0.4573651062229742,1,2,10,25,40,20,25,24.0,1374.39570005103
2019-01-05 00:00:00,1,1,1,1,2582.8,0.0,0.5845623501199041,0.5096891534391534,0.2834514170040486,0.47659334461364916,1,2,10,25,40,20,25,20.0,1187.440977090216
2019-01-05 01:00:00,1,1,1,1,2465.75,0.0,0.5818645083932854,0.5053240740740741,0.2771761133603239,0.48804756533182925,1,2,10,25,40,20,25,3.3333333333333335,1043.5014570407973
2019-01-05 02:00:00,1,1,1,1,2401.5,0.0,0.5828836930455635,0.4901785714285714,0.270748987854251,0.5071536003008084,1,2,10,25,40,20,25,3.3333333333333335,937.5445706765504
2019-01-05 03:00:00,1,1,1,1,2377.75,0.0,0.5820743405275779,0.48346560846560843,0.27591093117408905,0.5260669298740365,1,2,10,25,40,20,25,3.3333333333333335,869.1964319286653
2019-01-05 04:00:00,1,1,1,1,2381.7,0.0,0.5810851318944844,0.46574074074074073,0.27864372469635623,0.5420238766685467,1,2,10,25,40,20,25,3.3333333333333335,840.3440120323369
2019-01-05 05:00:00,1,1,1,1,2385.1,0.0,0.5793764988009592,0.48002645502645497,0.2821356275303643,0.5337187441248354,1,2,10,25,40,20,25,3.3333333333333335,858.7925576773291
2019-01-05 06:00:00,1,1,1,1,2416.5,0.0,0.5805755395683453,0.4788690476190476,0.28562753036437244,0.5438663282571912,1,2,10,25,40,20,25,3.3333333333333335,865.2865603094031
2019-01-05 07:00:00,1,1,1,1,2538.05,0.0,0.5816546762589928,0.4958664021164021,0.2732793522267206,0.5184339161496522,1,2,10,25,40,20,25,3.3333333333333335,1043.6186487793088
2019-01-05 08:00:00,1,1,1,1,2715.3,0.001350798198935675,0.5853717026378897,0.47900132275132273,0.2843117408906882,0.49375822523030644,1,2,10,25,40,20,25,20.0,1285.9269123263657
2019-01-05 09:00:00,1,1,1,1,2879.6,0.00765452312730245,0.5842625899280576,0.47559523809523807,0.30096153846153845,0.4723632261703328,1,2,10,25,40,20,25,24.0,1489.3175315178166
2019-01-05 10:00:00,1,1,1,1,2985.6,0.018358575521899248,0.5838129496402877,0.4717592592592592,0.2979251012145749,0.4465924045873284,1,2,10,25,40,20,25,24.0,1634.518846023227
2019-01-05 11:00:00,1,1,1,1,3046.05,0.02953847728203025,0.5850419664268585,0.45158730158730154,0.29903846153846153,0.4260246286896033,1,2,10,25,40,20,25,24.0,1726.5073144359956
2019-01-05 12:00:00,1,1,1,1,3039.6,0.0335959885386819,0.5862709832134292,0.43412698412698414,0.28608299595141695,0.4030738860688099,1,2,10,25,40,20,25,24.0,1774.2745198304767
2019-01-05 13:00:00,1,1,1,1,2975.9,0.0272103970528039,0.5866007194244605,0.4435185185185185,0.28476720647773274,0.38815566835871407,1,2,10,25,40,20,25,24.0,1760.0774290637978
2019-01-05 14:00:00,1,1,1,1,2923.65,0.016224928366762148,0.5866606714628297,0.44474206349206347,0.290334008097166,0.3630005640157924,1,2,10,25,40,20,25,24.0,1797.6894436467885
2019-01-05 15:00:00,1,1,1,1,2901.85,0.0051064265247646005,0.5862110311750599,0.5003968253968254,0.2895748987854251,0.3341464561007708,1,2,10,25,40,20,25,24.0,1853.559063277431
2019-01-05 16:00:00,1,1,1,1,2952.7,0.0002507163323782071,0.5889388489208633,0.49474206349206346,0.29048582995951416,0.32275803722504226,1,2,10,25,40,20,25,24.0,1947.2812907096231
2019-01-05 17:00:00,1,1,1,1,3094.45,0.0,0.5877697841726619,0.4874007936507936,0.28264170040485825,0.3163282571912013,1,2,10,25,40,20,25,24.0,2108.6690395616793
2019-01-05 18:00:00,1,1,1,1,3096.85,0.0,0.5913669064748202,0.5032076719576719,0.28410931174089066,0.3108479037413048,1,2,10,25,40,20,25,24.0,2118.447171863669
2019-01-05 19:00:00,1,1,1,1,3005.0,0.0,0.5914568345323741,0.4997354497354497,0.2952429149797571,0.29521526602744874,1,2,10,25,40,20,25,24.0,2067.067655037198
2019-01-05 20:00:00,1,1,1,1,2814.35,0.0,0.5872002398081535,0.5421626984126984,0.2863360323886639,0.28503478097386725,1,2,10,25,40,20,25,24.0,1884.8979682002525
2019-01-05 21:00:00,1,1,1,1,2696.8,0.0,0.5862709832134293,0.5469907407407407,0.28917004048582995,0.2746051889452904,1,2,10,25,40,20,25,24.0,1791.4907313404779
2019-01-05 22:00:00,1,1,1,1,2644.85,0.0,0.5841127098321343,0.5309193121693122,0.2862854251012146,0.2569373942470389,1,2,10,25,40,20,25,24.0,1790.138789514678
2019-01-05 23:00:00,1,1,1,1,2496.0,0.0,0.5809952038369304,0.5525462962962963,0.2837550607287449,0.24331171272795632,1,2,10,25,40,20,25,24.0,1666.7021996615908
2019-01-06 00:00:00,1,1,1,1,2330.15,0.0,0.5777877697841727,0.5332010582010582,0.29529352226720645,0.23271291596164687,1,2,10,25,40,20,25,24.0,1535.0872868154597
2019-01-06 01:00:00,1,1,1,1,2227.3,0.0,0.5751798561151079,0.5132936507936507,0.28588056680161944,0.21833521338597478,1,2,10,25,40,20,25,24.0,1476.1445062176028
2019-01-06 02:00:00,1,1,1,1,2160.5,0.0,0.5754496402877698,0.4718253968253968,0.28294534412955463,0.2033840947546531,1,2,10,25,40,20,25,24.0,1463.3096043832086
2019-01-06 03:00:00,1,1,1,1,2152.2,0.0,0.5782074340527578,0.4495701058201058,0.2964068825910931,0.19446794510246285,1,2,10,25,40,20,25,24.0,1486.2020949158004
2019-01-06 04:00:00,1,1,1,1,2154.3,0.0,0.5776378896882494,0.41468253968253965,0.28335020242914977,0.18685373190449334,1,2,10,25,40,20,25,24.0,1521.2926543657509
2019-01-06 05:00:00,1,1,1,1,2132.85,0.0,0.5781175059952038,0.38323412698412695,0.30263157894736836,0.17927241962774954,1,2,10,25,40,20,25,24.0,1531.3753001369753
2019-01-06 06:00:00,1,1,1,1,2112.85,0.0,0.5803057553956834,0.341005291005291,0.297165991902834,0.16022278623801461,1,2,10,25,40,20,25,24.0,1575.890918002847
2019-01-06 07:00:00,1,1,1,1,2167.55,0.0,0.5805755395683453,0.30410052910052904,0.2825404858299595,0.14358432036097007,1,2,10,25,40,20,25,24.0,1686.9489874573633
2019-01-06 08:00:00,1,1,1,1,2297.35,0.0016373311502250751,0.5804856115107914,0.3191137566137566,0.28502024291497974,0.13119477345365665,1,2,10,25,40,20,25,24.0,1837.624235844793
2019-01-06 09:00:00,1,1,1,1,2472.95,0.014981580024559925,0.5807254196642686,0.26501322751322753,0.2780364372469636,0.1179780033840947,1,2,10,25,40,20,25,24.0,2034.545750473072
2019-01-06 10:00:00,1,1,1,1,2622.1,0.035601719197707674,0.5820143884892086,0.29093915343915344,0.28248987854251006,0.10282477909381457,1,2,10,25,40,20,25,24.0,2159.6580928955327
2019-01-06 11:00:00,1,1,1,1,2750.0,0.05014326647564465,0.5828537170263789,0.26607142857142857,0.28147773279352223,0.0968415115623237,1,2,10,25,40,20,25,24.0,2276.1094834765076
2019-01-06 12:00:00,1,1,1,1,2773.15,0.0540575112566516,0.5847122302158274,0.2238095238095238,0.2880566801619433,0.10353449896597097,1,2,10,25,40,20,25,24.0,2289.6461649196344
2019-01-06 13:00:00,1,1,1,1,2704.3,0.04631088825214895,0.5847422062350119,0.24788359788359787,0.282995951417004,0.1100723820266967,1,2,10,25,40,20,25,24.0,2214.1883851494467
2019-01-06 14:00:00,1,1,1,1,2673.75,0.029349160867785475,0.5828836930455635,0.2487103174603174,0.2901315789473684,0.11004888136867828,1,2,10,25,40,20,25,24.0,2225.7707674247135
2019-01-06 15:00:00,1,1,1,1,2635.45,0.0097625869832173,0.5832434052757793,0.285978835978836,0.2902834008097166,0.10995957886820827,1,2,10,25,40,20,25,24.0,2221.7530509799017
2019-01-06 16:00:00,1,1,1,1,2722.9,0.0005525992632009677,0.5848021582733813,0.33912037037037035,0.29736842105263156,0.11498871968415113,1,2,10,25,40,20,25,24.0,2298.398554483472
2019-01-06 17:00:00,1,1,1,1,2898.1,0.0,0.5857314148681055,0.38042328042328044,0.2932692307692307,0.13050855423951868,1,2,10,25,40,20,25,43.75,2419.659302231891
2019-01-06 18:00:00,1,1,1,1,2943.5,0.0,0.5874700239808154,0.4000992063492063,0.2878542510121457,0.14253619101334836,1,2,10,25,40,20,25,43.75,2427.1198399269465
2019-01-06 19:00:00,1,1,1,1,2864.6,0.0,0.5879496402877697,0.4114748677248677,0.2901821862348178,0.14897067117879298,1,2,10,25,40,20,25,43.75,2327.58337496307
2019-01-06 20:00:00,1,1,1,1,2747.65,0.0,0.5872901678657074,0.3386243386243386,0.2908400809716599,0.14993889828915208,1,2,10,25,40,20,25,24.0,2237.3530188273844
2019-01-06 21:00:00,1,1,1,1,2670.0,0.0,0.5871103117505995,0.330489417989418,0.2932692307692307,0.14899417183681143,1,2,10,25,40,20,25,24.0,2165.3188032122043
2019-01-06 22:00:00,1,1,1,1,2636.2,0.0,0.5835131894484412,0.3951388888888889,0.29382591093117405,0.13926489941718362,1,2,10,25,40,20,25,24.0,2129.9821959014853
2019-01-06 23:00:00,1,1,1,1,2501.95,0.0,0.5841426858513189,0.4077050264550265,0.2922064777327935,0.13761045309268657,1,2,10,25,40,20,25,24.0,1994.8418566862729
2019-01-07 00:00:00,1,1,1,1,2353.4,0.0,0.5821642685851319,0.3829034391534391,0.2784412955465587,0.14785673998871965,1,2,10,25,40,20,25,24.0,1830.5967743668252
2019-01-07 01:00:00,1,1,1,1,2265.65,0.0,0.5793165467625899,0.33197751322751323,0.28208502024291493,0.15887384846775707,1,2,10,25,40,20,25,24.0,1735.6743735396021
2019-01-07 02:00:00,1,1,1,1,2241.7,0.0,0.5800359712230215,0.3116732804232804,0.2825910931174089,0.1687018236510622,1,2,10,25,40,20,25,24.0,1695.276128703032
2019-01-07 03:00:00,1,1,1,1,2275.5,0.0,0.5794964028776979,0.27080026455026457,0.2870445344129554,0.17512690355329946,1,2,10,25,40,20,25,24.0,1729.3626352966455
2019-01-07 04:00:00,1,1,1,1,2367.8,0.0,0.5796762589928057,0.28697089947089943,0.28340080971659914,0.17576612145140058,1,2,10,25,40,20,25,24.0,1813.596336583139
2019-01-07 05:00:00,1,1,1,1,2585.05,0.0,0.5788369304556354,0.3187830687830687,0.29736842105263156,0.17777777777777776,1,2,10,25,40,20,25,24.0,2013.0923280423283
2019-01-07 06:00:00,1,1,1,1,3015.7,0.0,0.5784172661870504,0.2632275132275132,0.2976214574898785,0.17696465501034025,1,2,10,25,40,20,25,43.75,2467.997357183144
2019-01-07 07:00:00,1,1,1,1,3331.45,0.0,0.5842925659472422,0.1690145502645502,0.2961538461538461,0.16700977627373562,1,2,10,25,40,20,25,43.75,2846.319739209841
2019-01-07 08:00:00,1,1,1,1,3464.15,0.00144289807613585,0.5836330935251799,0.1181216931216931,0.29660931174089067,0.1580419251739048,1,2,10,25,40,20,25,43.75,3018.1892646262213
2019-01-07 09:00:00,1,1,1,1,3478.2,0.0134209987720016,0.5828537170263789,0.1012566137566137,0.309412955465587,0.14745722880240641,1,2,10,25,40,20,25,43.75,3035.501785561334
2019-01-07 10:00:00,1,1,1,1,3542.6,0.03135489152681125,0.5837829736211031,0.17751322751322748,0.3170546558704453,0.14251269035532993,1,2,10,25,40,20,25,43.75,3036.925754289356
2019-01-07 11:00:00,1,1,1,1,3589.2999999999997,0.0439930413426115,0.5861810551558753,0.3324074074074074,0.31002024291497976,0.15301748448956567,1,2,10,25,40,20,25,43.75,2963.810722456594
2019-01-07 12:00:00,1,1,1,1,3585.75,0.04697093737208345,0.5848920863309353,0.47251984126984126,0.3117408906882591,0.1790045121263395,1,2,10,25,40,20,25,43.75,2831.803439746006
2019-01-07 13:00:00,1,1,1,1,3587.6,0.0407541956610724,0.58878896882494,0.5527777777777778,0.2905870445344129,0.20412201541643163,1,2,10,25,40,20,25,43.75,2754.2983611951286
2019-01-07 14:00:00,1,1,1,1,3570.95,0.0259005321326238,0.5823441247002399,0.5777777777777777,0.3242408906882591,0.22835119383342728,1,2,10,25,40,20,25,43.75,2704.209573973761
2019-01-07 15:00:00,1,1,1,1,3572.1,0.00894392140810475,0.5833033573141486,0.5632936507936508,0.330414979757085,0.2678793006204173,1,2,10,25,40,20,25,43.75,2654.7244846112344
2019-01-07 16:00:00,1,1,1,1,3625.75,0.000675399099467825,0.5849820143884892,0.5592592592592593,0.34170040485829956,0.31745628877608567,1,2,10,25,40,20,25,43.75,2606.7170766074123
2019-01-07 17:00:00,1,1,1,1,3734.0,0.0,0.5874400479616306,0.49355158730158727,0.32515182186234814,0.3846681707087798,1,2,10,25,40,20,25,43.75,2574.9089383074156
2019-01-07 18:00:00,1,1,1,1,3691.5,0.0,0.5900779376498801,0.4968584656084656,0.3170040485829959,0.45128783605940964,1,2,10,25,40,20,25,43.75,2364.53702360809
2019-01-07 19:00:00,1,1,1,1,3595.65,0.0,0.5893884892086331,0.5451388888888888,0.32140688259109307,0.5110876104530926,1,2,10,25,40,20,25,24.0,2099.875418311713
2019-01-07 20:00:00,1,1,1,1,3428.9,0.0,0.5873501199040767,0.5693452380952381,0.32383603238866393,0.573627561571724,1,2,10,25,40,20,25,24.0,1767.093000832595
2019-01-07 21:00:00,1,1,1,1,3276.45,0.0,0.5870503597122303,0.5124338624338625,0.32783400809716595,0.6188757285203985,1,2,10,25,40,20,25,24.0,1524.2871337254587
2019-01-07 22:00:00,1,1,1,1,3114.75,0.0,0.5834832134292566,0.47496693121693123,0.32995951417004044,0.6144952058657642,1,2,10,25,40,20,25,24.0,1388.525212848817
2019-01-07 23:00:00,1,1,1,1,2918.1,0.0,0.5814448441247002,0.4752645502645502,0.3261133603238866,0.6295544275239706,1,2,10,25,40,20,25,20.0,1154.108111084253
2019-01-08 00:00:00,1,1,1,1,2726.35,0.0,0.5787170263788969,0.46415343915343915,0.3199392712550607,0.6362709155856364,1,2,10,25,40,20,25,3.3333333333333335,950.0113353745332
2019-01-08 01:00:00,1,1,1,1,2637.75,0.0,0.5763189448441247,0.47023809523809523,0.3320850202429149,0.6327552171460801,1,2,10,25,40,20,25,3.3333333333333335,867.7667190395618
2019-01-08 02:00:00,1,1,1,1,2594.5,0.0,0.5758093525179856,0.458531746031746,0.31558704453441294,0.6338080466253055,1,2,10,25,40,20,25,3.3333333333333335,826.5671850240378
2019-01-08 03:00:00,1,1,1,1,2623.85,0.0,0.5769484412470024,0.459755291005291,0.3232793522267206,0.6377937582252303,1,2,10,25,40,20,25,3.3333333333333335,845.4634880348076
2019-01-08 04:00:00,1,1,1,1,2704.8500000000004,0.0,0.5763189448441247,0.4143849206349206,0.3335526315789473,0.6398101146832111,1,2,10,25,40,20,25,3.3333333333333335,939.5707450380044
2019-01-08 05:00:00,1,1,1,1,2874.4,0.0,0.576468824940048,0.3953373015873015,0.32823886639676114,0.6439415303628502,1,2,10,25,40,20,25,20.0,1106.411253457954
2019-01-08 06:00:00,1,1,1,1,3236.3,0.0,0.5769484412470024,0.40320767195767193,0.3240384615384615,0.6732656514382402,1,2,10,25,40,20,25,24.0,1391.8528026213307
2019-01-08 07:00:00,1,1,1,1,3550.7,0.0,0.5759892086330936,0.35730820105820105,0.320748987854251,0.6944773453656703,1,2,10,25,40,20,25,24.0,1671.5833561625436
2019-01-08 08:00:00,1,1,1,1,3672.35,0.0018010642652476,0.5730515587529976,0.3439814814814815,0.30263157894736836,0.7074168076706148,1,2,10,25,40,20,25,24.0,1761.7127275677512
2019-01-08 09:00:00,1,1,1,1,3677.75,0.01544207941056075,0.5778776978417266,0.3817129629629629,0.3070344129554656,0.7217804098514758,1,2,10,25,40,20,25,24.0,1682.0085916597234
2019-01-08 10:00:00,1,1,1,1,3709.45,0.037162300450266,0.5791966426858512,0.4407076719576719,0.30779352226720647,0.7212633953750704,1,2,10,25,40,20,25,24.0,1637.1026916535898
2019-01-08 11:00:00,1,1,1,1,3739.6,0.053156979124027774,0.5792565947242205,0.4487103174603174,0.3135121457489878,0.7230353449896597,1,2,10,25,40,20,25,24.0,1619.6350627316542
2019-01-08 12:00:00,1,1,1,1,3727.7,0.06166598444535405,0.5813549160671463,0.46091269841269833,0.31518218623481775,0.7296343297612333,1,2,10,25,40,20,25,24.0,1565.0841351184522
