datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
2040-01-01 00:00:00,3.2711866339638784,195.46469819042247,139.64081638501017,192.81940997448223,114.58044319402774,0.0,0.0,562.7562047889996,122.88425095062452
2040-01-01 01:00:00,3.2711866339638784,195.46469819042247,139.64081638501017,192.81940997448223,114.58044319402774,0.0,0.0,562.7562047889996,122.88425095062452
2040-01-01 02:00:00,3.2711866339638784,195.46469819042247,139.64081638501017,192.81940997448223,114.58044319402774,0.0,0.0,562.7562047889996,122.88425095062452
2040-01-01 03:00:00,3.27124576189461,195.46469819081497,139.64081641980707,192.81941005514216,114.58045653431029,0.0,0.0,562.7562047889996,123.05557345810722
2040-01-01 04:00:00,3.27124576189461,195.46469819081497,139.64081641980707,192.81941005514216,114.58045653431029,0.0,0.0,562.7562047889996,123.05557345810722
2040-01-01 05:00:00,3.27124576189461,195.46469819081497,139.64081641980707,192.81941005514216,114.58045653431029,0.0,0.0,562.7562047889996,123.05557345810722
2040-01-01 06:00:00,3.2713051251710863,195.4646981900454,139.64081641964853,192.81941013560527,114.58046194631164,0.0,0.0,562.7562047889996,123.07717147805036
2040-01-01 07:00:00,3.2713051251710863,195.4646981900454,139.64081641964853,192.81941013560527,114.58046194631164,0.0,0.0,562.7562047889996,123.07717147805036
2040-01-01 08:00:00,3.2713051251710863,195.4646981900454,139.64081641964853,192.81941013560527,114.58046194631164,0.0,0.0,562.7562047889996,123.07717147805036
2040-01-01 09:00:00,3.2713647272763,195.46469818905044,139.64081640767714,192.819410121044,114.5804653145754,0.0,0.0,562.7562047889996,122.38701110638158
2040-01-01 10:00:00,3.2713647272763,195.46469818905044,139.64081640767714,192.819410121044,114.5804653145754,0.0,0.0,562.7562047889996,122.38701110638158
2040-01-01 11:00:00,3.2713647272763,195.46469818905044,139.64081640767714,192.819410121044,114.5804653145754,0.0,0.0,562.7562047889996,122.38701110638158
2040-01-01 12:00:00,3.2714245772002344,195.4646981889036,139.64081640147677,192.8194101394108,114.58046783499368,0.0,0.0,562.7562047889996,122.35171871311904
2040-01-01 13:00:00,3.2714245772002344,195.4646981889036,139.64081640147677,192.8194101394108,114.58046783499368,0.0,0.0,562.7562047889996,122.35171871311904
2040-01-01 14:00:00,3.2714245772002344,195.4646981889036,139.64081640147677,192.8194101394108,114.58046783499368,0.0,0.0,562.7562047889996,122.35171871311904
2040-01-01 15:00:00,3.2714846782326585,195.4646981896382,139.64081640678083,192.81941015225507,114.58046986693974,0.0,0.0,562.7562047889996,122.4071432496374
2040-01-01 16:00:00,3.2714846782326585,195.4646981896382,139.64081640678083,192.81941015225507,114.58046986693974,0.0,0.0,562.7562047889996,122.4071432496374
2040-01-01 17:00:00,3.2714846782326585,195.4646981896382,139.64081640678083,192.81941015225507,114.58046986693974,0.0,0.0,562.7562047889996,122.4071432496374
2040-01-01 18:00:00,3.271545033640056,195.4646981897293,139.6408164067473,192.8194100677273,114.5804715547468,0.0,0.0,562.7562047889996,122.3259459181903
2040-01-01 19:00:00,3.271545033640056,195.4646981897293,139.6408164067473,192.8194100677273,114.5804715547468,0.0,0.0,562.7562047889996,122.3259459181903
2040-01-01 20:00:00,3.271545033640056,195.4646981897293,139.6408164067473,192.8194100677273,114.5804715547468,0.0,0.0,562.7562047889996,122.3259459181903
2040-01-01 21:00:00,3.2716056504010296,195.4646981893974,139.64081637710163,192.81941000869656,114.5804730004842,0.0,0.0,562.7562047889996,122.32374147319412
2040-01-01 22:00:00,3.2716056504010296,195.4646981893974,139.64081637710163,192.81941000869656,114.5804730004842,0.0,0.0,562.7562047889996,122.32374147319412
2040-01-01 23:00:00,3.2716056504010296,195.4646981893974,139.64081637710163,192.81941000869656,114.5804730004842,0.0,0.0,562.7562047889996,122.32374147319412
2040-01-02 00:00:00,3.2716665390967936,195.46469819009835,139.6408163890813,192.81940998638484,114.58047431232852,0.0,0.0,562.7562047889996,122.33203604903709
2040-01-02 01:00:00,3.2716665390967936,195.46469819009835,139.6408163890813,192.81940998638484,114.58047431232852,0.0,0.0,562.7562047889996,122.33203604903709
2040-01-02 02:00:00,3.2716665390967936,195.46469819009835,139.6408163890813,192.81940998638484,114.58047431232852,0.0,0.0,562.7562047889996,122.33203604903709
2040-01-02 03:00:00,3.2717276986371946,195.46469819021164,139.64081643577154,192.81941006242587,114.5804754981392,0.0,0.0,562.7562047889996,122.348958864141
2040-01-02 04:00:00,3.2717276986371946,195.46469819021164,139.64081643577154,192.81941006242587,114.5804754981392,0.0,0.0,562.7562047889996,122.348958864141
2040-01-02 05:00:00,3.2717276986371946,195.46469819021164,139.64081643577154,192.81941006242587,114.5804754981392,0.0,0.0,562.7562047889996,122.348958864141
2040-01-02 06:00:00,3.271789124906579,195.46469818953955,139.64081644131917,192.8194101412457,114.5804765249332,0.0,0.0,562.7562047889996,122.38208556328658
2040-01-02 07:00:00,3.271789124906579,195.46469818953955,139.64081644131917,192.8194101412457,114.5804765249332,0.0,0.0,562.7562047889996,122.38208556328658
2040-01-02 08:00:00,3.271789124906579,195.46469818953955,139.64081644131917,192.8194101412457,114.5804765249332,0.0,0.0,562.7562047889996,122.38208556328658
2040-01-02 09:00:00,3.2718508212151747,195.4646981882643,139.64081643398737,192.81941012489472,114.58047742575984,0.0,0.0,562.7562047889996,121.43083229804962
2040-01-02 10:00:00,3.2718508212151747,195.4646981882643,139.64081643398737,192.81941012489472,114.58047742575984,0.0,0.0,562.7562047889996,121.43083229804962
2040-01-02 11:00:00,3.2718508212151747,195.4646981882643,139.64081643398737,192.81941012489472,114.58047742575984,0.0,0.0,562.7562047889996,121.43083229804962
2040-01-02 12:00:00,3.271912793552747,195.4646981890792,139.64081643147526,192.819410142637,114.58047823808744,0.0,0.0,562.7562047889996,122.55134414131416
2040-01-02 13:00:00,3.271912793552747,195.4646981890792,139.64081643147526,192.819410142637,114.58047823808744,0.0,0.0,562.7562047889996,122.55134414131416
2040-01-02 14:00:00,3.271912793552747,195.4646981890792,139.64081643147526,192.819410142637,114.58047823808744,0.0,0.0,562.7562047889996,122.55134414131416
2040-01-02 15:00:00,3.2719750459810286,195.46469819153177,139.64081646787616,192.8194101514856,114.58047898014853,0.0,0.0,562.7562047889996,123.44290339844754
2040-01-02 16:00:00,3.2719750459810286,195.46469819153177,139.64081646787616,192.8194101514856,114.58047898014853,0.0,0.0,562.7562047889996,123.44290339844754
