datetime,uranium,lignite,hard_coal,natural_gas,oil,biomass,co2
2025-01-07 20:15:00,0.9,1.8,8.48559023075,25.30025489,19.44,20.7,22.5908854175
2025-01-07 20:30:00,0.9,1.8,8.48559023075,25.30025489,19.44,20.7,22.5908854175
2025-01-07 20:45:00,0.9,1.8,8.48559023075,25.30025489,19.44,20.7,22.5908854175
2025-01-07 21:00:00,0.9,1.8,8.4851687845,25.268186755,19.44,20.7,22.61546875
2025-01-07 21:15:00,0.9,1.8,8.4851687845,25.268186755,19.44,20.7,22.61546875
2025-01-07 21:30:00,0.9,1.8,8.4851687845,25.268186755,19.44,20.7,22.61546875
2025-01-07 21:45:00,0.9,1.8,8.4851687845,25.268186755,19.44,20.7,22.61546875
2025-01-07 22:00:00,0.9,1.8,8.484747337750001,25.2361186175,19.44,20.7,22.6400520825
2025-01-07 22:15:00,0.9,1.8,8.484747337750001,25.2361186175,19.44,20.7,22.6400520825
2025-01-07 22:30:00,0.9,1.8,8.484747337750001,25.2361186175,19.44,20.7,22.6400520825
2025-01-07 22:45:00,0.9,1.8,8.484747337750001,25.2361186175,19.44,20.7,22.6400520825
2025-01-07 23:00:00,0.9,1.8,8.4843258915,25.20405048,19.44,20.7,22.6646354175
2025-01-07 23:15:00,0.9,1.8,8.4843258915,25.20405048,19.44,20.7,22.6646354175
2025-01-07 23:30:00,0.9,1.8,8.4843258915,25.20405048,19.44,20.7,22.6646354175
2025-01-07 23:45:00,0.9,1.8,8.4843258915,25.20405048,19.44,20.7,22.6646354175
2025-01-08 00:00:00,0.9,1.8,8.48390444475,25.1709366425,19.33,20.7,22.66734375
2025-01-08 00:15:00,0.9,1.8,8.48390444475,25.1709366425,19.33,20.7,22.66734375
2025-01-08 00:30:00,0.9,1.8,8.48390444475,25.1709366425,19.33,20.7,22.66734375
2025-01-08 00:45:00,0.9,1.8,8.48390444475,25.1709366425,19.33,20.7,22.66734375
2025-01-08 01:00:00,0.9,1.8,8.4834829985,25.1360799725,19.33,20.7,22.63359375
2025-01-08 01:15:00,0.9,1.8,8.4834829985,25.1360799725,19.33,20.7,22.63359375
2025-01-08 01:30:00,0.9,1.8,8.4834829985,25.1360799725,19.33,20.7,22.63359375
2025-01-08 01:45:00,0.9,1.8,8.4834829985,25.1360799725,19.33,20.7,22.63359375
2025-01-08 02:00:00,0.9,1.8,8.483061551999999,25.1012233025,19.33,20.7,22.59984375
2025-01-08 02:15:00,0.9,1.8,8.483061551999999,25.1012233025,19.33,20.7,22.59984375
2025-01-08 02:30:00,0.9,1.8,8.483061551999999,25.1012233025,19.33,20.7,22.59984375
2025-01-08 02:45:00,0.9,1.8,8.483061551999999,25.1012233025,19.33,20.7,22.59984375
2025-01-08 03:00:00,0.9,1.8,8.4826401055,25.06636663,19.33,20.7,22.56609375
2025-01-08 03:15:00,0.9,1.8,8.4826401055,25.06636663,19.33,20.7,22.56609375
2025-01-08 03:30:00,0.9,1.8,8.4826401055,25.06636663,19.33,20.7,22.56609375
2025-01-08 03:45:00,0.9,1.8,8.4826401055,25.06636663,19.33,20.7,22.56609375
2025-01-08 04:00:00,0.9,1.8,8.482179148,25.03882986,19.33,20.7,22.53234375
2025-01-08 04:15:00,0.9,1.8,8.482179148,25.03882986,19.33,20.7,22.53234375
2025-01-08 04:30:00,0.9,1.8,8.482179148,25.03882986,19.33,20.7,22.53234375
2025-01-08 04:45:00,0.9,1.8,8.482179148,25.03882986,19.33,20.7,22.53234375
2025-01-08 05:00:00,0.9,1.8,8.48165234,25.0234929275,19.33,20.7,22.49859375
2025-01-08 05:15:00,0.9,1.8,8.48165234,25.0234929275,19.33,20.7,22.49859375
2025-01-08 05:30:00,0.9,1.8,8.48165234,25.0234929275,19.33,20.7,22.49859375
2025-01-08 05:45:00,0.9,1.8,8.48165234,25.0234929275,19.33,20.7,22.49859375
2025-01-08 06:00:00,0.9,1.8,8.481125532,25.00815599,19.33,20.7,22.46484375
2025-01-08 06:15:00,0.9,1.8,8.481125532,25.00815599,19.33,20.7,22.46484375
2025-01-08 06:30:00,0.9,1.8,8.481125532,25.00815599,19.33,20.7,22.46484375
2025-01-08 06:45:00,0.9,1.8,8.481125532,25.00815599,19.33,20.7,22.46484375
2025-01-08 07:00:00,0.9,1.8,8.480598724,24.9928190575,19.33,20.7,22.43109375
2025-01-08 07:15:00,0.9,1.8,8.480598724,24.9928190575,19.33,20.7,22.43109375
2025-01-08 07:30:00,0.9,1.8,8.480598724,24.9928190575,19.33,20.7,22.43109375
2025-01-08 07:45:00,0.9,1.8,8.480598724,24.9928190575,19.33,20.7,22.43109375
2025-01-08 08:00:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.39734375
2025-01-08 08:15:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.39734375
2025-01-08 08:30:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.39734375
2025-01-08 08:45:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.39734375
2025-01-08 09:00:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.36359375
2025-01-08 09:15:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.36359375
2025-01-08 09:30:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.36359375
2025-01-08 09:45:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.36359375
2025-01-08 10:00:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.32984375
2025-01-08 10:15:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.32984375
2025-01-08 10:30:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.32984375
2025-01-08 10:45:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.32984375
2025-01-08 11:00:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.29609375
2025-01-08 11:15:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.29609375
2025-01-08 11:30:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.29609375
2025-01-08 11:45:00,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.29609375
2025-01-08 12:00:00,0.9,1.8,8.480071916,24.9868934225,19.33,20.7,22.26234375
2025-01-08 12:15:00,0.9,1.8,8.480071916,24.9868934225,19.33,20.7,22.26234375
2025-01-08 12:30:00,0.9,1.8,8.480071916,24.9868934225,19.33,20.7,22.26234375
2025-01-08 12:45:00,0.9,1.8,8.480071916,24.9868934225,19.33,20.7,22.26234375
2025-01-08 13:00:00,0.9,1.8,8.479545108,24.99665329,19.33,20.7,22.22859375
2025-01-08 13:15:00,0.9,1.8,8.479545108,24.99665329,19.33,20.7,22.22859375
2025-01-08 13:30:00,0.9,1.8,8.479545108,24.99665329,19.33,20.7,22.22859375
2025-01-08 13:45:00,0.9,1.8,8.479545108,24.99665329,19.33,20.7,22.22859375
2025-01-08 14:00:00,0.9,1.8,8.4790183,25.0064131575,19.33,20.7,22.19484375
2025-01-08 14:15:00,0.9,1.8,8.4790183,25.0064131575,19.33,20.7,22.19484375
2025-01-08 14:30:00,0.9,1.8,8.4790183,25.0064131575,19.33,20.7,22.19484375
2025-01-08 14:45:00,0.9,1.8,8.4790183,25.0064131575,19.33,20.7,22.19484375
2025-01-08 15:00:00,0.9,1.8,8.478491492,25.016173025,19.33,20.7,22.16109375
2025-01-08 15:15:00,0.9,1.8,8.478491492,25.016173025,19.33,20.7,22.16109375
2025-01-08 15:30:00,0.9,1.8,8.478491492,25.016173025,19.33,20.7,22.16109375
2025-01-08 15:45:00,0.9,1.8,8.478491492,25.016173025,19.33,20.7,22.16109375
2025-01-08 16:00:00,0.9,1.8,8.477964684,25.0259328925,19.33,20.7,22.12734375
2025-01-08 16:15:00,0.9,1.8,8.477964684,25.0259328925,19.33,20.7,22.12734375
2025-01-08 16:30:00,0.9,1.8,8.477964684,25.0259328925,19.33,20.7,22.12734375
2025-01-08 16:45:00,0.9,1.8,8.477964684,25.0259328925,19.33,20.7,22.12734375
2025-01-08 17:00:00,0.9,1.8,8.47743787525,25.03569276,19.33,20.7,22.09359375
2025-01-08 17:15:00,0.9,1.8,8.47743787525,25.03569276,19.33,20.7,22.09359375
2025-01-08 17:30:00,0.9,1.8,8.47743787525,25.03569276,19.33,20.7,22.09359375
2025-01-08 17:45:00,0.9,1.8,8.47743787525,25.03569276,19.33,20.7,22.09359375
2025-01-08 18:00:00,0.9,1.8,8.476911067,25.04545263,19.33,20.7,22.05984375
2025-01-08 18:15:00,0.9,1.8,8.476911067,25.04545263,19.33,20.7,22.05984375
2025-01-08 18:30:00,0.9,1.8,8.476911067,25.04545263,19.33,20.7,22.05984375
2025-01-08 18:45:00,0.9,1.8,8.476911067,25.04545263,19.33,20.7,22.05984375
2025-01-08 19:00:00,0.9,1.8,8.476384259,25.0552124975,19.33,20.7,22.02609375
2025-01-08 19:15:00,0.9,1.8,8.476384259,25.0552124975,19.33,20.7,22.02609375
2025-01-08 19:30:00,0.9,1.8,8.476384259,25.0552124975,19.33,20.7,22.02609375
2025-01-08 19:45:00,0.9,1.8,8.476384259,25.0552124975,19.33,20.7,22.02609375
2025-01-08 20:00:00,0.9,1.8,8.476252556999999,25.0654952125,19.33,20.7,21.99234375
2025-01-08 20:15:00,0.9,1.8,8.476252556999999,25.0654952125,19.33,20.7,21.99234375
2025-01-08 20:30:00,0.9,1.8,8.476252556999999,25.0654952125,19.33,20.7,21.99234375
2025-01-08 20:45:00,0.9,1.8,8.476252556999999,25.0654952125,19.33,20.7,21.99234375
2025-01-08 21:00:00,0.9,1.8,8.476779364999999,25.07664935,19.33,20.7,21.95859375
2025-01-08 21:15:00,0.9,1.8,8.476779364999999,25.07664935,19.33,20.7,21.95859375
2025-01-08 21:30:00,0.9,1.8,8.476779364999999,25.07664935,19.33,20.7,21.95859375
2025-01-08 21:45:00,0.9,1.8,8.476779364999999,25.07664935,19.33,20.7,21.95859375
2025-01-08 22:00:00,0.9,1.8,8.477306172999999,25.0878034825,19.33,20.7,21.92484375
2025-01-08 22:15:00,0.9,1.8,8.477306172999999,25.0878034825,19.33,20.7,21.92484375
2025-01-08 22:30:00,0.9,1.8,8.477306172999999,25.0878034825,19.33,20.7,21.92484375
2025-01-08 22:45:00,0.9,1.8,8.477306172999999,25.0878034825,19.33,20.7,21.92484375
2025-01-08 23:00:00,0.9,1.8,8.477832981999999,25.0989576175,19.33,20.7,21.89109375
2025-01-08 23:15:00,0.9,1.8,8.477832981999999,25.0989576175,19.33,20.7,21.89109375
2025-01-08 23:30:00,0.9,1.8,8.477832981999999,25.0989576175,19.33,20.7,21.89109375
2025-01-08 23:45:00,0.9,1.8,8.477832981999999,25.0989576175,19.33,20.7,21.89109375
2025-01-09 00:00:00,0.9,1.8,8.478359789999999,25.1095889025,19.33,20.7,21.87125
2025-01-09 00:15:00,0.9,1.8,8.478359789999999,25.1095889025,19.33,20.7,21.87125
2025-01-09 00:30:00,0.9,1.8,8.478359789999999,25.1095889025,19.33,20.7,21.87125
2025-01-09 00:45:00,0.9,1.8,8.478359789999999,25.1095889025,19.33,20.7,21.87125
2025-01-09 01:00:00,0.9,1.8,8.478886597999999,25.11934877,19.33,20.7,21.8745833325
2025-01-09 01:15:00,0.9,1.8,8.478886597999999,25.11934877,19.33,20.7,21.8745833325
2025-01-09 01:30:00,0.9,1.8,8.478886597999999,25.11934877,19.33,20.7,21.8745833325
2025-01-09 01:45:00,0.9,1.8,8.478886597999999,25.11934877,19.33,20.7,21.8745833325
2025-01-09 02:00:00,0.9,1.8,8.479413405999999,25.1291086375,19.33,20.7,21.8779166675
2025-01-09 02:15:00,0.9,1.8,8.479413405999999,25.1291086375,19.33,20.7,21.8779166675
2025-01-09 02:30:00,0.9,1.8,8.479413405999999,25.1291086375,19.33,20.7,21.8779166675
2025-01-09 02:45:00,0.9,1.8,8.479413405999999,25.1291086375,19.33,20.7,21.8779166675
2025-01-09 03:00:00,0.9,1.8,8.479940213999999,25.1388685075,19.33,20.7,21.88125
2025-01-09 03:15:00,0.9,1.8,8.479940213999999,25.1388685075,19.33,20.7,21.88125
2025-01-09 03:30:00,0.9,1.8,8.479940213999999,25.1388685075,19.33,20.7,21.88125
2025-01-09 03:45:00,0.9,1.8,8.479940213999999,25.1388685075,19.33,20.7,21.88125
2025-01-09 04:00:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8845833325
2025-01-09 04:15:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8845833325
2025-01-09 04:30:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8845833325
2025-01-09 04:45:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8845833325
2025-01-09 05:00:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8879166675
2025-01-09 05:15:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8879166675
2025-01-09 05:30:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8879166675
2025-01-09 05:45:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8879166675
2025-01-09 06:00:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.89125
2025-01-09 06:15:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.89125
2025-01-09 06:30:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.89125
2025-01-09 06:45:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.89125
2025-01-09 07:00:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8945833325
2025-01-09 07:15:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8945833325
2025-01-09 07:30:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8945833325
2025-01-09 07:45:00,0.9,1.8,8.480269469,25.14496842,19.33,20.7,21.8945833325
2025-01-09 08:00:00,0.9,1.8,8.4805065325,25.1491512225,19.33,20.7,21.8979166675
2025-01-09 08:15:00,0.9,1.8,8.4805065325,25.1491512225,19.33,20.7,21.8979166675
2025-01-09 08:30:00,0.9,1.8,8.4805065325,25.1491512225,19.33,20.7,21.8979166675
2025-01-09 08:45:00,0.9,1.8,8.4805065325,25.1491512225,19.33,20.7,21.8979166675
2025-01-09 09:00:00,0.9,1.8,8.481138702500001,25.16030536,19.33,20.7,21.90125
2025-01-09 09:15:00,0.9,1.8,8.481138702500001,25.16030536,19.33,20.7,21.90125
2025-01-09 09:30:00,0.9,1.8,8.481138702500001,25.16030536,19.33,20.7,21.90125
2025-01-09 09:45:00,0.9,1.8,8.481138702500001,25.16030536,19.33,20.7,21.90125
2025-01-09 10:00:00,0.9,1.8,8.481770872,25.1714594925,19.33,20.7,21.9045833325
2025-01-09 10:15:00,0.9,1.8,8.481770872,25.1714594925,19.33,20.7,21.9045833325
2025-01-09 10:30:00,0.9,1.8,8.481770872,25.1714594925,19.33,20.7,21.9045833325
2025-01-09 10:45:00,0.9,1.8,8.481770872,25.1714594925,19.33,20.7,21.9045833325
2025-01-09 11:00:00,0.9,1.8,8.48240304175,25.1826136275,19.33,20.7,21.9079166675
2025-01-09 11:15:00,0.9,1.8,8.48240304175,25.1826136275,19.33,20.7,21.9079166675
2025-01-09 11:30:00,0.9,1.8,8.48240304175,25.1826136275,19.33,20.7,21.9079166675
2025-01-09 11:45:00,0.9,1.8,8.48240304175,25.1826136275,19.33,20.7,21.9079166675
2025-01-09 12:00:00,0.9,1.8,8.482995701,25.19272206,19.33,20.7,21.91125
2025-01-09 12:15:00,0.9,1.8,8.482995701,25.19272206,19.33,20.7,21.91125
2025-01-09 12:30:00,0.9,1.8,8.482995701,25.19272206,19.33,20.7,21.91125
2025-01-09 12:45:00,0.9,1.8,8.482995701,25.19272206,19.33,20.7,21.91125
2025-01-09 13:00:00,0.9,1.8,8.483522509,25.20108766,19.33,20.7,21.9145833325
2025-01-09 13:15:00,0.9,1.8,8.483522509,25.20108766,19.33,20.7,21.9145833325
2025-01-09 13:30:00,0.9,1.8,8.483522509,25.20108766,19.33,20.7,21.9145833325
2025-01-09 13:45:00,0.9,1.8,8.483522509,25.20108766,19.33,20.7,21.9145833325
2025-01-09 14:00:00,0.9,1.8,8.484049317,25.20945326,19.33,20.7,21.9179166675
2025-01-09 14:15:00,0.9,1.8,8.484049317,25.20945326,19.33,20.7,21.9179166675
2025-01-09 14:30:00,0.9,1.8,8.484049317,25.20945326,19.33,20.7,21.9179166675
2025-01-09 14:45:00,0.9,1.8,8.484049317,25.20945326,19.33,20.7,21.9179166675
2025-01-09 15:00:00,0.9,1.8,8.484576125,25.2178188625,19.33,20.7,21.92125
2025-01-09 15:15:00,0.9,1.8,8.484576125,25.2178188625,19.33,20.7,21.92125
2025-01-09 15:30:00,0.9,1.8,8.484576125,25.2178188625,19.33,20.7,21.92125
2025-01-09 15:45:00,0.9,1.8,8.484576125,25.2178188625,19.33,20.7,21.92125
2025-01-09 16:00:00,0.9,1.8,8.485142444000001,25.2256616175,19.33,20.7,21.9245833325
2025-01-09 16:15:00,0.9,1.8,8.485142444000001,25.2256616175,19.33,20.7,21.9245833325
2025-01-09 16:30:00,0.9,1.8,8.485142444000001,25.2256616175,19.33,20.7,21.9245833325
2025-01-09 16:45:00,0.9,1.8,8.485142444000001,25.2256616175,19.33,20.7,21.9245833325
2025-01-09 17:00:00,0.9,1.8,8.4857746135,25.23263295,19.33,20.7,21.9279166675
2025-01-09 17:15:00,0.9,1.8,8.4857746135,25.23263295,19.33,20.7,21.9279166675
2025-01-09 17:30:00,0.9,1.8,8.4857746135,25.23263295,19.33,20.7,21.9279166675
2025-01-09 17:45:00,0.9,1.8,8.4857746135,25.23263295,19.33,20.7,21.9279166675
2025-01-09 18:00:00,0.9,1.8,8.4864067835,25.2396042825,19.33,20.7,21.93125
2025-01-09 18:15:00,0.9,1.8,8.4864067835,25.2396042825,19.33,20.7,21.93125
2025-01-09 18:30:00,0.9,1.8,8.4864067835,25.2396042825,19.33,20.7,21.93125
2025-01-09 18:45:00,0.9,1.8,8.4864067835,25.2396042825,19.33,20.7,21.93125
2025-01-09 19:00:00,0.9,1.8,8.487038952999999,25.2465756175,19.33,20.7,21.9345833325
2025-01-09 19:15:00,0.9,1.8,8.487038952999999,25.2465756175,19.33,20.7,21.9345833325
2025-01-09 19:30:00,0.9,1.8,8.487038952999999,25.2465756175,19.33,20.7,21.9345833325
2025-01-09 19:45:00,0.9,1.8,8.487038952999999,25.2465756175,19.33,20.7,21.9345833325
2025-01-09 20:00:00,0.9,1.8,8.487631612000001,25.25250125,19.33,20.7,21.9379166675
2025-01-09 20:15:00,0.9,1.8,8.487631612000001,25.25250125,19.33,20.7,21.9379166675
2025-01-09 20:30:00,0.9,1.8,8.487631612000001,25.25250125,19.33,20.7,21.9379166675
2025-01-09 20:45:00,0.9,1.8,8.487631612000001,25.25250125,19.33,20.7,21.9379166675
2025-01-09 21:00:00,0.9,1.8,8.488158420000001,25.25668405,19.33,20.7,21.94125
2025-01-09 21:15:00,0.9,1.8,8.488158420000001,25.25668405,19.33,20.7,21.94125
2025-01-09 21:30:00,0.9,1.8,8.488158420000001,25.25668405,19.33,20.7,21.94125
2025-01-09 21:45:00,0.9,1.8,8.488158420000001,25.25668405,19.33,20.7,21.94125
2025-01-09 22:00:00,0.9,1.8,8.488685228,25.26086685,19.33,20.7,21.9445833325
2025-01-09 22:15:00,0.9,1.8,8.488685228,25.26086685,19.33,20.7,21.9445833325
2025-01-09 22:30:00,0.9,1.8,8.488685228,25.26086685,19.33,20.7,21.9445833325
2025-01-09 22:45:00,0.9,1.8,8.488685228,25.26086685,19.33,20.7,21.9445833325
2025-01-09 23:00:00,0.9,1.8,8.489212037,25.26504965,19.33,20.7,21.9479166675
2025-01-09 23:15:00,0.9,1.8,8.489212037,25.26504965,19.33,20.7,21.9479166675
2025-01-09 23:30:00,0.9,1.8,8.489212037,25.26504965,19.33,20.7,21.9479166675
2025-01-09 23:45:00,0.9,1.8,8.489212037,25.26504965,19.33,20.7,21.9479166675
2025-01-10 00:00:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.95171875
2025-01-10 00:15:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.95171875
2025-01-10 00:30:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.95171875
2025-01-10 00:45:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.95171875
2025-01-10 01:00:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.9563020825
2025-01-10 01:15:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.9563020825
2025-01-10 01:30:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.9563020825
2025-01-10 01:45:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.9563020825
2025-01-10 02:00:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.9608854175
2025-01-10 02:15:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.9608854175
2025-01-10 02:30:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.9608854175
2025-01-10 02:45:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.9608854175
2025-01-10 03:00:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.96546875
2025-01-10 03:15:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.96546875
2025-01-10 03:30:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.96546875
2025-01-10 03:45:00,0.9,1.8,8.489541292,25.2676639,19.33,20.7,21.96546875
2025-01-10 04:00:00,0.9,1.8,8.48977835525,25.2687096025,19.33,20.7,21.9700520825
2025-01-10 04:15:00,0.9,1.8,8.48977835525,25.2687096025,19.33,20.7,21.9700520825
2025-01-10 04:30:00,0.9,1.8,8.48977835525,25.2687096025,19.33,20.7,21.9700520825
2025-01-10 04:45:00,0.9,1.8,8.48977835525,25.2687096025,19.33,20.7,21.9700520825
2025-01-10 05:00:00,0.9,1.8,8.490410525,25.2714981375,19.33,20.7,21.9746354175
2025-01-10 05:15:00,0.9,1.8,8.490410525,25.2714981375,19.33,20.7,21.9746354175
2025-01-10 05:30:00,0.9,1.8,8.490410525,25.2714981375,19.33,20.7,21.9746354175
2025-01-10 05:45:00,0.9,1.8,8.490410525,25.2714981375,19.33,20.7,21.9746354175
2025-01-10 06:00:00,0.9,1.8,8.491042694499999,25.27428667,19.33,20.7,21.97921875
2025-01-10 06:15:00,0.9,1.8,8.491042694499999,25.27428667,19.33,20.7,21.97921875
2025-01-10 06:30:00,0.9,1.8,8.491042694499999,25.27428667,19.33,20.7,21.97921875
2025-01-10 06:45:00,0.9,1.8,8.491042694499999,25.27428667,19.33,20.7,21.97921875
2025-01-10 07:00:00,0.9,1.8,8.4916748645,25.2770752025,19.33,20.7,21.9838020825
2025-01-10 07:15:00,0.9,1.8,8.4916748645,25.2770752025,19.33,20.7,21.9838020825
2025-01-10 07:30:00,0.9,1.8,8.4916748645,25.2770752025,19.33,20.7,21.9838020825
2025-01-10 07:45:00,0.9,1.8,8.4916748645,25.2770752025,19.33,20.7,21.9838020825
2025-01-10 08:00:00,0.9,1.8,8.49230703425,25.2793408875,19.33,20.7,21.9883854175
2025-01-10 08:15:00,0.9,1.8,8.49230703425,25.2793408875,19.33,20.7,21.9883854175
2025-01-10 08:30:00,0.9,1.8,8.49230703425,25.2793408875,19.33,20.7,21.9883854175
2025-01-10 08:45:00,0.9,1.8,8.49230703425,25.2793408875,19.33,20.7,21.9883854175
2025-01-10 09:00:00,0.9,1.8,8.492939203999999,25.2807351575,19.33,20.7,21.99296875
2025-01-10 09:15:00,0.9,1.8,8.492939203999999,25.2807351575,19.33,20.7,21.99296875
2025-01-10 09:30:00,0.9,1.8,8.492939203999999,25.2807351575,19.33,20.7,21.99296875
2025-01-10 09:45:00,0.9,1.8,8.492939203999999,25.2807351575,19.33,20.7,21.99296875
2025-01-10 10:00:00,0.9,1.8,8.4935713735,25.2821294225,19.33,20.7,21.9975520825
2025-01-10 10:15:00,0.9,1.8,8.4935713735,25.2821294225,19.33,20.7,21.9975520825
2025-01-10 10:30:00,0.9,1.8,8.4935713735,25.2821294225,19.33,20.7,21.9975520825
2025-01-10 10:45:00,0.9,1.8,8.4935713735,25.2821294225,19.33,20.7,21.9975520825
2025-01-10 11:00:00,0.9,1.8,8.4942035435,25.28352369,19.33,20.7,22.0021354175
2025-01-10 11:15:00,0.9,1.8,8.4942035435,25.28352369,19.33,20.7,22.0021354175
2025-01-10 11:30:00,0.9,1.8,8.4942035435,25.28352369,19.33,20.7,22.0021354175
2025-01-10 11:45:00,0.9,1.8,8.4942035435,25.28352369,19.33,20.7,22.0021354175
2025-01-10 12:00:00,0.9,1.8,8.494796202,25.28596366,19.33,20.7,22.00671875
2025-01-10 12:15:00,0.9,1.8,8.494796202,25.28596366,19.33,20.7,22.00671875
2025-01-10 12:30:00,0.9,1.8,8.494796202,25.28596366,19.33,20.7,22.00671875
2025-01-10 12:45:00,0.9,1.8,8.494796202,25.28596366,19.33,20.7,22.00671875
2025-01-10 13:00:00,0.9,1.8,8.495323010749999,25.29014646,19.33,20.7,22.0113020825
2025-01-10 13:15:00,0.9,1.8,8.495323010749999,25.29014646,19.33,20.7,22.0113020825
2025-01-10 13:30:00,0.9,1.8,8.495323010749999,25.29014646,19.33,20.7,22.0113020825
2025-01-10 13:45:00,0.9,1.8,8.495323010749999,25.29014646,19.33,20.7,22.0113020825
2025-01-10 14:00:00,0.9,1.8,8.495849819,25.29432926,19.33,20.7,22.0158854175
2025-01-10 14:15:00,0.9,1.8,8.495849819,25.29432926,19.33,20.7,22.0158854175
2025-01-10 14:30:00,0.9,1.8,8.495849819,25.29432926,19.33,20.7,22.0158854175
2025-01-10 14:45:00,0.9,1.8,8.495849819,25.29432926,19.33,20.7,22.0158854175
2025-01-10 15:00:00,0.9,1.8,8.496376627,25.29851206,19.33,20.7,22.02046875
2025-01-10 15:15:00,0.9,1.8,8.496376627,25.29851206,19.33,20.7,22.02046875
2025-01-10 15:30:00,0.9,1.8,8.496376627,25.29851206,19.33,20.7,22.02046875
2025-01-10 15:45:00,0.9,1.8,8.496376627,25.29851206,19.33,20.7,22.02046875
2025-01-10 16:00:00,0.9,1.8,8.496982456,25.3021720075,19.33,20.7,22.0250520825
2025-01-10 16:15:00,0.9,1.8,8.496982456,25.3021720075,19.33,20.7,22.0250520825
2025-01-10 16:30:00,0.9,1.8,8.496982456,25.3021720075,19.33,20.7,22.0250520825
2025-01-10 16:45:00,0.9,1.8,8.496982456,25.3021720075,19.33,20.7,22.0250520825
2025-01-10 17:00:00,0.9,1.8,8.4977199875,25.30496054,19.33,20.7,22.0296354175
2025-01-10 17:15:00,0.9,1.8,8.4977199875,25.30496054,19.33,20.7,22.0296354175
2025-01-10 17:30:00,0.9,1.8,8.4977199875,25.30496054,19.33,20.7,22.0296354175
2025-01-10 17:45:00,0.9,1.8,8.4977199875,25.30496054,19.33,20.7,22.0296354175
2025-01-10 18:00:00,0.9,1.8,8.4984575185,25.307749075,19.33,20.7,22.03421875
2025-01-10 18:15:00,0.9,1.8,8.4984575185,25.307749075,19.33,20.7,22.03421875
2025-01-10 18:30:00,0.9,1.8,8.4984575185,25.307749075,19.33,20.7,22.03421875
2025-01-10 18:45:00,0.9,1.8,8.4984575185,25.307749075,19.33,20.7,22.03421875
2025-01-10 19:00:00,0.9,1.8,8.49919505,25.31053761,19.33,20.7,22.0388020825
2025-01-10 19:15:00,0.9,1.8,8.49919505,25.31053761,19.33,20.7,22.0388020825
2025-01-10 19:30:00,0.9,1.8,8.49919505,25.31053761,19.33,20.7,22.0388020825
2025-01-10 19:45:00,0.9,1.8,8.49919505,25.31053761,19.33,20.7,22.0388020825
