datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
2035-01-01 00:00:00,3.307992265942863,26.46347678456929,35.749076028889554,56.90900230427433,76.37434597019075,0.0,0.0,-0.009572406112870902,47.67223166601764
2035-01-01 01:00:00,3.307992265942863,26.46347678456929,35.749076028889554,56.90900230427433,76.37434597019075,0.0,0.0,-0.009572406112870902,47.67223166601764
2035-01-01 02:00:00,3.307992265942863,26.46347678456929,35.749076028889554,56.90900230427433,76.37434597019075,0.0,0.0,-0.009572406112870902,47.67223166601764
2035-01-01 03:00:00,3.307992278997105,26.463476769717577,35.749076347990325,56.90900280477901,76.37438859619243,0.0,0.0,-0.009572406112870902,47.82363024830479
2035-01-01 04:00:00,3.307992278997105,26.463476769717577,35.749076347990325,56.90900280477901,76.37438859619243,0.0,0.0,-0.009572406112870902,47.82363024830479
2035-01-01 05:00:00,3.307992278997105,26.463476769717577,35.749076347990325,56.90900280477901,76.37438859619243,0.0,0.0,-0.009572406112870902,47.82363024830479
2035-01-01 06:00:00,3.3079922947719123,26.463476776803724,35.74907637490531,56.90900312592581,76.3744053108443,0.0,0.0,-0.009572406112870902,47.8766608615512
2035-01-01 07:00:00,3.3079922947719123,26.463476776803724,35.74907637490531,56.90900312592581,76.3744053108443,0.0,0.0,-0.009572406112870902,47.8766608615512
2035-01-01 08:00:00,3.3079922947719123,26.463476776803724,35.74907637490531,56.90900312592581,76.3744053108443,0.0,0.0,-0.009572406112870902,47.8766608615512
2035-01-01 09:00:00,3.3079923029293545,26.463476712239515,35.74907593495956,56.909003016190745,76.37441583344425,0.0,0.0,-0.009572406112870902,47.86571606947387
2035-01-01 10:00:00,3.3079923029293545,26.463476712239515,35.74907593495956,56.909003016190745,76.37441583344425,0.0,0.0,-0.009572406112870902,47.86571606947387
2035-01-01 11:00:00,3.3079923029293545,26.463476712239515,35.74907593495956,56.909003016190745,76.37441583344425,0.0,0.0,-0.009572406112870902,47.86571606947387
2035-01-01 12:00:00,3.307992309511023,26.463476710372387,35.7490759222045,56.909003086154506,76.37442391233047,0.0,0.0,-0.009572406112870902,47.859755903288026
2035-01-01 13:00:00,3.307992309511023,26.463476710372387,35.7490759222045,56.909003086154506,76.37442391233047,0.0,0.0,-0.009572406112870902,47.859755903288026
2035-01-01 14:00:00,3.307992309511023,26.463476710372387,35.7490759222045,56.909003086154506,76.37442391233047,0.0,0.0,-0.009572406112870902,47.859755903288026
2035-01-01 15:00:00,3.3079923199566483,26.463476715062225,35.749076075885974,56.90900315583281,76.37443057773721,0.0,0.0,-0.009572406112870902,47.8587572763661
2035-01-01 16:00:00,3.3079923199566483,26.463476715062225,35.749076075885974,56.90900315583281,76.37443057773721,0.0,0.0,-0.009572406112870902,47.8587572763661
2035-01-01 17:00:00,3.3079923199566483,26.463476715062225,35.749076075885974,56.90900315583281,76.37443057773721,0.0,0.0,-0.009572406112870902,47.8587572763661
2035-01-01 18:00:00,3.307992323609284,26.46347672444552,35.74907606865616,56.90900281503696,76.37443619679499,0.0,0.0,-0.009572406112870902,47.15059965201377
2035-01-01 19:00:00,3.307992323609284,26.46347672444552,35.74907606865616,56.90900281503696,76.37443619679499,0.0,0.0,-0.009572406112870902,47.15059965201377
2035-01-01 20:00:00,3.307992323609284,26.46347672444552,35.74907606865616,56.90900281503696,76.37443619679499,0.0,0.0,-0.009572406112870902,47.15059965201377
2035-01-01 21:00:00,3.307992313453738,26.46347678895314,35.74907573310826,56.90900245221548,76.37444106656169,0.0,0.0,-0.009572406112870902,47.14173730555057
2035-01-01 22:00:00,3.307992313453738,26.46347678895314,35.74907573310826,56.90900245221548,76.37444106656169,0.0,0.0,-0.009572406112870902,47.14173730555057
2035-01-01 23:00:00,3.307992313453738,26.46347678895314,35.74907573310826,56.90900245221548,76.37444106656169,0.0,0.0,-0.009572406112870902,47.14173730555057
2035-01-02 00:00:00,3.307992324637226,26.463476786955805,35.7490759200501,56.90900237383215,76.37444558645224,0.0,0.0,-0.009572406112870902,47.05017556611863
2035-01-02 01:00:00,3.307992324637226,26.463476786955805,35.7490759200501,56.90900237383215,76.37444558645224,0.0,0.0,-0.009572406112870902,47.05017556611863
2035-01-02 02:00:00,3.307992324637226,26.463476786955805,35.7490759200501,56.90900237383215,76.37444558645224,0.0,0.0,-0.009572406112870902,47.05017556611863
2035-01-02 03:00:00,3.307992328326488,26.463476783939,35.74907636425689,56.90900287324905,76.37444972740558,0.0,0.0,-0.009572406112870902,47.13027686836306
2035-01-02 04:00:00,3.307992328326488,26.463476783939,35.74907636425689,56.90900287324905,76.37444972740558,0.0,0.0,-0.009572406112870902,47.13027686836306
2035-01-02 05:00:00,3.307992328326488,26.463476783939,35.74907636425689,56.90900287324905,76.37444972740558,0.0,0.0,-0.009572406112870902,47.13027686836306
2035-01-02 06:00:00,3.307992310824851,26.4634767679976,35.74907651607586,56.9090031755001,76.37445326896098,0.0,0.0,-0.009572406112870902,47.16382854596468
2035-01-02 07:00:00,3.307992310824851,26.4634767679976,35.74907651607586,56.9090031755001,76.37445326896098,0.0,0.0,-0.009572406112870902,47.16382854596468
2035-01-02 08:00:00,3.307992310824851,26.4634767679976,35.74907651607586,56.9090031755001,76.37445326896098,0.0,0.0,-0.009572406112870902,47.16382854596468
2035-01-02 09:00:00,3.307992286354424,26.463476747402893,35.749076339357465,56.909003079231816,76.3744563381972,0.0,0.0,-0.009572406112870902,47.16332851871925
2035-01-02 10:00:00,3.307992286354424,26.463476747402893,35.749076339357465,56.909003079231816,76.3744563381972,0.0,0.0,-0.009572406112870902,47.16332851871925
2035-01-02 11:00:00,3.307992286354424,26.463476747402893,35.749076339357465,56.909003079231816,76.3744563381972,0.0,0.0,-0.009572406112870902,47.16332851871925
2035-01-02 12:00:00,3.3079922885113704,26.46347724411164,35.749076448748404,56.90900314775815,76.37445909044253,0.0,0.0,-0.009572406112870902,47.16205981906702
2035-01-02 13:00:00,3.3079922885113704,26.46347724411164,35.749076448748404,56.90900314775815,76.37445909044253,0.0,0.0,-0.009572406112870902,47.16205981906702
2035-01-02 14:00:00,3.3079922885113704,26.46347724411164,35.749076448748404,56.90900314775815,76.37445909044253,0.0,0.0,-0.009572406112870902,47.16205981906702
2035-01-02 15:00:00,3.3079938067893693,26.46347765091956,35.74907665343966,56.90900321090323,76.37446160101518,0.0,0.0,-0.009572406112870902,47.21285318803957
2035-01-02 16:00:00,3.3079938067893693,26.46347765091956,35.74907665343966,56.90900321090323,76.37446160101518,0.0,0.0,-0.009572406112870902,47.21285318803957
2035-01-02 17:00:00,3.3079938067893693,26.46347765091956,35.74907665343966,56.90900321090323,76.37446160101518,0.0,0.0,-0.009572406112870902,47.21285318803957
2035-01-02 18:00:00,3.307994242766893,26.463478229757094,35.74907666214148,56.90900290698726,76.37446389587915,0.0,0.0,-0.009572406112870902,47.03004610547761
2035-01-02 19:00:00,3.307994242766893,26.463478229757094,35.74907666214148,56.90900290698726,76.37446389587915,0.0,0.0,-0.009572406112870902,47.03004610547761
2035-01-02 20:00:00,3.307994242766893,26.463478229757094,35.74907666214148,56.90900290698726,76.37446389587915,0.0,0.0,-0.009572406112870902,47.03004610547761
2035-01-02 21:00:00,3.307993994566349,26.46347822170307,35.74907648034122,56.90900253643797,76.37446601132389,0.0,0.0,-0.009572406112870902,46.95061066364683
2035-01-02 22:00:00,3.307993994566349,26.46347822170307,35.74907648034122,56.90900253643797,76.37446601132389,0.0,0.0,-0.009572406112870902,46.95061066364683
2035-01-02 23:00:00,3.307993994566349,26.46347822170307,35.74907648034122,56.90900253643797,76.37446601132389,0.0,0.0,-0.009572406112870902,46.95061066364683
2035-01-03 00:00:00,3.3079939953427373,26.46347821324739,35.74907650407761,56.90900241657726,76.37446803652374,0.0,0.0,-0.009572406112870902,46.97656632581879
2035-01-03 01:00:00,3.3079939953427373,26.46347821324739,35.74907650407761,56.90900241657726,76.37446803652374,0.0,0.0,-0.009572406112870902,46.97656632581879
2035-01-03 02:00:00,3.3079939953427373,26.46347821324739,35.74907650407761,56.90900241657726,76.37446803652374,0.0,0.0,-0.009572406112870902,46.97656632581879
2035-01-03 03:00:00,3.307994692769328,26.46347821745769,35.74907679719113,56.9090029078196,76.37446997950953,0.0,0.0,-0.009572406112870902,47.10636702863163
2035-01-03 04:00:00,3.307994692769328,26.46347821745769,35.74907679719113,56.9090029078196,76.37446997950953,0.0,0.0,-0.009572406112870902,47.10636702863163
2035-01-03 05:00:00,3.307994692769328,26.46347821745769,35.74907679719113,56.9090029078196,76.37446997950953,0.0,0.0,-0.009572406112870902,47.10636702863163
2035-01-03 06:00:00,3.307994673470269,26.46347821489288,35.749076835529685,56.90900319749636,76.37447177012531,0.0,0.0,-0.009572406112870902,47.386754747556175
2035-01-03 07:00:00,3.307994673470269,26.46347821489288,35.749076835529685,56.90900319749636,76.37447177012531,0.0,0.0,-0.009572406112870902,47.386754747556175
2035-01-03 08:00:00,3.307994673470269,26.46347821489288,35.749076835529685,56.90900319749636,76.37447177012531,0.0,0.0,-0.009572406112870902,47.386754747556175
2035-01-03 09:00:00,3.30799465716278,26.4634782066972,35.74907674453308,56.9090031183278,76.37447342201519,0.0,0.0,-0.009572406112870902,47.35714284249897
2035-01-03 10:00:00,3.30799465716278,26.4634782066972,35.74907674453308,56.9090031183278,76.37447342201519,0.0,0.0,-0.009572406112870902,47.35714284249897
2035-01-03 11:00:00,3.30799465716278,26.4634782066972,35.74907674453308,56.9090031183278,76.37447342201519,0.0,0.0,-0.009572406112870902,47.35714284249897
2035-01-03 12:00:00,3.307994964240901,26.463478210625954,35.74907676682552,56.90900318084584,76.37447497140148,0.0,0.0,-0.009572406112870902,47.385592092196205
2035-01-03 13:00:00,3.307994964240901,26.463478210625954,35.74907676682552,56.90900318084584,76.37447497140148,0.0,0.0,-0.009572406112870902,47.385592092196205
2035-01-03 14:00:00,3.307994964240901,26.463478210625954,35.74907676682552,56.90900318084584,76.37447497140148,0.0,0.0,-0.009572406112870902,47.385592092196205
2035-01-03 15:00:00,3.30799497314872,26.46347823086722,35.74907690560928,56.90900323956048,76.3744764346814,0.0,0.0,-0.009572406112870902,47.60184290966298
2035-01-03 16:00:00,3.30799497314872,26.46347823086722,35.74907690560928,56.90900323956048,76.3744764346814,0.0,0.0,-0.009572406112870902,47.60184290966298
2035-01-03 17:00:00,3.30799497314872,26.46347823086722,35.74907690560928,56.90900323956048,76.3744764346814,0.0,0.0,-0.009572406112870902,47.60184290966298
2035-01-03 18:00:00,3.307994975039943,26.46347823784251,35.74907690695557,56.90900296691692,76.37447781339168,0.0,0.0,-0.009572406112870902,47.61105804950985
2035-01-03 19:00:00,3.307994975039943,26.46347823784251,35.74907690695557,56.90900296691692,76.37447781339168,0.0,0.0,-0.009572406112870902,47.61105804950985
2035-01-03 20:00:00,3.307994975039943,26.46347823784251,35.74907690695557,56.90900296691692,76.37447781339168,0.0,0.0,-0.009572406112870902,47.61105804950985
2035-01-03 21:00:00,3.307994979474575,26.463478243837063,35.74907667365702,56.90900258839883,76.37447911725528,0.0,0.0,-0.009572406112870902,47.36467467584466
2035-01-03 22:00:00,3.307994979474575,26.463478243837063,35.74907667365702,56.90900258839883,76.37447911725528,0.0,0.0,-0.009572406112870902,47.36467467584466
2035-01-03 23:00:00,3.307994979474575,26.463478243837063,35.74907667365702,56.90900258839883,76.37447911725528,0.0,0.0,-0.009572406112870902,47.36467467584466
2035-01-04 00:00:00,3.307994987182472,26.46347824616216,35.749076573881695,56.90900239858693,76.37448038264601,0.0,0.0,-0.009572406112870902,47.36386445865087
2035-01-04 01:00:00,3.307994987182472,26.46347824616216,35.749076573881695,56.90900239858693,76.37448038264601,0.0,0.0,-0.009572406112870902,47.36386445865087
2035-01-04 02:00:00,3.307994987182472,26.46347824616216,35.749076573881695,56.90900239858693,76.37448038264601,0.0,0.0,-0.009572406112870902,47.36386445865087
