datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen,naphtha for industry,solid biomass for industry,natural gas for industry,hard coal for industry
2039-12-31 00:00:00,3.30834997119834,6.314249375908095,23.670057067360787,43.96038622121767,53.4289396585724,0.0,0.0,-0.0098564951531545,55.84028267104723,44.87897467740757,51.46021287679912,26.261531075800274,10.705669194060308
2039-12-31 01:00:00,3.30834997119834,6.314249375908095,23.670057067360787,43.96038622121767,53.4289396585724,0.0,0.0,-0.0098564951531545,55.84028267104723,44.87897467740757,51.46021287679912,26.261531075800274,10.705669194060308
2039-12-31 02:00:00,3.30834997119834,6.314249375908095,23.670057067360787,43.96038622121767,53.4289396585724,0.0,0.0,-0.0098564951531545,55.84028267104723,44.87897467740757,51.46021287679912,26.261531075800274,10.705669194060308
2039-12-31 03:00:00,3.308320586943472,6.314248472132348,23.67005807446644,43.96038921208693,53.429294493160114,0.0,0.0,-0.0098564951531545,55.904539750982686,44.434897897564646,51.46124135936896,26.26153208290592,10.70566829028456
2039-12-31 04:00:00,3.308320586943472,6.314248472132348,23.67005807446644,43.96038921208693,53.429294493160114,0.0,0.0,-0.0098564951531545,55.904539750982686,44.434897897564646,51.46124135936896,26.26153208290592,10.70566829028456
2039-12-31 05:00:00,3.308320586943472,6.314248472132348,23.67005807446644,43.96038921208693,53.429294493160114,0.0,0.0,-0.0098564951531545,55.904539750982686,44.434897897564646,51.46124135936896,26.26153208290592,10.70566829028456
2039-12-31 06:00:00,3.308236033212776,6.314245971744989,23.670058027378577,43.96039242419107,53.42942954370577,0.0,0.0,-0.0098564951531545,56.035625374345,44.65112059328264,51.46167097893015,26.261532035818064,10.705665789897196
2039-12-31 07:00:00,3.308236033212776,6.314245971744989,23.670058027378577,43.96039242419107,53.42942954370577,0.0,0.0,-0.0098564951531545,56.035625374345,44.65112059328264,51.46167097893015,26.261532035818064,10.705665789897196
2039-12-31 08:00:00,3.308236033212776,6.314245971744989,23.670058027378577,43.96039242419107,53.42942954370577,0.0,0.0,-0.0098564951531545,56.035625374345,44.65112059328264,51.46167097893015,26.261532035818064,10.705665789897196
2039-12-31 09:00:00,3.308181904008555,6.314244867483855,23.6700565992272,43.96039132178884,53.429511901162925,0.0,0.0,-0.0098564951531545,56.023853288764464,44.8392567724669,51.46193842064686,26.261530607666685,10.705664685636068
2039-12-31 10:00:00,3.308181904008555,6.314244867483855,23.6700565992272,43.96039132178884,53.429511901162925,0.0,0.0,-0.0098564951531545,56.023853288764464,44.8392567724669,51.46193842064686,26.261530607666685,10.705664685636068
2039-12-31 11:00:00,3.308181904008555,6.314244867483855,23.6700565992272,43.96039132178884,53.429511901162925,0.0,0.0,-0.0098564951531545,56.023853288764464,44.8392567724669,51.46193842064686,26.261530607666685,10.705664685636068
2039-12-31 12:00:00,3.308144711380555,6.314244391713896,23.670056552682976,43.96039213776016,53.42957342875688,0.0,0.0,-0.0098564951531545,56.045345620321136,44.91201562777489,51.46213788504413,26.26153056112246,10.705664209866104
2039-12-31 13:00:00,3.308144711380555,6.314244391713896,23.670056552682976,43.96039213776016,53.42957342875688,0.0,0.0,-0.0098564951531545,56.045345620321136,44.91201562777489,51.46213788504413,26.26153056112246,10.705664209866104
2039-12-31 14:00:00,3.308144711380555,6.314244391713896,23.670056552682976,43.96039213776016,53.42957342875688,0.0,0.0,-0.0098564951531545,56.045345620321136,44.91201562777489,51.46213788504413,26.26153056112246,10.705664209866104
