name,technology,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
powerplant_94,onshore wind,renewable,0.0,226.97734205147512,0.0,1.0,226.97734205147512,226.97734205147512,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_95,onshore wind,renewable,0.0,383.1218715863616,0.0,1.0,383.1218715863616,383.1218715863616,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_96,onshore wind,renewable,0.0,347.2025841994811,0.0,1.0,347.2025841994811,347.2025841994811,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_97,onshore wind,renewable,0.0,0.2941754610565688,0.0,1.0,0.2941754610565688,0.2941754610565688,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_98,run-of-river hydro,renewable,0.0,1.574,0.0,0.9,1.574,1.574,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_100,solar,renewable,0.0,3364.113909870905,0.0,1.0,3364.113909870905,3364.113909870905,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13 low voltage
powerplant_101,solar,renewable,0.0,5020.307785933695,0.0,1.0,5020.307785933695,5020.307785933695,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13 low voltage
powerplant_102,solar,renewable,0.0,64.92154423037309,0.0,1.0,64.92154423037309,64.92154423037309,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_103,solar,renewable,0.0,533.1456165736304,0.0,1.0,533.1456165736304,533.1456165736304,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_104,solar,renewable,0.0,709.3230306282474,0.0,1.0,709.3230306282474,709.3230306282474,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_105,solar,renewable,0.0,482.9668403688954,0.0,1.0,482.9668403688954,482.9668403688954,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_106,solar,renewable,0.0,0.1819718445667436,0.0,1.0,0.1819718445667436,0.1819718445667436,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_107,solar,renewable,0.0,474.4856233263708,0.0,1.0,474.4856233263708,474.4856233263708,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_108,solar,renewable,0.0,0.1360003258461271,0.0,1.0,0.1360003258461271,0.1360003258461271,0.0,0.0,0.0,0.0,0,0,,Market,DE0 13
powerplant_113,onshore wind,renewable,0.0,156.4208007138512,0.0,1.0,156.4208007138512,156.4208007138512,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_114,onshore wind,renewable,0.0,264.0273667093041,0.0,1.0,264.0273667093041,264.0273667093041,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_115,onshore wind,renewable,0.0,239.27370006692735,0.0,1.0,239.27370006692735,239.27370006692735,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_116,onshore wind,renewable,0.0,0.0296381601111079,0.0,1.0,0.0296381601111079,0.0296381601111079,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_117,run-of-river hydro,renewable,0.0,802.8818,0.0,0.9,802.8818,802.8818,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_119,solar,renewable,0.0,2645.098716793217,0.0,1.0,2645.098716793217,2645.098716793217,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14 low voltage
powerplant_120,solar,renewable,0.0,0.0001322464950022,0.0,1.0,0.0001322464950022,0.0001322464950022,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14 low voltage
powerplant_121,solar,renewable,0.0,68.32565517914989,0.0,1.0,68.32565517914989,68.32565517914989,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
powerplant_122,solar,renewable,0.0,561.1006945402073,0.0,1.0,561.1006945402073,561.1006945402073,0.0,0.0,0.0,0.0,0,0,,Market,DE0 14
