datetime,co2_price,natural_gas_price,hydrogen_gas_price,DE_EHV_HV_1,DE_EHV_HV_2,FR_HTA,FR_HTB1,FR_HTB2,SE2,SE1,ES_6.1TD,ES_6.2TD,ES_6.3TD,ES_6.1TD (reduced),ES_6.2TD (reduced),ES_6.3TD (reduced),PL_A,PL_B,DE_fcr_price,DE_pos_price,DE_neg_price,DE_thermal_demand,SE_thermal_demand,ES_thermal_demand,FR_thermal_demand,PL_thermal_demand
1/1/2024 0:00,50,50,11,17,11.1,20,16.7,8.8,26.94343,27.901175,84.0160216,80.9677736,76.5530696,66.43290324,65.97566604,65.31346044,74.31346044,90.31346044,114.8,4.72,21.33,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/1/2024 1:00,50,50,11,16.91,11.01,19.91,16.61,8.71,25.93803,26.861675,70.0991928,67.0509448,62.6362408,53.09137892,52.63414172,51.97193612,60.97193612,76.97193612,114.8,4.72,21.33,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/1/2024 2:00,50,50,11,16.9,11,19.9,16.6,8.7,24.29283,25.160675,67.376792,64.328544,59.91384,50.4815188,50.0242816,49.362076,58.362076,74.362076,114.8,4.72,21.33,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/1/2024 3:00,50,50,11,16.89,10.99,19.89,16.59,8.69,22.30031,23.100575,63.172312,60.124064,55.70936,46.4508468,45.9936096,45.331404,54.331404,70.331404,114.8,4.72,21.33,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/1/2024 4:00,50,50,11,16.87,10.97,19.87,16.57,8.67,21.87073,22.656425,62.121192,59.072944,54.65824,45.4431788,44.9859416,44.323736,53.323736,69.323736,104.4,4.67,19.77,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/1/2024 5:00,50,50,11,16.88,10.98,19.88,16.58,8.68,19.32981,20.029325,61.6902328,58.6419848,54.2272808,45.03003492,44.57279772,43.91059212,52.91059212,68.91059212,104.4,4.67,19.77,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/1/2024 6:00,50,50,11,16.85,10.95,42.26,21.86,10.66,20.60027,21.342875,62.121192,59.072944,54.65824,45.4431788,44.9859416,44.323736,53.323736,69.323736,104.4,4.67,19.77,4.610687131,4.610002667,4.592297287,4.643372853,4.421354248
1/1/2024 7:00,50,50,11,16.88,10.98,42.29,21.89,10.69,22.81215,23.629775,62.2157928,59.1675448,54.7528408,45.53386892,45.07663172,44.41442612,53.41442612,69.41442612,104.4,4.67,19.77,4.663399482,4.662707194,4.644799394,4.69645889,4.471902024
1/1/2024 8:00,50,50,11,16.9,11,42.3,21.9,10.7,23.90895,24.763775,63.0356664,59.9874184,55.5727144,46.31984996,45.86261276,45.20040716,54.20040716,70.20040716,68.8,6.33,13.07,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/1/2024 9:00,50,50,11,16.94,11.04,57.44,25.54,11.94,29.36553,30.405425,61.9004568,58.8522088,54.4375048,45.23156852,44.77433132,44.11212572,53.11212572,69.11212572,68.8,6.33,13.07,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/1/2024 10:00,50,50,11,16.96,11.06,57.46,25.56,11.96,37.71035,39.033275,43.726592,40.678344,36.26364,27.8089888,27.3517516,26.689546,35.689546,51.689546,68.8,6.33,13.07,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/1/2024 11:00,50,50,11,17.44,11.54,42.84,22.44,11.24,39.69373,41.083925,21.54796,18.499712,14.085008,6.547194,6.0899568,5.4277512,14.4277512,30.4277512,68.8,6.33,13.07,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/1/2024 12:00,50,50,11,19.14,13.24,44.54,24.14,12.94,39.24587,40.620875,20.812176,17.763928,13.349224,5.8418264,5.3845892,4.7223836,13.7223836,29.7223836,77.6,4.12,15.02,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/1/2024 13:00,50,50,11,18.86,12.96,44.36,23.96,12.76,40.40665,41.821025,19.6138992,16.5656512,12.1509472,4.69308488,4.23584768,3.57364208,12.57364208,28.57364208,77.6,4.12,15.02,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/1/2024 14:00,50,50,11,17.94,12.04,44.03,23.63,12.43,42.18895,43.663775,19.2670296,16.2187816,11.8040776,4.36055444,3.90331724,3.24111164,12.24111164,28.24111164,77.6,4.12,15.02,4.663399482,4.662707194,4.644799394,4.69645889,4.471902024
1/1/2024 15:00,50,50,11,20.56,14.66,48.02,27.62,16.42,46.18313,47.793425,23.4609984,20.4127504,15.9980464,8.38114976,7.92391256,7.26170696,16.26170696,32.26170696,77.6,4.12,15.02,4.610687131,4.610002667,4.592297287,4.643372853,4.421354248
1/1/2024 16:00,50,50,11,59.96,54.06,60.79,40.39,29.19,54.28117,56.166125,36.8838008,33.8355528,29.4208488,21.24907012,20.79183292,20.12962732,29.12962732,45.12962732,72.4,11.36,5.83,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/1/2024 17:00,50,50,11,66.83,60.93,79.3,58.9,47.7,59.32645,61.382525,56.340032,53.291784,48.87708,39.9010048,39.4437676,38.781562,47.781562,63.781562,72.4,11.36,5.83,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/1/2024 18:00,50,50,11,74.9,69,104.9,73,59.4,56.35595,58.311275,67.376792,64.328544,59.91384,50.4815188,50.0242816,49.362076,58.362076,74.362076,72.4,11.36,5.83,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/1/2024 19:00,50,50,11,71.15,65.25,112.37,80.47,66.87,50.25957,52.008125,75.2286584,72.1804104,67.7657064,58.00879876,57.55156156,56.88935596,65.88935596,81.88935596,72.4,11.36,5.83,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/1/2024 20:00,50,50,11,64.91,59.01,90.91,70.51,59.31,43.80673,45.336425,81.4618,78.413552,73.998848,63.98427,63.5270328,62.8648272,71.8648272,87.8648272,79.96,8.14,8.24,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/1/2024 21:00,50,50,11,59.85,53.95,67.18,46.78,35.58,40.15073,41.556425,80.515792,77.467544,73.05284,63.0773688,62.6201316,61.957926,70.957926,86.957926,79.96,8.14,8.24,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/1/2024 22:00,50,50,11,63.99,58.09,55.79,52.49,44.59,41.23839,42.680975,67.376792,64.328544,59.91384,50.4815188,50.0242816,49.362076,58.362076,74.362076,79.96,8.14,8.24,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/1/2024 23:00,50,50,11,52.45,46.55,55.45,52.15,44.25,34.65759,35.876975,61.6902328,58.6419848,54.2272808,45.03003492,44.57279772,43.91059212,52.91059212,68.91059212,79.96,8.14,8.24,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/2/2024 0:00,50,50,11,47.49,41.59,39.39,36.09,28.19,34.65759,35.876975,57.180928,54.13268,49.717976,40.7071392,40.249902,39.5876964,48.5876964,64.5876964,0,4.71,18.1,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/2/2024 1:00,50,50,11,36.97,31.07,36.02,32.72,24.82,30.59943,31.681175,43.726592,40.678344,36.26364,27.8089888,27.3517516,26.689546,35.689546,51.689546,0,4.71,18.1,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/2/2024 2:00,50,50,11,47.93,42.03,19.96,16.66,8.76,29.20101,30.235325,21.6425608,18.5943128,14.1796088,6.63788412,6.18064692,5.51844132,14.51844132,30.51844132,0,4.71,18.1,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/2/2024 3:00,50,50,11,35.29,29.39,19.92,16.62,8.72,29.43865,30.481025,32.164272,29.116024,24.70132,16.7246408,16.2674036,15.605198,24.605198,40.605198,0,4.71,18.1,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/2/2024 4:00,50,50,11,27.98,22.08,19.91,16.61,8.71,33.46939,34.648475,27.959792,24.911544,20.49684,12.6939688,12.2367316,11.574526,20.574526,36.574526,0,4.74,16.93,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/2/2024 5:00,50,50,11,30.68,24.78,19.99,16.69,8.79,38.05767,39.392375,32.7318768,29.6836288,25.2689248,17.26878152,16.81154432,16.14933872,25.14933872,41.14933872,0,4.74,16.93,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/2/2024 6:00,50,50,11,64.53,58.63,63.04,42.64,31.44,44.87611,46.442075,55.5937368,52.5454888,48.1307848,39.18556052,38.72832332,38.06611772,47.06611772,63.06611772,0,4.74,16.93,4.610687131,4.610002667,4.592297287,4.643372853,4.421354248
1/2/2024 7:00,50,50,11,75,69.1,87,66.6,55.4,53.62309,55.485725,64.433656,61.385408,56.970704,47.6600484,47.2028112,46.5406056,55.5406056,71.5406056,0,4.74,16.93,4.663399482,4.662707194,4.644799394,4.69645889,4.471902024
1/2/2024 8:00,50,50,11,82.57,76.67,96.08,75.68,64.48,59.94797,62.025125,73.9778256,70.9295776,66.5148736,56.80967384,56.35243664,55.69023104,64.69023104,80.69023104,0,7.32,9.42,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/2/2024 9:00,50,50,11,81.63,75.73,111.63,79.73,66.13,60.35013,62.440925,74.4508296,71.4025816,66.9878776,57.26312444,56.80588724,56.14368164,65.14368164,81.14368164,0,7.32,9.42,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/2/2024 10:00,50,50,11,85.88,79.98,107.4,75.5,61.9,62.97331,65.153075,70.004592,66.956344,62.54164,53.0006888,52.5434516,51.881246,60.881246,76.881246,0,7.32,9.42,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/2/2024 11:00,50,50,11,90.44,84.54,94.5,74.1,62.9,67.14115,69.462275,72.317056,69.268808,64.854104,55.2175584,54.7603212,54.0981156,63.0981156,79.0981156,0,7.32,9.42,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/2/2024 12:00,50,50,11,95.06,89.16,87.3,66.9,55.7,71.36383,73.828175,64.748992,61.700744,57.28604,47.9623488,47.5051116,46.842906,55.842906,71.842906,0,4.61,10.88,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/2/2024 13:00,50,50,11,95.77,89.87,85.3,64.9,53.7,72.01277,74.499125,62.646752,59.598504,55.1838,45.9470128,45.4897756,44.82757,53.82757,69.82757,0,4.61,10.88,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/2/2024 14:00,50,50,11,96.14,90.24,85.3,64.9,53.7,72.35095,74.848775,62.646752,59.598504,55.1838,45.9470128,45.4897756,44.82757,53.82757,69.82757,0,4.61,10.88,4.663399482,4.662707194,4.644799394,4.69645889,4.471902024
1/2/2024 15:00,50,50,11,96.86,90.96,83.29,62.89,51.69,73.00903,75.529175,60.5340008,57.4857528,53.0710488,43.92160012,43.46436292,42.80215732,51.80215732,67.80215732,0,4.61,10.88,4.610687131,4.610002667,4.592297287,4.643372853,4.421354248
1/2/2024 16:00,50,50,11,100.36,94.46,85.96,65.56,54.36,74.38003,76.946675,63.3404912,60.2922432,55.8775392,46.61207368,46.15483648,45.49263088,54.49263088,70.49263088,0,11.32,5.19,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/2/2024 17:00,50,50,11,97.82,91.92,94.5,74.1,62.9,73.88647,76.436375,72.317056,69.268808,64.854104,55.2175584,54.7603212,54.0981156,63.0981156,79.0981156,0,11.32,5.19,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/2/2024 18:00,50,50,11,91.85,85.95,115.17,83.27,69.67,68.42989,70.794725,78.1717944,75.1235464,70.7088424,60.83026916,60.37303196,59.71082636,68.71082636,84.71082636,0,11.32,5.19,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/2/2024 19:00,50,50,11,80.08,74.18,119.85,87.95,74.35,57.67211,59.672075,83.091036,80.042788,75.628084,65.5461554,65.0889182,64.4267126,73.4267126,89.4267126,0,11.32,5.19,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/2/2024 20:00,50,50,11,74.01,68.11,100.3,79.9,68.7,52.12413,53.935925,78.413552,75.365304,70.9506,61.0620328,60.6047956,59.94259,68.94259,84.94259,0,7.84,7.79,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/2/2024 21:00,50,50,11,63.79,57.89,90.2,69.8,58.6,43.83415,45.364775,72.9792616,69.9310136,65.5163096,55.85238924,55.39515204,54.73294644,63.73294644,79.73294644,0,7.84,7.79,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/2/2024 22:00,50,50,11,56.9,51,61.57,58.27,50.37,37.39045,38.702525,66.0734032,63.0251552,58.6104512,49.23201048,48.77477328,48.11256768,57.11256768,73.11256768,0,7.84,7.79,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/2/2024 23:00,50,50,11,24.33,18.43,41.32,38.02,30.12,34.97749,36.207725,59.598504,56.550256,52.135552,43.0247756,42.5675384,41.9053328,50.9053328,66.9053328,0,7.84,7.79,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/3/2024 0:00,50,50,11,16.82,10.92,21.19,17.89,9.99,37.21679,38.522975,24.596208,21.54796,17.133256,9.4694312,9.012194,8.3499884,17.3499884,33.3499884,94,4.54,24.16,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/3/2024 1:00,50,50,11,15.67,9.77,20,16.7,8.8,35.76353,37.020425,20.812176,17.763928,13.349224,5.8418264,5.3845892,4.7223836,13.7223836,29.7223836,94,4.54,24.16,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/3/2024 2:00,50,50,11,15.6,9.7,19.89,16.59,8.69,34.07263,35.272175,20.812176,17.763928,13.349224,5.8418264,5.3845892,4.7223836,13.7223836,29.7223836,94,4.54,24.16,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/3/2024 3:00,50,50,11,15.59,9.69,19.85,16.55,8.65,32.98497,34.147625,20.812176,17.763928,13.349224,5.8418264,5.3845892,4.7223836,13.7223836,29.7223836,94,4.54,24.16,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/3/2024 4:00,50,50,11,15.59,9.69,19.85,16.55,8.65,34.84953,36.075425,20.812176,17.763928,13.349224,5.8418264,5.3845892,4.7223836,13.7223836,29.7223836,98,4.7,20.63,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/3/2024 5:00,50,50,11,15.52,9.62,20,16.7,8.8,38.84371,40.205075,19.7715672,16.7233192,12.3086152,4.84423508,4.38699788,3.72479228,12.72479228,28.72479228,98,4.7,20.63,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/3/2024 6:00,50,50,11,17.99,12.09,47.08,26.68,15.48,45.11375,46.687775,22.4729456,19.4246976,15.0099936,7.43394184,6.97670464,6.31449904,15.31449904,31.31449904,98,4.7,20.63,4.610687131,4.610002667,4.592297287,4.643372853,4.421354248
1/3/2024 7:00,50,50,11,57.49,51.59,83.34,62.94,51.74,48.85201,50.552825,65.1904624,62.1422144,57.7275104,48.38556936,47.92833216,47.26612656,56.26612656,72.26612656,98,4.7,20.63,4.663399482,4.662707194,4.644799394,4.69645889,4.471902024
1/3/2024 8:00,50,50,11,76.51,70.61,104.22,83.82,72.62,57.94631,59.955575,82.5339424,79.4856944,75.0709904,65.01209136,64.55485416,63.89264856,72.89264856,88.89264856,67.03,7.02,8.75,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/3/2024 9:00,50,50,11,77.51,71.61,122.46,90.56,76.96,59.32645,61.382525,87.873632,84.825384,80.41068,70.1310448,69.6738076,69.011602,78.011602,94.011602,67.03,7.02,8.75,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/3/2024 10:00,50,50,11,73.9,68,117.07,85.17,71.57,54.93925,56.846525,84.299824,81.251576,76.836872,66.7049736,66.2477364,65.5855308,74.5855308,90.5855308,67.03,7.02,8.75,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/3/2024 11:00,50,50,11,71.79,65.89,98.58,78.18,66.98,54.72903,56.629175,77.467544,74.419296,70.004592,60.1551316,59.6978944,59.0356888,68.0356888,84.0356888,67.03,7.02,8.75,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/3/2024 12:00,50,50,11,70.79,64.89,97.3,76.9,65.7,54.58279,56.477975,75.260192,72.211944,67.79724,58.0390288,57.5817916,56.919586,65.919586,81.919586,59.21,4.55,10.29,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/3/2024 13:00,50,50,11,71.32,65.42,97.72,77.32,66.12,53.72363,55.589675,75.7016624,72.6534144,68.2387104,58.46224936,58.00501216,57.34280656,66.34280656,82.34280656,59.21,4.55,10.29,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/3/2024 14:00,50,50,11,77.76,71.86,103.3,82.9,71.7,59.32645,61.382525,81.566912,78.518664,74.10396,64.0850368,63.6277996,62.965594,71.965594,87.965594,59.21,4.55,10.29,4.663399482,4.662707194,4.644799394,4.69645889,4.471902024
1/3/2024 15:00,50,50,11,84.08,78.18,108.33,87.93,76.73,62.83621,65.011325,86.8540456,83.8057976,79.3910936,69.15360684,68.69636964,68.03416404,77.03416404,93.03416404,59.21,4.55,10.29,4.610687131,4.610002667,4.592297287,4.643372853,4.421354248
1/3/2024 16:00,50,50,11,90.49,84.59,109.82,89.42,78.22,67.18685,69.509525,88.4202144,85.3719664,80.9572624,70.65503216,70.19779496,69.53558936,78.53558936,94.53558936,60,12.2,4.66,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/3/2024 17:00,50,50,11,99.18,93.28,123.36,102.96,91.76,75.12951,77.721575,111.5974104,108.5491624,104.1344584,92.87411156,92.41687436,91.75466876,100.7546688,116.7546688,60,12.2,4.66,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/3/2024 18:00,50,50,11,99.87,93.97,142.47,110.57,96.97,75.76017,78.373625,116.464096,113.415848,109.001144,97.5396144,97.0823772,96.4201716,105.4201716,121.4201716,60,12.2,4.66,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/3/2024 19:00,50,50,11,95.93,90.03,139.06,107.16,93.56,72.15901,74.650325,127.132964,124.084716,119.670012,107.7674446,107.3102074,106.6480018,115.6480018,131.6480018,60,12.2,4.66,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/3/2024 20:00,50,50,11,90.13,84.23,115.53,95.13,83.93,66.85781,69.169325,136.4984432,133.4501952,129.0354912,116.7457665,116.2885293,115.6263237,124.6263237,140.6263237,57.04,7.6,6.83,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/3/2024 21:00,50,50,11,84.31,78.41,109.71,89.31,78.11,61.53833,63.669425,136.4984432,133.4501952,129.0354912,116.7457665,116.2885293,115.6263237,124.6263237,140.6263237,57.04,7.6,6.83,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/3/2024 22:00,50,50,11,81.9,76,84.9,81.6,73.7,59.33559,61.391975,116.464096,113.415848,109.001144,97.5396144,97.0823772,96.4201716,105.4201716,121.4201716,57.04,7.6,6.83,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/3/2024 23:00,50,50,11,75.02,69.12,78.02,74.72,66.82,53.04727,54.890375,108.4545616,105.4063136,100.9916096,89.86118424,89.40394704,88.74174144,97.74174144,113.7417414,57.04,7.6,6.83,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/4/2024 0:00,50,50,11,74.2,68.3,77.2,73.9,66,53.58653,55.447925,112.4593288,109.4110808,104.9963768,93.70039932,93.24316212,92.58095652,101.5809565,117.5809565,94.4,4.29,20.93,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/4/2024 1:00,50,50,11,67.36,61.46,70.36,67.06,59.16,48.91599,50.618975,108.896032,105.847784,101.43308,90.2844048,89.8271676,89.164962,98.164962,114.164962,94.4,4.29,20.93,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/4/2024 2:00,50,50,11,56.9,51,59.9,56.6,48.7,49.68375,51.412775,101.7589272,98.7106792,94.2959752,83.44233908,82.98510188,82.32289628,91.32289628,107.3228963,94.4,4.29,20.93,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/4/2024 3:00,50,50,11,42.38,36.48,45.38,42.08,34.18,50.36011,52.112075,91.132104,88.083856,83.669152,73.2548156,72.7975784,72.1353728,81.1353728,97.1353728,94.4,4.29,20.93,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/4/2024 4:00,50,50,11,51.9,46,54.9,51.6,43.7,53.16609,55.013225,87.7264752,84.6782272,80.2635232,69.98997128,69.53273408,68.87052848,77.87052848,93.87052848,87.7,4.68,18.13,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/4/2024 5:00,50,50,11,74.63,68.73,77.63,74.33,66.43,53.98869,55.863725,89.0719088,86.0236608,81.6089568,71.27978632,70.82254912,70.16034352,79.16034352,95.16034352,87.7,4.68,18.13,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/4/2024 6:00,50,50,11,89.55,83.65,114.95,94.55,83.35,66.32769,68.621225,108.6227408,105.5744928,101.1597888,90.02241112,89.56517392,88.90296832,97.90296832,113.9029683,87.7,4.68,18.13,4.610687131,4.610002667,4.592297287,4.643372853,4.421354248
1/4/2024 7:00,50,50,11,101.92,96.02,127.32,106.92,95.72,77.63387,80.310875,116.7899432,113.7416952,109.3269912,97.85199148,97.39475428,96.73254868,105.7325487,121.7325487,87.7,4.68,18.13,4.663399482,4.662707194,4.644799394,4.69645889,4.471902024
1/4/2024 8:00,50,50,11,108.37,102.47,133.77,113.37,102.17,83.52917,86.406125,118.356112,115.307864,110.89316,99.3534168,98.8961796,98.233974,107.233974,123.233974,56.4,7.18,7.23,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/4/2024 9:00,50,50,11,111.1,105.2,151.6,119.7,106.1,86.02439,88.985975,120.5949976,117.5467496,113.1320456,101.4997496,101.0425124,100.3803068,109.3803068,125.3803068,56.4,7.18,7.23,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/4/2024 10:00,50,50,11,108.51,102.61,148.94,117.04,103.44,83.99531,86.888075,117.304992,114.256744,109.84204,98.3457488,97.8885116,97.226306,106.226306,122.226306,56.4,7.18,7.23,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/4/2024 11:00,50,50,11,106.93,101.03,132.25,111.85,100.65,82.55119,85.394975,112.417284,109.369036,104.954332,93.6600926,93.2028554,92.5406498,101.5406498,117.5406498,56.4,7.18,7.23,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/4/2024 12:00,50,50,11,103.2,97.3,128.51,108.11,96.91,79.16025,81.889025,110.998272,107.950024,103.53532,92.2997408,91.8425036,91.180298,100.180298,116.180298,60,4.48,8.36,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/4/2024 13:00,50,50,11,102.86,96.96,128.26,107.86,96.66,78.49303,81.199175,107.8028672,104.7546192,100.3399152,89.23643008,88.77919288,88.11698728,97.11698728,113.1169873,60,4.48,8.36,4.733682617,4.732979896,4.714802204,4.767240271,4.539299059
1/4/2024 14:00,50,50,11,109.01,103.11,134.41,114.01,102.81,84.11413,87.010925,114.2672552,111.2190072,106.8043032,95.43358828,94.97635108,94.31414548,103.3141455,119.3141455,60,4.48,8.36,4.663399482,4.662707194,4.644799394,4.69645889,4.471902024
1/4/2024 15:00,50,50,11,115.52,109.62,140.92,120.52,109.32,90.06427,93.162875,121.1100464,118.0617984,113.6470944,101.993507,101.5362698,100.8740642,109.8740642,125.8740642,60,4.48,8.36,4.610687131,4.610002667,4.592297287,4.643372853,4.421354248
1/4/2024 16:00,50,50,11,122.63,116.73,141.8,121.4,110.2,96.56281,99.881825,122.035032,118.986784,114.57208,102.8802548,102.4230176,101.760812,110.760812,126.760812,67.4,15.48,3.81,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/4/2024 17:00,50,50,11,150.13,144.23,142.3,121.9,110.7,121.6978,125.869325,122.560592,119.512344,115.09764,103.3840888,102.9268516,102.264646,111.264646,127.264646,67.4,15.48,3.81,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/4/2024 18:00,50,50,11,161.55,155.65,159.97,128.07,114.47,132.1357,136.661225,125.2619704,122.2137224,117.7990184,105.9737956,105.5165584,104.8543528,113.8543528,129.8543528,67.4,15.48,3.81,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/4/2024 19:00,50,50,11,141.9,136,158.1,126.2,112.6,110.8578,114.661625,126.765072,123.716824,119.30212,107.4147608,106.9575236,106.295318,115.295318,131.295318,67.4,15.48,3.81,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/4/2024 20:00,50,50,11,120.49,114.59,134.95,114.55,103.35,91.85571,95.015075,128.0053936,124.9571456,120.5424416,108.603809,108.1465718,107.4843662,116.4843662,132.4843662,55.6,7.82,5.32,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/4/2024 21:00,50,50,11,116.91,111.01,123.37,102.97,91.77,88.68413,91.735925,125.1043024,122.0560544,117.6413504,105.8226454,105.3654082,104.7032026,113.7032026,129.7032026,55.6,7.82,5.32,4.55797478,4.557298141,4.53979518,4.590286817,4.370806472
1/4/2024 22:00,50,50,11,111.76,105.86,98.33,95.03,87.13,86.09751,89.061575,121.9404312,118.8921832,114.4774792,102.7895647,102.3323275,101.6701219,110.6701219,126.6701219,55.6,7.82,5.32,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/4/2024 23:00,50,50,11,105.73,99.83,106.79,103.49,95.59,81.11621,83.911325,112.4593288,109.4110808,104.9963768,93.70039932,93.24316212,92.58095652,101.5809565,117.5809565,55.6,7.82,5.32,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/5/2024 0:00,50,50,11,102.98,97.08,105.98,102.68,94.78,81.11621,77.995625,107.9290016,104.8807536,100.4660496,89.35735024,88.90011304,88.23790744,97.23790744,113.2379074,135.6,4.15,16.43,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/5/2024 1:00,50,50,11,97.41,91.51,100.41,97.11,89.21,75.86985,78.487025,102.0742632,99.0260152,94.6113112,83.74463948,83.28740228,82.62519668,91.62519668,107.6251967,135.6,4.15,16.43,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/5/2024 2:00,50,50,11,93.91,88.01,96.91,93.61,85.71,73.04559,75.566975,98.3953432,95.3470952,90.9323912,80.21780148,79.76056428,79.09835868,88.09835868,104.0983587,135.6,4.15,16.43,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/5/2024 3:00,50,50,11,90.11,84.21,90.57,87.27,79.37,73.20097,75.727625,91.7312424,88.6829944,84.2682904,73.82918636,73.37194916,72.70974356,81.70974356,97.70974356,135.6,4.15,16.43,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/5/2024 4:00,50,50,11,90.95,85.05,81,77.7,69.8,75.32145,77.920025,81.672024,78.623776,74.209072,64.1858036,63.7285664,63.0663608,72.0663608,88.0663608,107.6,4.59,14.39,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/5/2024 5:00,50,50,11,92.93,87.03,88.16,84.86,76.96,80.48555,83.259275,89.1980432,86.1497952,81.7350912,71.40070648,70.94346928,70.28126368,79.28126368,95.28126368,107.6,4.59,14.39,4.533377229,4.532704242,4.515295738,4.565514892,4.347218994
1/5/2024 6:00,50,50,11,97.9,92,117.3,96.9,85.7,100.2737,96.820025,96.282592,93.234344,88.81964,78.1923888,77.7351516,77.072946,86.072946,102.072946,107.6,4.59,14.39,4.610687131,4.610002667,4.592297287,4.643372853,4.421354248
