datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
1/1/2045 0:00,129.4460654,99.30934219,139.3202535,82.25872904,0.0,,300.431046,101.43396392493877
1/1/2045 1:00,129.4460654,99.30934219,139.3202535,82.25872904,0.0,,300.431046,101.43396392493877
1/1/2045 2:00,129.4460654,99.30934219,139.3202535,82.25872904,0.0,,300.431046,101.43396392493877
1/1/2045 3:00,129.4460654,99.30934221,139.3202535,82.25873004,0.0,,300.4324757,101.39914987736444
1/1/2045 4:00,129.4460654,99.30934221,139.3202535,82.25873004,0.0,,300.4324757,101.39914987736444
1/1/2045 5:00,129.4460654,99.30934221,139.3202535,82.25873004,0.0,,300.4324757,101.39914987736444
1/1/2045 6:00,129.4460654,99.30934221,139.3202535,82.25873046,0.0,,300.4291214,101.67129559986816
1/1/2045 7:00,129.4460654,99.30934221,139.3202535,82.25873046,0.0,,300.4291214,101.67129559986816
1/1/2045 8:00,129.4460654,99.30934221,139.3202535,82.25873046,0.0,,300.4291214,101.67129559986816
1/1/2045 9:00,129.4460654,99.30934221,139.3202535,82.25873073,0.0,,300.4271979,101.14259086089903
1/1/2045 10:00,129.4460654,99.30934221,139.3202535,82.25873073,0.0,,300.4271979,101.14259086089903
1/1/2045 11:00,129.4460654,99.30934221,139.3202535,82.25873073,0.0,,300.4271979,101.14259086089903
1/1/2045 12:00,129.4460654,99.30934221,139.3202535,82.25873093,0.0,,300.3956737,101.35029776736306
1/1/2045 13:00,129.4460654,99.30934221,139.3202535,82.25873093,0.0,,300.3956737,101.35029776736306
1/1/2045 14:00,129.4460654,99.30934221,139.3202535,82.25873093,0.0,,300.3956737,101.35029776736306
1/1/2045 15:00,129.4460654,99.30934221,139.3202535,82.25873109,0.0,,300.2023319,101.38213039533268
1/1/2045 16:00,129.4460654,99.30934221,139.3202535,82.25873109,0.0,,300.2023319,101.38213039533268
1/1/2045 17:00,129.4460654,99.30934221,139.3202535,82.25873109,0.0,,300.2023319,101.38213039533268
1/1/2045 18:00,129.4460654,99.30934221,139.3202535,82.25873122,0.0,,300.2023483,101.09246979619108
1/1/2045 19:00,129.4460654,99.30934221,139.3202535,82.25873122,0.0,,300.2023483,101.09246979619108
1/1/2045 20:00,129.4460654,99.30934221,139.3202535,82.25873122,0.0,,300.2023483,101.09246979619108
1/1/2045 21:00,129.4460654,99.30934219,139.3202535,82.25873133,0.0,,300.1533722,101.06275724555694
1/1/2045 22:00,129.4460654,99.30934219,139.3202535,82.25873133,0.0,,300.1533722,101.06275724555694
1/1/2045 23:00,129.4460654,99.30934219,139.3202535,82.25873133,0.0,,300.1533722,101.06275724555694
1/2/2045 0:00,129.4460654,99.3093422,139.3202535,82.25873143,0.0,,300.127273,101.03877393687326
1/2/2045 1:00,129.4460654,99.3093422,139.3202535,82.25873143,0.0,,300.127273,101.03877393687326
1/2/2045 2:00,129.4460654,99.3093422,139.3202535,82.25873143,0.0,,300.127273,101.03877393687326
1/2/2045 3:00,129.4460654,99.30934222,139.3202535,82.25873153,0.0,,299.7844244,101.09289148147296
1/2/2045 4:00,129.4460654,99.30934222,139.3202535,82.25873153,0.0,,299.7844244,101.09289148147296
1/2/2045 5:00,129.4460654,99.30934222,139.3202535,82.25873153,0.0,,299.7844244,101.09289148147296
1/2/2045 6:00,129.4460654,99.30934222,139.3202535,82.25873161,0.0,,299.656594,101.38326548830791
1/2/2045 7:00,129.4460654,99.30934222,139.3202535,82.25873161,0.0,,299.656594,101.38326548830791
1/2/2045 8:00,129.4460654,99.30934222,139.3202535,82.25873161,0.0,,299.656594,101.38326548830791
1/2/2045 9:00,129.4460654,99.30934222,139.3202535,82.25873168,0.0,,299.6579837,101.36963729267148
1/2/2045 10:00,129.4460654,99.30934222,139.3202535,82.25873168,0.0,,299.6579837,101.36963729267148
1/2/2045 11:00,129.4460654,99.30934222,139.3202535,82.25873168,0.0,,299.6579837,101.36963729267148
1/2/2045 12:00,129.4460654,99.30934222,139.3202535,82.25873174,0.0,,299.6600292,101.41053364745
1/2/2045 13:00,129.4460654,99.30934222,139.3202535,82.25873174,0.0,,299.6600292,101.41053364745
1/2/2045 14:00,129.4460654,99.30934222,139.3202535,82.25873174,0.0,,299.6600292,101.41053364745
1/2/2045 15:00,129.4460654,99.30934223,139.3202535,82.2587318,0.0,,299.6654595,102.01378685389912
1/2/2045 16:00,129.4460654,99.30934223,139.3202535,82.2587318,0.0,,299.6654595,102.01378685389912
1/2/2045 17:00,129.4460654,99.30934223,139.3202535,82.2587318,0.0,,299.6654595,102.01378685389912
1/2/2045 18:00,129.4460654,99.30934223,139.3202535,82.25873185,0.0,,299.666075,101.79169009219925
1/2/2045 19:00,129.4460654,99.30934223,139.3202535,82.25873185,0.0,,299.666075,101.79169009219925
1/2/2045 20:00,129.4460654,99.30934223,139.3202535,82.25873185,0.0,,299.666075,101.79169009219925
1/2/2045 21:00,129.4460654,99.30934222,139.3202535,82.2587319,0.0,,299.6666893,101.6103354103249
1/2/2045 22:00,129.4460654,99.30934222,139.3202535,82.2587319,0.0,,299.6666893,101.6103354103249
1/2/2045 23:00,129.4460654,99.30934222,139.3202535,82.2587319,0.0,,299.6666893,101.6103354103249
1/3/2045 0:00,129.4460654,99.30934222,139.3202535,82.25873195,0.0,,299.6673024,101.61033453982988
1/3/2045 1:00,129.4460654,99.30934222,139.3202535,82.25873195,0.0,,299.6673024,101.61033453982988
1/3/2045 2:00,129.4460654,99.30934222,139.3202535,82.25873195,0.0,,299.6673024,101.61033453982988
1/3/2045 3:00,129.4460654,99.30934224,139.3202535,82.25873199,0.0,,299.6679144,101.9006164074162
1/3/2045 4:00,129.4460654,99.30934224,139.3202535,82.25873199,0.0,,299.6679144,101.9006164074162
1/3/2045 5:00,129.4460654,99.30934224,139.3202535,82.25873199,0.0,,299.6679144,101.9006164074162
1/3/2045 6:00,129.4460654,99.30934224,139.3202535,82.25873203,0.0,,299.6685252,102.12544532728218
1/3/2045 7:00,129.4460654,99.30934224,139.3202535,82.25873203,0.0,,299.6685252,102.12544532728218
1/3/2045 8:00,129.4460654,99.30934224,139.3202535,82.25873203,0.0,,299.6685252,102.12544532728218
1/3/2045 9:00,129.4460654,99.30934223,139.3202535,82.25873207,0.0,,299.6691349,101.8924643745352
1/3/2045 10:00,129.4460654,99.30934223,139.3202535,82.25873207,0.0,,299.6691349,101.8924643745352
1/3/2045 11:00,129.4460654,99.30934223,139.3202535,82.25873207,0.0,,299.6691349,101.8924643745352
1/3/2045 12:00,129.4460654,99.30934224,139.3202535,82.25873211,0.0,,299.6697435,102.44086389938586
1/3/2045 13:00,129.4460654,99.30934224,139.3202535,82.25873211,0.0,,299.6697435,102.44086389938586
1/3/2045 14:00,129.4460654,99.30934224,139.3202535,82.25873211,0.0,,299.6697435,102.44086389938586
1/3/2045 15:00,129.4460654,99.30934225,139.3202535,82.25873214,0.0,,299.6703508,102.91387614016487
1/3/2045 16:00,129.4460654,99.30934225,139.3202535,82.25873214,0.0,,299.6703508,102.91387614016487
1/3/2045 17:00,129.4460654,99.30934225,139.3202535,82.25873214,0.0,,299.6703508,102.91387614016487
1/3/2045 18:00,129.4460654,99.30934225,139.3202535,82.25873217,0.0,,299.6709571,102.67115886181024
1/3/2045 19:00,129.4460654,99.30934225,139.3202535,82.25873217,0.0,,299.6709571,102.67115886181024
1/3/2045 20:00,129.4460654,99.30934225,139.3202535,82.25873217,0.0,,299.6709571,102.67115886181024
1/3/2045 21:00,129.4460654,99.30934224,139.3202535,82.25873221,0.0,,299.6715623,102.01097518586562
1/3/2045 22:00,129.4460654,99.30934224,139.3202535,82.25873221,0.0,,299.6715623,102.01097518586562
1/3/2045 23:00,129.4460654,99.30934224,139.3202535,82.25873221,0.0,,299.6715623,102.01097518586562
1/4/2045 0:00,129.4460654,99.30934224,139.3202535,82.25873223,0.0,,299.6721666,101.9572244605544
1/4/2045 1:00,129.4460654,99.30934224,139.3202535,82.25873223,0.0,,299.6721666,101.9572244605544
1/4/2045 2:00,129.4460654,99.30934224,139.3202535,82.25873223,0.0,,299.6721666,101.9572244605544
1/4/2045 3:00,129.4460654,99.30934224,139.3202535,82.25873226,0.0,,299.67277,102.36460145248049
1/4/2045 4:00,129.4460654,99.30934224,139.3202535,82.25873226,0.0,,299.67277,102.36460145248049
1/4/2045 5:00,129.4460654,99.30934224,139.3202535,82.25873226,0.0,,299.67277,102.36460145248049
1/4/2045 6:00,129.4460654,99.30934224,139.3202535,82.25873229,0.0,,299.6733724,102.72564509812874
1/4/2045 7:00,129.4460654,99.30934224,139.3202535,82.25873229,0.0,,299.6733724,102.72564509812874
1/4/2045 8:00,129.4460654,99.30934224,139.3202535,82.25873229,0.0,,299.6733724,102.72564509812874
1/4/2045 9:00,129.4460654,99.30934223,139.3202535,82.25873231,0.0,,299.8596949,102.039476679051
1/4/2045 10:00,129.4460654,99.30934223,139.3202535,82.25873231,0.0,,299.8596949,102.039476679051
1/4/2045 11:00,129.4460654,99.30934223,139.3202535,82.25873231,0.0,,299.8596949,102.039476679051
1/4/2045 12:00,129.4460654,99.30934223,139.3202535,82.25873234,0.0,,299.8602949,102.33700827568197
1/4/2045 13:00,129.4460654,99.30934223,139.3202535,82.25873234,0.0,,299.8602949,102.33700827568197
1/4/2045 14:00,129.4460654,99.30934223,139.3202535,82.25873234,0.0,,299.8602949,102.33700827568197
1/4/2045 15:00,129.4460654,99.30934223,139.3202535,82.25873236,0.0,,299.8608938,102.35957428731734
1/4/2045 16:00,129.4460654,99.30934223,139.3202535,82.25873236,0.0,,299.8608938,102.35957428731734
1/4/2045 17:00,129.4460654,99.30934223,139.3202535,82.25873236,0.0,,299.8608938,102.35957428731734
1/4/2045 18:00,129.4460654,99.30934223,139.3202535,82.25873238,0.0,,299.8614914,102.10617448984384
1/4/2045 19:00,129.4460654,99.30934223,139.3202535,82.25873238,0.0,,299.8614914,102.10617448984384
1/4/2045 20:00,129.4460654,99.30934223,139.3202535,82.25873238,0.0,,299.8614914,102.10617448984384
1/4/2045 21:00,129.4460654,99.30934222,139.3202535,82.25873241,0.0,,299.8620877,101.67850227366466
1/4/2045 22:00,129.4460654,99.30934222,139.3202535,82.25873241,0.0,,299.8620877,101.67850227366466
1/4/2045 23:00,129.4460654,99.30934222,139.3202535,82.25873241,0.0,,299.8620877,101.67850227366466
1/5/2045 0:00,129.4460654,99.30934222,139.3202535,82.25873243,0.0,,299.8626836,101.6248869266816
1/5/2045 1:00,129.4460654,99.30934222,139.3202535,82.25873243,0.0,,299.8626836,101.6248869266816
1/5/2045 2:00,129.4460654,99.30934222,139.3202535,82.25873243,0.0,,299.8626836,101.6248869266816
1/5/2045 3:00,129.4460654,99.30934223,139.3202535,82.25873245,0.0,,299.8632782,101.7167986652166
1/5/2045 4:00,129.4460654,99.30934223,139.3202535,82.25873245,0.0,,299.8632782,101.7167986652166
1/5/2045 5:00,129.4460654,99.30934223,139.3202535,82.25873245,0.0,,299.8632782,101.7167986652166
1/5/2045 6:00,129.4460654,99.30934223,139.3202535,82.25873247,0.0,,299.8638716,102.0454790928524
1/5/2045 7:00,129.4460654,99.30934223,139.3202535,82.25873247,0.0,,299.8638716,102.0454790928524
1/5/2045 8:00,129.4460654,99.30934223,139.3202535,82.25873247,0.0,,299.8638716,102.0454790928524
1/5/2045 9:00,129.4460654,99.30934223,139.3202535,82.25873249,0.0,,299.924744,102.10149669439222
1/5/2045 10:00,129.4460654,99.30934223,139.3202535,82.25873249,0.0,,299.924744,102.10149669439222
1/5/2045 11:00,129.4460654,99.30934223,139.3202535,82.25873249,0.0,,299.924744,102.10149669439222
1/5/2045 12:00,129.4460654,99.30934223,139.3202535,82.2587325,0.0,,299.9253349,102.14557545952108
1/5/2045 13:00,129.4460654,99.30934223,139.3202535,82.2587325,0.0,,299.9253349,102.14557545952108
1/5/2045 14:00,129.4460654,99.30934223,139.3202535,82.2587325,0.0,,299.9253349,102.14557545952108
1/5/2045 15:00,129.4460654,99.30934223,139.3202535,82.25873252,0.0,,299.9259244,102.23002974558452
1/5/2045 16:00,129.4460654,99.30934223,139.3202535,82.25873252,0.0,,299.9259244,102.23002974558452
1/5/2045 17:00,129.4460654,99.30934223,139.3202535,82.25873252,0.0,,299.9259244,102.23002974558452
1/5/2045 18:00,129.4460654,99.30934223,139.3202535,82.25873254,0.0,,299.9265125,101.98426505255152
1/5/2045 19:00,129.4460654,99.30934223,139.3202535,82.25873254,0.0,,299.9265125,101.98426505255152
1/5/2045 20:00,129.4460654,99.30934223,139.3202535,82.25873254,0.0,,299.9265125,101.98426505255152
1/5/2045 21:00,129.4460654,99.30934222,139.3202535,82.25873256,0.0,,299.9270994,101.81140541817672
1/5/2045 22:00,129.4460654,99.30934222,139.3202535,82.25873256,0.0,,299.9270994,101.81140541817672
1/5/2045 23:00,129.4460654,99.30934222,139.3202535,82.25873256,0.0,,299.9270994,101.81140541817672
1/6/2045 0:00,129.4460654,99.30934222,139.3202535,82.25873258,0.0,,299.9276851,101.76779564990184
1/6/2045 1:00,129.4460654,99.30934222,139.3202535,82.25873258,0.0,,299.9276851,101.76779564990184
1/6/2045 2:00,129.4460654,99.30934222,139.3202535,82.25873258,0.0,,299.9276851,101.76779564990184
1/6/2045 3:00,129.4460654,99.30934224,139.3202535,82.25873259,0.0,,299.9282696,102.09634433626096
1/6/2045 4:00,129.4460654,99.30934224,139.3202535,82.25873259,0.0,,299.9282696,102.09634433626096
1/6/2045 5:00,129.4460654,99.30934224,139.3202535,82.25873259,0.0,,299.9282696,102.09634433626096
1/6/2045 6:00,129.4460654,99.30934225,139.3202535,82.25873261,0.0,,299.9288528,102.21208226111855
1/6/2045 7:00,129.4460654,99.30934225,139.3202535,82.25873261,0.0,,299.9288528,102.21208226111855
1/6/2045 8:00,129.4460654,99.30934225,139.3202535,82.25873261,0.0,,299.9288528,102.21208226111855
1/6/2045 9:00,129.4460654,99.30934225,139.3202535,82.25873262,0.0,,299.9294347,102.21185446632632
1/6/2045 10:00,129.4460654,99.30934225,139.3202535,82.25873262,0.0,,299.9294347,102.21185446632632
1/6/2045 11:00,129.4460654,99.30934225,139.3202535,82.25873262,0.0,,299.9294347,102.21185446632632
1/6/2045 12:00,129.4460654,99.30934226,139.3202535,82.25873264,0.0,,299.9300152,102.83603126439064
1/6/2045 13:00,129.4460654,99.30934226,139.3202535,82.25873264,0.0,,299.9300152,102.83603126439064
1/6/2045 14:00,129.4460654,99.30934226,139.3202535,82.25873264,0.0,,299.9300152,102.83603126439064
1/6/2045 15:00,129.4460654,99.30934226,139.3202535,82.25873265,0.0,,299.9305942,102.84457491323896
1/6/2045 16:00,129.4460654,99.30934226,139.3202535,82.25873265,0.0,,299.9305942,102.84457491323896
1/6/2045 17:00,129.4460654,99.30934226,139.3202535,82.25873265,0.0,,299.9305942,102.84457491323896
1/6/2045 18:00,129.4460654,99.30934226,139.3202535,82.25873267,0.0,,299.9311719,102.74525605108494
1/6/2045 19:00,129.4460654,99.30934226,139.3202535,82.25873267,0.0,,299.9311719,102.74525605108494
1/6/2045 20:00,129.4460654,99.30934226,139.3202535,82.25873267,0.0,,299.9311719,102.74525605108494
1/6/2045 21:00,129.4460654,99.30934226,139.3202535,82.25873268,0.0,,300.4902375,102.33179386418398
1/6/2045 22:00,129.4460654,99.30934226,139.3202535,82.25873268,0.0,,300.4902375,102.33179386418398
1/6/2045 23:00,129.4460654,99.30934226,139.3202535,82.25873268,0.0,,300.4902375,102.33179386418398
1/7/2045 0:00,129.4460654,99.30934226,139.3202535,82.2587327,0.0,,300.4902377,102.33031072861188
1/7/2045 1:00,129.4460654,99.30934226,139.3202535,82.2587327,0.0,,300.4902377,102.33031072861188
1/7/2045 2:00,129.4460654,99.30934226,139.3202535,82.2587327,0.0,,300.4902377,102.33031072861188
1/7/2045 3:00,129.4460654,99.30934226,139.3202535,82.25873271,0.0,,300.4902378,102.67421116352948
1/7/2045 4:00,129.4460654,99.30934226,139.3202535,82.25873271,0.0,,300.4902378,102.67421116352948
1/7/2045 5:00,129.4460654,99.30934226,139.3202535,82.25873271,0.0,,300.4902378,102.67421116352948
1/7/2045 6:00,129.4460654,99.30934226,139.3202535,82.25873272,0.0,,300.490238,103.09303039178818
1/7/2045 7:00,129.4460654,99.30934226,139.3202535,82.25873272,0.0,,300.490238,103.09303039178818
1/7/2045 8:00,129.4460654,99.30934226,139.3202535,82.25873272,0.0,,300.490238,103.09303039178818
1/7/2045 9:00,129.4460654,99.30934223,139.3202535,82.25873274,0.0,,300.4902381,101.56106622184464
1/7/2045 10:00,129.4460654,99.30934223,139.3202535,82.25873274,0.0,,300.4902381,101.56106622184464
1/7/2045 11:00,129.4460654,99.30934223,139.3202535,82.25873274,0.0,,300.4902381,101.56106622184464
1/7/2045 12:00,129.4460654,99.30934223,139.3202535,82.25873275,0.0,,300.4902382,101.94127485992588
