datetime,lignite,hard coal,natural gas,oil,biomass,co2
4/14/2035 17:00,6.94,25.9,24.29,19.13,16.67,180
4/14/2035 18:00,6.94,25.9,24.29,19.13,16.67,180
4/14/2035 19:00,6.94,25.9,24.29,19.13,16.67,180
4/14/2035 20:00,6.94,25.9,24.29,19.13,16.67,180
4/14/2035 21:00,6.94,25.9,24.29,19.13,16.67,180
4/14/2035 22:00,6.94,25.9,24.29,19.13,16.67,180
4/14/2035 23:00,6.94,25.9,24.29,19.13,16.67,180
4/15/2035 0:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 1:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 2:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 3:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 4:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 5:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 6:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 7:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 8:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 9:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 10:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 11:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 12:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 13:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 14:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 15:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 16:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 17:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 18:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 19:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 20:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 21:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 22:00,6.94,25.9,24.29,19.35,16.67,180
4/15/2035 23:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 0:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 1:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 2:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 3:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 4:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 5:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 6:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 7:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 8:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 9:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 10:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 11:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 12:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 13:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 14:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 15:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 16:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 17:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 18:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 19:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 20:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 21:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 22:00,6.94,25.9,24.29,19.35,16.67,180
4/16/2035 23:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 0:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 1:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 2:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 3:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 4:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 5:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 6:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 7:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 8:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 9:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 10:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 11:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 12:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 13:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 14:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 15:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 16:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 17:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 18:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 19:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 20:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 21:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 22:00,6.94,25.9,24.29,19.35,16.67,180
4/17/2035 23:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 0:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 1:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 2:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 3:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 4:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 5:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 6:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 7:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 8:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 9:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 10:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 11:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 12:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 13:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 14:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 15:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 16:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 17:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 18:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 19:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 20:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 21:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 22:00,6.94,25.9,24.29,19.35,16.67,180
4/18/2035 23:00,6.94,25.9,24.29,19.35,16.67,180
4/19/2035 0:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 1:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 2:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 3:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 4:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 5:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 6:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 7:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 8:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 9:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 10:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 11:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 12:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 13:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 14:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 15:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 16:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 17:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 18:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 19:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 20:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 21:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 22:00,6.94,25.9,24.29,20.09,16.67,180
4/19/2035 23:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 0:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 1:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 2:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 3:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 4:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 5:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 6:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 7:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 8:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 9:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 10:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 11:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 12:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 13:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 14:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 15:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 16:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 17:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 18:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 19:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 20:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 21:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 22:00,6.94,25.9,24.29,20.09,16.67,180
4/20/2035 23:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 0:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 1:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 2:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 3:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 4:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 5:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 6:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 7:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 8:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 9:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 10:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 11:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 12:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 13:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 14:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 15:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 16:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 17:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 18:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 19:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 20:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 21:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 22:00,6.94,25.9,24.29,20.09,16.67,180
4/21/2035 23:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 0:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 1:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 2:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 3:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 4:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 5:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 6:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 7:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 8:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 9:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 10:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 11:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 12:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 13:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 14:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 15:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 16:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 17:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 18:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 19:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 20:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 21:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 22:00,6.94,25.9,24.29,20.09,16.67,180
4/22/2035 23:00,6.94,25.9,24.29,20.09,16.67,180
4/23/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 8:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 9:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 10:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 11:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 12:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 13:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 14:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 15:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 16:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 17:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 18:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 19:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 20:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 21:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 22:00,6.94,25.9,24.29,20.66,16.67,180
4/23/2035 23:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 8:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 9:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 10:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 11:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 12:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 13:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 14:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 15:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 16:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 17:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 18:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 19:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 20:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 21:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 22:00,6.94,25.9,24.29,20.66,16.67,180
4/24/2035 23:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 8:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 9:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 10:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 11:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 12:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 13:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 14:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 15:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 16:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 17:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 18:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 19:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 20:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 21:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 22:00,6.94,25.9,24.29,20.66,16.67,180
4/25/2035 23:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 8:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 9:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 10:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 11:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 12:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 13:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 14:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 15:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 16:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 17:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 18:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 19:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 20:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 21:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 22:00,6.94,25.9,24.29,20.66,16.67,180
4/26/2035 23:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 8:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 9:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 10:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 11:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 12:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 13:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 14:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 15:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 16:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 17:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 18:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 19:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 20:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 21:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 22:00,6.94,25.9,24.29,20.66,16.67,180
4/27/2035 23:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 8:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 9:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 10:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 11:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 12:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 13:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 14:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 15:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 16:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 17:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 18:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 19:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 20:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 21:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 22:00,6.94,25.9,24.29,20.66,16.67,180
4/28/2035 23:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 8:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 9:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 10:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 11:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 12:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 13:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 14:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 15:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 16:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 17:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 18:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 19:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 20:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 21:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 22:00,6.94,25.9,24.29,20.66,16.67,180
4/29/2035 23:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 8:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 9:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 10:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 11:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 12:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 13:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 14:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 15:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 16:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 17:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 18:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 19:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 20:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 21:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 22:00,6.94,25.9,24.29,20.66,16.67,180
4/30/2035 23:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 8:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 9:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 10:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 11:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 12:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 13:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 14:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 15:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 16:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 17:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 18:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 19:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 20:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 21:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 22:00,6.94,25.9,24.29,20.66,16.67,180
5/1/2035 23:00,6.94,25.9,24.29,20.66,16.67,180
5/2/2035 0:00,6.94,25.9,24.29,20.66,16.67,180
5/2/2035 1:00,6.94,25.9,24.29,20.66,16.67,180
5/2/2035 2:00,6.94,25.9,24.29,20.66,16.67,180
5/2/2035 3:00,6.94,25.9,24.29,20.66,16.67,180
5/2/2035 4:00,6.94,25.9,24.29,20.66,16.67,180
5/2/2035 5:00,6.94,25.9,24.29,20.66,16.67,180
5/2/2035 6:00,6.94,25.9,24.29,20.66,16.67,180
5/2/2035 7:00,6.94,25.9,24.29,20.66,16.67,180
