,availability_Biomass,availability_Unit 3,fuel_price_co2,fuel_price_lignite,fuel_price_uranium,availability_Wind onshore,availability_Hydro,fuel_price_natural gas,hydrogen_demand,fuel_price_hard coal,availability_Unit 1,availability_Solar,availability_Unit 4,demand_EOM,residual_load_EOM,availability_Wind offshore,fuel_price_oil,fuel_price_biomass,availability_Unit 2,price_EOM,heat_demand,360_residential_load_profile
1/7/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,62.5315427,3,4
1/7/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.71571813,3,4
1/7/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.13001943,3,4
1/7/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.9497543,3,4
1/7/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,3,4
1/7/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,3,4
1/8/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,0,4
1/8/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,0,4
1/8/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.63712948,0,4
1/8/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.80789474,0,4
1/8/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.43075026,0,4
1/8/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,62.36428571,0,4
1/8/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,62.05565773,0,4
1/8/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,60.77079897,0,4
1/8/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.31476171,0,4
1/8/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.38451568,0,4
1/8/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,0,4
1/8/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,0,4
1/8/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,0,4
1/8/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90807675,0,4
1/8/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.73829033,0,4
1/8/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.25858155,0,4
1/8/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.80789474,0,4
1/8/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.02356124,0,4
1/8/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,60.29195435,0,4
1/8/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.7855663,0,4
1/8/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.9497543,0,4
1/8/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.73829033,0,4
1/8/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.49847407,0,4
1/8/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.49847407,0,4
1/9/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,2,4
1/9/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.9497543,2,4
1/9/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.16982052,2,4
1/9/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.25944016,2,4
1/9/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.05860215,2,4
1/9/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.90617544,2,4
1/9/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.02356124,2,4
1/9/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.80789474,2,4
1/9/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.22963926,2,4
1/9/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.73829033,2,4
1/9/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90807675,2,4
1/9/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,2,4
1/9/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,2,4
1/9/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,2,4
1/9/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,2,4
1/9/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.60876289,2,4
1/9/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.96134565,2,4
1/9/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.02356124,2,4
1/9/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,60.74090909,2,4
1/9/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.90388601,2,4
1/9/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.69975948,2,4
1/9/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.73884395,2,4
1/9/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,2,4
1/9/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.49957643,2,4
1/10/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,0,4
1/10/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.74032997,0,4
1/10/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,0,4
1/10/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.82911808,0,4
1/10/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.88932486,0,4
1/10/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.37972973,0,4
1/10/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.93449221,0,4
1/10/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.02774885,0,4
1/10/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.64676652,0,4
1/10/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.22737102,0,4
1/10/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.74280666,0,4
1/10/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.50311556,0,4
1/10/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.50311556,0,4
1/10/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.74295235,0,4
1/10/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,0,4
1/10/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.55796564,0,4
1/10/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.96134565,0,4
1/10/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.37972973,0,4
1/10/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,61.03126517,0,4
1/10/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.90388601,0,4
1/10/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.36335652,0,4
1/10/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.74630318,0,4
1/10/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,0,4
1/10/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.50691577,0,4
1/11/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.50714784,3,4
1/11/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,3,4
1/11/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,56.48879847,3,4
1/11/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.2708312,3,4
1/11/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,59.80789474,3,4
1/11/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,60.14291866,3,4
1/11/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,60.50811263,3,4
1/11/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.90388601,3,4
1/11/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,56.95696368,3,4
1/11/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.50868533,3,4
1/11/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,3,4
1/11/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,3,4
1/11/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,3,4
1/11/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,3,4
1/11/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.68926097,3,4
1/11/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,3,4
1/11/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.7516645,3,4
1/11/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.75509533,3,4
1/11/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,57.75509533,3,4
1/11/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,3,4
1/11/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.51271762,3,4
1/11/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,3,4
1/11/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.2307194,3,4
1/11/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.01966825,3,4
1/12/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.775,0,4
1/12/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,0,4
1/12/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,0,4
1/12/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,0,4
1/12/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,0,4
1/12/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.92552225,0,4
1/12/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.47433358,0,4
1/12/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.92560833,0,4
1/12/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.23389158,0,4
1/12/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/12/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/12/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/12/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/12/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/12/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/12/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.23564761,0,4
1/12/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.58819619,0,4
1/12/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,56.00284361,0,4
1/12/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.97755695,0,4
1/12/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.76075543,0,4
1/12/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,0,4
1/12/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.45431422,0,4
1/12/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.93088789,0,4
1/12/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.90301205,0,4
1/13/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.93103136,2,4
1/13/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.34819372,2,4
1/13/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.7608141,2,4
1/13/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.76168784,2,4
1/13/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.81666667,2,4
1/13/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.76215404,2,4
1/13/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.76238714,2,4
1/13/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.62941375,2,4
1/13/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.93258079,2,4
1/13/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.24100066,2,4
1/13/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,2,4
1/13/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,2,4
1/13/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,2,4
1/13/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.68926097,2,4
1/13/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.775,2,4
1/13/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,2,4
1/13/2019 16:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,56.604714,2,4
1/13/2019 17:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.89700381,2,4
1/13/2019 18:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,58.50131093,2,4
1/13/2019 19:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.9497543,2,4
1/13/2019 20:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.76719485,2,4
1/13/2019 21:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.55243902,2,4
1/13/2019 22:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.52725126,2,4
1/13/2019 23:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.15386338,2,4
1/14/2019 0:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.52820856,0,4
1/14/2019 1:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.52890479,0,4
1/14/2019 2:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.62264054,0,4
1/14/2019 3:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.77016688,0,4
1/14/2019 4:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.77063309,0,4
1/14/2019 5:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.62941375,0,4
1/14/2019 6:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,55.53160265,0,4
1/14/2019 7:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.9414757,0,4
1/14/2019 8:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.25023396,0,4
1/14/2019 9:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/14/2019 10:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/14/2019 11:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/14/2019 12:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/14/2019 13:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,13.02727273,0,4
1/14/2019 14:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,52.57165899,0,4
1/14/2019 15:00,0.584532374,1,25,2,1,0.124059974,0.27965587,25,0.995845401,10,1,0,1,385.5,385.5,0.17853836,40,20,1,54.94847685,0,4
