datetime,demand_EOM,demand_CRM_pos,demand_CRM_neg,pos_reserve_energy_DE,neg_reserve_energy_DE
2019-04-07 08:15:00,48116,2898,2708,344,0
2019-04-07 08:30:00,48816,2898,2708,96,24
2019-04-07 08:45:00,49160,2898,2708,4,136
2019-04-07 09:00:00,49508,2898,2708,16,16
2019-04-07 09:15:00,50072,2898,2708,40,76
2019-04-07 09:30:00,50260,2898,2708,0,276
2019-04-07 09:45:00,50556,2898,2708,0,648
2019-04-07 10:00:00,51240,2898,2708,0,480
2019-04-07 10:15:00,51576,2898,2708,0,728
2019-04-07 10:30:00,51728,2898,2708,4,1316
2019-04-07 10:45:00,51884,2898,2708,0,1420
2019-04-07 11:00:00,52036,2898,2708,16,544
2019-04-07 11:15:00,51508,2898,2708,4,120
2019-04-07 11:30:00,50928,2898,2708,0,212
2019-04-07 11:45:00,50560,2898,2708,0,992
2019-04-07 12:00:00,49760,2898,2708,0,600
2019-04-07 12:15:00,49212,2898,2708,0,848
2019-04-07 12:30:00,49020,2898,2708,0,592
2019-04-07 12:45:00,48652,2898,2708,4,52
2019-04-07 13:00:00,47924,2898,2708,0,264
2019-04-07 13:15:00,47580,2898,2708,0,340
2019-04-07 13:30:00,47192,2898,2708,0,328
2019-04-07 13:45:00,47104,2898,2708,4,104
2019-04-07 14:00:00,47060,2898,2708,4,184
2019-04-07 14:15:00,46720,2898,2708,0,108
2019-04-07 14:30:00,46684,2898,2708,24,16
2019-04-07 14:45:00,46384,2898,2708,108,4
2019-04-07 15:00:00,46196,2898,2708,8,80
2019-04-07 15:15:00,46164,2898,2708,128,4
2019-04-07 15:30:00,46276,2898,2708,184,4
2019-04-07 15:45:00,46580,2898,2708,300,0
2019-04-07 16:00:00,47112,2898,2708,60,132
2019-04-07 16:15:00,47508,2898,2708,116,16
2019-04-07 16:30:00,47508,2898,2708,300,4
2019-04-07 16:45:00,47804,2898,2708,664,0
2019-04-07 17:00:00,48448,2898,2708,164,8
2019-04-07 17:15:00,48612,2898,2708,380,4
2019-04-07 17:30:00,48764,2898,2708,472,0
2019-04-07 17:45:00,49276,2898,2708,924,0
2019-04-07 18:00:00,49776,2898,2708,368,4
2019-04-07 18:15:00,49828,2898,2708,672,0
2019-04-07 18:30:00,50028,2898,2708,1096,0
2019-04-07 18:45:00,50196,2898,2708,948,0
2019-04-07 19:00:00,51176,2898,2708,916,0
2019-04-07 19:15:00,51336,2898,2708,1064,0
2019-04-07 19:30:00,51212,2898,2708,776,0
2019-04-07 19:45:00,50776,2898,2708,320,4
2019-04-07 20:00:00,50532,2898,2708,736,0
2019-04-07 20:15:00,50092,2898,2708,272,8
2019-04-07 20:30:00,49332,2898,2708,0,148
2019-04-07 20:45:00,49168,2898,2708,0,308
2019-04-07 21:00:00,49676,2898,2708,36,60
2019-04-07 21:15:00,49224,2898,2708,24,12
2019-04-07 21:30:00,48644,2898,2708,100,4
2019-04-07 21:45:00,47828,2898,2708,240,4
2019-04-07 22:00:00,46768,2898,2708,344,4
2019-04-07 22:15:00,46128,2898,2708,152,8
2019-04-07 22:30:00,45376,2898,2708,164,4
2019-04-07 22:45:00,44572,2898,2708,12,16
2019-04-07 23:00:00,43324,2898,2708,204,12
2019-04-07 23:15:00,42724,2898,2708,184,0
2019-04-07 23:30:00,42500,2898,2708,168,4
2019-04-07 23:45:00,42304,2898,2708,12,8
2019-04-08 00:00:00,41656,2898,2708,16,8
2019-04-08 00:15:00,41576,2898,2708,12,16
2019-04-08 00:30:00,41336,2898,2708,12,8
2019-04-08 00:45:00,41340,2898,2708,8,8
2019-04-08 01:00:00,41068,2898,2708,940,0
2019-04-08 01:15:00,40856,2898,2708,940,0
2019-04-08 01:30:00,40928,2898,2708,764,0
2019-04-08 01:45:00,41156,2898,2708,552,0
2019-04-08 02:00:00,41620,2898,2708,772,0
2019-04-08 02:15:00,41376,2898,2708,812,0
2019-04-08 02:30:00,41672,2898,2708,776,0
2019-04-08 02:45:00,42120,2898,2708,792,0
2019-04-08 03:00:00,43128,2898,2708,500,8
2019-04-08 03:15:00,43292,2898,2708,456,4
2019-04-08 03:30:00,43792,2898,2708,236,4
2019-04-08 03:45:00,44592,2898,2708,252,4
2019-04-08 04:00:00,46432,2898,2708,88,4
2019-04-08 04:15:00,47544,2898,2708,36,20
2019-04-08 04:30:00,49184,2898,2708,272,4
2019-04-08 04:45:00,51236,2898,2708,500,0
2019-04-08 05:00:00,54776,2898,2708,164,60
2019-04-08 05:15:00,57200,2898,2708,780,0
2019-04-08 05:30:00,58800,2898,2708,1260,0
2019-04-08 05:45:00,59968,2898,2708,1308,0
2019-04-08 06:00:00,61372,2898,2708,204,8
2019-04-08 06:15:00,62832,2898,2708,508,4
2019-04-08 06:30:00,63900,2898,2708,88,4
2019-04-08 06:45:00,64728,2898,2708,20,8
2019-04-08 07:00:00,65556,2898,2708,104,12
2019-04-08 07:15:00,65976,2898,2708,56,8
2019-04-08 07:30:00,66408,2898,2708,12,172
2019-04-08 07:45:00,66748,2898,2708,4,176
2019-04-08 08:00:00,65944,2898,2708,124,12
2019-04-08 08:15:00,66208,2898,2708,128,4
2019-04-08 08:30:00,66604,2898,2708,120,8
2019-04-08 08:45:00,66760,2898,2708,4,28
2019-04-08 09:00:00,66784,2898,2708,656,12
2019-04-08 09:15:00,66864,2898,2708,604,4
2019-04-08 09:30:00,67332,2898,2708,340,20
2019-04-08 09:45:00,67648,2898,2708,8,24
2019-04-08 10:00:00,67496,2898,2708,12,20
2019-04-08 10:15:00,67960,2898,2708,4,100
2019-04-08 10:30:00,67888,2898,2708,0,468
2019-04-08 10:45:00,68012,2898,2708,0,244
2019-04-08 11:00:00,68008,2898,2708,168,68
2019-04-08 11:15:00,67416,2898,2708,4,360
2019-04-08 11:30:00,67452,2898,2708,24,56
2019-04-08 11:45:00,67420,2898,2708,0,168
2019-04-08 12:00:00,67464,2898,2708,492,20
2019-04-08 12:15:00,67452,2898,2708,332,0
2019-04-08 12:30:00,66808,2898,2708,148,4
2019-04-08 12:45:00,66388,2898,2708,76,16
2019-04-08 13:00:00,66032,2898,2708,176,76
2019-04-08 13:15:00,65828,2898,2708,796,4
2019-04-08 13:30:00,65672,2898,2708,828,0
2019-04-08 13:45:00,65336,2898,2708,268,0
2019-04-08 14:00:00,65180,2898,2708,68,4
2019-04-08 14:15:00,65080,2898,2708,344,4
2019-04-08 14:30:00,64636,2898,2708,500,0
2019-04-08 14:45:00,64180,2898,2708,300,4
2019-04-08 15:00:00,63776,2898,2708,216,8
2019-04-08 15:15:00,63384,2898,2708,512,4
2019-04-08 15:30:00,63168,2898,2708,612,4
2019-04-08 15:45:00,62776,2898,2708,220,12
2019-04-08 16:00:00,62416,2898,2708,0,612
2019-04-08 16:15:00,62708,2898,2708,0,268
2019-04-08 16:30:00,63028,2898,2708,4,100
2019-04-08 16:45:00,63024,2898,2708,20,8
2019-04-08 17:00:00,63160,2898,2708,100,8
2019-04-08 17:15:00,63096,2898,2708,4,32
2019-04-08 17:30:00,63380,2898,2708,536,4
2019-04-08 17:45:00,63164,2898,2708,388,16
2019-04-08 18:00:00,63288,2898,2708,112,16
2019-04-08 18:15:00,63156,2898,2708,456,32
2019-04-08 18:30:00,63140,2898,2708,512,8
2019-04-08 18:45:00,63124,2898,2708,272,4
2019-04-08 19:00:00,63356,2898,2708,832,24
2019-04-08 19:15:00,63432,2898,2708,1260,0
2019-04-08 19:30:00,63016,2898,2708,964,0
2019-04-08 19:45:00,62164,2898,2708,332,56
2019-04-08 20:00:00,61572,2898,2708,316,20
2019-04-08 20:15:00,60860,2898,2708,4,4
2019-04-08 20:30:00,60104,2898,2708,4,84
2019-04-08 20:45:00,58784,2898,2708,0,620
2019-04-08 21:00:00,58056,2898,2708,244,108
2019-04-08 21:15:00,57028,2898,2708,128,4
2019-04-08 21:30:00,55888,2898,2708,328,4
2019-04-08 21:45:00,54720,2898,2708,64,16
2019-04-08 22:00:00,52940,2898,2708,288,16
2019-04-08 22:15:00,52068,2898,2708,68,4
2019-04-08 22:30:00,51092,2898,2708,12,16
2019-04-08 22:45:00,50380,2898,2708,0,32
2019-04-08 23:00:00,50040,2898,2708,16,8
2019-04-08 23:15:00,49496,2898,2708,40,12
2019-04-08 23:30:00,48772,2898,2708,12,60
2019-04-08 23:45:00,48128,2898,2708,0,324
2019-04-09 00:00:00,47680,2898,2708,240,32
2019-04-09 00:15:00,47216,2898,2708,160,8
2019-04-09 00:30:00,47132,2898,2708,176,8
2019-04-09 00:45:00,46588,2898,2708,28,52
2019-04-09 01:00:00,46308,2898,2708,144,36
2019-04-09 01:15:00,46360,2898,2708,32,4
2019-04-09 01:30:00,46304,2898,2708,36,4
2019-04-09 01:45:00,46492,2898,2708,4,32
2019-04-09 02:00:00,46712,2898,2708,12,8
2019-04-09 02:15:00,46724,2898,2708,36,12
2019-04-09 02:30:00,46736,2898,2708,8,8
2019-04-09 02:45:00,46892,2898,2708,4,128
2019-04-09 03:00:00,47676,2898,2708,4,20
2019-04-09 03:15:00,47872,2898,2708,8,8
2019-04-09 03:30:00,48528,2898,2708,8,8
2019-04-09 03:45:00,48952,2898,2708,4,36
2019-04-09 04:00:00,50536,2898,2708,0,456
2019-04-09 04:15:00,51352,2898,2708,0,380
2019-04-09 04:30:00,52380,2898,2708,48,120
2019-04-09 04:45:00,53840,2898,2708,4,128
2019-04-09 05:00:00,57084,2898,2708,16,500
2019-04-09 05:15:00,59948,2898,2708,16,96
2019-04-09 05:30:00,61040,2898,2708,156,36
2019-04-09 05:45:00,61888,2898,2708,256,0
2019-04-09 06:00:00,63316,2898,2708,212,8
2019-04-09 06:15:00,64512,2898,2708,932,4
2019-04-09 06:30:00,64804,2898,2708,1368,4
2019-04-09 06:45:00,65360,2898,2708,1276,0
2019-04-09 07:00:00,66340,2898,2708,592,32
2019-04-09 07:15:00,67016,2898,2708,344,4
2019-04-09 07:30:00,67160,2898,2708,160,28
2019-04-09 07:45:00,67356,2898,2708,40,32
2019-04-09 08:00:00,67092,2898,2708,288,8
2019-04-09 08:15:00,67280,2898,2708,24,80
2019-04-09 08:30:00,67560,2898,2708,0,372
2019-04-09 08:45:00,67948,2898,2708,0,156
2019-04-09 09:00:00,68088,2898,2708,88,36
2019-04-09 09:15:00,68428,2898,2708,4,16
2019-04-09 09:30:00,68924,2898,2708,12,16
2019-04-09 09:45:00,69132,2898,2708,4,36
2019-04-09 10:00:00,69016,2898,2708,4,20
2019-04-09 10:15:00,69304,2898,2708,4,8
2019-04-09 10:30:00,69568,2898,2708,4,84
2019-04-09 10:45:00,69504,2898,2708,0,124
2019-04-09 11:00:00,69136,2898,2708,68,20
2019-04-09 11:15:00,68568,2898,2708,16,92
2019-04-09 11:30:00,68408,2898,2708,20,112
2019-04-09 11:45:00,68484,2898,2708,0,140
2019-04-09 12:00:00,68604,2898,2708,64,36
2019-04-09 12:15:00,68272,2898,2708,28,36
2019-04-09 12:30:00,67580,2898,2708,8,100
2019-04-09 12:45:00,67144,2898,2708,32,80
2019-04-09 13:00:00,66912,2898,2708,32,16
2019-04-09 13:15:00,66784,2898,2708,64,4
2019-04-09 13:30:00,66396,2898,2708,44,12
2019-04-09 13:45:00,65940,2898,2708,0,16
2019-04-09 14:00:00,65956,2898,2708,4,12
2019-04-09 14:15:00,65396,2898,2708,4,16
2019-04-09 14:30:00,65104,2898,2708,36,4
2019-04-09 14:45:00,64616,2898,2708,56,4
2019-04-09 15:00:00,64576,2898,2708,8,8
2019-04-09 15:15:00,64496,2898,2708,64,4
2019-04-09 15:30:00,63956,2898,2708,60,8
2019-04-09 15:45:00,63936,2898,2708,104,8
2019-04-09 16:00:00,64004,2898,2708,0,220
2019-04-09 16:15:00,64512,2898,2708,40,108
2019-04-09 16:30:00,64676,2898,2708,108,4
2019-04-09 16:45:00,64680,2898,2708,36,20
2019-04-09 17:00:00,64636,2898,2708,4,156
2019-04-09 17:15:00,64556,2898,2708,0,204
2019-04-09 17:30:00,64652,2898,2708,4,212
2019-04-09 17:45:00,64876,2898,2708,28,28
2019-04-09 18:00:00,65012,2898,2708,8,12
2019-04-09 18:15:00,65020,2898,2708,236,0
2019-04-09 18:30:00,64792,2898,2708,192,4
2019-04-09 18:45:00,64808,2898,2708,324,0
2019-04-09 19:00:00,64712,2898,2708,444,4
2019-04-09 19:15:00,64796,2898,2708,564,4
2019-04-09 19:30:00,64416,2898,2708,604,4
2019-04-09 19:45:00,63660,2898,2708,500,4
2019-04-09 20:00:00,62672,2898,2708,264,4
2019-04-09 20:15:00,61688,2898,2708,124,44
2019-04-09 20:30:00,60848,2898,2708,24,300
2019-04-09 20:45:00,59448,2898,2708,4,476
2019-04-09 21:00:00,58812,2898,2708,8,44
2019-04-09 21:15:00,57808,2898,2708,4,16
2019-04-09 21:30:00,56808,2898,2708,200,4
2019-04-09 21:45:00,55532,2898,2708,96,20
2019-04-09 22:00:00,54120,2898,2708,260,8
2019-04-09 22:15:00,52896,2898,2708,160,4
2019-04-09 22:30:00,51964,2898,2708,108,4
2019-04-09 22:45:00,50864,2898,2708,12,36
2019-04-09 23:00:00,49904,2898,2708,80,16
2019-04-09 23:15:00,49756,2898,2708,152,0
2019-04-09 23:30:00,49144,2898,2708,80,4
2019-04-09 23:45:00,48384,2898,2708,4,12
2019-04-10 00:00:00,48212,2898,2708,464,0
2019-04-10 00:15:00,47884,2898,2708,284,0
2019-04-10 00:30:00,47632,2898,2708,336,4
2019-04-10 00:45:00,47084,2898,2708,16,8
2019-04-10 01:00:00,46788,2898,2708,4,12
2019-04-10 01:15:00,46540,2898,2708,0,144
2019-04-10 01:30:00,46932,2898,2708,4,156
2019-04-10 01:45:00,47224,2898,2708,0,200
2019-04-10 02:00:00,47332,2898,2708,0,560
2019-04-10 02:15:00,47756,2898,2708,0,448
2019-04-10 02:30:00,48172,2898,2708,0,184
2019-04-10 02:45:00,48372,2898,2708,4,180
2019-04-10 03:00:00,48736,2898,2708,0,324
2019-04-10 03:15:00,49132,2898,2708,0,104
2019-04-10 03:30:00,49776,2898,2708,4,20
2019-04-10 03:45:00,50416,2898,2708,4,24
2019-04-10 04:00:00,51576,2898,2708,0,344
2019-04-10 04:15:00,52584,2898,2708,0,232
2019-04-10 04:30:00,53616,2898,2708,8,56
2019-04-10 04:45:00,55260,2898,2708,4,44
2019-04-10 05:00:00,57928,2898,2708,8,136
2019-04-10 05:15:00,60204,2898,2708,12,44
2019-04-10 05:30:00,61592,2898,2708,4,88
2019-04-10 05:45:00,62684,2898,2708,4,24
2019-04-10 06:00:00,63820,2898,2708,4,808
2019-04-10 06:15:00,64856,2898,2708,0,600
2019-04-10 06:30:00,65532,2898,2708,4,52
2019-04-10 06:45:00,66308,2898,2708,112,8
2019-04-10 07:00:00,66928,2898,2708,568,4
2019-04-10 07:15:00,67448,2898,2708,844,0
2019-04-10 07:30:00,67480,2898,2708,496,4
2019-04-10 07:45:00,67612,2898,2708,324,4
2019-04-10 08:00:00,67200,2898,2708,176,4
2019-04-10 08:15:00,67420,2898,2708,52,12
2019-04-10 08:30:00,67796,2898,2708,4,180
2019-04-10 08:45:00,68480,2898,2708,0,476
2019-04-10 09:00:00,68112,2898,2708,304,364
2019-04-10 09:15:00,68560,2898,2708,0,728
2019-04-10 09:30:00,68516,2898,2708,0,1052
2019-04-10 09:45:00,68768,2898,2708,0,1432
2019-04-10 10:00:00,68536,2898,2708,264,756
2019-04-10 10:15:00,68496,2898,2708,20,132
2019-04-10 10:30:00,68928,2898,2708,4,104
2019-04-10 10:45:00,68784,2898,2708,20,76
2019-04-10 11:00:00,68060,2898,2708,80,52
2019-04-10 11:15:00,67852,2898,2708,120,4
2019-04-10 11:30:00,68128,2898,2708,216,4
2019-04-10 11:45:00,67824,2898,2708,76,8
2019-04-10 12:00:00,68140,2898,2708,48,28
2019-04-10 12:15:00,67660,2898,2708,8,228
2019-04-10 12:30:00,67388,2898,2708,44,116
2019-04-10 12:45:00,66776,2898,2708,4,96
2019-04-10 13:00:00,66584,2898,2708,40,44
2019-04-10 13:15:00,66480,2898,2708,104,4
2019-04-10 13:30:00,66104,2898,2708,36,16
2019-04-10 13:45:00,65672,2898,2708,4,36
2019-04-10 14:00:00,65804,2898,2708,12,20
2019-04-10 14:15:00,65660,2898,2708,120,12
2019-04-10 14:30:00,65096,2898,2708,28,4
2019-04-10 14:45:00,64396,2898,2708,24,4
2019-04-10 15:00:00,64252,2898,2708,4,36
2019-04-10 15:15:00,64092,2898,2708,20,36
2019-04-10 15:30:00,63692,2898,2708,4,124
2019-04-10 15:45:00,63424,2898,2708,24,36
2019-04-10 16:00:00,63620,2898,2708,0,508
2019-04-10 16:15:00,63780,2898,2708,0,316
2019-04-10 16:30:00,63460,2898,2708,0,140
2019-04-10 16:45:00,63716,2898,2708,8,12
2019-04-10 17:00:00,63792,2898,2708,8,36
2019-04-10 17:15:00,63864,2898,2708,96,28
2019-04-10 17:30:00,63812,2898,2708,32,76
2019-04-10 17:45:00,63724,2898,2708,84,4
2019-04-10 18:00:00,63988,2898,2708,40,52
2019-04-10 18:15:00,63772,2898,2708,260,4
2019-04-10 18:30:00,63416,2898,2708,128,4
2019-04-10 18:45:00,63596,2898,2708,204,4
2019-04-10 19:00:00,63468,2898,2708,108,8
2019-04-10 19:15:00,63768,2898,2708,4,28
2019-04-10 19:30:00,63704,2898,2708,0,220
2019-04-10 19:45:00,62928,2898,2708,0,408
2019-04-10 20:00:00,62468,2898,2708,4,56
2019-04-10 20:15:00,61512,2898,2708,4,304
2019-04-10 20:30:00,60256,2898,2708,0,556
2019-04-10 20:45:00,59320,2898,2708,0,688
2019-04-10 21:00:00,58424,2898,2708,0,348
2019-04-10 21:15:00,57488,2898,2708,0,344
2019-04-10 21:30:00,56284,2898,2708,0,508
2019-04-10 21:45:00,55372,2898,2708,0,776
2019-04-10 22:00:00,54240,2898,2708,4,148
2019-04-10 22:15:00,53184,2898,2708,0,160
2019-04-10 22:30:00,52316,2898,2708,0,180
2019-04-10 22:45:00,51344,2898,2708,0,240
2019-04-10 23:00:00,50168,2898,2708,24,84
2019-04-10 23:15:00,49852,2898,2708,0,200
2019-04-10 23:30:00,49220,2898,2708,0,652
2019-04-10 23:45:00,48740,2898,2708,0,716
2019-04-11 00:00:00,48376,2898,2708,0,340
2019-04-11 00:15:00,48128,2898,2708,0,200
2019-04-11 00:30:00,47884,2898,2708,0,108
2019-04-11 00:45:00,47600,2898,2708,0,236
2019-04-11 01:00:00,47324,2898,2708,24,68
2019-04-11 01:15:00,47184,2898,2708,68,4
2019-04-11 01:30:00,47132,2898,2708,104,4
2019-04-11 01:45:00,47488,2898,2708,4,16
2019-04-11 02:00:00,47452,2898,2708,12,64
2019-04-11 02:15:00,47716,2898,2708,4,76
2019-04-11 02:30:00,47748,2898,2708,4,36
2019-04-11 02:45:00,47936,2898,2708,4,44
2019-04-11 03:00:00,48792,2898,2708,0,144
2019-04-11 03:15:00,48964,2898,2708,0,92
2019-04-11 03:30:00,49376,2898,2708,0,164
2019-04-11 03:45:00,50040,2898,2708,8,68
2019-04-11 04:00:00,51080,2898,2708,8,416
2019-04-11 04:15:00,51504,2898,2708,0,412
2019-04-11 04:30:00,52624,2898,2708,4,36
2019-04-11 04:45:00,54248,2898,2708,4,28
2019-04-11 05:00:00,57348,2898,2708,128,8
2019-04-11 05:15:00,59212,2898,2708,432,4
2019-04-11 05:30:00,60408,2898,2708,424,16
2019-04-11 05:45:00,61540,2898,2708,224,4
2019-04-11 06:00:00,62828,2898,2708,8,328
2019-04-11 06:15:00,63868,2898,2708,0,80
2019-04-11 06:30:00,64596,2898,2708,96,24
2019-04-11 06:45:00,65232,2898,2708,504,4
2019-04-11 07:00:00,65940,2898,2708,880,4
2019-04-11 07:15:00,66316,2898,2708,820,4
2019-04-11 07:30:00,66296,2898,2708,1248,0
2019-04-11 07:45:00,66384,2898,2708,908,4
2019-04-11 08:00:00,65948,2898,2708,496,4
2019-04-11 08:15:00,66048,2898,2708,4,64
2019-04-11 08:30:00,66008,2898,2708,0,196
2019-04-11 08:45:00,66576,2898,2708,0,584
2019-04-11 09:00:00,66384,2898,2708,0,224
2019-04-11 09:15:00,66608,2898,2708,0,704
2019-04-11 09:30:00,66988,2898,2708,0,1176
2019-04-11 09:45:00,67144,2898,2708,4,768
2019-04-11 10:00:00,67460,2898,2708,36,80
2019-04-11 10:15:00,67576,2898,2708,4,8
2019-04-11 10:30:00,67976,2898,2708,128,4
2019-04-11 10:45:00,67908,2898,2708,32,4
2019-04-11 11:00:00,67724,2898,2708,832,8
2019-04-11 11:15:00,67548,2898,2708,620,0
2019-04-11 11:30:00,67340,2898,2708,664,0
2019-04-11 11:45:00,67428,2898,2708,656,0
2019-04-11 12:00:00,67364,2898,2708,420,0
2019-04-11 12:15:00,66836,2898,2708,44,16
2019-04-11 12:30:00,66444,2898,2708,312,0
2019-04-11 12:45:00,65652,2898,2708,108,8
2019-04-11 13:00:00,65108,2898,2708,8,32
2019-04-11 13:15:00,64900,2898,2708,0,72
2019-04-11 13:30:00,64552,2898,2708,0,48
2019-04-11 13:45:00,64648,2898,2708,4,8
2019-04-11 14:00:00,65096,2898,2708,88,4
2019-04-11 14:15:00,64384,2898,2708,192,4
2019-04-11 14:30:00,64240,2898,2708,208,4
2019-04-11 14:45:00,63836,2898,2708,72,4
2019-04-11 15:00:00,63552,2898,2708,136,4
2019-04-11 15:15:00,63196,2898,2708,84,4
2019-04-11 15:30:00,62912,2898,2708,304,4
2019-04-11 15:45:00,62660,2898,2708,140,4
2019-04-11 16:00:00,63072,2898,2708,116,4
2019-04-11 16:15:00,63212,2898,2708,184,4
2019-04-11 16:30:00,63284,2898,2708,448,4
2019-04-11 16:45:00,63392,2898,2708,396,8
2019-04-11 17:00:00,63308,2898,2708,104,8
2019-04-11 17:15:00,63088,2898,2708,52,4
2019-04-11 17:30:00,63460,2898,2708,468,4
2019-04-11 17:45:00,63624,2898,2708,484,4
2019-04-11 18:00:00,63680,2898,2708,12,124
2019-04-11 18:15:00,63612,2898,2708,8,172
2019-04-11 18:30:00,63448,2898,2708,4,180
2019-04-11 18:45:00,63640,2898,2708,32,16
2019-04-11 19:00:00,63636,2898,2708,252,4
2019-04-11 19:15:00,63812,2898,2708,32,4
2019-04-11 19:30:00,63780,2898,2708,260,4
2019-04-11 19:45:00,63136,2898,2708,460,4
2019-04-11 20:00:00,62500,2898,2708,892,0
2019-04-11 20:15:00,61628,2898,2708,644,4
2019-04-11 20:30:00,60492,2898,2708,288,4
2019-04-11 20:45:00,59600,2898,2708,4,8
2019-04-11 21:00:00,58948,2898,2708,164,12
2019-04-11 21:15:00,58060,2898,2708,108,8
2019-04-11 21:30:00,56964,2898,2708,484,4
2019-04-11 21:45:00,55688,2898,2708,348,4
2019-04-11 22:00:00,54512,2898,2708,868,4
2019-04-11 22:15:00,53300,2898,2708,364,4
2019-04-11 22:30:00,52196,2898,2708,480,4
2019-04-11 22:45:00,51312,2898,2708,144,24
2019-04-11 23:00:00,50168,2898,2708,16,32
2019-04-11 23:15:00,49912,2898,2708,64,8
2019-04-11 23:30:00,49616,2898,2708,4,12
2019-04-11 23:45:00,49232,2898,2708,0,108
2019-04-12 00:00:00,48724,2898,2708,4,88
2019-04-12 00:15:00,48548,2898,2708,4,132
2019-04-12 00:30:00,48420,2898,2708,0,208
2019-04-12 00:45:00,48100,2898,2708,0,264
2019-04-12 01:00:00,47780,2898,2708,16,28
2019-04-12 01:15:00,47680,2898,2708,4,28
2019-04-12 01:30:00,47748,2898,2708,8,16
2019-04-12 01:45:00,47864,2898,2708,0,52
2019-04-12 02:00:00,48276,2898,2708,56,4
2019-04-12 02:15:00,48268,2898,2708,44,4
2019-04-12 02:30:00,48132,2898,2708,12,12
2019-04-12 02:45:00,48424,2898,2708,12,24
2019-04-12 03:00:00,49064,2898,2708,0,312
2019-04-12 03:15:00,49576,2898,2708,4,216
2019-04-12 03:30:00,49816,2898,2708,4,88
2019-04-12 03:45:00,50360,2898,2708,32,60
2019-04-12 04:00:00,51512,2898,2708,4,120
2019-04-12 04:15:00,52296,2898,2708,0,156
2019-04-12 04:30:00,53012,2898,2708,8,44
2019-04-12 04:45:00,54620,2898,2708,144,4
2019-04-12 05:00:00,57292,2898,2708,8,124
2019-04-12 05:15:00,59504,2898,2708,48,20
2019-04-12 05:30:00,60660,2898,2708,44,8
2019-04-12 05:45:00,62012,2898,2708,292,4
2019-04-12 06:00:00,63664,2898,2708,204,304
2019-04-12 06:15:00,64832,2898,2708,564,4
2019-04-12 06:30:00,65628,2898,2708,972,0
2019-04-12 06:45:00,66356,2898,2708,1256,0
2019-04-12 07:00:00,67224,2898,2708,2172,4
2019-04-12 07:15:00,67664,2898,2708,2752,0
2019-04-12 07:30:00,68012,2898,2708,2372,0
2019-04-12 07:45:00,67916,2898,2708,1488,8
2019-04-12 08:00:00,67592,2898,2708,1016,24
2019-04-12 08:15:00,67708,2898,2708,700,556
2019-04-12 08:30:00,68200,2898,2708,0,680
2019-04-12 08:45:00,68316,2898,2708,0,1148
2019-04-12 09:00:00,68488,2898,2708,12,380
2019-04-12 09:15:00,68452,2898,2708,0,804
2019-04-12 09:30:00,68808,2898,2708,0,468
2019-04-12 09:45:00,69128,2898,2708,8,52
2019-04-12 10:00:00,68912,2898,2708,40,12
2019-04-12 10:15:00,69252,2898,2708,108,4
2019-04-12 10:30:00,69272,2898,2708,16,8
2019-04-12 10:45:00,69092,2898,2708,72,24
2019-04-12 11:00:00,68296,2898,2708,20,32
2019-04-12 11:15:00,67880,2898,2708,16,4
2019-04-12 11:30:00,67640,2898,2708,4,12
2019-04-12 11:45:00,67360,2898,2708,4,28
2019-04-12 12:00:00,67076,2898,2708,16,16
2019-04-12 12:15:00,66820,2898,2708,196,12
2019-04-12 12:30:00,66376,2898,2708,444,4
2019-04-12 12:45:00,65776,2898,2708,220,4
2019-04-12 13:00:00,65072,2898,2708,620,0
2019-04-12 13:15:00,64928,2898,2708,1092,0
2019-04-12 13:30:00,64488,2898,2708,1144,0
2019-04-12 13:45:00,64288,2898,2708,796,0
2019-04-12 14:00:00,64280,2898,2708,344,8
2019-04-12 14:15:00,63876,2898,2708,384,0
2019-04-12 14:30:00,63432,2898,2708,724,0
2019-04-12 14:45:00,62696,2898,2708,556,0
2019-04-12 15:00:00,62908,2898,2708,476,4
2019-04-12 15:15:00,62956,2898,2708,728,0
2019-04-12 15:30:00,62404,2898,2708,624,0
2019-04-12 15:45:00,62484,2898,2708,872,4
2019-04-12 16:00:00,62812,2898,2708,504,4
2019-04-12 16:15:00,62796,2898,2708,824,0
2019-04-12 16:30:00,62856,2898,2708,792,0
2019-04-12 16:45:00,62936,2898,2708,832,0
2019-04-12 17:00:00,62984,2898,2708,584,0
2019-04-12 17:15:00,62792,2898,2708,452,0
2019-04-12 17:30:00,62916,2898,2708,932,0
2019-04-12 17:45:00,62868,2898,2708,1392,0
2019-04-12 18:00:00,63004,2898,2708,508,20
2019-04-12 18:15:00,62356,2898,2708,96,4
2019-04-12 18:30:00,62204,2898,2708,276,4
2019-04-12 18:45:00,62604,2898,2708,372,0
2019-04-12 19:00:00,62444,2898,2708,340,4
2019-04-12 19:15:00,62592,2898,2708,212,4
2019-04-12 19:30:00,62188,2898,2708,84,4
2019-04-12 19:45:00,61560,2898,2708,92,8
2019-04-12 20:00:00,60932,2898,2708,1084,4
2019-04-12 20:15:00,60088,2898,2708,856,4
2019-04-12 20:30:00,59144,2898,2708,416,4
2019-04-12 20:45:00,58304,2898,2708,84,8
2019-04-12 21:00:00,57880,2898,2708,412,12
2019-04-12 21:15:00,57160,2898,2708,200,4
2019-04-12 21:30:00,56208,2898,2708,376,8
2019-04-12 21:45:00,55264,2898,2708,560,4
