datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
2045-01-01 00:00:00,120.82895097941076,94.02126658031136,132.37976022818415,74.31398811885313,0.0,0.0,340.515796515782,101.11358193661084
2045-01-01 01:00:00,120.82895097941076,94.02126658031136,132.37976022818415,74.31398811885313,0.0,0.0,340.515796515782,101.11358193661084
2045-01-01 02:00:00,120.82895097941076,94.02126658031136,132.37976022818415,74.31398811885313,0.0,0.0,340.515796515782,101.11358193661084
2045-01-01 03:00:00,120.82895097941076,94.02126659928994,132.3797602289849,74.31398864832802,0.0,0.0,340.515796515782,101.1501130084956
2045-01-01 04:00:00,120.82895097941076,94.02126659928994,132.3797602289849,74.31398864832802,0.0,0.0,340.515796515782,101.1501130084956
2045-01-01 05:00:00,120.82895097941076,94.02126659928994,132.3797602289849,74.31398864832802,0.0,0.0,340.515796515782,101.1501130084956
2045-01-01 06:00:00,120.82895097941076,94.02126660110936,132.3797602300145,74.31398887848304,0.0,0.0,340.515796515782,101.11039875045104
2045-01-01 07:00:00,120.82895097941076,94.02126660110936,132.3797602300145,74.31398887848304,0.0,0.0,340.515796515782,101.11039875045104
2045-01-01 08:00:00,120.82895097941076,94.02126660110936,132.3797602300145,74.31398887848304,0.0,0.0,340.515796515782,101.11039875045104
2045-01-01 09:00:00,120.82895097941076,94.02126659315012,132.37976022960223,74.31398902431886,0.0,0.0,340.515796515782,100.90169549606212
2045-01-01 10:00:00,120.82895097941076,94.02126659315012,132.37976022960223,74.31398902431886,0.0,0.0,340.515796515782,100.90169549606212
2045-01-01 11:00:00,120.82895097941076,94.02126659315012,132.37976022960223,74.31398902431886,0.0,0.0,340.515796515782,100.90169549606212
2045-01-01 12:00:00,120.82895097941076,94.0212665918932,132.37976022987078,74.3139891334887,0.0,0.0,340.515796515782,100.79322752515992
2045-01-01 13:00:00,120.82895097941076,94.0212665918932,132.37976022987078,74.3139891334887,0.0,0.0,340.515796515782,100.79322752515992
2045-01-01 14:00:00,120.82895097941076,94.0212665918932,132.37976022987078,74.3139891334887,0.0,0.0,340.515796515782,100.79322752515992
2045-01-01 15:00:00,120.82895097941076,94.0212665937002,132.37976023014178,74.31398922128925,0.0,0.0,340.515796515782,100.77908375768747
2045-01-01 16:00:00,120.82895097941076,94.0212665937002,132.37976023014178,74.31398922128925,0.0,0.0,340.515796515782,100.77908375768747
2045-01-01 17:00:00,120.82895097941076,94.0212665937002,132.37976023014178,74.31398922128925,0.0,0.0,340.515796515782,100.77908375768747
2045-01-01 18:00:00,120.82895097941076,94.02126659389116,132.37976022892397,74.31398929424132,0.0,0.0,340.515796515782,100.77849254294264
2045-01-01 19:00:00,120.82895097941076,94.02126659389116,132.37976022892397,74.31398929424132,0.0,0.0,340.515796515782,100.77849254294264
2045-01-01 20:00:00,120.82895097941076,94.02126659389116,132.37976022892397,74.31398929424132,0.0,0.0,340.515796515782,100.77849254294264
2045-01-01 21:00:00,120.82895097941076,94.02126658419748,132.37976022826658,74.31398935670758,0.0,0.0,340.515796515782,100.76729634956595
2045-01-01 22:00:00,120.82895097941076,94.02126658419748,132.37976022826658,74.31398935670758,0.0,0.0,340.515796515782,100.76729634956595
2045-01-01 23:00:00,120.82895097941076,94.02126658419748,132.37976022826658,74.31398935670758,0.0,0.0,340.515796515782,100.76729634956595
2045-01-02 00:00:00,120.82895097941076,94.02126658882275,132.37976022799378,74.31398941284745,0.0,0.0,340.515796515782,100.76183606202532
2045-01-02 01:00:00,120.82895097941076,94.02126658882275,132.37976022799378,74.31398941284745,0.0,0.0,340.515796515782,100.76183606202532
