name,technology,bidding_EOM,bidding_CRM_capacity_pos,bidding_CRM_capacity_neg,bidding_CRM_energy_pos,bidding_CRM_energy_neg,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
powerplant_1,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,510.4979333089883,0.0,1.0,510.4979333089883,510.4979333089883,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_2,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,2452.0133947308973,0.0,1.0,2452.0133947308973,2452.0133947308973,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_3,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,472.9802056133654,0.0,1.0,472.9802056133654,472.9802056133654,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_4,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,333.7284913732546,0.0,1.0,333.7284913732546,333.7284913732546,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_5,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,563.3084420137826,0.0,1.0,563.3084420137826,563.3084420137826,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_6,run-of-river hydro,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,3.113,0.0,0.9,3.113,3.113,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_8,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,11794.200241342583,0.0,1.0,11794.200241342583,11794.200241342583,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_9,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,705.2992652850658,0.0,1.0,705.2992652850658,705.2992652850658,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_10,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,6.007141136975401e-06,0.0,1.0,6.007141136975401e-06,6.007141136975401e-06,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_11,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,685.1621140245286,0.0,1.0,685.1621140245286,685.1621140245286,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_12,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,466.5160425011977,0.0,1.0,466.5160425011977,466.5160425011977,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_13,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,15585.253454324877,0.0,1.0,15585.253454324877,15585.253454324877,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_14,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,13951.50162203578,0.0,1.0,13951.50162203578,13951.50162203578,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_15,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,514.9000484529931,0.0,1.0,514.9000484529931,514.9000484529931,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_16,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,815.0372891693718,0.0,1.0,815.0372891693718,815.0372891693718,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_17,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,0.1162344822825325,0.0,1.0,0.1162344822825325,0.1162344822825325,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 0
powerplant_21,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,325.7566417660847,0.0,1.0,325.7566417660847,325.7566417660847,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_22,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,0.1483093833062646,0.0,1.0,0.1483093833062646,0.1483093833062646,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_23,run-of-river hydro,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,33.529999999999994,0.0,0.9,33.529999999999994,33.529999999999994,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_25,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,3665.704525388048,0.0,1.0,3665.704525388048,3665.704525388048,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_26,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,1119.4426088552964,0.0,1.0,1119.4426088552964,1119.4426088552964,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_27,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,1.0364827707732392e-05,0.0,1.0,1.0364827707732392e-05,1.0364827707732392e-05,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_28,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,729.5225828857554,0.0,1.0,729.5225828857554,729.5225828857554,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_29,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,496.720380652413,0.0,1.0,496.720380652413,496.720380652413,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_30,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,6525.816184055494,0.0,1.0,6525.816184055494,6525.816184055494,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_31,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,1543.8657587981766,0.0,1.0,1543.8657587981766,1543.8657587981766,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_32,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,344.05786925700085,0.0,1.0,344.05786925700085,344.05786925700085,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_33,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,0.0844880291632342,0.0,1.0,0.0844880291632342,0.0844880291632342,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1
powerplant_37,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,301.2333473926723,0.0,1.0,301.2333473926723,301.2333473926723,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_38,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,0.1583526742212631,0.0,1.0,0.1583526742212631,0.1583526742212631,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_39,run-of-river hydro,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,244.459,0.0,0.9,244.459,244.459,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_41,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,3506.954174724204,0.0,1.0,3506.954174724204,3506.954174724204,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_42,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,6.581167257493398e-05,0.0,1.0,6.581167257493398e-05,6.581167257493398e-05,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_43,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,756.004825113751,0.0,1.0,756.004825113751,756.004825113751,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_44,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,514.7517196200552,0.0,1.0,514.7517196200552,514.7517196200552,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_45,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,10005.152826141028,0.0,1.0,10005.152826141028,10005.152826141028,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_46,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,4621.774422675126,0.0,1.0,4621.774422675126,4621.774422675126,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_47,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,1335.1426160335927,0.0,1.0,1335.1426160335927,1335.1426160335927,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_48,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,3031.738037180476,0.0,1.0,3031.738037180476,3031.738037180476,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_49,solar,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,0.145528915137199,0.0,1.0,0.145528915137199,0.145528915137199,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10
powerplant_53,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,435.9753266743789,0.0,1.0,435.9753266743789,435.9753266743789,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11
powerplant_54,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,841.3490648744668,0.0,1.0,841.3490648744668,841.3490648744668,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11
powerplant_55,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,7284.354300707445,0.0,1.0,7284.354300707445,7284.354300707445,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11
powerplant_56,onshore wind,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,481.04932004250605,0.0,1.0,481.04932004250605,481.04932004250605,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11
powerplant_57,run-of-river hydro,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch,renewable,0,9.065,0.0,0.9,9.065,9.065,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11
