datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
2045-01-01 00:00:00,145.58378819175374,109.20989593421348,152.32441057412987,91.64181342033928,0.0,0.0,414.1720585250702,108.0172555023799
2045-01-01 01:00:00,145.58378819175374,109.20989593421348,152.32441057412987,91.64181342033928,0.0,0.0,414.1720585250702,108.0172555023799
2045-01-01 02:00:00,145.58378819175374,109.20989593421348,152.32441057412987,91.64181342033928,0.0,0.0,414.1720585250702,108.0172555023799
2045-01-01 03:00:00,145.58378819175368,109.20989803819656,152.32441121301324,91.64200186259876,0.0,0.0,414.1720585250702,108.0700844209942
2045-01-01 04:00:00,145.58378819175368,109.20989803819656,152.32441121301324,91.64200186259876,0.0,0.0,414.1720585250702,108.0700844209942
2045-01-01 05:00:00,145.58378819175368,109.20989803819656,152.32441121301324,91.64200186259876,0.0,0.0,414.1720585250702,108.0700844209942
2045-01-01 06:00:00,145.58378819175377,109.20989770160976,152.32441195490702,91.64208960002676,0.0,0.0,414.1720585250702,108.4323457848023
2045-01-01 07:00:00,145.58378819175377,109.20989770160976,152.32441195490702,91.64208960002676,0.0,0.0,414.1720585250702,108.4323457848023
2045-01-01 08:00:00,145.58378819175377,109.20989770160976,152.32441195490702,91.64208960002676,0.0,0.0,414.1720585250702,108.4323457848023
2045-01-01 09:00:00,145.58378819175363,109.2098968656449,152.32441170097542,91.64214668625904,0.0,0.0,414.1720585250702,108.08537383406114
2045-01-01 10:00:00,145.58378819175363,109.2098968656449,152.32441170097542,91.64214668625904,0.0,0.0,414.1720585250702,108.08537383406114
2045-01-01 11:00:00,145.58378819175363,109.2098968656449,152.32441170097542,91.64214668625904,0.0,0.0,414.1720585250702,108.08537383406114
2045-01-01 12:00:00,145.58378819175388,109.20989660298126,152.32441188834454,91.64218946308756,0.0,0.0,414.1720585250702,108.06561526022188
2045-01-01 13:00:00,145.58378819175388,109.20989660298126,152.32441188834454,91.64218946308756,0.0,0.0,414.1720585250702,108.06561526022188
2045-01-01 14:00:00,145.58378819175388,109.20989660298126,152.32441188834454,91.64218946308756,0.0,0.0,414.1720585250702,108.06561526022188
2045-01-01 15:00:00,145.58378819175374,109.20989665545544,152.32441205360286,91.64222378704864,0.0,0.0,414.1720585250702,108.09234633412213
2045-01-01 16:00:00,145.58378819175374,109.20989665545544,152.32441205360286,91.64222378704864,0.0,0.0,414.1720585250702,108.09234633412213
2045-01-01 17:00:00,145.58378819175374,109.20989665545544,152.32441205360286,91.64222378704864,0.0,0.0,414.1720585250702,108.09234633412213
2045-01-01 18:00:00,145.58378819175363,109.20989668564818,152.32441122617496,91.64225241133909,0.0,0.0,414.1720585250702,108.03590606493844
2045-01-01 19:00:00,145.58378819175363,109.20989668564818,152.32441122617496,91.64225241133909,0.0,0.0,414.1720585250702,108.03590606493844
2045-01-01 20:00:00,145.58378819175363,109.20989668564818,152.32441122617496,91.64225241133909,0.0,0.0,414.1720585250702,108.03590606493844
2045-01-01 21:00:00,145.58378819175368,109.20989549594624,152.32441072034803,91.64227710421932,0.0,0.0,414.1720585250702,108.01073804616432
2045-01-01 22:00:00,145.58378819175368,109.20989549594624,152.32441072034803,91.64227710421932,0.0,0.0,414.1720585250702,108.01073804616432
2045-01-01 23:00:00,145.58378819175368,109.20989549594624,152.32441072034803,91.64227710421932,0.0,0.0,414.1720585250702,108.01073804616432
2045-01-02 00:00:00,145.58378819175354,109.20989615452716,152.3244105275181,91.64229882712978,0.0,0.0,414.1720585250702,108.01257878264995
2045-01-02 01:00:00,145.58378819175354,109.20989615452716,152.3244105275181,91.64229882712978,0.0,0.0,414.1720585250702,108.01257878264995
2045-01-02 02:00:00,145.58378819175354,109.20989615452716,152.3244105275181,91.64229882712978,0.0,0.0,414.1720585250702,108.01257878264995
2045-01-02 03:00:00,145.5837881917536,109.20989683157693,152.32441117617012,91.64231793934914,0.0,0.0,414.1720585250702,108.0856073274962
