,OCGT_00,OCGT_01_0,OCGT_01_1,OCGT_01_2,OCGT_01_3,OCGT_01_4,OCGT_02,OCGT_03,OCGT_04,OCGT_05,OCGT_06,OCGT_07,OCGT_08,OCGT_09,solar_00,solar_01_0,solar_01_1,solar_01_2,solar_02,solar_03_0,solar_03_1,solar_03_2,solar_04_0,solar_04_1,solar_04_2,solar_05,solar_06_0,solar_06_1,solar_06_2,solar_06_3,solar_07_0,solar_07_1,solar_08,solar_09_0,solar_09_1,solar_09_2,wind_offshore_00,wind_offshore_06,wind_offshore_07,wind_onshore_00_0,wind_onshore_00_1,wind_onshore_00_2,wind_onshore_01,wind_onshore_02,wind_onshore_03_0,wind_onshore_03_1,wind_onshore_04,wind_onshore_05,wind_onshore_06_0,wind_onshore_06_1,wind_onshore_07_0,wind_onshore_07_1,wind_onshore_07_2,wind_onshore_07_3,wind_onshore_08,wind_onshore_09,date
2013-01-22 11:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,-49716.085815429986,-49670.62377929717,-46914.47143554716,-49017.623901367486,-49965.45104980499,-49935.75744628937,-49933.59680175812,-49969.89135742218,-49950.244140625306,-49947.82104492218,-49956.25305175812,-49870.33996582079,-49966.71447753937,-49804.78820800811,-49665.10314941436,-49779.81567382842,-48930.465698242486,-49631.1279296878,-49484.02099609405,-49653.1494140628,-49963.31481933624,-49906.27746582062,-32602.891031901014,-33095.20263671872,-32109.096272786428,-20003.94694010415,-32833.20109049476,-31740.413411458307,-31092.340087890596,-21801.837158203107,-25829.380289713517,-31405.328369140596,-14663.203938802071,-33207.733154296846,-9903.488159179678,-31638.57625325518,-32041.90877278643,-32411.395263671846,-32898.51888020831,-29648.9074707031,-33075.19734700518,-32944.43155924476,2013-01-22
2013-01-22 12:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,-49714.89562988311,-49706.72607421905,-48116.93115234404,-49006.40258789092,-49966.16821289093,-49938.793945312806,-49936.376953125306,-49970.532226562806,-49950.87280273468,-49948.461914062806,-49957.24487304718,-49873.590087891105,-49967.14477539093,-49809.55810546905,-49666.329956054986,-49777.34680175811,-49076.8554687503,-49619.015502929986,-49570.33081054717,-49654.5410156253,-49963.63220214874,-49910.949707031556,-32732.442220052053,-33116.67277018226,-32304.949951171846,-22096.223958333314,-32868.973795572885,-31917.37060546872,-31792.551676432264,-19545.131429036443,-28451.009114583307,-31922.17203776039,-16924.98881022134,-33207.281494140596,-15231.877644856757,-31697.833251953096,-32104.69970703122,-32471.993001302053,-32971.78751627601,-29957.24487304685,-33083.32112630206,-32962.748209635385,2013-01-22
2013-01-22 13:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,-49722.49755859405,-49726.04370117217,-48442.54150390654,-48925.32348632842,-49966.58630371124,-49941.30554199249,-49938.90075683624,-49970.95642089874,-49951.68151855499,-49949.243164062806,-49958.28552246124,-49874.05700683642,-49967.333984375306,-49808.38012695342,-49666.1865234378,-49772.07336425811,-49100.88500976592,-49632.333374023736,-49583.700561523736,-49651.4892578128,-49963.42468261749,-49914.26391601593,-32766.652425130178,-33123.32967122393,-32350.486246744764,-22598.555501302064,-32900.53507486976,-31889.20084635414,-32069.87508138018,,-28434.922281901017,-32104.441324869764,-15162.88146972655,-33205.912272135385,-12384.132893880198,-31769.81201171872,-32182.631429036428,-32451.15966796872,-32990.85489908851,-29930.224609374975,-33094.183349609346,-32969.39697265622,2013-01-22
2013-01-22 14:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,-49712.44506835967,-49737.338256836236,-48605.731201172166,-48890.866088867486,-49966.53747558624,-49943.23120117218,-49940.40222167999,-49971.35620117218,-49952.21557617218,-49949.55139160187,-49959.191894531556,-49872.74169921923,-49967.09289550812,-49796.63391113311,-49666.97082519561,-49757.28759765655,-49150.16479492217,-49586.23352050811,-49566.03088378936,-49603.451538086236,-49963.25988769562,-49915.38696289093,-32786.30574544268,-33127.08740234372,-32390.401204427053,-23216.08683268227,-32925.51269531247,-31735.09724934893,-32273.63281249997,-28213.218180338517,-28472.74373372393,-32296.78141276039,-13642.457071940093,-33204.78312174476,-18597.08658854165,-31821.30330403643,-32256.333414713514,-32389.202880859346,-33005.83699544268,-29961.51529947914,,-32977.18098958331,2013-01-22
2013-01-22 15:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,-49727.74658203155,-49724.008178711236,-48772.9736328128,-48839.31884765655,,-49945.05310058624,-49941.32995605499,-49971.62475585968,-49953.259277344056,-49949.609375000306,-49960.25085449249,-49871.81396484423,,,,,-49189.291381836236,-49522.40295410186,-49563.388061523736,-49592.60559082061,-49963.29040527374,-49915.185546875306,-32773.358154296846,-33127.38850911456,-32424.99999999997,-23322.515869140603,-32937.29248046872,-31406.00585937497,-32415.340169270803,-30276.497395833307,-28090.116373697892,-32443.54654947914,-13739.924112955718,-33204.74853515622,-22226.900227864564,-31899.167887369764,-32273.567708333303,-32335.609944661428,-33016.24348958331,-29797.09676106768,,-32987.90079752601,2013-01-22
2013-01-22 16:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,,,,,,,,,,,,,,,,,,,,,,,-32744.25048828122,-33125.23396809893,-32448.46598307289,-27347.755940755185,-32945.03173828122,-30956.44938151039,-32523.313395182264,-31307.37508138018,-27506.180826822892,-32549.06005859372,-17885.105387369775,-33205.607096354135,-22218.330891927064,-31970.428466796846,-32268.520100911428,-32240.285237630178,-33024.03361002601,-29540.57006835935,,-32993.18847656247,2013-01-22
2013-01-22 17:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,,,,,,,,,,,,,,,,,,,,,,,-32703.863525390596,-33122.50773111976,-32472.066243489553,-29918.05623372393,-32950.128173828096,-29885.0646972656,-32570.71940104164,-31775.154622395807,-27234.547932942685,-32624.017333984346,-21921.50878906248,-33206.62434895831,-22322.589111328107,-32018.735758463514,-32247.979736328096,-32061.42985026039,-33028.336588541635,-29163.89363606768,,-32992.547607421846,2013-01-22
2013-01-22 18:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,,,,,,,,,,,,,,,,,,,,,,,-32652.850341796846,-33116.55069986976,-32484.86735026039,-31205.511474609346,-32941.60359700518,-27722.05403645831,-32585.748291015596,-31961.79199218747,-26598.276774088517,-32668.060302734346,-25183.109537760396,-33207.65584309893,-25573.581949869767,-32046.79158528643,-32206.174723307264,-31875.41707356768,-33023.52294921872,-27954.92757161456,,-32988.02490234372,2013-01-22
2013-01-22 19:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,,,,,,,,,,,,,,,,,,,,,,,-32598.628743489553,-33110.07283528643,-32482.29980468747,-31793.26375325518,-32921.69189453122,-22979.455566406228,-32579.384358723928,-32093.66455078122,-26078.830973307267,-32703.122965494764,-26890.439860026017,-33208.80126953122,-28083.90502929685,-32027.154541015596,-32147.20865885414,-31813.52945963539,-33016.265869140596,-26028.837076822892,,,2013-01-22
2013-01-22 20:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,,,,,,,,,,,,,,,,,,,,,,,-32525.032552083303,-33104.23787434893,-32476.104736328096,-32147.14355468747,-32892.88533528643,-10199.89013671874,-32542.026774088514,-32106.465657552053,-26058.49202473956,-32720.355224609346,-27996.032714843725,-33210.36173502601,-28821.480305989557,-31980.37516276039,-32062.485758463514,-31774.93896484372,-33013.761393229135,-23957.35880533852,-33084.11865234372,-32948.14249674476,2013-01-22
2013-01-22 21:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,,,,,,,,,,,,,,,,,,,,,,,-32336.956787109346,-33101.60115559893,-32479.549153645803,-32417.32177734372,-32864.36971028643,3408.5825602213513,-32487.945556640596,-32079.219563802057,-25873.97054036456,-32768.52620442706,-28807.371012369767,-33211.48681640622,-29573.937988281225,-31867.82226562497,-32027.13826497393,-31610.078938802057,-33008.31298828122,-23723.364257812478,-33074.35506184893,-32953.07617187497,2013-01-22
2013-01-22 22:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,,,,,,,,,,,,,,,,,,,,,,,-32006.90917968747,-33093.88224283851,-32448.73046874997,-32451.914469401014,-32817.79785156247,-5952.311706542963,-32269.350179036428,-31971.31347656247,-21589.725748697896,-32753.47900390622,-29008.555094401017,-33212.64241536456,-29204.46166992185,-31821.563720703096,-31976.89208984372,-31344.90152994789,-33005.24698893226,-24779.530843098935,,-32938.761393229135,2013-01-22
2013-01-22 23:00:00,1.0000000000000013,1.0000000000000013,0.9999999999999986,1.000000000000002,0.999999999999996,1.0000000000000049,1.0000000000000029,0.9999999999999972,0.9999999999999977,1.000000000000006,0.9999999999999973,0.9999999999999938,0.9999999999999972,1.0,,,,,,,,,,,,,,,,,,,,,,,-31134.01082356768,-33114.32698567706,-32513.56608072914,-32629.624430338514,-32796.33992513018,-18772.698974609357,-31963.531494140596,-32212.178548177053,-19600.864664713525,-32956.182861328096,-29283.79109700518,-33221.21582031247,-27994.116210937475,-31811.47664388018,-31996.42740885414,-30670.24129231768,-33041.97998046872,-25036.57023111977,,-32977.714029947885,2013-01-22
