datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,lignite_co2_factor,hard_coal_co2_factor,natural_gas_co2_factor,oil_co2_factor,biomass_co2_factor,waste_co2_factor
1/1/2040 0:00,3.268743671,189.0042627,135.6756277,187.6148347,108.5788493,28.03666766,,438.8602774,0,0,0,0,0,
1/1/2040 1:00,3.268743671,189.0042627,135.6756277,187.6148347,108.5788493,28.03666766,,438.8602774,0,0,0,0,0,
1/1/2040 2:00,3.268743671,189.0042627,135.6756277,187.6148347,108.5788493,28.03666766,,438.8602774,0,0,0,0,0,
1/1/2040 3:00,3.268804358,189.0042627,135.675624,187.6148347,108.5788509,28.03666767,,438.8692881,0,0,0,0,0,
1/1/2040 4:00,3.268804358,189.0042627,135.675624,187.6148347,108.5788509,28.03666767,,438.8692881,0,0,0,0,0,
1/1/2040 5:00,3.268804358,189.0042627,135.675624,187.6148347,108.5788509,28.03666767,,438.8692881,0,0,0,0,0,
1/1/2040 6:00,3.268865292,189.0042627,135.6756239,187.6148347,108.5788516,28.03666767,,438.8747786,0,0,0,0,0,
1/1/2040 7:00,3.268865292,189.0042627,135.6756239,187.6148347,108.5788516,28.03666767,,438.8747786,0,0,0,0,0,
1/1/2040 8:00,3.268865292,189.0042627,135.6756239,187.6148347,108.5788516,28.03666767,,438.8747786,0,0,0,0,0,
1/1/2040 9:00,3.26892649,189.0042627,135.6756241,187.6148347,108.578852,28.03666767,,438.8791065,0,0,0,0,0,
1/1/2040 10:00,3.26892649,189.0042627,135.6756241,187.6148347,108.578852,28.03666767,,438.8791065,0,0,0,0,0,
1/1/2040 11:00,3.26892649,189.0042627,135.6756241,187.6148347,108.578852,28.03666767,,438.8791065,0,0,0,0,0,
1/1/2040 12:00,3.268987978,189.0042627,135.6756244,187.6148347,108.5788523,28.03666767,,438.8828119,0,0,0,0,0,
1/1/2040 13:00,3.268987978,189.0042627,135.6756244,187.6148347,108.5788523,28.03666767,,438.8828119,0,0,0,0,0,
1/1/2040 14:00,3.268987978,189.0042627,135.6756244,187.6148347,108.5788523,28.03666767,,438.8828119,0,0,0,0,0,
1/1/2040 15:00,3.269049747,189.0042627,135.6756246,187.6148347,108.5788525,28.03666767,,438.8861158,0,0,0,0,0,
1/1/2040 16:00,3.269049747,189.0042627,135.6756246,187.6148347,108.5788525,28.03666767,,438.8861158,0,0,0,0,0,
1/1/2040 17:00,3.269049747,189.0042627,135.6756246,187.6148347,108.5788525,28.03666767,,438.8861158,0,0,0,0,0,
1/1/2040 18:00,3.269111789,189.0042627,135.6756245,187.6148347,108.5788527,28.03666767,,438.8891334,0,0,0,0,0,
1/1/2040 19:00,3.269111789,189.0042627,135.6756245,187.6148347,108.5788527,28.03666767,,438.8891334,0,0,0,0,0,
1/1/2040 20:00,3.269111789,189.0042627,135.6756245,187.6148347,108.5788527,28.03666767,,438.8891334,0,0,0,0,0,
1/1/2040 21:00,3.269174117,189.0042627,135.6756244,187.6148347,108.5788529,28.03666766,,438.8919335,0,0,0,0,0,
1/1/2040 22:00,3.269174117,189.0042627,135.6756244,187.6148347,108.5788529,28.03666766,,438.8919335,0,0,0,0,0,
1/1/2040 23:00,3.269174117,189.0042627,135.6756244,187.6148347,108.5788529,28.03666766,,438.8919335,0,0,0,0,0,
1/2/2040 0:00,3.26923674,189.0042627,135.675625,187.6148347,108.578853,28.03666766,,438.8945612,0,0,0,0,0,
1/2/2040 1:00,3.26923674,189.0042627,135.675625,187.6148347,108.578853,28.03666766,,438.8945612,0,0,0,0,0,
1/2/2040 2:00,3.26923674,189.0042627,135.675625,187.6148347,108.578853,28.03666766,,438.8945612,0,0,0,0,0,
1/2/2040 3:00,3.269299651,189.0042627,135.6756267,187.6148347,108.5788532,28.03666768,,438.89705,0,0,0,0,0,
1/2/2040 4:00,3.269299651,189.0042627,135.6756267,187.6148347,108.5788532,28.03666768,,438.89705,0,0,0,0,0,
1/2/2040 5:00,3.269299651,189.0042627,135.6756267,187.6148347,108.5788532,28.03666768,,438.89705,0,0,0,0,0,
1/2/2040 6:00,3.269362856,189.0042627,135.6756274,187.6148347,108.5788533,28.03666768,,438.8994323,0,0,0,0,0,
1/2/2040 7:00,3.269362856,189.0042627,135.6756274,187.6148347,108.5788533,28.03666768,,438.8994323,0,0,0,0,0,
1/2/2040 8:00,3.269362856,189.0042627,135.6756274,187.6148347,108.5788533,28.03666768,,438.8994323,0,0,0,0,0,
1/2/2040 9:00,3.269426361,189.0042627,135.6756276,187.6148347,108.5788534,28.03666768,,438.9017235,0,0,0,0,0,
1/2/2040 10:00,3.269426361,189.0042627,135.6756276,187.6148347,108.5788534,28.03666768,,438.9017235,0,0,0,0,0,
1/2/2040 11:00,3.269426361,189.0042627,135.6756276,187.6148347,108.5788534,28.03666768,,438.9017235,0,0,0,0,0,
1/2/2040 12:00,3.269490184,189.0042627,135.6756272,187.6148347,108.5788535,28.03666767,,438.9039374,0,0,0,0,0,
1/2/2040 13:00,3.269490184,189.0042627,135.6756272,187.6148347,108.5788535,28.03666767,,438.9039374,0,0,0,0,0,
1/2/2040 14:00,3.269490184,189.0042627,135.6756272,187.6148347,108.5788535,28.03666767,,438.9039374,0,0,0,0,0,
1/2/2040 15:00,3.26955432,189.0042627,135.6756269,187.6148347,108.5788536,28.03666769,,438.9060812,0,0,0,0,0,
1/2/2040 16:00,3.26955432,189.0042627,135.6756269,187.6148347,108.5788536,28.03666769,,438.9060812,0,0,0,0,0,
1/2/2040 17:00,3.26955432,189.0042627,135.6756269,187.6148347,108.5788536,28.03666769,,438.9060812,0,0,0,0,0,
1/2/2040 18:00,3.269618746,189.0042627,135.6756265,187.6148347,108.5788537,28.03666769,,438.9081614,0,0,0,0,0,
1/2/2040 19:00,3.269618746,189.0042627,135.6756265,187.6148347,108.5788537,28.03666769,,438.9081614,0,0,0,0,0,
1/2/2040 20:00,3.269618746,189.0042627,135.6756265,187.6148347,108.5788537,28.03666769,,438.9081614,0,0,0,0,0,
1/2/2040 21:00,3.269683473,189.0042627,135.6756258,187.6148347,108.5788537,28.03666768,,438.9101865,0,0,0,0,0,
1/2/2040 22:00,3.269683473,189.0042627,135.6756258,187.6148347,108.5788537,28.03666768,,438.9101865,0,0,0,0,0,
1/2/2040 23:00,3.269683473,189.0042627,135.6756258,187.6148347,108.5788537,28.03666768,,438.9101865,0,0,0,0,0,
1/3/2040 0:00,3.269748506,189.0042627,135.6756258,187.6148347,108.5788538,28.03666768,,438.9121622,0,0,0,0,0,
1/3/2040 1:00,3.269748506,189.0042627,135.6756258,187.6148347,108.5788538,28.03666768,,438.9121622,0,0,0,0,0,
1/3/2040 2:00,3.269748506,189.0042627,135.6756258,187.6148347,108.5788538,28.03666768,,438.9121622,0,0,0,0,0,
1/3/2040 3:00,3.269813847,189.0042627,135.675627,187.6148347,108.5788539,28.0366677,,438.9140923,0,0,0,0,0,
1/3/2040 4:00,3.269813847,189.0042627,135.675627,187.6148347,108.5788539,28.0366677,,438.9140923,0,0,0,0,0,
1/3/2040 5:00,3.269813847,189.0042627,135.675627,187.6148347,108.5788539,28.0366677,,438.9140923,0,0,0,0,0,
1/3/2040 6:00,3.269879488,189.0042627,135.6756272,187.6148347,108.5788539,28.0366677,,438.9159807,0,0,0,0,0,
1/3/2040 7:00,3.269879488,189.0042627,135.6756272,187.6148347,108.5788539,28.0366677,,438.9159807,0,0,0,0,0,
1/3/2040 8:00,3.269879488,189.0042627,135.6756272,187.6148347,108.5788539,28.0366677,,438.9159807,0,0,0,0,0,
1/3/2040 9:00,3.26994544,189.0042627,135.6756266,187.6148347,108.578854,28.03666769,,438.9178304,0,0,0,0,0,
1/3/2040 10:00,3.26994544,189.0042627,135.6756266,187.6148347,108.578854,28.03666769,,438.9178304,0,0,0,0,0,
1/3/2040 11:00,3.26994544,189.0042627,135.6756266,187.6148347,108.578854,28.03666769,,438.9178304,0,0,0,0,0,
1/3/2040 12:00,3.270011721,189.0042627,135.6756266,187.6148347,108.5788541,28.0366677,,438.9196441,0,0,0,0,0,
1/3/2040 13:00,3.270011721,189.0042627,135.6756266,187.6148347,108.5788541,28.0366677,,438.9196441,0,0,0,0,0,
1/3/2040 14:00,3.270011721,189.0042627,135.6756266,187.6148347,108.5788541,28.0366677,,438.9196441,0,0,0,0,0,
1/3/2040 15:00,3.270078326,189.0042627,135.6756266,187.6148347,108.5788541,28.03666771,,438.921424,0,0,0,0,0,
1/3/2040 16:00,3.270078326,189.0042627,135.6756266,187.6148347,108.5788541,28.03666771,,438.921424,0,0,0,0,0,
1/3/2040 17:00,3.270078326,189.0042627,135.6756266,187.6148347,108.5788541,28.03666771,,438.921424,0,0,0,0,0,
1/3/2040 18:00,3.270145241,189.0042627,135.6756261,187.6148347,108.5788541,28.03666771,,438.9231727,0,0,0,0,0,
1/3/2040 19:00,3.270145241,189.0042627,135.6756261,187.6148347,108.5788541,28.03666771,,438.9231727,0,0,0,0,0,
1/3/2040 20:00,3.270145241,189.0042627,135.6756261,187.6148347,108.5788541,28.03666771,,438.9231727,0,0,0,0,0,
1/3/2040 21:00,3.270212468,189.0042627,135.675625,187.6148347,108.5788542,28.03666769,,438.9248921,0,0,0,0,0,
1/3/2040 22:00,3.270212468,189.0042627,135.675625,187.6148347,108.5788542,28.03666769,,438.9248921,0,0,0,0,0,
1/3/2040 23:00,3.270212468,189.0042627,135.675625,187.6148347,108.5788542,28.03666769,,438.9248921,0,0,0,0,0,
1/4/2040 0:00,3.270280006,189.0042627,135.6756245,187.6148347,108.5788542,28.03666767,,438.9265833,0,0,0,0,0,
1/4/2040 1:00,3.270280006,189.0042627,135.6756245,187.6148347,108.5788542,28.03666767,,438.9265833,0,0,0,0,0,
1/4/2040 2:00,3.270280006,189.0042627,135.6756245,187.6148347,108.5788542,28.03666767,,438.9265833,0,0,0,0,0,
1/4/2040 3:00,3.270347861,189.0042627,135.6756254,187.6148347,108.5788543,28.03666769,,438.9282481,0,0,0,0,0,
1/4/2040 4:00,3.270347861,189.0042627,135.6756254,187.6148347,108.5788543,28.03666769,,438.9282481,0,0,0,0,0,
1/4/2040 5:00,3.270347861,189.0042627,135.6756254,187.6148347,108.5788543,28.03666769,,438.9282481,0,0,0,0,0,
1/4/2040 6:00,3.270416022,189.0042627,135.6756255,187.6148347,108.5788543,28.0366677,,438.9298883,0,0,0,0,0,
1/4/2040 7:00,3.270416022,189.0042627,135.6756255,187.6148347,108.5788543,28.0366677,,438.9298883,0,0,0,0,0,
1/4/2040 8:00,3.270416022,189.0042627,135.6756255,187.6148347,108.5788543,28.0366677,,438.9298883,0,0,0,0,0,
1/4/2040 9:00,3.27048451,189.0042627,135.675625,187.6148347,108.5788544,28.03666769,,438.9315046,0,0,0,0,0,
1/4/2040 10:00,3.27048451,189.0042627,135.675625,187.6148347,108.5788544,28.03666769,,438.9315046,0,0,0,0,0,
1/4/2040 11:00,3.27048451,189.0042627,135.675625,187.6148347,108.5788544,28.03666769,,438.9315046,0,0,0,0,0,
1/4/2040 12:00,3.270553337,189.0042627,135.6756247,187.6148347,108.5788544,28.03666769,,438.9330981,0,0,0,0,0,
1/4/2040 13:00,3.270553337,189.0042627,135.6756247,187.6148347,108.5788544,28.03666769,,438.9330981,0,0,0,0,0,
1/4/2040 14:00,3.270553337,189.0042627,135.6756247,187.6148347,108.5788544,28.03666769,,438.9330981,0,0,0,0,0,
1/4/2040 15:00,3.27062251,189.0042627,135.6756246,187.6148347,108.5788544,28.03666769,,438.9346699,0,0,0,0,0,
1/4/2040 16:00,3.27062251,189.0042627,135.6756246,187.6148347,108.5788544,28.03666769,,438.9346699,0,0,0,0,0,
1/4/2040 17:00,3.27062251,189.0042627,135.6756246,187.6148347,108.5788544,28.03666769,,438.9346699,0,0,0,0,0,
1/4/2040 18:00,3.270692022,189.0042627,135.6756239,187.6148347,108.5788545,28.03666769,,438.936221,0,0,0,0,0,
1/4/2040 19:00,3.270692022,189.0042627,135.6756239,187.6148347,108.5788545,28.03666769,,438.936221,0,0,0,0,0,
1/4/2040 20:00,3.270692022,189.0042627,135.6756239,187.6148347,108.5788545,28.03666769,,438.936221,0,0,0,0,0,
1/4/2040 21:00,3.270761881,189.0042627,135.6756229,187.6148347,108.5788545,28.03666768,,438.9377518,0,0,0,0,0,
1/4/2040 22:00,3.270761881,189.0042627,135.6756229,187.6148347,108.5788545,28.03666768,,438.9377518,0,0,0,0,0,
1/4/2040 23:00,3.270761881,189.0042627,135.6756229,187.6148347,108.5788545,28.03666768,,438.9377518,0,0,0,0,0,
1/5/2040 0:00,3.270832101,189.0042627,135.6756226,187.6148347,108.5788545,28.03666767,,438.9392638,0,0,0,0,0,
1/5/2040 1:00,3.270832101,189.0042627,135.6756226,187.6148347,108.5788545,28.03666767,,438.9392638,0,0,0,0,0,
1/5/2040 2:00,3.270832101,189.0042627,135.6756226,187.6148347,108.5788545,28.03666767,,438.9392638,0,0,0,0,0,
1/5/2040 3:00,3.270902692,189.0042627,135.6756227,187.6148347,108.5788546,28.03666769,,438.9407571,0,0,0,0,0,
1/5/2040 4:00,3.270902692,189.0042627,135.6756227,187.6148347,108.5788546,28.03666769,,438.9407571,0,0,0,0,0,
1/5/2040 5:00,3.270902692,189.0042627,135.6756227,187.6148347,108.5788546,28.03666769,,438.9407571,0,0,0,0,0,
1/5/2040 6:00,3.270973656,189.0042627,135.6756226,187.6148347,108.5788546,28.03666769,,438.9422327,0,0,0,0,0,
1/5/2040 7:00,3.270973656,189.0042627,135.6756226,187.6148347,108.5788546,28.03666769,,438.9422327,0,0,0,0,0,
1/5/2040 8:00,3.270973656,189.0042627,135.6756226,187.6148347,108.5788546,28.03666769,,438.9422327,0,0,0,0,0,
1/5/2040 9:00,3.271045003,189.0042627,135.6756225,187.6148347,108.5788546,28.03666769,,438.9436909,0,0,0,0,0,
1/5/2040 10:00,3.271045003,189.0042627,135.6756225,187.6148347,108.5788546,28.03666769,,438.9436909,0,0,0,0,0,
1/5/2040 11:00,3.271045003,189.0042627,135.6756225,187.6148347,108.5788546,28.03666769,,438.9436909,0,0,0,0,0,
1/5/2040 12:00,3.271116753,189.0042627,135.6756223,187.6148347,108.5788546,28.03666768,,438.9451323,0,0,0,0,0,
1/5/2040 13:00,3.271116753,189.0042627,135.6756223,187.6148347,108.5788546,28.03666768,,438.9451323,0,0,0,0,0,
1/5/2040 14:00,3.271116753,189.0042627,135.6756223,187.6148347,108.5788546,28.03666768,,438.9451323,0,0,0,0,0,
1/5/2040 15:00,3.271188901,189.0042627,135.6756223,187.6148347,108.5788547,28.03666769,,438.9465576,0,0,0,0,0,
1/5/2040 16:00,3.271188901,189.0042627,135.6756223,187.6148347,108.5788547,28.03666769,,438.9465576,0,0,0,0,0,
1/5/2040 17:00,3.271188901,189.0042627,135.6756223,187.6148347,108.5788547,28.03666769,,438.9465576,0,0,0,0,0,
1/5/2040 18:00,3.271261436,189.0042627,135.6756221,187.6148347,108.5788547,28.03666769,,438.9479675,0,0,0,0,0,
1/5/2040 19:00,3.271261436,189.0042627,135.6756221,187.6148347,108.5788547,28.03666769,,438.9479675,0,0,0,0,0,
1/5/2040 20:00,3.271261436,189.0042627,135.6756221,187.6148347,108.5788547,28.03666769,,438.9479675,0,0,0,0,0,
1/5/2040 21:00,3.271334365,189.0042627,135.6756217,187.6148347,108.5788547,28.03666767,,438.9493625,0,0,0,0,0,
1/5/2040 22:00,3.271334365,189.0042627,135.6756217,187.6148347,108.5788547,28.03666767,,438.9493625,0,0,0,0,0,
1/5/2040 23:00,3.271334365,189.0042627,135.6756217,187.6148347,108.5788547,28.03666767,,438.9493625,0,0,0,0,0,
1/6/2040 0:00,3.271407677,189.0042627,135.6756219,187.6148347,108.5788547,28.03666767,,438.9507428,0,0,0,0,0,
1/6/2040 1:00,3.271407677,189.0042627,135.6756219,187.6148347,108.5788547,28.03666767,,438.9507428,0,0,0,0,0,
1/6/2040 2:00,3.271407677,189.0042627,135.6756219,187.6148347,108.5788547,28.03666767,,438.9507428,0,0,0,0,0,
1/6/2040 3:00,3.271481388,189.0042627,135.6756224,187.6148347,108.5788548,28.03666769,,438.9521098,0,0,0,0,0,
1/6/2040 4:00,3.271481388,189.0042627,135.6756224,187.6148347,108.5788548,28.03666769,,438.9521098,0,0,0,0,0,
1/6/2040 5:00,3.271481388,189.0042627,135.6756224,187.6148347,108.5788548,28.03666769,,438.9521098,0,0,0,0,0,
1/6/2040 6:00,3.271555483,189.0042627,135.6756225,187.6148347,108.5788548,28.03666769,,438.9534628,0,0,0,0,0,
1/6/2040 7:00,3.271555483,189.0042627,135.6756225,187.6148347,108.5788548,28.03666769,,438.9534628,0,0,0,0,0,
1/6/2040 8:00,3.271555483,189.0042627,135.6756225,187.6148347,108.5788548,28.03666769,,438.9534628,0,0,0,0,0,
1/6/2040 9:00,3.271629971,189.0042627,135.6756224,187.6148347,108.5788548,28.03666769,,438.9548022,0,0,0,0,0,
1/6/2040 10:00,3.271629971,189.0042627,135.6756224,187.6148347,108.5788548,28.03666769,,438.9548022,0,0,0,0,0,
1/6/2040 11:00,3.271629971,189.0042627,135.6756224,187.6148347,108.5788548,28.03666769,,438.9548022,0,0,0,0,0,
1/6/2040 12:00,3.271704862,189.0042627,135.6756223,187.6148347,108.5788548,28.03666771,,438.9561285,0,0,0,0,0,
1/6/2040 13:00,3.271704862,189.0042627,135.6756223,187.6148347,108.5788548,28.03666771,,438.9561285,0,0,0,0,0,
1/6/2040 14:00,3.271704862,189.0042627,135.6756223,187.6148347,108.5788548,28.03666771,,438.9561285,0,0,0,0,0,
1/6/2040 15:00,3.271780147,189.0042627,135.6756221,187.6148347,108.5788549,28.03666771,,438.9574426,0,0,0,0,0,
1/6/2040 16:00,3.271780147,189.0042627,135.6756221,187.6148347,108.5788549,28.03666771,,438.9574426,0,0,0,0,0,
1/6/2040 17:00,3.271780147,189.0042627,135.6756221,187.6148347,108.5788549,28.03666771,,438.9574426,0,0,0,0,0,
1/6/2040 18:00,3.271855804,189.0042627,135.6756216,187.6148347,108.5788549,28.03666771,,438.9587447,0,0,0,0,0,
1/6/2040 19:00,3.271855804,189.0042627,135.6756216,187.6148347,108.5788549,28.03666771,,438.9587447,0,0,0,0,0,
1/6/2040 20:00,3.271855804,189.0042627,135.6756216,187.6148347,108.5788549,28.03666771,,438.9587447,0,0,0,0,0,
1/6/2040 21:00,3.271931836,189.0042627,135.675621,187.6148347,108.5788549,28.0366677,,438.9600352,0,0,0,0,0,
1/6/2040 22:00,3.271931836,189.0042627,135.675621,187.6148347,108.5788549,28.0366677,,438.9600352,0,0,0,0,0,
1/6/2040 23:00,3.271931836,189.0042627,135.675621,187.6148347,108.5788549,28.0366677,,438.9600352,0,0,0,0,0,
1/7/2040 0:00,3.272008252,189.0042627,135.675621,187.6148347,108.5788549,28.03666769,,438.9613145,0,0,0,0,0,
1/7/2040 1:00,3.272008252,189.0042627,135.675621,187.6148347,108.5788549,28.03666769,,438.9613145,0,0,0,0,0,
1/7/2040 2:00,3.272008252,189.0042627,135.675621,187.6148347,108.5788549,28.03666769,,438.9613145,0,0,0,0,0,
1/7/2040 3:00,3.272085061,189.0042627,135.6756216,187.6148347,108.578855,28.03666771,,438.9625835,0,0,0,0,0,
1/7/2040 4:00,3.272085061,189.0042627,135.6756216,187.6148347,108.578855,28.03666771,,438.9625835,0,0,0,0,0,
1/7/2040 5:00,3.272085061,189.0042627,135.6756216,187.6148347,108.578855,28.03666771,,438.9625835,0,0,0,0,0,
1/7/2040 6:00,3.272162274,189.0042627,135.6756219,187.6148347,108.578855,28.03666771,,438.9638414,0,0,0,0,0,
1/7/2040 7:00,3.272162274,189.0042627,135.6756219,187.6148347,108.578855,28.03666771,,438.9638414,0,0,0,0,0,
1/7/2040 8:00,3.272162274,189.0042627,135.6756219,187.6148347,108.578855,28.03666771,,438.9638414,0,0,0,0,0,
1/7/2040 9:00,3.272239914,189.0042627,135.6756218,187.6148347,108.578855,28.03666768,,438.9650882,0,0,0,0,0,
1/7/2040 10:00,3.272239914,189.0042627,135.6756218,187.6148347,108.578855,28.03666768,,438.9650882,0,0,0,0,0,
1/7/2040 11:00,3.272239914,189.0042627,135.6756218,187.6148347,108.578855,28.03666768,,438.9650882,0,0,0,0,0,
1/7/2040 12:00,3.272318012,189.0042627,135.6756218,187.6148347,108.578855,28.03666768,,438.9663254,0,0,0,0,0,
1/7/2040 13:00,3.272318012,189.0042627,135.6756218,187.6148347,108.578855,28.03666768,,438.9663254,0,0,0,0,0,
1/7/2040 14:00,3.272318012,189.0042627,135.6756218,187.6148347,108.578855,28.03666768,,438.9663254,0,0,0,0,0,
1/7/2040 15:00,3.272396566,189.0042627,135.6756219,187.6148347,108.578855,28.03666769,,438.9656597,0,0,0,0,0,
1/7/2040 16:00,3.272396566,189.0042627,135.6756219,187.6148347,108.578855,28.03666769,,438.9656597,0,0,0,0,0,
1/7/2040 17:00,3.272396566,189.0042627,135.6756219,187.6148347,108.578855,28.03666769,,438.9656597,0,0,0,0,0,
1/7/2040 18:00,3.272475553,189.0042627,135.6756214,187.6148347,108.5788551,28.03666768,,438.9152233,0,0,0,0,0,
1/7/2040 19:00,3.272475553,189.0042627,135.6756214,187.6148347,108.5788551,28.03666768,,438.9152233,0,0,0,0,0,
1/7/2040 20:00,3.272475553,189.0042627,135.6756214,187.6148347,108.5788551,28.03666768,,438.9152233,0,0,0,0,0,
1/7/2040 21:00,3.272554996,189.0042627,135.6756204,187.6148347,108.5788551,28.03666766,,438.9164329,0,0,0,0,0,
1/7/2040 22:00,3.272554996,189.0042627,135.6756204,187.6148347,108.5788551,28.03666766,,438.9164329,0,0,0,0,0,
1/7/2040 23:00,3.272554996,189.0042627,135.6756204,187.6148347,108.5788551,28.03666766,,438.9164329,0,0,0,0,0,
1/8/2040 0:00,3.27263492,189.0042627,135.6756205,187.6148347,108.5788551,28.03666766,,438.9176338,0,0,0,0,0,
1/8/2040 1:00,3.27263492,189.0042627,135.6756205,187.6148347,108.5788551,28.03666766,,438.9176338,0,0,0,0,0,
1/8/2040 2:00,3.27263492,189.0042627,135.6756205,187.6148347,108.5788551,28.03666766,,438.9176338,0,0,0,0,0,
1/8/2040 3:00,3.272715331,189.0042627,135.675621,187.6148347,108.5788551,28.03666767,,438.797138,0,0,0,0,0,
1/8/2040 4:00,3.272715331,189.0042627,135.675621,187.6148347,108.5788551,28.03666767,,438.797138,0,0,0,0,0,
1/8/2040 5:00,3.272715331,189.0042627,135.675621,187.6148347,108.5788551,28.03666767,,438.797138,0,0,0,0,0,
1/8/2040 6:00,3.272796242,189.0042627,135.6756213,187.6148347,108.5788551,28.03666767,,438.7983219,0,0,0,0,0,
1/8/2040 7:00,3.272796242,189.0042627,135.6756213,187.6148347,108.5788551,28.03666767,,438.7983219,0,0,0,0,0,
1/8/2040 8:00,3.272796242,189.0042627,135.6756213,187.6148347,108.5788551,28.03666767,,438.7983219,0,0,0,0,0,
1/8/2040 9:00,3.272877666,189.0042627,135.6756213,187.6148347,108.5788552,28.03666767,,438.7994981,0,0,0,0,0,
1/8/2040 10:00,3.272877666,189.0042627,135.6756213,187.6148347,108.5788552,28.03666767,,438.7994981,0,0,0,0,0,
1/8/2040 11:00,3.272877666,189.0042627,135.6756213,187.6148347,108.5788552,28.03666767,,438.7994981,0,0,0,0,0,
1/8/2040 12:00,3.272959624,189.0042627,135.6756213,187.6148347,108.5788552,28.03666767,,438.8006661,0,0,0,0,0,
1/8/2040 13:00,3.272959624,189.0042627,135.6756213,187.6148347,108.5788552,28.03666767,,438.8006661,0,0,0,0,0,
1/8/2040 14:00,3.272959624,189.0042627,135.6756213,187.6148347,108.5788552,28.03666767,,438.8006661,0,0,0,0,0,
1/8/2040 15:00,3.273042119,189.0042627,135.6756213,187.6148347,108.5788552,28.03666768,,438.7050913,0,0,0,0,0,
1/8/2040 16:00,3.273042119,189.0042627,135.6756213,187.6148347,108.5788552,28.03666768,,438.7050913,0,0,0,0,0,
1/8/2040 17:00,3.273042119,189.0042627,135.6756213,187.6148347,108.5788552,28.03666768,,438.7050913,0,0,0,0,0,
1/8/2040 18:00,3.273125129,189.0042627,135.6756211,187.6148347,108.5788552,28.03666768,,438.7062404,0,0,0,0,0,
1/8/2040 19:00,3.273125129,189.0042627,135.6756211,187.6148347,108.5788552,28.03666768,,438.7062404,0,0,0,0,0,
1/8/2040 20:00,3.273125129,189.0042627,135.6756211,187.6148347,108.5788552,28.03666768,,438.7062404,0,0,0,0,0,
1/8/2040 21:00,3.273208667,189.0042627,135.6756209,187.6148347,108.5788552,28.03666766,,438.7073841,0,0,0,0,0,
1/8/2040 22:00,3.273208667,189.0042627,135.6756209,187.6148347,108.5788552,28.03666766,,438.7073841,0,0,0,0,0,
1/8/2040 23:00,3.273208667,189.0042627,135.6756209,187.6148347,108.5788552,28.03666766,,438.7073841,0,0,0,0,0,
1/9/2040 0:00,3.273292725,189.0042627,135.6756214,187.6148347,108.5788552,28.03666767,,438.7085193,0,0,0,0,0,
1/9/2040 1:00,3.273292725,189.0042627,135.6756214,187.6148347,108.5788552,28.03666767,,438.7085193,0,0,0,0,0,
1/9/2040 2:00,3.273292725,189.0042627,135.6756214,187.6148347,108.5788552,28.03666767,,438.7085193,0,0,0,0,0,
1/9/2040 3:00,3.273377316,189.0042627,135.675623,187.6148347,108.5788553,28.03666768,,438.7096462,0,0,0,0,0,
1/9/2040 4:00,3.273377316,189.0042627,135.675623,187.6148347,108.5788553,28.03666768,,438.7096462,0,0,0,0,0,
1/9/2040 5:00,3.273377316,189.0042627,135.675623,187.6148347,108.5788553,28.03666768,,438.7096462,0,0,0,0,0,
1/9/2040 6:00,3.273462448,189.0042627,135.6756239,187.6148347,108.5788553,28.03666768,,438.7107656,0,0,0,0,0,
1/9/2040 7:00,3.273462448,189.0042627,135.6756239,187.6148347,108.5788553,28.03666768,,438.7107656,0,0,0,0,0,
1/9/2040 8:00,3.273462448,189.0042627,135.6756239,187.6148347,108.5788553,28.03666768,,438.7107656,0,0,0,0,0,
1/9/2040 9:00,3.273548132,189.0042627,135.6756247,187.6148347,108.5788553,28.03666767,,438.7118774,0,0,0,0,0,
1/9/2040 10:00,3.273548132,189.0042627,135.6756247,187.6148347,108.5788553,28.03666767,,438.7118774,0,0,0,0,0,
1/9/2040 11:00,3.273548132,189.0042627,135.6756247,187.6148347,108.5788553,28.03666767,,438.7118774,0,0,0,0,0,
1/9/2040 12:00,3.273634392,189.0042627,135.675624,187.6148347,108.5788553,28.03666768,,438.7129816,0,0,0,0,0,
1/9/2040 13:00,3.273634392,189.0042627,135.675624,187.6148347,108.5788553,28.03666768,,438.7129816,0,0,0,0,0,
1/9/2040 14:00,3.273634392,189.0042627,135.675624,187.6148347,108.5788553,28.03666768,,438.7129816,0,0,0,0,0,
1/9/2040 15:00,3.273721239,189.0042627,135.6756235,187.6148347,108.5788553,28.03666768,,438.1972451,0,0,0,0,0,
1/9/2040 16:00,3.273721239,189.0042627,135.6756235,187.6148347,108.5788553,28.03666768,,438.1972451,0,0,0,0,0,
1/9/2040 17:00,3.273721239,189.0042627,135.6756235,187.6148347,108.5788553,28.03666768,,438.1972451,0,0,0,0,0,
1/9/2040 18:00,3.273808652,189.0042627,135.6756228,187.6148347,108.5788553,28.03666768,,438.1478168,0,0,0,0,0,
1/9/2040 19:00,3.273808652,189.0042627,135.6756228,187.6148347,108.5788553,28.03666768,,438.1478168,0,0,0,0,0,
1/9/2040 20:00,3.273808652,189.0042627,135.6756228,187.6148347,108.5788553,28.03666768,,438.1478168,0,0,0,0,0,
1/9/2040 21:00,3.273896649,189.0042627,135.675622,187.6148347,108.5788553,28.03666767,,438.1489002,0,0,0,0,0,
