name,technology,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node,bidding_EOM,bidding_CRM_capacity_pos,bidding_CRM_capacity_neg,bidding_CRM_energy_pos,bidding_CRM_energy_neg,bidding_redispatch
powerplant_311,offshore wind DC,renewable,0,1e-06,0.0,1.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_312,onshore wind,renewable,0,782.0506262492158,0.0,1.0,782.0506262492158,782.0506262492158,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_313,onshore wind,renewable,0,708.7635574886955,0.0,1.0,708.7635574886955,708.7635574886955,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_314,onshore wind,renewable,0,3302.217278489852,0.0,1.0,3302.217278489852,3302.217278489852,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_315,onshore wind,renewable,0,329.32182482506806,0.0,1.0,329.32182482506806,329.32182482506806,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_316,onshore wind,renewable,0,656.6437250576535,0.0,1.0,656.6437250576535,656.6437250576535,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_317,onshore wind,renewable,0,463.3193428621513,0.0,1.0,463.3193428621513,463.3193428621513,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_319,solar,renewable,0,1648.0431534448385,0.0,1.0,1648.0431534448385,1648.0431534448385,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_320,solar,renewable,0,3.5134027746502584e-05,0.0,1.0,3.5134027746502584e-05,3.5134027746502584e-05,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_321,solar,renewable,0,482.9360529679385,0.0,1.0,482.9360529679385,482.9360529679385,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_322,solar,renewable,0,642.5217689913293,0.0,1.0,642.5217689913293,642.5217689913293,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_323,solar,renewable,0,437.4829432924022,0.0,1.0,437.4829432924022,437.4829432924022,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_324,solar,renewable,0,0.0053530184159545,0.0,1.0,0.0053530184159545,0.0053530184159545,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_325,solar,renewable,0,0.0026246450006751,0.0,1.0,0.0026246450006751,0.0026246450006751,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 23,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_329,onshore wind,renewable,0,445.8236598359049,0.0,1.0,445.8236598359049,445.8236598359049,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_330,onshore wind,renewable,0,404.0258126347996,0.0,1.0,404.0258126347996,404.0258126347996,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_331,onshore wind,renewable,0,1177.0307162625804,0.0,1.0,1177.0307162625804,1177.0307162625804,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_332,onshore wind,renewable,0,4281.43583046632,0.0,1.0,4281.43583046632,4281.43583046632,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_333,run-of-river hydro,renewable,0,5.622999999999999,0.0,0.9,5.622999999999999,5.622999999999999,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_335,solar,renewable,0,3684.069980519224,0.0,1.0,3684.069980519224,3684.069980519224,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_336,solar,renewable,0,345.82481994073044,0.0,1.0,345.82481994073044,345.82481994073044,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_337,solar,renewable,0,2.6661200328167117e-06,0.0,1.0,2.6661200328167117e-06,2.6661200328167117e-06,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_338,solar,renewable,0,535.0150107531393,0.0,1.0,535.0150107531393,535.0150107531393,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_339,solar,renewable,0,711.8101641685547,0.0,1.0,711.8101641685547,711.8101641685547,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_340,solar,renewable,0,484.6603403529277,0.0,1.0,484.6603403529277,484.6603403529277,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_341,solar,renewable,0,0.0900223006343589,0.0,1.0,0.0900223006343589,0.0900223006343589,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_342,solar,renewable,0,0.0040007271062331,0.0,1.0,0.0040007271062331,0.0040007271062331,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 24,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_346,onshore wind,renewable,0,425.582768823272,0.0,1.0,425.582768823272,425.582768823272,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_347,onshore wind,renewable,0,385.6825914402042,0.0,1.0,385.6825914402042,385.6825914402042,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_348,onshore wind,renewable,0,207.06553742419143,0.0,1.0,207.06553742419143,207.06553742419143,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_349,onshore wind,renewable,0,3606.5558624285927,0.0,1.0,3606.5558624285927,3606.5558624285927,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_350,onshore wind,renewable,0,252.13408655142132,0.0,1.0,252.13408655142132,252.13408655142132,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_351,run-of-river hydro,renewable,0,123.14,0.0,0.9,123.14,123.14,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_353,solar,renewable,0,4186.868514559866,0.0,1.0,4186.868514559866,4186.868514559866,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_354,solar,renewable,0,0.0003631171510495,0.0,1.0,0.0003631171510495,0.0003631171510495,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_355,solar,renewable,0,520.5011291082147,0.0,1.0,520.5011291082147,520.5011291082147,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_356,solar,renewable,0,692.5001854413156,0.0,1.0,692.5001854413156,692.5001854413156,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_357,solar,renewable,0,471.5124111078247,0.0,1.0,471.5124111078247,471.5124111078247,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_358,solar,renewable,0,0.0665786940332537,0.0,1.0,0.0665786940332537,0.0665786940332537,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_359,solar,renewable,0,0.0046206297940577,0.0,1.0,0.0046206297940577,0.0046206297940577,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 25,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_364,offshore wind AC,renewable,0,545.1293020659568,0.0,1.0,545.1293020659568,545.1293020659568,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_365,offshore wind AC,renewable,0,766.5508755140643,0.0,1.0,766.5508755140643,766.5508755140643,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_366,offshore wind AC,renewable,0,750.0000620008111,0.0,1.0,750.0000620008111,750.0000620008111,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_367,offshore wind AC,renewable,0,300.0000054082072,0.0,1.0,300.0000054082072,300.0000054082072,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_368,offshore wind AC,renewable,0,1113.9961623511178,0.0,1.0,1113.9961623511178,1113.9961623511178,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_369,offshore wind AC,renewable,0,13.615479773156094,0.0,1.0,13.615479773156094,13.615479773156094,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_370,offshore wind DC,renewable,0,2000.0,0.0,1.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_371,offshore wind DC,renewable,0,1e-06,0.0,1.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_372,onshore wind,renewable,0,702.1575328595449,0.0,1.0,702.1575328595449,702.1575328595449,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_373,onshore wind,renewable,0,636.3273046988226,0.0,1.0,636.3273046988226,636.3273046988226,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_374,onshore wind,renewable,0,3802.0459070296606,0.0,1.0,3802.0459070296606,3802.0459070296606,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_375,onshore wind,renewable,0,726.3974785103583,0.0,1.0,726.3974785103583,726.3974785103583,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_376,onshore wind,renewable,0,589.5620084273406,0.0,1.0,589.5620084273406,589.5620084273406,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_377,onshore wind,renewable,0,415.9873492013273,0.0,1.0,415.9873492013273,415.9873492013273,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_379,solar,renewable,0,548.296357073211,0.0,1.0,548.296357073211,548.296357073211,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_380,solar,renewable,0,831.7699958381766,0.0,1.0,831.7699958381766,831.7699958381766,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_381,solar,renewable,0,1.290888838940641e-05,0.0,1.0,1.290888838940641e-05,1.290888838940641e-05,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_382,solar,renewable,0,517.051560798232,0.0,1.0,517.051560798232,517.051560798232,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_383,solar,renewable,0,687.9107108738956,0.0,1.0,687.9107108738956,687.9107108738956,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_384,solar,renewable,0,468.387530724458,0.0,1.0,468.387530724458,468.387530724458,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_385,solar,renewable,0,0.0134480696842831,0.0,1.0,0.0134480696842831,0.0134480696842831,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_386,solar,renewable,0,0.0044275923873237,0.0,1.0,0.0044275923873237,0.0044275923873237,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 26,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_390,onshore wind,renewable,0,353.74762861758336,0.0,1.0,353.74762861758336,353.74762861758336,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_391,onshore wind,renewable,0,320.58230185455795,0.0,1.0,320.58230185455795,320.58230185455795,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_392,onshore wind,renewable,0,7182.515020130994,0.0,1.0,7182.515020130994,7182.515020130994,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_393,onshore wind,renewable,0,0.0165551063198012,0.0,1.0,0.0165551063198012,0.0165551063198012,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_394,run-of-river hydro,renewable,0,90.785,0.0,0.9,90.785,90.785,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_396,solar,renewable,0,4204.875818281032,0.0,1.0,4204.875818281032,4204.875818281032,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_397,solar,renewable,0,0.0001267669733995,0.0,1.0,0.0001267669733995,0.0001267669733995,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_398,solar,renewable,0,567.9758338142856,0.0,1.0,567.9758338142856,567.9758338142856,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_399,solar,renewable,0,755.6628569019007,0.0,1.0,755.6628569019007,755.6628569019007,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_400,solar,renewable,0,514.5189509669051,0.0,1.0,514.5189509669051,514.5189509669051,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_401,solar,renewable,0,0.0204061997605827,0.0,1.0,0.0204061997605827,0.0204061997605827,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_402,solar,renewable,0,8143.404361063252,0.0,1.0,8143.404361063252,8143.404361063252,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_403,solar,renewable,0,0.0035902014598903,0.0,1.0,0.0035902014598903,0.0035902014598903,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 27,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_408,offshore wind DC,renewable,0,2000.0000035322853,0.0,1.0,2000.0000035322853,2000.0000035322853,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_409,offshore wind DC,renewable,0,1e-06,0.0,1.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_410,onshore wind,renewable,0,557.5109181030908,0.0,1.0,557.5109181030908,557.5109181030908,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_411,onshore wind,renewable,0,505.2418980973626,0.0,1.0,505.2418980973626,505.2418980973626,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_412,onshore wind,renewable,0,3209.457800532726,0.0,1.0,3209.457800532726,3209.457800532726,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_413,onshore wind,renewable,0,2345.8887201167936,0.0,1.0,2345.8887201167936,2345.8887201167936,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_414,onshore wind,renewable,0,330.29270307524394,0.0,1.0,330.29270307524394,330.29270307524394,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_416,solar,renewable,0,4169.295742035711,0.0,1.0,4169.295742035711,4169.295742035711,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_417,solar,renewable,0,1779.5591807613498,0.0,1.0,1779.5591807613498,1779.5591807613498,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_418,solar,renewable,0,1.5305438885829636e-05,0.0,1.0,1.5305438885829636e-05,1.5305438885829636e-05,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 28,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
