,Wind Onshore,Wind Offshore,Solar,Hydro,Biomass
2021-01-03 02:00:00,0.15621357398007144,0.4260582010582011,0.0,0.22732793522267206,0.5549160671462829
2021-01-03 03:00:00,0.17050197405527354,0.469973544973545,0.0,0.22773279352226722,0.5520383693045564
2021-01-03 04:00:00,0.18588080466253054,0.5002645502645503,0.0,0.23319838056680162,0.5539568345323741
2021-01-03 05:00:00,0.20774581688287272,0.6093915343915344,0.0,0.23380566801619435,0.5550359712230216
2021-01-03 06:00:00,0.23049445384470765,0.6544973544973545,0.0,0.23522267206477732,0.5601918465227818
2021-01-03 07:00:00,0.252415867644294,0.6513227513227513,0.0,0.23522267206477732,0.5667865707434053
2021-01-03 08:00:00,0.2594848655762361,0.6716931216931217,0.0017396643471142038,0.23319838056680162,0.5738609112709833
2021-01-03 09:00:00,0.26555743560819706,0.7306878306878307,0.006262791649611134,0.23178137651821862,0.5755395683453237
2021-01-03 10:00:00,0.26937394247038915,0.8034391534391534,0.018133442488743347,0.22975708502024292,0.5774580335731415
2021-01-03 11:00:00,0.2803346493701824,0.7914021164021164,0.028550961932050756,0.2305668016194332,0.5747002398081534
2021-01-03 12:00:00,0.28712163940590335,0.7626984126984127,0.0313548915268113,0.2271255060728745,0.5697841726618705
2021-01-03 13:00:00,0.30013160368490316,0.6530423280423281,0.026831764224314367,0.22955465587044535,0.5671462829736211
2021-01-03 14:00:00,0.31289716112051136,0.6288359788359789,0.01682357756856324,0.23076923076923078,0.5651079136690648
2021-01-03 15:00:00,0.3161872532430908,0.5535714285714286,0.006467458043389275,0.2305668016194332,0.565947242206235
2021-01-03 16:00:00,0.32477909381462683,0.5542328042328042,0.0003683995088006549,0.23380566801619435,0.5726618705035971
2021-01-03 17:00:00,0.3260575296108291,0.5285714285714286,0.0,0.2354251012145749,0.581294964028777
2021-01-03 18:00:00,0.3246662906561384,0.5051587301587301,0.0,0.23259109311740891,0.5833333333333334
2021-01-03 19:00:00,0.32006016168452717,0.471031746031746,0.0,0.22327935222672066,0.5810551558752998
2021-01-03 20:00:00,0.3127279563827787,0.4708994708994709,0.0,0.2228744939271255,0.5747002398081534
2021-01-03 21:00:00,0.29443504418123706,0.47063492063492063,0.0,0.22327935222672066,0.5665467625899281
2021-01-03 22:00:00,0.27381086670426774,0.4695767195767196,0.0,0.22408906882591093,0.563189448441247
2021-01-03 23:00:00,0.26585824403083286,0.469973544973545,0.0,0.2216599190283401,0.5573141486810551
2021-01-04 00:00:00,0.25916525662718554,0.4695767195767196,0.0,0.2265182186234818,0.552757793764988
2021-01-04 01:00:00,0.25350629817634895,0.46984126984126984,0.0,0.21639676113360323,0.5492805755395683
2021-01-04 02:00:00,0.2507238202669675,0.46944444444444444,0.0,0.2230769230769231,0.5502398081534772
2021-01-04 03:00:00,0.24658770445572475,0.4701058201058201,0.0,0.21963562753036436,0.548800959232614
2021-01-04 04:00:00,0.24175596916713668,0.4705026455026455,0.0,0.22388663967611336,0.5464028776978417
2021-01-04 05:00:00,0.2358714043993232,0.4687830687830688,0.0,0.2222672064777328,0.547242206235012
2021-01-04 06:00:00,0.23543899229178417,0.4798941798941799,0.0,0.22267206477732793,0.5523980815347722
2021-01-04 07:00:00,0.22261703327693175,0.5597883597883598,0.0,0.22125506072874493,0.5611510791366906
2021-01-04 08:00:00,0.20864824215078023,0.691931216931217,0.002046663937781416,0.23724696356275304,0.5745803357314149
2021-01-04 09:00:00,0.20020680579056213,0.7138888888888889,0.005914858780188293,0.24068825910931174,0.5750599520383693
2021-01-04 10:00:00,0.193213009964279,0.7715608465608466,0.015206713057715922,0.23846153846153847,0.573021582733813
2021-01-04 11:00:00,0.1944914457604813,0.765079365079365,0.022185837085550553,0.25769230769230766,0.5713429256594724
2021-01-04 12:00:00,0.19607068997931942,0.7543650793650793,0.02451903397462137,0.29493927125506075,0.5661870503597123
2021-01-04 13:00:00,0.19740552735476594,0.7271164021164022,0.021326238231682358,0.26275303643724696,0.5634292565947242
2021-01-04 14:00:00,0.19988719684151157,0.7578042328042328,0.014040114613180516,0.2611336032388664,0.5591127098321343
2021-01-04 15:00:00,0.2019928557999624,0.7619047619047619,0.004584527220630372,0.2417004048582996,0.5583932853717026
2021-01-04 16:00:00,0.20306448580560255,0.7621693121693122,0.00018419975440032746,0.2817813765182186,0.5713429256594724
2021-01-04 17:00:00,0.2016732468509118,0.7755291005291005,0.0,0.28704453441295547,0.5766187050359712
2021-01-04 18:00:00,0.19930438052265464,0.7763227513227513,0.0,0.2720647773279352,0.5809352517985612
2021-01-04 19:00:00,0.1968603120887385,0.7716931216931217,0.0,0.2520242914979757,0.5796163069544364
2021-01-04 20:00:00,0.19028012784357962,0.7791005291005291,0.0,0.2562753036437247,0.5667865707434053
2021-01-04 21:00:00,0.18025944726452342,0.785978835978836,0.0,0.2437246963562753,0.5609112709832135
2021-01-04 22:00:00,0.17131039669110734,0.7874338624338625,0.0,0.25728744939271253,0.5595923261390887
2021-01-04 23:00:00,0.1706711787930062,0.7955026455026455,0.0,0.2520242914979757,0.5551558752997602
2021-01-05 00:00:00,0.17112239142695995,0.7952380952380952,0.0,0.25870445344129556,0.5482014388489208
2021-01-05 01:00:00,0.17068997931942095,0.7673280423280423,0.0,0.25931174089068826,0.5464028776978417
2021-01-05 02:00:00,0.17249482985523595,0.7113756613756613,0.0,0.2647773279352227,0.5467625899280576
2021-01-05 03:00:00,0.17287084038353073,0.7113756613756613,0.0,0.2578947368421053,0.5452038369304556
2021-01-05 04:00:00,0.17198721564203798,0.7093915343915344,0.0,0.2568825910931174,0.5461630695443646
2021-01-05 05:00:00,0.17084038353073885,0.7103174603174603,0.0,0.2512145748987854,0.5510791366906475
2021-01-05 06:00:00,0.17616093250611017,0.7096560846560847,0.0,0.25425101214574897,0.5556354916067147
2021-01-05 07:00:00,0.17102838879488624,0.7084656084656085,0.0,0.25141700404858297,0.5670263788968825
2021-01-05 08:00:00,0.16661026508742244,0.7433862433862434,0.002046663937781416,0.25,0.5768585131894485
2021-01-05 09:00:00,0.16268095506674188,0.7731481481481481,0.007204257060990585,0.24493927125506074,0.5726618705035971
2021-01-05 10:00:00,0.16333897349125776,0.8346560846560847,0.01672124437167417,0.2722672064777328,0.5694244604316546
2021-01-05 11:00:00,0.16044369242338785,0.8357142857142857,0.024764633647155136,0.2977732793522267,0.5679856115107914
2021-01-05 12:00:00,0.16495581876292537,0.8314814814814815,0.027302496930004094,0.3105263157894737,0.5657074340527578
2021-01-05 13:00:00,0.17230682459108856,0.8235449735449736,0.023823168235775686,0.2953441295546559,0.563189448441247
2021-01-05 14:00:00,0.18488437676254935,0.8130952380952381,0.014940646745804339,0.30931174089068825,0.5629496402877698
2021-01-05 15:00:00,0.18821206993795828,0.8138888888888889,0.00525992632009824,0.28663967611336033,0.5667865707434053
2021-01-05 16:00:00,0.18982891520962586,0.8078042328042329,0.0002251330331559558,0.3020242914979757,0.575779376498801
2021-01-05 17:00:00,0.1933070125963527,0.8078042328042329,0.0,0.28481781376518217,0.5808153477218225
2021-01-05 18:00:00,0.1912201541643166,0.8026455026455026,0.0,0.26720647773279355,0.5815347721822542
2021-01-05 19:00:00,0.19071253995111864,0.7855820105820106,0.0,0.26680161943319836,0.579736211031175
2021-01-05 20:00:00,0.18601240834743374,0.796957671957672,0.0,0.2637651821862348,0.5685851318944845
2021-01-05 21:00:00,0.1872344425643918,0.7752645502645502,0.0,0.2631578947368421,0.5629496402877698
2021-01-05 22:00:00,0.18809926677946984,0.7305555555555555,0.0,0.26072874493927123,0.5333333333333333
2021-01-05 23:00:00,0.190035721000188,0.7082010582010582,0.0,0.25931174089068826,0.5167865707434053
2021-01-06 00:00:00,0.18445196465501035,0.6816137566137566,0.0,0.26153846153846155,0.511031175059952
2021-01-06 01:00:00,0.17969543147208122,0.6585978835978836,0.0,0.25668016194331983,0.5100719424460431
2021-01-06 02:00:00,0.17495769881556683,0.6373015873015873,0.0,0.25870445344129556,0.5338129496402878
2021-01-06 03:00:00,0.16909193457416807,0.6283068783068783,0.0,0.26214574898785425,0.5479616306954437
2021-01-06 04:00:00,0.15472833239330702,0.6284391534391535,0.0,0.2736842105263158,0.5462829736211031
2021-01-06 05:00:00,0.14277119759353263,0.5927248677248678,0.0,0.25809716599190285,0.5509592326139089
2021-01-06 06:00:00,0.1315096822711036,0.6361111111111111,0.0,0.25728744939271253,0.555515587529976
2021-01-06 07:00:00,0.11951494641849972,0.6222222222222222,0.0,0.26214574898785425,0.5646282973621103
2021-01-06 08:00:00,0.11291596164692612,0.6280423280423281,0.002026197298403602,0.25870445344129556,0.5761390887290168
2021-01-06 09:00:00,0.10366610265087423,0.5683862433862434,0.007715923045435939,0.2663967611336032,0.5754196642685852
2021-01-06 10:00:00,0.08708403835307389,0.5153439153439153,0.019218174375767498,0.26275303643724696,0.5711031175059952
2021-01-06 11:00:00,0.07597292724196278,0.48412698412698413,0.028530495292672944,0.267004048582996,0.5655875299760191
2021-01-06 12:00:00,0.07283323933070127,0.5011904761904762,0.032091690544412604,0.25931174089068826,0.561031175059952
2021-01-06 13:00:00,0.0727580372250423,0.4681216931216931,0.02871469504707327,0.25020242914979757,0.5597122302158274
2021-01-06 14:00:00,0.0776461740928746,0.4253968253968254,0.019545640605812525,0.25020242914979757,0.5592326139088729
2021-01-06 15:00:00,0.07937582252303065,0.39814814814814814,0.007613589848546869,0.24959514170040487,0.5655875299760191
2021-01-06 16:00:00,0.08148148148148149,0.4119047619047619,0.000511665984445354,0.2702429149797571,0.5739808153477218
2021-01-06 17:00:00,0.08358714043993232,0.42063492063492064,0.0,0.2674089068825911,0.5784172661870504
2021-01-06 18:00:00,0.08439556307576612,0.3832010582010582,0.0,0.2720647773279352,0.5826139088729017
2021-01-06 19:00:00,0.08238390674938899,0.3247354497354497,0.0,0.25991902834008096,0.58189448441247
2021-01-06 20:00:00,0.08084226358338034,0.28425925925925927,0.0,0.2651821862348178,0.572062350119904
2021-01-06 21:00:00,0.08401955254747133,0.2667989417989418,0.0,0.2534412955465587,0.5642685851318945
2021-01-06 22:00:00,0.0888512878360594,0.24616402116402117,0.0,0.25040485829959513,0.5599520383693045
2021-01-06 23:00:00,0.08973491257755217,0.22447089947089946,0.0,0.248582995951417,0.5565947242206235
2021-01-07 00:00:00,0.08964090994547848,0.17671957671957672,0.0,0.25080971659919027,0.55
2021-01-07 01:00:00,0.09370182365106224,0.14669312169312168,0.0,0.24676113360323887,0.5462829736211031
2021-01-07 02:00:00,0.09387102838879488,0.1451058201058201,0.0,0.25101214574898784,0.5479616306954437
2021-01-07 03:00:00,0.09665350629817634,0.15436507936507937,0.0,0.2479757085020243,0.5495203836930456
2021-01-07 04:00:00,0.09874036473021244,0.1585978835978836,0.0,0.25020242914979757,0.5509592326139089
2021-01-07 05:00:00,0.09921037789058093,0.1619047619047619,0.0,0.2686234817813765,0.5558752997601919
2021-01-07 06:00:00,0.09817634893777026,0.15476190476190477,0.0,0.28218623481781374,0.5619904076738609
2021-01-07 07:00:00,0.09319420943786426,0.1503968253968254,2.0466639377814162e-05,0.2880566801619433,0.573621103117506
2021-01-07 08:00:00,0.08964090994547848,0.158994708994709,0.002271796970937372,0.2811740890688259,0.5828537170263789
2021-01-07 09:00:00,0.08915209625869525,0.15383597883597883,0.006958657388456815,0.28421052631578947,0.5794964028776979
2021-01-07 10:00:00,0.09125775521714607,0.12394179894179894,0.0189316414244781,0.2902834008097166,0.5767386091127098
2021-01-07 11:00:00,0.09142695995487873,0.11322751322751323,0.03168235775685632,0.2919028340080972,0.5735011990407674
2021-01-07 12:00:00,0.09048693363414176,0.10224867724867726,0.03726975030699959,0.3004048582995951,0.5690647482014388
2021-01-07 13:00:00,0.08774205677758977,0.10119047619047619,0.0335243553008596,0.2977732793522267,0.5648681055155875
2021-01-07 14:00:00,0.0807294604248919,0.09642857142857143,0.023188702415063447,0.2846153846153846,0.5642685851318945
2021-01-07 15:00:00,0.07649934198157549,0.10211640211640212,0.009516987310683586,0.28259109311740893,0.5670263788968825
2021-01-07 16:00:00,0.08289152096258695,0.11097883597883598,0.0007163323782234957,0.3125506072874494,0.575779376498801
2021-01-07 17:00:00,0.09097574732092499,0.11746031746031746,0.0,0.3147773279352227,0.5835731414868105
2021-01-07 18:00:00,0.10206805790562136,0.14087301587301587,0.0,0.30182186234817815,0.5847721822541967
2021-01-07 19:00:00,0.1065989847715736,0.13597883597883598,0.0,0.3048582995951417,0.5816546762589928
2021-01-07 20:00:00,0.10633577740176725,0.12407407407407407,0.0,0.27672064777327937,0.5713429256594724
2021-01-07 21:00:00,0.1039857115999248,0.11785714285714285,0.0,0.2771255060728745,0.5629496402877698
2021-01-07 22:00:00,0.10203045685279188,0.10555555555555556,0.0,0.2783400809716599,0.5586330935251799
2021-01-07 23:00:00,0.10219966159052453,0.11190476190476191,0.0,0.2771255060728745,0.5557553956834532
2021-01-08 00:00:00,0.10250047001316037,0.1130952380952381,0.0,0.2728744939271255,0.548441247002398
2021-01-08 01:00:00,0.09868396315096822,0.10767195767195767,0.0,0.2744939271255061,0.5455635491606715
2021-01-08 02:00:00,0.095017860500094,0.11415343915343916,0.0,0.2732793522267207,0.5462829736211031
2021-01-08 03:00:00,0.09467945102462869,0.1205026455026455,0.0,0.2779352226720648,0.5437649880095923
2021-01-08 04:00:00,0.0944914457604813,0.11164021164021164,0.0,0.28785425101214573,0.5435251798561151
2021-01-08 05:00:00,0.09247978943410415,0.1085978835978836,0.0,0.2757085020242915,0.548800959232614
2021-01-08 06:00:00,0.08937770257567212,0.11084656084656085,0.0,0.2704453441295547,0.556115107913669
2021-01-08 07:00:00,0.08627561571724009,0.13862433862433862,2.0466639377814162e-05,0.2789473684210526,0.5695443645083933
2021-01-08 08:00:00,0.08166948674562888,0.14722222222222223,0.0019238641015145313,0.28724696356275303,0.5808153477218225
2021-01-08 09:00:00,0.07424327881180673,0.13584656084656085,0.0095374539500614,0.29898785425101215,0.579136690647482
2021-01-08 10:00:00,0.06730588456476781,0.14933862433862433,0.02447810069586574,0.291497975708502,0.5760191846522782
2021-01-08 11:00:00,0.06426019928558,0.14126984126984127,0.03657388456815391,0.2979757085020243,0.5719424460431655
2021-01-08 12:00:00,0.06256815190825343,0.12658730158730158,0.040278346295538274,0.2991902834008097,0.5702637889688249
2021-01-08 13:00:00,0.061101710847903744,0.12156084656084656,0.03657388456815391,0.27813765182186234,0.5682254196642685
2021-01-08 14:00:00,0.058356833991351754,0.1353174603174603,0.025276299631600493,0.26153846153846155,0.5667865707434053
2021-01-08 15:00:00,0.058563639781913895,0.14616402116402116,0.010806385591485878,0.28643724696356276,0.5741007194244604
2021-01-08 16:00:00,0.062492949802594476,0.15687830687830687,0.0010437986082685222,0.2765182186234818,0.5817745803357314
2021-01-08 17:00:00,0.0719496145892085,0.16666666666666666,0.0,0.2963562753036437,0.5842925659472422
2021-01-08 18:00:00,0.07822899041173152,0.1437830687830688,0.0,0.27125506072874495,0.5820143884892086
2021-01-08 19:00:00,0.07894341041549163,0.11375661375661375,0.0,0.2736842105263158,0.579136690647482
2021-01-08 20:00:00,0.07777777777777778,0.08253968253968254,0.0,0.27064777327935224,0.5709832134292566
2021-01-08 21:00:00,0.07648054145516074,0.09166666666666666,0.0,0.2751012145748988,0.5654676258992806
2021-01-08 22:00:00,0.07369806354577928,0.08611111111111111,0.0,0.2791497975708502,0.5616306954436451
2021-01-08 23:00:00,0.07253243090806542,0.08571428571428572,0.0,0.28036437246963564,0.5580335731414868
2021-01-09 00:00:00,0.07108479037413047,0.07486772486772486,0.0,0.2744939271255061,0.5522781774580335
2021-01-09 01:00:00,0.06974995299868396,0.06997354497354498,0.0,0.27064777327935224,0.5511990407673861
2021-01-09 02:00:00,0.07010716300056402,0.05939153439153439,0.0,0.2676113360323887,0.5502398081534772
2021-01-09 03:00:00,0.07068997931942095,0.051455026455026455,0.0,0.2631578947368421,0.5489208633093525
2021-01-09 04:00:00,0.07099078774205678,0.04510582010582011,0.0,0.2603238866396761,0.547841726618705
2021-01-09 05:00:00,0.06890392931002068,0.05105820105820106,0.0,0.25728744939271253,0.548441247002398
2021-01-09 06:00:00,0.06741868772325625,0.03148148148148148,0.0,0.26072874493927123,0.5534772182254196
2021-01-09 07:00:00,0.060650498213949994,0.03187830687830688,2.0466639377814162e-05,0.25101214574898784,0.5636690647482014
2021-01-09 08:00:00,0.05425831923293852,0.046031746031746035,0.002476463364715514,0.25040485829959513,0.571462829736211
2021-01-09 09:00:00,0.04758413235570596,0.048544973544973544,0.014388047482603356,0.24534412955465587,0.5747002398081534
2021-01-09 10:00:00,0.03985711599924798,0.04656084656084656,0.038702415063446585,0.2465587044534413,0.576378896882494
2021-01-09 11:00:00,0.03361534122955443,0.033862433862433865,0.06115431846090872,0.24331983805668017,0.5752997601918465
2021-01-09 12:00:00,0.03009964278999812,0.031084656084656083,0.06985264019647974,0.24595141700404857,0.5696642685851319
2021-01-09 13:00:00,0.030870464373002445,0.022883597883597884,0.0624232501023332,0.24696356275303644,0.565947242206235
2021-01-09 14:00:00,0.029422823839067493,0.021296296296296296,0.04400327466230045,0.25303643724696356,0.5655875299760191
2021-01-09 15:00:00,0.028858808046625304,0.016534391534391533,0.018849774866966845,0.2540485829959514,0.5682254196642685
2021-01-09 16:00:00,0.02870840383530739,0.019444444444444445,0.0018419975440032747,0.2680161943319838,0.5760191846522782
2021-01-09 17:00:00,0.029874036473021243,0.0205026455026455,0.0,0.28927125506072876,0.5823741007194244
2021-01-09 18:00:00,0.0319420943786426,0.024735449735449735,0.0,0.2665991902834008,0.5827338129496403
2021-01-09 19:00:00,0.030438052265463433,0.02671957671957672,0.0,0.2611336032388664,0.5790167865707434
2021-01-09 20:00:00,0.03126527542771198,0.031084656084656083,0.0,0.2554655870445344,0.5741007194244604
2021-01-09 21:00:00,0.031810490693739424,0.03743386243386243,0.0,0.24959514170040487,0.5690647482014388
2021-01-09 22:00:00,0.029272419627749575,0.07328042328042328,0.0,0.25364372469635627,0.5636690647482014
2021-01-09 23:00:00,0.029253619101334838,0.10952380952380952,0.0,0.25728744939271253,0.5588729016786571
2021-01-10 00:00:00,0.03201729648430156,0.17037037037037037,0.0,0.2574898785425101,0.5516786570743405
2021-01-10 01:00:00,0.03470577176160933,0.22023809523809523,0.0,0.24736842105263157,0.5495203836930456
2021-01-10 02:00:00,0.04059033652942282,0.2773809523809524,0.0,0.2520242914979757,0.548800959232614
2021-01-10 03:00:00,0.040853543899229176,0.33955026455026455,0.0,0.23643724696356275,0.5490407673860911
2021-01-10 04:00:00,0.0426207933822147,0.41349206349206347,0.0,0.23097165991902835,0.5507194244604317
2021-01-10 05:00:00,0.04420003760105283,0.4503968253968254,0.0,0.23360323886639675,0.5544364508393286
2021-01-10 06:00:00,0.05185185185185185,0.48412698412698413,0.0,0.23360323886639675,0.5586330935251799
2021-01-10 07:00:00,0.061609325061101713,0.49484126984126986,2.0466639377814162e-05,0.25303643724696356,0.5642685851318945
2021-01-10 08:00:00,0.07217522090618538,0.5329365079365079,0.003151862464183381,0.24676113360323887,0.570863309352518
2021-01-10 09:00:00,0.08386914833615342,0.5455026455026455,0.02531723291035612,0.2451417004048583,0.5749400479616307
2021-01-10 10:00:00,0.09733032524910698,0.580952380952381,0.062177650429799426,0.25384615384615383,0.5767386091127098
2021-01-10 11:00:00,0.1068809926677947,0.6059523809523809,0.09807613589848548,0.23684210526315788,0.575779376498801
2021-01-10 12:00:00,0.11282195901485241,0.6486772486772486,0.12380270159639788,0.2408906882591093,0.5702637889688249
2021-01-10 13:00:00,0.1209249858996052,0.6665343915343915,0.12713876381498157,0.2380566801619433,0.565947242206235
2021-01-10 14:00:00,0.1309456664786614,0.6415343915343915,0.09555873925501433,0.25425101214574897,0.5658273381294964
2021-01-10 15:00:00,0.1494453844707652,0.5736772486772487,0.0434916086778551,0.242914979757085,0.5685851318944845
2021-01-10 16:00:00,0.17785297988343673,0.469973544973545,0.004645927138763815,0.24129554655870444,0.5751798561151079
2021-01-10 17:00:00,0.20879864636209813,0.467989417989418,0.0,0.23643724696356275,0.5833333333333334
2021-01-10 18:00:00,0.22404587328445197,0.3948412698412698,0.0,0.23097165991902835,0.5854916067146283
2021-01-10 19:00:00,0.23438616281255875,0.3502645502645503,0.0,0.24473684210526317,0.5845323741007195
2021-01-10 20:00:00,0.2408159428463997,0.3041005291005291,0.0,0.23016194331983805,0.5775779376498801
2021-01-10 21:00:00,0.23404775333709343,0.29775132275132277,0.0,0.23238866396761135,0.5689448441247003
2021-01-10 22:00:00,0.2231622485429592,0.31746031746031744,0.0,0.2305668016194332,0.5599520383693045
2021-01-10 23:00:00,0.2286144012032337,0.3806878306878307,0.0,0.22591093117408906,0.557074340527578
2021-01-11 00:00:00,0.22844519646550104,0.5107142857142857,0.0,0.23238866396761135,0.5529976019184653
2021-01-11 01:00:00,0.23596540703139687,0.744973544973545,0.0,0.2265182186234818,0.5477218225419664
2021-01-11 02:00:00,0.2454596728708404,0.8191798941798942,0.0,0.22105263157894736,0.5452038369304556
2021-01-11 03:00:00,0.2598984771573604,0.8234126984126984,0.0,0.21781376518218623,0.5434052757793765
2021-01-11 04:00:00,0.2779469825155104,0.8257936507936507,0.0,0.22469635627530365,0.5449640287769785
2021-01-11 05:00:00,0.29514946418499716,0.832936507936508,0.0,0.22611336032388665,0.5471223021582734
2021-01-11 06:00:00,0.32380146644106034,0.7835978835978836,0.0,0.23623481781376518,0.5533573141486811
2021-01-11 07:00:00,0.34829855235946605,0.7338624338624339,2.0466639377814162e-05,0.2417004048582996,0.5690647482014388
2021-01-11 08:00:00,0.3659710471893213,0.7317460317460317,0.003950061399918134,0.25870445344129556,0.573021582733813
2021-01-11 09:00:00,0.37971423199849597,0.6900793650793651,0.02939009414654114,0.2388663967611336,0.5689448441247003
2021-01-11 10:00:00,0.3847151720248167,0.680952380952381,0.06375358166189111,0.2663967611336032,0.5639088729016787
2021-01-11 11:00:00,0.39182177100958826,0.6854497354497354,0.08591895210806386,0.24068825910931174,0.5605515587529976
2021-01-11 12:00:00,0.4076894153036285,0.6538359788359789,0.08817028243962341,0.26072874493927123,0.5564748201438849
2021-01-11 13:00:00,0.4264899417183681,0.6261904761904762,0.08162095783872288,0.2285425101214575,0.5541966426858513
