datetime,co2_price,electricity_price,electricity_price_flex,natural_gas_price,hydrogen_gas_price,coal_price,price_EOM,DE_fcr_price,DE_pos_price,DE_neg_price,A360_oil_demand
2/18/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,17.33,3.37,1.41,0.466217583
2/18/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,17.33,3.37,1.41,0.466217583
2/19/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,22.72,2.31,5.48,0.478933202
2/19/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,22.72,2.31,5.48,0.478933202
2/19/2035 2:00,160,41.5,41.5,29.24,70,8.27,41.5,22.72,2.31,5.48,0.478933202
2/19/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,22.72,2.31,5.48,0.478933202
2/19/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,25,3.06,3.89,0.478933202
2/19/2035 5:00,160,41.5,41.5,29.24,70,8.27,41.5,25,3.06,3.89,0.478933202
2/19/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,25,3.06,3.89,0.487697434
2/19/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,25,3.06,3.89,0.491301445
2/19/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,29.33,4.9,3.51,0.496106793
2/19/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,29.33,4.9,3.51,0.496106793
2/19/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,29.33,4.9,3.51,0.496106793
2/19/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,29.33,4.9,3.51,0.496106793
2/19/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,35.2,2.62,6.37,0.496106793
2/19/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,35.2,2.62,6.37,0.496106793
2/19/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,35.2,2.62,6.37,0.491301445
2/19/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,35.2,2.62,6.37,0.487697434
2/19/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,23.36,9.79,1.1,0.484093423
2/19/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,23.36,9.79,1.1,0.484093423
2/19/2035 18:00,160,41.5,41.5,29.24,70,8.27,41.5,23.36,9.79,1.1,0.484093423
2/19/2035 19:00,160,41.5,41.5,29.24,70,8.27,41.5,23.36,9.79,1.1,0.484093423
2/19/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,18.4,3.62,1.4,0.484093423
2/19/2035 21:00,160,41.5,41.5,29.24,70,8.27,41.5,18.4,3.62,1.4,0.484093423
2/19/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,18.4,3.62,1.4,0.478933202
2/19/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,18.4,3.62,1.4,0.478933202
2/20/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,25,2.43,4.95,0.478933202
2/20/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,25,2.43,4.95,0.478933202
2/20/2035 2:00,160,41.5,41.5,29.24,70,8.27,41.5,25,2.43,4.95,0.478933202
2/20/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,25,2.43,4.95,0.478933202
2/20/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,24,3.13,3.72,0.478933202
2/20/2035 5:00,160,41.5,41.5,29.24,70,8.27,41.5,24,3.13,3.72,0.478933202
2/20/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,24,3.13,3.72,0.487697434
2/20/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,24,3.13,3.72,0.491301445
2/20/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,23.36,5.41,2.85,0.496106793
2/20/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,23.36,5.41,2.85,0.496106793
2/20/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,23.36,5.41,2.85,0.496106793
2/20/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,23.36,5.41,2.85,0.496106793
2/20/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,25.36,2.57,5.26,0.496106793
2/20/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,25.36,2.57,5.26,0.496106793
2/20/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,25.36,2.57,5.26,0.491301445
2/20/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,25.36,2.57,5.26,0.487697434
2/20/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,31.6,9.3,1.05,0.484093423
2/20/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,31.6,9.3,1.05,0.484093423
2/20/2035 18:00,160,41.5,41.5,29.24,70,8.27,41.5,31.6,9.3,1.05,0.484093423
2/20/2035 19:00,160,41.5,41.5,29.24,70,8.27,41.5,31.6,9.3,1.05,0.484093423
2/20/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,19.1,3.54,1.42,0.484093423
2/20/2035 21:00,160,41.5,41.5,29.24,70,8.27,41.5,19.1,3.54,1.42,0.484093423
2/20/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,19.1,3.54,1.42,0.478933202
2/20/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,19.1,3.54,1.42,0.478933202
2/21/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,29.5,2.25,5.77,0.478933202
2/21/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,29.5,2.25,5.77,0.478933202
2/21/2035 2:00,160,41.5,41.5,29.24,70,8.27,41.5,29.5,2.25,5.77,0.478933202
2/21/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,29.5,2.25,5.77,0.478933202
2/21/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,27.2,3.13,4.08,0.478933202
2/21/2035 5:00,160,41.5,41.5,29.24,70,8.27,41.5,27.2,3.13,4.08,0.478933202
2/21/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,27.2,3.13,4.08,0.487697434
2/21/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,27.2,3.13,4.08,0.491301445
2/21/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,28.41,5.41,2.58,0.496106793
2/21/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,28.41,5.41,2.58,0.496106793
2/21/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,28.41,5.41,2.58,0.496106793
2/21/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,28.41,5.41,2.58,0.496106793
2/21/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,32.8,11.99,4.86,0.496106793
2/21/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,32.8,11.99,4.86,0.496106793
2/21/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,32.8,11.99,4.86,0.491301445
2/21/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,32.8,11.99,4.86,0.487697434
2/21/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,33.95,8.6,1.02,0.484093423
2/21/2035 17:00,160,203.07,203.07,29.24,70,8.27,203.07,33.95,8.6,1.02,0.484093423
2/21/2035 18:00,160,195.49,195.49,29.24,70,8.27,195.49,33.95,8.6,1.02,0.484093423
2/21/2035 19:00,160,205.23,205.23,29.24,70,8.27,205.23,33.95,8.6,1.02,0.484093423
2/21/2035 20:00,160,206.69,206.69,29.24,70,8.27,206.69,19.1,3.34,1.53,0.484093423
2/21/2035 21:00,160,217.07,217.07,29.24,70,8.27,217.07,19.1,3.34,1.53,0.484093423
2/21/2035 22:00,160,227.59,227.59,29.24,70,8.27,227.59,19.1,3.34,1.53,0.478933202
2/21/2035 23:00,160,213.44,213.44,29.24,70,8.27,213.44,19.1,3.34,1.53,0.478933202
2/22/2035 0:00,160,206.55,206.55,29.24,70,8.27,206.55,43.92,2.15,8.28,0.478933202
2/22/2035 1:00,160,201.18,201.18,29.24,70,8.27,201.18,43.92,2.15,8.28,0.478933202
2/22/2035 2:00,160,224.11,224.11,29.24,70,8.27,224.11,43.92,2.15,8.28,0.478933202
2/22/2035 3:00,160,197.48,197.48,29.24,70,8.27,197.48,43.92,2.15,8.28,0.478933202
2/22/2035 4:00,160,200.85,200.85,29.24,70,8.27,200.85,36.26,3.27,4.67,0.478933202
2/22/2035 5:00,160,206.55,206.55,29.24,70,8.27,206.55,36.26,3.27,4.67,0.478933202
2/22/2035 6:00,160,328.64,328.64,29.24,70,8.27,328.64,36.26,3.27,4.67,0.487697434
2/22/2035 7:00,160,328.64,328.64,29.24,70,8.27,328.64,36.26,3.27,4.67,0.491301445
2/22/2035 8:00,160,227.59,227.59,29.24,70,8.27,227.59,29.36,5.48,2.68,0.496106793
2/22/2035 9:00,160,118.726,118.726,29.24,70,8.27,118.726,29.36,5.48,2.68,0.496106793
2/22/2035 10:00,160,168.89,168.89,29.24,70,8.27,168.89,29.36,5.48,2.68,0.496106793
2/22/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,29.36,5.48,2.68,0.496106793
2/22/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,30.4,7.81,5.19,0.496106793
2/22/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,30.4,7.81,5.19,0.496106793
2/22/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,30.4,7.81,5.19,0.491301445
2/22/2035 15:00,160,143.82,143.82,29.24,70,8.27,143.82,30.4,7.81,5.19,0.487697434
2/22/2035 16:00,160,205.23,205.23,29.24,70,8.27,205.23,32.19,7.78,2.79,0.484093423
2/22/2035 17:00,160,205.29,205.29,29.24,70,8.27,205.29,32.19,7.78,2.79,0.484093423
2/22/2035 18:00,160,206.55,206.55,29.24,70,8.27,206.55,32.19,7.78,2.79,0.484093423
2/22/2035 19:00,160,200.85,200.85,29.24,70,8.27,200.85,32.19,7.78,2.79,0.484093423
2/22/2035 20:00,160,190.85,190.85,29.24,70,8.27,190.85,22.96,3.14,5.07,0.484093423
2/22/2035 21:00,160,187.65,187.65,29.24,70,8.27,187.65,22.96,3.14,5.07,0.484093423
2/22/2035 22:00,160,161.61,161.61,29.24,70,8.27,161.61,22.96,3.14,5.07,0.478933202
2/22/2035 23:00,160,151.19,151.19,29.24,70,8.27,151.19,22.96,3.14,5.07,0.478933202
2/23/2035 0:00,160,151.19,151.19,29.24,70,8.27,151.19,38.89,1.97,20.81,0.478933202
2/23/2035 1:00,160,179.29,179.29,29.24,70,8.27,179.29,38.89,1.97,20.81,0.478933202
2/23/2035 2:00,160,177.2,177.2,29.24,70,8.27,177.2,38.89,1.97,20.81,0.478933202
2/23/2035 3:00,160,180.38,180.38,29.24,70,8.27,180.38,38.89,1.97,20.81,0.478933202
2/23/2035 4:00,160,188.28,188.28,29.24,70,8.27,188.28,38.77,3.16,11.59,0.478933202
2/23/2035 5:00,160,209.41,209.41,29.24,70,8.27,209.41,38.77,3.16,11.59,0.478933202
2/23/2035 6:00,160,260.81,260.81,29.24,70,8.27,260.81,38.77,3.16,11.59,0.487697434
2/23/2035 7:00,160,328.64,328.64,29.24,70,8.27,328.64,38.77,3.16,11.59,0.491301445
2/23/2035 8:00,160,328.64,328.64,29.24,70,8.27,328.64,24,5.37,4.76,0.496106793
2/23/2035 9:00,160,197.48,197.48,29.24,70,8.27,197.48,24,5.37,4.76,0.496106793
2/23/2035 10:00,160,138.514,138.514,29.24,70,8.27,138.514,24,5.37,4.76,0.496106793
2/23/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,24,5.37,4.76,0.496106793
2/23/2035 12:00,160,123.849,123.849,29.24,70,8.27,123.849,32.36,5.18,7.56,0.496106793
2/23/2035 13:00,160,119.557,119.557,29.24,70,8.27,119.557,32.36,5.18,7.56,0.496106793
2/23/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,32.36,5.18,7.56,0.491301445
2/23/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,32.36,5.18,7.56,0.487697434
2/23/2035 16:00,160,178.65,178.65,29.24,70,8.27,178.65,35.06,9.91,2.7,0.484093423
2/23/2035 17:00,160,151.19,151.19,29.24,70,8.27,151.19,35.06,9.91,2.7,0.484093423
2/23/2035 18:00,160,144.51,144.51,29.24,70,8.27,144.51,35.06,9.91,2.7,0.484093423
2/23/2035 19:00,160,132.523,132.523,29.24,70,8.27,132.523,35.06,9.91,2.7,0.484093423
2/23/2035 20:00,160,124.186,124.186,29.24,70,8.27,124.186,44.6,6.25,3.57,0.484093423
2/23/2035 21:00,160,120.763,120.763,29.24,70,8.27,120.763,44.6,6.25,3.57,0.484093423
2/23/2035 22:00,160,117.549,117.549,29.24,70,8.27,117.549,44.6,6.25,3.57,0.478933202
2/23/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,44.6,6.25,3.57,0.478933202
2/24/2035 0:00,160,104.897,104.897,29.24,70,8.27,104.897,55.6,2.1,10.52,0.468274111
2/24/2035 1:00,160,102.809,102.809,29.24,70,8.27,102.809,55.6,2.1,10.52,0.468274111
2/24/2035 2:00,160,100.642,100.642,29.24,70,8.27,100.642,55.6,2.1,10.52,0.468274111
2/24/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,55.6,2.1,10.52,0.468274111
2/24/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,66.11,3.1,6.32,0.468274111
2/24/2035 5:00,160,41.5,41.5,29.24,70,8.27,41.5,66.11,3.1,6.32,0.468274111
2/24/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,66.11,3.1,6.32,0.476843287
2/24/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,66.11,3.1,6.32,0.480367088
2/24/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,32,5.21,4.13,0.485065488
2/24/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,32,5.21,4.13,0.485065488
2/24/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,32,5.21,4.13,0.485065488
2/24/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,32,5.21,4.13,0.485065488
2/24/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,40.51,3.89,10.07,0.485065488
2/24/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,40.51,3.89,10.07,0.485065488
2/24/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,40.51,3.89,10.07,0.480367088
2/24/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,40.51,3.89,10.07,0.476843287
2/24/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,34.43,10.67,2.67,0.473319487
2/24/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,34.43,10.67,2.67,0.473319487
2/24/2035 18:00,160,41.5,41.5,29.24,70,8.27,41.5,34.43,10.67,2.67,0.473319487
2/24/2035 19:00,160,41.5,41.5,29.24,70,8.27,41.5,34.43,10.67,2.67,0.473319487
2/24/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,32,7.15,3.19,0.473319487
2/24/2035 21:00,160,41.5,41.5,29.24,70,8.27,41.5,32,7.15,3.19,0.473319487
2/24/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,32,7.15,3.19,0.468274111
2/24/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,32,7.15,3.19,0.468274111
2/25/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,47.4,2.3,7.5,0.466217583
2/25/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,47.4,2.3,7.5,0.466217583
2/25/2035 2:00,160,41.5,41.5,29.24,70,8.27,41.5,47.4,2.3,7.5,0.466217583
2/25/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,47.4,2.3,7.5,0.466217583
2/25/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,49.1,2.82,5.06,0.466217583
2/25/2035 5:00,160,41.5,41.5,29.24,70,8.27,41.5,49.1,2.82,5.06,0.466217583
2/25/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,49.1,2.82,5.06,0.474749125
2/25/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,49.1,2.82,5.06,0.47825745
2/25/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,32.68,4.77,4.4,0.482935217
2/25/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,32.68,4.77,4.4,0.482935217
2/25/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,32.68,4.77,4.4,0.482935217
2/25/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,32.68,4.77,4.4,0.482935217
2/25/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,41.66,3.19,9.71,0.482935217
2/25/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,41.66,3.19,9.71,0.482935217
2/25/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,41.66,3.19,9.71,0.47825745
2/25/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,41.66,3.19,9.71,0.474749125
2/25/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,29.6,9,2.56,0.4712408
2/25/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,29.6,9,2.56,0.4712408
2/25/2035 18:00,160,41.5,41.5,29.24,70,8.27,41.5,29.6,9,2.56,0.4712408
2/25/2035 19:00,160,41.5,41.5,29.24,70,8.27,41.5,29.6,9,2.56,0.4712408
2/25/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,32,5.32,2.78,0.4712408
2/25/2035 21:00,160,41.5,41.5,29.24,70,8.27,41.5,32,5.32,2.78,0.4712408
2/25/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,32,5.32,2.78,0.466217583
2/25/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,32,5.32,2.78,0.466217583
2/26/2035 0:00,160,41.5,41.5,29.24,70,8.27,41.5,44.8,2.28,6.99,0.478933202
2/26/2035 1:00,160,41.5,41.5,29.24,70,8.27,41.5,44.8,2.28,6.99,0.478933202
2/26/2035 2:00,160,42.704,42.704,29.24,70,8.27,42.704,44.8,2.28,6.99,0.478933202
2/26/2035 3:00,160,41.5,41.5,29.24,70,8.27,41.5,44.8,2.28,6.99,0.478933202
2/26/2035 4:00,160,41.5,41.5,29.24,70,8.27,41.5,31.96,2.8,4.38,0.478933202
2/26/2035 5:00,160,41.5,41.5,29.24,70,8.27,41.5,31.96,2.8,4.38,0.478933202
2/26/2035 6:00,160,41.5,41.5,29.24,70,8.27,41.5,31.96,2.8,4.38,0.487697434
2/26/2035 7:00,160,41.5,41.5,29.24,70,8.27,41.5,31.96,2.8,4.38,0.491301445
2/26/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,34.28,4.8,3.56,0.496106793
2/26/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,34.28,4.8,3.56,0.496106793
2/26/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,34.28,4.8,3.56,0.496106793
2/26/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,34.28,4.8,3.56,0.496106793
2/26/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,41.61,3.1,6.78,0.496106793
2/26/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,41.61,3.1,6.78,0.496106793
2/26/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,41.61,3.1,6.78,0.491301445
2/26/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,41.61,3.1,6.78,0.487697434
2/26/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,31.7,8.66,2.14,0.484093423
2/26/2035 17:00,160,41.5,41.5,29.24,70,8.27,41.5,31.7,8.66,2.14,0.484093423
2/26/2035 18:00,160,41.5,41.5,29.24,70,8.27,41.5,31.7,8.66,2.14,0.484093423
2/26/2035 19:00,160,41.5,41.5,29.24,70,8.27,41.5,31.7,8.66,2.14,0.484093423
2/26/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,27.92,4.67,2.26,0.484093423
2/26/2035 21:00,160,41.5,41.5,29.24,70,8.27,41.5,27.92,4.67,2.26,0.484093423
2/26/2035 22:00,160,41.5,41.5,29.24,70,8.27,41.5,27.92,4.67,2.26,0.478933202
2/26/2035 23:00,160,41.5,41.5,29.24,70,8.27,41.5,27.92,4.67,2.26,0.478933202
2/27/2035 0:00,160,96.074,96.074,29.24,70,8.27,96.074,25.83,2.21,5.87,0.478933202
2/27/2035 1:00,160,92.335,92.335,29.24,70,8.27,92.335,25.83,2.21,5.87,0.478933202
2/27/2035 2:00,160,175.55,175.55,29.24,70,8.27,175.55,25.83,2.21,5.87,0.478933202
2/27/2035 3:00,160,117.905,117.905,29.24,70,8.27,117.905,25.83,2.21,5.87,0.478933202
2/27/2035 4:00,160,144.51,144.51,29.24,70,8.27,144.51,32,2.87,3.76,0.478933202
2/27/2035 5:00,160,175.96,175.96,29.24,70,8.27,175.96,32,2.87,3.76,0.478933202
2/27/2035 6:00,160,195.49,195.49,29.24,70,8.27,195.49,32,2.87,3.76,0.487697434
2/27/2035 7:00,160,176.46,176.46,29.24,70,8.27,176.46,32,2.87,3.76,0.491301445
2/27/2035 8:00,160,104.897,104.897,29.24,70,8.27,104.897,22,4.87,2.8,0.496106793
2/27/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,22,4.87,2.8,0.496106793
2/27/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,22,4.87,2.8,0.496106793
2/27/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,22,4.87,2.8,0.496106793
2/27/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,27.99,3.09,5.11,0.496106793
2/27/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,27.99,3.09,5.11,0.496106793
2/27/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,27.99,3.09,5.11,0.491301445
2/27/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,27.99,3.09,5.11,0.487697434
2/27/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,29.13,12.92,1.64,0.484093423
2/27/2035 17:00,160,176.77,176.77,29.24,70,8.27,176.77,29.13,12.92,1.64,0.484093423
2/27/2035 18:00,160,144.51,144.51,29.24,70,8.27,144.51,29.13,12.92,1.64,0.484093423
2/27/2035 19:00,160,153.62,153.62,29.24,70,8.27,153.62,29.13,12.92,1.64,0.484093423
2/27/2035 20:00,160,175.55,175.55,29.24,70,8.27,175.55,20.44,4.98,1.76,0.484093423
2/27/2035 21:00,160,179.93,179.93,29.24,70,8.27,179.93,20.44,4.98,1.76,0.484093423
2/27/2035 22:00,160,193.66,193.66,29.24,70,8.27,193.66,20.44,4.98,1.76,0.478933202
2/27/2035 23:00,160,194.24,194.24,29.24,70,8.27,194.24,20.44,4.98,1.76,0.478933202
2/28/2035 0:00,160,195.49,195.49,29.24,70,8.27,195.49,19.2,3.35,4.73,0.478933202
2/28/2035 1:00,160,195.49,195.49,29.24,70,8.27,195.49,19.2,3.35,4.73,0.478933202
2/28/2035 2:00,160,225.26,225.26,29.24,70,8.27,225.26,19.2,3.35,4.73,0.478933202
2/28/2035 3:00,160,197.48,197.48,29.24,70,8.27,197.48,19.2,3.35,4.73,0.478933202
2/28/2035 4:00,160,199.31,199.31,29.24,70,8.27,199.31,18.4,3.22,3.14,0.478933202
2/28/2035 5:00,160,200.85,200.85,29.24,70,8.27,200.85,18.4,3.22,3.14,0.478933202
2/28/2035 6:00,160,208.19,208.19,29.24,70,8.27,208.19,18.4,3.22,3.14,0.487697434
2/28/2035 7:00,160,176.77,176.77,29.24,70,8.27,176.77,18.4,3.22,3.14,0.491301445
2/28/2035 8:00,160,41.5,41.5,29.24,70,8.27,41.5,19,5.65,2.3,0.496106793
2/28/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,19,5.65,2.3,0.496106793
2/28/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,19,5.65,2.3,0.496106793
2/28/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,19,5.65,2.3,0.496106793
2/28/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,19,3.06,4.15,0.496106793
2/28/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,19,3.06,4.15,0.496106793
2/28/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,19,3.06,4.15,0.491301445
2/28/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,19,3.06,4.15,0.487697434
2/28/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,34.8,14.36,1.25,0.484093423
2/28/2035 17:00,160,328.64,328.64,29.24,70,8.27,328.64,34.8,14.36,1.25,0.484093423
2/28/2035 18:00,160,265.78,265.78,29.24,70,8.27,265.78,34.8,14.36,1.25,0.484093423
2/28/2035 19:00,160,328.64,328.64,29.24,70,8.27,328.64,34.8,14.36,1.25,0.484093423
2/28/2035 20:00,160,229.05,229.05,29.24,70,8.27,229.05,18.4,4.66,1.61,0.484093423
2/28/2035 21:00,160,221.87,221.87,29.24,70,8.27,221.87,18.4,4.66,1.61,0.484093423
2/28/2035 22:00,160,208.56,208.56,29.24,70,8.27,208.56,18.4,4.66,1.61,0.478933202
2/28/2035 23:00,160,205.3,205.3,29.24,70,8.27,205.3,18.4,4.66,1.61,0.478933202
3/1/2035 0:00,160,201.05,201.05,29.24,70,8.27,201.05,19.18,4.75,4.87,0.477544561
3/1/2035 1:00,160,200.85,200.85,29.24,70,8.27,200.85,19.18,4.75,4.87,0.477544561
3/1/2035 2:00,160,272.25,272.25,29.24,70,8.27,272.25,19.18,4.75,4.87,0.477544561
3/1/2035 3:00,160,200.85,200.85,29.24,70,8.27,200.85,19.18,4.75,4.87,0.477544561
3/1/2035 4:00,160,205.77,205.77,29.24,70,8.27,205.77,19.1,3.7,3.41,0.477544561
3/1/2035 5:00,160,216.01,216.01,29.24,70,8.27,216.01,19.1,3.7,3.41,0.477544561
3/1/2035 6:00,160,328.64,328.64,29.24,70,8.27,328.64,19.1,3.7,3.41,0.486283381
3/1/2035 7:00,160,195.49,195.49,29.24,70,8.27,195.49,19.1,3.7,3.41,0.489876943
3/1/2035 8:00,160,133.733,133.733,29.24,70,8.27,133.733,21.6,5.48,2.69,0.494668358
3/1/2035 9:00,160,41.5,41.5,29.24,70,8.27,41.5,21.6,5.48,2.69,0.494668358
3/1/2035 10:00,160,41.5,41.5,29.24,70,8.27,41.5,21.6,5.48,2.69,0.494668358
3/1/2035 11:00,160,41.5,41.5,29.24,70,8.27,41.5,21.6,5.48,2.69,0.494668358
3/1/2035 12:00,160,41.5,41.5,29.24,70,8.27,41.5,19.07,2.97,5.13,0.494668358
3/1/2035 13:00,160,41.5,41.5,29.24,70,8.27,41.5,19.07,2.97,5.13,0.494668358
3/1/2035 14:00,160,41.5,41.5,29.24,70,8.27,41.5,19.07,2.97,5.13,0.489876943
3/1/2035 15:00,160,41.5,41.5,29.24,70,8.27,41.5,19.07,2.97,5.13,0.486283381
3/1/2035 16:00,160,41.5,41.5,29.24,70,8.27,41.5,55.2,11.28,1.39,0.48268982
3/1/2035 17:00,160,96.718,96.718,29.24,70,8.27,96.718,55.2,11.28,1.39,0.48268982
3/1/2035 18:00,160,83.584,83.584,29.24,70,8.27,83.584,55.2,11.28,1.39,0.48268982
3/1/2035 19:00,160,41.5,41.5,29.24,70,8.27,41.5,55.2,11.28,1.39,0.48268982
3/1/2035 20:00,160,41.5,41.5,29.24,70,8.27,41.5,18.4,4.38,1.77,0.48268982
3/1/2035 21:00,160,61.236,61.236,29.24,70,8.27,61.236,18.4,4.38,1.77,0.48268982
