datetime,uranium,lignite,hard coal,natural gas,oil,co2
2020-03-06 00:15:00,0.9,1.8,6.940376066,8.646930556,23.47070696,23.46
2020-03-06 00:30:00,0.9,1.8,6.939546465,8.646861111,23.4504012,23.46
2020-03-06 00:45:00,0.9,1.8,6.938716864,8.646791667,23.43009543,23.46
2020-03-06 01:00:00,0.9,1.8,6.937887263,8.646722222,23.40978966,23.46
2020-03-06 01:15:00,0.9,1.8,6.937057662,8.646652778,23.38948389,23.46
2020-03-06 01:30:00,0.9,1.8,6.936228061,8.646583333,23.36917812,23.46
2020-03-06 01:45:00,0.9,1.8,6.93539846,8.646513889,23.34887235,23.46
2020-03-06 02:00:00,0.9,1.8,6.93456886,8.646444444,23.32856658,23.46
2020-03-06 02:15:00,0.9,1.8,6.933739259,8.646375,23.30826081,23.46
2020-03-06 02:30:00,0.9,1.8,6.932909658,8.646305556,23.28795505,23.46
2020-03-06 02:45:00,0.9,1.8,6.932080057,8.646236111,23.26764928,23.46
2020-03-06 03:00:00,0.9,1.8,6.931250456,8.646166667,23.24734351,23.46
2020-03-06 03:15:00,0.9,1.8,6.930420855,8.646097222,23.22703774,23.46
2020-03-06 03:30:00,0.9,1.8,6.929591254,8.646027778,23.20673197,23.46
2020-03-06 03:45:00,0.9,1.8,6.928761654,8.645958333,23.1864262,23.46
2020-03-06 04:00:00,0.9,1.8,6.927932053,8.645888889,23.16612043,23.46
2020-03-06 04:15:00,0.9,1.8,6.927102452,8.645819444,23.14581467,23.46
2020-03-06 04:30:00,0.9,1.8,6.926272851,8.64575,23.1255089,23.46
2020-03-06 04:45:00,0.9,1.8,6.92544325,8.645680556,23.10520313,23.46
2020-03-06 05:00:00,0.9,1.8,6.924613649,8.645611111,23.08489736,23.46
2020-03-06 05:15:00,0.9,1.8,6.923784048,8.645541667,23.06459159,23.46
2020-03-06 05:30:00,0.9,1.8,6.922954448,8.645472222,23.04428582,23.46
2020-03-06 05:45:00,0.9,1.8,6.922124847,8.645402778,23.02398005,23.46
2020-03-06 06:00:00,0.9,1.8,6.921295246,8.645333333,23.00367428,23.46
2020-03-06 06:15:00,0.9,1.8,6.920465645,8.645263889,22.98336852,23.46
2020-03-06 06:30:00,0.9,1.8,6.919636044,8.645194444,22.96306275,23.46
2020-03-06 06:45:00,0.9,1.8,6.918806443,8.645125,22.94275698,23.46
2020-03-06 07:00:00,0.9,1.8,6.917976842,8.645055556,22.92245121,23.46
2020-03-06 07:15:00,0.9,1.8,6.917147242,8.644986111,22.90214544,23.46
2020-03-06 07:30:00,0.9,1.8,6.916317641,8.644916667,22.88183967,23.46
2020-03-06 07:45:00,0.9,1.8,6.91548804,8.644847222,22.8615339,23.46
2020-03-06 08:00:00,0.9,1.8,6.914658439,8.644777778,22.84122813,23.46
2020-03-06 08:15:00,0.9,1.8,6.913828838,8.644708333,22.82092237,23.46
2020-03-06 08:30:00,0.9,1.8,6.912999237,8.644638889,22.8006166,23.46
2020-03-06 08:45:00,0.9,1.8,6.912169636,8.644569444,22.78031083,23.46
2020-03-06 09:00:00,0.9,1.8,6.911340036,8.6445,22.76000506,23.46
2020-03-06 09:15:00,0.9,1.8,6.910510435,8.644430556,22.73969929,23.435
2020-03-06 09:30:00,0.9,1.8,6.909680834,8.644361111,22.71939352,23.41
2020-03-06 09:45:00,0.9,1.8,6.908851233,8.644291667,22.69908775,23.385
2020-03-06 10:00:00,0.9,1.8,6.908021632,8.644222222,22.67878199,23.36
2020-03-06 10:15:00,0.9,1.8,6.907192031,8.644152778,22.65847622,23.36
2020-03-06 10:30:00,0.9,1.8,6.90636243,8.644083333,22.63817045,23.36
2020-03-06 10:45:00,0.9,1.8,6.90553283,8.644013889,22.61786468,23.36
2020-03-06 11:00:00,0.9,1.8,6.904703229,8.643944444,22.59755891,23.36
2020-03-06 11:15:00,0.9,1.8,6.903873628,8.643875,22.57725314,23.36
2020-03-06 11:30:00,0.9,1.8,6.903044027,8.643805556,22.55694737,23.36
2020-03-06 11:45:00,0.9,1.8,6.902214426,8.643736111,22.5366416,23.36
2020-03-06 12:00:00,0.9,1.8,6.901384825,8.643666667,22.51633584,23.36
2020-03-06 12:15:00,0.9,1.8,6.900555224,8.643597222,22.49603007,23.36
2020-03-06 12:30:00,0.9,1.8,6.899725624,8.643527778,22.4757243,23.36
2020-03-06 12:45:00,0.9,1.8,6.898896023,8.643458333,22.45541853,23.36
2020-03-06 13:00:00,0.9,1.8,6.898066422,8.643388889,22.43511276,23.36
2020-03-06 13:15:00,0.9,1.8,6.897236821,8.643319444,22.41480699,23.36
2020-03-06 13:30:00,0.9,1.8,6.89640722,8.64325,22.39450122,23.36
2020-03-06 13:45:00,0.9,1.8,6.895577619,8.643180556,22.37419545,23.36
2020-03-06 14:00:00,0.9,1.8,6.894748018,8.643111111,22.35388969,23.36
2020-03-06 14:15:00,0.9,1.8,6.893918418,8.643041667,22.33358392,23.36
2020-03-06 14:30:00,0.9,1.8,6.893088817,8.642972222,22.31327815,23.36
2020-03-06 14:45:00,0.9,1.8,6.892259216,8.642902778,22.29297238,23.36
2020-03-06 15:00:00,0.9,1.8,6.891429615,8.642833333,22.27266661,23.36
2020-03-06 15:15:00,0.9,1.8,6.890600014,8.642763889,22.25236084,23.36
2020-03-06 15:30:00,0.9,1.8,6.889770413,8.642694444,22.23205507,23.36
2020-03-06 15:45:00,0.9,1.8,6.888940812,8.642625,22.21174931,23.36
2020-03-06 16:00:00,0.9,1.8,6.888111212,8.642555556,22.19144354,23.36
2020-03-06 16:15:00,0.9,1.8,6.887281611,8.642486111,22.17113777,23.36
2020-03-06 16:30:00,0.9,1.8,6.88645201,8.642416667,22.150832,23.36
2020-03-06 16:45:00,0.9,1.8,6.885622409,8.642347222,22.13052623,23.36
2020-03-06 17:00:00,0.9,1.8,6.884792808,8.642277778,22.11022046,23.36
2020-03-06 17:15:00,0.9,1.8,6.883963207,8.642208333,22.08991469,23.36
2020-03-06 17:30:00,0.9,1.8,6.883133607,8.642138889,22.06960892,23.36
2020-03-06 17:45:00,0.9,1.8,6.882304006,8.642069444,22.04930316,23.36
2020-03-06 18:00:00,0.9,1.8,6.881474405,8.642,22.02899739,23.36
2020-03-06 18:15:00,0.9,1.8,6.880644804,8.641930556,22.00869162,23.36
2020-03-06 18:30:00,0.9,1.8,6.879815203,8.641861111,21.98838585,23.36
2020-03-06 18:45:00,0.9,1.8,6.878985602,8.641791667,21.96808008,23.36
2020-03-06 19:00:00,0.9,1.8,6.878156001,8.641722222,21.94777431,23.36
2020-03-06 19:15:00,0.9,1.8,6.877326401,8.641652778,21.92746854,23.36
2020-03-06 19:30:00,0.9,1.8,6.8764968,8.641583333,21.90716277,23.36
2020-03-06 19:45:00,0.9,1.8,6.875667199,8.641513889,21.88685701,23.36
2020-03-06 20:00:00,0.9,1.8,6.874837598,8.641444444,21.86655124,23.36
2020-03-06 20:15:00,0.9,1.8,6.874007997,8.641375,21.84624547,23.36
2020-03-06 20:30:00,0.9,1.8,6.873178396,8.641305556,21.8259397,23.36
2020-03-06 20:45:00,0.9,1.8,6.872348795,8.641236111,21.80563393,23.36
2020-03-06 21:00:00,0.9,1.8,6.871519195,8.641166667,21.78532816,23.36
2020-03-06 21:15:00,0.9,1.8,6.870689594,8.641097222,21.76502239,23.36
2020-03-06 21:30:00,0.9,1.8,6.869859993,8.641027778,21.74471663,23.36
2020-03-06 21:45:00,0.9,1.8,6.869030392,8.640958333,21.72441086,23.36
2020-03-06 22:00:00,0.9,1.8,6.868200791,8.640888889,21.70410509,23.36
2020-03-06 22:15:00,0.9,1.8,6.86737119,8.640819444,21.68379932,23.36
2020-03-06 22:30:00,0.9,1.8,6.866541589,8.64075,21.66349355,23.36
2020-03-06 22:45:00,0.9,1.8,6.865711989,8.640680556,21.64318778,23.36
2020-03-06 23:00:00,0.9,1.8,6.864882388,8.640611111,21.62288201,23.36
2020-03-06 23:15:00,0.9,1.8,6.864052787,8.640541667,21.60257624,23.36
2020-03-06 23:30:00,0.9,1.8,6.863223186,8.640472222,21.58227048,23.36
2020-03-06 23:45:00,0.9,1.8,6.862393585,8.640402778,21.56196471,23.36
2020-03-07 00:00:00,0.9,1.8,6.861563984,8.640333333,21.54165894,23.36
2020-03-07 00:15:00,0.9,1.8,6.860734383,8.640263889,21.52135317,23.36
2020-03-07 00:30:00,0.9,1.8,6.859904783,8.640194444,21.5010474,23.36
2020-03-07 00:45:00,0.9,1.8,6.859075182,8.640125,21.48074163,23.36
2020-03-07 01:00:00,0.9,1.8,6.858245581,8.640055556,21.46043586,23.36
2020-03-07 01:15:00,0.9,1.8,6.85741598,8.639986111,21.44013009,23.36
2020-03-07 01:30:00,0.9,1.8,6.856586379,8.639916667,21.41982433,23.36
2020-03-07 01:45:00,0.9,1.8,6.855756778,8.639847222,21.39951856,23.36
2020-03-07 02:00:00,0.9,1.8,6.854927177,8.639777778,21.37921279,23.36
2020-03-07 02:15:00,0.9,1.8,6.854097577,8.639708333,21.35890702,23.36
2020-03-07 02:30:00,0.9,1.8,6.853267976,8.639638889,21.33860125,23.36
2020-03-07 02:45:00,0.9,1.8,6.852438375,8.639569444,21.31829548,23.36
2020-03-07 03:00:00,0.9,1.8,6.851608774,8.6395,21.29798971,23.36
2020-03-07 03:15:00,0.9,1.8,6.850779173,8.639430556,21.27768395,23.36
2020-03-07 03:30:00,0.9,1.8,6.849949572,8.639361111,21.25737818,23.36
2020-03-07 03:45:00,0.9,1.8,6.849119971,8.639291667,21.23707241,23.36
2020-03-07 04:00:00,0.9,1.8,6.848290371,8.639222222,21.21676664,23.36
2020-03-07 04:15:00,0.9,1.8,6.84746077,8.639152778,21.19646087,23.36
2020-03-07 04:30:00,0.9,1.8,6.846631169,8.639083333,21.1761551,23.36
2020-03-07 04:45:00,0.9,1.8,6.845801568,8.639013889,21.15584933,23.36
2020-03-07 05:00:00,0.9,1.8,6.844971967,8.638944444,21.13554356,23.36
2020-03-07 05:15:00,0.9,1.8,6.844142366,8.638875,21.1152378,23.36
2020-03-07 05:30:00,0.9,1.8,6.843312765,8.638805556,21.09493203,23.36
2020-03-07 05:45:00,0.9,1.8,6.842483165,8.638736111,21.07462626,23.36
2020-03-07 06:00:00,0.9,1.8,6.841653564,8.638666667,21.05432049,23.36
2020-03-07 06:15:00,0.9,1.8,6.840823963,8.638597222,21.03401472,23.36
2020-03-07 06:30:00,0.9,1.8,6.839994362,8.638527778,21.01370895,23.36
2020-03-07 06:45:00,0.9,1.8,6.839164761,8.638458333,20.99340318,23.36
2020-03-07 07:00:00,0.9,1.8,6.83833516,8.638388889,20.97309741,23.36
2020-03-07 07:15:00,0.9,1.8,6.837505559,8.638319444,20.95279165,23.36
2020-03-07 07:30:00,0.9,1.8,6.836675959,8.63825,20.93248588,23.36
2020-03-07 07:45:00,0.9,1.8,6.835846358,8.638180556,20.91218011,23.36
2020-03-07 08:00:00,0.9,1.8,6.835016757,8.638111111,20.89187434,23.36
2020-03-07 08:15:00,0.9,1.8,6.834187156,8.638041667,20.87156857,23.36
2020-03-07 08:30:00,0.9,1.8,6.833357555,8.637972222,20.8512628,23.36
2020-03-07 08:45:00,0.9,1.8,6.832527954,8.637902778,20.83095703,23.36
2020-03-07 09:00:00,0.9,1.8,6.831698353,8.637833333,20.81065127,23.36
2020-03-07 09:15:00,0.9,1.8,6.830868753,8.637763889,20.7903455,23.36
2020-03-07 09:30:00,0.9,1.8,6.830039152,8.637694444,20.77003973,23.36
2020-03-07 09:45:00,0.9,1.8,6.829209551,8.637625,20.74973396,23.36
2020-03-07 10:00:00,0.9,1.8,6.82837995,8.637555556,20.72942819,23.36
2020-03-07 10:15:00,0.9,1.8,6.827550349,8.637486111,20.70912242,23.36
2020-03-07 10:30:00,0.9,1.8,6.826720748,8.637416667,20.68881665,23.36
2020-03-07 10:45:00,0.9,1.8,6.825891147,8.637347222,20.66851088,23.36
2020-03-07 11:00:00,0.9,1.8,6.825061547,8.637277778,20.64820512,23.36
2020-03-07 11:15:00,0.9,1.8,6.824231946,8.637208333,20.62789935,23.36
2020-03-07 11:30:00,0.9,1.8,6.823402345,8.637138889,20.60759358,23.36
2020-03-07 11:45:00,0.9,1.8,6.822572744,8.637069444,20.58728781,23.36
2020-03-07 12:00:00,0.9,1.8,6.821743143,8.637,20.56698204,23.36
2020-03-07 12:15:00,0.9,1.8,6.820913542,8.636930556,20.54667627,23.36
2020-03-07 12:30:00,0.9,1.8,6.820083941,8.636861111,20.5263705,23.36
2020-03-07 12:45:00,0.9,1.8,6.819254341,8.636791667,20.50606473,23.36
2020-03-07 13:00:00,0.9,1.8,6.81842474,8.636722222,20.48575897,23.36
2020-03-07 13:15:00,0.9,1.8,6.817595139,8.636652778,20.4654532,23.36
2020-03-07 13:30:00,0.9,1.8,6.816765538,8.636583333,20.44514743,23.36
2020-03-07 13:45:00,0.9,1.8,6.815935937,8.636513889,20.42484166,23.36
2020-03-07 14:00:00,0.9,1.8,6.815106336,8.636444444,20.40453589,23.36
2020-03-07 14:15:00,0.9,1.8,6.814276735,8.636375,20.38423012,23.36
2020-03-07 14:30:00,0.9,1.8,6.813447135,8.636305556,20.36392435,23.36
2020-03-07 14:45:00,0.9,1.8,6.812617534,8.636236111,20.34361859,23.36
2020-03-07 15:00:00,0.9,1.8,6.811787933,8.636166667,20.32331282,23.36
2020-03-07 15:15:00,0.9,1.8,6.810958332,8.636097222,20.30300705,23.36
2020-03-07 15:30:00,0.9,1.8,6.810128731,8.636027778,20.28270128,23.36
2020-03-07 15:45:00,0.9,1.8,6.80929913,8.635958333,20.26239551,23.36
2020-03-07 16:00:00,0.9,1.8,6.808469529,8.635888889,20.24208974,23.36
2020-03-07 16:15:00,0.9,1.8,6.807639929,8.635819444,20.22178397,23.36
2020-03-07 16:30:00,0.9,1.8,6.806810328,8.63575,20.2014782,23.36
2020-03-07 16:45:00,0.9,1.8,6.805980727,8.635680556,20.18117244,23.36
2020-03-07 17:00:00,0.9,1.8,6.805151126,8.635611111,20.16086667,23.36
2020-03-07 17:15:00,0.9,1.8,6.804321525,8.635541667,20.1405609,23.36
2020-03-07 17:30:00,0.9,1.8,6.803491924,8.635472222,20.12025513,23.36
2020-03-07 17:45:00,0.9,1.8,6.802662323,8.635402778,20.09994936,23.36
2020-03-07 18:00:00,0.9,1.8,6.801832723,8.635333333,20.07964359,23.36
2020-03-07 18:15:00,0.9,1.8,6.801003122,8.635263889,20.05933782,23.36
2020-03-07 18:30:00,0.9,1.8,6.800173521,8.635194444,20.03903205,23.36
2020-03-07 18:45:00,0.9,1.8,6.79934392,8.635125,20.01872629,23.36
2020-03-07 19:00:00,0.9,1.8,6.798514319,8.635055556,19.99842052,23.36
2020-03-07 19:15:00,0.9,1.8,6.797684718,8.634986111,19.97811475,23.36
2020-03-07 19:30:00,0.9,1.8,6.796855117,8.634916667,19.95780898,23.36
2020-03-07 19:45:00,0.9,1.8,6.796025517,8.634847222,19.93750321,23.36
2020-03-07 20:00:00,0.9,1.8,6.795195916,8.634777778,19.91719744,23.36
2020-03-07 20:15:00,0.9,1.8,6.794366315,8.634708333,19.89689167,23.36
2020-03-07 20:30:00,0.9,1.8,6.793536714,8.634638889,19.87658591,23.36
2020-03-07 20:45:00,0.9,1.8,6.792707113,8.634569444,19.85628014,23.36
2020-03-07 21:00:00,0.9,1.8,6.791877512,8.6345,19.83597437,23.36
2020-03-07 21:15:00,0.9,1.8,6.791047911,8.634430556,19.8156686,23.36
2020-03-07 21:30:00,0.9,1.8,6.790218311,8.634361111,19.79536283,23.36
2020-03-07 21:45:00,0.9,1.8,6.78938871,8.634291667,19.77505706,23.36
2020-03-07 22:00:00,0.9,1.8,6.788559109,8.634222222,19.75475129,23.36
2020-03-07 22:15:00,0.9,1.8,6.787729508,8.634152778,19.73444552,23.36
2020-03-07 22:30:00,0.9,1.8,6.786899907,8.634083333,19.71413976,23.36
2020-03-07 22:45:00,0.9,1.8,6.786070306,8.634013889,19.69383399,23.36
2020-03-07 23:00:00,0.9,1.8,6.785240705,8.633944444,19.67352822,23.36
2020-03-07 23:15:00,0.9,1.8,6.784411105,8.633875,19.65322245,23.36
2020-03-07 23:30:00,0.9,1.8,6.783581504,8.633805556,19.63291668,23.36
2020-03-07 23:45:00,0.9,1.8,6.782751903,8.633736111,19.61261091,23.36
2020-03-08 00:00:00,0.9,1.8,6.781922302,8.633666667,19.59230514,23.36
2020-03-08 00:15:00,0.9,1.8,6.781092701,8.633597222,19.57199937,23.36
2020-03-08 00:30:00,0.9,1.8,6.7802631,8.633527778,19.55169361,23.36
2020-03-08 00:45:00,0.9,1.8,6.779433499,8.633458333,19.53138784,23.36
2020-03-08 01:00:00,0.9,1.8,6.778603899,8.633388889,19.51108207,23.36
2020-03-08 01:15:00,0.9,1.8,6.777774298,8.633319444,19.4907763,23.36
2020-03-08 01:30:00,0.9,1.8,6.776944697,8.63325,19.47047053,23.36
2020-03-08 01:45:00,0.9,1.8,6.776115096,8.633180556,19.45016476,23.36
2020-03-08 02:00:00,0.9,1.8,6.775285495,8.633111111,19.42985899,23.36
2020-03-08 02:15:00,0.9,1.8,6.774455894,8.633041667,19.40955323,23.36
2020-03-08 02:30:00,0.9,1.8,6.773626293,8.632972222,19.38924746,23.36
2020-03-08 02:45:00,0.9,1.8,6.772796693,8.632902778,19.36894169,23.36
2020-03-08 03:00:00,0.9,1.8,6.771967092,8.632833333,19.34863592,23.36
2020-03-08 03:15:00,0.9,1.8,6.771137491,8.632763889,19.32833015,23.36
2020-03-08 03:30:00,0.9,1.8,6.77030789,8.632694444,19.30802438,23.36
2020-03-08 03:45:00,0.9,1.8,6.769478289,8.632625,19.28771861,23.36
2020-03-08 04:00:00,0.9,1.8,6.768648688,8.632555556,19.26741284,23.36
2020-03-08 04:15:00,0.9,1.8,6.767819088,8.632486111,19.24710708,23.36
2020-03-08 04:30:00,0.9,1.8,6.766989487,8.632416667,19.22680131,23.36
2020-03-08 04:45:00,0.9,1.8,6.766159886,8.632347222,19.20649554,23.36
2020-03-08 05:00:00,0.9,1.8,6.765330285,8.632277778,19.18618977,23.36
2020-03-08 05:15:00,0.9,1.8,6.764500684,8.632208333,19.165884,23.36
2020-03-08 05:30:00,0.9,1.8,6.763671083,8.632138889,19.14557823,23.36
2020-03-08 05:45:00,0.9,1.8,6.762841482,8.632069444,19.12527246,23.36
2020-03-08 06:00:00,0.9,1.8,6.762011882,8.632,19.10496669,23.36
2020-03-08 06:15:00,0.9,1.8,6.761182281,8.631930556,19.08466093,23.36
2020-03-08 06:30:00,0.9,1.8,6.76035268,8.631861111,19.06435516,23.36
2020-03-08 06:45:00,0.9,1.8,6.759523079,8.631791667,19.04404939,23.36
2020-03-08 07:00:00,0.9,1.8,6.758693478,8.631722222,19.02374362,23.36
2020-03-08 07:15:00,0.9,1.8,6.757863877,8.631652778,19.00343785,23.36
2020-03-08 07:30:00,0.9,1.8,6.757034276,8.631583333,18.98313208,23.36
2020-03-08 07:45:00,0.9,1.8,6.756204676,8.631513889,18.96282631,23.36
2020-03-08 08:00:00,0.9,1.8,6.755375075,8.631444444,18.94252055,23.36
2020-03-08 08:15:00,0.9,1.8,6.754545474,8.631375,18.92221478,23.36
2020-03-08 08:30:00,0.9,1.8,6.753715873,8.631305556,18.90190901,23.36
2020-03-08 08:45:00,0.9,1.8,6.752886272,8.631236111,18.88160324,23.36
2020-03-08 09:00:00,0.9,1.8,6.752056671,8.631166667,18.86129747,23.36
2020-03-08 09:15:00,0.9,1.8,6.75122707,8.631097222,18.8409917,23.36
2020-03-08 09:30:00,0.9,1.8,6.75039747,8.631027778,18.82068593,23.36
2020-03-08 09:45:00,0.9,1.8,6.749567869,8.630958333,18.80038016,23.36
2020-03-08 10:00:00,0.9,1.8,6.748738268,8.630888889,18.7800744,23.36
2020-03-08 10:15:00,0.9,1.8,6.747908667,8.630819444,18.75976863,23.36
2020-03-08 10:30:00,0.9,1.8,6.747079066,8.63075,18.73946286,23.36
2020-03-08 10:45:00,0.9,1.8,6.746249465,8.630680556,18.71915709,23.36
2020-03-08 11:00:00,0.9,1.8,6.745419864,8.630611111,18.69885132,23.36
2020-03-08 11:15:00,0.9,1.8,6.744590264,8.630541667,18.67854555,23.36
2020-03-08 11:30:00,0.9,1.8,6.743760663,8.630472222,18.65823978,23.36
2020-03-08 11:45:00,0.9,1.8,6.742931062,8.630402778,18.63793401,23.36
2020-03-08 12:00:00,0.9,1.8,6.742101461,8.630333333,18.61762825,23.36
2020-03-08 12:15:00,0.9,1.8,6.74127186,8.630263889,18.59732248,23.36
2020-03-08 12:30:00,0.9,1.8,6.740442259,8.630194444,18.57701671,23.36
2020-03-08 12:45:00,0.9,1.8,6.739612658,8.630125,18.55671094,23.36
2020-03-08 13:00:00,0.9,1.8,6.738783058,8.630055556,18.53640517,23.36
2020-03-08 13:15:00,0.9,1.8,6.737953457,8.629986111,18.5160994,23.36
2020-03-08 13:30:00,0.9,1.8,6.737123856,8.629916667,18.49579363,23.36
2020-03-08 13:45:00,0.9,1.8,6.736294255,8.629847222,18.47548787,23.36
2020-03-08 14:00:00,0.9,1.8,6.735464654,8.629777778,18.4551821,23.36
2020-03-08 14:15:00,0.9,1.8,6.734635053,8.629708333,18.43487633,23.36
2020-03-08 14:30:00,0.9,1.8,6.733805452,8.629638889,18.41457056,23.36
2020-03-08 14:45:00,0.9,1.8,6.732975852,8.629569444,18.39426479,23.36
2020-03-08 15:00:00,0.9,1.8,6.732146251,8.6295,18.37395902,23.36
2020-03-08 15:15:00,0.9,1.8,6.73131665,8.629430556,18.35365325,23.36
2020-03-08 15:30:00,0.9,1.8,6.730487049,8.629361111,18.33334748,23.36
2020-03-08 15:45:00,0.9,1.8,6.729657448,8.629291667,18.31304172,23.36
2020-03-08 16:00:00,0.9,1.8,6.728827847,8.629222222,18.29273595,23.36
2020-03-08 16:15:00,0.9,1.8,6.727998246,8.629152778,18.27243018,23.36
2020-03-08 16:30:00,0.9,1.8,6.727168646,8.629083333,18.25212441,23.36
2020-03-08 16:45:00,0.9,1.8,6.726339045,8.629013889,18.23181864,23.36
2020-03-08 17:00:00,0.9,1.8,6.725509444,8.628944444,18.21151287,23.36
2020-03-08 17:15:00,0.9,1.8,6.724679843,8.628875,18.1912071,23.36
2020-03-08 17:30:00,0.9,1.8,6.723850242,8.628805556,18.17090133,23.36
2020-03-08 17:45:00,0.9,1.8,6.723020641,8.628736111,18.15059557,23.36
2020-03-08 18:00:00,0.9,1.8,6.72219104,8.628666667,18.1302898,23.36
2020-03-08 18:15:00,0.9,1.8,6.72136144,8.628597222,18.10998403,23.36
2020-03-08 18:30:00,0.9,1.8,6.720531839,8.628527778,18.08967826,23.36
2020-03-08 18:45:00,0.9,1.8,6.719702238,8.628458333,18.06937249,23.36
2020-03-08 19:00:00,0.9,1.8,6.718872637,8.628388889,18.04906672,23.36
2020-03-08 19:15:00,0.9,1.8,6.718043036,8.628319444,18.02876095,23.36
2020-03-08 19:30:00,0.9,1.8,6.717213435,8.62825,18.00845519,23.36
2020-03-08 19:45:00,0.9,1.8,6.716383834,8.628180556,17.98814942,23.36
2020-03-08 20:00:00,0.9,1.8,6.715554234,8.628111111,17.96784365,23.36
2020-03-08 20:15:00,0.9,1.8,6.714724633,8.628041667,17.94753788,23.36
2020-03-08 20:30:00,0.9,1.8,6.713895032,8.627972222,17.92723211,23.36
2020-03-08 20:45:00,0.9,1.8,6.713065431,8.627902778,17.90692634,23.36
2020-03-08 21:00:00,0.9,1.8,6.71223583,8.627833333,17.88662057,23.36
2020-03-08 21:15:00,0.9,1.8,6.711406229,8.627763889,17.8663148,23.36
2020-03-08 21:30:00,0.9,1.8,6.710576628,8.627694444,17.84600904,23.36
2020-03-08 21:45:00,0.9,1.8,6.709747028,8.627625,17.82570327,23.36
2020-03-08 22:00:00,0.9,1.8,6.708917427,8.627555556,17.8053975,23.36
2020-03-08 22:15:00,0.9,1.8,6.708087826,8.627486111,17.78509173,23.36
2020-03-08 22:30:00,0.9,1.8,6.707258225,8.627416667,17.76478596,23.36
2020-03-08 22:45:00,0.9,1.8,6.706428624,8.627347222,17.74448019,23.36
2020-03-08 23:00:00,0.9,1.8,6.705599023,8.627277778,17.72417442,23.36
2020-03-08 23:15:00,0.9,1.8,6.704769422,8.627208333,17.70386865,23.36
2020-03-08 23:30:00,0.9,1.8,6.703939822,8.627138889,17.68356289,23.36
2020-03-08 23:45:00,0.9,1.8,6.703110221,8.627069444,17.66325712,23.36
2020-03-09 00:00:00,0.9,1.8,6.70228062,8.627,17.64295135,23.36
2020-03-09 00:15:00,0.9,1.8,6.703527809,8.6308125,17.65940215,23.36
2020-03-09 00:30:00,0.9,1.8,6.704774998,8.634625,17.67585296,23.36
2020-03-09 00:45:00,0.9,1.8,6.706022187,8.6384375,17.69230376,23.36
2020-03-09 01:00:00,0.9,1.8,6.707269376,8.64225,17.70875457,23.36
2020-03-09 01:15:00,0.9,1.8,6.708516565,8.6460625,17.72520537,23.36
2020-03-09 01:30:00,0.9,1.8,6.709763754,8.649875,17.74165618,23.36
2020-03-09 01:45:00,0.9,1.8,6.711010944,8.6536875,17.75810698,23.36
2020-03-09 02:00:00,0.9,1.8,6.712258133,8.6575,17.77455779,23.36
2020-03-09 02:15:00,0.9,1.8,6.713505322,8.6613125,17.79100859,23.36
2020-03-09 02:30:00,0.9,1.8,6.714752511,8.665125,17.80745939,23.36
2020-03-09 02:45:00,0.9,1.8,6.7159997,8.6689375,17.8239102,23.36
2020-03-09 03:00:00,0.9,1.8,6.717246889,8.67275,17.840361,23.36
2020-03-09 03:15:00,0.9,1.8,6.718494078,8.6765625,17.85681181,23.36
2020-03-09 03:30:00,0.9,1.8,6.719741267,8.680375,17.87326261,23.36
2020-03-09 03:45:00,0.9,1.8,6.720988456,8.6841875,17.88971342,23.36
2020-03-09 04:00:00,0.9,1.8,6.722235645,8.688,17.90616422,23.36
2020-03-09 04:15:00,0.9,1.8,6.723482834,8.6918125,17.92261503,23.36
2020-03-09 04:30:00,0.9,1.8,6.724730024,8.695625,17.93906583,23.36
2020-03-09 04:45:00,0.9,1.8,6.725977213,8.6994375,17.95551664,23.36
2020-03-09 05:00:00,0.9,1.8,6.727224402,8.70325,17.97196744,23.36
2020-03-09 05:15:00,0.9,1.8,6.728471591,8.7070625,17.98841825,23.36
2020-03-09 05:30:00,0.9,1.8,6.72971878,8.710875,18.00486905,23.36
2020-03-09 05:45:00,0.9,1.8,6.730965969,8.7146875,18.02131985,23.36
2020-03-09 06:00:00,0.9,1.8,6.732213158,8.7185,18.03777066,23.36
2020-03-09 06:15:00,0.9,1.8,6.733460347,8.7223125,18.05422146,23.36
2020-03-09 06:30:00,0.9,1.8,6.734707536,8.726125,18.07067227,23.36
2020-03-09 06:45:00,0.9,1.8,6.735954725,8.7299375,18.08712307,23.36
2020-03-09 07:00:00,0.9,1.8,6.737201914,8.73375,18.10357388,23.36
2020-03-09 07:15:00,0.9,1.8,6.738449104,8.7375625,18.12002468,23.36
2020-03-09 07:30:00,0.9,1.8,6.739696293,8.741375,18.13647549,23.36
2020-03-09 07:45:00,0.9,1.8,6.740943482,8.7451875,18.15292629,23.36
2020-03-09 08:00:00,0.9,1.8,6.742190671,8.749,18.1693771,23.36
2020-03-09 08:15:00,0.9,1.8,6.74343786,8.7528125,18.1858279,23.36
2020-03-09 08:30:00,0.9,1.8,6.744685049,8.756625,18.20227871,23.36
2020-03-09 08:45:00,0.9,1.8,6.745932238,8.7604375,18.21872951,23.36
2020-03-09 09:00:00,0.9,1.8,6.747179427,8.76425,18.23518031,23.36
2020-03-09 09:15:00,0.9,1.8,6.748426616,8.7680625,18.25163112,23.36
2020-03-09 09:30:00,0.9,1.8,6.749673805,8.771875,18.26808192,23.36
