datetime,Wind Onshore,Wind Offshore,Solar,Hydro,Biomass
2019-01-01 00:00:00,1.0,0.4205026455026455,0.0,0.3246963562753036,0.5906474820143884
2019-01-01 00:15:00,1.0,0.4201058201058201,0.0,0.3196356275303644,0.5919664268585132
2019-01-01 00:30:00,1.0,0.4191798941798941,0.0,0.3087044534412955,0.5906474820143884
2019-01-01 00:45:00,1.0,0.3997354497354497,0.0,0.308502024291498,0.5916067146282974
2019-01-01 01:00:00,1.0,0.3785714285714285,0.0,0.3143724696356275,0.5894484412470024
2019-01-01 01:15:00,1.0,0.3792328042328042,0.0,0.3141700404858299,0.5888489208633093
2019-01-01 01:30:00,1.0,0.3797619047619047,0.0,0.3149797570850202,0.5883693045563549
2019-01-01 01:45:00,1.0,0.3798941798941799,0.0,0.3145748987854251,0.5853717026378897
2019-01-01 02:00:00,1.0,0.3399470899470899,0.0,0.3107287449392713,0.5832134292565947
2019-01-01 02:15:00,1.0,0.3158730158730158,0.0,0.3050607287449393,0.5836930455635492
2019-01-01 02:30:00,1.0,0.316005291005291,0.0,0.3048582995951417,0.5832134292565947
2019-01-01 02:45:00,1.0,0.3294973544973545,0.0,0.302834008097166,0.5839328537170264
2019-01-01 03:00:00,1.0,0.3558201058201058,0.0,0.3074898785425101,0.5830935251798561
2019-01-01 03:15:00,1.0,0.3580687830687831,0.0,0.3058704453441295,0.5826139088729017
2019-01-01 03:30:00,1.0,0.3574074074074074,0.0,0.3002024291497975,0.5844124700239808
2019-01-01 03:45:00,1.0,0.356084656084656,0.0,0.2967611336032388,0.5835731414868105
2019-01-01 04:00:00,1.0,0.3400793650793651,0.0,0.3087044534412955,0.5836930455635492
2019-01-01 04:15:00,1.0,0.346031746031746,0.0,0.3,0.5824940047961631
2019-01-01 04:30:00,1.0,0.3398148148148148,0.0,0.290080971659919,0.5834532374100719
2019-01-01 04:45:00,1.0,0.3382275132275132,0.0,0.2819838056680162,0.5847721822541967
2019-01-01 05:00:00,1.0,0.3214285714285714,0.0,0.280161943319838,0.5829736211031175
2019-01-01 05:15:00,1.0,0.3199735449735449,0.0,0.278744939271255,0.5827338129496403
2019-01-01 05:30:00,1.0,0.3201058201058201,0.0,0.2809716599190283,0.5834532374100719
2019-01-01 05:45:00,1.0,0.297089947089947,0.0,0.281578947368421,0.5816546762589928
2019-01-01 06:00:00,1.0,0.2538359788359788,0.0,0.2860323886639676,0.5833333333333334
2019-01-01 06:15:00,1.0,0.2564814814814815,0.0,0.2805668016194332,0.5839328537170264
2019-01-01 06:30:00,1.0,0.2566137566137566,0.0,0.2862348178137652,0.5839328537170264
2019-01-01 06:45:00,1.0,0.2543650793650793,0.0,0.2939271255060728,0.5836930455635492
2019-01-01 07:00:00,1.0,0.2543650793650793,0.0,0.2921052631578947,0.5854916067146283
2019-01-01 07:15:00,1.0,0.2693121693121693,0.0,0.2910931174089068,0.5844124700239808
2019-01-01 07:30:00,1.0,0.2734126984126984,0.0,0.2878542510121457,0.5848920863309353
2019-01-01 07:45:00,1.0,0.2846560846560846,0.0,0.2884615384615384,0.5864508393285371
