,Bleiloch,Erzhausen,Geesthacht,Glems,Goldisthal,Happurg,Hohenwarte I,Hohenwarte II,Häusern,Koepchenwerk Herdecke II,Langenprozelten,Leitzach I,Leitzach II,Markersbach,Reisach - Rabenleite,Rönkhausen,Schwarzenbachwerk,Säckingen,Tanzmühle - Rabenleite,Waldeck I,Waldeck II,Waldshut,Wehr,Wendefurth,Witznau,battery_00_0,battery_00_1,battery_01_0,battery_01_1,battery_02,battery_03_0,battery_03_1,battery_03_2,battery_04_0,battery_04_1,battery_04_2,battery_05,battery_06_0,battery_06_1,battery_06_2,battery_07,battery_08,battery_09
2013-01-28 11:00:00,48.02388094426416,50.425074991477366,48.62417945606746,50.425074991477366,52.826269038690576,49.82477647967406,48.02388094426416,48.02388094426416,49.22447796787076,51.02537350328066,51.02537350328066,51.62567201508397,51.62567201508397,50.425074991477366,51.02537350328066,51.02537350328066,43.82179136164104,51.62567201508397,48.62417945606746,52.22597052688727,52.22597052688727,47.42358243246086,51.62567201508397,49.22447796787076,46.22298540885426,16.401457374471285,16.34577347926564,16.532239167433968,16.579778515331768,16.365757828392738,16.502318533247134,16.5686256191813,16.263452956126653,16.447789606409042,16.50340608213502,16.538350900994583,16.393386701935217,16.325596284171983,16.44586371620101,16.302161441035903,16.524708196116727,16.48344796778006,16.527969940873707
2013-01-28 12:00:00,44.93580693714355,47.18259728400073,45.49750452385785,47.18259728400073,49.42938763085791,46.62089969728644,44.93580693714355,44.93580693714355,46.05920211057214,47.744294870715024,47.744294870715024,48.30599245742932,48.30599245742932,47.18259728400073,47.744294870715024,47.744294870715024,41.00392383014349,48.30599245742932,45.49750452385785,48.867690044143615,48.867690044143615,44.374109350429265,48.30599245742932,46.05920211057214,43.25071417700067,15.346796376627655,15.294693116431485,15.469168523232907,15.51365095399548,15.313392414290853,15.441171872091429,15.503215221223506,15.217666040276779,15.39014931246677,15.442189488450202,15.47488725470423,15.339244671605012,15.275813373157215,15.38834726255184,15.2538854580021,15.46212181508465,15.423514738391479,15.465173820249497
2013-01-28 13:00:00,41.71054859889352,43.796076028838186,42.231930456379686,43.796076028838186,45.88160345878287,43.27469417135202,41.71054859889352,41.71054859889352,42.753312313865855,44.31745788632436,44.31745788632436,44.83883974381053,44.83883974381053,43.796076028838186,44.31745788632436,44.31745788632436,38.060875596490334,44.83883974381053,42.231930456379686,45.36022160129669,45.36022160129669,41.18916674140735,44.83883974381053,42.753312313865855,40.14640302643501,14.245283210337329,14.196919650968892,14.358872121186733,14.400161834593115,14.214276810554773,14.332884923946093,14.390475124403192,14.125421177426942,14.28552449808702,14.333829501099165,14.36418039187813,14.238273527395792,14.179394997400802,14.2838517899356,14.159040953864224,14.35233118907237,14.316495127400565,14.355164137191682
2013-01-28 14:00:00,38.46599306852516,40.38929272195141,38.94681798188172,40.38929272195141,42.312592375377676,39.90846780859484,38.46599306852516,38.46599306852516,39.42764289523828,40.87011763530798,40.87011763530798,41.35094254866454,41.35094254866454,40.38929272195141,40.87011763530798,40.87011763530798,35.100218675029204,41.35094254866454,38.94681798188172,41.831767462021105,41.831767462021105,37.985168155168594,41.35094254866454,39.42764289523828,37.02351832845547,13.13717952974969,13.092578046385723,13.241932653459752,13.28001054701528,13.108585037488627,13.217966932976388,13.27107734091901,13.026641253894152,13.174290551964564,13.218838033919512,13.246828007524371,13.130715111886605,13.076416590223614,13.172747959447333,13.057645835009543,13.235900523511226,13.20285205624874,13.23851310393468
2013-01-28 15:00:00,0.0,0.0,35.64170065299636,36.961763640144376,0.0,36.52174264442837,35.201679657280366,35.201679657280366,36.08172164871236,37.40178463586038,37.40178463586038,37.841805631576385,37.841805631576385,36.961763640144376,37.40178463586038,0.0,32.12153268726833,37.841805631576385,35.64170065299636,38.28182662729239,38.28182662729239,34.761658661564354,0.0,36.08172164871236,33.881616670132345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-28 16:00:00,0.0,0.0,32.32630724016722,33.523577878691924,35.11993873005821,33.12448766585035,31.927217027325646,31.927217027325646,32.72539745300878,33.922668091533495,33.922668091533495,34.32175830437506,34.32175830437506,33.523577878691924,33.922668091533495,0.0,29.133585537434648,34.32175830437506,32.32630724016722,34.72084851721663,34.72084851721663,31.52812681448407,0.0,32.72539745300878,30.72994638880093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-28 17:00:00,0.0,0.0,29.006337433617553,30.08064622745524,31.51305795257215,29.722543296176006,28.64823450233832,28.64823450233832,29.364440364896776,30.438749158734463,30.438749158734463,30.796852090013694,30.796852090013694,30.08064622745524,30.438749158734463,0.0,26.141513983383717,30.796852090013694,29.006337433617553,31.154955021292928,31.154955021292928,28.290131571059096,0.0,29.364440364896776,27.573925708500635,0.0,0.0,0.0,0.0,9.762852540393709,0.0,0.0,0.0,9.811787894368583,0.0,0.0,0.0,9.738894515465494,0.0,9.724914660683098,0.0,0.0,0.0
2013-01-28 18:00:00,25.367682205215047,26.636066315475798,25.684778232780236,26.636066315475798,27.904450425736552,26.31897028791061,25.367682205215047,25.367682205215047,26.00187426034542,26.953162343040987,26.953162343040987,27.270258370606175,27.270258370606175,26.636066315475798,26.953162343040987,26.953162343040987,23.148010012258727,27.270258370606175,25.684778232780236,27.58735439817136,27.58735439817136,25.05058617764986,27.270258370606175,26.00187426034542,24.416394122519485,8.663751246194572,8.634337310257894,8.732834187782654,8.757945924818529,8.644893654471778,8.717029194006516,8.752054624081273,8.590853093053944,8.688225347673779,8.717603670580004,8.73606259231057,8.65948807020688,8.623679098908363,8.687208033583396,8.611300098262932,8.728856098479664,8.707061184374867,8.73057905178545
2013-01-28 19:00:00,0.0,0.0,22.361852137870684,23.190068883717743,24.294357878180495,22.913996635102055,22.085779889254994,22.085779889254994,22.637924386486368,23.466141132333433,23.466141132333433,23.74221338094912,23.74221338094912,23.190068883717743,23.466141132333433,0.0,20.153274148945183,23.74221338094912,22.361852137870684,24.018285629564808,24.018285629564808,21.809707640639306,0.0,22.637924386486368,21.257563143407936,7.542892625774672,7.517284069599976,0.0,0.0,7.526474704079586,7.589277826393589,0.0,7.479425551740368,7.564200430480061,0.0,0.0,7.539180991194438,7.508004746878467,7.563314729733076,7.497227259156403,7.599574644480954,7.580599411673726,0.0
2013-01-28 20:00:00,0.0,0.0,19.035790389561193,19.74081966324864,20.68085869483191,19.505809905352823,18.800780631665376,18.800780631665376,19.270800147457003,19.975829421144457,19.975829421144457,20.210839179040274,20.210839179040274,19.74081966324864,19.975829421144457,0.0,17.155712326394653,20.210839179040274,19.035790389561193,20.44584893693609,20.44584893693609,18.565770873769555,0.0,19.270800147457003,18.09575135797792,6.4209763158234425,6.399176730327783,6.472175838889081,0.0,6.407000366331736,6.460462264961979,0.0,6.3669492204600076,6.439114835903655,6.4608880274714915,0.0,6.417816743108428,6.391277597411838,6.438360872695976,6.382103133868371,6.4692275528094285,6.453074662070123,6.470504487252183
2013-01-28 21:00:00,0.0,0.0,17.75112553878728,18.40857463281644,19.285173424855316,18.18942493480672,17.531975840777562,17.531975840777562,17.970275236796997,18.627724330826158,18.627724330826158,18.846874028835877,18.846874028835877,18.40857463281644,18.627724330826158,0.0,15.997927954709523,18.846874028835877,17.75112553878728,19.066023726845597,19.066023726845597,17.312826142767843,0.0,17.970275236796997,16.874526746748405,5.987645079674006,5.967316678756164,0.0,0.0,5.974612322490091,6.024466247896193,0.0,5.937264100861679,6.004559488818173,6.024863277050296,0.0,5.984698736456027,5.959950633156325,6.003856408185468,5.951395324930173,6.032639994390533,6.017577210788705,6.033830752595696
2013-01-28 22:00:00,16.281556812974557,17.095634653623286,16.485076273136738,17.095634653623286,17.90971249427201,16.892115193461102,16.281556812974557,16.281556812974557,16.68859573329892,17.299154113785466,17.299154113785466,17.50267357394765,17.50267357394765,17.095634653623286,17.299154113785466,17.299154113785466,14.856920591839284,17.50267357394765,16.485076273136738,17.70619303410983,17.70619303410983,16.078037352812377,17.50267357394765,16.68859573329892,15.670998432488012,5.56059308009611,5.5417145453852115,5.604932087072575,5.621049372440413,5.548489847782382,5.594788081719102,5.617268201307788,5.513805383359826,5.576301116425828,5.595156793881818,5.6070041507050075,5.557856876548392,5.53487386233785,5.575648181048239,5.526928737487027,5.602378858658968,5.5883903858706185,5.603484689373312
2013-01-28 23:00:00,15.022112829382314,15.773218470851425,15.209889239749591,15.773218470851425,16.524324112320546,15.585442060484148,15.022112829382314,15.022112829382314,15.39766565011687,15.960994881218708,15.960994881218708,16.148771291585984,16.148771291585984,15.773218470851425,15.960994881218708,15.960994881218708,13.70767795681136,16.148771291585984,15.209889239749591,16.336547701953265,16.336547701953265,14.834336419015036,16.148771291585984,15.39766565011687,14.458783598280476,5.130458813429982,5.113040609400835,5.171368019668321,5.186238568110353,5.119291814874158,5.162008693977778,5.182749885791214,5.08729033344536,5.144951769894994,5.162348884769942,5.173279800834805,5.127934266245083,5.106729080733896,5.144349341698162,5.099398543284462,5.169012293754088,5.15610588566602,5.170032584009615
