,time,energy_cashflow,energy_generation_costs,heat,power,simulation,soc,total_costs,unit,date,marginal_cost
45,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Happurg,2013-01-22,0.28
46,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Koepchenwerk Herdecke II,2013-01-22,0.28
47,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Häusern,2013-01-22,0.28
48,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_04_2,2013-01-22,0.01
49,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Waldeck I,2013-01-22,0.28
50,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Geesthacht,2013-01-22,0.28
51,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Reisach - Rabenleite,2013-01-22,0.28
52,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Glems,2013-01-22,0.28
53,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Wendefurth,2013-01-22,0.28
54,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Bleiloch,2013-01-22,0.28
55,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Hohenwarte I,2013-01-22,0.28
56,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Leitzach I,2013-01-22,0.28
57,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Leitzach II,2013-01-22,0.28
58,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Schwarzenbachwerk,2013-01-22,0.28
59,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Tanzmühle - Rabenleite,2013-01-22,0.28
60,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_06_2,2013-01-22,0.0
61,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_06_1,2013-01-22,0.0
62,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_06_0,2013-01-22,0.0
63,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_04_2,2013-01-22,0.0
64,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Rönkhausen,2013-01-22,0.28
65,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_04_1,2013-01-22,0.01
66,2013-01-22 00:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_00_1,2013-01-22,0.0
67,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_08,2013-01-22,106.6803455709629
68,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_04,2013-01-22,0.015
69,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_00,2013-01-22,0.01
70,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_06,2013-01-22,91.61939449831588
71,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_4,2013-01-22,97.07645430957696
72,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_05,2013-01-22,0.0099999999999999
73,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_04_0,2013-01-22,0.01
74,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_3,2013-01-22,105.30792852013411
75,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_05,2013-01-22,96.13414310394893
76,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_07,2013-01-22,105.87708199414465
77,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_2,2013-01-22,96.79491938402522
78,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_02,2013-01-22,0.01
79,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_offshore_06,2013-01-22,0.015
80,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_1,2013-01-22,90.23925796096212
81,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_08,2013-01-22,0.015
82,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_09,2013-01-22,90.13663309248294
83,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_0,2013-01-22,106.15561590879241
84,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_05,2013-01-22,0.015
85,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_01_1,2013-01-22,0.01
86,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_01_0,2013-01-22,0.01
87,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_01,2013-01-22,0.015
88,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_offshore_07,2013-01-22,0.015
89,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_03_2,2013-01-22,0.01
90,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_02,2013-01-22,110.411156612333
91,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_03_1,2013-01-22,0.01
92,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_08,2013-01-22,0.01
93,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_offshore_00,2013-01-22,0.015
94,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_03,2013-01-22,93.60950107473732
95,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_03_0,2013-01-22,0.01
96,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_09,2013-01-22,0.015
97,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_02,2013-01-22,0.015
98,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_04,2013-01-22,111.58919990722248
99,2013-01-22 00:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_01_2,2013-01-22,0.01
100,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Tanzmühle - Rabenleite,2013-01-22,0.28
101,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Glems,2013-01-22,0.28
102,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Schwarzenbachwerk,2013-01-22,0.28
103,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_06_1,2013-01-22,0.0
104,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_00,2013-01-22,0.01
105,2013-01-22 01:00:00,,21.94533,0.0,1463.022,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_offshore_00,2013-01-22,0.015
106,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Wendefurth,2013-01-22,0.28
107,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_06_2,2013-01-22,0.0
108,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_05,2013-01-22,0.0099999999999999
109,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Bleiloch,2013-01-22,0.28
110,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Leitzach I,2013-01-22,0.28
111,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_08,2013-01-22,0.01
112,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Hohenwarte I,2013-01-22,0.28
113,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Leitzach II,2013-01-22,0.28
114,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_04_0,2013-01-22,0.01
115,2013-01-22 01:00:00,,116546.66658858044,0.0,1293.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_09,2013-01-22,90.13663309248294
116,2013-01-22 01:00:00,,194237706.32251075,,-64745.902107503585,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,demand,2013-01-22,
117,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_00,2013-01-22,108.11267253306886
118,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Goldisthal,2013-01-22,0.28
119,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Markersbach,2013-01-22,0.28
120,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_02,2013-01-22,110.411156612333
121,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Wehr,2013-01-22,0.28
122,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Waldeck II,2013-01-22,0.28
123,2013-01-22 01:00:00,,194988.59073867786,0.0,2083.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_03,2013-01-22,93.60950107473732
124,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Säckingen,2013-01-22,0.28
125,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Hohenwarte II,2013-01-22,0.28
126,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_04,2013-01-22,111.58919990722248
127,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Witznau,2013-01-22,0.28
128,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Erzhausen,2013-01-22,0.28
129,2013-01-22 01:00:00,,14996.926324216032,0.0,156.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_05,2013-01-22,96.13414310394893
130,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Waldshut,2013-01-22,0.28
131,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Langenprozelten,2013-01-22,0.28
132,2013-01-22 01:00:00,,62392.80765335312,0.0,681.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_06,2013-01-22,91.61939449831588
133,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Happurg,2013-01-22,0.28
134,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Koepchenwerk Herdecke II,2013-01-22,0.28
135,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_07,2013-01-22,105.87708199414465
136,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Häusern,2013-01-22,0.28
137,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Waldeck I,2013-01-22,0.28
138,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_08,2013-01-22,106.6803455709629
139,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Rönkhausen,2013-01-22,0.28
140,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Geesthacht,2013-01-22,0.28
141,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,Reisach - Rabenleite,2013-01-22,0.28
142,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_06_0,2013-01-22,0.0
143,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_02,2013-01-22,0.01
144,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_04_2,2013-01-22,0.0
145,2013-01-22 01:00:00,,859732.473968912,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_2,2013-01-22,96.79491938402522
146,2013-01-22 01:00:00,,5.0951775,0.0,339.67850000000004,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_03_1,2013-01-22,0.015
147,2013-01-22 01:00:00,,5.0951775,0.0,339.67850000000004,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_03_0,2013-01-22,0.015
148,2013-01-22 01:00:00,,295863.2051611094,0.0,2809.505507503573,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_3,2013-01-22,105.30792852013411
149,2013-01-22 01:00:00,,29.440514999999998,0.0,1962.701,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_00_2,2013-01-22,0.015
150,2013-01-22 01:00:00,,29.440514999999998,0.0,1962.701,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_00_1,2013-01-22,0.015
151,2013-01-22 01:00:00,,862233.0671776625,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_4,2013-01-22,97.07645430957696
152,2013-01-22 01:00:00,,29.440514999999998,0.0,1962.701,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_00_0,2013-01-22,0.015
153,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_09_2,2013-01-22,0.01
154,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_01_0,2013-01-22,0.01
155,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_09_1,2013-01-22,0.01
156,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_09_0,2013-01-22,0.01
157,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_01_1,2013-01-22,0.01
158,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_07_1,2013-01-22,0.01
159,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_07_0,2013-01-22,0.01
160,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_01_2,2013-01-22,0.01
161,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_06_3,2013-01-22,0.01
162,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_06_2,2013-01-22,0.01
163,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_03_0,2013-01-22,0.01
164,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_06_1,2013-01-22,0.01
165,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_06_0,2013-01-22,0.01
166,2013-01-22 01:00:00,,27.5611875,0.0,1837.4125,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_offshore_06,2013-01-22,0.015
167,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_04_2,2013-01-22,0.01
168,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_04_1,2013-01-22,0.01
169,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_03_2,2013-01-22,0.01
170,2013-01-22 01:00:00,,25.0438725,0.0,1669.5915,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_06_0,2013-01-22,0.015
171,2013-01-22 01:00:00,,25.0438725,0.0,1669.5915,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_06_1,2013-01-22,0.015
172,2013-01-22 01:00:00,,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,solar_03_1,2013-01-22,0.01
173,2013-01-22 01:00:00,,54.103944000000006,0.0,3606.9296000000004,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_07_0,2013-01-22,0.015
174,2013-01-22 01:00:00,,801505.0892092655,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_1,2013-01-22,90.23925796096212
175,2013-01-22 01:00:00,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_04_1,2013-01-22,0.0
