,time,energy_cashflow,energy_generation_costs,heat,power,simulation,soc,total_costs,unit,date,marginal_cost
55,2019-03-01 06:00:00,7831.148286241944,7831.148286241944,0.0,91.36974179378058,example_02a_elasticDemand_EE_Ramp_base,,7831.148286241944,pp_7,2019-03-01,85.70833333333334
56,2019-03-01 07:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
57,2019-03-01 07:00:00,27871.523371404393,3.251903553299491,0.0,325.1903553299491,example_02a_elasticDemand_EE_Ramp_base,,3.251903553299491,Wind Onshore,2019-03-01,0.01
58,2019-03-01 07:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
59,2019-03-01 07:00:00,8074.866756192473,8074.866756192473,0.0,94.21332141401037,example_02a_elasticDemand_EE_Ramp_base,,8074.866756192473,pp_7,2019-03-01,85.70833333333334
60,2019-03-01 07:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
61,2019-03-01 07:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
62,2019-03-01 07:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
63,2019-03-01 07:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
64,2019-03-01 08:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
65,2019-03-01 08:00:00,27131.304051513438,3.1655386350817816,0.0,316.55386350817815,example_02a_elasticDemand_EE_Ramp_base,,3.1655386350817816,Wind Onshore,2019-03-01,0.01
66,2019-03-01 08:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
67,2019-03-01 08:00:00,8815.086076083424,8815.086076083424,0.0,102.84981323578131,example_02a_elasticDemand_EE_Ramp_base,,8815.086076083424,pp_7,2019-03-01,85.70833333333334
68,2019-03-01 08:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
69,2019-03-01 08:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
70,2019-03-01 08:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
71,2019-03-01 08:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
72,2019-03-01 09:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
73,2019-03-01 09:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
74,2019-03-01 09:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
75,2019-03-01 09:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
76,2019-03-01 09:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
77,2019-03-01 09:00:00,26897.65659271792,3.1382778717804087,0.0,313.82778717804086,example_02a_elasticDemand_EE_Ramp_base,,3.1382778717804087,Wind Onshore,2019-03-01,0.01
78,2019-03-01 09:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
79,2019-03-01 09:00:00,9048.733534878911,9048.733534878911,0.0,105.57588956591826,example_02a_elasticDemand_EE_Ramp_base,,9048.733534878911,pp_7,2019-03-01,85.70833333333334
80,2019-03-01 10:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
81,2019-03-01 10:00:00,9077.939467228362,9077.939467228362,0.0,105.91664910718555,example_02a_elasticDemand_EE_Ramp_base,,9077.939467228362,pp_7,2019-03-01,85.70833333333334
82,2019-03-01 10:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
83,2019-03-01 10:00:00,26868.450660368482,3.134870276367737,0.0,313.4870276367737,example_02a_elasticDemand_EE_Ramp_base,,3.134870276367737,Wind Onshore,2019-03-01,0.01
84,2019-03-01 10:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
85,2019-03-01 10:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
86,2019-03-01 10:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
87,2019-03-01 10:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
88,2019-03-01 11:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
89,2019-03-01 11:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
90,2019-03-01 11:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
91,2019-03-01 11:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
92,2019-03-01 11:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
93,2019-03-01 11:00:00,30333.88559879676,3.5391990975747314,0.0,353.91990975747314,example_02a_elasticDemand_EE_Ramp_base,,3.5391990975747314,Wind Onshore,2019-03-01,0.01
94,2019-03-01 11:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
95,2019-03-01 11:00:00,5612.50452880007,5612.50452880007,0.0,65.48376698648599,example_02a_elasticDemand_EE_Ramp_base,,5612.50452880007,pp_7,2019-03-01,85.70833333333334
96,2019-03-01 12:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
97,2019-03-01 12:00:00,34603.99432850786,4.037413047565331,0.0,403.7413047565331,example_02a_elasticDemand_EE_Ramp_base,,4.037413047565331,Wind Onshore,2019-03-01,0.01
98,2019-03-01 12:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
99,2019-03-01 12:00:00,1342.3957990889714,1342.3957990889714,0.0,15.662371987426015,example_02a_elasticDemand_EE_Ramp_base,,1342.3957990889714,pp_7,2019-03-01,85.70833333333334
100,2019-03-01 12:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
101,2019-03-01 12:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
102,2019-03-01 12:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
103,2019-03-01 12:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
104,2019-03-01 13:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
105,2019-03-01 13:00:00,35760.14640909945,4.172306824591088,0.0,417.2306824591088,example_02a_elasticDemand_EE_Ramp_base,,4.172306824591088,Wind Onshore,2019-03-01,0.01
106,2019-03-01 13:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
107,2019-03-01 13:00:00,186.24371849740132,186.24371849740132,0.0,2.1729942848505743,example_02a_elasticDemand_EE_Ramp_base,,186.24371849740132,pp_7,2019-03-01,85.70833333333334
108,2019-03-01 13:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
109,2019-03-01 13:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
110,2019-03-01 13:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
111,2019-03-01 13:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
112,2019-03-01 14:00:00,-443931.70566961105,20781655.386350818,,-6927.218462116939,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
113,2019-03-01 14:00:00,64085.13144162437,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
114,2019-03-01 14:00:00,64085.13144162437,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
115,2019-03-01 14:00:00,64085.13144162437,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
116,2019-03-01 14:00:00,64085.13144162437,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
117,2019-03-01 14:00:00,27378.35129905267,4.272184621169392,0.0,427.2184621169392,example_02a_elasticDemand_EE_Ramp_base,,4.272184621169392,Wind Onshore,2019-03-01,0.01
118,2019-03-01 14:00:00,160212.82860406092,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
119,2019-03-01 14:00:00,0.0,0.0,0.0,0.0,example_02a_elasticDemand_EE_Ramp_base,,0.0,pp_7,2019-03-01,85.70833333333334
120,2019-03-01 15:00:00,33439.785438992294,3.9015792442188375,0.0,390.15792442188376,example_02a_elasticDemand_EE_Ramp_base,,3.9015792442188375,Wind Onshore,2019-03-01,0.01
121,2019-03-01 15:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
122,2019-03-01 15:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
123,2019-03-01 15:00:00,2506.6046886045574,2506.6046886045574,0.0,29.245752322075532,example_02a_elasticDemand_EE_Ramp_base,,2506.6046886045574,pp_7,2019-03-01,85.70833333333334
124,2019-03-01 15:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
125,2019-03-01 15:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
126,2019-03-01 15:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
127,2019-03-01 15:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
128,2019-03-01 16:00:00,4174.364135869074,4174.364135869074,0.0,48.70429716133095,example_02a_elasticDemand_EE_Ramp_base,,4174.364135869074,pp_7,2019-03-01,85.70833333333334
129,2019-03-01 16:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
130,2019-03-01 16:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
131,2019-03-01 16:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
132,2019-03-01 16:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
133,2019-03-01 16:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
134,2019-03-01 16:00:00,31772.02599172777,3.706993795826283,0.0,370.6993795826283,example_02a_elasticDemand_EE_Ramp_base,,3.706993795826283,Wind Onshore,2019-03-01,0.01
135,2019-03-01 16:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
136,2019-03-01 17:00:00,4342.550022157234,4342.550022157234,0.0,50.666602105869515,example_02a_elasticDemand_EE_Ramp_base,,4342.550022157234,pp_7,2019-03-01,85.70833333333334
137,2019-03-01 17:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
138,2019-03-01 17:00:00,31603.840105439616,3.687370746380898,0.0,368.7370746380898,example_02a_elasticDemand_EE_Ramp_base,,3.687370746380898,Wind Onshore,2019-03-01,0.01
139,2019-03-01 17:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
140,2019-03-01 17:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
141,2019-03-01 17:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
142,2019-03-01 17:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
143,2019-03-01 17:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
144,2019-03-01 18:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
145,2019-03-01 18:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
146,2019-03-01 18:00:00,29772.93027746444,3.47374976499342,0.0,347.374976499342,example_02a_elasticDemand_EE_Ramp_base,,3.47374976499342,Wind Onshore,2019-03-01,0.01
147,2019-03-01 18:00:00,6173.459850132429,6173.459850132429,0.0,72.02870024461754,example_02a_elasticDemand_EE_Ramp_base,,6173.459850132429,pp_7,2019-03-01,85.70833333333334
148,2019-03-01 18:00:00,85708.33333333334,31146.341463414636,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,31146.341463414636,pp_3,2019-03-01,31.146341463414636
149,2019-03-01 18:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_1,2019-03-01,12.5
150,2019-03-01 18:00:00,-593050.5567942635,20758211.03023188,,-6919.403676743959,example_02a_elasticDemand_EE_Ramp_base,,,demand_EOM,2019-03-01,
151,2019-03-01 18:00:00,85708.33333333334,12500.0,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,12500.0,pp_2,2019-03-01,12.5
152,2019-03-01 19:00:00,214270.83333333334,139270.83333333334,0.0,2500.0,example_02a_elasticDemand_EE_Ramp_base,,139270.83333333334,pp_6,2019-03-01,55.708333333333336
153,2019-03-01 19:00:00,27375.022521463932,3.1939744312840754,0.0,319.39744312840753,example_02a_elasticDemand_EE_Ramp_base,,3.1939744312840754,Wind Onshore,2019-03-01,0.01
154,2019-03-01 19:00:00,85708.33333333334,36156.25,0.0,1000.0,example_02a_elasticDemand_EE_Ramp_base,,36156.25,pp_4,2019-03-01,36.15625
