datetime,demand_CRM_pos,demand_CRM_neg,demand_EOM_north,demand_EOM_east,demand_EOM_west,demand_EOM_south
2019-04-02 16:45:00,2898,2708,10381.44,10381.44,24655.920000000002,19465.2
2019-04-02 17:00:00,2898,2708,10419.2,10419.2,24745.6,19536.0
2019-04-02 17:15:00,2898,2708,10322.56,10322.56,24516.08,19354.8
2019-04-02 17:30:00,2898,2708,10383.36,10383.36,24660.48,19468.8
2019-04-02 17:45:00,2898,2708,10388.48,10388.48,24672.64,19478.399999999998
2019-04-02 18:00:00,2898,2708,10384.64,10384.64,24663.52,19471.2
2019-04-02 18:15:00,2898,2708,10385.92,10385.92,24666.56,19473.6
2019-04-02 18:30:00,2898,2708,10368.64,10368.64,24625.52,19441.2
2019-04-02 18:45:00,2898,2708,10430.08,10430.08,24771.44,19556.399999999998
2019-04-02 19:00:00,2898,2708,10508.16,10508.16,24956.88,19702.8
2019-04-02 19:15:00,2898,2708,10533.76,10533.76,25017.68,19750.8
2019-04-02 19:30:00,2898,2708,10448.64,10448.64,24815.52,19591.2
2019-04-02 19:45:00,2898,2708,10344.960000000001,10344.960000000001,24569.28,19396.8
2019-04-02 20:00:00,2898,2708,10179.2,10179.2,24175.6,19086.0
2019-04-02 20:15:00,2898,2708,10017.28,10017.28,23791.040000000005,18782.4
2019-04-02 20:30:00,2898,2708,9906.56,9906.56,23528.08,18574.8
2019-04-02 20:45:00,2898,2708,9727.36,9727.36,23102.48,18238.8
2019-04-02 21:00:00,2898,2708,9534.72,9534.72,22644.96,17877.6
2019-04-02 21:15:00,2898,2708,9361.92,9361.92,22234.56,17553.6
2019-04-02 21:30:00,2898,2708,9229.44,9229.44,21919.920000000002,17305.2
2019-04-02 21:45:00,2898,2708,9017.6,9017.6,21416.8,16908.0
2019-04-02 22:00:00,2898,2708,8789.76,8789.76,20875.68,16480.8
2019-04-02 22:15:00,2898,2708,8613.12,8613.12,20456.16,16149.599999999999
2019-04-02 22:30:00,2898,2708,8430.72,8430.72,20022.96,15807.599999999997
2019-04-02 22:45:00,2898,2708,8300.8,8300.8,19714.4,15564.0
2019-04-02 23:00:00,2898,2708,8099.84,8099.84,19237.12,15187.199999999999
2019-04-02 23:15:00,2898,2708,8037.76,8037.76,19089.68,15070.8
2019-04-02 23:30:00,2898,2708,7915.52,7915.52,18799.36,14841.599999999999
2019-04-02 23:45:00,2898,2708,7811.84,7811.84,18553.12,14647.199999999999
2019-04-03 00:00:00,2898,2708,7724.16,7724.16,18344.88,14482.8
2019-04-03 00:15:00,2898,2708,7639.680000000001,7639.680000000001,18144.24,14324.400000000001
2019-04-03 00:30:00,2898,2708,7588.4800000000005,7588.4800000000005,18022.64,14228.4
2019-04-03 00:45:00,2898,2708,7587.2,7587.2,18019.6,14226.0
2019-04-03 01:00:00,2898,2708,7596.16,7596.16,18040.88,14242.8
2019-04-03 01:15:00,2898,2708,7568.64,7568.64,17975.52,14191.199999999999
2019-04-03 01:30:00,2898,2708,7531.52,7531.52,17887.36,14121.6
2019-04-03 01:45:00,2898,2708,7548.8,7548.8,17928.4,14154.0
2019-04-03 02:00:00,2898,2708,7568.0,7568.0,17974.0,14190.0
2019-04-03 02:15:00,2898,2708,7603.84,7603.84,18059.12,14257.199999999999
2019-04-03 02:30:00,2898,2708,7579.52,7579.52,18001.36,14211.6
2019-04-03 02:45:00,2898,2708,7601.28,7601.28,18053.04,14252.4
2019-04-03 03:00:00,2898,2708,7680.64,7680.64,18241.52,14401.199999999999
2019-04-03 03:15:00,2898,2708,7705.6,7705.6,18300.8,14448.0
2019-04-03 03:30:00,2898,2708,7820.16,7820.16,18572.88,14662.8
2019-04-03 03:45:00,2898,2708,7945.6,7945.6,18870.8,14898.0
2019-04-03 04:00:00,2898,2708,8191.360000000001,8191.360000000001,19454.48,15358.8
2019-04-03 04:15:00,2898,2708,8337.28,8337.28,19801.040000000005,15632.400000000001
2019-04-03 04:30:00,2898,2708,8527.36,8527.36,20252.48,15988.8
2019-04-03 04:45:00,2898,2708,8742.4,8742.4,20763.2,16392.0
2019-04-03 05:00:00,2898,2708,9300.48,9300.48,22088.64,17438.399999999998
2019-04-03 05:15:00,2898,2708,9665.28,9665.28,22955.040000000005,18122.4
2019-04-03 05:30:00,2898,2708,9927.680000000002,9927.680000000002,23578.24,18614.4
2019-04-03 05:45:00,2898,2708,10115.84,10115.84,24025.12,18967.2
2019-04-03 06:00:00,2898,2708,10334.08,10334.08,24543.44,19376.399999999998
2019-04-03 06:15:00,2898,2708,10403.84,10403.84,24709.12,19507.2
2019-04-03 06:30:00,2898,2708,10513.28,10513.28,24969.04,19712.399999999998
2019-04-03 06:45:00,2898,2708,10606.72,10606.72,25190.96,19887.6
2019-04-03 07:00:00,2898,2708,10724.48,10724.48,25470.64,20108.399999999998
2019-04-03 07:15:00,2898,2708,10794.24,10794.24,25636.32,20239.2
2019-04-03 07:30:00,2898,2708,10808.32,10808.32,25669.760000000002,20265.6
2019-04-03 07:45:00,2898,2708,10823.04,10823.04,25704.72,20293.2
2019-04-03 08:00:00,2898,2708,10790.4,10790.4,25627.2,20232.0
2019-04-03 08:15:00,2898,2708,10807.04,10807.04,25666.72,20263.2
2019-04-03 08:30:00,2898,2708,10897.28,10897.28,25881.04,20432.399999999998
2019-04-03 08:45:00,2898,2708,10934.4,10934.4,25969.2,20502.0
2019-04-03 09:00:00,2898,2708,10956.800000000001,10956.800000000001,26022.4,20544.0
2019-04-03 09:15:00,2898,2708,11018.24,11018.24,26168.32,20659.2
2019-04-03 09:30:00,2898,2708,11078.4,11078.4,26311.2,20772.0
2019-04-03 09:45:00,2898,2708,11146.24,11146.24,26472.32,20899.2
2019-04-03 10:00:00,2898,2708,11139.2,11139.2,26455.6,20886.0
2019-04-03 10:15:00,2898,2708,11164.16,11164.16,26514.88,20932.8
2019-04-03 10:30:00,2898,2708,11200.64,11200.64,26601.52,21001.2
2019-04-03 10:45:00,2898,2708,11175.68,11175.68,26542.24,20954.399999999998
2019-04-03 11:00:00,2898,2708,11082.880000000001,11082.880000000001,26321.84,20780.399999999998
2019-04-03 11:15:00,2898,2708,11070.72,11070.72,26292.96,20757.6
2019-04-03 11:30:00,2898,2708,11038.72,11038.72,26216.96,20697.6
2019-04-03 11:45:00,2898,2708,11061.76,11061.76,26271.68,20740.8
2019-04-03 12:00:00,2898,2708,11095.68,11095.68,26352.24,20804.399999999998
2019-04-03 12:15:00,2898,2708,11087.36,11087.36,26332.48,20788.8
2019-04-03 12:30:00,2898,2708,11007.36,11007.36,26142.48,20638.8
2019-04-03 12:45:00,2898,2708,10935.04,10935.04,25970.72,20503.2
2019-04-03 13:00:00,2898,2708,10900.48,10900.48,25888.64,20438.399999999998
2019-04-03 13:15:00,2898,2708,10935.04,10935.04,25970.72,20503.2
2019-04-03 13:30:00,2898,2708,10891.52,10891.52,25867.36,20421.6
2019-04-03 13:45:00,2898,2708,10829.44,10829.44,25719.920000000002,20305.2
2019-04-03 14:00:00,2898,2708,10777.6,10777.6,25596.8,20208.0
2019-04-03 14:15:00,2898,2708,10750.08,10750.08,25531.44,20156.399999999998
2019-04-03 14:30:00,2898,2708,10684.800000000001,10684.800000000001,25376.4,20034.0
2019-04-03 14:45:00,2898,2708,10642.56,10642.56,25276.08,19954.8
2019-04-03 15:00:00,2898,2708,10551.04,10551.04,25058.72,19783.2
2019-04-03 15:15:00,2898,2708,10517.76,10517.76,24979.68,19720.8
2019-04-03 15:30:00,2898,2708,10481.28,10481.28,24893.040000000005,19652.4
2019-04-03 15:45:00,2898,2708,10463.36,10463.36,24850.48,19618.8
2019-04-03 16:00:00,2898,2708,10483.2,10483.2,24897.6,19656.0
2019-04-03 16:15:00,2898,2708,10513.28,10513.28,24969.04,19712.399999999998
2019-04-03 16:30:00,2898,2708,10478.08,10478.08,24885.44,19646.399999999998
2019-04-03 16:45:00,2898,2708,10504.960000000001,10504.960000000001,24949.28,19696.8
2019-04-03 17:00:00,2898,2708,10474.880000000001,10474.880000000001,24877.84,19640.399999999998
2019-04-03 17:15:00,2898,2708,10463.36,10463.36,24850.48,19618.8
2019-04-03 17:30:00,2898,2708,10507.52,10507.52,24955.36,19701.6
2019-04-03 17:45:00,2898,2708,10507.52,10507.52,24955.36,19701.6
2019-04-03 18:00:00,2898,2708,10560.0,10560.0,25080.0,19800.0
2019-04-03 18:15:00,2898,2708,10547.84,10547.84,25051.12,19777.2
2019-04-03 18:30:00,2898,2708,10528.0,10528.0,25004.0,19740.0
2019-04-03 18:45:00,2898,2708,10561.92,10561.92,25084.56,19803.6
2019-04-03 19:00:00,2898,2708,10568.32,10568.32,25099.760000000002,19815.6
2019-04-03 19:15:00,2898,2708,10533.76,10533.76,25017.68,19750.8
2019-04-03 19:30:00,2898,2708,10406.4,10406.4,24715.2,19512.0
2019-04-03 19:45:00,2898,2708,10250.24,10250.24,24344.32,19219.2
2019-04-03 20:00:00,2898,2708,10112.64,10112.64,24017.52,18961.2
2019-04-03 20:15:00,2898,2708,9979.52,9979.52,23701.36,18711.6
2019-04-03 20:30:00,2898,2708,9861.76,9861.76,23421.68,18490.8
2019-04-03 20:45:00,2898,2708,9688.960000000001,9688.960000000001,23011.28,18166.8
2019-04-03 21:00:00,2898,2708,9506.56,9506.56,22578.08,17824.8
2019-04-03 21:15:00,2898,2708,9352.32,9352.32,22211.76,17535.6
2019-04-03 21:30:00,2898,2708,9194.880000000001,9194.880000000001,21837.84,17240.399999999998
2019-04-03 21:45:00,2898,2708,9013.12,9013.12,21406.16,16899.6
2019-04-03 22:00:00,2898,2708,8787.2,8787.2,20869.6,16476.0
2019-04-03 22:15:00,2898,2708,8593.28,8593.28,20409.040000000005,16112.400000000001
2019-04-03 22:30:00,2898,2708,8444.16,8444.16,20054.88,15832.8
2019-04-03 22:45:00,2898,2708,8279.680000000002,8279.680000000002,19664.24,15524.400000000001
2019-04-03 23:00:00,2898,2708,8247.680000000002,8247.680000000002,19588.24,15464.400000000001
2019-04-03 23:15:00,2898,2708,8135.680000000001,8135.680000000001,19322.24,15254.400000000001
2019-04-03 23:30:00,2898,2708,8007.04,8007.04,19016.72,15013.199999999999
2019-04-03 23:45:00,2898,2708,7952.64,7952.64,18887.52,14911.199999999999
2019-04-04 00:00:00,2898,2708,7843.2,7843.2,18627.6,14706.0
2019-04-04 00:15:00,2898,2708,7840.64,7840.64,18621.52,14701.199999999999
2019-04-04 00:30:00,2898,2708,7766.400000000001,7766.400000000001,18445.2,14562.0
2019-04-04 00:45:00,2898,2708,7725.4400000000005,7725.4400000000005,18347.920000000002,14485.199999999999
2019-04-04 01:00:00,2898,2708,7657.6,7657.6,18186.8,14358.0
2019-04-04 01:15:00,2898,2708,7616.0,7616.0,18088.0,14280.0
2019-04-04 01:30:00,2898,2708,7662.08,7662.08,18197.44,14366.4
2019-04-04 01:45:00,2898,2708,7659.52,7659.52,18191.36,14361.6
2019-04-04 02:00:00,2898,2708,7658.24,7658.24,18188.32,14359.199999999999
2019-04-04 02:15:00,2898,2708,7673.6,7673.6,18224.8,14388.0
2019-04-04 02:30:00,2898,2708,7654.400000000001,7654.400000000001,18179.2,14352.0
2019-04-04 02:45:00,2898,2708,7728.0,7728.0,18354.0,14490.0
2019-04-04 03:00:00,2898,2708,7828.4800000000005,7828.4800000000005,18592.64,14678.4
2019-04-04 03:15:00,2898,2708,7905.92,7905.92,18776.56,14823.599999999999
2019-04-04 03:30:00,2898,2708,7982.08,7982.08,18957.44,14966.4
2019-04-04 03:45:00,2898,2708,8072.320000000001,8072.320000000001,19171.760000000002,15135.599999999999
2019-04-04 04:00:00,2898,2708,8320.64,8320.64,19761.52,15601.199999999999
2019-04-04 04:15:00,2898,2708,8463.36,8463.36,20100.48,15868.8
2019-04-04 04:30:00,2898,2708,8614.4,8614.4,20459.2,16152.0
2019-04-04 04:45:00,2898,2708,8784.0,8784.0,20862.0,16470.0
2019-04-04 05:00:00,2898,2708,9280.64,9280.64,22041.52,17401.2
2019-04-04 05:15:00,2898,2708,9614.08,9614.08,22833.44,18026.399999999998
2019-04-04 05:30:00,2898,2708,9956.48,9956.48,23646.64,18668.399999999998
2019-04-04 05:45:00,2898,2708,10135.04,10135.04,24070.72,19003.2
2019-04-04 06:00:00,2898,2708,10353.92,10353.92,24590.56,19413.6
2019-04-04 06:15:00,2898,2708,10504.960000000001,10504.960000000001,24949.28,19696.8
2019-04-04 06:30:00,2898,2708,10604.16,10604.16,25184.88,19882.8
2019-04-04 06:45:00,2898,2708,10709.76,10709.76,25435.68,20080.8
2019-04-04 07:00:00,2898,2708,10832.0,10832.0,25726.0,20310.0
2019-04-04 07:15:00,2898,2708,10872.960000000001,10872.960000000001,25823.28,20386.8
2019-04-04 07:30:00,2898,2708,10909.44,10909.44,25909.920000000002,20455.2
2019-04-04 07:45:00,2898,2708,10959.36,10959.36,26028.48,20548.8
2019-04-04 08:00:00,2898,2708,10826.24,10826.24,25712.32,20299.2
2019-04-04 08:15:00,2898,2708,10890.880000000001,10890.880000000001,25865.84,20420.399999999998
2019-04-04 08:30:00,2898,2708,10949.76,10949.76,26005.68,20530.8
2019-04-04 08:45:00,2898,2708,10995.2,10995.2,26113.6,20616.0
2019-04-04 09:00:00,2898,2708,11036.16,11036.16,26210.88,20692.8
2019-04-04 09:15:00,2898,2708,11109.76,11109.76,26385.68,20830.8
2019-04-04 09:30:00,2898,2708,11164.800000000001,11164.800000000001,26516.4,20934.0
2019-04-04 09:45:00,2898,2708,11197.44,11197.44,26593.920000000002,20995.2
2019-04-04 10:00:00,2898,2708,11171.84,11171.84,26533.12,20947.2
2019-04-04 10:15:00,2898,2708,11226.880000000001,11226.880000000001,26663.84,21050.399999999998
2019-04-04 10:30:00,2898,2708,11283.2,11283.2,26797.6,21156.0
2019-04-04 10:45:00,2898,2708,11262.08,11262.08,26747.44,21116.399999999998
2019-04-04 11:00:00,2898,2708,11201.92,11201.92,26604.56,21003.6
2019-04-04 11:15:00,2898,2708,11210.880000000001,11210.880000000001,26625.84,21020.399999999998
2019-04-04 11:30:00,2898,2708,11190.4,11190.4,26577.2,20982.0
2019-04-04 11:45:00,2898,2708,11199.36,11199.36,26598.48,20998.8
2019-04-04 12:00:00,2898,2708,11174.4,11174.4,26539.2,20952.0
2019-04-04 12:15:00,2898,2708,11127.04,11127.04,26426.72,20863.2
2019-04-04 12:30:00,2898,2708,11072.64,11072.64,26297.52,20761.2
2019-04-04 12:45:00,2898,2708,10983.68,10983.68,26086.24,20594.399999999998
2019-04-04 13:00:00,2898,2708,10938.880000000001,10938.880000000001,25979.84,20510.399999999998
2019-04-04 13:15:00,2898,2708,10938.24,10938.24,25978.32,20509.2
2019-04-04 13:30:00,2898,2708,10919.68,10919.68,25934.24,20474.399999999998
2019-04-04 13:45:00,2898,2708,10897.92,10897.92,25882.56,20433.6
2019-04-04 14:00:00,2898,2708,10903.04,10903.04,25894.72,20443.2
2019-04-04 14:15:00,2898,2708,10827.52,10827.52,25715.36,20301.6
2019-04-04 14:30:00,2898,2708,10753.28,10753.28,25539.04,20162.399999999998
2019-04-04 14:45:00,2898,2708,10631.68,10631.68,25250.24,19934.399999999998
2019-04-04 15:00:00,2898,2708,10604.800000000001,10604.800000000001,25186.4,19884.0
2019-04-04 15:15:00,2898,2708,10522.24,10522.24,24990.32,19729.2
2019-04-04 15:30:00,2898,2708,10475.52,10475.52,24879.36,19641.6
2019-04-04 15:45:00,2898,2708,10440.32,10440.32,24795.76,19575.6
2019-04-04 16:00:00,2898,2708,10502.4,10502.4,24943.2,19692.0
2019-04-04 16:15:00,2898,2708,10495.36,10495.36,24926.48,19678.8
2019-04-04 16:30:00,2898,2708,10476.16,10476.16,24880.88,19642.8
2019-04-04 16:45:00,2898,2708,10490.880000000001,10490.880000000001,24915.84,19670.399999999998
2019-04-04 17:00:00,2898,2708,10487.68,10487.68,24908.24,19664.399999999998
2019-04-04 17:15:00,2898,2708,10460.16,10460.16,24842.88,19612.8
2019-04-04 17:30:00,2898,2708,10479.36,10479.36,24888.48,19648.8
2019-04-04 17:45:00,2898,2708,10497.92,10497.92,24932.56,19683.6
2019-04-04 18:00:00,2898,2708,10520.32,10520.32,24985.760000000002,19725.6
2019-04-04 18:15:00,2898,2708,10458.24,10458.24,24838.32,19609.2
2019-04-04 18:30:00,2898,2708,10446.72,10446.72,24810.96,19587.6
2019-04-04 18:45:00,2898,2708,10491.52,10491.52,24917.36,19671.6
2019-04-04 19:00:00,2898,2708,10503.68,10503.68,24946.24,19694.399999999998
2019-04-04 19:15:00,2898,2708,10474.880000000001,10474.880000000001,24877.84,19640.399999999998
2019-04-04 19:30:00,2898,2708,10353.28,10353.28,24589.040000000005,19412.4
2019-04-04 19:45:00,2898,2708,10248.960000000001,10248.960000000001,24341.28,19216.8
2019-04-04 20:00:00,2898,2708,10089.6,10089.6,23962.8,18918.0
2019-04-04 20:15:00,2898,2708,10014.72,10014.72,23784.96,18777.6
2019-04-04 20:30:00,2898,2708,9845.76,9845.76,23383.68,18460.8
2019-04-04 20:45:00,2898,2708,9742.08,9742.08,23137.44,18266.399999999998
2019-04-04 21:00:00,2898,2708,9633.92,9633.92,22880.56,18063.6
2019-04-04 21:15:00,2898,2708,9454.72,9454.72,22454.96,17727.6
2019-04-04 21:30:00,2898,2708,9312.0,9312.0,22116.0,17460.0
2019-04-04 21:45:00,2898,2708,9123.2,9123.2,21667.6,17106.0
2019-04-04 22:00:00,2898,2708,8929.28,8929.28,21207.04,16742.399999999998
2019-04-04 22:15:00,2898,2708,8709.12,8709.12,20684.16,16329.599999999999
2019-04-04 22:30:00,2898,2708,8562.56,8562.56,20336.08,16054.8
2019-04-04 22:45:00,2898,2708,8458.880000000001,8458.880000000001,20089.840000000004,15860.400000000001
2019-04-04 23:00:00,2898,2708,8263.680000000002,8263.680000000002,19626.24,15494.400000000001
2019-04-04 23:15:00,2898,2708,8190.72,8190.72,19452.96,15357.599999999999
2019-04-04 23:30:00,2898,2708,8097.92,8097.92,19232.56,15183.599999999999
2019-04-04 23:45:00,2898,2708,8014.08,8014.08,19033.44,15026.4
2019-04-05 00:00:00,2898,2708,7909.76,7909.76,18785.68,14830.8
2019-04-05 00:15:00,2898,2708,7820.16,7820.16,18572.88,14662.8
2019-04-05 00:30:00,2898,2708,7752.319999999999,7752.319999999999,18411.76,14535.599999999997
2019-04-05 00:45:00,2898,2708,7764.4800000000005,7764.4800000000005,18440.64,14558.4
2019-04-05 01:00:00,2898,2708,7653.12,7653.12,18176.16,14349.6
2019-04-05 01:15:00,2898,2708,7630.08,7630.08,18121.44,14306.4
2019-04-05 01:30:00,2898,2708,7646.72,7646.72,18160.96,14337.6
2019-04-05 01:45:00,2898,2708,7649.92,7649.92,18168.56,14343.6
2019-04-05 02:00:00,2898,2708,7662.08,7662.08,18197.44,14366.4
2019-04-05 02:15:00,2898,2708,7665.28,7665.28,18205.04,14372.4
2019-04-05 02:30:00,2898,2708,7712.0,7712.0,18316.0,14460.0
2019-04-05 02:45:00,2898,2708,7737.6,7737.6,18376.8,14508.0
2019-04-05 03:00:00,2898,2708,7818.88,7818.88,18569.84,14660.4
2019-04-05 03:15:00,2898,2708,7895.680000000001,7895.680000000001,18752.24,14804.400000000001
2019-04-05 03:30:00,2898,2708,7985.92,7985.92,18966.56,14973.599999999999
2019-04-05 03:45:00,2898,2708,8084.4800000000005,8084.4800000000005,19200.64,15158.4
2019-04-05 04:00:00,2898,2708,8288.0,8288.0,19684.0,15540.0
2019-04-05 04:15:00,2898,2708,8364.16,8364.16,19864.88,15682.8
2019-04-05 04:30:00,2898,2708,8562.56,8562.56,20336.08,16054.8
2019-04-05 04:45:00,2898,2708,8801.28,8801.28,20903.04,16502.399999999998
2019-04-05 05:00:00,2898,2708,9250.56,9250.56,21970.08,17344.8
2019-04-05 05:15:00,2898,2708,9575.04,9575.04,22740.72,17953.2
2019-04-05 05:30:00,2898,2708,9861.12,9861.12,23420.16,18489.6
2019-04-05 05:45:00,2898,2708,10040.32,10040.32,23845.76,18825.6
2019-04-05 06:00:00,2898,2708,10307.84,10307.84,24481.12,19327.2
2019-04-05 06:15:00,2898,2708,10475.52,10475.52,24879.36,19641.6
2019-04-05 06:30:00,2898,2708,10620.16,10620.16,25222.88,19912.8
2019-04-05 06:45:00,2898,2708,10724.48,10724.48,25470.64,20108.399999999998
2019-04-05 07:00:00,2898,2708,10893.44,10893.44,25871.920000000002,20425.2
2019-04-05 07:15:00,2898,2708,10983.68,10983.68,26086.24,20594.399999999998
2019-04-05 07:30:00,2898,2708,11072.64,11072.64,26297.52,20761.2
2019-04-05 07:45:00,2898,2708,11075.84,11075.84,26305.12,20767.2
2019-04-05 08:00:00,2898,2708,11045.76,11045.76,26233.68,20710.8
2019-04-05 08:15:00,2898,2708,11073.28,11073.28,26299.04,20762.399999999998
2019-04-05 08:30:00,2898,2708,11114.880000000001,11114.880000000001,26397.84,20840.399999999998
2019-04-05 08:45:00,2898,2708,11134.08,11134.08,26443.44,20876.399999999998
2019-04-05 09:00:00,2898,2708,11141.12,11141.12,26460.16,20889.6
2019-04-05 09:15:00,2898,2708,11182.08,11182.08,26557.44,20966.399999999998
2019-04-05 09:30:00,2898,2708,11219.2,11219.2,26645.6,21036.0
2019-04-05 09:45:00,2898,2708,11185.28,11185.28,26565.04,20972.399999999998
2019-04-05 10:00:00,2898,2708,11235.84,11235.84,26685.12,21067.2
2019-04-05 10:15:00,2898,2708,11244.16,11244.16,26704.88,21082.8
2019-04-05 10:30:00,2898,2708,11267.2,11267.2,26759.6,21126.0
2019-04-05 10:45:00,2898,2708,11240.960000000001,11240.960000000001,26697.28,21076.8
2019-04-05 11:00:00,2898,2708,11154.56,11154.56,26492.08,20914.8
2019-04-05 11:15:00,2898,2708,11118.72,11118.72,26406.96,20847.6
2019-04-05 11:30:00,2898,2708,11083.52,11083.52,26323.36,20781.6
2019-04-05 11:45:00,2898,2708,11056.64,11056.64,26259.52,20731.2
2019-04-05 12:00:00,2898,2708,11080.960000000001,11080.960000000001,26317.28,20776.8
2019-04-05 12:15:00,2898,2708,10986.24,10986.24,26092.32,20599.2
2019-04-05 12:30:00,2898,2708,10888.960000000001,10888.960000000001,25861.28,20416.8
2019-04-05 12:45:00,2898,2708,10769.28,10769.28,25577.04,20192.399999999998
2019-04-05 13:00:00,2898,2708,10691.84,10691.84,25393.12,20047.2
2019-04-05 13:15:00,2898,2708,10660.48,10660.48,25318.64,19988.399999999998
2019-04-05 13:30:00,2898,2708,10613.76,10613.76,25207.68,19900.8
2019-04-05 13:45:00,2898,2708,10541.44,10541.44,25035.920000000002,19765.2
2019-04-05 14:00:00,2898,2708,10556.800000000001,10556.800000000001,25072.4,19794.0
2019-04-05 14:15:00,2898,2708,10464.64,10464.64,24853.52,19621.2
2019-04-05 14:30:00,2898,2708,10405.12,10405.12,24712.16,19509.6
2019-04-05 14:45:00,2898,2708,10275.84,10275.84,24405.12,19267.2
2019-04-05 15:00:00,2898,2708,10231.04,10231.04,24298.72,19183.2
2019-04-05 15:15:00,2898,2708,10226.56,10226.56,24288.08,19174.8
2019-04-05 15:30:00,2898,2708,10179.84,10179.84,24177.12,19087.2
2019-04-05 15:45:00,2898,2708,10154.24,10154.24,24116.32,19039.2
2019-04-05 16:00:00,2898,2708,10184.960000000001,10184.960000000001,24189.28,19096.8
2019-04-05 16:15:00,2898,2708,10189.44,10189.44,24199.920000000002,19105.2
2019-04-05 16:30:00,2898,2708,10181.12,10181.12,24180.16,19089.6
2019-04-05 16:45:00,2898,2708,10161.92,10161.92,24134.56,19053.6
2019-04-05 17:00:00,2898,2708,10190.72,10190.72,24202.96,19107.6
2019-04-05 17:15:00,2898,2708,10136.960000000001,10136.960000000001,24075.28,19006.8
2019-04-05 17:30:00,2898,2708,10160.64,10160.64,24131.52,19051.2
2019-04-05 17:45:00,2898,2708,10136.32,10136.32,24073.76,19005.6
2019-04-05 18:00:00,2898,2708,10168.960000000001,10168.960000000001,24151.28,19066.8
2019-04-05 18:15:00,2898,2708,10114.56,10114.56,24022.08,18964.8
2019-04-05 18:30:00,2898,2708,10096.0,10096.0,23978.0,18930.0
2019-04-05 18:45:00,2898,2708,10084.48,10084.48,23950.64,18908.399999999998
2019-04-05 19:00:00,2898,2708,10063.36,10063.36,23900.48,18868.8
2019-04-05 19:15:00,2898,2708,9988.48,9988.48,23722.64,18728.399999999998
2019-04-05 19:30:00,2898,2708,9875.2,9875.2,23453.6,18516.0
2019-04-05 19:45:00,2898,2708,9789.44,9789.44,23249.920000000002,18355.2
2019-04-05 20:00:00,2898,2708,9617.28,9617.28,22841.040000000005,18032.4
2019-04-05 20:15:00,2898,2708,9466.880000000001,9466.880000000001,22483.84,17750.399999999998
2019-04-05 20:30:00,2898,2708,9289.6,9289.6,22062.8,17418.0
2019-04-05 20:45:00,2898,2708,9143.68,9143.68,21716.24,17144.399999999998
2019-04-05 21:00:00,2898,2708,9034.24,9034.24,21456.32,16939.2
2019-04-05 21:15:00,2898,2708,8904.32,8904.32,21147.76,16695.6
2019-04-05 21:30:00,2898,2708,8713.6,8713.6,20694.8,16338.0
2019-04-05 21:45:00,2898,2708,8628.48,8628.48,20492.64,16178.4
2019-04-05 22:00:00,2898,2708,8416.0,8416.0,19988.0,15780.0
2019-04-05 22:15:00,2898,2708,8291.84,8291.84,19693.12,15547.199999999999
2019-04-05 22:30:00,2898,2708,8145.28,8145.28,19345.04,15272.4
2019-04-05 22:45:00,2898,2708,7995.52,7995.52,18989.36,14991.599999999999
2019-04-05 23:00:00,2898,2708,7844.4800000000005,7844.4800000000005,18630.64,14708.4
2019-04-05 23:15:00,2898,2708,7666.56,7666.56,18208.08,14374.8
2019-04-05 23:30:00,2898,2708,7550.08,7550.08,17931.44,14156.4
2019-04-05 23:45:00,2898,2708,7507.84,7507.84,17831.12,14077.199999999999
2019-04-06 00:00:00,2898,2708,7370.88,7370.88,17505.84,13820.4
2019-04-06 00:15:00,2898,2708,7308.16,7308.16,17356.88,13702.8
2019-04-06 00:30:00,2898,2708,7253.12,7253.12,17226.16,13599.6
2019-04-06 00:45:00,2898,2708,7257.6,7257.6,17236.8,13608.0
2019-04-06 01:00:00,2898,2708,7191.04,7191.04,17078.72,13483.199999999999
2019-04-06 01:15:00,2898,2708,7168.64,7168.64,17025.52,13441.199999999999
2019-04-06 01:30:00,2898,2708,7147.52,7147.52,16975.36,13401.6
2019-04-06 01:45:00,2898,2708,7170.56,7170.56,17030.08,13444.8
2019-04-06 02:00:00,2898,2708,7122.56,7122.56,16916.08,13354.8
2019-04-06 02:15:00,2898,2708,7150.72,7150.72,16982.96,13407.6
2019-04-06 02:30:00,2898,2708,7150.72,7150.72,16982.96,13407.6
2019-04-06 02:45:00,2898,2708,7123.2,7123.2,16917.6,13356.0
2019-04-06 03:00:00,2898,2708,7116.16,7116.16,16900.88,13342.8
2019-04-06 03:15:00,2898,2708,7155.84,7155.84,16995.12,13417.199999999999
2019-04-06 03:30:00,2898,2708,7168.0,7168.0,17024.0,13440.0
2019-04-06 03:45:00,2898,2708,7194.24,7194.24,17086.32,13489.199999999999
2019-04-06 04:00:00,2898,2708,7253.12,7253.12,17226.16,13599.6
2019-04-06 04:15:00,2898,2708,7263.360000000001,7263.360000000001,17250.48,13618.8
2019-04-06 04:30:00,2898,2708,7254.400000000001,7254.400000000001,17229.2,13602.0
2019-04-06 04:45:00,2898,2708,7321.6,7321.6,17388.8,13728.0
2019-04-06 05:00:00,2898,2708,7385.6,7385.6,17540.8,13848.0
2019-04-06 05:15:00,2898,2708,7476.4800000000005,7476.4800000000005,17756.64,14018.4
2019-04-06 05:30:00,2898,2708,7505.28,7505.28,17825.04,14072.4
2019-04-06 05:45:00,2898,2708,7566.08,7566.08,17969.44,14186.4
