datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen,naphtha for industry,solid biomass for industry,natural gas for industry,hard coal for industry
1/1/2030 0:00,3.304181078,6.215253951767099,24.634297688468447,86.36877275,76.68125533,0,0,167.83914113423768,85.288977,55.87378381795224,65.9554405743358,57.87592881,62.63576324
1/1/2030 1:00,3.304181078,6.215253951767099,24.634297688468447,86.36877275,76.68125533,0,0,167.83914113423768,85.288977,55.87378381795224,65.9554405743358,57.87592881,62.63576324
1/1/2030 2:00,3.304181078,6.215253951767099,24.634297688468447,86.36877275,76.68125533,0,0,167.83914113423768,85.288977,55.87378381795224,65.9554405743358,57.87592881,62.63576324
1/1/2030 3:00,3.304227994,6.215253973082368,24.634297852100985,86.36877309,76.68130581,0,0,167.83914113423768,85.453904,56.10545107949808,65.9556219490253,57.87592897,62.63576326
1/1/2030 4:00,3.304227994,6.215253973082368,24.634297852100985,86.36877309,76.68130581,0,0,167.83914113423768,85.453904,56.10545107949808,65.9556219490253,57.87592897,62.63576326
1/1/2030 5:00,3.304227994,6.215253973082368,24.634297852100985,86.36877309,76.68130581,0,0,167.83914113423768,85.453904,56.10545107949808,65.9556219490253,57.87592897,62.63576326
1/1/2030 6:00,3.304275459,6.215253978271815,24.634297840758464,86.36877326,76.68132457,0,0,167.83914113423768,85.769632,56.66399538606344,65.95569998493522,57.87592896,62.63576327
1/1/2030 7:00,3.304275459,6.215253978271815,24.634297840758464,86.36877326,76.68132457,0,0,167.83914113423768,85.769632,56.66399538606344,65.95569998493522,57.87592896,62.63576327
1/1/2030 8:00,3.304275459,6.215253978271815,24.634297840758464,86.36877326,76.68132457,0,0,167.83914113423768,85.769632,56.66399538606344,65.95569998493522,57.87592896,62.63576327
1/1/2030 9:00,3.304323636,6.215253932473298,24.634297725423973,86.36877321,76.68133608,0,0,167.83914113423768,86.354014,57.83911850426611,65.95575121703975,57.87592884,62.63576322
1/1/2030 10:00,3.304323636,6.215253932473298,24.634297725423973,86.36877321,76.68133608,0,0,167.83914113423768,86.354014,57.83911850426611,65.95575121703975,57.87592884,62.63576322
1/1/2030 11:00,3.304323636,6.215253932473298,24.634297725423973,86.36877321,76.68133608,0,0,167.83914113423768,86.354014,57.83911850426611,65.95575121703975,57.87592884,62.63576322
1/1/2030 12:00,3.304372701,6.215253932066456,24.634297707993387,86.36877324,76.68134478,0,0,167.83914113423768,86.369263,57.846210467691456,65.95579060066288,57.87592882,62.63576322
1/1/2030 13:00,3.304372701,6.215253932066456,24.634297707993387,86.36877324,76.68134478,0,0,167.83914113423768,86.369263,57.846210467691456,65.95579060066288,57.87592882,62.63576322
1/1/2030 14:00,3.304372701,6.215253932066456,24.634297707993387,86.36877324,76.68134478,0,0,167.83914113423768,86.369263,57.846210467691456,65.95579060066288,57.87592882,62.63576322
1/1/2030 15:00,3.304422658,6.215253932001304,24.63429772725746,86.36877328,76.68135188,0,0,167.83914113423768,86.311017,57.82560533880003,65.95582322362003,57.87592884,62.63576322
1/1/2030 16:00,3.304422658,6.215253932001304,24.63429772725746,86.36877328,76.68135188,0,0,167.83914113423768,86.311017,57.82560533880003,65.95582322362003,57.87592884,62.63576322
1/1/2030 17:00,3.304422658,6.215253932001304,24.63429772725746,86.36877328,76.68135188,0,0,167.83914113423768,86.311017,57.82560533880003,65.95582322362003,57.87592884,62.63576322
