name,technology,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node,bidding_EOM,bidding_CRM_capacity_pos,bidding_CRM_capacity_neg,bidding_CRM_energy_pos,bidding_CRM_energy_neg,bidding_redispatch
powerplant_21,onshore wind,renewable,0,325.7566751863173,0.0,1.0,325.7566751863173,325.7566751863173,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_22,onshore wind,renewable,0,550.564650207071,0.0,1.0,550.564650207071,550.564650207071,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_23,run-of-river hydro,renewable,0,33.529999999999994,0.0,0.9,33.529999999999994,33.529999999999994,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_25,solar,renewable,0,3353.502225908338,0.0,1.0,3353.502225908338,3353.502225908338,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_26,solar,renewable,0,1431.6449097442812,0.0,1.0,1431.6449097442812,1431.6449097442812,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_27,solar,renewable,0,5.050388586040955e-06,0.0,1.0,5.050388586040955e-06,5.050388586040955e-06,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_28,solar,renewable,0,729.5225828857554,0.0,1.0,729.5225828857554,729.5225828857554,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_29,solar,renewable,0,496.7204516589888,0.0,1.0,496.7204516589888,496.7204516589888,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_30,solar,renewable,0,3259.223677519424,0.0,1.0,3259.223677519424,3259.223677519424,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_31,solar,renewable,0,2489.9841408984075,0.0,1.0,2489.9841408984075,2489.9841408984075,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_32,solar,renewable,0,421.3756462614174,0.0,1.0,421.3756462614174,421.3756462614174,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_33,solar,renewable,0,0.000204615275003,0.0,1.0,0.000204615275003,0.000204615275003,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 1,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_37,onshore wind,renewable,0,301.2333796075933,0.0,1.0,301.2333796075933,301.2333796075933,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_38,onshore wind,renewable,0,0.0009437410523471,0.0,1.0,0.0009437410523471,0.0009437410523471,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_39,run-of-river hydro,renewable,0,244.459,0.0,0.9,244.459,244.459,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_41,solar,renewable,0,3506.954047290433,0.0,1.0,3506.954047290433,3506.954047290433,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_42,solar,renewable,0,0.0001901591420862,0.0,1.0,0.0001901591420862,0.0001901591420862,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_43,solar,renewable,0,756.004825113751,0.0,1.0,756.004825113751,756.004825113751,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_44,solar,renewable,0,514.751790087842,0.0,1.0,514.751790087842,514.751790087842,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_45,solar,renewable,0,9417.57295539687,0.0,1.0,9417.57295539687,9417.57295539687,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_46,solar,renewable,0,2600.186193433565,0.0,1.0,2600.186193433565,2600.186193433565,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_47,solar,renewable,0,857.0229995284178,0.0,1.0,857.0229995284178,857.0229995284178,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_48,solar,renewable,0,3109.806420599226,0.0,1.0,3109.806420599226,3109.806420599226,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_49,solar,renewable,0,0.0002605805392611,0.0,1.0,0.0002605805392611,0.0002605805392611,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 10,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_53,onshore wind,renewable,0,435.97535410102216,0.0,1.0,435.97535410102216,435.97535410102216,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_54,onshore wind,renewable,0,6952.55149857375,0.0,1.0,6952.55149857375,6952.55149857375,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_55,onshore wind,renewable,0,1654.2331733551948,0.0,1.0,1654.2331733551948,1654.2331733551948,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_56,run-of-river hydro,renewable,0,9.065,0.0,0.9,9.065,9.065,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_58,solar,renewable,0,67.6441718855259,0.0,1.0,67.6441718855259,67.6441718855259,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_59,solar,renewable,0,3086.7698253973563,0.0,1.0,3086.7698253973563,3086.7698253973563,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_60,solar,renewable,0,336.741491905465,0.0,1.0,336.741491905465,336.741491905465,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_61,solar,renewable,0,1.145772339575637e-05,0.0,1.0,1.145772339575637e-05,1.145772339575637e-05,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_62,solar,renewable,0,726.5315679955324,0.0,1.0,726.5315679955324,726.5315679955324,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_63,solar,renewable,0,494.6839151745433,0.0,1.0,494.6839151745433,494.6839151745433,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_64,solar,renewable,0,2231.8810906512454,0.0,1.0,2231.8810906512454,2231.8810906512454,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_65,solar,renewable,0,14444.701152975907,0.0,1.0,14444.701152975907,14444.701152975907,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_66,solar,renewable,0,1902.518402532571,0.0,1.0,1902.518402532571,1902.518402532571,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_67,solar,renewable,0,4907.64369413322,0.0,1.0,4907.64369413322,4907.64369413322,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_68,solar,renewable,0,0.0002202471052131,0.0,1.0,0.0002202471052131,0.0002202471052131,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 11,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_72,onshore wind,renewable,0,458.40978134166426,0.0,1.0,458.40978134166426,458.40978134166426,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_73,onshore wind,renewable,0,4561.817437160552,0.0,1.0,4561.817437160552,4561.817437160552,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_74,onshore wind,renewable,0,424.720270931047,0.0,1.0,424.720270931047,424.720270931047,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_75,onshore wind,renewable,0,299.6770526473888,0.0,1.0,299.6770526473888,299.6770526473888,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_76,onshore wind,renewable,0,505.8338427544724,0.0,1.0,505.8338427544724,505.8338427544724,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_77,run-of-river hydro,renewable,0,124.045,0.0,0.9,124.045,124.045,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_79,solar,renewable,0,3593.076833536962,0.0,1.0,3593.076833536962,3593.076833536962,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_80,solar,renewable,0,0.0001339691470825,0.0,1.0,0.0001339691470825,0.0001339691470825,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_81,solar,renewable,0,709.9969430760166,0.0,1.0,709.9969430760166,709.9969430760166,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_82,solar,renewable,0,483.42577092969447,0.0,1.0,483.42577092969447,483.42577092969447,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_83,solar,renewable,0,714.5170609921485,0.0,1.0,714.5170609921485,714.5170609921485,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_84,solar,renewable,0,2784.950356636182,0.0,1.0,2784.950356636182,2784.950356636182,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_85,solar,renewable,0,0.0127609321191534,0.0,1.0,0.0127609321191534,0.0127609321191534,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_86,solar,renewable,0,6890.836909698023,0.0,1.0,6890.836909698023,6890.836909698023,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_87,solar,renewable,0,0.0002219558014875,0.0,1.0,0.0002219558014875,0.0002219558014875,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 12,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_91,onshore wind,renewable,0,347.2025841994811,0.0,1.0,347.2025841994811,347.2025841994811,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_92,onshore wind,renewable,0,1569.5262833499762,0.0,1.0,1569.5262833499762,1569.5262833499762,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_93,onshore wind,renewable,0,0.0005646841950005,0.0,1.0,0.0005646841950005,0.0005646841950005,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_94,run-of-river hydro,renewable,0,1.574,0.0,0.9,1.574,1.574,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_96,solar,renewable,0,3364.113909870905,0.0,1.0,3364.113909870905,3364.113909870905,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_97,solar,renewable,0,5020.307785933695,0.0,1.0,5020.307785933695,5020.307785933695,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_98,solar,renewable,0,0.0030395782308149,0.0,1.0,0.0030395782308149,0.0030395782308149,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_99,solar,renewable,0,709.3230306282474,0.0,1.0,709.3230306282474,709.3230306282474,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_100,solar,renewable,0,482.9668403688954,0.0,1.0,482.9668403688954,482.9668403688954,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_101,solar,renewable,0,3806.2572127841017,0.0,1.0,3806.2572127841017,3806.2572127841017,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_102,solar,renewable,0,2216.475628701125,0.0,1.0,2216.475628701125,2216.475628701125,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_103,solar,renewable,0,474.4856233263708,0.0,1.0,474.4856233263708,474.4856233263708,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_104,solar,renewable,0,0.0002339780064938,0.0,1.0,0.0002339780064938,0.0002339780064938,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 13,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
powerplant_108,onshore wind,renewable,0,239.27370006692735,0.0,1.0,239.27370006692735,239.27370006692735,0.0,0.0,0.0,0.0,0,0,PP_operator,Market,DE0 14,powerplant_energy_heuristic_flexable,powerplant_crm_pos,powerplant_crm_neg,powerplant_crm_pos,powerplant_crm_neg,powerplant_energy_naive_redispatch
