datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
1/3/2045 7:00,140.0408417,100.8456404,147.8582803,85.6989834,0,,325.6660445,106.8316007
1/3/2045 8:00,140.0408417,100.8456404,147.8582803,85.6989834,0,,325.6660445,106.8316007
1/3/2045 9:00,140.0408417,100.8456404,147.8582803,85.69898343,0,,325.6722656,106.6466078
1/3/2045 10:00,140.0408417,100.8456404,147.8582803,85.69898343,0,,325.6722656,106.6466078
1/3/2045 11:00,140.0408417,100.8456404,147.8582803,85.69898343,0,,325.6722656,106.6466078
1/3/2045 12:00,140.0408417,100.8456404,147.8582803,85.69898346,0,,325.6784546,107.0587774
1/3/2045 13:00,140.0408417,100.8456404,147.8582803,85.69898346,0,,325.6784546,107.0587774
1/3/2045 14:00,140.0408417,100.8456404,147.8582803,85.69898346,0,,325.6784546,107.0587774
1/3/2045 15:00,140.0408417,100.8456404,147.8582803,85.69898349,0,,325.6846125,107.4897944
1/3/2045 16:00,140.0408417,100.8456404,147.8582803,85.69898349,0,,325.6846125,107.4897944
1/3/2045 17:00,140.0408417,100.8456404,147.8582803,85.69898349,0,,325.6846125,107.4897944
1/3/2045 18:00,140.0408417,100.8456404,147.8582803,85.69898351,0,,325.6907401,107.2529507
1/3/2045 19:00,140.0408417,100.8456404,147.8582803,85.69898351,0,,325.6907401,107.2529507
1/3/2045 20:00,140.0408417,100.8456404,147.8582803,85.69898351,0,,325.6907401,107.2529507
1/3/2045 21:00,140.0408417,100.8456404,147.8582803,85.69898354,0,,325.6968377,106.7699691
1/3/2045 22:00,140.0408417,100.8456404,147.8582803,85.69898354,0,,325.6968377,106.7699691
1/3/2045 23:00,140.0408417,100.8456404,147.8582803,85.69898354,0,,325.6968377,106.7699691
1/4/2045 0:00,140.0408417,100.8456404,147.8582803,85.69898356,0,,325.7029063,106.7677746
1/4/2045 1:00,140.0408417,100.8456404,147.8582803,85.69898356,0,,325.7029063,106.7677746
1/4/2045 2:00,140.0408417,100.8456404,147.8582803,85.69898356,0,,325.7029063,106.7677746
1/4/2045 3:00,140.0408417,100.8456404,147.8582803,85.69898358,0,,325.7089464,106.8215163
1/4/2045 4:00,140.0408417,100.8456404,147.8582803,85.69898358,0,,325.7089464,106.8215163
1/4/2045 5:00,140.0408417,100.8456404,147.8582803,85.69898358,0,,325.7089464,106.8215163
1/4/2045 6:00,140.0408417,100.8456405,147.8582803,85.69898361,0,,325.7149585,107.0146258
1/4/2045 7:00,140.0408417,100.8456405,147.8582803,85.69898361,0,,325.7149585,107.0146258
1/4/2045 8:00,140.0408417,100.8456405,147.8582803,85.69898361,0,,325.7149585,107.0146258
1/4/2045 9:00,140.0408417,100.8456405,147.8582803,85.69898363,0,,325.8705733,106.4625522
1/4/2045 10:00,140.0408417,100.8456405,147.8582803,85.69898363,0,,325.8705733,106.4625522
1/4/2045 11:00,140.0408417,100.8456405,147.8582803,85.69898363,0,,325.8705733,106.4625522
1/4/2045 12:00,140.0408417,100.8456405,147.8582803,85.69898365,0,,325.8765208,106.6606711
1/4/2045 13:00,140.0408417,100.8456405,147.8582803,85.69898365,0,,325.8765208,106.6606711
1/4/2045 14:00,140.0408417,100.8456405,147.8582803,85.69898365,0,,325.8765208,106.6606711
1/4/2045 15:00,140.0408417,100.8456405,147.8582803,85.69898367,0,,325.8824327,106.6648864
1/4/2045 16:00,140.0408417,100.8456405,147.8582803,85.69898367,0,,325.8824327,106.6648864
1/4/2045 17:00,140.0408417,100.8456405,147.8582803,85.69898367,0,,325.8824327,106.6648864
1/4/2045 18:00,140.0408417,100.8456405,147.8582803,85.69898369,0,,325.8883097,106.5101562
1/4/2045 19:00,140.0408417,100.8456405,147.8582803,85.69898369,0,,325.8883097,106.5101562
1/4/2045 20:00,140.0408417,100.8456405,147.8582803,85.69898369,0,,325.8883097,106.5101562
1/4/2045 21:00,140.0408417,100.8456405,147.8582803,85.6989837,0,,325.8941524,106.4099481
1/4/2045 22:00,140.0408417,100.8456405,147.8582803,85.6989837,0,,325.8941524,106.4099481
1/4/2045 23:00,140.0408417,100.8456405,147.8582803,85.6989837,0,,325.8941524,106.4099481
1/5/2045 0:00,140.0408417,100.8456405,147.8582803,85.69898372,0,,325.8999614,106.3829637
1/5/2045 1:00,140.0408417,100.8456405,147.8582803,85.69898372,0,,325.8999614,106.3829637
1/5/2045 2:00,140.0408417,100.8456405,147.8582803,85.69898372,0,,325.8999614,106.3829637
1/5/2045 3:00,140.0408417,100.8456405,147.8582803,85.69898374,0,,325.9057377,106.4561494
1/5/2045 4:00,140.0408417,100.8456405,147.8582803,85.69898374,0,,325.9057377,106.4561494
1/5/2045 5:00,140.0408417,100.8456405,147.8582803,85.69898374,0,,325.9057377,106.4561494
1/5/2045 6:00,140.0408417,100.8456405,147.8582803,85.69898375,0,,325.9114815,106.490567
1/5/2045 7:00,140.0408417,100.8456405,147.8582803,85.69898375,0,,325.9114815,106.490567
1/5/2045 8:00,140.0408417,100.8456405,147.8582803,85.69898375,0,,325.9114815,106.490567
1/5/2045 9:00,140.0408417,100.8456405,147.8582803,85.69898377,0,,325.9879146,106.5486538
1/5/2045 10:00,140.0408417,100.8456405,147.8582803,85.69898377,0,,325.9879146,106.5486538
1/5/2045 11:00,140.0408417,100.8456405,147.8582803,85.69898377,0,,325.9879146,106.5486538
