,power,unit,simulation
2019-01-03 10:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 11:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 10:00:00,-1514.361111111111,demand_DE,example_01b
2019-01-03 11:00:00,-1478.986013986014,demand_DE,example_01b
2019-01-03 11:00:00,1478.986013986014,KKW ISAR 2,example_01b
2019-01-03 12:00:00,1444.1944444444443,KKW ISAR 2,example_01b
2019-01-03 11:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 12:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 11:00:00,-1478.986013986014,demand_DE,example_01b
2019-01-03 12:00:00,-1444.1944444444443,demand_DE,example_01b
2019-01-03 12:00:00,1444.1944444444443,KKW ISAR 2,example_01b
2019-01-03 13:00:00,1444.1944444444443,KKW ISAR 2,example_01b
2019-01-03 12:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 13:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 12:00:00,-1444.1944444444443,demand_DE,example_01b
2019-01-03 13:00:00,-1444.1944444444443,demand_DE,example_01b
2019-01-03 13:00:00,1444.1944444444443,KKW ISAR 2,example_01b
2019-01-03 14:00:00,1457.548611111111,KKW ISAR 2,example_01b
2019-01-03 13:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 14:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 13:00:00,-1444.1944444444443,demand_DE,example_01b
2019-01-03 14:00:00,-1457.548611111111,demand_DE,example_01b
2019-01-03 14:00:00,1457.548611111111,KKW ISAR 2,example_01b
2019-01-03 15:00:00,1457.548611111111,KKW ISAR 2,example_01b
2019-01-03 14:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 15:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 14:00:00,-1457.548611111111,demand_DE,example_01b
2019-01-03 15:00:00,-1457.548611111111,demand_DE,example_01b
2019-01-03 15:00:00,1457.548611111111,KKW ISAR 2,example_01b
2019-01-03 16:00:00,1463.9305555555557,KKW ISAR 2,example_01b
2019-01-03 15:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 16:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 15:00:00,-1457.548611111111,demand_DE,example_01b
2019-01-03 16:00:00,-1463.9305555555557,demand_DE,example_01b
2019-01-03 10:00:00,0.0,NEURATH F,example_01b
2019-01-03 11:00:00,0.0,NEURATH F,example_01b
2019-01-03 12:00:00,0.0,NEURATH F,example_01b
2019-01-03 13:00:00,0.0,NEURATH F,example_01b
2019-01-03 14:00:00,0.0,NEURATH F,example_01b
2019-01-03 15:00:00,0.0,NEURATH F,example_01b
2019-01-03 16:00:00,0.0,NEURATH F,example_01b
2019-01-03 17:00:00,0.0,NEURATH F,example_01b
2019-01-03 16:00:00,1463.9305555555557,KKW ISAR 2,example_01b
2019-01-03 17:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-03 16:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 17:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 16:00:00,-1463.9305555555557,demand_DE,example_01b
2019-01-03 17:00:00,-1486.8958333333333,demand_DE,example_01b
2019-01-03 17:00:00,0.0,NEURATH F,example_01b
2019-01-03 18:00:00,0.0,NEURATH F,example_01b
2019-01-03 17:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-03 18:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-03 17:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 18:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 17:00:00,-1486.8958333333333,demand_DE,example_01b
2019-01-03 18:00:00,-1486.8958333333333,demand_DE,example_01b
2019-01-03 18:00:00,0.0,NEURATH F,example_01b
2019-01-03 19:00:00,0.0,NEURATH F,example_01b
2019-01-03 18:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-03 19:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-03 18:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 19:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 18:00:00,-1486.8958333333333,demand_DE,example_01b
2019-01-03 19:00:00,-1497.4335664335665,demand_DE,example_01b
2019-01-03 19:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-03 20:00:00,1472.0972222222222,KKW ISAR 2,example_01b
2019-01-03 19:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 20:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 19:00:00,-1497.4335664335665,demand_DE,example_01b
2019-01-03 20:00:00,-1472.0972222222222,demand_DE,example_01b
2019-01-03 20:00:00,1472.0972222222222,KKW ISAR 2,example_01b
2019-01-03 21:00:00,1472.0972222222222,KKW ISAR 2,example_01b
2019-01-03 20:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 21:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 20:00:00,-1472.0972222222222,demand_DE,example_01b
2019-01-03 21:00:00,-1472.0972222222222,demand_DE,example_01b
2019-01-03 21:00:00,1472.0972222222222,KKW ISAR 2,example_01b
2019-01-03 22:00:00,1452.3541666666667,KKW ISAR 2,example_01b
2019-01-03 21:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 22:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 21:00:00,-1472.0972222222222,demand_DE,example_01b
2019-01-03 22:00:00,-1452.3541666666667,demand_DE,example_01b
2019-01-03 22:00:00,1452.3541666666667,KKW ISAR 2,example_01b
2019-01-03 23:00:00,1446.6643356643356,KKW ISAR 2,example_01b
2019-01-03 22:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 23:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 22:00:00,-1452.3541666666667,demand_DE,example_01b
2019-01-03 23:00:00,-1446.6643356643356,demand_DE,example_01b
2019-01-03 23:00:00,1446.6643356643356,KKW ISAR 2,example_01b
2019-01-04 00:00:00,1446.6643356643356,KKW ISAR 2,example_01b
2019-01-03 23:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 00:00:00,0.0,IRSCHING 5,example_01b
2019-01-03 23:00:00,-1446.6643356643356,demand_DE,example_01b
2019-01-04 00:00:00,-1446.6643356643356,demand_DE,example_01b
2019-01-04 00:00:00,1446.6643356643356,KKW ISAR 2,example_01b
2019-01-04 01:00:00,1473.9583333333333,KKW ISAR 2,example_01b
2019-01-04 00:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 01:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 00:00:00,-1446.6643356643356,demand_DE,example_01b
2019-01-04 01:00:00,-1473.9583333333333,demand_DE,example_01b
2019-01-04 01:00:00,1473.9583333333333,KKW ISAR 2,example_01b
2019-01-04 02:00:00,1473.9583333333333,KKW ISAR 2,example_01b
2019-01-04 01:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 02:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 01:00:00,-1473.9583333333333,demand_DE,example_01b
2019-01-04 02:00:00,-1473.9583333333333,demand_DE,example_01b
2019-01-03 19:00:00,0.0,NEURATH F,example_01b
2019-01-03 20:00:00,0.0,NEURATH F,example_01b
2019-01-03 21:00:00,0.0,NEURATH F,example_01b
2019-01-03 22:00:00,0.0,NEURATH F,example_01b
2019-01-03 23:00:00,0.0,NEURATH F,example_01b
2019-01-04 00:00:00,0.0,NEURATH F,example_01b
2019-01-04 01:00:00,0.0,NEURATH F,example_01b
2019-01-04 02:00:00,0.0,NEURATH F,example_01b
2019-01-04 03:00:00,0.0,NEURATH F,example_01b
2019-01-04 02:00:00,1473.9583333333333,KKW ISAR 2,example_01b
2019-01-04 03:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 02:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 03:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 02:00:00,-1473.9583333333333,demand_DE,example_01b
2019-01-04 03:00:00,-1489.7552447552448,demand_DE,example_01b
2019-01-04 03:00:00,0.0,NEURATH F,example_01b
2019-01-04 04:00:00,0.0,NEURATH F,example_01b
2019-01-04 03:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 04:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 03:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 04:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 03:00:00,-1489.7552447552448,demand_DE,example_01b
2019-01-04 04:00:00,-1515.2167832167831,demand_DE,example_01b
2019-01-04 04:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 05:00:00,1475.763888888889,KKW ISAR 2,example_01b
2019-01-04 04:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 05:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 04:00:00,-1515.2167832167831,demand_DE,example_01b
2019-01-04 05:00:00,-1475.763888888889,demand_DE,example_01b
2019-01-04 05:00:00,1475.763888888889,KKW ISAR 2,example_01b
2019-01-04 06:00:00,1475.763888888889,KKW ISAR 2,example_01b
2019-01-04 05:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 06:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 05:00:00,-1475.763888888889,demand_DE,example_01b
2019-01-04 06:00:00,-1475.763888888889,demand_DE,example_01b
2019-01-04 06:00:00,1475.763888888889,KKW ISAR 2,example_01b
2019-01-04 07:00:00,1453.1328671328672,KKW ISAR 2,example_01b
2019-01-04 06:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 07:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 06:00:00,-1475.763888888889,demand_DE,example_01b
2019-01-04 07:00:00,-1453.1328671328672,demand_DE,example_01b
2019-01-04 07:00:00,1453.1328671328672,KKW ISAR 2,example_01b
2019-01-04 08:00:00,1453.1328671328672,KKW ISAR 2,example_01b
2019-01-04 07:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 08:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 07:00:00,-1453.1328671328672,demand_DE,example_01b
2019-01-04 08:00:00,-1453.1328671328672,demand_DE,example_01b
2019-01-04 08:00:00,1453.1328671328672,KKW ISAR 2,example_01b
2019-01-04 09:00:00,1481.986111111111,KKW ISAR 2,example_01b
2019-01-04 08:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 09:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 08:00:00,-1453.1328671328672,demand_DE,example_01b
2019-01-04 09:00:00,-1481.986111111111,demand_DE,example_01b
2019-01-04 09:00:00,1481.986111111111,KKW ISAR 2,example_01b
2019-01-04 10:00:00,1481.986111111111,KKW ISAR 2,example_01b
2019-01-04 09:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 10:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 09:00:00,-1481.986111111111,demand_DE,example_01b
2019-01-04 10:00:00,-1481.986111111111,demand_DE,example_01b
2019-01-04 04:00:00,0.0,NEURATH F,example_01b
2019-01-04 05:00:00,0.0,NEURATH F,example_01b
2019-01-04 06:00:00,0.0,NEURATH F,example_01b
2019-01-04 07:00:00,0.0,NEURATH F,example_01b
2019-01-04 08:00:00,0.0,NEURATH F,example_01b
2019-01-04 09:00:00,0.0,NEURATH F,example_01b
2019-01-04 10:00:00,0.0,NEURATH F,example_01b
2019-01-04 11:00:00,0.0,NEURATH F,example_01b
2019-01-04 10:00:00,1481.986111111111,KKW ISAR 2,example_01b
2019-01-04 11:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 10:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 11:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 10:00:00,-1481.986111111111,demand_DE,example_01b
2019-01-04 11:00:00,-1509.923076923077,demand_DE,example_01b
2019-01-04 11:00:00,0.0,NEURATH F,example_01b
2019-01-04 12:00:00,0.0,NEURATH F,example_01b
2019-01-04 11:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 12:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 11:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 12:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 11:00:00,-1509.923076923077,demand_DE,example_01b
2019-01-04 12:00:00,-1540.8333333333333,demand_DE,example_01b
2019-01-04 12:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 13:00:00,1427.0902777777778,KKW ISAR 2,example_01b
2019-01-04 12:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 13:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 12:00:00,-1540.8333333333333,demand_DE,example_01b
2019-01-04 13:00:00,-1427.0902777777778,demand_DE,example_01b
2019-01-04 13:00:00,1427.0902777777778,KKW ISAR 2,example_01b
2019-01-04 14:00:00,1427.0902777777778,KKW ISAR 2,example_01b
2019-01-04 13:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 14:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 13:00:00,-1427.0902777777778,demand_DE,example_01b
2019-01-04 14:00:00,-1427.0902777777778,demand_DE,example_01b
2019-01-04 12:00:00,0.0,NEURATH F,example_01b
2019-01-04 13:00:00,0.0,NEURATH F,example_01b
2019-01-04 14:00:00,0.0,NEURATH F,example_01b
2019-01-04 15:00:00,0.0,NEURATH F,example_01b
2019-01-04 14:00:00,1427.0902777777778,KKW ISAR 2,example_01b
2019-01-04 15:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 14:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 15:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 14:00:00,-1427.0902777777778,demand_DE,example_01b
2019-01-04 15:00:00,-1507.2447552447552,demand_DE,example_01b
2019-01-04 15:00:00,0.0,NEURATH F,example_01b
2019-01-04 16:00:00,0.0,NEURATH F,example_01b
2019-01-04 15:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 16:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 15:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 16:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 15:00:00,-1507.2447552447552,demand_DE,example_01b
2019-01-04 16:00:00,-1507.2447552447552,demand_DE,example_01b
2019-01-04 16:00:00,0.0,NEURATH F,example_01b
2019-01-04 17:00:00,0.0,NEURATH F,example_01b
2019-01-04 16:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 17:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 16:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 17:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 16:00:00,-1507.2447552447552,demand_DE,example_01b
2019-01-04 17:00:00,-1504.7762237762238,demand_DE,example_01b
2019-01-04 17:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 18:00:00,1448.25,KKW ISAR 2,example_01b
2019-01-04 17:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 18:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 17:00:00,-1504.7762237762238,demand_DE,example_01b
2019-01-04 18:00:00,-1448.25,demand_DE,example_01b
2019-01-04 18:00:00,1448.25,KKW ISAR 2,example_01b
2019-01-04 19:00:00,1448.25,KKW ISAR 2,example_01b
2019-01-04 18:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 19:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 18:00:00,-1448.25,demand_DE,example_01b
2019-01-04 19:00:00,-1448.25,demand_DE,example_01b
2019-01-04 19:00:00,1448.25,KKW ISAR 2,example_01b
2019-01-04 20:00:00,1465.7777777777778,KKW ISAR 2,example_01b
2019-01-04 19:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 20:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 19:00:00,-1448.25,demand_DE,example_01b
2019-01-04 20:00:00,-1465.7777777777778,demand_DE,example_01b
2019-01-04 20:00:00,1465.7777777777778,KKW ISAR 2,example_01b
2019-01-04 21:00:00,1475.048951048951,KKW ISAR 2,example_01b
2019-01-04 20:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 21:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 20:00:00,-1465.7777777777778,demand_DE,example_01b
2019-01-04 21:00:00,-1475.048951048951,demand_DE,example_01b
2019-01-04 21:00:00,1475.048951048951,KKW ISAR 2,example_01b
2019-01-04 22:00:00,1463.958041958042,KKW ISAR 2,example_01b
2019-01-04 21:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 22:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 21:00:00,-1475.048951048951,demand_DE,example_01b
2019-01-04 22:00:00,-1463.958041958042,demand_DE,example_01b
2019-01-04 22:00:00,1463.958041958042,KKW ISAR 2,example_01b
2019-01-04 23:00:00,1463.958041958042,KKW ISAR 2,example_01b
2019-01-04 22:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 23:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 22:00:00,-1463.958041958042,demand_DE,example_01b
2019-01-04 23:00:00,-1463.958041958042,demand_DE,example_01b
2019-01-04 17:00:00,0.0,NEURATH F,example_01b
2019-01-04 18:00:00,0.0,NEURATH F,example_01b
2019-01-04 19:00:00,0.0,NEURATH F,example_01b
2019-01-04 20:00:00,0.0,NEURATH F,example_01b
2019-01-04 21:00:00,0.0,NEURATH F,example_01b
2019-01-04 22:00:00,0.0,NEURATH F,example_01b
2019-01-04 23:00:00,0.0,NEURATH F,example_01b
2019-01-05 00:00:00,0.0,NEURATH F,example_01b
2019-01-04 23:00:00,1463.958041958042,KKW ISAR 2,example_01b
2019-01-05 00:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-04 23:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 00:00:00,0.0,IRSCHING 5,example_01b
2019-01-04 23:00:00,-1463.958041958042,demand_DE,example_01b
2019-01-05 00:00:00,-1520.0347222222222,demand_DE,example_01b
2019-01-05 00:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-05 01:00:00,1482.7552447552448,KKW ISAR 2,example_01b
2019-01-05 00:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 01:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 00:00:00,-1520.0347222222222,demand_DE,example_01b
2019-01-05 01:00:00,-1482.7552447552448,demand_DE,example_01b
2019-01-05 01:00:00,1482.7552447552448,KKW ISAR 2,example_01b
2019-01-05 02:00:00,1482.7552447552448,KKW ISAR 2,example_01b
2019-01-05 01:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 02:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 01:00:00,-1482.7552447552448,demand_DE,example_01b
2019-01-05 02:00:00,-1482.7552447552448,demand_DE,example_01b
2019-01-05 02:00:00,1482.7552447552448,KKW ISAR 2,example_01b
2019-01-05 03:00:00,1475.8461538461538,KKW ISAR 2,example_01b
2019-01-05 02:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 03:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 02:00:00,-1482.7552447552448,demand_DE,example_01b
2019-01-05 03:00:00,-1475.8461538461538,demand_DE,example_01b
2019-01-05 03:00:00,1475.8461538461538,KKW ISAR 2,example_01b
2019-01-05 04:00:00,1475.8461538461538,KKW ISAR 2,example_01b
2019-01-05 03:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 04:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 03:00:00,-1475.8461538461538,demand_DE,example_01b
2019-01-05 04:00:00,-1475.8461538461538,demand_DE,example_01b
2019-01-05 04:00:00,1475.8461538461538,KKW ISAR 2,example_01b
2019-01-05 05:00:00,1449.5069444444443,KKW ISAR 2,example_01b
2019-01-05 04:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 05:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 04:00:00,-1475.8461538461538,demand_DE,example_01b
2019-01-05 05:00:00,-1449.5069444444443,demand_DE,example_01b
2019-01-05 05:00:00,1449.5069444444443,KKW ISAR 2,example_01b
2019-01-05 06:00:00,1449.5069444444443,KKW ISAR 2,example_01b
2019-01-05 05:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 06:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 05:00:00,-1449.5069444444443,demand_DE,example_01b
2019-01-05 06:00:00,-1449.5069444444443,demand_DE,example_01b
2019-01-05 06:00:00,1449.5069444444443,KKW ISAR 2,example_01b
2019-01-05 07:00:00,1453.4265734265734,KKW ISAR 2,example_01b
2019-01-05 06:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 07:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 06:00:00,-1449.5069444444443,demand_DE,example_01b
2019-01-05 07:00:00,-1453.4265734265734,demand_DE,example_01b
2019-01-05 00:00:00,0.0,NEURATH F,example_01b
2019-01-05 01:00:00,0.0,NEURATH F,example_01b
2019-01-05 02:00:00,0.0,NEURATH F,example_01b
2019-01-05 03:00:00,0.0,NEURATH F,example_01b
2019-01-05 04:00:00,0.0,NEURATH F,example_01b
2019-01-05 05:00:00,0.0,NEURATH F,example_01b
2019-01-05 06:00:00,0.0,NEURATH F,example_01b
2019-01-05 07:00:00,0.0,NEURATH F,example_01b
2019-01-05 08:00:00,0.0,NEURATH F,example_01b
2019-01-05 07:00:00,1453.4265734265734,KKW ISAR 2,example_01b
2019-01-05 08:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-05 07:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 08:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 07:00:00,-1453.4265734265734,demand_DE,example_01b
2019-01-05 08:00:00,-1500.993006993007,demand_DE,example_01b
2019-01-05 08:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-05 09:00:00,1439.1944444444443,KKW ISAR 2,example_01b
2019-01-05 08:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 09:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 08:00:00,-1500.993006993007,demand_DE,example_01b
2019-01-05 09:00:00,-1439.1944444444443,demand_DE,example_01b
2019-01-05 09:00:00,1439.1944444444443,KKW ISAR 2,example_01b
2019-01-05 10:00:00,1439.1944444444443,KKW ISAR 2,example_01b
2019-01-05 09:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 10:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 09:00:00,-1439.1944444444443,demand_DE,example_01b
2019-01-05 10:00:00,-1439.1944444444443,demand_DE,example_01b
2019-01-05 10:00:00,1439.1944444444443,KKW ISAR 2,example_01b
2019-01-05 11:00:00,1456.4444444444443,KKW ISAR 2,example_01b
2019-01-05 10:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 11:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 10:00:00,-1439.1944444444443,demand_DE,example_01b
2019-01-05 11:00:00,-1456.4444444444443,demand_DE,example_01b
2019-01-05 11:00:00,1456.4444444444443,KKW ISAR 2,example_01b
2019-01-05 12:00:00,1463.020979020979,KKW ISAR 2,example_01b
2019-01-05 11:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 12:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 11:00:00,-1456.4444444444443,demand_DE,example_01b
2019-01-05 12:00:00,-1463.020979020979,demand_DE,example_01b
2019-01-05 12:00:00,1463.020979020979,KKW ISAR 2,example_01b
2019-01-05 13:00:00,1446.4755244755245,KKW ISAR 2,example_01b
2019-01-05 12:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 13:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 12:00:00,-1463.020979020979,demand_DE,example_01b
2019-01-05 13:00:00,-1446.4755244755245,demand_DE,example_01b
2019-01-05 13:00:00,1446.4755244755245,KKW ISAR 2,example_01b
2019-01-05 14:00:00,1446.4755244755245,KKW ISAR 2,example_01b
2019-01-05 13:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 14:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 13:00:00,-1446.4755244755245,demand_DE,example_01b
2019-01-05 14:00:00,-1446.4755244755245,demand_DE,example_01b
2019-01-05 14:00:00,1446.4755244755245,KKW ISAR 2,example_01b
2019-01-05 15:00:00,1450.3333333333333,KKW ISAR 2,example_01b
2019-01-05 14:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 15:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 14:00:00,-1446.4755244755245,demand_DE,example_01b
2019-01-05 15:00:00,-1450.3333333333333,demand_DE,example_01b
2019-01-05 08:00:00,0.0,NEURATH F,example_01b
2019-01-05 09:00:00,0.0,NEURATH F,example_01b
2019-01-05 10:00:00,0.0,NEURATH F,example_01b
2019-01-05 11:00:00,0.0,NEURATH F,example_01b
2019-01-05 12:00:00,0.0,NEURATH F,example_01b
2019-01-05 13:00:00,0.0,NEURATH F,example_01b
2019-01-05 14:00:00,0.0,NEURATH F,example_01b
2019-01-05 15:00:00,0.0,NEURATH F,example_01b
2019-01-05 16:00:00,0.0,NEURATH F,example_01b
2019-01-05 15:00:00,1450.3333333333333,KKW ISAR 2,example_01b
2019-01-05 16:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-05 15:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 16:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 15:00:00,-1450.3333333333333,demand_DE,example_01b
2019-01-05 16:00:00,-1508.7430555555557,demand_DE,example_01b
2019-01-05 16:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-05 17:00:00,1480.1319444444443,KKW ISAR 2,example_01b
2019-01-05 16:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 17:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 16:00:00,-1508.7430555555557,demand_DE,example_01b
2019-01-05 17:00:00,-1480.1319444444443,demand_DE,example_01b
2019-01-05 17:00:00,1480.1319444444443,KKW ISAR 2,example_01b
2019-01-05 18:00:00,1480.1319444444443,KKW ISAR 2,example_01b
2019-01-05 17:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 18:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 17:00:00,-1480.1319444444443,demand_DE,example_01b
2019-01-05 18:00:00,-1480.1319444444443,demand_DE,example_01b
2019-01-05 16:00:00,0.0,NEURATH F,example_01b
2019-01-05 17:00:00,0.0,NEURATH F,example_01b
2019-01-05 18:00:00,0.0,NEURATH F,example_01b
2019-01-05 19:00:00,0.0,NEURATH F,example_01b
2019-01-05 18:00:00,1480.1319444444443,KKW ISAR 2,example_01b
2019-01-05 19:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-05 18:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 19:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 18:00:00,-1480.1319444444443,demand_DE,example_01b
2019-01-05 19:00:00,-1506.986013986014,demand_DE,example_01b
2019-01-05 19:00:00,0.0,NEURATH F,example_01b
2019-01-05 20:00:00,0.0,NEURATH F,example_01b
2019-01-05 19:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-05 20:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-05 19:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 20:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 19:00:00,-1506.986013986014,demand_DE,example_01b
2019-01-05 20:00:00,-1493.7916666666667,demand_DE,example_01b
2019-01-05 20:00:00,1485.0,KKW ISAR 2,example_01b
2019-01-05 21:00:00,1459.5034965034965,KKW ISAR 2,example_01b
2019-01-05 20:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 21:00:00,0.0,IRSCHING 5,example_01b
2019-01-05 20:00:00,-1493.7916666666667,demand_DE,example_01b
2019-01-05 21:00:00,-1459.5034965034965,demand_DE,example_01b
2019-01-05 21:00:00,1459.5034965034965,KKW ISAR 2,example_01b
2019-01-05 22:00:00,1459.5034965034965,KKW ISAR 2,example_01b
2019-01-05 21:00:00,0.0,IRSCHING 5,example_01b
