datetime,co2_price,electricity_price,electricity_price_flex,natural_gas_price,hydrogen_gas_price,coal_price,A360_clinker_demand,price_EOM
3/8/2035 16:00,30,81.32,81.32,50,50,20,10.29478176,117.71
3/8/2035 17:00,30,100.6,100.6,50,50,20,10.29478176,117.71
3/8/2035 18:00,30,117.11,117.11,50,50,20,10.29478176,107.31
3/8/2035 19:00,30,101.7,101.7,50,50,20,10.29478176,67.961
3/8/2035 20:00,30,93.89,93.89,50,50,20,10.29478176,0
3/8/2035 21:00,30,84.75,84.75,50,50,20,10.29478176,0
3/8/2035 22:00,30,84.72,84.72,50,50,20,10.22909288,0
3/8/2035 23:00,30,79.12,79.12,50,50,20,10.22909288,0
3/9/2035 0:00,30,79.85,79.85,50,50,20,10.22909288,0
3/9/2035 1:00,30,78.36,78.36,50,50,20,10.22909288,0
3/9/2035 2:00,30,78.41,78.41,50,50,20,10.22909288,0
3/9/2035 3:00,30,77.39,77.39,50,50,20,10.22909288,0
3/9/2035 4:00,30,77.7,77.7,50,50,20,10.22909288,0
3/9/2035 5:00,30,78.51,78.51,50,50,20,10.22909288,0
3/9/2035 6:00,30,94.31,94.31,50,50,20,10.40590779,0
3/9/2035 7:00,30,106.46,106.46,50,50,20,10.51703384,0
3/9/2035 8:00,30,100.29,100.29,50,50,20,10.66520188,0
3/9/2035 9:00,30,85.76,85.76,50,50,20,10.66520188,0
3/9/2035 10:00,30,68.99,68.99,50,50,20,10.66520188,0
3/9/2035 11:00,30,63.45,63.45,50,50,20,10.66520188,0
3/9/2035 12:00,30,33.17,33.17,50,50,20,10.66520188,0
3/9/2035 13:00,30,15.66,15.66,50,50,20,10.66520188,0
3/9/2035 14:00,30,35.6,35.6,50,50,20,10.51703384,0
3/9/2035 15:00,30,51.65,51.65,50,50,20,10.40590779,0
3/9/2035 16:00,30,67.14,67.14,50,50,20,10.29478176,0
3/9/2035 17:00,30,83.38,83.38,50,50,20,10.29478176,0
3/9/2035 18:00,30,95.16,95.16,50,50,20,10.29478176,0
3/9/2035 19:00,30,91.38,91.38,50,50,20,10.29478176,0
3/9/2035 20:00,30,82.86,82.86,50,50,20,10.29478176,0
3/9/2035 21:00,30,76.3,76.3,50,50,20,10.29478176,0
3/9/2035 22:00,30,76.43,76.43,50,50,20,10.22909288,0
3/9/2035 23:00,30,71.29,71.29,50,50,20,10.22909288,0
3/10/2035 0:00,30,67.96,67.96,50,50,20,9.88568781,0
3/10/2035 1:00,30,66.31,66.31,50,50,20,9.88568781,0
3/10/2035 2:00,30,65.12,65.12,50,50,20,9.88568781,0
3/10/2035 3:00,30,63.96,63.96,50,50,20,9.88568781,0
3/10/2035 4:00,30,60,60,50,50,20,9.88568781,0
3/10/2035 5:00,30,59.19,59.19,50,50,20,9.88568781,0
3/10/2035 6:00,30,61.87,61.87,50,50,20,10.05656679,0
3/10/2035 7:00,30,64.46,64.46,50,50,20,10.16396217,0
3/10/2035 8:00,30,64.46,64.46,50,50,20,10.30715602,0
3/10/2035 9:00,30,59.52,59.52,50,50,20,10.30715602,0
3/10/2035 10:00,30,44.34,44.34,50,50,20,10.30715602,0
3/10/2035 11:00,30,11.6,11.6,50,50,20,10.30715602,0
3/10/2035 12:00,30,10.25,10.25,50,50,20,10.30715602,0
3/10/2035 13:00,30,6.38,6.38,50,50,20,10.30715602,0
3/10/2035 14:00,30,11.36,11.36,50,50,20,10.16396217,0
3/10/2035 15:00,30,39.59,39.59,50,50,20,10.05656679,0
3/10/2035 16:00,30,64.04,64.04,50,50,20,9.949171414,0
3/10/2035 17:00,30,80.89,80.89,50,50,20,9.949171414,0
3/10/2035 18:00,30,89.42,89.42,50,50,20,9.949171414,0
3/10/2035 19:00,30,86.39,86.39,50,50,20,9.949171414,0
3/10/2035 20:00,30,78.66,78.66,50,50,20,9.949171414,0
3/10/2035 21:00,30,71.87,71.87,50,50,20,9.949171414,0
3/10/2035 22:00,30,71.93,71.93,50,50,20,9.88568781,0
3/10/2035 23:00,30,68.69,68.69,50,50,20,9.88568781,0
3/11/2035 0:00,30,60.05,60.05,50,50,20,9.859678633,0
3/11/2035 1:00,30,57.46,57.46,50,50,20,9.859678633,0
3/11/2035 2:00,30,52.38,52.38,50,50,20,9.859678633,0
3/11/2035 3:00,30,46.95,46.95,50,50,20,9.859678633,0
3/11/2035 4:00,30,43.79,43.79,50,50,20,9.859678633,0
3/11/2035 5:00,30,43.68,43.68,50,50,20,9.859678633,0
3/11/2035 6:00,30,45.31,45.31,50,50,20,10.03010805,0
3/11/2035 7:00,30,50.89,50.89,50,50,20,10.13722086,0
3/11/2035 8:00,30,46.22,46.22,50,50,20,10.28003796,0
3/11/2035 9:00,30,36.65,36.65,50,50,20,10.28003796,0
3/11/2035 10:00,30,13.75,13.75,50,50,20,10.28003796,0
3/11/2035 11:00,30,11.3,11.3,50,50,20,10.28003796,0
3/11/2035 12:00,30,3.16,3.16,50,50,20,10.28003796,0
3/11/2035 13:00,30,1.42,1.42,50,50,20,10.28003796,0
3/11/2035 14:00,30,10.89,10.89,50,50,20,10.13722086,0
3/11/2035 15:00,30,25.81,25.81,50,50,20,10.03010805,0
3/11/2035 16:00,30,59.36,59.36,50,50,20,9.92299522,0
3/11/2035 17:00,30,67.37,67.37,50,50,20,9.92299522,0
3/11/2035 18:00,30,77.75,77.75,50,50,20,9.92299522,0
3/11/2035 19:00,30,73.72,73.72,50,50,20,9.92299522,0
3/11/2035 20:00,30,68.54,68.54,50,50,20,9.92299522,0
3/11/2035 21:00,30,65.14,65.14,50,50,20,9.92299522,0
3/11/2035 22:00,30,64.48,64.48,50,50,20,9.859678633,0
3/11/2035 23:00,30,63.45,63.45,50,50,20,9.859678633,0
3/12/2035 0:00,30,60.33,60.33,50,50,20,10.22909288,0
3/12/2035 1:00,30,60.73,60.73,50,50,20,10.22909288,0
3/12/2035 2:00,30,61.61,61.61,50,50,20,10.22909288,0
3/12/2035 3:00,30,60.68,60.68,50,50,20,10.22909288,0
3/12/2035 4:00,30,61.39,61.39,50,50,20,10.22909288,0
3/12/2035 5:00,30,67.7,67.7,50,50,20,10.22909288,0
3/12/2035 6:00,30,88.04,88.04,50,50,20,10.40590779,0
3/12/2035 7:00,30,94,94,50,50,20,10.51703384,0
3/12/2035 8:00,30,96.99,96.99,50,50,20,10.66520188,0
3/12/2035 9:00,30,91.85,91.85,50,50,20,10.66520188,0
3/12/2035 10:00,30,82.6,82.6,50,50,20,10.66520188,0
3/12/2035 11:00,30,76.43,76.43,50,50,20,10.66520188,0
3/12/2035 12:00,30,72.19,72.19,50,50,20,10.66520188,0
3/12/2035 13:00,30,77.65,77.65,50,50,20,10.66520188,0
3/12/2035 14:00,30,78.4,78.4,50,50,20,10.51703384,0
3/12/2035 15:00,30,84.87,84.87,50,50,20,10.40590779,0
3/12/2035 16:00,30,91.59,91.59,50,50,20,10.29478176,0
3/12/2035 17:00,30,102.79,102.79,50,50,20,10.29478176,0
3/12/2035 18:00,30,112.1,112.1,50,50,20,10.29478176,0
3/12/2035 19:00,30,119.41,119.41,50,50,20,10.29478176,0
3/12/2035 20:00,30,99.39,99.39,50,50,20,10.29478176,0
3/12/2035 21:00,30,88.11,88.11,50,50,20,10.29478176,0
3/12/2035 22:00,30,86.44,86.44,50,50,20,10.22909288,0
3/12/2035 23:00,30,78.48,78.48,50,50,20,10.22909288,0
3/13/2035 0:00,30,80.59,80.59,50,50,20,10.22909288,0
3/13/2035 1:00,30,76.96,76.96,50,50,20,10.22909288,0
3/13/2035 2:00,30,77.91,77.91,50,50,20,10.22909288,0
3/13/2035 3:00,30,76.6,76.6,50,50,20,10.22909288,0
3/13/2035 4:00,30,77.98,77.98,50,50,20,10.22909288,0
3/13/2035 5:00,30,82.77,82.77,50,50,20,10.22909288,0
3/13/2035 6:00,30,98.46,98.46,50,50,20,10.40590779,0
3/13/2035 7:00,30,107.95,107.95,50,50,20,10.51703384,0
3/13/2035 8:00,30,112.18,112.18,50,50,20,10.66520188,0
3/13/2035 9:00,30,105.21,105.21,50,50,20,10.66520188,0
3/13/2035 10:00,30,96.82,96.82,50,50,20,10.66520188,0
3/13/2035 11:00,30,92.08,92.08,50,50,20,10.66520188,0
3/13/2035 12:00,30,89.84,89.84,50,50,20,10.66520188,0
3/13/2035 13:00,30,89.66,89.66,50,50,20,10.66520188,0
3/13/2035 14:00,30,90.42,90.42,50,50,20,10.51703384,0
3/13/2035 15:00,30,97.74,97.74,50,50,20,10.40590779,0
3/13/2035 16:00,30,113.01,113.01,50,50,20,10.29478176,0
3/13/2035 17:00,30,124.46,124.46,50,50,20,10.29478176,0
3/13/2035 18:00,30,146.32,146.32,50,50,20,10.29478176,0
3/13/2035 19:00,30,135.97,135.97,50,50,20,10.29478176,0
3/13/2035 20:00,30,108.88,108.88,50,50,20,10.29478176,0
3/13/2035 21:00,30,95.03,95.03,50,50,20,10.29478176,0
3/13/2035 22:00,30,90.33,90.33,50,50,20,10.22909288,0
3/13/2035 23:00,30,81.73,81.73,50,50,20,10.22909288,0
3/14/2035 0:00,30,75.33,75.33,50,50,20,10.22909288,0
3/14/2035 1:00,30,73.7,73.7,50,50,20,10.22909288,0
3/14/2035 2:00,30,73.19,73.19,50,50,20,10.22909288,0
3/14/2035 3:00,30,72.77,72.77,50,50,20,10.22909288,0
3/14/2035 4:00,30,75.4,75.4,50,50,20,10.22909288,0
3/14/2035 5:00,30,78.2,78.2,50,50,20,10.22909288,0
3/14/2035 6:00,30,88.72,88.72,50,50,20,10.40590779,0
3/14/2035 7:00,30,99.67,99.67,50,50,20,10.51703384,0
3/14/2035 8:00,30,101.31,101.31,50,50,20,10.66520188,0
3/14/2035 9:00,30,89.11,89.11,50,50,20,10.66520188,0
3/14/2035 10:00,30,79.47,79.47,50,50,20,10.66520188,0
3/14/2035 11:00,30,76.25,76.25,50,50,20,10.66520188,0
3/14/2035 12:00,30,76.01,76.01,50,50,20,10.66520188,0
3/14/2035 13:00,30,76.23,76.23,50,50,20,10.66520188,0
3/14/2035 14:00,30,75.36,75.36,50,50,20,10.51703384,0
3/14/2035 15:00,30,79.24,79.24,50,50,20,10.40590779,0
3/14/2035 16:00,30,84.93,84.93,50,50,20,10.29478176,0
3/14/2035 17:00,30,101.31,101.31,50,50,20,10.29478176,115.53
3/14/2035 18:00,30,109.2,109.2,50,50,20,10.29478176,113.89
3/14/2035 19:00,30,105.76,105.76,50,50,20,10.29478176,0
3/14/2035 20:00,30,88.38,88.38,50,50,20,10.29478176,0
3/14/2035 21:00,30,78.22,78.22,50,50,20,10.29478176,0
3/14/2035 22:00,30,79.51,79.51,50,50,20,10.22909288,0
3/14/2035 23:00,30,75.28,75.28,50,50,20,10.22909288,0
3/15/2035 0:00,30,74.69,74.69,50,50,20,10.22909288,0
3/15/2035 1:00,30,68.3,68.3,50,50,20,10.22909288,0
3/15/2035 2:00,30,68.92,68.92,50,50,20,10.22909288,0
3/15/2035 3:00,30,68.4,68.4,50,50,20,10.22909288,0
3/15/2035 4:00,30,72.8,72.8,50,50,20,10.22909288,0
3/15/2035 5:00,30,75.47,75.47,50,50,20,10.22909288,0
3/15/2035 6:00,30,86.45,86.45,50,50,20,10.40590779,0
3/15/2035 7:00,30,99.46,99.46,50,50,20,10.51703384,0
3/15/2035 8:00,30,93.39,93.39,50,50,20,10.66520188,0
3/15/2035 9:00,30,77.11,77.11,50,50,20,10.66520188,0
3/15/2035 10:00,30,65.72,65.72,50,50,20,10.66520188,0
3/15/2035 11:00,30,63.77,63.77,50,50,20,10.66520188,0
3/15/2035 12:00,30,64.23,64.23,50,50,20,10.66520188,0
3/15/2035 13:00,30,60.56,60.56,50,50,20,10.66520188,0
3/15/2035 14:00,30,64.24,64.24,50,50,20,10.51703384,0
3/15/2035 15:00,30,70.31,70.31,50,50,20,10.40590779,0
3/15/2035 16:00,30,84.61,84.61,50,50,20,10.29478176,0
3/15/2035 17:00,30,102.44,102.44,50,50,20,10.29478176,0
3/15/2035 18:00,30,126.17,126.17,50,50,20,10.29478176,0
3/15/2035 19:00,30,102.44,102.44,50,50,20,10.29478176,0
3/15/2035 20:00,30,85.49,85.49,50,50,20,10.29478176,0
3/15/2035 21:00,30,74.03,74.03,50,50,20,10.29478176,0
3/15/2035 22:00,30,71.02,71.02,50,50,20,10.22909288,0
3/15/2035 23:00,30,63.06,63.06,50,50,20,10.22909288,0
3/16/2035 0:00,30,59.79,59.79,50,50,20,10.22909288,0
3/16/2035 1:00,30,57.98,57.98,50,50,20,10.22909288,0
3/16/2035 2:00,30,56.97,56.97,50,50,20,10.22909288,0
3/16/2035 3:00,30,55.35,55.35,50,50,20,10.22909288,0
3/16/2035 4:00,30,58.36,58.36,50,50,20,10.22909288,0
3/16/2035 5:00,30,60.75,60.75,50,50,20,10.22909288,0
3/16/2035 6:00,30,73.66,73.66,50,50,20,10.40590779,0
3/16/2035 7:00,30,80.93,80.93,50,50,20,10.51703384,0
3/16/2035 8:00,30,80.15,80.15,50,50,20,10.66520188,0
3/16/2035 9:00,30,65.2,65.2,50,50,20,10.66520188,0
3/16/2035 10:00,30,57.96,57.96,50,50,20,10.66520188,0
3/16/2035 11:00,30,50.67,50.67,50,50,20,10.66520188,0
3/16/2035 12:00,30,49.74,49.74,50,50,20,10.66520188,0
3/16/2035 13:00,30,48.27,48.27,50,50,20,10.66520188,0
3/16/2035 14:00,30,56.33,56.33,50,50,20,10.51703384,0
3/16/2035 15:00,30,62.95,62.95,50,50,20,10.40590779,0
3/16/2035 16:00,30,78.1,78.1,50,50,20,10.29478176,0
3/16/2035 17:00,30,98.32,98.32,50,50,20,10.29478176,0
3/16/2035 18:00,30,93.43,93.43,50,50,20,10.29478176,0
3/16/2035 19:00,30,99.39,99.39,50,50,20,10.29478176,0
3/16/2035 20:00,30,75.66,75.66,50,50,20,10.29478176,0
3/16/2035 21:00,30,66.76,66.76,50,50,20,10.29478176,0
3/16/2035 22:00,30,67.75,67.75,50,50,20,10.22909288,0
3/16/2035 23:00,30,60.73,60.73,50,50,20,10.22909288,0
3/17/2035 0:00,30,55.52,55.52,50,50,20,9.88568781,0
3/17/2035 1:00,30,53.41,53.41,50,50,20,9.88568781,0
3/17/2035 2:00,30,52.09,52.09,50,50,20,9.88568781,0
3/17/2035 3:00,30,50.28,50.28,50,50,20,9.88568781,0
3/17/2035 4:00,30,50.07,50.07,50,50,20,9.88568781,0
3/17/2035 5:00,30,51.74,51.74,50,50,20,9.88568781,0
3/17/2035 6:00,30,58.66,58.66,50,50,20,10.05656679,0
3/17/2035 7:00,30,62.71,62.71,50,50,20,10.16396217,0
3/17/2035 8:00,30,63.64,63.64,50,50,20,10.30715602,0
3/17/2035 9:00,30,58.41,58.41,50,50,20,10.30715602,0
3/17/2035 10:00,30,56.28,56.28,50,50,20,10.30715602,0
3/17/2035 11:00,30,53.02,53.02,50,50,20,10.30715602,0
3/17/2035 12:00,30,48.1,48.1,50,50,20,10.30715602,0
3/17/2035 13:00,30,32.42,32.42,50,50,20,10.30715602,0
3/17/2035 14:00,30,22.39,22.39,50,50,20,10.16396217,0
3/17/2035 15:00,30,42.41,42.41,50,50,20,10.05656679,0
3/17/2035 16:00,30,58.38,58.38,50,50,20,9.949171414,107.31
3/17/2035 17:00,30,83.48,83.48,50,50,20,9.949171414,124.8
3/17/2035 18:00,30,93.09,93.09,50,50,20,9.949171414,96.224
3/17/2035 19:00,30,98.71,98.71,50,50,20,9.949171414,0
3/17/2035 20:00,30,90.86,90.86,50,50,20,9.949171414,0
3/17/2035 21:00,30,84.39,84.39,50,50,20,9.949171414,0
3/17/2035 22:00,30,83.71,83.71,50,50,20,9.88568781,0
3/17/2035 23:00,30,78.5,78.5,50,50,20,9.88568781,0
3/18/2035 0:00,30,76.39,76.39,50,50,20,9.859678633,0
3/18/2035 1:00,30,71.89,71.89,50,50,20,9.859678633,0
3/18/2035 2:00,30,67.37,67.37,50,50,20,9.859678633,0
3/18/2035 3:00,30,70.15,70.15,50,50,20,9.859678633,0
3/18/2035 4:00,30,71.85,71.85,50,50,20,9.859678633,0
3/18/2035 5:00,30,71.89,71.89,50,50,20,9.859678633,0
3/18/2035 6:00,30,74,74,50,50,20,10.03010805,0
3/18/2035 7:00,30,68,68,50,50,20,10.13722086,0
3/18/2035 8:00,30,61.98,61.98,50,50,20,10.28003796,0
3/18/2035 9:00,30,58.55,58.55,50,50,20,10.28003796,0
3/18/2035 10:00,30,56.8,56.8,50,50,20,10.28003796,0
3/18/2035 11:00,30,57.31,57.31,50,50,20,10.28003796,0
3/18/2035 12:00,30,53.21,53.21,50,50,20,10.28003796,0
3/18/2035 13:00,30,51.55,51.55,50,50,20,10.28003796,0
3/18/2035 14:00,30,59.46,59.46,50,50,20,10.13722086,0
3/18/2035 15:00,30,67.52,67.52,50,50,20,10.03010805,0
3/18/2035 16:00,30,83.16,83.16,50,50,20,9.92299522,109.33
3/18/2035 17:00,30,96.84,96.84,50,50,20,9.92299522,117.71
3/18/2035 18:00,30,105.71,105.71,50,50,20,9.92299522,113.41
3/18/2035 19:00,30,99.69,99.69,50,50,20,9.92299522,57.707
3/18/2035 20:00,30,89.29,89.29,50,50,20,9.92299522,0
3/18/2035 21:00,30,83.73,83.73,50,50,20,9.92299522,0
3/18/2035 22:00,30,83.5,83.5,50,50,20,9.859678633,0
3/18/2035 23:00,30,77.31,77.31,50,50,20,9.859678633,0
3/19/2035 0:00,30,75.52,75.52,50,50,20,10.22909288,0
3/19/2035 1:00,30,68.54,68.54,50,50,20,10.22909288,0
3/19/2035 2:00,30,69.71,69.71,50,50,20,10.22909288,0
3/19/2035 3:00,30,70.78,70.78,50,50,20,10.22909288,0
3/19/2035 4:00,30,75.78,75.78,50,50,20,10.22909288,0
3/19/2035 5:00,30,82.2,82.2,50,50,20,10.22909288,82.078
3/19/2035 6:00,30,97.72,97.72,50,50,20,10.40590779,31.398
3/19/2035 7:00,30,109.27,109.27,50,50,20,10.51703384,0
3/19/2035 8:00,30,105.85,105.85,50,50,20,10.66520188,0
3/19/2035 9:00,30,94.2,94.2,50,50,20,10.66520188,0
3/19/2035 10:00,30,84.24,84.24,50,50,20,10.66520188,0
3/19/2035 11:00,30,78.04,78.04,50,50,20,10.66520188,0
3/19/2035 12:00,30,79.1,79.1,50,50,20,10.66520188,0
3/19/2035 13:00,30,79.7,79.7,50,50,20,10.66520188,0
3/19/2035 14:00,30,80.34,80.34,50,50,20,10.51703384,0
3/19/2035 15:00,30,84.8,84.8,50,50,20,10.40590779,0
3/19/2035 16:00,30,90.38,90.38,50,50,20,10.29478176,0
3/19/2035 17:00,30,119.05,119.05,50,50,20,10.29478176,0
3/19/2035 18:00,30,157.11,157.11,50,50,20,10.29478176,0
3/19/2035 19:00,30,137.93,137.93,50,50,20,10.29478176,0
3/19/2035 20:00,30,115.12,115.12,50,50,20,10.29478176,0
3/19/2035 21:00,30,92.6,92.6,50,50,20,10.29478176,0
3/19/2035 22:00,30,89.78,89.78,50,50,20,10.22909288,0
3/19/2035 23:00,30,85.85,85.85,50,50,20,10.22909288,31.398
3/20/2035 0:00,30,83.4,83.4,50,50,20,10.22909288,100.77
3/20/2035 1:00,30,82.64,82.64,50,50,20,10.22909288,82.078
3/20/2035 2:00,30,83.05,83.05,50,50,20,10.22909288,96.224
3/20/2035 3:00,30,82.95,82.95,50,50,20,10.22909288,83.629
3/20/2035 4:00,30,82.64,82.64,50,50,20,10.22909288,83.629
3/20/2035 5:00,30,82.41,82.41,50,50,20,10.22909288,105.79
3/20/2035 6:00,30,100.9,100.9,50,50,20,10.40590779,0
3/20/2035 7:00,30,122.18,122.18,50,50,20,10.51703384,0
3/20/2035 8:00,30,107.27,107.27,50,50,20,10.66520188,0
3/20/2035 9:00,30,83.42,83.42,50,50,20,10.66520188,0
3/20/2035 10:00,30,76.76,76.76,50,50,20,10.66520188,0
3/20/2035 11:00,30,70.22,70.22,50,50,20,10.66520188,0
3/20/2035 12:00,30,65.87,65.87,50,50,20,10.66520188,0
3/20/2035 13:00,30,68.12,68.12,50,50,20,10.66520188,0
3/20/2035 14:00,30,71.88,71.88,50,50,20,10.51703384,0
3/20/2035 15:00,30,81.45,81.45,50,50,20,10.40590779,0
3/20/2035 16:00,30,85.1,85.1,50,50,20,10.29478176,0
3/20/2035 17:00,30,115.35,115.35,50,50,20,10.29478176,0
3/20/2035 18:00,30,142.82,142.82,50,50,20,10.29478176,0
3/20/2035 19:00,30,140.36,140.36,50,50,20,10.29478176,0
3/20/2035 20:00,30,121.4,121.4,50,50,20,10.29478176,0
3/20/2035 21:00,30,100.42,100.42,50,50,20,10.29478176,0
3/20/2035 22:00,30,93.12,93.12,50,50,20,10.22909288,0
3/20/2035 23:00,30,87.5,87.5,50,50,20,10.22909288,0
3/21/2035 0:00,30,87.41,87.41,50,50,20,10.22909288,0
3/21/2035 1:00,30,84.8,84.8,50,50,20,10.22909288,0
3/21/2035 2:00,30,86.3,86.3,50,50,20,10.22909288,0
3/21/2035 3:00,30,87.1,87.1,50,50,20,10.22909288,0
3/21/2035 4:00,30,87.76,87.76,50,50,20,10.22909288,0
3/21/2035 5:00,30,92.3,92.3,50,50,20,10.22909288,0
3/21/2035 6:00,30,127.4,127.4,50,50,20,10.40590779,0
3/21/2035 7:00,30,127.64,127.64,50,50,20,10.51703384,0
3/21/2035 8:00,30,109.73,109.73,50,50,20,10.66520188,0
3/21/2035 9:00,30,82.03,82.03,50,50,20,10.66520188,0
3/21/2035 10:00,30,77.4,77.4,50,50,20,10.66520188,0
3/21/2035 11:00,30,76.79,76.79,50,50,20,10.66520188,0
3/21/2035 12:00,30,72.83,72.83,50,50,20,10.66520188,0
3/21/2035 13:00,30,75.35,75.35,50,50,20,10.66520188,0
3/21/2035 14:00,30,75.75,75.75,50,50,20,10.51703384,0
3/21/2035 15:00,30,82.18,82.18,50,50,20,10.40590779,0
3/21/2035 16:00,30,98.47,98.47,50,50,20,10.29478176,0
3/21/2035 17:00,30,131.08,131.08,50,50,20,10.29478176,0
3/21/2035 18:00,30,179.94,179.94,50,50,20,10.29478176,0
3/21/2035 19:00,30,170.45,170.45,50,50,20,10.29478176,0
3/21/2035 20:00,30,136.35,136.35,50,50,20,10.29478176,0
3/21/2035 21:00,30,117.92,117.92,50,50,20,10.29478176,0
3/21/2035 22:00,30,107.47,107.47,50,50,20,10.22909288,0
3/21/2035 23:00,30,91.38,91.38,50,50,20,10.22909288,0
3/22/2035 0:00,30,87.58,87.58,50,50,20,10.22909288,0
3/22/2035 1:00,30,84.77,84.77,50,50,20,10.22909288,0
3/22/2035 2:00,30,82.95,82.95,50,50,20,10.22909288,0
3/22/2035 3:00,30,82.72,82.72,50,50,20,10.22909288,0
3/22/2035 4:00,30,82.4,82.4,50,50,20,10.22909288,0
3/22/2035 5:00,30,84.91,84.91,50,50,20,10.22909288,0
3/22/2035 6:00,30,100.66,100.66,50,50,20,10.40590779,0
3/22/2035 7:00,30,109.61,109.61,50,50,20,10.51703384,0
3/22/2035 8:00,30,113.69,113.69,50,50,20,10.66520188,0
3/22/2035 9:00,30,91.4,91.4,50,50,20,10.66520188,0
3/22/2035 10:00,30,83.81,83.81,50,50,20,10.66520188,0
3/22/2035 11:00,30,79.43,79.43,50,50,20,10.66520188,0
3/22/2035 12:00,30,76.04,76.04,50,50,20,10.66520188,0
3/22/2035 13:00,30,71.36,71.36,50,50,20,10.66520188,0
3/22/2035 14:00,30,78.25,78.25,50,50,20,10.51703384,0
3/22/2035 15:00,30,77.68,77.68,50,50,20,10.40590779,0
3/22/2035 16:00,30,86.67,86.67,50,50,20,10.29478176,0
3/22/2035 17:00,30,112.3,112.3,50,50,20,10.29478176,0
3/22/2035 18:00,30,138.53,138.53,50,50,20,10.29478176,0
3/22/2035 19:00,30,134.25,134.25,50,50,20,10.29478176,0
3/22/2035 20:00,30,105.44,105.44,50,50,20,10.29478176,0
3/22/2035 21:00,30,91,91,50,50,20,10.29478176,0
3/22/2035 22:00,30,88.88,88.88,50,50,20,10.22909288,0
3/22/2035 23:00,30,82.63,82.63,50,50,20,10.22909288,0
3/23/2035 0:00,30,67.74,67.74,50,50,20,10.22909288,0
3/23/2035 1:00,30,63.64,63.64,50,50,20,10.22909288,0
3/23/2035 2:00,30,61.09,61.09,50,50,20,10.22909288,0
3/23/2035 3:00,30,63.23,63.23,50,50,20,10.22909288,0
3/23/2035 4:00,30,64.2,64.2,50,50,20,10.22909288,0
3/23/2035 5:00,30,71.29,71.29,50,50,20,10.22909288,0
3/23/2035 6:00,30,85.5,85.5,50,50,20,10.40590779,0
3/23/2035 7:00,30,78.79,78.79,50,50,20,10.51703384,0
3/23/2035 8:00,30,79.49,79.49,50,50,20,10.66520188,0
3/23/2035 9:00,30,67.72,67.72,50,50,20,10.66520188,0
3/23/2035 10:00,30,63.21,63.21,50,50,20,10.66520188,0
3/23/2035 11:00,30,61.25,61.25,50,50,20,10.66520188,0
3/23/2035 12:00,30,61.16,61.16,50,50,20,10.66520188,0
3/23/2035 13:00,30,62.89,62.89,50,50,20,10.66520188,0
3/23/2035 14:00,30,63.79,63.79,50,50,20,10.51703384,0
3/23/2035 15:00,30,71.37,71.37,50,50,20,10.40590779,0
3/23/2035 16:00,30,88.27,88.27,50,50,20,10.29478176,0
3/23/2035 17:00,30,100.38,100.38,50,50,20,10.29478176,0
3/23/2035 18:00,30,132.99,132.99,50,50,20,10.29478176,0
3/23/2035 19:00,30,130.11,130.11,50,50,20,10.29478176,0
3/23/2035 20:00,30,106.4,106.4,50,50,20,10.29478176,0
3/23/2035 21:00,30,93.65,93.65,50,50,20,10.29478176,0
3/23/2035 22:00,30,91.55,91.55,50,50,20,10.22909288,0
3/23/2035 23:00,30,88.87,88.87,50,50,20,10.22909288,0
3/24/2035 0:00,30,89.17,89.17,50,50,20,9.88568781,0
3/24/2035 1:00,30,83.87,83.87,50,50,20,9.88568781,0
3/24/2035 2:00,30,77.32,77.32,50,50,20,9.88568781,0
3/24/2035 3:00,30,75.38,75.38,50,50,20,9.88568781,0
3/24/2035 4:00,30,71.24,71.24,50,50,20,9.88568781,0
3/24/2035 5:00,30,72.84,72.84,50,50,20,9.88568781,0
3/24/2035 6:00,30,69.74,69.74,50,50,20,10.05656679,0
3/24/2035 7:00,30,64.22,64.22,50,50,20,10.16396217,0
3/24/2035 8:00,30,50.52,50.52,50,50,20,10.30715602,0
3/24/2035 9:00,30,24.6,24.6,50,50,20,10.30715602,0
3/24/2035 10:00,30,11.42,11.42,50,50,20,10.30715602,0
3/24/2035 11:00,30,11.35,11.35,50,50,20,10.30715602,0
3/24/2035 12:00,30,9.46,9.46,50,50,20,10.30715602,0
3/24/2035 13:00,30,5.69,5.69,50,50,20,10.30715602,0
3/24/2035 14:00,30,2.95,2.95,50,50,20,10.16396217,0
3/24/2035 15:00,30,9.94,9.94,50,50,20,10.05656679,0
3/24/2035 16:00,30,11.47,11.47,50,50,20,9.949171414,0
3/24/2035 17:00,30,59.2,59.2,50,50,20,9.949171414,0
3/24/2035 18:00,30,81.49,81.49,50,50,20,9.949171414,0
3/24/2035 19:00,30,80.55,80.55,50,50,20,9.949171414,0
3/24/2035 20:00,30,64.34,64.34,50,50,20,9.949171414,0
3/24/2035 21:00,30,57.24,57.24,50,50,20,9.949171414,0
3/24/2035 22:00,30,51.68,51.68,50,50,20,9.88568781,0
3/24/2035 23:00,30,39.79,39.79,50,50,20,9.88568781,0
3/25/2035 0:00,30,43.5,43.5,50,50,20,9.859678633,0
3/25/2035 1:00,30,24.68,24.68,50,50,20,9.859678633,0
3/25/2035 2:00,30,21.53,21.53,50,50,20,9.859678633,0
3/25/2035 3:00,30,28.4,28.4,50,50,20,9.859678633,0
3/25/2035 4:00,30,31.32,31.32,50,50,20,9.859678633,0
