start_time,end_time,price,volume,node,bid_id,unit_id,accepted_volume,accepted_price,market_id,bid_type,simulation
2019-01-02 20:00:00,2019-01-02 21:00:00,3000,-371.35,north,demand_EOM1_21,demand_EOM1,-371.35,119.39,EOM,,experiment_cement_plant_case
2019-01-02 21:00:00,2019-01-02 22:00:00,3000,-389.98,north,demand_EOM1_22,demand_EOM1,-389.98,119.39,EOM,,experiment_cement_plant_case
2019-01-02 21:00:00,2019-01-02 22:00:00,3000,-451.98,south,demand_EOM2_22,demand_EOM2,-451.98,119.39,EOM,,experiment_cement_plant_case
2019-01-02 22:00:00,2019-01-02 23:00:00,3000,-470.18,south,demand_EOM2_23,demand_EOM2,-470.18,119.39,EOM,,experiment_cement_plant_case
2019-01-02 22:00:00,2019-01-02 23:00:00,3000,-412.72,north,demand_EOM1_23,demand_EOM1,-409.82,119.39,EOM,,experiment_cement_plant_case
2019-01-02 23:00:00,2019-01-03 00:00:00,3000,-490.42,south,demand_EOM2_24,demand_EOM2,-490.42,119.39,EOM,,experiment_cement_plant_case
2019-01-02 23:00:00,2019-01-03 00:00:00,3000,-438.02,north,demand_EOM1_24,demand_EOM1,-389.58,119.39,EOM,,experiment_cement_plant_case
2019-01-02 00:00:00,2019-01-02 01:00:00,0,30,north,Hydro_1,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 00:00:00,2019-01-02 01:00:00,0,50,north,Solar_1,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 00:00:00,2019-01-02 01:00:00,0,10,north,Wind offshore_1,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 00:00:00,2019-01-02 01:00:00,0,40,north,Wind onshore_1,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 00:00:00,2019-01-02 01:00:00,6,30,north,Biomass_1,Biomass,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 02:00:00,0,30,north,Hydro_2,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 02:00:00,0,40,north,Wind onshore_2,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 02:00:00,0,10,north,Wind offshore_2,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 02:00:00,0,50,north,Solar_2,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 02:00:00,6,50,north,Biomass_2,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 02:00:00,2019-01-02 03:00:00,0,40,north,Wind onshore_3,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 02:00:00,2019-01-02 03:00:00,0,10,north,Wind offshore_3,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 02:00:00,2019-01-02 03:00:00,0,30,north,Hydro_3,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 02:00:00,2019-01-02 03:00:00,0,50,north,Solar_3,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 02:00:00,2019-01-02 03:00:00,6,50,north,Biomass_3,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 03:00:00,2019-01-02 04:00:00,0,40,north,Wind onshore_4,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 03:00:00,2019-01-02 04:00:00,0,10,north,Wind offshore_4,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 03:00:00,2019-01-02 04:00:00,0,50,north,Solar_4,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 03:00:00,2019-01-02 04:00:00,0,30,north,Hydro_4,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 03:00:00,2019-01-02 04:00:00,6,50,north,Biomass_4,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 04:00:00,2019-01-02 05:00:00,0,50,north,Solar_5,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 04:00:00,2019-01-02 05:00:00,0,40,north,Wind onshore_5,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 04:00:00,2019-01-02 05:00:00,0,30,north,Hydro_5,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 04:00:00,2019-01-02 05:00:00,0,10,north,Wind offshore_5,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 04:00:00,2019-01-02 05:00:00,6,50,north,Biomass_5,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 06:00:00,0,50,north,Solar_6,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 06:00:00,0,10,north,Wind offshore_6,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 06:00:00,0,40,north,Wind onshore_6,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 06:00:00,0,30,north,Hydro_6,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 06:00:00,6,50,north,Biomass_6,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 06:00:00,2019-01-02 07:00:00,0,40,north,Wind onshore_7,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 06:00:00,2019-01-02 07:00:00,0,10,north,Wind offshore_7,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 06:00:00,2019-01-02 07:00:00,0,30,north,Hydro_7,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 06:00:00,2019-01-02 07:00:00,0,50,north,Solar_7,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 06:00:00,2019-01-02 07:00:00,6,50,north,Biomass_7,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 07:00:00,2019-01-02 08:00:00,0,50,north,Solar_8,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 07:00:00,2019-01-02 08:00:00,0,40,north,Wind onshore_8,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 07:00:00,2019-01-02 08:00:00,0,30,north,Hydro_8,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 07:00:00,2019-01-02 08:00:00,0,10,north,Wind offshore_8,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 07:00:00,2019-01-02 08:00:00,6,50,north,Biomass_8,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 08:00:00,2019-01-02 09:00:00,0,50,north,Solar_9,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 08:00:00,2019-01-02 09:00:00,0,10,north,Wind offshore_9,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 08:00:00,2019-01-02 09:00:00,0,40,north,Wind onshore_9,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 08:00:00,2019-01-02 09:00:00,0,30,north,Hydro_9,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 08:00:00,2019-01-02 09:00:00,6,50,north,Biomass_9,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 10:00:00,0,30,north,Hydro_10,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 10:00:00,0,10,north,Wind offshore_10,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 10:00:00,0,50,north,Solar_10,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 10:00:00,0,40,north,Wind onshore_10,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 10:00:00,6,50,north,Biomass_10,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 10:00:00,2019-01-02 11:00:00,0,50,north,Solar_11,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 10:00:00,2019-01-02 11:00:00,0,40,north,Wind onshore_11,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 10:00:00,2019-01-02 11:00:00,0,10,north,Wind offshore_11,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 10:00:00,2019-01-02 11:00:00,0,30,north,Hydro_11,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 10:00:00,2019-01-02 11:00:00,6,50,north,Biomass_11,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 11:00:00,2019-01-02 12:00:00,0,50,north,Solar_12,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 11:00:00,2019-01-02 12:00:00,0,10,north,Wind offshore_12,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 11:00:00,2019-01-02 12:00:00,0,30,north,Hydro_12,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 11:00:00,2019-01-02 12:00:00,0,40,north,Wind onshore_12,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 11:00:00,2019-01-02 12:00:00,6,50,north,Biomass_12,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 12:00:00,2019-01-02 13:00:00,0,50,north,Solar_13,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 12:00:00,2019-01-02 13:00:00,0,40,north,Wind onshore_13,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 12:00:00,2019-01-02 13:00:00,0,10,north,Wind offshore_13,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 12:00:00,2019-01-02 13:00:00,0,30,north,Hydro_13,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 12:00:00,2019-01-02 13:00:00,6,50,north,Biomass_13,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 14:00:00,0,50,north,Solar_14,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 14:00:00,0,40,north,Wind onshore_14,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 14:00:00,0,30,north,Hydro_14,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 14:00:00,0,10,north,Wind offshore_14,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 14:00:00,6,50,north,Biomass_14,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 14:00:00,2019-01-02 15:00:00,0,50,north,Solar_15,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 14:00:00,2019-01-02 15:00:00,0,10,north,Wind offshore_15,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 14:00:00,2019-01-02 15:00:00,0,40,north,Wind onshore_15,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 14:00:00,2019-01-02 15:00:00,0,30,north,Hydro_15,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 14:00:00,2019-01-02 15:00:00,6,50,north,Biomass_15,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 15:00:00,2019-01-02 16:00:00,0,40,north,Wind onshore_16,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 15:00:00,2019-01-02 16:00:00,0,10,north,Wind offshore_16,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 15:00:00,2019-01-02 16:00:00,0,50,north,Solar_16,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 15:00:00,2019-01-02 16:00:00,0,30,north,Hydro_16,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 15:00:00,2019-01-02 16:00:00,6,50,north,Biomass_16,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 16:00:00,2019-01-02 17:00:00,0,50,north,Solar_17,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 16:00:00,2019-01-02 17:00:00,0,30,north,Hydro_17,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 16:00:00,2019-01-02 17:00:00,0,10,north,Wind offshore_17,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 16:00:00,2019-01-02 17:00:00,0,40,north,Wind onshore_17,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 16:00:00,2019-01-02 17:00:00,6,50,north,Biomass_17,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 18:00:00,0,50,north,Solar_18,Solar,50,92.118,EOM,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 18:00:00,0,30,north,Hydro_18,Hydro,30,92.118,EOM,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 18:00:00,0,10,north,Wind offshore_18,Wind offshore,10,92.118,EOM,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 18:00:00,0,40,north,Wind onshore_18,Wind onshore,40,92.118,EOM,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 18:00:00,6,50,north,Biomass_18,Biomass,50,92.118,EOM,,experiment_cement_plant_case
2019-01-02 18:00:00,2019-01-02 19:00:00,0,10,north,Wind offshore_19,Wind offshore,10,92.118,EOM,,experiment_cement_plant_case
2019-01-02 18:00:00,2019-01-02 19:00:00,0,40,north,Wind onshore_19,Wind onshore,40,92.118,EOM,,experiment_cement_plant_case
2019-01-02 18:00:00,2019-01-02 19:00:00,0,50,north,Solar_19,Solar,50,92.118,EOM,,experiment_cement_plant_case
2019-01-02 18:00:00,2019-01-02 19:00:00,0,30,north,Hydro_19,Hydro,30,92.118,EOM,,experiment_cement_plant_case
2019-01-02 18:00:00,2019-01-02 19:00:00,6,50,north,Biomass_19,Biomass,50,92.118,EOM,,experiment_cement_plant_case
2019-01-02 19:00:00,2019-01-02 20:00:00,0,40,north,Wind onshore_20,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 19:00:00,2019-01-02 20:00:00,0,50,north,Solar_20,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 19:00:00,2019-01-02 20:00:00,0,30,north,Hydro_20,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 19:00:00,2019-01-02 20:00:00,0,10,north,Wind offshore_20,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 19:00:00,2019-01-02 20:00:00,6,50,north,Biomass_20,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 20:00:00,2019-01-02 21:00:00,0,40,north,Wind onshore_21,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 20:00:00,2019-01-02 21:00:00,0,50,north,Solar_21,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 20:00:00,2019-01-02 21:00:00,0,30,north,Hydro_21,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 20:00:00,2019-01-02 21:00:00,0,10,north,Wind offshore_21,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 20:00:00,2019-01-02 21:00:00,6,50,north,Biomass_21,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 21:00:00,2019-01-02 22:00:00,0,30,north,Hydro_22,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 21:00:00,2019-01-02 22:00:00,0,10,north,Wind offshore_22,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 21:00:00,2019-01-02 22:00:00,0,50,north,Solar_22,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 21:00:00,2019-01-02 22:00:00,0,40,north,Wind onshore_22,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 21:00:00,2019-01-02 22:00:00,6,50,north,Biomass_22,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 22:00:00,2019-01-02 23:00:00,0,10,north,Wind offshore_23,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 22:00:00,2019-01-02 23:00:00,0,30,north,Hydro_23,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 22:00:00,2019-01-02 23:00:00,0,40,north,Wind onshore_23,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 22:00:00,2019-01-02 23:00:00,0,50,north,Solar_23,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 22:00:00,2019-01-02 23:00:00,6,50,north,Biomass_23,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 23:00:00,2019-01-03 00:00:00,0,40,north,Wind onshore_24,Wind onshore,40,119.39,EOM,,experiment_cement_plant_case
2019-01-02 23:00:00,2019-01-03 00:00:00,0,30,north,Hydro_24,Hydro,30,119.39,EOM,,experiment_cement_plant_case
2019-01-02 23:00:00,2019-01-03 00:00:00,0,10,north,Wind offshore_24,Wind offshore,10,119.39,EOM,,experiment_cement_plant_case
2019-01-02 23:00:00,2019-01-03 00:00:00,0,50,north,Solar_24,Solar,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 23:00:00,2019-01-03 00:00:00,6,50,north,Biomass_24,Biomass,50,119.39,EOM,,experiment_cement_plant_case
2019-01-02 15:00:00,2019-01-02 16:00:00,119.39,50,north,Reserve unit 1_31,Reserve unit 1,0,119.39,EOM,,experiment_cement_plant_case
2019-01-02 16:00:00,2019-01-02 17:00:00,119.39,50,north,Reserve unit 1_33,Reserve unit 1,0,119.39,EOM,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 18:00:00,119.39,50,north,Reserve unit 1_36,Reserve unit 1,0,119.39,EOM,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 18:00:00,119.39,50,north,Reserve unit 1_35,Reserve unit 1,0,119.39,EOM,,experiment_cement_plant_case
2019-01-02 18:00:00,2019-01-02 19:00:00,119.39,50,north,Reserve unit 1_38,Reserve unit 1,0,119.39,EOM,,experiment_cement_plant_case
2019-01-02 18:00:00,2019-01-02 19:00:00,119.39,50,north,Reserve unit 1_37,Reserve unit 1,0,119.39,EOM,,experiment_cement_plant_case
2019-01-02 19:00:00,2019-01-02 20:00:00,119.39,50,north,Reserve unit 1_39,Reserve unit 1,0,119.39,EOM,,experiment_cement_plant_case
2019-01-02 20:00:00,2019-01-02 21:00:00,119.39,50,north,Reserve unit 1_41,Reserve unit 1,0,119.39,EOM,,experiment_cement_plant_case
2019-01-01 21:00:00,2019-01-02 01:00:00,119.39,50,north,Reserve unit 1_1,Reserve unit 1,50,119.39,CRM_pos,,experiment_cement_plant_case
2019-01-01 21:00:00,2019-01-02 01:00:00,92.118,50,south,Reserve unit 2_1,Reserve unit 2,50,92.118,CRM_pos,,experiment_cement_plant_case
2019-01-01 21:00:00,2019-01-02 01:00:00,64.845,50,north,Reserve unit 3_1,Reserve unit 3,50,64.845,CRM_pos,,experiment_cement_plant_case
2019-01-01 21:00:00,2019-01-02 01:00:00,64.845,50,south,Reserve unit 4_1,Reserve unit 4,50,64.845,CRM_pos,,experiment_cement_plant_case
2019-01-01 21:00:00,2019-01-02 01:00:00,3000,-300,north,demand_CRM_pos_1,demand_CRM_pos,-200,119.39,CRM_pos,,experiment_cement_plant_case
2019-01-01 21:00:00,2019-01-02 01:00:00,3000,-400,south,demand_CRM_neg_1,demand_CRM_neg,0,0,CRM_neg,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 05:00:00,3000,-300,north,demand_CRM_pos_1,demand_CRM_pos,0,0,CRM_pos,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 05:00:00,477.56,50,north,Reserve unit 1_1,Reserve unit 1,50,477.56,CRM_neg,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 05:00:00,368.47,50,south,Reserve unit 2_1,Reserve unit 2,50,368.47,CRM_neg,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 05:00:00,259.38,50,north,Reserve unit 3_1,Reserve unit 3,50,259.38,CRM_neg,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 05:00:00,259.38,50,south,Reserve unit 4_1,Reserve unit 4,50,259.38,CRM_neg,,experiment_cement_plant_case
2019-01-02 01:00:00,2019-01-02 05:00:00,3000,-400,south,demand_CRM_neg_1,demand_CRM_neg,-200,477.56,CRM_neg,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 09:00:00,3000,-300,north,demand_CRM_pos_1,demand_CRM_pos,0,0,CRM_pos,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 09:00:00,537.26,100,north,Reserve unit 1_1,Reserve unit 1,100,537.26,CRM_neg,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 09:00:00,414.53,100,south,Reserve unit 2_1,Reserve unit 2,100,414.53,CRM_neg,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 09:00:00,291.8,100,north,Reserve unit 3_1,Reserve unit 3,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 09:00:00,291.8,100,south,Reserve unit 4_1,Reserve unit 4,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-02 05:00:00,2019-01-02 09:00:00,3000,-400,south,demand_CRM_neg_1,demand_CRM_neg,-400,537.26,CRM_neg,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 13:00:00,3000,-300,north,demand_CRM_pos_1,demand_CRM_pos,0,0,CRM_pos,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 13:00:00,537.26,100,north,Reserve unit 1_1,Reserve unit 1,100,537.26,CRM_neg,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 13:00:00,414.53,100,south,Reserve unit 2_1,Reserve unit 2,100,414.53,CRM_neg,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 13:00:00,291.8,100,north,Reserve unit 3_1,Reserve unit 3,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 13:00:00,291.8,100,south,Reserve unit 4_1,Reserve unit 4,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-02 09:00:00,2019-01-02 13:00:00,3000,-400,south,demand_CRM_neg_1,demand_CRM_neg,-400,537.26,CRM_neg,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 17:00:00,3000,-300,north,demand_CRM_pos_1,demand_CRM_pos,0,0,CRM_pos,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 17:00:00,537.26,100,north,Reserve unit 1_1,Reserve unit 1,100,537.26,CRM_neg,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 17:00:00,414.53,100,south,Reserve unit 2_1,Reserve unit 2,100,414.53,CRM_neg,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 17:00:00,291.8,100,north,Reserve unit 3_1,Reserve unit 3,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 17:00:00,291.8,100,south,Reserve unit 4_1,Reserve unit 4,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-02 13:00:00,2019-01-02 17:00:00,3000,-400,south,demand_CRM_neg_1,demand_CRM_neg,-400,537.26,CRM_neg,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 21:00:00,110.82,53.869,north,Reserve unit 1_1,Reserve unit 1,53.869,110.82,CRM_pos,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 21:00:00,569.01,8.0946,south,Reserve unit 2_1,Reserve unit 2,8.0946,569.01,CRM_pos,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 21:00:00,3000,-300,north,demand_CRM_pos_1,demand_CRM_pos,-61.964,569.01,CRM_pos,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 21:00:00,414.53,100,south,Reserve unit 2_1,Reserve unit 2,100,414.53,CRM_neg,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 21:00:00,291.8,100,north,Reserve unit 3_1,Reserve unit 3,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 21:00:00,291.8,100,south,Reserve unit 4_1,Reserve unit 4,100,291.8,CRM_neg,,experiment_cement_plant_case
2019-01-02 17:00:00,2019-01-02 21:00:00,3000,-400,south,demand_CRM_neg_1,demand_CRM_neg,-300,414.53,CRM_neg,,experiment_cement_plant_case
2019-01-03 00:00:00,2019-01-03 01:00:00,119.39,50,north,Reserve unit 1_1,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-03 00:00:00,2019-01-03 01:00:00,119.39,50,north,Reserve unit 1_2,Reserve unit 1,50,3000,EOM,,experiment_cement_plant_case
2019-01-03 01:00:00,2019-01-03 02:00:00,119.39,50,north,Reserve unit 1_4,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 01:00:00,2019-01-03 02:00:00,119.39,50,north,Reserve unit 1_3,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 02:00:00,2019-01-03 03:00:00,119.39,50,north,Reserve unit 1_6,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 02:00:00,2019-01-03 03:00:00,119.39,50,north,Reserve unit 1_5,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 03:00:00,2019-01-03 04:00:00,119.39,50,north,Reserve unit 1_8,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 03:00:00,2019-01-03 04:00:00,119.39,50,north,Reserve unit 1_7,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 04:00:00,2019-01-03 05:00:00,119.39,50,north,Reserve unit 1_10,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 04:00:00,2019-01-03 05:00:00,119.39,50,north,Reserve unit 1_9,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 05:00:00,2019-01-03 06:00:00,119.39,50,north,Reserve unit 1_11,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 05:00:00,2019-01-03 06:00:00,119.39,50,north,Reserve unit 1_12,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 06:00:00,2019-01-03 07:00:00,119.39,50,north,Reserve unit 1_13,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 06:00:00,2019-01-03 07:00:00,119.39,50,north,Reserve unit 1_14,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 07:00:00,2019-01-03 08:00:00,119.39,50,north,Reserve unit 1_16,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 07:00:00,2019-01-03 08:00:00,119.39,50,north,Reserve unit 1_15,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 08:00:00,2019-01-03 09:00:00,119.39,50,north,Reserve unit 1_17,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 08:00:00,2019-01-03 09:00:00,119.39,50,north,Reserve unit 1_18,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 09:00:00,2019-01-03 10:00:00,119.39,50,north,Reserve unit 1_19,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
2019-01-03 09:00:00,2019-01-03 10:00:00,119.39,50,north,Reserve unit 1_20,Reserve unit 1,50,119.39,EOM,,experiment_cement_plant_case
