,price_forecast,residual_load_forecast
2019-01-19 04:00:00,43.75,2529.4
2019-01-19 05:00:00,43.75,2521.0
2019-01-19 06:00:00,43.75,2554.15
2019-01-19 07:00:00,43.75,2689.6
2019-01-19 08:00:00,43.75,2868.35
2019-01-19 09:00:00,50.00000000000001,3016.45
2019-01-19 10:00:00,50.00000000000001,3093.5
2019-01-19 11:00:00,50.00000000000001,3114.6
2019-01-19 12:00:00,50.00000000000001,3061.4
2019-01-19 13:00:00,43.75,2959.45
2019-01-19 14:00:00,43.75,2884.05
2019-01-19 15:00:00,43.75,2874.35
2019-01-19 16:00:00,43.75,2932.25
2019-01-19 17:00:00,50.00000000000001,3144.0
2019-01-19 18:00:00,50.00000000000001,3175.8
2019-01-19 19:00:00,50.00000000000001,3086.2
2019-01-19 20:00:00,43.75,2903.3
2019-01-19 21:00:00,43.75,2790.05
2019-01-19 22:00:00,43.75,2756.0
2019-01-19 23:00:00,43.75,2652.8
2019-01-20 00:00:00,43.75,2531.9
2019-01-20 01:00:00,43.75,2435.45
2019-01-20 02:00:00,43.75,2381.0
2019-01-20 03:00:00,43.75,2352.6
2019-01-20 04:00:00,43.75,2333.05
2019-01-20 05:00:00,43.75,2310.95
2019-01-20 06:00:00,43.75,2278.05
2019-01-20 07:00:00,43.75,2363.3
2019-01-20 08:00:00,43.75,2525.85
2019-01-20 09:00:00,43.75,2694.95
2019-01-20 10:00:00,43.75,2787.25
2019-01-20 11:00:00,43.75,2871.95
2019-01-20 12:00:00,43.75,2860.55
2019-01-20 13:00:00,43.75,2778.4
2019-01-20 14:00:00,43.75,2703.95
2019-01-20 15:00:00,43.75,2688.55
2019-01-20 16:00:00,43.75,2752.85
2019-01-20 17:00:00,43.75,2974.75
2019-01-20 18:00:00,50.00000000000001,3070.1
2019-01-20 19:00:00,50.00000000000001,3011.55
2019-01-20 20:00:00,43.75,2889.25
2019-01-20 21:00:00,43.75,2817.3
2019-01-20 22:00:00,43.75,2839.0
2019-01-20 23:00:00,43.75,2735.75
2019-01-21 00:00:00,43.75,2651.5
2019-01-21 01:00:00,43.75,2573.35
2019-01-21 02:00:00,43.75,2541.4
2019-01-21 03:00:00,43.75,2557.4
2019-01-21 04:00:00,43.75,2640.5
2019-01-21 05:00:00,43.75,2841.0
2019-01-21 06:00:00,50.00000000000001,3255.3999999999996
2019-01-21 07:00:00,50.00000000000001,3591.05
2019-01-21 08:00:00,50.00000000000001,3684.05
2019-01-21 09:00:00,50.00000000000001,3685.5
2019-01-21 10:00:00,50.00000000000001,3698.45
2019-01-21 11:00:00,50.00000000000001,3725.05
2019-01-21 12:00:00,50.00000000000001,3689.65
2019-01-21 13:00:00,50.00000000000001,3664.7
2019-01-21 14:00:00,50.00000000000001,3609.65
2019-01-21 15:00:00,50.00000000000001,3579.65
2019-01-21 16:00:00,50.00000000000001,3582.25
2019-01-21 17:00:00,50.00000000000001,3765.7
2019-01-21 18:00:00,50.00000000000001,3779.65
2019-01-21 19:00:00,50.00000000000001,3695.25
2019-01-21 20:00:00,50.00000000000001,3514.15
2019-01-21 21:00:00,50.00000000000001,3348.75
2019-01-21 22:00:00,50.00000000000001,3228.05
2019-01-21 23:00:00,50.00000000000001,3029.15
2019-01-22 00:00:00,43.75,2894.4
2019-01-22 01:00:00,43.75,2817.35
2019-01-22 02:00:00,43.75,2764.95
2019-01-22 03:00:00,43.75,2756.75
2019-01-22 04:00:00,43.75,2814.4
2019-01-22 05:00:00,43.75,2973.65
2019-01-22 06:00:00,50.00000000000001,3339.0
2019-01-22 07:00:00,50.00000000000001,3662.55
2019-01-22 08:00:00,50.00000000000001,3775.65
2019-01-22 09:00:00,50.00000000000001,3790.05
2019-01-22 10:00:00,50.00000000000001,3807.5
2019-01-22 11:00:00,50.00000000000001,3826.9
2019-01-22 12:00:00,50.00000000000001,3800.2
2019-01-22 13:00:00,50.00000000000001,3773.0
2019-01-22 14:00:00,50.00000000000001,3742.55
2019-01-22 15:00:00,50.00000000000001,3710.55
2019-01-22 16:00:00,50.00000000000001,3702.75
2019-01-22 17:00:00,50.00000000000001,3840.3
2019-01-22 18:00:00,50.00000000000001,3833.25
2019-01-22 19:00:00,50.00000000000001,3754.35
2019-01-22 20:00:00,50.00000000000001,3555.65
2019-01-22 21:00:00,50.00000000000001,3375.5
2019-01-22 22:00:00,50.00000000000001,3240.9
2019-01-22 23:00:00,50.00000000000001,3056.35
2019-01-23 00:00:00,43.75,2936.65
2019-01-23 01:00:00,43.75,2835.6
2019-01-23 02:00:00,43.75,2796.5
2019-01-23 03:00:00,43.75,2798.4
2019-01-23 04:00:00,43.75,2838.35
2019-01-23 05:00:00,43.75,2987.45
2019-01-23 06:00:00,50.00000000000001,3332.9
2019-01-23 07:00:00,50.00000000000001,3663.9
2019-01-23 08:00:00,50.00000000000001,3757.9
2019-01-23 09:00:00,50.00000000000001,3771.7
2019-01-23 10:00:00,50.00000000000001,3787.35
2019-01-23 11:00:00,50.00000000000001,3797.95
2019-01-23 12:00:00,50.00000000000001,3773.2
2019-01-23 13:00:00,50.00000000000001,3749.0
2019-01-23 14:00:00,50.00000000000001,3704.5
2019-01-23 15:00:00,50.00000000000001,3666.35
2019-01-23 16:00:00,50.00000000000001,3661.8
2019-01-23 17:00:00,50.00000000000001,3796.5
2019-01-23 18:00:00,50.00000000000001,3801.5
2019-01-23 19:00:00,50.00000000000001,3716.25
2019-01-23 20:00:00,50.00000000000001,3525.6499999999996
2019-01-23 21:00:00,50.00000000000001,3358.3
2019-01-23 22:00:00,50.00000000000001,3244.15
2019-01-23 23:00:00,50.00000000000001,3046.5
2019-01-24 00:00:00,43.75,2935.3
2019-01-24 01:00:00,43.75,2834.55
2019-01-24 02:00:00,43.75,2751.2
2019-01-24 03:00:00,43.75,2748.6
2019-01-24 04:00:00,43.75,2780.95
2019-01-24 05:00:00,43.75,2926.25
2019-01-24 06:00:00,50.00000000000001,3254.55
2019-01-24 07:00:00,50.00000000000001,3570.3
2019-01-24 08:00:00,50.00000000000001,3695.75
2019-01-24 09:00:00,50.00000000000001,3721.25
2019-01-24 10:00:00,50.00000000000001,3761.8
2019-01-24 11:00:00,50.00000000000001,3783.55
2019-01-24 12:00:00,50.00000000000001,3758.9
2019-01-24 13:00:00,50.00000000000001,3741.5
2019-01-24 14:00:00,50.00000000000001,3699.55
2019-01-24 15:00:00,50.00000000000001,3693.6
2019-01-24 16:00:00,50.00000000000001,3674.7
2019-01-24 17:00:00,50.00000000000001,3785.1
2019-01-24 18:00:00,50.00000000000001,3765.85
2019-01-24 19:00:00,50.00000000000001,3681.55
2019-01-24 20:00:00,50.00000000000001,3485.7
