datetime,demand_6021,demand_6023,demand_6028,demand_6041,demand_6043,demand_6048,demand_6061,demand_6063,demand_6068,demand_6081,demand_6083,demand_6088,demand_6101,demand_6103,demand_6108,demand_6121,demand_6123,demand_6128,demand_6141,demand_6143,demand_6148,demand_6161,demand_6163,demand_6168,demand_6181,demand_6183,demand_6188,demand_6201,demand_6203,demand_6208,demand_6221,demand_6223,demand_6228,demand_6241,demand_6243,demand_6248,demand_6261,demand_6263,demand_6268,demand_6281,demand_6283,demand_6288,demand_6301,demand_6303,demand_6308,demand_6321,demand_6323,demand_6328,demand_6341,demand_6343,demand_6348,demand_6361,demand_6363,demand_6368,demand_6381,demand_6383,demand_6388,demand_6401,demand_6403,demand_6408,demand_6421,demand_6423,demand_6428,demand_6441,demand_6443,demand_6448,demand_6461,demand_6463,demand_6468,demand_6481,demand_6483,demand_6488,demand_6501,demand_6503,demand_6508,demand_6521,demand_6523,demand_6528,demand_6541,demand_6543,demand_6548,demand_6561,demand_6563,demand_6568,demand_6581,demand_6583,demand_6588,demand_6601,demand_6603,demand_6608,demand_CRM_capacity_pos,demand_CRM_capacity_neg,demand_CRM_energy_pos,demand_CRM_energy_neg
2040-01-01 00:00:00,996.3199643965842,33.25602604072526,5815.068493150685,796.9017739687695,12.731307986767796,492.0091324200913,556.6985148420772,9.33056250850411,731.7351598173516,365.9255000102176,9.288528566150331,2246.575342465753,542.6313226301522,9.559699659957866,1171.2328767123288,1029.4098516609172,22.30750496485845,1261.4155251141551,505.1158548221777,7.037519872818881,608.4474885844749,672.0637287580972,20.70017387623037,1711.1872146118722,436.4206351212941,11.91141945381387,961.1872146118722,663.2077446706272,21.672947587328583,1464.611872146119,553.89892102584,6.156957444018915,334.4748858447489,498.2578765917376,11.8127336992358,619.8630136986301,249.91529703249304,5.316208455237945,267.1232876712329,834.2067878899642,26.63367987724782,4493.1506849315065,866.6349530352792,23.148154005497123,915.5251141552512,363.1845220598929,6.5961483491065405,1213.4703196347032,216.1799258428058,4.384764939106301,936.0730593607304,650.7963202128021,10.721892218451426,750.0,468.3650682654661,11.139535654059154,779.6803652968036,124.14721473398993,3.6717888582828313,164.3835616438356,537.8250199494657,11.187445052059465,702.054794520548,553.3601000979743,15.827455700892964,783.1050228310502,457.0003433463417,14.663812640697214,1922.3744292237443,609.4212145416101,10.342696711407386,609.5890410958904,638.9563687352769,26.86513814834871,1349.3150684931506,409.8356249054255,9.275448409558926,1132.420091324201,467.8737127998992,12.372942780752329,509.1324200913242,1089.807451465066,21.94488770791672,1382.420091324201,669.4748239916125,14.487774272745364,1384.703196347032,1079.0397626125466,20.53677987543652,3466.89497716895,1923.4,1955.8,181.2697,41.6281
2040-01-01 01:00:00,996.3199643965842,33.25602604072526,5815.068493150685,796.9017739687695,12.731307986767796,492.0091324200913,556.6985148420772,9.33056250850411,731.7351598173516,365.9255000102176,9.288528566150331,2246.575342465753,542.6313226301522,9.559699659957866,1171.2328767123288,1029.4098516609172,22.30750496485845,1261.4155251141551,505.1158548221777,7.037519872818881,608.4474885844749,672.0637287580972,20.70017387623037,1711.1872146118722,436.4206351212941,11.91141945381387,961.1872146118722,663.2077446706272,21.672947587328583,1464.611872146119,553.89892102584,6.156957444018915,334.4748858447489,498.2578765917376,11.8127336992358,619.8630136986301,249.91529703249304,5.316208455237945,267.1232876712329,834.2067878899642,26.63367987724782,4493.1506849315065,866.6349530352792,23.148154005497123,915.5251141552512,363.1845220598929,6.5961483491065405,1213.4703196347032,216.1799258428058,4.384764939106301,936.0730593607304,650.7963202128021,10.721892218451426,750.0,468.3650682654661,11.139535654059154,779.6803652968036,124.14721473398993,3.6717888582828313,164.3835616438356,537.8250199494657,11.187445052059465,702.054794520548,553.3601000979743,15.827455700892964,783.1050228310502,457.0003433463417,14.663812640697214,1922.3744292237443,609.4212145416101,10.342696711407386,609.5890410958904,638.9563687352769,26.86513814834871,1349.3150684931506,409.8356249054255,9.275448409558926,1132.420091324201,467.8737127998992,12.372942780752329,509.1324200913242,1089.807451465066,21.94488770791672,1382.420091324201,669.4748239916125,14.487774272745364,1384.703196347032,1079.0397626125466,20.53677987543652,3466.89497716895,1923.4,1955.8,103.75835,4.01595
2040-01-01 02:00:00,996.3199643965842,33.25602604072526,5815.068493150685,796.9017739687695,12.731307986767796,492.0091324200913,556.6985148420772,9.33056250850411,731.7351598173516,365.9255000102176,9.288528566150331,2246.575342465753,542.6313226301522,9.559699659957866,1171.2328767123288,1029.4098516609172,22.30750496485845,1261.4155251141551,505.1158548221777,7.037519872818881,608.4474885844749,672.0637287580972,20.70017387623037,1711.1872146118722,436.4206351212941,11.91141945381387,961.1872146118722,663.2077446706272,21.672947587328583,1464.611872146119,553.89892102584,6.156957444018915,334.4748858447489,498.2578765917376,11.8127336992358,619.8630136986301,249.91529703249304,5.316208455237945,267.1232876712329,834.2067878899642,26.63367987724782,4493.1506849315065,866.6349530352792,23.148154005497123,915.5251141552512,363.1845220598929,6.5961483491065405,1213.4703196347032,216.1799258428058,4.384764939106301,936.0730593607304,650.7963202128021,10.721892218451426,750.0,468.3650682654661,11.139535654059154,779.6803652968036,124.14721473398993,3.6717888582828313,164.3835616438356,537.8250199494657,11.187445052059465,702.054794520548,553.3601000979743,15.827455700892964,783.1050228310502,457.0003433463417,14.663812640697214,1922.3744292237443,609.4212145416101,10.342696711407386,609.5890410958904,638.9563687352769,26.86513814834871,1349.3150684931506,409.8356249054255,9.275448409558926,1132.420091324201,467.8737127998992,12.372942780752329,509.1324200913242,1089.807451465066,21.94488770791672,1382.420091324201,669.4748239916125,14.487774272745364,1384.703196347032,1079.0397626125466,20.53677987543652,3466.89497716895,1923.4,1955.8,36.5319,74.71835
2040-01-01 03:00:00,904.7283272390551,33.25602604072526,5815.068493150685,745.1044027915391,12.731307986767796,492.0091324200913,518.9804609983843,9.33056250850411,731.7351598173516,337.36679687258345,9.288528566150331,2246.575342465753,505.5228197480287,9.559699659957866,1171.2328767123288,953.557860823701,22.30750496485845,1261.4155251141551,473.7028954680965,7.037519872818881,608.4474885844749,615.1525143885457,20.70017387623037,1711.1872146118722,400.7241938953783,11.91141945381387,961.1872146118722,603.1891409970171,21.672947587328583,1464.611872146119,522.2454078580788,6.156957444018915,334.4748858447489,460.0286445191506,11.8127336992358,619.8630136986301,232.1604298220936,5.316208455237945,267.1232876712329,757.5740034643201,26.63367987724782,4493.1506849315065,793.4374550357995,23.148154005497123,915.5251141552512,339.1113421552316,6.5961483491065405,1213.4703196347032,201.2821542345196,4.384764939106301,936.0730593607304,608.5504865315072,10.721892218451426,750.0,432.0954086372674,11.139535654059154,779.6803652968036,113.89391725376876,3.6717888582828313,164.3835616438356,497.5357937818797,11.187445052059465,702.054794520548,506.9012440221083,15.827455700892964,783.1050228310502,416.1190716267061,14.663812640697214,1922.3744292237443,568.8613299088216,10.342696711407386,609.5890410958904,573.5129805645397,26.86513814834871,1349.3150684931506,379.9134966085514,9.275448409558926,1132.420091324201,428.27549428029727,12.372942780752329,509.1324200913242,1010.9731181341582,21.94488770791672,1382.420091324201,620.6905278550678,14.487774272745364,1384.703196347032,1002.5203962178545,20.53677987543652,3466.89497716895,1923.4,1955.8,5.9258,129.94425
2040-01-01 04:00:00,904.7283272390551,33.25602604072526,5815.068493150685,745.1044027915391,12.731307986767796,492.0091324200913,518.9804609983843,9.33056250850411,731.7351598173516,337.36679687258345,9.288528566150331,2246.575342465753,505.5228197480287,9.559699659957866,1171.2328767123288,953.557860823701,22.30750496485845,1261.4155251141551,473.7028954680965,7.037519872818881,608.4474885844749,615.1525143885457,20.70017387623037,1711.1872146118722,400.7241938953783,11.91141945381387,961.1872146118722,603.1891409970171,21.672947587328583,1464.611872146119,522.2454078580788,6.156957444018915,334.4748858447489,460.0286445191506,11.8127336992358,619.8630136986301,232.1604298220936,5.316208455237945,267.1232876712329,757.5740034643201,26.63367987724782,4493.1506849315065,793.4374550357995,23.148154005497123,915.5251141552512,339.1113421552316,6.5961483491065405,1213.4703196347032,201.2821542345196,4.384764939106301,936.0730593607304,608.5504865315072,10.721892218451426,750.0,432.0954086372674,11.139535654059154,779.6803652968036,113.89391725376876,3.6717888582828313,164.3835616438356,497.5357937818797,11.187445052059465,702.054794520548,506.9012440221083,15.827455700892964,783.1050228310502,416.1190716267061,14.663812640697214,1922.3744292237443,568.8613299088216,10.342696711407386,609.5890410958904,573.5129805645397,26.86513814834871,1349.3150684931506,379.9134966085514,9.275448409558926,1132.420091324201,428.27549428029727,12.372942780752329,509.1324200913242,1010.9731181341582,21.94488770791672,1382.420091324201,620.6905278550678,14.487774272745364,1384.703196347032,1002.5203962178545,20.53677987543652,3466.89497716895,1904.2,1926.0,4.7652,51.64535
2040-01-01 05:00:00,904.7283272390551,33.25602604072526,5815.068493150685,745.1044027915391,12.731307986767796,492.0091324200913,518.9804609983843,9.33056250850411,731.7351598173516,337.36679687258345,9.288528566150331,2246.575342465753,505.5228197480287,9.559699659957866,1171.2328767123288,953.557860823701,22.30750496485845,1261.4155251141551,473.7028954680965,7.037519872818881,608.4474885844749,615.1525143885457,20.70017387623037,1711.1872146118722,400.7241938953783,11.91141945381387,961.1872146118722,603.1891409970171,21.672947587328583,1464.611872146119,522.2454078580788,6.156957444018915,334.4748858447489,460.0286445191506,11.8127336992358,619.8630136986301,232.1604298220936,5.316208455237945,267.1232876712329,757.5740034643201,26.63367987724782,4493.1506849315065,793.4374550357995,23.148154005497123,915.5251141552512,339.1113421552316,6.5961483491065405,1213.4703196347032,201.2821542345196,4.384764939106301,936.0730593607304,608.5504865315072,10.721892218451426,750.0,432.0954086372674,11.139535654059154,779.6803652968036,113.89391725376876,3.6717888582828313,164.3835616438356,497.5357937818797,11.187445052059465,702.054794520548,506.9012440221083,15.827455700892964,783.1050228310502,416.1190716267061,14.663812640697214,1922.3744292237443,568.8613299088216,10.342696711407386,609.5890410958904,573.5129805645397,26.86513814834871,1349.3150684931506,379.9134966085514,9.275448409558926,1132.420091324201,428.27549428029727,12.372942780752329,509.1324200913242,1010.9731181341582,21.94488770791672,1382.420091324201,620.6905278550678,14.487774272745364,1384.703196347032,1002.5203962178545,20.53677987543652,3466.89497716895,1904.2,1926.0,8.114550000000001,28.98165
2040-01-01 06:00:00,932.8303119991714,33.25602604072526,5815.068493150685,767.3312598451533,12.731307986767796,492.0091324200913,534.4813545562392,9.33056250850411,731.7351598173516,347.6572599484936,9.288528566150331,2246.575342465753,520.6554082154403,9.559699659957866,1171.2328767123288,982.3806858145014,22.30750496485845,1261.4155251141551,487.7656322486808,7.037519872818881,608.4474885844749,634.1646744383028,20.70017387623037,1711.1872146118722,412.9983378607604,11.91141945381387,961.1872146118722,621.8962837616596,21.672947587328583,1464.611872146119,537.6532322628275,6.156957444018915,334.4748858447489,474.0001290121626,11.8127336992358,619.8630136986301,239.1762968236188,5.316208455237945,267.1232876712329,781.009061738664,26.63367987724782,4493.1506849315065,817.678669773608,23.148154005497123,915.5251141552512,349.28585765286124,6.5961483491065405,1213.4703196347032,207.3522736470183,4.384764939106301,936.0730593607304,626.7303335162065,10.721892218451426,750.0,445.21818699356567,11.139535654059154,779.6803652968036,117.4041708796828,3.6717888582828313,164.3835616438356,512.5309726888809,11.187445052059465,702.054794520548,522.4742882919895,15.827455700892964,783.1050228310502,429.00711404432826,14.663812640697214,1922.3744292237443,585.8696128274717,10.342696711407386,609.5890410958904,591.7095948251792,26.86513814834871,1349.3150684931506,391.43112650444607,9.275448409558926,1132.420091324201,441.34956256506985,12.372942780752329,509.1324200913242,1041.412289530395,21.94488770791672,1382.420091324201,639.4556112836432,14.487774272745364,1384.703196347032,1032.625041744828,20.53677987543652,3466.89497716895,1904.2,1926.0,10.33425,142.9175
2040-01-01 07:00:00,932.8303119991714,33.25602604072526,5815.068493150685,767.3312598451533,12.731307986767796,492.0091324200913,534.4813545562392,9.33056250850411,731.7351598173516,347.6572599484936,9.288528566150331,2246.575342465753,520.6554082154403,9.559699659957866,1171.2328767123288,982.3806858145014,22.30750496485845,1261.4155251141551,487.7656322486808,7.037519872818881,608.4474885844749,634.1646744383028,20.70017387623037,1711.1872146118722,412.9983378607604,11.91141945381387,961.1872146118722,621.8962837616596,21.672947587328583,1464.611872146119,537.6532322628275,6.156957444018915,334.4748858447489,474.0001290121626,11.8127336992358,619.8630136986301,239.1762968236188,5.316208455237945,267.1232876712329,781.009061738664,26.63367987724782,4493.1506849315065,817.678669773608,23.148154005497123,915.5251141552512,349.28585765286124,6.5961483491065405,1213.4703196347032,207.3522736470183,4.384764939106301,936.0730593607304,626.7303335162065,10.721892218451426,750.0,445.21818699356567,11.139535654059154,779.6803652968036,117.4041708796828,3.6717888582828313,164.3835616438356,512.5309726888809,11.187445052059465,702.054794520548,522.4742882919895,15.827455700892964,783.1050228310502,429.00711404432826,14.663812640697214,1922.3744292237443,585.8696128274717,10.342696711407386,609.5890410958904,591.7095948251792,26.86513814834871,1349.3150684931506,391.43112650444607,9.275448409558926,1132.420091324201,441.34956256506985,12.372942780752329,509.1324200913242,1041.412289530395,21.94488770791672,1382.420091324201,639.4556112836432,14.487774272745364,1384.703196347032,1032.625041744828,20.53677987543652,3466.89497716895,1904.2,1926.0,12.7436,184.70225
2040-01-01 08:00:00,932.8303119991714,33.25602604072526,5815.068493150685,767.3312598451533,12.731307986767796,492.0091324200913,534.4813545562392,9.33056250850411,731.7351598173516,347.6572599484936,9.288528566150331,2246.575342465753,520.6554082154403,9.559699659957866,1171.2328767123288,982.3806858145014,22.30750496485845,1261.4155251141551,487.7656322486808,7.037519872818881,608.4474885844749,634.1646744383028,20.70017387623037,1711.1872146118722,412.9983378607604,11.91141945381387,961.1872146118722,621.8962837616596,21.672947587328583,1464.611872146119,537.6532322628275,6.156957444018915,334.4748858447489,474.0001290121626,11.8127336992358,619.8630136986301,239.1762968236188,5.316208455237945,267.1232876712329,781.009061738664,26.63367987724782,4493.1506849315065,817.678669773608,23.148154005497123,915.5251141552512,349.28585765286124,6.5961483491065405,1213.4703196347032,207.3522736470183,4.384764939106301,936.0730593607304,626.7303335162065,10.721892218451426,750.0,445.21818699356567,11.139535654059154,779.6803652968036,117.4041708796828,3.6717888582828313,164.3835616438356,512.5309726888809,11.187445052059465,702.054794520548,522.4742882919895,15.827455700892964,783.1050228310502,429.00711404432826,14.663812640697214,1922.3744292237443,585.8696128274717,10.342696711407386,609.5890410958904,591.7095948251792,26.86513814834871,1349.3150684931506,391.43112650444607,9.275448409558926,1132.420091324201,441.34956256506985,12.372942780752329,509.1324200913242,1041.412289530395,21.94488770791672,1382.420091324201,639.4556112836432,14.487774272745364,1384.703196347032,1032.625041744828,20.53677987543652,3466.89497716895,1860.0,2057.8,0.4237999999999999,305.80325
2040-01-01 09:00:00,1155.3815087711748,33.25602604072526,5815.068493150685,927.7240660459588,12.731307986767796,492.0091324200913,647.5459066965817,9.33056250850411,731.7351598173516,425.3808595579292,9.288528566150331,2246.575342465753,631.250519400076,9.559699659957866,1171.2328767123288,1196.9454311783134,22.30750496485845,1261.4155251141551,588.2159809031402,7.037519872818881,608.4474885844749,780.9031062415736,20.70017387623037,1711.1872146118722,506.9406538040535,11.91141945381387,961.1872146118722,769.3245311868338,21.672947587328583,1464.611872146119,645.6188734912179,6.156957444018915,334.4748858447489,579.1136527750098,11.8127336992358,619.8630136986301,290.86780513154656,5.316208455237945,267.1232876712329,966.7916973207698,26.63367987724782,4493.1506849315065,1005.2555045268848,23.148154005497123,915.5251141552512,422.9813427563894,6.5961483491065405,1213.4703196347032,251.7246154680348,4.384764939106301,936.0730593607304,757.828017680528,10.721892218451426,750.0,544.2211347313745,11.139535654059154,779.6803652968036,144.30422238037852,3.6717888582828313,164.3835616438356,624.7851783452668,11.187445052059465,702.054794520548,642.5498629412455,15.827455700892964,783.1050228310502,530.2217555869549,14.663812640697214,1922.3744292237443,709.3037691740655,10.342696711407386,609.5890410958904,740.4615684888942,26.86513814834871,1349.3150684931506,476.8772871766906,9.275448409558926,1132.420091324201,542.6070596242871,12.372942780752329,509.1324200913242,1267.046893937156,21.94488770791672,1382.420091324201,778.6941814139683,14.487774272745364,1384.703196347032,1254.6832384527463,20.53677987543652,3466.89497716895,1860.0,2057.8,0.5982000000000001,265.344
