case_group,case_name,algorithm,distribution,period,training_status,features,feature_count,method,samples,mae,rmse,central_80_coverage,central_80_average_width,notes
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, hour",6,adaptive_merit_order_correction,6047,3.4496515460583157,4.751712138653438,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, weekday, weekend",6,adaptive_merit_order_correction,6047,3.450179755617512,4.851114297919002,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_price",5,adaptive_merit_order_correction,6047,3.45396069558442,4.744247146809608,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, hour, weekend",6,adaptive_merit_order_correction,6047,3.455046824621851,4.799114328632036,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_price, hour",6,adaptive_merit_order_correction,6047,3.4562851213202856,4.74168563392333,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price, weekday",6,adaptive_merit_order_correction,6047,3.471025278754966,4.946944999743588,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, hour, weekday, weekend",7,adaptive_merit_order_correction,6047,3.477850313944615,4.842836128523056,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price, hour",6,adaptive_merit_order_correction,6047,3.4783435443578226,4.997530262947438,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, hour, weekend",6,adaptive_merit_order_correction,6047,3.495523545172188,4.873626344471683,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, previous_day_same_hour_price",5,adaptive_merit_order_correction,6047,3.5081664364966403,5.079296635477213,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, hour, weekday, weekend",7,adaptive_merit_order_correction,6047,3.5122435476936267,4.798642958099284,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, hour, weekday",6,adaptive_merit_order_correction,6047,3.517591317785203,4.893007015729078,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, hour, weekend",6,adaptive_merit_order_correction,6047,3.5287738132949094,4.827147943479488,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, weekend",5,adaptive_merit_order_correction,6047,3.534151204314946,4.976120387969858,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, hour, weekday",6,adaptive_merit_order_correction,6047,3.540206569643318,4.9472721882358215,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, hour, weekday",6,adaptive_merit_order_correction,6047,3.5453082740687663,4.825277608864652,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, weekday, weekend",6,adaptive_merit_order_correction,6047,3.552142501600303,4.877786489697265,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, weekday, weekend",6,adaptive_merit_order_correction,6047,3.5625398748430346,5.03908574041894,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, weekend",5,adaptive_merit_order_correction,6047,3.566769357114073,4.9144453359342615,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, weekend",5,adaptive_merit_order_correction,6047,3.5740413733332383,5.071511715142356,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, hour",5,adaptive_merit_order_correction,6047,3.5764979066247675,4.874588735108037,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, weekday",5,adaptive_merit_order_correction,6047,3.580452132450752,4.89359771810405,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load",4,adaptive_merit_order_correction,6047,3.5953557467909865,4.932123443700403,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, hour",5,adaptive_merit_order_correction,6047,3.5985381375306917,5.078911483851038,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price, weekday",5,adaptive_merit_order_correction,6047,3.5986373825228326,5.028259537274065,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, hour",5,adaptive_merit_order_correction,6047,3.601909354138698,5.1252686826273015,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual, weekday",5,adaptive_merit_order_correction,6047,3.621852829740112,5.118994361101866,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, hour, weekday, weekend",6,adaptive_merit_order_correction,6047,3.628088687309319,5.004757035426742,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, hour, weekend",5,adaptive_merit_order_correction,6047,3.639766475706305,5.032193239072772,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_residual",4,adaptive_merit_order_correction,6047,3.6545497418635424,5.245208023567925,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, previous_day_same_hour_price",4,adaptive_merit_order_correction,6047,3.6573699694494497,5.188681505737229,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, hour, weekday",5,adaptive_merit_order_correction,6047,3.709858313436329,5.104563317247389,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, hour",4,adaptive_merit_order_correction,6047,3.789154577485869,5.300606243260015,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, weekend",4,adaptive_merit_order_correction,6047,3.8002983156768986,5.375284105637412,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, weekday, weekend",5,adaptive_merit_order_correction,6047,3.8012660563917047,5.346891194689999,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor, weekday",4,adaptive_merit_order_correction,6047,3.872763687901628,5.413862532598144,,,Chronological feature-selection replay
feature_screen,adaptive_feature_combination,lasso,gaussian,2019-01_to_2019-09,current,"merit_order_price, wind_availability_factor, solar_availability_factor",3,adaptive_merit_order_correction,6047,3.895534398358356,5.541253424857408,,,Chronological feature-selection replay
full_replay,eight_feature_selected_model,elastic_net,gaussian,development_trained,trained_only,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, weekday, weekend",8,adaptive_merit_order_correction,6047,3.266053707905092,4.537696297047395,0.6522242434264924,7.259596055333994,Full chronological replay
full_replay,eight_feature_selected_model,elastic_net,gaussian,development_trained,trained_only,,0,merit_order_only,6047,5.570989666665386,8.1926259337093,,,Full chronological replay
full_replay,eight_feature_selected_model,elastic_net,gaussian,development_trained,trained_only,,0,constant_historical_bias,6047,5.67949701882561,8.064856368238157,,,Full chronological replay
full_replay,eight_feature_selected_model,elastic_net,gaussian,holdout_2019-10_to_2019-12,all_trained,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, weekday, weekend",8,adaptive_merit_order_correction,2184,2.9578505389661722,4.248906597766845,0.6639194139194139,6.5607300993486035,Full chronological replay
full_replay,eight_feature_selected_model,elastic_net,gaussian,holdout_2019-10_to_2019-12,all_trained,,0,merit_order_only,2184,3.7066335018666288,6.499530159210693,,,Full chronological replay
full_replay,eight_feature_selected_model,elastic_net,gaussian,holdout_2019-10_to_2019-12,all_trained,,0,constant_historical_bias,2184,3.795651887847361,6.517744639264715,,,Full chronological replay
full_replay,eight_feature_selected_model,lasso,gaussian,development_trained,trained_only,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, weekday, weekend",8,adaptive_merit_order_correction,6047,3.2706154257221765,4.537093641118862,0.6532164709773441,7.295155315469717,Full chronological replay
full_replay,single_previous_day_price_feature,lasso,gaussian,development_trained,trained_only,previous_day_same_hour_price,1,adaptive_merit_order_correction,6047,4.709879811281764,6.8576184801188385,0.6461055068629072,9.454097616263542,Full chronological replay
full_replay,eight_feature_selected_model,lasso,gaussian,development_trained,trained_only,,0,merit_order_only,6047,5.570989666665386,8.1926259337093,,,Full chronological replay
full_replay,single_previous_day_price_feature,lasso,gaussian,development_trained,trained_only,,0,merit_order_only,6047,5.570989666665386,8.1926259337093,,,Full chronological replay
full_replay,eight_feature_selected_model,lasso,gaussian,development_trained,trained_only,,0,constant_historical_bias,6047,5.67949701882561,8.064856368238157,,,Full chronological replay
full_replay,single_previous_day_price_feature,lasso,gaussian,development_trained,trained_only,,0,constant_historical_bias,6047,5.67949701882561,8.064856368238157,,,Full chronological replay
full_replay,eight_feature_selected_model,lasso,gaussian,holdout_2019-10_to_2019-12,all_trained,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, weekday, weekend",8,adaptive_merit_order_correction,2184,2.963375852703176,4.248148026695122,0.6620879120879121,6.559344723648794,Full chronological replay
full_replay,eight_feature_selected_model,lasso,gaussian,holdout_2019-10_to_2019-12,all_trained,,0,merit_order_only,2184,3.7066335018666288,6.499530159210693,,,Full chronological replay
full_replay,single_previous_day_price_feature,lasso,gaussian,holdout_2019-10_to_2019-12,all_trained,,0,merit_order_only,2184,3.7066335018666288,6.499530159210693,,,Full chronological replay
full_replay,single_previous_day_price_feature,lasso,gaussian,holdout_2019-10_to_2019-12,all_trained,previous_day_same_hour_price,1,adaptive_merit_order_correction,2184,3.7469426392884873,6.2309679060122924,0.657051282051282,6.609720007505215,Full chronological replay
full_replay,eight_feature_selected_model,lasso,gaussian,holdout_2019-10_to_2019-12,all_trained,,0,constant_historical_bias,2184,3.795651887847361,6.517744639264715,,,Full chronological replay
full_replay,single_previous_day_price_feature,lasso,gaussian,holdout_2019-10_to_2019-12,all_trained,,0,constant_historical_bias,2184,3.795651887847361,6.517744639264715,,,Full chronological replay
full_replay,eight_feature_selected_model,lasso,johnson_su,development_trained,trained_only,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, weekday, weekend",8,adaptive_merit_order_correction,6047,3.2706154257221765,4.537093641118862,0.6530510997188689,7.291009418079598,Full chronological replay
full_replay,eight_feature_selected_model,lasso,johnson_su,development_trained,trained_only,,0,merit_order_only,6047,5.570989666665386,8.1926259337093,,,Full chronological replay
full_replay,eight_feature_selected_model,lasso,johnson_su,development_trained,trained_only,,0,constant_historical_bias,6047,5.67949701882561,8.064856368238157,,,Full chronological replay
full_replay,eight_feature_selected_model,lasso,johnson_su,holdout_2019-10_to_2019-12,all_trained,"merit_order_price, wind_availability_factor, solar_availability_factor, residual_load, previous_day_same_hour_residual, previous_day_same_hour_price, weekday, weekend",8,adaptive_merit_order_correction,2184,2.963375852703176,4.248148026695122,0.6620879120879121,6.555608512957729,Full chronological replay
full_replay,eight_feature_selected_model,lasso,johnson_su,holdout_2019-10_to_2019-12,all_trained,,0,merit_order_only,2184,3.7066335018666288,6.499530159210693,,,Full chronological replay
full_replay,eight_feature_selected_model,lasso,johnson_su,holdout_2019-10_to_2019-12,all_trained,,0,constant_historical_bias,2184,3.795651887847361,6.517744639264715,,,Full chronological replay
