EV_ID,Time_Step,Availability,Status,Assigned_Station,Charge_Power_kW,Discharge_Power_kW,Usage_Power_kW,SOC_kWh,SOC_Percentage,Max_Capacity_kWh,Net_Power_kW
electric_vehicle_1,29,0,Driving,,0.0,0.0,0.004079999999999999,0.14000000000000165,70.00000000000082,0.2,-0.004079999999999999
electric_vehicle_1,30,1,Charging,charging_station_1,0.03,0.0,0.0,0.17000000000000165,85.00000000000082,0.2,0.03
electric_vehicle_1,31,1,Charging,charging_station_1,0.03,0.0,0.0,0.2,100.0,0.2,0.03
electric_vehicle_1,32,0,Driving,,0.0,0.0,0.004679999999999999,0.19532000000000166,97.66000000000082,0.2,-0.004679999999999999
electric_vehicle_1,33,0,Driving,,0.0,0.0,0.0048,0.19052000000000166,95.26000000000082,0.2,-0.0048
electric_vehicle_1,34,0,Driving,,0.0,0.0,0.00456,0.18596000000000168,92.98000000000084,0.2,-0.00456
electric_vehicle_1,35,0,Driving,,0.0,0.0,0.004079999999999999,0.18188000000000165,90.94000000000082,0.2,-0.004079999999999999
electric_vehicle_1,36,0,Driving,,0.0,0.0,0.0037199999999999998,0.17816000000000165,89.08000000000082,0.2,-0.0037199999999999998
electric_vehicle_1,37,0,Driving,,0.0,0.0,0.004919999999999999,0.17324000000000167,86.62000000000083,0.2,-0.004919999999999999
electric_vehicle_1,38,0,Driving,,0.0,0.0,0.004919999999999999,0.16832000000000166,84.16000000000082,0.2,-0.004919999999999999
electric_vehicle_1,39,0,Driving,,0.0,0.0,0.004919999999999999,0.16340000000000166,81.70000000000083,0.2,-0.004919999999999999
electric_vehicle_1,40,0,Driving,,0.0,0.0,0.004679999999999999,0.15872000000000167,79.36000000000082,0.2,-0.004679999999999999
electric_vehicle_1,41,0,Driving,,0.0,0.0,0.004079999999999999,0.15464000000000167,77.32000000000083,0.2,-0.004079999999999999
electric_vehicle_1,42,1,Charging,charging_station_2,0.03,0.0,0.0,0.18464000000000166,92.32000000000082,0.2,0.03
electric_vehicle_1,43,1,Charging,charging_station_2,0.0,0.03,0.0,0.15464000000000167,77.32000000000083,0.2,-0.03
electric_vehicle_1,44,0,Driving,,0.0,0.0,0.004679999999999999,0.14996000000000168,74.98000000000083,0.2,-0.004679999999999999
electric_vehicle_1,45,0,Driving,,0.0,0.0,0.0048,0.14516000000000168,72.58000000000084,0.2,-0.0048
electric_vehicle_1,46,0,Driving,,0.0,0.0,0.00456,0.14060000000000167,70.30000000000084,0.2,-0.00456
electric_vehicle_1,47,0,Driving,,0.0,0.0,0.004079999999999999,0.13652000000000167,68.26000000000083,0.2,-0.004079999999999999
electric_vehicle_1,48,0,Driving,,0.0,0.0,0.0037199999999999998,0.13280000000000167,66.40000000000083,0.2,-0.0037199999999999998
electric_vehicle_1,49,0,Driving,,0.0,0.0,0.004919999999999999,0.12788000000000166,63.94000000000083,0.2,-0.004919999999999999
electric_vehicle_1,50,0,Driving,,0.0,0.0,0.004919999999999999,0.12296000000000167,61.480000000000835,0.2,-0.004919999999999999
electric_vehicle_1,51,0,Driving,,0.0,0.0,0.004919999999999999,0.11804000000000167,59.02000000000083,0.2,-0.004919999999999999
electric_vehicle_1,52,0,Driving,,0.0,0.0,0.004679999999999999,0.11336000000000167,56.68000000000083,0.2,-0.004679999999999999
electric_vehicle_1,53,0,Driving,,0.0,0.0,0.004079999999999999,0.10928000000000167,54.64000000000083,0.2,-0.004079999999999999
electric_vehicle_1,54,1,Charging,charging_station_1,0.0,0.010000000000000064,0.0,0.0992800000000016,49.6400000000008,0.2,-0.010000000000000064
electric_vehicle_1,55,1,Charging,charging_station_1,0.0,0.03,0.0,0.0692800000000016,34.640000000000796,0.2,-0.03
electric_vehicle_1,56,0,Driving,,0.0,0.0,0.004679999999999999,0.0646000000000016,32.3000000000008,0.2,-0.004679999999999999
electric_vehicle_1,57,0,Driving,,0.0,0.0,0.0048,0.05980000000000161,29.900000000000805,0.2,-0.0048
electric_vehicle_1,58,0,Driving,,0.0,0.0,0.00456,0.05524000000000161,27.6200000000008,0.2,-0.00456
electric_vehicle_1,59,0,Driving,,0.0,0.0,0.004079999999999999,0.05116000000000161,25.5800000000008,0.2,-0.004079999999999999
electric_vehicle_1,60,0,Driving,,0.0,0.0,0.0037199999999999998,0.047440000000001606,23.720000000000802,0.2,-0.0037199999999999998
electric_vehicle_1,61,0,Driving,,0.0,0.0,0.004919999999999999,0.042520000000001605,21.2600000000008,0.2,-0.004919999999999999
electric_vehicle_1,62,0,Driving,,0.0,0.0,0.004919999999999999,0.037600000000001604,18.800000000000804,0.2,-0.004919999999999999
electric_vehicle_1,63,0,Driving,,0.0,0.0,0.004919999999999999,0.032680000000001604,16.340000000000803,0.2,-0.004919999999999999
electric_vehicle_1,64,0,Driving,,0.0,0.0,0.004679999999999999,0.028000000000001607,14.000000000000803,0.2,-0.004679999999999999
electric_vehicle_1,65,0,Driving,,0.0,0.0,0.004079999999999999,0.023920000000001607,11.960000000000804,0.2,-0.004079999999999999
electric_vehicle_1,66,1,Charging,charging_station_2,0.0,0.008560000000001608,0.0,0.015359999999999999,7.68,0.2,-0.008560000000001608
electric_vehicle_1,67,1,Charging,charging_station_2,0.03,0.0,0.0,0.04536,22.679999999999996,0.2,0.03
electric_vehicle_1,68,0,Driving,,0.0,0.0,0.004679999999999999,0.04068,20.34,0.2,-0.004679999999999999
electric_vehicle_1,69,0,Driving,,0.0,0.0,0.0048,0.03588,17.94,0.2,-0.0048
electric_vehicle_1,70,0,Driving,,0.0,0.0,0.00456,0.03132,15.659999999999998,0.2,-0.00456
electric_vehicle_1,71,0,Driving,,0.0,0.0,0.004079999999999999,0.02724,13.62,0.2,-0.004079999999999999
electric_vehicle_1,72,0,Driving,,0.0,0.0,0.0037199999999999998,0.02352,11.76,0.2,-0.0037199999999999998
electric_vehicle_1,73,0,Driving,,0.0,0.0,0.004919999999999999,0.0186,9.299999999999999,0.2,-0.004919999999999999
electric_vehicle_1,74,0,Driving,,0.0,0.0,0.004919999999999999,0.013679999999999998,6.839999999999999,0.2,-0.004919999999999999
electric_vehicle_1,75,0,Driving,,0.0,0.0,0.004919999999999999,0.008759999999999999,4.379999999999999,0.2,-0.004919999999999999
electric_vehicle_1,76,0,Driving,,0.0,0.0,0.004679999999999999,0.004079999999999999,2.0399999999999996,0.2,-0.004679999999999999
electric_vehicle_1,77,0,Driving,,0.0,0.0,0.004079999999999999,0.0,0.0,0.2,-0.004079999999999999
electric_vehicle_1,78,1,Charging,charging_station_1,0.03,0.0,0.0,0.03,15.0,0.2,0.03
electric_vehicle_1,79,1,Charging,charging_station_2,0.02776148340065519,0.0,0.0,0.05776148340065519,28.880741700327594,0.2,0.02776148340065519
electric_vehicle_1,80,0,Driving,,0.0,0.0,0.004679999999999999,0.05308148340065519,26.54074170032759,0.2,-0.004679999999999999
electric_vehicle_1,81,0,Driving,,0.0,0.0,0.0048,0.04828148340065519,24.140741700327595,0.2,-0.0048
electric_vehicle_1,82,0,Driving,,0.0,0.0,0.00456,0.043721483400655195,21.860741700327598,0.2,-0.00456
electric_vehicle_1,83,0,Driving,,0.0,0.0,0.004079999999999999,0.039641483400655195,19.820741700327595,0.2,-0.004079999999999999
electric_vehicle_1,84,0,Driving,,0.0,0.0,0.0037199999999999998,0.035921483400655194,17.960741700327596,0.2,-0.0037199999999999998
electric_vehicle_1,85,0,Driving,,0.0,0.0,0.004919999999999999,0.03100148340065519,15.500741700327595,0.2,-0.004919999999999999
electric_vehicle_1,86,0,Driving,,0.0,0.0,0.004919999999999999,0.02608148340065519,13.040741700327594,0.2,-0.004919999999999999
electric_vehicle_1,87,0,Driving,,0.0,0.0,0.004919999999999999,0.02116148340065519,10.580741700327595,0.2,-0.004919999999999999
electric_vehicle_1,88,0,Driving,,0.0,0.0,0.004679999999999999,0.01648148340065519,8.240741700327595,0.2,-0.004679999999999999
electric_vehicle_1,89,0,Driving,,0.0,0.0,0.004079999999999999,0.012401483400655191,6.200741700327595,0.2,-0.004079999999999999
electric_vehicle_1,90,1,Charging,charging_station_1,0.03,0.0,0.0,0.04240148340065519,21.200741700327598,0.2,0.03
electric_vehicle_1,91,1,Charging,charging_station_2,0.03,0.0,0.0,0.07240148340065519,36.20074170032759,0.2,0.03
electric_vehicle_1,92,1,Charging,charging_station_1,0.0,0.007467161133551732,0.0,0.06493432226710347,32.467161133551734,0.2,-0.007467161133551732
electric_vehicle_1,93,1,Charging,charging_station_1,0.0,0.03746716113355173,0.0,0.027467161133551736,13.733580566775865,0.2,-0.03746716113355173
electric_vehicle_1,94,1,Charging,charging_station_1,0.0,0.027467161133551736,0.0,0.0,0.0,0.2,-0.027467161133551736
electric_vehicle_1,95,1,Charging,charging_station_2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
electric_vehicle_1,96,1,Charging,charging_station_1,0.0,0.0,0.0,0.0,0.0,0.2,0.0
electric_vehicle_2,0,1,Charging,charging_station_2,0.09,0.0,0.0,0.09,44.99999999999999,0.2,0.09
electric_vehicle_2,1,1,Charging,charging_station_1,0.06,0.0,0.0,0.15,74.99999999999999,0.2,0.06
electric_vehicle_2,2,1,Charging,charging_station_2,0.03,0.0,0.0,0.18,89.99999999999999,0.2,0.03
electric_vehicle_2,3,1,Charging,charging_station_2,0.0,0.0,0.0,0.18,89.99999999999999,0.2,0.0
electric_vehicle_2,4,1,Charging,charging_station_2,0.0,0.023333333333333317,0.0,0.15666666666666668,78.33333333333333,0.2,-0.023333333333333317
electric_vehicle_2,5,1,Charging,charging_station_2,0.0,0.053333333333333316,0.0,0.10333333333333336,51.66666666666667,0.2,-0.053333333333333316
electric_vehicle_2,6,1,Charging,charging_station_2,0.0,0.023333333333333317,0.0,0.08000000000000004,40.00000000000002,0.2,-0.023333333333333317
electric_vehicle_2,7,1,Charging,charging_station_1,0.03,0.0,0.0,0.11000000000000004,55.000000000000014,0.2,0.03
electric_vehicle_2,8,1,Charging,charging_station_1,0.06,0.0,0.0,0.17000000000000004,85.00000000000001,0.2,0.06
electric_vehicle_2,9,1,Charging,charging_station_2,0.03,0.0,0.0,0.2,100.0,0.2,0.03
electric_vehicle_2,10,1,Charging,charging_station_2,0.0,0.0,0.0,0.2,100.0,0.2,0.0
electric_vehicle_2,11,1,Charging,charging_station_1,0.0,0.009999999999999974,0.0,0.19000000000000003,95.0,0.2,-0.009999999999999974
electric_vehicle_2,12,1,Charging,charging_station_1,0.0,0.034879999999999446,0.0,0.1551200000000006,77.5600000000003,0.2,-0.034879999999999446
electric_vehicle_2,13,1,Charging,charging_station_1,0.0,0.06487999999999944,0.0,0.09024000000000114,45.120000000000566,0.2,-0.06487999999999944
electric_vehicle_2,14,1,Charging,charging_station_1,0.0,0.05487999999999944,0.0,0.035360000000001696,17.68000000000085,0.2,-0.05487999999999944
electric_vehicle_2,15,1,Charging,charging_station_2,0.0,0.03,0.0,0.005360000000001697,2.6800000000008484,0.2,-0.03
electric_vehicle_2,16,1,Charging,charging_station_1,0.03,0.0,0.0,0.035360000000001696,17.68000000000085,0.2,0.03
electric_vehicle_2,17,1,Charging,charging_station_1,0.06,0.0,0.0,0.0953600000000017,47.680000000000845,0.2,0.06
electric_vehicle_2,18,1,Charging,charging_station_2,0.06,0.0,0.0,0.1553600000000017,77.68000000000083,0.2,0.06
electric_vehicle_2,19,1,Charging,charging_station_1,0.03,0.0,0.0,0.1853600000000017,92.68000000000085,0.2,0.03
electric_vehicle_2,20,0,Driving,,0.0,0.0,0.004679999999999999,0.18068000000000167,90.34000000000083,0.2,-0.004679999999999999
electric_vehicle_2,21,0,Driving,,0.0,0.0,0.0048,0.17588000000000167,87.94000000000082,0.2,-0.0048
electric_vehicle_2,22,0,Driving,,0.0,0.0,0.00456,0.1713200000000017,85.66000000000085,0.2,-0.00456
electric_vehicle_2,23,0,Driving,,0.0,0.0,0.004079999999999999,0.16724000000000167,83.62000000000083,0.2,-0.004079999999999999
electric_vehicle_2,24,0,Driving,,0.0,0.0,0.0037199999999999998,0.16352000000000166,81.76000000000083,0.2,-0.0037199999999999998
electric_vehicle_2,25,0,Driving,,0.0,0.0,0.004919999999999999,0.15860000000000168,79.30000000000084,0.2,-0.004919999999999999
electric_vehicle_2,26,0,Driving,,0.0,0.0,0.004919999999999999,0.15368000000000168,76.84000000000083,0.2,-0.004919999999999999
electric_vehicle_2,27,0,Driving,,0.0,0.0,0.004919999999999999,0.14876000000000167,74.38000000000083,0.2,-0.004919999999999999
electric_vehicle_2,28,0,Driving,,0.0,0.0,0.004679999999999999,0.14408000000000168,72.04000000000083,0.2,-0.004679999999999999
electric_vehicle_2,29,0,Driving,,0.0,0.0,0.004079999999999999,0.14000000000000168,70.00000000000084,0.2,-0.004079999999999999
electric_vehicle_2,30,1,Charging,charging_station_2,0.03,0.0,0.0,0.17000000000000168,85.00000000000082,0.2,0.03
electric_vehicle_2,31,1,Charging,charging_station_2,0.03,0.0,0.0,0.2,100.0,0.2,0.03
electric_vehicle_2,32,0,Driving,,0.0,0.0,0.004679999999999999,0.19532000000000166,97.66000000000082,0.2,-0.004679999999999999
electric_vehicle_2,33,0,Driving,,0.0,0.0,0.0048,0.19052000000000166,95.26000000000082,0.2,-0.0048
electric_vehicle_2,34,0,Driving,,0.0,0.0,0.00456,0.18596000000000168,92.98000000000084,0.2,-0.00456
electric_vehicle_2,35,0,Driving,,0.0,0.0,0.004079999999999999,0.18188000000000165,90.94000000000082,0.2,-0.004079999999999999
electric_vehicle_2,36,0,Driving,,0.0,0.0,0.0037199999999999998,0.17816000000000165,89.08000000000082,0.2,-0.0037199999999999998
electric_vehicle_2,37,0,Driving,,0.0,0.0,0.004919999999999999,0.17324000000000167,86.62000000000083,0.2,-0.004919999999999999
electric_vehicle_2,38,0,Driving,,0.0,0.0,0.004919999999999999,0.16832000000000166,84.16000000000082,0.2,-0.004919999999999999
electric_vehicle_2,39,0,Driving,,0.0,0.0,0.004919999999999999,0.16340000000000166,81.70000000000083,0.2,-0.004919999999999999
electric_vehicle_2,40,0,Driving,,0.0,0.0,0.004679999999999999,0.15872000000000167,79.36000000000082,0.2,-0.004679999999999999
electric_vehicle_2,41,0,Driving,,0.0,0.0,0.004079999999999999,0.15464000000000167,77.32000000000083,0.2,-0.004079999999999999
electric_vehicle_2,42,1,Charging,charging_station_1,0.03,0.0,0.0,0.18464000000000166,92.32000000000082,0.2,0.03
electric_vehicle_2,43,1,Charging,charging_station_1,0.0,0.010000000000000064,0.0,0.17464000000000163,87.3200000000008,0.2,-0.010000000000000064
electric_vehicle_2,44,0,Driving,,0.0,0.0,0.004679999999999999,0.1699600000000016,84.9800000000008,0.2,-0.004679999999999999
electric_vehicle_2,45,0,Driving,,0.0,0.0,0.0048,0.1651600000000016,82.5800000000008,0.2,-0.0048
electric_vehicle_2,46,0,Driving,,0.0,0.0,0.00456,0.16060000000000163,80.30000000000082,0.2,-0.00456
electric_vehicle_2,47,0,Driving,,0.0,0.0,0.004079999999999999,0.1565200000000016,78.2600000000008,0.2,-0.004079999999999999
electric_vehicle_2,48,0,Driving,,0.0,0.0,0.0037199999999999998,0.1528000000000016,76.4000000000008,0.2,-0.0037199999999999998
electric_vehicle_2,49,0,Driving,,0.0,0.0,0.004919999999999999,0.14788000000000162,73.94000000000081,0.2,-0.004919999999999999
electric_vehicle_2,50,0,Driving,,0.0,0.0,0.004919999999999999,0.1429600000000016,71.4800000000008,0.2,-0.004919999999999999
electric_vehicle_2,51,0,Driving,,0.0,0.0,0.004919999999999999,0.1380400000000016,69.0200000000008,0.2,-0.004919999999999999
electric_vehicle_2,52,0,Driving,,0.0,0.0,0.004679999999999999,0.13336000000000162,66.6800000000008,0.2,-0.004679999999999999
electric_vehicle_2,53,0,Driving,,0.0,0.0,0.004079999999999999,0.12928000000000162,64.64000000000081,0.2,-0.004079999999999999
electric_vehicle_2,54,1,Charging,charging_station_2,0.0,0.03,0.0,0.09928000000000162,49.6400000000008,0.2,-0.03
electric_vehicle_2,55,1,Charging,charging_station_2,0.0,0.010000000000000064,0.0,0.08928000000000155,44.640000000000775,0.2,-0.010000000000000064
electric_vehicle_2,56,0,Driving,,0.0,0.0,0.004679999999999999,0.08460000000000156,42.30000000000078,0.2,-0.004679999999999999
electric_vehicle_2,57,0,Driving,,0.0,0.0,0.0048,0.07980000000000156,39.90000000000078,0.2,-0.0048
electric_vehicle_2,58,0,Driving,,0.0,0.0,0.00456,0.07524000000000156,37.62000000000077,0.2,-0.00456
electric_vehicle_2,59,0,Driving,,0.0,0.0,0.004079999999999999,0.07116000000000156,35.58000000000078,0.2,-0.004079999999999999
electric_vehicle_2,60,0,Driving,,0.0,0.0,0.0037199999999999998,0.06744000000000155,33.72000000000078,0.2,-0.0037199999999999998
electric_vehicle_2,61,0,Driving,,0.0,0.0,0.004919999999999999,0.06252000000000155,31.26000000000077,0.2,-0.004919999999999999
electric_vehicle_2,62,0,Driving,,0.0,0.0,0.004919999999999999,0.05760000000000155,28.800000000000775,0.2,-0.004919999999999999
electric_vehicle_2,63,0,Driving,,0.0,0.0,0.004919999999999999,0.05268000000000155,26.340000000000774,0.2,-0.004919999999999999
electric_vehicle_2,64,0,Driving,,0.0,0.0,0.004679999999999999,0.048000000000001555,24.000000000000774,0.2,-0.004679999999999999
electric_vehicle_2,65,0,Driving,,0.0,0.0,0.004079999999999999,0.043920000000001555,21.960000000000775,0.2,-0.004079999999999999
electric_vehicle_2,66,1,Charging,charging_station_1,0.0,0.028560000000001556,0.0,0.015359999999999999,7.68,0.2,-0.028560000000001556
electric_vehicle_2,67,1,Charging,charging_station_1,0.03,0.0,0.0,0.04536,22.679999999999996,0.2,0.03
electric_vehicle_2,68,0,Driving,,0.0,0.0,0.004679999999999999,0.04068,20.34,0.2,-0.004679999999999999
electric_vehicle_2,69,0,Driving,,0.0,0.0,0.0048,0.03588,17.94,0.2,-0.0048
electric_vehicle_2,70,0,Driving,,0.0,0.0,0.00456,0.03132,15.659999999999998,0.2,-0.00456
electric_vehicle_2,71,0,Driving,,0.0,0.0,0.004079999999999999,0.02724,13.62,0.2,-0.004079999999999999
electric_vehicle_2,72,0,Driving,,0.0,0.0,0.0037199999999999998,0.02352,11.76,0.2,-0.0037199999999999998
electric_vehicle_2,73,0,Driving,,0.0,0.0,0.004919999999999999,0.0186,9.299999999999999,0.2,-0.004919999999999999
electric_vehicle_2,74,0,Driving,,0.0,0.0,0.004919999999999999,0.013679999999999998,6.839999999999999,0.2,-0.004919999999999999
electric_vehicle_2,75,0,Driving,,0.0,0.0,0.004919999999999999,0.008759999999999999,4.379999999999999,0.2,-0.004919999999999999
electric_vehicle_2,76,0,Driving,,0.0,0.0,0.004679999999999999,0.004079999999999999,2.0399999999999996,0.2,-0.004679999999999999
electric_vehicle_2,77,0,Driving,,0.0,0.0,0.004079999999999999,0.0,0.0,0.2,-0.004079999999999999
electric_vehicle_2,78,1,Charging,charging_station_2,0.03,0.0,0.0,0.03,15.0,0.2,0.03
electric_vehicle_2,79,1,Charging,charging_station_1,0.015359999999999999,0.0,0.0,0.04536,22.679999999999996,0.2,0.015359999999999999
electric_vehicle_2,80,0,Driving,,0.0,0.0,0.004679999999999999,0.04068,20.34,0.2,-0.004679999999999999
electric_vehicle_2,81,0,Driving,,0.0,0.0,0.0048,0.03588,17.94,0.2,-0.0048
electric_vehicle_2,82,0,Driving,,0.0,0.0,0.00456,0.03132,15.659999999999998,0.2,-0.00456
electric_vehicle_2,83,0,Driving,,0.0,0.0,0.004079999999999999,0.02724,13.62,0.2,-0.004079999999999999
electric_vehicle_2,84,0,Driving,,0.0,0.0,0.0037199999999999998,0.02352,11.76,0.2,-0.0037199999999999998
electric_vehicle_2,85,0,Driving,,0.0,0.0,0.004919999999999999,0.0186,9.299999999999999,0.2,-0.004919999999999999
electric_vehicle_2,86,0,Driving,,0.0,0.0,0.004919999999999999,0.013679999999999998,6.839999999999999,0.2,-0.004919999999999999
electric_vehicle_2,87,0,Driving,,0.0,0.0,0.004919999999999999,0.008759999999999999,4.379999999999999,0.2,-0.004919999999999999
electric_vehicle_2,88,0,Driving,,0.0,0.0,0.004679999999999999,0.004079999999999999,2.0399999999999996,0.2,-0.004679999999999999
electric_vehicle_2,89,0,Driving,,0.0,0.0,0.004079999999999999,0.0,0.0,0.2,-0.004079999999999999
electric_vehicle_2,90,1,Charging,charging_station_2,0.03,0.0,0.0,0.03,15.0,0.2,0.03
electric_vehicle_2,91,1,Charging,charging_station_1,0.03,0.0,0.0,0.06,30.0,0.2,0.03
electric_vehicle_2,92,1,Charging,charging_station_2,0.0,0.02333333333333333,0.0,0.03666666666666667,18.333333333333332,0.2,-0.02333333333333333
electric_vehicle_2,93,1,Charging,charging_station_2,0.0,0.03333333333333333,0.0,0.003333333333333334,1.666666666666667,0.2,-0.03333333333333333
electric_vehicle_2,94,1,Charging,charging_station_2,0.0,0.003333333333333334,0.0,0.0,0.0,0.2,-0.003333333333333334
electric_vehicle_2,95,1,Charging,charging_station_1,0.0,0.0,0.0,0.0,0.0,0.2,0.0
electric_vehicle_2,96,1,Charging,charging_station_2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
