,EOM
2019-01-06 09:00:00,37.43950065735619
2019-01-06 10:00:00,40.54857829301075
2019-01-06 11:00:00,39.56883967389671
2019-01-06 12:00:00,36.88282742450221
2019-01-06 13:00:00,34.56059190388736
2019-01-06 14:00:00,34.09328340840841
2019-01-06 15:00:00,35.7140343147903
2019-01-06 16:00:00,36.02023336587969
2019-01-06 17:00:00,35.364520645679946
2019-01-06 18:00:00,36.86348482362019
2019-01-06 19:00:00,32.863198987118594
2019-01-06 20:00:00,30.93868292682927
2019-01-06 21:00:00,30.565927710843376
2019-01-06 22:00:00,32.862331606217616
2019-01-06 23:00:00,30.565927710843376
2019-01-07 00:00:00,30.13935097419695
2019-01-07 01:00:00,2.727272727272727
2019-01-07 02:00:00,29.763352534562213
2019-01-07 03:00:00,33.19847615979381
2019-01-07 04:00:00,35.201699977999695
2019-01-07 05:00:00,34.9098638986698
2019-01-07 06:00:00,36.63147130312807
2019-01-07 07:00:00,33.048326463195004
2019-01-07 08:00:00,34.96759301643193
2019-01-07 09:00:00,36.32674704424322
2019-01-07 10:00:00,36.84709477002967
2019-01-07 11:00:00,36.449215476980854
2019-01-07 12:00:00,35.23172301147929
2019-01-07 13:00:00,28.67362190428381
2019-01-07 14:00:00,32.79509928833792
2019-01-07 15:00:00,33.81068759780908
2019-01-07 16:00:00,33.8505767801252
2019-01-07 17:00:00,33.14090842133456
2019-01-07 18:00:00,32.201211564171125
2019-01-07 19:00:00,35.18535183847142
2019-01-07 20:00:00,38.53374439163773
2019-01-07 21:00:00,40.73544993170172
2019-01-07 22:00:00,37.06213649680433
2019-01-07 23:00:00,36.57302929991779
2019-01-08 00:00:00,37.97598451016268
2019-01-08 01:00:00,36.12948324837144
2019-01-08 02:00:00,33.93865463615024
2019-01-08 03:00:00,27.68669144534257
2019-01-08 04:00:00,32.88677760740056
2019-01-08 05:00:00,35.08537238166069
2019-01-08 06:00:00,36.20326677931416
2019-01-08 07:00:00,36.068548654191254
2019-01-08 08:00:00,36.02802315158259
2019-01-08 09:00:00,36.347983181242
2019-01-08 10:00:00,36.873203825713745
2019-01-08 11:00:00,32.83762906364469
2019-01-08 12:00:00,33.73017458920188
2019-01-08 13:00:00,32.247290826612904
2019-01-08 14:00:00,39.28104885404103
2019-01-08 15:00:00,35.32672502418572
2019-01-08 16:00:00,34.851592980029814
2019-01-08 17:00:00,35.618621848187075
2019-01-08 18:00:00,35.99146911982248
2019-01-08 19:00:00,34.93194479648044
2019-01-08 20:00:00,34.76355561576751
2019-01-08 21:00:00,33.35882663827502
2019-01-08 22:00:00,27.93456277201741
2019-01-08 23:00:00,32.730971033635136
2019-01-09 00:00:00,37.64376623948692
2019-01-09 01:00:00,36.76467774356996
2019-01-09 02:00:00,37.12615150301792
2019-01-09 03:00:00,28.826823042168677
2019-01-09 04:00:00,30.876115588450293
2019-01-09 05:00:00,33.62231213872833
2019-01-09 06:00:00,29.95012305699482
2019-01-09 07:00:00,29.76079663212435
2019-01-09 08:00:00,30.60286046746955
2019-01-09 09:00:00,34.44451447090565
2019-01-09 10:00:00,34.67823503962135
2019-01-09 11:00:00,33.23554481821983
2019-01-09 12:00:00,33.10698894668459
2019-01-09 13:00:00,34.25843311522861
2019-01-09 14:00:00,33.471953031869774
2019-01-09 15:00:00,2.727272727272727
2019-01-09 16:00:00,27.426445612519203
2019-01-09 17:00:00,29.41699241144554
2019-01-09 18:00:00,29.395989455364457
2019-01-09 19:00:00,34.39948262885357
2019-01-09 20:00:00,36.4342917659805
2019-01-09 21:00:00,34.62724241674909
2019-01-09 22:00:00,33.322971094862595
2019-01-09 23:00:00,34.501950136335964
2019-01-10 00:00:00,34.14829501782256
2019-01-10 01:00:00,29.334578214625058
2019-01-10 02:00:00,32.25986345720721
2019-01-10 03:00:00,34.69032420704278
2019-01-10 04:00:00,35.4941065467359
2019-01-10 05:00:00,36.267860764982
2019-01-10 06:00:00,34.651467877446095
2019-01-10 07:00:00,34.18514668084302
2019-01-10 08:00:00,34.80433977601156
2019-01-10 09:00:00,34.976054289085546
2019-01-10 10:00:00,33.67556175595238
2019-01-10 11:00:00,30.31810559645195
2019-01-10 12:00:00,30.6520147206866
2019-01-10 13:00:00,34.635126153587215
2019-01-10 14:00:00,35.79028778248588
2019-01-10 15:00:00,38.05230505572156
2019-01-10 16:00:00,35.16716781114233
2019-01-10 17:00:00,35.36096508215963
2019-01-10 18:00:00,35.61128922013274
2019-01-10 19:00:00,35.57603686903451
2019-01-10 20:00:00,33.92974882392473
2019-01-10 21:00:00,30.06011255924171
2019-01-10 22:00:00,34.10567988351254
2019-01-10 23:00:00,33.65989119492754
2019-01-11 00:00:00,34.441982095573536
2019-01-11 01:00:00,34.22882174012855
2019-01-11 02:00:00,33.16215964800105
2019-01-11 03:00:00,34.53076749115024
2019-01-11 04:00:00,34.66328700506446
2019-01-11 05:00:00,30.711597306910573
2019-01-11 06:00:00,29.941705914297003
2019-01-11 07:00:00,34.86086115091918
2019-01-11 08:00:00,35.308895469680465
2019-01-11 09:00:00,36.336863155316934
2019-01-11 10:00:00,36.5935306601059
2019-01-11 11:00:00,38.26742197054947
2019-01-11 12:00:00,38.49019988579059
2019-01-11 13:00:00,38.55655445078061
2019-01-11 14:00:00,36.30958869516285
2019-01-11 15:00:00,36.23007705733809
2019-01-11 16:00:00,36.51611436610215
2019-01-11 17:00:00,37.33790699107411
2019-01-11 18:00:00,36.58697039203582
2019-01-11 19:00:00,37.07380655722867
2019-01-11 20:00:00,36.74856669850049
2019-01-11 21:00:00,36.92789941792095
2019-01-11 22:00:00,37.27269427538003
2019-01-11 23:00:00,36.41311086574074
2019-01-12 00:00:00,33.63620496092279
2019-01-12 01:00:00,33.05201126355014
2019-01-12 02:00:00,36.71586636181003
2019-01-12 03:00:00,38.09823347538328
2019-01-12 04:00:00,37.665438482332966
2019-01-12 05:00:00,37.5006190739721
2019-01-12 06:00:00,37.027950911935285
2019-01-12 07:00:00,36.07354942183095
2019-01-12 08:00:00,33.05563818832103
2019-01-12 09:00:00,32.440913871951224
2019-01-12 10:00:00,32.47309679878049
2019-01-12 11:00:00,36.096625734380225
2019-01-12 12:00:00,36.734812948788544
2019-01-12 13:00:00,36.854997584209464
2019-01-12 14:00:00,36.59781135531136
2019-01-12 15:00:00,37.70637594860499
2019-01-12 16:00:00,37.68755984763369
2019-01-12 17:00:00,37.57640662689673
2019-01-12 18:00:00,35.54782528718492
2019-01-12 19:00:00,35.12853810673868
2019-01-12 20:00:00,33.88865336326947
2019-01-12 21:00:00,36.75297762133699
2019-01-12 22:00:00,35.58324448529412
2019-01-12 23:00:00,36.49651525332689
2019-01-13 00:00:00,36.099469381000596
2019-01-13 01:00:00,34.0206973584955
2019-01-13 02:00:00,35.47143875373949
2019-01-13 03:00:00,31.914629658067163
2019-01-13 04:00:00,29.62026897722918
2019-01-13 05:00:00,30.144879624144288
2019-01-13 06:00:00,33.23236967298534
2019-01-13 07:00:00,34.84923165047789
2019-01-13 08:00:00,33.59598591871885
2019-01-13 09:00:00,34.25526984991671
2019-01-13 10:00:00,32.48935718201754
2019-01-13 11:00:00,33.18248235887096
2019-01-13 12:00:00,33.1032357628751
2019-01-13 13:00:00,30.98015834953704
2019-01-13 14:00:00,31.26912126946784
2019-01-13 15:00:00,32.539396566457974
2019-01-13 16:00:00,33.90587767187094
2019-01-13 17:00:00,34.80709881818461
2019-01-13 18:00:00,33.953467973560606
2019-01-13 19:00:00,34.24534390955202
2019-01-13 20:00:00,33.1915157015228
2019-01-13 21:00:00,33.51230016409465
2019-01-13 22:00:00,31.396007458695657
2019-01-13 23:00:00,31.392178729954185
2019-01-14 00:00:00,31.74236321425965
2019-01-14 01:00:00,34.18626936619718
2019-01-14 02:00:00,33.90937808098592
2019-01-14 03:00:00,34.496388134387864
2019-01-14 04:00:00,35.046473390876756
2019-01-14 05:00:00,34.83384661957653
2019-01-14 06:00:00,34.68276972651487
2019-01-14 07:00:00,34.448394730610865
2019-01-14 08:00:00,32.52474694256121
2019-01-14 09:00:00,31.85976781798246
2019-01-14 10:00:00,33.048646320920334
2019-01-14 11:00:00,33.77610982405379
2019-01-14 12:00:00,33.39761476029232
2019-01-14 13:00:00,33.41460823031136
2019-01-14 14:00:00,33.31274224473443
2019-01-14 15:00:00,33.596011252603404
2019-01-14 16:00:00,33.67152185686308
2019-01-14 17:00:00,33.63788328337021
2019-01-14 18:00:00,33.45611749027166
2019-01-14 19:00:00,34.67916241843369
2019-01-14 20:00:00,36.871942692878335
2019-01-14 21:00:00,34.67570332215194
2019-01-14 22:00:00,34.50559449952218
2019-01-14 23:00:00,34.562523589280666
2019-01-15 00:00:00,35.25176235104225
2019-01-15 01:00:00,34.585477750276546
2019-01-15 02:00:00,34.698429229892184
2019-01-15 03:00:00,33.88867544934641
2019-01-15 04:00:00,30.698580307431065
2019-01-15 05:00:00,37.332127330522496
2019-01-15 06:00:00,34.196346273660275
2019-01-15 07:00:00,32.11951563603256
2019-01-15 08:00:00,33.8696513629911
2019-01-15 09:00:00,35.314947191508836
2019-01-15 10:00:00,37.527700002330334
2019-01-15 11:00:00,36.00774619074717
2019-01-15 12:00:00,33.72758060710209
2019-01-15 13:00:00,32.439163651315795
2019-01-15 14:00:00,34.51151533702426
2019-01-15 15:00:00,37.031909792435506
2019-01-15 16:00:00,36.61109936256394
2019-01-15 17:00:00,36.25367352773474
2019-01-15 18:00:00,36.01169738247863
2019-01-15 19:00:00,34.141968083019464
2019-01-15 20:00:00,34.73735759874759
2019-01-15 21:00:00,28.34424343404424
2019-01-15 22:00:00,27.42815092165899
2019-01-15 23:00:00,2.727272727272727
2019-01-16 00:00:00,31.863217468805704
2019-01-16 01:00:00,33.15910467072271
2019-01-16 02:00:00,33.27090935347222
2019-01-16 03:00:00,31.122495295464248
2019-01-16 04:00:00,31.76528423485683
2019-01-16 05:00:00,31.860426411286262
2019-01-16 06:00:00,30.227577421171173
2019-01-16 07:00:00,31.63917928403756
2019-01-16 08:00:00,30.4845469219391
2019-01-16 09:00:00,33.50747480662968
2019-01-16 10:00:00,31.508840091440288
2019-01-16 11:00:00,30.972365781494524
2019-01-16 12:00:00,32.006113761953046
2019-01-16 13:00:00,30.667595718802065
2019-01-16 14:00:00,30.287095971862403
2019-01-16 15:00:00,27.70078207280148
2019-01-16 16:00:00,28.649373549686057
2019-01-16 17:00:00,28.507009889025056
2019-01-16 18:00:00,31.43812163978495
2019-01-16 19:00:00,33.533829735577285
2019-01-16 20:00:00,36.53818991097923
2019-01-16 21:00:00,34.121585507050455
2019-01-16 22:00:00,34.10297385044863
2019-01-16 23:00:00,34.93445243330666
2019-01-17 00:00:00,33.83383793318649
2019-01-17 01:00:00,32.49656066769276
2019-01-17 02:00:00,33.84607225379344
2019-01-17 03:00:00,34.00003116132006
2019-01-17 04:00:00,37.188883324900864
2019-01-17 05:00:00,35.15907057706404
2019-01-17 06:00:00,35.47727898914141
2019-01-17 07:00:00,34.602789080653025
2019-01-17 08:00:00,35.674473602868446
2019-01-17 09:00:00,32.83071618239437
2019-01-17 10:00:00,30.982050680051813
2019-01-17 11:00:00,27.59054507488479
2019-01-17 12:00:00,29.386082261029415
2019-01-17 13:00:00,33.55845498606348
2019-01-17 14:00:00,36.93742936167001
2019-01-17 15:00:00,37.69650213803155
2019-01-17 16:00:00,38.40420283169318
2019-01-17 17:00:00,36.341418655357145
2019-01-17 18:00:00,33.61193201016778
2019-01-17 19:00:00,33.11356263185584
2019-01-17 20:00:00,29.82299327736828
2019-01-17 21:00:00,32.03281122076024
2019-01-17 22:00:00,33.75498218370667
2019-01-17 23:00:00,37.61454379876543
2019-01-18 00:00:00,38.7326175682918
2019-01-18 01:00:00,37.71179077660874
2019-01-18 02:00:00,38.661936985934375
2019-01-18 03:00:00,35.77499331134094
2019-01-18 04:00:00,39.540818421089185
2019-01-18 05:00:00,35.797448568829644
2019-01-18 06:00:00,33.642552083333335
2019-01-18 07:00:00,34.43569334055877
2019-01-18 08:00:00,36.73947545997537
2019-01-18 09:00:00,32.761703428158796
2019-01-18 10:00:00,34.374916031624934
2019-01-18 11:00:00,37.09720503102317
2019-01-18 12:00:00,36.31513918552812
2019-01-18 13:00:00,32.303274273005485
2019-01-18 14:00:00,36.12851535216049
2019-01-18 15:00:00,32.13783176322672
2019-01-18 16:00:00,32.19032885435103
2019-01-18 17:00:00,33.628442738032085
2019-01-18 18:00:00,32.05831821075012
2019-01-18 19:00:00,37.49815945337533
2019-01-18 20:00:00,39.093365241071425
2019-01-18 21:00:00,37.36237301187276
2019-01-18 22:00:00,37.45307945622034
2019-01-18 23:00:00,36.92979544768519
2019-01-19 00:00:00,30.92514053362573
2019-01-19 01:00:00,30.96950417771081
2019-01-19 02:00:00,36.920219402712775
2019-01-19 03:00:00,39.49910027664474
2019-01-19 04:00:00,38.18701106877806
2019-01-19 05:00:00,36.29077465644842
2019-01-19 06:00:00,32.87063322241139
2019-01-19 07:00:00,32.83322673592294
2019-01-19 08:00:00,33.5503757262604
2019-01-19 09:00:00,33.50594739365167
2019-01-19 10:00:00,34.83662367276196
2019-01-19 11:00:00,34.66763025689717
2019-01-19 12:00:00,34.431377277657006
2019-01-19 13:00:00,36.44779843230434
2019-01-19 14:00:00,35.008008005115876
2019-01-19 15:00:00,37.21760032338821
2019-01-19 16:00:00,36.663994190687816
2019-01-19 17:00:00,32.77047361492674
2019-01-19 18:00:00,28.794246569611783
2019-01-19 19:00:00,29.335532662717863
2019-01-19 20:00:00,2.727272727272727
2019-01-19 21:00:00,29.378773049812903
2019-01-19 22:00:00,33.27650661608797
2019-01-19 23:00:00,33.33552931771815
2019-01-20 00:00:00,34.21946802745666
2019-01-20 01:00:00,35.27254241543109
2019-01-20 02:00:00,32.744376436712784
2019-01-20 03:00:00,33.40574050658318
2019-01-20 04:00:00,27.868653530789828
2019-01-20 05:00:00,2.727272727272727
2019-01-20 06:00:00,28.001158927376174
2019-01-20 07:00:00,35.656173318448076
2019-01-20 08:00:00,34.39600623568092
2019-01-20 09:00:00,34.50254693252875
2019-01-20 10:00:00,34.843136466513656
2019-01-20 11:00:00,34.63979658718635
2019-01-20 12:00:00,33.732020387015
2019-01-20 13:00:00,33.06129632675439
2019-01-20 14:00:00,33.665609153195945
2019-01-20 15:00:00,33.88345440489189
2019-01-20 16:00:00,32.107285760309274
2019-01-20 17:00:00,30.27145161619788
2019-01-20 18:00:00,32.48373684210526
2019-01-20 19:00:00,33.15356413481801
2019-01-20 20:00:00,33.43229585728793
2019-01-20 21:00:00,34.443020213962306
2019-01-20 22:00:00,34.33434984594291
2019-01-20 23:00:00,34.03298757067355
2019-01-21 00:00:00,32.63780236486486
2019-01-21 01:00:00,29.209607843137256
2019-01-21 02:00:00,28.327545572916673
2019-01-21 03:00:00,31.988220362616374
2019-01-21 04:00:00,32.54570615686275
