,wind_onshore_DE,wind_offshore_DE,solar_DE,water_DE,biomass_DE
0,0.3572852039857116,0.4205026455026455,0.0,0.32469635627530363,0.5906474820143884
1,0.3712915961646926,0.4201058201058201,0.0,0.3196356275303644,0.5919664268585132
2,0.38492197781537885,0.41917989417989415,0.0,0.30870445344129555,0.5906474820143884
3,0.39020492573792065,0.3997354497354497,0.0,0.308502024291498,0.5916067146282974
4,0.3983831547283324,0.37857142857142856,0.0,0.31437246963562754,0.5894484412470024
5,0.41180673058845646,0.37923280423280425,0.0,0.31417004048582997,0.5888489208633093
6,0.42239142695995485,0.37976190476190474,0.0,0.31497975708502024,0.5883693045563549
7,0.4246098890768942,0.3798941798941799,0.0,0.3145748987854251,0.5853717026378897
8,0.42635833803346496,0.33994708994708994,0.0,0.3107287449392713,0.5832134292565947
9,0.4298552359466065,0.31587301587301586,0.0,0.3050607287449393,0.5836930455635492
10,0.42442188381274676,0.316005291005291,0.0,0.3048582995951417,0.5832134292565947
11,0.4300808422635834,0.3294973544973545,0.0,0.302834008097166,0.5839328537170264
12,0.44295920285768003,0.3558201058201058,0.0,0.30748987854251014,0.5830935251798561
13,0.4434856175972927,0.3580687830687831,0.0,0.30587044534412955,0.5826139088729017
14,0.45153224290280125,0.3574074074074074,0.0,0.30020242914979756,0.5844124700239808
15,0.45711599924797897,0.35608465608465606,0.0,0.29676113360323886,0.5835731414868105
16,0.47676254935138185,0.3400793650793651,0.0,0.30870445344129555,0.5836930455635492
17,0.4851475841323557,0.346031746031746,0.0,0.3,0.5824940047961631
18,0.4924985899605189,0.3398148148148148,0.0,0.29008097165991903,0.5834532374100719
19,0.494942658394435,0.3382275132275132,0.0,0.2819838056680162,0.5847721822541967
20,0.5095130663658582,0.32142857142857145,0.0,0.28016194331983807,0.5829736211031175
21,0.5120887384846776,0.31997354497354497,0.0,0.27874493927125504,0.5827338129496403
22,0.5188569279939839,0.3201058201058201,0.0,0.28097165991902834,0.5834532374100719
23,0.5222598232750517,0.29708994708994707,0.0,0.28157894736842104,0.5816546762589928
24,0.539781913893589,0.25383597883597886,0.0,0.28603238866396763,0.5833333333333334
25,0.5436360218086106,0.2564814814814815,0.0,0.2805668016194332,0.5839328537170264
26,0.5501410039481105,0.2566137566137566,0.0,0.2862348178137652,0.5839328537170264
27,0.55378830607257,0.25436507936507935,0.0,0.29392712550607286,0.5836930455635492
28,0.5555555555555556,0.25436507936507935,0.0,0.29210526315789476,0.5854916067146283
29,0.5610453092686595,0.26931216931216934,0.0,0.29109311740890687,0.5844124700239808
30,0.5667606692987404,0.2734126984126984,0.0,0.28785425101214573,0.5848920863309353
31,0.5655762361346117,0.28465608465608466,0.0,0.28846153846153844,0.5864508393285371
32,0.5712351945854484,0.29193121693121693,0.00014326647564469913,0.2846153846153846,0.5878896882494005
33,0.5713855987967663,0.2924603174603175,0.0007367990176013098,0.2862348178137652,0.5875299760191847
34,0.5714043993231811,0.30185185185185187,0.002026197298403602,0.29392712550607286,0.5875299760191847
35,0.57508930250047,0.282010582010582,0.003990994678673762,0.3060728744939271,0.5876498800959232
36,0.5714231998495958,0.2785714285714286,0.006406058125255833,0.29331983805668016,0.5870503597122302
37,0.5707275803722505,0.26785714285714285,0.009516987310683586,0.2979757085020243,0.5865707434052758
38,0.5612333145328069,0.27420634920634923,0.01381498158002456,0.30404858299595144,0.5878896882494005
39,0.5677006956194773,0.27724867724867724,0.017969709373720836,0.305668016194332,0.5890887290167865
40,0.5780409851475842,0.2834656084656085,0.02241097011870651,0.305668016194332,0.5906474820143884
41,0.5840383530738861,0.2873015873015873,0.026217765042979943,0.31781376518218624,0.588968824940048
42,0.5920473773265651,0.2830687830687831,0.02984036021285305,0.31153846153846154,0.5884892086330935
43,0.6005264147396127,0.2865079365079365,0.03358575521899304,0.3082995951417004,0.5862110311750599
44,0.6124083474337282,0.3468253968253968,0.03657388456815391,0.31214574898785424,0.5880095923261391
45,0.6178040985147584,0.3667989417989418,0.04144494474007368,0.31821862348178137,0.5869304556354916
46,0.6245910885504794,0.3641534391534392,0.04482194023741302,0.3208502024291498,0.5890887290167865
47,0.6261139311900733,0.3625661375661376,0.04525173966434711,0.3228744939271255,0.5883693045563549
48,0.6239894717052078,0.36243386243386244,0.046049938600081865,0.3269230769230769,0.5886091127098322
49,0.6240646738108667,0.33465608465608465,0.046111338518215306,0.32955465587044536,0.5892086330935252
50,0.6287272043617221,0.3281746031746032,0.04586573884568154,0.32732793522267206,0.5875299760191847
51,0.6333709343861628,0.3085978835978836,0.04467867376176832,0.31214574898785424,0.5883693045563549
52,0.6382966723068246,0.30185185185185187,0.04295947605403193,0.31761133603238867,0.5886091127098322
53,0.640721940214326,0.30343915343915345,0.0429185427752763,0.31720647773279353,0.5884892086330935
54,0.64295920285768,0.2996031746031746,0.04099467867376177,0.3196356275303644,0.5881294964028777
55,0.6478097386726829,0.30304232804232806,0.03739255014326648,0.31842105263157894,0.586810551558753
56,0.6479789434104155,0.3011904761904762,0.033053622595169876,0.31902834008097164,0.5871702637889689
57,0.6464749012972363,0.29867724867724865,0.028939828080229227,0.32246963562753034,0.5875299760191847
58,0.6551231434480166,0.29642857142857143,0.02464183381088825,0.33016194331983806,0.5886091127098322
59,0.6541831171272796,0.2912698412698413,0.01956610724519034,0.3287449392712551,0.5882494004796163
60,0.6452528670802783,0.26177248677248677,0.014981580024559966,0.3319838056680162,0.5872901678657074
61,0.6474713291972175,0.2935185185185185,0.010826852230863692,0.31497975708502024,0.5872901678657074
62,0.6538447076518142,0.2794973544973545,0.007020057306590258,0.3054655870445344,0.586810551558753
63,0.6650686219214138,0.28703703703703703,0.0036021285304952927,0.3107287449392713,0.5871702637889689
64,0.6720812182741117,0.276984126984127,0.001391731477691363,0.3131578947368421,0.587410071942446
65,0.6731716488061665,0.29404761904761906,0.00034793286942284076,0.3147773279352227,0.5865707434052758
