Timestamp,mcp,residual_demand
2019-01-04 20:00:00,36.78136412748698,34293.5035460993
2019-01-04 21:00:00,36.2668858038748,33877.57746478873
2019-01-04 22:00:00,32.81357119845361,19729.0780141844
2019-01-04 23:00:00,35.648689144727605,28524.021276595755
2019-01-05 00:00:00,38.82167485457807,38887.24113475177
2019-01-05 01:00:00,32.48348357033095,20676.00704225352
2019-01-05 02:00:00,33.65856749311295,25648.07092198582
2019-01-05 03:00:00,31.851241857969388,21486.04964539007
2019-01-05 04:00:00,35.554080197167515,35315.69014084507
2019-01-05 05:00:00,35.32261356018995,31668.283687943273
2019-01-05 06:00:00,35.408482079552904,32358.638297872345
2019-01-05 07:00:00,28.920677803379416,12222.354609929087
2019-01-05 08:00:00,30.82590858308107,17296.732394366198
