,price_forecast,residual_load_forecast
2019-01-05 09:00:00,29.169350053934213,22138.0
2019-01-05 10:00:00,30.429056681785717,25153.500000000007
2019-01-05 11:00:00,31.177465472760566,27047.0
2019-01-05 12:00:00,31.242440266963282,28126.250000000004
2019-01-05 13:00:00,31.219343121935037,27890.5
2019-01-05 14:00:00,31.917546464855494,28683.000000000004
2019-01-05 15:00:00,32.74568156528189,29911.75
2019-01-05 16:00:00,34.66828168731183,31787.250000000004
2019-01-05 17:00:00,35.65045233913163,35080.5
2019-01-05 18:00:00,35.63552639189712,35263.25
2019-01-05 19:00:00,35.46368150181718,34228.25
2019-01-05 20:00:00,34.60973722564516,30715.5
2019-01-05 21:00:00,31.752128192210986,28876.500000000004
2019-01-05 22:00:00,31.7284970091474,28931.0
2019-01-05 23:00:00,30.30354579237569,26553.750000000004
2019-01-06 00:00:00,29.626235641891896,23916.500000000004
2019-01-06 01:00:00,29.287515503101606,22843.0
2019-01-06 02:00:00,28.879563086635883,22628.0
2019-01-06 03:00:00,29.24379149864973,23015.0
2019-01-06 04:00:00,29.53784224910811,23795.0
2019-01-06 05:00:00,29.51574389954054,23907.75
2019-01-06 06:00:00,29.97980454534341,24849.0
2019-01-06 07:00:00,30.716823845535217,27177.0
2019-01-06 08:00:00,32.333222779940655,30227.000000000007
2019-01-06 09:00:00,35.239190545704844,34231.5
2019-01-06 10:00:00,35.379024715929205,36784.25000000001
2019-01-06 11:00:00,38.05725199116071,39136.0
2019-01-06 12:00:00,38.03993452413691,39323.25000000001
2019-01-06 13:00:00,35.33075036465708,37819.75000000001
2019-01-06 14:00:00,36.27778597255682,38012.75
2019-01-06 15:00:00,35.29856746097899,37923.0
2019-01-06 16:00:00,37.97113502193452,39404.75
2019-01-06 17:00:00,39.26386744310345,41810.5
2019-01-06 18:00:00,39.34415716975309,41942.25
2019-01-06 19:00:00,38.65931341165049,39920.5
2019-01-06 20:00:00,36.18339328474432,38083.0
2019-01-06 21:00:00,35.2066807724281,36631.25
2019-01-06 22:00:00,35.190589322621676,36011.25
2019-01-06 23:00:00,34.753710460741935,33322.0
2019-01-07 00:00:00,31.96523089762611,30078.0
2019-01-07 01:00:00,30.458371879929384,28127.75
2019-01-07 02:00:00,30.400688674661975,27271.0
2019-01-07 03:00:00,30.514760769774018,27896.75
2019-01-07 04:00:00,31.98877557838757,29603.000000000004
2019-01-07 05:00:00,35.10079509661344,33538.5
2019-01-07 06:00:00,39.36659156111111,42617.0
2019-01-07 07:00:00,41.75701097025524,50132.0
2019-01-07 08:00:00,44.82833370747893,53580.50000000001
2019-01-07 09:00:00,44.849987101825846,53910.00000000001
2019-01-07 10:00:00,44.87164049617276,53962.75
2019-01-07 11:00:00,42.847218836092495,52564.25
2019-01-07 12:00:00,41.85842614463351,49908.5
2019-01-07 13:00:00,41.02090821445513,48378.5
2019-01-07 14:00:00,40.42017581025884,47181.0
2019-01-07 15:00:00,40.23775134987437,46001.00000000001
2019-01-07 16:00:00,40.25794698652638,44801.75000000001
2019-01-07 17:00:00,40.27731535141332,43982.75
2019-01-07 18:00:00,38.18590504107143,39582.5
2019-01-07 19:00:00,35.34314697276982,34103.75000000001
2019-01-07 20:00:00,30.906759097197188,27264.25
2019-01-07 21:00:00,28.9759375,22221.5
2019-01-07 22:00:00,28.32953903478093,19523.0
2019-01-07 23:00:00,26.446735527656255,14822.75
2019-01-08 00:00:00,25.35239991359447,10767.75
2019-01-08 01:00:00,2.727272727272727,9096.75
2019-01-08 02:00:00,2.727272727272727,8350.0
2019-01-08 03:00:00,2.727272727272727,8668.25
2019-01-08 04:00:00,25.226109591013824,10478.5
2019-01-08 05:00:00,25.91096934241706,13818.75
2019-01-08 06:00:00,28.1462024806701,19454.25
2019-01-08 07:00:00,29.964351820054947,24985.25
2019-01-08 08:00:00,30.685412852112684,26856.75
2019-01-08 09:00:00,29.889063358516488,25187.0
2019-01-08 10:00:00,29.367342060810813,24326.5
2019-01-08 11:00:00,29.33030827702703,23964.5
2019-01-08 12:00:00,28.979977439839573,22841.75
2019-01-08 13:00:00,28.943339739304815,23096.25
2019-01-08 14:00:00,29.062114415322583,23527.25
2019-01-08 15:00:00,29.663197973901102,24362.25
2019-01-08 16:00:00,29.625553743131874,25323.5
2019-01-08 17:00:00,30.33802552816902,27330.75
2019-01-08 18:00:00,30.29942693661972,27152.500000000007
2019-01-08 19:00:00,29.51262105082418,25491.25
2019-01-08 20:00:00,28.233925164473685,21917.75
2019-01-08 21:00:00,26.327245853808353,18845.25
2019-01-08 22:00:00,26.10118673780488,17346.0
2019-01-08 23:00:00,25.691788611778847,14543.75
2019-01-09 00:00:00,24.607667050691248,11325.75
2019-01-09 01:00:00,24.61078532948157,10910.000000000007
2019-01-09 02:00:00,24.6139036106106,10540.5
2019-01-09 03:00:00,24.617021889400924,11274.75
2019-01-09 04:00:00,25.32023894074645,13146.25
2019-01-09 05:00:00,26.064619919524393,16967.0
2019-01-09 06:00:00,28.886074324324326,24020.75
2019-01-09 07:00:00,31.718696833813055,30442.0
2019-01-09 08:00:00,34.48565860324194,33314.75
2019-01-09 09:00:00,34.84153623898679,33820.75
2019-01-09 10:00:00,34.84538830041299,33689.25
2019-01-09 11:00:00,34.84924036423458,33398.5
2019-01-09 12:00:00,34.47334303050109,32563.75
2019-01-09 13:00:00,34.47692358472222,32426.75
2019-01-09 14:00:00,34.48050414076798,33015.75
2019-01-09 15:00:00,34.863865363436126,33940.24999999999
2019-01-09 16:00:00,35.02185367342368,35322.75
2019-01-09 17:00:00,36.64728402109375,38729.0
2019-01-09 18:00:00,36.65133225347222,38397.5
2019-01-09 19:00:00,35.033460994220135,37462.5
2019-01-09 20:00:00,34.882893602670705,34918.75
