datetime,DE_CH_merged_relation/14650683-220-a+2,DE_CH_merged_way/50306784-2-220+1,DE_CH_merged_relation/3916226-380-c+3,DE_CH_merged_way/195538144-1-380+6,DE_CH_merged_way/195538144-2-220+4,DE_CH_merged_way/27854188-2-220+1,DE_CH_merged_way/50306784-1-380+1,DE_CH_merged_way/62332171-380+3,DE_CH_relation/3915993-380-c,DE_CH_way/1327046560-380,DE_CH_relation/3916522-380-a,DE_CH_relation/5603845-380,DE_CH_relation/5603846-380,DE_DK_relation/12842815-400,DE_DK_way/907517163-380,DE_DK_relation/3732382-400-a,DE_AT_way/48616848-380,DE_AT_merged_way/26971631-220+1,DE_AT_merged_way/30970013-2-220+3,DE_AT_merged_way/30970013-1-380+3,DE_AT_way/133787551-220,DE_AT_way/125690613-220,DE_AT_way/125690616-220,DE_AT_relation/1750800-220-b,DE_CZ_way/157331464-380,DE_CZ_way/157331464-380.1,DE_CZ_way/157331464-380.2,DE_PL_relation/1188569-400,DE_PL_relation/2239286-400,DE_PL_relation/3730417-380,DE_PL_relation/3730418-380,DE_LU_relation/3756857-220-c,DE_LU_relation/3756858-220-b,DE_LU_merged_way/33813956-220+2,DE_LU_way/89176927-220,DE_FR_relation/3717718-400,DE_FR_relation/3717719-220,DE_FR_relation/3756990-380,DE_FR_relation/6170191-400,DE_FR_relation/3756991-220,DE_NL_merged_way/24846754-380+7,DE_NL_merged_way/29291584-380+4,DE_NL_relation/1637163-380,DE_NL_relation/9981859-380,DE_NL_merged_way/521228484-380+9,DE_SE,DE_BE,DE_NO
2023-02-20 18:00:00,-3.195025,-6.404125,-11.048875,-11.048875,-3.195025,-6.404125,-22.09775,-22.09775,-11.048875,-11.048875,-11.048875,-11.048875,-11.048875,-135.6997,-257.8506,-135.6997,-29.603925,-29.603925,-4.283975,-14.7976,-8.56795,-8.56795,-8.56795,-4.283975,-276.0,-138.0,-138.0,0.0,0.0,0.0,0.0,113.625,113.625,113.625,113.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,976.75,-547.75
2023-02-20 19:00:00,-10.90735,-21.86275,-37.71925,-37.71925,-10.90735,-21.86275,-75.4385,-75.4385,-37.71925,-37.71925,-37.71925,-37.71925,-37.71925,-66.4076,-126.1848,-66.4076,-37.916775,-37.916775,-5.486925,-18.9528,-10.97385,-10.97385,-10.97385,-5.486925,-444.5,-222.25,-222.25,229.9908,229.9908,218.5092,218.5092,101.125,101.125,101.125,101.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,980.75,-571.0
2023-02-20 20:00:00,-6.963225,-13.957125,-24.079875,-24.079875,-6.963225,-13.957125,-48.15975,-48.15975,-24.079875,-24.079875,-24.079875,-24.079875,-24.079875,-88.6503,-168.4494,-88.6503,-39.613275,-39.613275,-5.732425,-19.8008,-11.46485,-11.46485,-11.46485,-5.732425,-406.0,-203.0,-203.0,0.0,0.0,0.0,0.0,86.0625,86.0625,86.0625,86.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,294.5,-571.5
2023-02-20 21:00:00,-4.398125,-8.815625,-15.209375,-15.209375,-4.398125,-8.815625,-30.41875,-30.41875,-15.209375,-15.209375,-15.209375,-15.209375,-15.209375,-83.2018,-158.0964,-83.2018,-57.3417,-57.3417,-8.2979,-28.6624,-16.5958,-16.5958,-16.5958,-8.2979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1875,65.1875,65.1875,65.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,570.0,-580.75
2023-02-20 22:00:00,-3.637675,-7.291375,-12.579625,-12.579625,-3.637675,-7.291375,-25.15925,-25.15925,-12.579625,-12.579625,-12.579625,-12.579625,-12.579625,-82.9454,-157.6092,-82.9454,-58.444425,-58.444425,-8.457475,-29.2136,-16.91495,-16.91495,-16.91495,-8.457475,0.0,0.0,0.0,210.7608,210.7608,200.2392,200.2392,64.9375,64.9375,64.9375,64.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,962.5,-560.0
2023-02-20 23:00:00,-2.73535,-5.48275,-9.45925,-9.45925,-2.73535,-5.48275,-18.9185,-18.9185,-9.45925,-9.45925,-9.45925,-9.45925,-9.45925,-65.3179,-124.1142,-65.3179,-77.86935,-77.86935,-11.26845,-38.9232,-22.5369,-22.5369,-22.5369,-11.26845,0.0,0.0,0.0,145.1224,145.1224,137.8776,137.8776,54.75,54.75,54.75,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,0.0,-95.25
2023-02-21 00:00:00,-0.26105,-0.52325,-0.90275,-0.90275,-0.26105,-0.52325,-1.8055,-1.8055,-0.90275,-0.90275,-0.90275,-0.90275,-0.90275,-18.4608,-35.0784,-18.4608,-55.13625,-55.13625,-7.97875,-27.56,-15.9575,-15.9575,-15.9575,-7.97875,0.0,0.0,0.0,174.8648,174.8648,166.1352,166.1352,38.9375,38.9375,38.9375,38.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,0.0,126.0
2023-02-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7291,79.2918,41.7291,-53.43975,-53.43975,-7.73325,-26.712,-15.4665,-15.4665,-15.4665,-7.73325,0.0,0.0,0.0,179.48,179.48,170.52,170.52,48.375,48.375,48.375,48.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.0,996.0,163.0
2023-02-21 02:00:00,-0.936375,-1.876875,-3.238125,-3.238125,-0.936375,-1.876875,-6.47625,-6.47625,-3.238125,-3.238125,-3.238125,-3.238125,-3.238125,98.6499,187.4502,98.6499,-85.1643,-85.1643,-12.3241,-42.5696,-24.6482,-24.6482,-24.6482,-12.3241,0.0,0.0,0.0,84.3556,84.3556,80.1444,80.1444,55.25,55.25,55.25,55.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,0.0,51.0
2023-02-21 03:00:00,-1.37335,-2.75275,-4.74925,-4.74925,-1.37335,-2.75275,-9.4985,-9.4985,-4.74925,-4.74925,-4.74925,-4.74925,-4.74925,178.9031,339.9438,178.9031,-102.723075,-102.723075,-14.865025,-51.3464,-29.73005,-29.73005,-29.73005,-14.865025,0.0,0.0,0.0,86.4068,86.4068,82.0932,82.0932,68.875,68.875,68.875,68.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,0.0,-24.5
2023-02-21 04:00:00,-2.230275,-4.470375,-7.712625,-7.712625,-2.230275,-4.470375,-15.42525,-15.42525,-7.712625,-7.712625,-7.712625,-7.712625,-7.712625,41.665,79.17,41.665,-124.947225,-124.947225,-18.081075,-62.4552,-36.16215,-36.16215,-36.16215,-18.081075,0.0,0.0,0.0,85.1248,85.1248,80.8752,80.8752,79.3125,79.3125,79.3125,79.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,997.5,-303.0
2023-02-21 05:00:00,-3.25745,-6.52925,-11.26475,-11.26475,-3.25745,-6.52925,-22.5295,-22.5295,-11.26475,-11.26475,-11.26475,-11.26475,-11.26475,-0.0641,-0.1218,-0.0641,-49.622625,-49.622625,-7.180875,-24.804,-14.36175,-14.36175,-14.36175,-7.180875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,94.5,94.5,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,999.75,-598.0
2023-02-21 06:00:00,-4.988325,-9.998625,-17.250375,-17.250375,-4.988325,-9.998625,-34.50075,-34.50075,-17.250375,-17.250375,-17.250375,-17.250375,-17.250375,-79.8045,-151.641,-79.8045,-88.642125,-88.642125,-12.827375,-44.308,-25.65475,-25.65475,-25.65475,-12.827375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.6875,106.6875,106.6875,106.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,0.0,-599.25
2023-02-21 07:00:00,6.225475,12.478375,21.528625,21.528625,6.225475,12.478375,43.05725,43.05725,21.528625,21.528625,21.528625,21.528625,21.528625,-94.868,-180.264,-94.868,-3.22335,-3.22335,-0.46645,-1.6112,-0.9329,-0.9329,-0.9329,-0.46645,0.0,0.0,0.0,113.5852,113.5852,107.9148,107.9148,116.625,116.625,116.625,116.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,995.75,-554.5
2023-02-21 08:00:00,2.03165,4.07225,7.02575,7.02575,2.03165,4.07225,14.0515,14.0515,7.02575,7.02575,7.02575,7.02575,7.02575,-41.8573,-79.5354,-41.8573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.5,214.25,214.25,-44.87,-44.87,-42.63,-42.63,120.3125,120.3125,120.3125,120.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,0.0,-580.0
2023-02-21 09:00:00,-14.58475,-29.23375,-50.43625,-50.43625,-14.58475,-29.23375,-100.8725,-100.8725,-50.43625,-50.43625,-50.43625,-50.43625,-50.43625,-97.7525,-185.745,-97.7525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,172.0,172.0,-19.23,-19.23,-18.27,-18.27,123.6875,123.6875,123.6875,123.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,998.5,-586.0
2023-02-21 10:00:00,-15.1409,-30.3485,-52.3595,-52.3595,-15.1409,-30.3485,-104.719,-104.719,-52.3595,-52.3595,-52.3595,-52.3595,-52.3595,-124.7386,-237.0228,-124.7386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.5,113.75,113.75,-25.64,-25.64,-24.36,-24.36,117.625,117.625,117.625,117.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.0,997.5,-690.5
2023-02-21 11:00:00,-11.718875,-23.489375,-40.525625,-40.525625,-11.718875,-23.489375,-81.05125,-81.05125,-40.525625,-40.525625,-40.525625,-40.525625,-40.525625,-191.659,-364.182,-191.659,-218.254725,-218.254725,-31.583575,-109.0952,-63.16715,-63.16715,-63.16715,-31.583575,264.0,132.0,132.0,174.352,174.352,165.648,165.648,104.125,104.125,104.125,104.125,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.03125,-0.03125,-0.0625,-616.0,939.0,-750.25
2023-02-21 12:00:00,-10.731425,-21.510125,-37.110875,-37.110875,-10.731425,-21.510125,-74.22175,-74.22175,-37.110875,-37.110875,-37.110875,-37.110875,-37.110875,-239.7981,-455.6538,-239.7981,-225.80415,-225.80415,-32.67605,-112.8688,-65.3521,-65.3521,-65.3521,-32.67605,-149.0,-74.5,-74.5,254.3488,254.3488,241.6512,241.6512,74.375,74.375,74.375,74.375,0.0,0.0,0.0,0.0,0.0,191.75,191.75,95.875,95.875,191.75,-617.0,947.75,-761.5
2023-02-21 13:00:00,-7.076725,-14.184625,-24.472375,-24.472375,-7.076725,-14.184625,-48.94475,-48.94475,-24.472375,-24.472375,-24.472375,-24.472375,-24.472375,0.0,0.0,0.0,-187.9722,-187.9722,-27.2014,-93.9584,-54.4028,-54.4028,-54.4028,-27.2014,-39.5,-19.75,-19.75,142.8148,142.8148,135.6852,135.6852,72.875,72.875,72.875,72.875,0.0,0.0,0.0,0.0,0.0,139.6875,139.6875,69.84375,69.84375,139.6875,-617.0,945.25,-763.25
2023-02-21 14:00:00,-6.520575,-13.069875,-22.549125,-22.549125,-6.520575,-13.069875,-45.09825,-45.09825,-22.549125,-22.549125,-22.549125,-22.549125,-22.549125,0.0,0.0,0.0,-127.661625,-127.661625,-18.473875,-63.812,-36.94775,-36.94775,-36.94775,-18.473875,-158.0,-79.0,-79.0,127.9436,127.9436,121.5564,121.5564,69.4375,69.4375,69.4375,69.4375,0.0,0.0,0.0,0.0,0.0,-36.1875,-36.1875,-18.09375,-18.09375,-36.1875,-617.0,940.75,-898.5
2023-02-21 15:00:00,-3.989525,-7.996625,-13.796375,-13.796375,-3.989525,-7.996625,-27.59275,-27.59275,-13.796375,-13.796375,-13.796375,-13.796375,-13.796375,0.0,0.0,0.0,-164.8998,-164.8998,-23.8626,-82.4256,-47.7252,-47.7252,-47.7252,-23.8626,310.5,155.25,155.25,-61.2796,-61.2796,-58.2204,-58.2204,73.4375,73.4375,73.4375,73.4375,0.0,0.0,0.0,0.0,0.0,-86.25,-86.25,-43.125,-43.125,-86.25,-617.0,653.0,0.0
2023-02-21 16:00:00,-5.056425,-10.135125,-17.485875,-17.485875,-5.056425,-10.135125,-34.97175,-34.97175,-17.485875,-17.485875,-17.485875,-17.485875,-17.485875,0.0,0.0,0.0,-297.05715,-297.05715,-42.98705,-148.4848,-85.9741,-85.9741,-85.9741,-42.98705,218.5,109.25,109.25,-58.4592,-58.4592,-55.5408,-55.5408,72.625,72.625,72.625,72.625,149.6502,41.1588,284.382,149.6502,41.1588,-56.4375,-56.4375,-28.21875,-28.21875,-56.4375,-602.0,973.0,0.0
2023-02-21 17:00:00,-6.1063,-12.2395,-21.1165,-21.1165,-6.1063,-12.2395,-42.233,-42.233,-21.1165,-21.1165,-21.1165,-21.1165,-21.1165,0.0,0.0,0.0,298.41435,298.41435,43.18345,149.1632,86.3669,86.3669,86.3669,43.18345,16.0,8.0,8.0,-34.8704,-34.8704,-33.1296,-33.1296,93.0,93.0,93.0,93.0,116.844,32.136,222.04,116.844,32.136,-150.5625,-150.5625,-75.28125,-75.28125,-150.5625,-104.0,312.75,0.0
2023-02-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.5374,-50.4252,-26.5374,218.1699,218.1699,31.5713,109.0528,63.1426,63.1426,63.1426,31.5713,13.5,6.75,6.75,-90.2528,-90.2528,-85.7472,-85.7472,109.5,109.5,109.5,109.5,-22.9194,-6.3036,-43.554,-22.9194,-6.3036,-159.1875,-159.1875,-79.59375,-79.59375,-159.1875,0.0,419.75,0.0
2023-02-21 19:00:00,1.85005,3.70825,6.39775,6.39775,1.85005,3.70825,12.7955,12.7955,6.39775,6.39775,6.39775,6.39775,6.39775,-119.1619,-226.4262,-119.1619,277.123275,277.123275,40.102425,138.5208,80.20485,80.20485,80.20485,40.102425,0.0,0.0,0.0,-97.432,-97.432,-92.568,-92.568,118.5,118.5,118.5,118.5,0.0,0.0,0.0,0.0,0.0,-171.75,-171.75,-85.875,-85.875,-171.75,0.0,545.5,0.0
2023-02-21 20:00:00,-8.540875,-17.119375,-29.535625,-29.535625,-8.540875,-17.119375,-59.07125,-59.07125,-29.535625,-29.535625,-29.535625,-29.535625,-29.535625,-193.9025,-368.445,-193.9025,307.0665,307.0665,44.4355,153.488,88.871,88.871,88.871,44.4355,1.0,0.5,0.5,-91.5348,-91.5348,-86.9652,-86.9652,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,-214.625,-214.625,-107.3125,-107.3125,-214.625,-477.0,382.5,0.0
2023-02-21 21:00:00,-9.097025,-18.234125,-31.458875,-31.458875,-9.097025,-18.234125,-62.91775,-62.91775,-31.458875,-31.458875,-31.458875,-31.458875,-31.458875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.75,1.75,-53.0748,-53.0748,-50.4252,-50.4252,77.9375,77.9375,77.9375,77.9375,0.0,0.0,0.0,0.0,0.0,-8.4375,-8.4375,-4.21875,-4.21875,-8.4375,-444.0,283.75,0.0
2023-02-21 22:00:00,-4.07465,-8.16725,-14.09075,-14.09075,-4.07465,-8.16725,-28.1815,-28.1815,-14.09075,-14.09075,-14.09075,-14.09075,-14.09075,0.0,0.0,0.0,-181.1862,-181.1862,-26.2194,-90.5664,-52.4388,-52.4388,-52.4388,-26.2194,152.5,76.25,76.25,138.7124,138.7124,131.7876,131.7876,68.6875,68.6875,68.6875,68.6875,207.8475,57.165,394.975,207.8475,57.165,-142.625,-142.625,-71.3125,-71.3125,-142.625,-606.0,153.5,0.0
2023-02-21 23:00:00,-1.362,-2.73,-4.71,-4.71,-1.362,-2.73,-9.42,-9.42,-4.71,-4.71,-4.71,-4.71,-4.71,0.0,0.0,0.0,-134.617275,-134.617275,-19.480425,-67.2888,-38.96085,-38.96085,-38.96085,-19.480425,199.0,99.5,99.5,148.712,148.712,141.288,141.288,55.5625,55.5625,55.5625,55.5625,205.1511,56.4234,389.851,205.1511,56.4234,0.0,0.0,0.0,0.0,0.0,-616.0,215.75,0.0
2023-02-22 00:00:00,-0.10215,-0.20475,-0.35325,-0.35325,-0.10215,-0.20475,-0.7065,-0.7065,-0.35325,-0.35325,-0.35325,-0.35325,-0.35325,0.0,0.0,0.0,-143.35425,-143.35425,-20.74475,-71.656,-41.4895,-41.4895,-41.4895,-20.74475,117.5,58.75,58.75,140.5072,140.5072,133.4928,133.4928,51.8125,51.8125,51.8125,51.8125,170.5473,46.9062,324.093,170.5473,46.9062,0.0,0.0,0.0,0.0,0.0,-610.0,27.75,0.0
2023-02-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178.386975,-178.386975,-25.814325,-89.1672,-51.62865,-51.62865,-51.62865,-25.814325,126.0,63.0,63.0,179.9928,179.9928,171.0072,171.0072,57.375,57.375,57.375,57.375,197.736,54.384,375.76,197.736,54.384,-118.3125,-118.3125,-59.15625,-59.15625,-118.3125,-616.0,-717.25,0.0
2023-02-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.955775,-115.955775,-16.779925,-57.9608,-33.55985,-33.55985,-33.55985,-16.779925,246.5,123.25,123.25,215.1196,215.1196,204.3804,204.3804,36.5625,36.5625,36.5625,36.5625,123.3603,33.9282,234.423,123.3603,33.9282,-227.375,-227.375,-113.6875,-113.6875,-227.375,-616.0,-592.75,0.0
2023-02-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.972875,-97.972875,-14.177625,-48.972,-28.35525,-28.35525,-28.35525,-14.177625,208.5,104.25,104.25,0.0,0.0,0.0,0.0,29.4375,29.4375,29.4375,29.4375,-63.8148,-17.5512,-121.268,-63.8148,-17.5512,0.0,0.0,0.0,0.0,0.0,-617.0,-793.25,0.0
2023-02-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.0553,-41.0553,-5.9411,-20.5216,-11.8822,-11.8822,-11.8822,-5.9411,280.5,140.25,140.25,0.0,0.0,0.0,0.0,33.8125,33.8125,33.8125,33.8125,-201.5559,-55.4346,-383.019,-201.5559,-55.4346,0.0,0.0,0.0,0.0,0.0,-448.0,-820.5,0.0
2023-02-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.059175,-27.059175,-3.915725,-13.5256,-7.83145,-7.83145,-7.83145,-3.915725,-143.0,-71.5,-71.5,0.0,0.0,0.0,0.0,36.625,36.625,36.625,36.625,-195.9384,-53.8896,-372.344,-195.9384,-53.8896,0.0,0.0,0.0,0.0,0.0,-357.0,-861.5,0.0
2023-02-22 06:00:00,19.98735,40.06275,69.11925,69.11925,19.98735,40.06275,138.2385,138.2385,69.11925,69.11925,69.11925,69.11925,69.11925,0.0,0.0,0.0,276.953625,276.953625,40.077875,138.436,80.15575,80.15575,80.15575,40.077875,-244.0,-122.0,-122.0,0.0,0.0,0.0,0.0,55.9375,55.9375,55.9375,55.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.0,-899.0,0.0
2023-02-22 07:00:00,-8.626,-17.29,-29.83,-29.83,-8.626,-17.29,-59.66,-59.66,-29.83,-29.83,-29.83,-29.83,-29.83,-229.3498,-435.8004,-229.3498,-11.1969,-11.1969,-1.6203,-5.5968,-3.2406,-3.2406,-3.2406,-1.6203,107.0,53.5,53.5,238.1956,238.1956,226.3044,226.3044,79.5,79.5,79.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-402.25,0.0
2023-02-22 08:00:00,-5.675,-11.375,-19.625,-19.625,-5.675,-11.375,-39.25,-39.25,-19.625,-19.625,-19.625,-19.625,-19.625,-227.8114,-432.8772,-227.8114,0.84825,0.84825,0.12275,0.424,0.2455,0.2455,0.2455,0.12275,-155.5,-77.75,-77.75,242.0416,242.0416,229.9584,229.9584,114.375,114.375,114.375,114.375,38.8731,10.6914,73.871,38.8731,10.6914,-140.25,-140.25,-70.125,-70.125,-140.25,0.0,-44.75,0.0
2023-02-22 09:00:00,-7.5591,-15.1515,-26.1405,-26.1405,-7.5591,-15.1515,-52.281,-52.281,-26.1405,-26.1405,-26.1405,-26.1405,-26.1405,-150.3786,-285.7428,-150.3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,9.0,222.0424,222.0424,210.9576,210.9576,119.625,119.625,119.625,119.625,0.0,0.0,0.0,0.0,0.0,-86.9375,-86.9375,-43.46875,-43.46875,-86.9375,0.0,282.5,0.0
2023-02-22 10:00:00,-8.177675,-16.391375,-28.279625,-28.279625,-8.177675,-16.391375,-56.55925,-56.55925,-28.279625,-28.279625,-28.279625,-28.279625,-28.279625,0.0,0.0,0.0,-176.860125,-176.860125,-25.593375,-88.404,-51.18675,-51.18675,-51.18675,-25.593375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0625,107.0625,107.0625,107.0625,0.0,0.0,0.0,0.0,0.0,-162.25,-162.25,-81.125,-81.125,-162.25,0.0,-140.0,0.0
2023-02-22 11:00:00,-6.963225,-13.957125,-24.079875,-24.079875,-6.963225,-13.957125,-48.15975,-48.15975,-24.079875,-24.079875,-24.079875,-24.079875,-24.079875,0.0,0.0,0.0,-62.007075,-62.007075,-8.973025,-30.9944,-17.94605,-17.94605,-17.94605,-8.973025,-196.0,-98.0,-98.0,0.0,0.0,0.0,0.0,104.625,104.625,104.625,104.625,0.0,0.0,0.0,0.0,0.0,-5.9375,-5.9375,-2.96875,-2.96875,-5.9375,0.0,-25.75,0.0
2023-02-22 12:00:00,-7.337775,-14.707875,-25.375125,-25.375125,-7.337775,-14.707875,-50.75025,-50.75025,-25.375125,-25.375125,-25.375125,-25.375125,-25.375125,0.0,0.0,0.0,-33.336225,-33.336225,-4.824075,-16.6632,-9.64815,-9.64815,-9.64815,-4.824075,7.0,3.5,3.5,0.0,0.0,0.0,0.0,104.9375,104.9375,104.9375,104.9375,0.0,0.0,0.0,0.0,0.0,-216.25,-216.25,-108.125,-108.125,-216.25,-473.0,868.0,0.0
2023-02-22 13:00:00,-5.033725,-10.089625,-17.407375,-17.407375,-5.033725,-10.089625,-34.81475,-34.81475,-17.407375,-17.407375,-17.407375,-17.407375,-17.407375,0.0,0.0,0.0,-54.033525,-54.033525,-7.819175,-27.0088,-15.63835,-15.63835,-15.63835,-7.819175,61.0,30.5,30.5,0.0,0.0,0.0,0.0,105.4375,105.4375,105.4375,105.4375,0.0,0.0,0.0,0.0,0.0,-203.875,-203.875,-101.9375,-101.9375,-203.875,-60.0,927.75,0.0
2023-02-22 14:00:00,-4.114375,-8.246875,-14.228125,-14.228125,-4.114375,-8.246875,-28.45625,-28.45625,-14.228125,-14.228125,-14.228125,-14.228125,-14.228125,0.0,0.0,0.0,-39.782925,-39.782925,-5.756975,-19.8856,-11.51395,-11.51395,-11.51395,-5.756975,90.5,45.25,45.25,0.0,0.0,0.0,0.0,82.5625,82.5625,82.5625,82.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.75,0.0
2023-02-22 15:00:00,-1.16905,-2.34325,-4.04275,-4.04275,-1.16905,-2.34325,-8.0855,-8.0855,-4.04275,-4.04275,-4.04275,-4.04275,-4.04275,0.0,0.0,0.0,-28.246725,-28.246725,-4.087575,-14.1192,-8.17515,-8.17515,-8.17515,-4.087575,-265.5,-132.75,-132.75,0.0,0.0,0.0,0.0,71.3125,71.3125,71.3125,71.3125,154.1442,42.3948,292.922,154.1442,42.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22 16:00:00,12.660925,25.377625,43.783375,43.783375,12.660925,25.377625,87.56675,87.56675,43.783375,43.783375,43.783375,43.783375,43.783375,0.0,0.0,0.0,-30.02805,-30.02805,-4.34535,-15.0096,-8.6907,-8.6907,-8.6907,-4.34535,-284.0,-142.0,-142.0,0.0,0.0,0.0,0.0,88.9375,88.9375,88.9375,88.9375,-144.9315,-39.861,-275.415,-144.9315,-39.861,0.0,0.0,0.0,0.0,0.0,0.0,968.75,0.0
2023-02-22 17:00:00,-0.675325,-1.353625,-2.335375,-2.335375,-0.675325,-1.353625,-4.67075,-4.67075,-2.335375,-2.335375,-2.335375,-2.335375,-2.335375,0.0,0.0,0.0,100.008675,100.008675,14.472225,49.9896,28.94445,28.94445,28.94445,14.472225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.875,128.875,128.875,128.875,-71.4546,-19.6524,-135.786,-71.4546,-19.6524,-49.875,-49.875,-24.9375,-24.9375,-49.875,0.0,-162.5,0.0
2023-02-22 18:00:00,-1.23715,-2.47975,-4.27825,-4.27825,-1.23715,-2.47975,-8.5565,-8.5565,-4.27825,-4.27825,-4.27825,-4.27825,-4.27825,0.0,0.0,0.0,-25.193025,-25.193025,-3.645675,-12.5928,-7.29135,-7.29135,-7.29135,-3.645675,0.0,0.0,0.0,243.0672,243.0672,230.9328,230.9328,152.5,152.5,152.5,152.5,206.2746,56.7324,391.986,206.2746,56.7324,-213.0,-213.0,-106.5,-106.5,-213.0,0.0,270.25,0.0
2023-02-22 19:00:00,7.065375,14.161875,24.433125,24.433125,7.065375,14.161875,48.86625,48.86625,24.433125,24.433125,24.433125,24.433125,24.433125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.5,123.5,123.5,123.5,0.0,0.0,0.0,0.0,0.0,-187.6875,-187.6875,-93.84375,-93.84375,-187.6875,0.0,432.5,0.0
2023-02-22 20:00:00,-7.780425,-15.595125,-26.905875,-26.905875,-7.780425,-15.595125,-53.81175,-53.81175,-26.905875,-26.905875,-26.905875,-26.905875,-26.905875,0.0,0.0,0.0,-268.131825,-268.131825,-38.801275,-134.0264,-77.60255,-77.60255,-77.60255,-38.801275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.9375,111.9375,111.9375,111.9375,0.0,0.0,0.0,0.0,0.0,65.5625,65.5625,32.78125,32.78125,65.5625,0.0,378.5,0.0
2023-02-22 21:00:00,-6.577325,-13.183625,-22.745375,-22.745375,-6.577325,-13.183625,-45.49075,-45.49075,-22.745375,-22.745375,-22.745375,-22.745375,-22.745375,0.0,0.0,0.0,-188.735625,-188.735625,-27.311875,-94.34,-54.62375,-54.62375,-54.62375,-27.311875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.9375,110.9375,110.9375,110.9375,0.0,0.0,0.0,0.0,0.0,13.9375,13.9375,6.96875,6.96875,13.9375,0.0,166.75,0.0
