name,technology,bidding_EOM,bidding_redispatch,max_power_charge,max_power_discharge,efficiency_charge,efficiency_discharge,min_soc,max_soc,additional_cost_charge,additional_cost_discharge,natural_inflow,unit_operator,node
battery_li_ion176,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,40.727379,40.727379,0.95,0.95,1,49.140958,0.28,0.28,0,battery_operator_176,way/133342285-220
battery_li_ion177,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.576631,4.576631,0.95,0.95,1,7.9950779999999995,0.28,0.28,0,battery_operator_177,way/137602559-220
battery_li_ion178,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.27221,7.27221,0.95,0.95,1,15.783296000000002,0.28,0.28,0,battery_operator_178,way/137602559-380
battery_li_ion179,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,6.379662,6.379662,0.95,0.95,1,11.137426,0.28,0.28,0,battery_operator_179,way/142487746-380
battery_li_ion180,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,25.357315,25.357315,0.95,0.95,1,47.758905,0.28,0.28,0,battery_operator_180,way/143854536-380
battery_li_ion181,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,21.048645,21.048645,0.95,0.95,1,36.382034000000004,0.28,0.28,0,battery_operator_181,way/143882655-220
battery_li_ion182,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.27504,13.27504,0.95,0.95,1,26.351716,0.28,0.28,0,battery_operator_182,way/143882655-380
battery_li_ion183,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.122111,3.122111,0.95,0.95,1,5.623895999999999,0.28,0.28,0,battery_operator_183,way/143903369-220
battery_li_ion184,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,17.751514999999998,17.751514999999998,0.95,0.95,1,25.37359,0.28,0.28,0,battery_operator_184,way/145002769-380
battery_li_ion185,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.432737,7.432737,0.95,0.95,1,10.719476,0.28,0.28,0,battery_operator_185,way/145680894-220
battery_li_ion186,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.079176,13.079176,0.95,0.95,1,19.447575,0.28,0.28,0,battery_operator_186,way/147521567-220
battery_li_ion187,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,10.344177,10.344177,0.95,0.95,1,16.613763,0.28,0.28,0,battery_operator_187,way/147521567-380
battery_li_ion188,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.4824089999999996,3.4824089999999996,0.95,0.95,1,5.74366,0.28,0.28,0,battery_operator_188,way/147878692-380
battery_li_ion189,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,19.968263,19.968263,0.95,0.95,1,33.952028,0.28,0.28,0,battery_operator_189,way/148211527-380
battery_li_ion190,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,80.420438,80.420438,0.95,0.95,1,130.762732,0.28,0.28,0,battery_operator_190,way/148446247-380
battery_li_ion191,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,29.761478,29.761478,0.95,0.95,1,46.98944899999999,0.28,0.28,0,battery_operator_191,way/149256409-380
battery_li_ion192,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,9.559215,9.559215,0.95,0.95,1,15.002230999999998,0.28,0.28,0,battery_operator_192,way/149987048-380
battery_li_ion193,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.388441,7.388441,0.95,0.95,1,12.415682,0.28,0.28,0,battery_operator_193,way/150200540-380
battery_li_ion194,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.016142,7.016142,0.95,0.95,1,14.213758,0.28,0.28,0,battery_operator_194,way/151507370-220
battery_li_ion195,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,5.665052,5.665052,0.95,0.95,1,9.17915,0.28,0.28,0,battery_operator_195,way/151967290-380
battery_li_ion196,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.4086490000000005,7.4086490000000005,0.95,0.95,1,10.996252,0.28,0.28,0,battery_operator_196,way/152018146-220
battery_li_ion197,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,47.259769,47.259769,0.95,0.95,1,57.018168,0.28,0.28,0,battery_operator_197,way/152018146-380
battery_li_ion198,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,42.949718,42.949718,0.95,0.95,1,66.15642199999999,0.28,0.28,0,battery_operator_198,way/152107815-380
battery_li_ion199,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,8.243154,8.243154,0.95,0.95,1,13.09147,0.28,0.28,0,battery_operator_199,way/152219167-220
battery_li_ion200,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,15.641399,15.641399,0.95,0.95,1,25.196374000000002,0.28,0.28,0,battery_operator_200,way/152261133-220
battery_li_ion201,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,21.637907,21.637907,0.95,0.95,1,34.629632,0.28,0.28,0,battery_operator_201,way/152403632-220
battery_li_ion202,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,9.604452,9.604452,0.95,0.95,1,15.332008000000002,0.28,0.28,0,battery_operator_202,way/152924498-220
battery_li_ion203,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,10.508174,10.508174,0.95,0.95,1,19.234915,0.28,0.28,0,battery_operator_203,way/152924498-380
battery_li_ion204,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,14.061614,14.061614,0.95,0.95,1,21.404466,0.28,0.28,0,battery_operator_204,way/152924508-220
battery_li_ion205,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.841958,4.841958,0.95,0.95,1,8.840334,0.28,0.28,0,battery_operator_205,way/152973139-380
battery_li_ion206,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,30.820682,30.820682,0.95,0.95,1,56.490729,0.28,0.28,0,battery_operator_206,way/154869247-220
battery_li_ion207,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,42.180513,42.180513,0.95,0.95,1,48.024729,0.28,0.28,0,battery_operator_207,way/156402422-220
battery_li_ion208,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,28.696984999999998,28.696984999999998,0.95,0.95,1,47.175529,0.28,0.28,0,battery_operator_208,way/156673636-380
battery_li_ion209,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.811732,13.811732,0.95,0.95,1,23.976672,0.28,0.28,0,battery_operator_209,way/156673637-220
battery_li_ion210,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.141668000000001,13.141668000000001,0.95,0.95,1,20.829967,0.28,0.28,0,battery_operator_210,way/156673637-380
battery_li_ion211,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,26.753087999999998,26.753087999999998,0.95,0.95,1,40.240549,0.28,0.28,0,battery_operator_211,way/156960655-380
battery_li_ion212,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,40.747316,40.747316,0.95,0.95,1,64.606789,0.28,0.28,0,battery_operator_212,way/157164284-220
battery_li_ion213,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,35.719927,35.719927,0.95,0.95,1,59.467664,0.28,0.28,0,battery_operator_213,way/157328339-380
battery_li_ion214,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.984450000000001,4.984450000000001,0.95,0.95,1,7.723559,0.28,0.28,0,battery_operator_214,way/157628351-380
battery_li_ion215,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.345503,3.345503,0.95,0.95,1,5.7331199999999995,0.28,0.28,0,battery_operator_215,way/157806991-380
battery_li_ion216,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,9.861099,9.861099,0.95,0.95,1,17.331106000000002,0.28,0.28,0,battery_operator_216,way/159326655-220
battery_li_ion217,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,33.727726000000004,33.727726000000004,0.95,0.95,1,52.879639,0.28,0.28,0,battery_operator_217,way/160584794-380
battery_li_ion218,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,29.894966,29.894966,0.95,0.95,1,47.964065,0.28,0.28,0,battery_operator_218,way/160929097-220
battery_li_ion219,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,6.04495,6.04495,0.95,0.95,1,9.642208,0.28,0.28,0,battery_operator_219,way/166604822-380
battery_li_ion220,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,21.272254,21.272254,0.95,0.95,1,35.72095,0.28,0.28,0,battery_operator_220,way/167352587-220
battery_li_ion221,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.04132,4.04132,0.95,0.95,1,5.7809360000000005,0.28,0.28,0,battery_operator_221,way/169244940-220
battery_li_ion222,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,8.778559,8.778559,0.95,0.95,1,13.389304,0.28,0.28,0,battery_operator_222,way/172997498-220
battery_li_ion223,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,27.894064,27.894064,0.95,0.95,1,46.718485,0.28,0.28,0,battery_operator_223,way/173112252-220
battery_li_ion224,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,16.676146,16.676146,0.95,0.95,1,31.971851,0.28,0.28,0,battery_operator_224,way/18629425-220
battery_li_ion225,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.93334,7.93334,0.95,0.95,1,14.411476,0.28,0.28,0,battery_operator_225,way/18629425-380
battery_li_ion226,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,17.644347,17.644347,0.95,0.95,1,29.327097000000002,0.28,0.28,0,battery_operator_226,way/198448981-380
battery_li_ion227,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,11.427127,11.427127,0.95,0.95,1,18.323143,0.28,0.28,0,battery_operator_227,way/202164315-380
battery_li_ion228,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,75.920128,75.920128,0.95,0.95,1,115.57667599999999,0.28,0.28,0,battery_operator_228,way/202747445-380
battery_li_ion229,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,18.13064,18.13064,0.95,0.95,1,32.076398,0.28,0.28,0,battery_operator_229,way/202865177-380
battery_li_ion230,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,14.452184,14.452184,0.95,0.95,1,22.850859999999997,0.28,0.28,0,battery_operator_230,way/206289192-380
battery_li_ion231,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,36.534021,36.534021,0.95,0.95,1,48.288749,0.28,0.28,0,battery_operator_231,way/207756597-220
battery_li_ion232,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.011413,4.011413,0.95,0.95,1,6.058688,0.28,0.28,0,battery_operator_232,way/22690852-220
battery_li_ion233,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,11.172997,11.172997,0.95,0.95,1,17.913865,0.28,0.28,0,battery_operator_233,way/22720647-220
battery_li_ion234,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.923916999999999,7.923916999999999,0.95,0.95,1,13.430762000000001,0.28,0.28,0,battery_operator_234,way/22720647-380
battery_li_ion235,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,11.730314,11.730314,0.95,0.95,1,20.827511,0.28,0.28,0,battery_operator_235,way/22765517-220
battery_li_ion236,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.608186,4.608186,0.95,0.95,1,8.55979,0.28,0.28,0,battery_operator_236,way/22765517-380
battery_li_ion237,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,8.372516000000001,8.372516000000001,0.95,0.95,1,13.947018,0.28,0.28,0,battery_operator_237,way/22766160-220
battery_li_ion238,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,2.886208,2.886208,0.95,0.95,1,5.509893,0.28,0.28,0,battery_operator_238,way/22766160-380
battery_li_ion239,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.136493999999999,13.136493999999999,0.95,0.95,1,22.148256999999997,0.28,0.28,0,battery_operator_239,way/22767509-220
battery_li_ion240,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,35.329077,35.329077,0.95,0.95,1,62.932377,0.28,0.28,0,battery_operator_240,way/22767509-380
battery_li_ion241,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,36.516108,36.516108,0.95,0.95,1,46.503108,0.28,0.28,0,battery_operator_241,way/229565743-220
battery_li_ion242,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.128323,13.128323,0.95,0.95,1,23.698649,0.28,0.28,0,battery_operator_242,way/22960899-380
battery_li_ion243,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.012046,4.012046,0.95,0.95,1,6.50954,0.28,0.28,0,battery_operator_243,way/22964137-380
battery_li_ion244,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,36.820414,36.820414,0.95,0.95,1,70.221955,0.28,0.28,0,battery_operator_244,way/22973052-220
battery_li_ion245,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,16.808722,16.808722,0.95,0.95,1,29.030458,0.28,0.28,0,battery_operator_245,way/22973070-380
battery_li_ion246,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,30.019937,30.019937,0.95,0.95,1,49.793431,0.28,0.28,0,battery_operator_246,way/23084417-220
battery_li_ion247,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.145071,4.145071,0.95,0.95,1,6.967154,0.28,0.28,0,battery_operator_247,way/23084554-220
battery_li_ion248,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,10.27547,10.27547,0.95,0.95,1,18.276328,0.28,0.28,0,battery_operator_248,way/23084554-380
battery_li_ion249,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.084822,13.084822,0.95,0.95,1,22.884062,0.28,0.28,0,battery_operator_249,way/23135618-220
battery_li_ion250,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.271666,3.271666,0.95,0.95,1,6.985971,0.28,0.28,0,battery_operator_250,way/23140544-220
battery_li_ion251,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,107.542318,107.542318,0.95,0.95,1,166.688532,0.28,0.28,0,battery_operator_251,way/23161029-220
battery_li_ion252,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.923037,3.923037,0.95,0.95,1,8.977488000000001,0.28,0.28,0,battery_operator_252,way/23192640-220
battery_li_ion253,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,10.764391,10.764391,0.95,0.95,1,18.483677999999998,0.28,0.28,0,battery_operator_253,way/23284340-220
battery_li_ion254,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.603777,13.603777,0.95,0.95,1,21.651148,0.28,0.28,0,battery_operator_254,way/23284340-380
battery_li_ion255,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.983427,3.983427,0.95,0.95,1,6.329611,0.28,0.28,0,battery_operator_255,way/23380800-380
battery_li_ion256,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,14.424227,14.424227,0.95,0.95,1,35.67262,0.28,0.28,0,battery_operator_256,way/234171369-380
battery_li_ion257,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,42.228778,42.228778,0.95,0.95,1,82.531471,0.28,0.28,0,battery_operator_257,way/23583867-380
battery_li_ion258,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,46.949679,46.949679,0.95,0.95,1,80.15296599999999,0.28,0.28,0,battery_operator_258,way/23682013-220
battery_li_ion259,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,54.197824,54.197824,0.95,0.95,1,89.089465,0.28,0.28,0,battery_operator_259,way/23816140-220
battery_li_ion260,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.908849,13.908849,0.95,0.95,1,22.187988999999998,0.28,0.28,0,battery_operator_260,way/23881272-220
battery_li_ion261,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,21.466172,21.466172,0.95,0.95,1,32.807968,0.28,0.28,0,battery_operator_261,way/23899043-380
battery_li_ion262,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,23.869448000000002,23.869448000000002,0.95,0.95,1,40.051758,0.28,0.28,0,battery_operator_262,way/23907283-380
battery_li_ion263,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,28.560431,28.560431,0.95,0.95,1,50.930343,0.28,0.28,0,battery_operator_263,way/24042358-380
battery_li_ion264,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,14.943898,14.943898,0.95,0.95,1,19.686230000000002,0.28,0.28,0,battery_operator_264,way/24158385-220
battery_li_ion265,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,64.514973,64.514973,0.95,0.95,1,90.088472,0.28,0.28,0,battery_operator_265,way/24230738-380
battery_li_ion266,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,31.977685,31.977685,0.95,0.95,1,59.749963,0.28,0.28,0,battery_operator_266,way/24237879-220
battery_li_ion267,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,43.764562,43.764562,0.95,0.95,1,69.290041,0.28,0.28,0,battery_operator_267,way/24258096-380
battery_li_ion268,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,8.078794,8.078794,0.95,0.95,1,12.381169,0.28,0.28,0,battery_operator_268,way/24262656-380
battery_li_ion269,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,21.198455,21.198455,0.95,0.95,1,38.157534,0.28,0.28,0,battery_operator_269,way/24267175-220
battery_li_ion270,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,24.523711000000002,24.523711000000002,0.95,0.95,1,41.546102,0.28,0.28,0,battery_operator_270,way/24268944-380
battery_li_ion271,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,32.934227,32.934227,0.95,0.95,1,50.76088,0.28,0.28,0,battery_operator_271,way/24272541-220
battery_li_ion272,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.106728,3.106728,0.95,0.95,1,5.263426,0.28,0.28,0,battery_operator_272,way/24280460-380
battery_li_ion273,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,11.225850000000001,11.225850000000001,0.95,0.95,1,17.73029,0.28,0.28,0,battery_operator_273,way/24413992-380
battery_li_ion274,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,12.109037,12.109037,0.95,0.95,1,21.72232,0.28,0.28,0,battery_operator_274,way/24462228-220
battery_li_ion275,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,15.371969,15.371969,0.95,0.95,1,15.56477,0.28,0.28,0,battery_operator_275,way/24478889-380
battery_li_ion276,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.584725,3.584725,0.95,0.95,1,5.70348,0.28,0.28,0,battery_operator_276,way/24493551-380
battery_li_ion277,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.511945,4.511945,0.95,0.95,1,7.62931,0.28,0.28,0,battery_operator_277,way/24502420-380
battery_li_ion278,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.840578,4.840578,0.95,0.95,1,7.614405,0.28,0.28,0,battery_operator_278,way/24604789-380
battery_li_ion279,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,64.627649,64.627649,0.95,0.95,1,99.980293,0.28,0.28,0,battery_operator_279,way/24685992-380
battery_li_ion280,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,78.81353899999999,78.81353899999999,0.95,0.95,1,105.785568,0.28,0.28,0,battery_operator_280,way/24705761-220
battery_li_ion281,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.663421,13.663421,0.95,0.95,1,21.534308,0.28,0.28,0,battery_operator_281,way/24705761-380
battery_li_ion282,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,19.521477,19.521477,0.95,0.95,1,35.574034,0.28,0.28,0,battery_operator_282,way/24757392-380
battery_li_ion283,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,10.652053,10.652053,0.95,0.95,1,22.106132,0.28,0.28,0,battery_operator_283,way/24757393-380
battery_li_ion284,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,26.397199,26.397199,0.95,0.95,1,69.526988,0.28,0.28,0,battery_operator_284,way/24757833-380
battery_li_ion285,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,29.1629,29.1629,0.95,0.95,1,44.636136,0.28,0.28,0,battery_operator_285,way/24758329-380
battery_li_ion286,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,36.036547999999996,36.036547999999996,0.95,0.95,1,71.986043,0.28,0.28,0,battery_operator_286,way/24759324-220
battery_li_ion287,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,9.75121,9.75121,0.95,0.95,1,18.04966,0.28,0.28,0,battery_operator_287,way/24765111-220
battery_li_ion288,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,32.992612,32.992612,0.95,0.95,1,56.420266,0.28,0.28,0,battery_operator_288,way/24768051-220
battery_li_ion289,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.335125,4.335125,0.95,0.95,1,6.985338,0.28,0.28,0,battery_operator_289,way/24799890-220
battery_li_ion290,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,32.711907000000004,32.711907000000004,0.95,0.95,1,52.949165,0.28,0.28,0,battery_operator_290,way/24815262-220
battery_li_ion291,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,5.1890920000000005,5.1890920000000005,0.95,0.95,1,9.242799999999999,0.28,0.28,0,battery_operator_291,way/24976300-220
battery_li_ion292,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,40.302213,40.302213,0.95,0.95,1,78.40553,0.28,0.28,0,battery_operator_292,way/24976300-380
battery_li_ion293,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,4.106806000000001,4.106806000000001,0.95,0.95,1,7.506661,0.28,0.28,0,battery_operator_293,way/25043127-380
battery_li_ion294,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,6.6351070000000005,6.6351070000000005,0.95,0.95,1,13.209102,0.28,0.28,0,battery_operator_294,way/25044557-380
battery_li_ion295,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,20.190739999999998,20.190739999999998,0.95,0.95,1,38.305668,0.28,0.28,0,battery_operator_295,way/25306752-220
battery_li_ion296,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,10.039665,10.039665,0.95,0.95,1,20.545413,0.28,0.28,0,battery_operator_296,way/25306752-380
battery_li_ion297,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,17.385052,17.385052,0.95,0.95,1,27.015113,0.28,0.28,0,battery_operator_297,way/25306938-380
battery_li_ion298,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.217677,7.217677,0.95,0.95,1,13.805896,0.28,0.28,0,battery_operator_298,way/25426571-380
battery_li_ion299,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,9.352175,9.352175,0.95,0.95,1,16.655579,0.28,0.28,0,battery_operator_299,way/254326606-380
battery_li_ion300,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,9.546462,9.546462,0.95,0.95,1,14.894981000000001,0.28,0.28,0,battery_operator_300,way/25506770-380
battery_li_ion301,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,33.520915,33.520915,0.95,0.95,1,43.857035,0.28,0.28,0,battery_operator_301,way/25746125-380
battery_li_ion302,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.3163650000000002,3.3163650000000002,0.95,0.95,1,5.25272,0.28,0.28,0,battery_operator_302,way/25786404-220
battery_li_ion303,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,18.199059,18.199059,0.95,0.95,1,33.02745,0.28,0.28,0,battery_operator_303,way/25943440-220
battery_li_ion304,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.330813,7.330813,0.95,0.95,1,13.179167999999999,0.28,0.28,0,battery_operator_304,way/25943440-380
battery_li_ion305,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,46.445895,46.445895,0.95,0.95,1,79.045667,0.28,0.28,0,battery_operator_305,way/259561755-380
battery_li_ion306,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.276211,7.276211,0.95,0.95,1,11.317505,0.28,0.28,0,battery_operator_306,way/25992879-380
battery_li_ion307,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,5.231899,5.231899,0.95,0.95,1,9.383178,0.28,0.28,0,battery_operator_307,way/26245195-220
battery_li_ion308,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,9.586195,9.586195,0.95,0.95,1,17.062516,0.28,0.28,0,battery_operator_308,way/26245195-380
battery_li_ion309,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,8.512949,8.512949,0.95,0.95,1,17.908249,0.28,0.28,0,battery_operator_309,way/26291794-380
battery_li_ion310,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,32.713604000000004,32.713604000000004,0.95,0.95,1,53.008528999999996,0.28,0.28,0,battery_operator_310,way/26383042-380
battery_li_ion311,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,27.842258,27.842258,0.95,0.95,1,50.549275,0.28,0.28,0,battery_operator_311,way/26403575-380
battery_li_ion312,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,19.013892,19.013892,0.95,0.95,1,32.849811,0.28,0.28,0,battery_operator_312,way/26404600-380
battery_li_ion313,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.799407,7.799407,0.95,0.95,1,14.082165,0.28,0.28,0,battery_operator_313,way/26472665-220
battery_li_ion314,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,16.140962000000002,16.140962000000002,0.95,0.95,1,23.326635999999997,0.28,0.28,0,battery_operator_314,way/26472665-380
battery_li_ion315,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.871902,13.871902,0.95,0.95,1,24.779303,0.28,0.28,0,battery_operator_315,way/26474759-380
battery_li_ion316,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.841717,7.841717,0.95,0.95,1,14.503273,0.28,0.28,0,battery_operator_316,way/26593935-380
battery_li_ion317,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,5.384209,5.384209,0.95,0.95,1,11.785271,0.28,0.28,0,battery_operator_317,way/266684854-380
battery_li_ion318,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,13.411564,13.411564,0.95,0.95,1,22.296671,0.28,0.28,0,battery_operator_318,way/26777313-380
battery_li_ion319,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,18.685019,18.685019,0.95,0.95,1,37.363287,0.28,0.28,0,battery_operator_319,way/26814283-380
battery_li_ion320,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,3.99543,3.99543,0.95,0.95,1,6.527944,0.28,0.28,0,battery_operator_320,way/26927264-380
battery_li_ion321,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,55.276578,55.276578,0.95,0.95,1,62.787973,0.28,0.28,0,battery_operator_321,way/27124619-220
battery_li_ion322,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,11.565491,11.565491,0.95,0.95,1,18.75859,0.28,0.28,0,battery_operator_322,way/27149550-220
battery_li_ion323,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,17.433829,17.433829,0.95,0.95,1,30.30462,0.28,0.28,0,battery_operator_323,way/27149550-380
battery_li_ion324,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,6.9500139999999995,6.9500139999999995,0.95,0.95,1,12.90517,0.28,0.28,0,battery_operator_324,way/274621059-220
battery_li_ion325,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,7.492238,7.492238,0.95,0.95,1,11.860188,0.28,0.28,0,battery_operator_325,way/274630377-220
