datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen,naphtha for industry,solid biomass for industry,natural gas for industry,hard coal for industry
2040-01-01 00:00:00,3.2679429652922902,6.313160905735404,27.830436989752304,180.53389964322028,102.41690299166856,0.0,0.0,517.3813522168067,117.04458138469477,90.61009874894522,70.42327381882332,130.28100085483277,180.2153014214641
2040-01-01 01:00:00,3.2679429652922902,6.313160905735404,27.830436989752304,180.53389964322028,102.41690299166856,0.0,0.0,517.3813522168067,117.04458138469477,90.61009874894522,70.42327381882332,130.28100085483277,180.2153014214641
2040-01-01 02:00:00,3.2679429652922902,6.313160905735404,27.830436989752304,180.53389964322028,102.41690299166856,0.0,0.0,517.3813522168067,117.04458138469477,90.61009874894522,70.42327381882332,130.28100085483277,180.2153014214641
2040-01-01 03:00:00,3.268007503334779,6.313160905378315,27.83043711924405,180.533899691366,102.41692058201852,0.0,0.0,517.3813522168067,117.06412757420208,89.37681954219518,70.32398497625513,130.28100098432452,180.21530142110709
2040-01-01 04:00:00,3.268007503334779,6.313160905378315,27.83043711924405,180.533899691366,102.41692058201852,0.0,0.0,517.3813522168067,117.06412757420208,89.37681954219518,70.32398497625513,130.28100098432452,180.21530142110709
2040-01-01 05:00:00,3.268007503334779,6.313160905378315,27.83043711924405,180.533899691366,102.41692058201852,0.0,0.0,517.3813522168067,117.06412757420208,89.37681954219518,70.32398497625513,130.28100098432452,180.21530142110709
2040-01-01 06:00:00,3.2680723306934016,6.313160904389538,27.830437129485105,180.5338997488948,102.4169274448373,0.0,0.0,517.3813522168067,118.4533953505512,90.03080432610162,70.31106271167337,130.28100099456557,180.2153014201183
2040-01-01 07:00:00,3.2680723306934016,6.313160904389538,27.830437129485105,180.5338997488948,102.4169274448373,0.0,0.0,517.3813522168067,118.4533953505512,90.03080432610162,70.31106271167337,130.28100099456557,180.2153014201183
2040-01-01 08:00:00,3.2680723306934016,6.313160904389538,27.830437129485105,180.5338997488948,102.4169274448373,0.0,0.0,517.3813522168067,118.4533953505512,90.03080432610162,70.31106271167337,130.28100099456557,180.2153014201183
2040-01-01 09:00:00,3.2681374606957654,6.3131609033866205,27.83043709807076,180.53389973067405,102.41693165071446,0.0,0.0,517.3813522168067,118.32678943259802,92.64193939536194,70.32230369071347,130.28100096315123,180.2153014191153
2040-01-01 10:00:00,3.2681374606957654,6.3131609033866205,27.83043709807076,180.53389973067405,102.41693165071446,0.0,0.0,517.3813522168067,118.32678943259802,92.64193939536194,70.32230369071347,130.28100096315123,180.2153014191153
2040-01-01 11:00:00,3.2681374606957654,6.3131609033866205,27.83043709807076,180.53389973067405,102.41693165071446,0.0,0.0,517.3813522168067,118.32678943259802,92.64193939536194,70.32230369071347,130.28100096315123,180.2153014191153
