,EOM
2019-01-01 00:00:00,27.382578341013826
2019-01-01 01:00:00,26.034507328469022
2019-01-01 02:00:00,25.827287906426015
2019-01-01 03:00:00,2.727272727272727
2019-01-01 04:00:00,25.11771689388121
2019-01-01 05:00:00,2.727272727272727
2019-01-01 06:00:00,2.727272727272727
2019-01-01 07:00:00,2.727272727272727
2019-01-01 08:00:00,2.727272727272727
2019-01-01 09:00:00,25.42505826372888
2019-01-01 10:00:00,26.1637826421106
2019-01-01 11:00:00,27.089695780529954
2019-01-01 12:00:00,2.727272727272727
2019-01-01 13:00:00,2.727272727272727
2019-01-01 14:00:00,2.727272727272727
2019-01-01 15:00:00,2.727272727272727
2019-01-01 16:00:00,26.108793842805945
2019-01-01 17:00:00,2.727272727272727
2019-01-01 18:00:00,25.67901127672171
2019-01-01 19:00:00,2.727272727272727
2019-01-01 20:00:00,24.709943036368664
2019-01-01 21:00:00,25.02049803187404
2019-01-01 22:00:00,25.497980079577896
2019-01-01 23:00:00,2.727272727272727
2019-01-02 00:00:00,2.727272727272727
2019-01-02 01:00:00,25.026021217336407
2019-01-02 02:00:00,2.727272727272727
2019-01-02 03:00:00,2.727272727272727
2019-01-02 04:00:00,2.727272727272727
2019-01-02 05:00:00,22.84660986640809
2019-01-02 06:00:00,22.840024801587298
2019-01-02 07:00:00,22.26927054527189
2019-01-02 08:00:00,22.653334053379414
2019-01-02 09:00:00,22.59476480494752
2019-01-02 10:00:00,21.7534424203149
2019-01-02 11:00:00,21.904605894777266
2019-01-02 12:00:00,22.077499039917047
2019-01-02 13:00:00,23.004062006656746
2019-01-02 14:00:00,24.29474823719886
2019-01-02 15:00:00,24.966451461876282
2019-01-02 16:00:00,25.381049107142857
2019-01-02 17:00:00,2.727272727272727
2019-01-02 18:00:00,25.092218461981567
2019-01-02 19:00:00,25.666956365207376
2019-01-02 20:00:00,2.727272727272727
2019-01-02 21:00:00,25.047758616551462
2019-01-02 22:00:00,2.727272727272727
2019-01-02 23:00:00,2.727272727272727
2019-01-03 00:00:00,25.109000869432286
2019-01-03 01:00:00,2.727272727272727
2019-01-03 02:00:00,2.727272727272727
2019-01-03 03:00:00,24.030511136691246
2019-01-03 04:00:00,23.775468746688112
2019-01-03 05:00:00,2.727272727272727
2019-01-03 06:00:00,23.54335925499232
2019-01-03 07:00:00,23.86768717312628
2019-01-03 08:00:00,24.466863959271887
2019-01-03 09:00:00,2.727272727272727
2019-01-03 10:00:00,24.30730526753712
2019-01-03 11:00:00,24.484972764945276
2019-01-03 12:00:00,2.727272727272727
2019-01-03 13:00:00,2.727272727272727
2019-01-03 14:00:00,27.045019201271888
2019-01-03 15:00:00,2.727272727272727
2019-01-03 16:00:00,2.727272727272727
2019-01-03 17:00:00,28.151469974078342
2019-01-03 18:00:00,29.201956645225298
2019-01-03 19:00:00,2.727272727272727
2019-01-03 20:00:00,2.727272727272727
2019-01-03 21:00:00,29.222566073146442
2019-01-03 22:00:00,29.582142460429147
