tick,electricity_price
7485,21.51375
7486,21.51916667
7487,21.52458333
7488,21.53
7489,21.52270833
7490,21.51541667
7491,21.508125
7492,21.50083333
7493,21.49354167
7494,21.48625
7495,21.47895833
7496,21.47166667
7497,21.464375
7498,21.45708333
7499,21.44979167
7500,21.4425
7501,21.43520833
7502,21.42791667
7503,21.420625
7504,21.41333333
7505,21.40604167
7506,21.39875
7507,21.39145833
7508,21.38416667
7509,21.376875
7510,21.36958333
7511,21.36229167
7512,21.355
7513,21.34770833
7514,21.34041667
7515,21.333125
7516,21.32583333
7517,21.31854167
7518,21.31125
7519,21.30395833
7520,21.29666667
7521,21.289375
7522,21.28208333
7523,21.27479167
7524,21.2675
7525,21.26020833
7526,21.25291667
7527,21.245625
7528,21.23833333
7529,21.23104167
7530,21.22375
7531,21.21645833
7532,21.20916667
7533,21.201875
7534,21.19458333
7535,21.18729167
7536,21.18
7537,21.17270833
7538,21.16541667
7539,21.158125
7540,21.15083333
7541,21.14354167
7542,21.13625
7543,21.12895833
7544,21.12166667
7545,21.114375
7546,21.10708333
7547,21.09979167
7548,21.0925
7549,21.08520833
7550,21.07791667
7551,21.070625
7552,21.06333333
7553,21.05604167
7554,21.04875
7555,21.04145833
7556,21.03416667
7557,21.026875
7558,21.01958333
7559,21.01229167
7560,21.005
7561,20.99770833
7562,20.99041667
7563,20.983125
7564,20.97583333
7565,20.96854167
7566,20.96125
7567,20.95395833
7568,20.94666667
7569,20.939375
7570,20.93208333
7571,20.92479167
7572,20.9175
7573,20.91020833
7574,20.90291667
7575,20.895625
7576,20.88833333
7577,20.88104167
7578,20.87375
7579,20.86645833
7580,20.85916667
7581,20.851875
7582,20.84458333
7583,20.83729167
7584,20.83
7585,20.8271875
7586,20.824375
7587,20.8215625
7588,20.81875
7589,20.8159375
7590,20.813125
7591,20.8103125
7592,20.8075
7593,20.8046875
7594,20.801875
7595,20.7990625
7596,20.79625
7597,20.7934375
7598,20.790625
7599,20.7878125
7600,20.785
7601,20.7821875
7602,20.779375
7603,20.7765625
7604,20.77375
7605,20.7709375
7606,20.768125
7607,20.7653125
7608,20.7625
7609,20.7596875
7610,20.756875
7611,20.7540625
7612,20.75125
7613,20.7484375
7614,20.745625
7615,20.7428125
7616,20.74
7617,20.7371875
7618,20.734375
7619,20.7315625
7620,20.72875
7621,20.7259375
7622,20.723125
7623,20.7203125
7624,20.7175
7625,20.7146875
7626,20.711875
7627,20.7090625
7628,20.70625
7629,20.7034375
7630,20.700625
7631,20.6978125
7632,20.695
7633,20.6921875
7634,20.689375
7635,20.6865625
7636,20.68375
7637,20.6809375
7638,20.678125
7639,20.6753125
7640,20.6725
7641,20.6696875
7642,20.666875
7643,20.6640625
7644,20.66125
7645,20.6584375
7646,20.655625
7647,20.6528125
7648,20.65
7649,20.6471875
7650,20.644375
7651,20.6415625
7652,20.63875
7653,20.6359375
7654,20.633125
7655,20.6303125
7656,20.6275
7657,20.6246875
7658,20.621875
7659,20.6190625
7660,20.61625
7661,20.6134375
7662,20.610625
7663,20.6078125
7664,20.605
7665,20.6021875
7666,20.599375
7667,20.5965625
7668,20.59375
7669,20.5909375
7670,20.588125
7671,20.5853125
7672,20.5825
7673,20.5796875
7674,20.576875
7675,20.5740625
7676,20.57125
7677,20.5684375
7678,20.565625
7679,20.5628125
7680,20.56
7681,20.56097222
7682,20.56194444
7683,20.56291667
7684,20.56388889
7685,20.56486111
7686,20.56583333
7687,20.56680556
7688,20.56777778
7689,20.56875
7690,20.56972222
7691,20.57069444
7692,20.57166667
7693,20.57263889
7694,20.57361111
7695,20.57458333
7696,20.57555556
7697,20.57652778
7698,20.5775
7699,20.57847222
7700,20.57944444
7701,20.58041667
7702,20.58138889
7703,20.58236111
7704,20.58333333
7705,20.58430556
7706,20.58527778
7707,20.58625
7708,20.58722222
7709,20.58819444
7710,20.58916667
7711,20.59013889
7712,20.59111111
7713,20.59208333
7714,20.59305556
7715,20.59402778
7716,20.595
7717,20.59597222
7718,20.59694444
7719,20.59791667
7720,20.59888889
7721,20.59986111
7722,20.60083333
7723,20.60180556
7724,20.60277778
7725,20.60375
7726,20.60472222
7727,20.60569444
7728,20.60666667
7729,20.60763889
7730,20.60861111
7731,20.60958333
7732,20.61055556
7733,20.61152778
7734,20.6125
7735,20.61347222
7736,20.61444444
7737,20.61541667
7738,20.61638889
7739,20.61736111
7740,20.61833333
7741,20.61930556
7742,20.62027778
7743,20.62125
7744,20.62222222
7745,20.62319444
7746,20.62416667
7747,20.62513889
7748,20.62611111
7749,20.62708333
7750,20.62805556
7751,20.62902778
7752,20.63
7753,20.63097222
7754,20.63194444
7755,20.63291667
7756,20.63388889
7757,20.63486111
7758,20.63583333
7759,20.63680556
7760,20.63777778
7761,20.63875
7762,20.63972222
7763,20.64069444
7764,20.64166667
7765,20.64263889
7766,20.64361111
7767,20.64458333
7768,20.64555556
7769,20.64652778
7770,20.6475
7771,20.64847222
7772,20.64944444
7773,20.65041667
7774,20.65138889
7775,20.65236111
7776,20.65333333
7777,20.65430556
7778,20.65527778
7779,20.65625
7780,20.65722222
7781,20.65819444
7782,20.65916667
7783,20.66013889
7784,20.66111111
7785,20.66208333
7786,20.66305556
7787,20.66402778
7788,20.665
7789,20.66597222
7790,20.66694444
7791,20.66791667
7792,20.66888889
7793,20.66986111
7794,20.67083333
7795,20.67180556
7796,20.67277778
7797,20.67375
7798,20.67472222
7799,20.67569444
7800,20.67666667
7801,20.67763889
7802,20.67861111
7803,20.67958333
7804,20.68055556
7805,20.68152778
7806,20.6825
7807,20.68347222
7808,20.68444444
7809,20.68541667
7810,20.68638889
7811,20.68736111
7812,20.68833333
7813,20.68930556
7814,20.69027778
7815,20.69125
7816,20.69222222
7817,20.69319444
7818,20.69416667
7819,20.69513889
7820,20.69611111
7821,20.69708333
7822,20.69805556
7823,20.69902778
7824,20.7
7825,20.70097222
7826,20.70194444
7827,20.70291667
7828,20.70388889
7829,20.70486111
7830,20.70583333
7831,20.70680556
7832,20.70777778
7833,20.70875
7834,20.70972222
7835,20.71069444
7836,20.71166667
7837,20.71263889
7838,20.71361111
7839,20.71458333
7840,20.71555556
7841,20.71652778
7842,20.7175
7843,20.71847222
7844,20.71944444
7845,20.72041667
7846,20.72138889
7847,20.72236111
7848,20.72333333
7849,20.72430556
7850,20.72527778
7851,20.72625
7852,20.72722222
7853,20.72819444
7854,20.72916667
7855,20.73013889
7856,20.73111111
7857,20.73208333
7858,20.73305556
7859,20.73402778
7860,20.735
7861,20.73597222
7862,20.73694444
7863,20.73791667
7864,20.73888889
7865,20.73986111
7866,20.74083333
7867,20.74180556
7868,20.74277778
7869,20.74375
7870,20.74472222
7871,20.74569444
7872,20.74666667
7873,20.74763889
7874,20.74861111
7875,20.74958333
7876,20.75055556
7877,20.75152778
7878,20.7525
7879,20.75347222
7880,20.75444444
7881,20.75541667
7882,20.75638889
7883,20.75736111
7884,20.75833333
7885,20.75930556
7886,20.76027778
7887,20.76125
7888,20.76222222
7889,20.76319444
7890,20.76416667
7891,20.76513889
7892,20.76611111
7893,20.76708333
7894,20.76805556
7895,20.76902778
7896,20.77
7897,20.77097222
7898,20.77194444
7899,20.77291667
7900,20.77388889
7901,20.77486111
7902,20.77583333
7903,20.77680556
7904,20.77777778
7905,20.77875
7906,20.77972222
7907,20.78069444
7908,20.78166667
7909,20.78263889
7910,20.78361111
7911,20.78458333
7912,20.78555556
7913,20.78652778
7914,20.7875
7915,20.78847222
7916,20.78944444
7917,20.79041667
7918,20.79138889
7919,20.79236111
7920,20.79333333
7921,20.79430556
7922,20.79527778
7923,20.79625
7924,20.79722222
7925,20.79819444
7926,20.79916667
7927,20.80013889
7928,20.80111111
7929,20.80208333
7930,20.80305556
7931,20.80402778
7932,20.805
7933,20.80597222
7934,20.80694444
7935,20.80791667
7936,20.80888889
7937,20.80986111
7938,20.81083333
7939,20.81180556
7940,20.81277778
7941,20.81375
7942,20.81472222
7943,20.81569444
7944,20.81666667
7945,20.81763889
7946,20.81861111
7947,20.81958333
7948,20.82055556
7949,20.82152778
7950,20.8225
7951,20.82347222
7952,20.82444444
7953,20.82541667
7954,20.82638889
7955,20.82736111
7956,20.82833333
7957,20.82930556
7958,20.83027778
7959,20.83125
7960,20.83222222
7961,20.83319444
7962,20.83416667
7963,20.83513889
7964,20.83611111
7965,20.83708333
7966,20.83805556
7967,20.83902778
7968,20.84
7969,20.84625
7970,20.8525
7971,20.85875
7972,20.865
7973,20.87125
7974,20.8775
7975,20.88375
7976,20.89
7977,20.89625
7978,20.9025
7979,20.90875
7980,20.915
7981,20.92125
7982,20.9275
7983,20.93375
7984,20.94
7985,20.94625
7986,20.9525
7987,20.95875
7988,20.965
7989,20.97125
7990,20.9775
7991,20.98375
7992,20.99
7993,20.99625
7994,21.0025
7995,21.00875
7996,21.015
7997,21.02125
7998,21.0275
7999,21.03375
8000,21.04
8001,21.04625
8002,21.0525
8003,21.05875
8004,21.065
8005,21.07125
8006,21.0775
8007,21.08375
8008,21.09
8009,21.09625
8010,21.1025
8011,21.10875
8012,21.115
8013,21.12125
8014,21.1275
8015,21.13375
8016,21.14
8017,21.14625
8018,21.1525
8019,21.15875
8020,21.165
8021,21.17125
8022,21.1775
8023,21.18375
8024,21.19
8025,21.19625
8026,21.2025
8027,21.20875
8028,21.215
8029,21.22125
8030,21.2275
8031,21.23375
8032,21.24
8033,21.24625
8034,21.2525
8035,21.25875
8036,21.265
8037,21.27125
8038,21.2775
8039,21.28375
8040,21.29
8041,21.29625
8042,21.3025
8043,21.30875
8044,21.315
8045,21.32125
8046,21.3275
8047,21.33375
8048,21.34
8049,21.34625
8050,21.3525
8051,21.35875
8052,21.365
8053,21.37125
8054,21.3775
8055,21.38375
8056,21.39
8057,21.39625
8058,21.4025
8059,21.40875
8060,21.415
8061,21.42125
8062,21.4275
8063,21.43375
8064,21.44
8065,21.44322917
8066,21.44645833
8067,21.4496875
8068,21.45291667
8069,21.45614583
8070,21.459375
8071,21.46260417
8072,21.46583333
8073,21.4690625
8074,21.47229167
8075,21.47552083
8076,21.47875
8077,21.48197917
8078,21.48520833
8079,21.4884375
8080,21.49166667
8081,21.49489583
8082,21.498125
8083,21.50135417
8084,21.50458333
8085,21.5078125
8086,21.51104167
8087,21.51427083
8088,21.5175
8089,21.52072917
8090,21.52395833
8091,21.5271875
8092,21.53041667
8093,21.53364583
8094,21.536875
8095,21.54010417
8096,21.54333333
8097,21.5465625
8098,21.54979167
8099,21.55302083
8100,21.55625
8101,21.55947917
8102,21.56270833
8103,21.5659375
8104,21.56916667
8105,21.57239583
8106,21.575625
8107,21.57885417
8108,21.58208333
8109,21.5853125
8110,21.58854167
8111,21.59177083
8112,21.595
8113,21.59822917
8114,21.60145833
8115,21.6046875
8116,21.60791667
8117,21.61114583
8118,21.614375
8119,21.61760417
8120,21.62083333
8121,21.6240625
8122,21.62729167
8123,21.63052083
8124,21.63375
8125,21.63697917
8126,21.64020833
8127,21.6434375
8128,21.64666667
8129,21.64989583
8130,21.653125
8131,21.65635417
8132,21.65958333
8133,21.6628125
8134,21.66604167
8135,21.66927083
8136,21.6725
8137,21.67572917
8138,21.67895833
8139,21.6821875
8140,21.68541667
8141,21.68864583
8142,21.691875
8143,21.69510417
8144,21.69833333
8145,21.7015625
8146,21.70479167
8147,21.70802083
8148,21.71125
8149,21.71447917
8150,21.71770833
8151,21.7209375
8152,21.72416667
8153,21.72739583
8154,21.730625
8155,21.73385417
8156,21.73708333
8157,21.7403125
8158,21.74354167
8159,21.74677083
8160,21.75
8161,21.75427083
8162,21.75854167
8163,21.7628125
8164,21.76708333
8165,21.77135417
8166,21.775625
8167,21.77989583
8168,21.78416667
8169,21.7884375
8170,21.79270833
8171,21.79697917
8172,21.80125
8173,21.80552083
8174,21.80979167
8175,21.8140625
8176,21.81833333
8177,21.82260417
8178,21.826875
8179,21.83114583
8180,21.83541667
8181,21.8396875
8182,21.84395833
8183,21.84822917
8184,21.8525
8185,21.85677083
8186,21.86104167
8187,21.8653125
8188,21.86958333
8189,21.87385417
8190,21.878125
8191,21.88239583
8192,21.88666667
8193,21.8909375
8194,21.89520833
8195,21.89947917
8196,21.90375
8197,21.90802083
8198,21.91229167
8199,21.9165625
8200,21.92083333
8201,21.92510417
8202,21.929375
8203,21.93364583
8204,21.93791667
8205,21.9421875
8206,21.94645833
8207,21.95072917
8208,21.955
8209,21.95927083
8210,21.96354167
8211,21.9678125
8212,21.97208333
8213,21.97635417
8214,21.980625
8215,21.98489583
8216,21.98916667
8217,21.9934375
8218,21.99770833
8219,22.00197917
8220,22.00625
8221,22.01052083
8222,22.01479167
8223,22.0190625
8224,22.02333333
8225,22.02760417
8226,22.031875
8227,22.03614583
8228,22.04041667
8229,22.0446875
8230,22.04895833
8231,22.05322917
8232,22.0575
8233,22.06177083
8234,22.06604167
8235,22.0703125
8236,22.07458333
8237,22.07885417
8238,22.083125
8239,22.08739583
8240,22.09166667
8241,22.0959375
8242,22.10020833
8243,22.10447917
8244,22.10875
8245,22.11302083
8246,22.11729167
8247,22.1215625
8248,22.12583333
8249,22.13010417
8250,22.134375
8251,22.13864583
8252,22.14291667
8253,22.1471875
8254,22.15145833
8255,22.15572917
8256,22.16
8257,22.1525
8258,22.145
8259,22.1375
8260,22.13
8261,22.1225
8262,22.115
8263,22.1075
8264,22.1
8265,22.0925
8266,22.085
8267,22.0775
8268,22.07
8269,22.0625
8270,22.055
8271,22.0475
8272,22.04
8273,22.0325
8274,22.025
8275,22.0175
8276,22.01
8277,22.0025
8278,21.995
8279,21.9875
8280,21.98
8281,21.9725
8282,21.965
8283,21.9575
8284,21.95
8285,21.9425
8286,21.935
8287,21.9275
8288,21.92
8289,21.9125
8290,21.905
8291,21.8975
8292,21.89
8293,21.8825
8294,21.875
8295,21.8675
8296,21.86
8297,21.8525
8298,21.845
8299,21.8375
8300,21.83
8301,21.8225
8302,21.815
8303,21.8075
8304,21.8
8305,21.7925
8306,21.785
8307,21.7775
8308,21.77
8309,21.7625
8310,21.755
8311,21.7475
8312,21.74
8313,21.7325
8314,21.725
8315,21.7175
8316,21.71
8317,21.7025
8318,21.695
8319,21.6875
8320,21.68
8321,21.6725
8322,21.665
8323,21.6575
8324,21.65
8325,21.6425
8326,21.635
8327,21.6275
8328,21.62
8329,21.6125
8330,21.605
8331,21.5975
8332,21.59
8333,21.5825
8334,21.575
8335,21.5675
8336,21.56
8337,21.5525
8338,21.545
8339,21.5375
8340,21.53
8341,21.5225
8342,21.515
8343,21.5075
8344,21.5
8345,21.4925
8346,21.485
8347,21.4775
8348,21.47
8349,21.4625
8350,21.455
8351,21.4475
8352,21.44
8353,21.44131944
8354,21.44263889
8355,21.44395833
8356,21.44527778
8357,21.44659722
8358,21.44791667
8359,21.44923611
8360,21.45055556
8361,21.451875
8362,21.45319444
8363,21.45451389
8364,21.45583333
8365,21.45715278
8366,21.45847222
8367,21.45979167
8368,21.46111111
8369,21.46243056
8370,21.46375
8371,21.46506944
8372,21.46638889
8373,21.46770833
8374,21.46902778
8375,21.47034722
8376,21.47166667
8377,21.47298611
8378,21.47430556
8379,21.475625
8380,21.47694444
8381,21.47826389
8382,21.47958333
8383,21.48090278
8384,21.48222222
8385,21.48354167
8386,21.48486111
8387,21.48618056
8388,21.4875
8389,21.48881944
8390,21.49013889
8391,21.49145833
8392,21.49277778
8393,21.49409722
8394,21.49541667
8395,21.49673611
8396,21.49805556
8397,21.499375
8398,21.50069444
8399,21.50201389
8400,21.50333333
8401,21.50465278
8402,21.50597222
8403,21.50729167
8404,21.50861111
8405,21.50993056
8406,21.51125
8407,21.51256944
8408,21.51388889
8409,21.51520833
8410,21.51652778
8411,21.51784722
8412,21.51916667
8413,21.52048611
8414,21.52180556
8415,21.523125
8416,21.52444444
8417,21.52576389
8418,21.52708333
8419,21.52840278
8420,21.52972222
8421,21.53104167
8422,21.53236111
8423,21.53368056
8424,21.535
8425,21.53631944
8426,21.53763889
8427,21.53895833
8428,21.54027778
8429,21.54159722
8430,21.54291667
8431,21.54423611
8432,21.54555556
8433,21.546875
8434,21.54819444
8435,21.54951389
8436,21.55083333
8437,21.55215278
8438,21.55347222
8439,21.55479167
8440,21.55611111
8441,21.55743056
8442,21.55875
8443,21.56006944
8444,21.56138889
8445,21.56270833
8446,21.56402778
8447,21.56534722
8448,21.56666667
8449,21.56798611
8450,21.56930556
8451,21.570625
8452,21.57194444
8453,21.57326389
8454,21.57458333
8455,21.57590278
8456,21.57722222
8457,21.57854167
8458,21.57986111
8459,21.58118056
8460,21.5825
8461,21.58381944
8462,21.58513889
8463,21.58645833
8464,21.58777778
8465,21.58909722
8466,21.59041667
8467,21.59173611
8468,21.59305556
8469,21.594375
8470,21.59569444
8471,21.59701389
8472,21.59833333
8473,21.59965278
8474,21.60097222
8475,21.60229167
8476,21.60361111
8477,21.60493056
8478,21.60625
8479,21.60756944
8480,21.60888889
8481,21.61020833
8482,21.61152778
8483,21.61284722
8484,21.61416667
8485,21.61548611
8486,21.61680556
8487,21.618125
8488,21.61944444
8489,21.62076389
8490,21.62208333
8491,21.62340278
8492,21.62472222
8493,21.62604167
8494,21.62736111
8495,21.62868056
8496,21.63
8497,21.63131944
8498,21.63263889
8499,21.63395833
8500,21.63527778
8501,21.63659722
8502,21.63791667
8503,21.63923611
8504,21.64055556
8505,21.641875
8506,21.64319444
8507,21.64451389
8508,21.64583333
8509,21.64715278
8510,21.64847222
8511,21.64979167
8512,21.65111111
8513,21.65243056
8514,21.65375
8515,21.65506944
8516,21.65638889
8517,21.65770833
8518,21.65902778
8519,21.66034722
8520,21.66166667
8521,21.66298611
8522,21.66430556
8523,21.665625
8524,21.66694444
8525,21.66826389
8526,21.66958333
8527,21.67090278
8528,21.67222222
8529,21.67354167
8530,21.67486111
8531,21.67618056
8532,21.6775
8533,21.67881944
8534,21.68013889
8535,21.68145833
8536,21.68277778
8537,21.68409722
8538,21.68541667
8539,21.68673611
8540,21.68805556
8541,21.689375
8542,21.69069444
8543,21.69201389
8544,21.69333333
8545,21.69465278
8546,21.69597222
8547,21.69729167
8548,21.69861111
8549,21.69993056
8550,21.70125
8551,21.70256944
8552,21.70388889
8553,21.70520833
8554,21.70652778
8555,21.70784722
8556,21.70916667
8557,21.71048611
8558,21.71180556
8559,21.713125
8560,21.71444444
8561,21.71576389
8562,21.71708333
8563,21.71840278
8564,21.71972222
8565,21.72104167
8566,21.72236111
8567,21.72368056
8568,21.725
8569,21.72631944
8570,21.72763889
8571,21.72895833
8572,21.73027778
8573,21.73159722
8574,21.73291667
8575,21.73423611
8576,21.73555556
8577,21.736875
8578,21.73819444
8579,21.73951389
8580,21.74083333
8581,21.74215278
8582,21.74347222
8583,21.74479167
8584,21.74611111
8585,21.74743056
8586,21.74875
8587,21.75006944
8588,21.75138889
8589,21.75270833
8590,21.75402778
8591,21.75534722
8592,21.75666667
8593,21.75798611
8594,21.75930556
8595,21.760625
8596,21.76194444
8597,21.76326389
8598,21.76458333
8599,21.76590278
8600,21.76722222
8601,21.76854167
8602,21.76986111
8603,21.77118056
8604,21.7725
8605,21.77381944
8606,21.77513889
8607,21.77645833
8608,21.77777778
8609,21.77909722
8610,21.78041667
8611,21.78173611
8612,21.78305556
8613,21.784375
8614,21.78569444
8615,21.78701389
8616,21.78833333
8617,21.78965278
8618,21.79097222
8619,21.79229167
8620,21.79361111
8621,21.79493056
8622,21.79625
8623,21.79756944
8624,21.79888889
8625,21.80020833
8626,21.80152778
8627,21.80284722
8628,21.80416667
8629,21.80548611
8630,21.80680556
8631,21.808125
8632,21.80944444
8633,21.81076389
8634,21.81208333
8635,21.81340278
8636,21.81472222
8637,21.81604167
8638,21.81736111
8639,21.81868056
8640,21.82
8641,21.82114583
8642,21.82229167
8643,21.8234375
8644,21.82458333
8645,21.82572917
8646,21.826875
8647,21.82802083
8648,21.82916667
8649,21.8303125
8650,21.83145833
8651,21.83260417
8652,21.83375
8653,21.83489583
8654,21.83604167
8655,21.8371875
8656,21.83833333
8657,21.83947917
8658,21.840625
8659,21.84177083
8660,21.84291667
8661,21.8440625
8662,21.84520833
8663,21.84635417
8664,21.8475
8665,21.84864583
8666,21.84979167
8667,21.8509375
8668,21.85208333
8669,21.85322917
8670,21.854375
8671,21.85552083
8672,21.85666667
8673,21.8578125
8674,21.85895833
8675,21.86010417
8676,21.86125
8677,21.86239583
8678,21.86354167
8679,21.8646875
8680,21.86583333
8681,21.86697917
8682,21.868125
8683,21.86927083
8684,21.87041667
8685,21.8715625
8686,21.87270833
8687,21.87385417
8688,21.875
8689,21.87614583
8690,21.87729167
8691,21.8784375
8692,21.87958333
8693,21.88072917
8694,21.881875
8695,21.88302083
8696,21.88416667
8697,21.8853125
8698,21.88645833
8699,21.88760417
8700,21.88875
8701,21.88989583
8702,21.89104167
8703,21.8921875
8704,21.89333333
8705,21.89447917
8706,21.895625
8707,21.89677083
8708,21.89791667
8709,21.8990625
8710,21.90020833
8711,21.90135417
8712,21.9025
8713,21.90364583
8714,21.90479167
8715,21.9059375
8716,21.90708333
8717,21.90822917
8718,21.909375
8719,21.91052083
8720,21.91166667
8721,21.9128125
8722,21.91395833
8723,21.91510417
8724,21.91625
8725,21.91739583
8726,21.91854167
8727,21.9196875
8728,21.92083333
8729,21.92197917
8730,21.923125
8731,21.92427083
8732,21.92541667
8733,21.9265625
8734,21.92770833
8735,21.92885417
8736,21.93
8737,21.94208333
8738,21.95416667
8739,21.96625
8740,21.97833333
8741,21.99041667
8742,22.0025
8743,22.01458333
8744,22.02666667
8745,22.03875
8746,22.05083333
8747,22.06291667
8748,22.075
8749,22.08708333
8750,22.09916667
8751,22.11125
8752,22.12333333
8753,22.13541667
8754,22.1475
8755,22.15958333
8756,22.17166667
8757,22.18375
8758,22.19583333
8759,22.20791667
8760,22.22
8761,22.23208333
8762,22.24416667
8763,22.25625
8764,22.26833333
8765,22.28041667
8766,22.2925
8767,22.30458333
8768,22.31666667
8769,22.32875
8770,22.34083333
8771,22.35291667
8772,22.365
8773,22.37708333
8774,22.38916667
8775,22.40125
8776,22.41333333
8777,22.42541667
8778,22.4375
8779,22.44958333
8780,22.46166667
8781,22.47375
8782,22.48583333
8783,22.49791667
8784,22.51
8785,22.52208333
8786,22.53416667
8787,22.54625
8788,22.55833333
8789,22.57041667
8790,22.5825
8791,22.59458333
8792,22.60666667
8793,22.61875
8794,22.63083333
8795,22.64291667
8796,22.655
8797,22.66708333
8798,22.67916667
8799,22.69125
8800,22.70333333
8801,22.71541667
8802,22.7275
8803,22.73958333
8804,22.75166667
8805,22.76375
8806,22.77583333
8807,22.78791667
8808,22.8
8809,22.81208333
8810,22.82416667
8811,22.83625
8812,22.84833333
8813,22.86041667
8814,22.8725
8815,22.88458333
8816,22.89666667
8817,22.90875
8818,22.92083333
8819,22.93291667
8820,22.945
8821,22.95708333
8822,22.96916667
8823,22.98125
8824,22.99333333
8825,23.00541667
8826,23.0175
8827,23.02958333
8828,23.04166667
8829,23.05375
8830,23.06583333
8831,23.07791667
8832,23.09
8833,23.10333333
8834,23.11666667
8835,23.13
8836,23.14333333
8837,23.15666667
8838,23.17
8839,23.18333333
8840,23.19666667
8841,23.21
8842,23.22333333
8843,23.23666667
8844,23.25
8845,23.26333333
8846,23.27666667
8847,23.29
8848,23.30333333
8849,23.31666667
8850,23.33
8851,23.34333333
8852,23.35666667
8853,23.37
8854,23.38333333
8855,23.39666667
8856,23.41
8857,23.42333333
8858,23.43666667
8859,23.45
8860,23.46333333
8861,23.47666667
8862,23.49
8863,23.50333333
8864,23.51666667
8865,23.53
8866,23.54333333
8867,23.55666667
8868,23.57
8869,23.58333333
8870,23.59666667
8871,23.61
8872,23.62333333
8873,23.63666667
8874,23.65
8875,23.66333333
8876,23.67666667
8877,23.69
8878,23.70333333
8879,23.71666667
8880,23.73
8881,23.74333333
8882,23.75666667
8883,23.77
8884,23.78333333
8885,23.79666667
8886,23.81
8887,23.82333333
8888,23.83666667
8889,23.85
8890,23.86333333
8891,23.87666667
8892,23.89
8893,23.90333333
8894,23.91666667
8895,23.93
8896,23.94333333
8897,23.95666667
8898,23.97
8899,23.98333333
8900,23.99666667
8901,24.01
8902,24.02333333
8903,24.03666667
8904,24.05
8905,24.06333333
8906,24.07666667
8907,24.09
8908,24.10333333
8909,24.11666667
8910,24.13
8911,24.14333333
8912,24.15666667
8913,24.17
8914,24.18333333
8915,24.19666667
8916,24.21
8917,24.22333333
8918,24.23666667
8919,24.25
8920,24.26333333
8921,24.27666667
8922,24.29
8923,24.30333333
8924,24.31666667
8925,24.33
8926,24.34333333
8927,24.35666667
8928,24.37
8929,24.37166667
8930,24.37333333
8931,24.375
8932,24.37666667
8933,24.37833333
8934,24.38
8935,24.38166667
8936,24.38333333
8937,24.385
8938,24.38666667
8939,24.38833333
8940,24.39
8941,24.39166667
8942,24.39333333
8943,24.395
8944,24.39666667
8945,24.39833333
8946,24.4
8947,24.40166667
8948,24.40333333
8949,24.405
8950,24.40666667
8951,24.40833333
8952,24.41
8953,24.41166667
8954,24.41333333
8955,24.415
8956,24.41666667
8957,24.41833333
8958,24.42
8959,24.42166667
8960,24.42333333
8961,24.425
8962,24.42666667
8963,24.42833333
8964,24.43
8965,24.43166667
8966,24.43333333
8967,24.435
8968,24.43666667
8969,24.43833333
8970,24.44
8971,24.44166667
8972,24.44333333
8973,24.445
8974,24.44666667
8975,24.44833333
8976,24.45
8977,24.45166667
8978,24.45333333
8979,24.455
8980,24.45666667
8981,24.45833333
8982,24.46
8983,24.46166667
8984,24.46333333
8985,24.465
8986,24.46666667
8987,24.46833333
8988,24.47
8989,24.47166667
8990,24.47333333
8991,24.475
8992,24.47666667
8993,24.47833333
8994,24.48
8995,24.48166667
8996,24.48333333
8997,24.485
8998,24.48666667
8999,24.48833333
9000,24.49
9001,24.49166667
9002,24.49333333
9003,24.495
9004,24.49666667
9005,24.49833333
9006,24.5
9007,24.50166667
9008,24.50333333
9009,24.505
9010,24.50666667
9011,24.50833333
9012,24.51
9013,24.51166667
9014,24.51333333
9015,24.515
9016,24.51666667
9017,24.51833333
9018,24.52
9019,24.52166667
9020,24.52333333
9021,24.525
9022,24.52666667
9023,24.52833333
9024,24.53
9025,24.52902778
9026,24.52805556
9027,24.52708333
9028,24.52611111
9029,24.52513889
9030,24.52416667
9031,24.52319444
9032,24.52222222
9033,24.52125
9034,24.52027778
9035,24.51930556
9036,24.51833333
9037,24.51736111
9038,24.51638889
9039,24.51541667
9040,24.51444444
9041,24.51347222
9042,24.5125
9043,24.51152778
9044,24.51055556
9045,24.50958333
9046,24.50861111
9047,24.50763889
9048,24.50666667
9049,24.50569444
9050,24.50472222
9051,24.50375
9052,24.50277778
9053,24.50180556
9054,24.50083333
9055,24.49986111
9056,24.49888889
9057,24.49791667
9058,24.49694444
9059,24.49597222
9060,24.495
9061,24.49402778
9062,24.49305556
9063,24.49208333
9064,24.49111111
9065,24.49013889
9066,24.48916667
9067,24.48819444
9068,24.48722222
9069,24.48625
9070,24.48527778
9071,24.48430556
9072,24.48333333
9073,24.48236111
9074,24.48138889
9075,24.48041667
9076,24.47944444
9077,24.47847222
9078,24.4775
9079,24.47652778
9080,24.47555556
9081,24.47458333
9082,24.47361111
9083,24.47263889
9084,24.47166667
9085,24.47069444
9086,24.46972222
9087,24.46875
9088,24.46777778
9089,24.46680556
9090,24.46583333
9091,24.46486111
9092,24.46388889
9093,24.46291667
9094,24.46194444
9095,24.46097222
9096,24.46
9097,24.45902778
9098,24.45805556
9099,24.45708333
9100,24.45611111
9101,24.45513889
9102,24.45416667
9103,24.45319444
9104,24.45222222
9105,24.45125
9106,24.45027778
9107,24.44930556
9108,24.44833333
9109,24.44736111
9110,24.44638889
9111,24.44541667
9112,24.44444444
