datetime,co2_price,electricity_price,electricity_price_flex,natural_gas_price,hydrogen_gas_price,coal_price,A360_clinker_demand,price_EOM
1/3/2035 0:00,30,11.32,11.32,50,50,20,10.17461072,0
1/3/2035 1:00,30,10.17,10.17,50,50,20,10.17461072,0
1/3/2035 2:00,30,10.1,10.1,50,50,20,10.17461072,0
1/3/2035 3:00,30,10.09,10.09,50,50,20,10.17461072,0
1/3/2035 4:00,30,10.09,10.09,50,50,20,10.17461072,0
1/3/2035 5:00,30,10.02,10.02,50,50,20,10.17461072,0
1/3/2035 6:00,30,12.49,12.49,50,50,20,10.35048389,0
1/3/2035 7:00,30,51.99,51.99,50,50,20,10.46101805,0
1/3/2035 8:00,30,71.01,71.01,50,50,20,10.60839693,0
1/3/2035 9:00,30,72.01,72.01,50,50,20,10.60839693,0
1/3/2035 10:00,30,68.4,68.4,50,50,20,10.60839693,0
1/3/2035 11:00,30,66.29,66.29,50,50,20,10.60839693,0
1/3/2035 12:00,30,65.29,65.29,50,50,20,10.60839693,0
1/3/2035 13:00,30,65.82,65.82,50,50,20,10.60839693,0
1/3/2035 14:00,30,72.26,72.26,50,50,20,10.46101805,0
1/3/2035 15:00,30,78.58,78.58,50,50,20,10.35048389,0
1/3/2035 16:00,30,84.99,84.99,50,50,20,10.23994974,0
1/3/2035 17:00,30,93.68,93.68,50,50,20,10.23994974,0
1/3/2035 18:00,30,94.37,94.37,50,50,20,10.23994974,0
1/3/2035 19:00,30,90.43,90.43,50,50,20,10.23994974,0
1/3/2035 20:00,30,84.63,84.63,50,50,20,10.23994974,0
1/3/2035 21:00,30,78.81,78.81,50,50,20,10.23994974,0
1/3/2035 22:00,30,76.4,76.4,50,50,20,10.17461072,0
1/3/2035 23:00,30,69.52,69.52,50,50,20,10.17461072,0
1/4/2035 0:00,30,68.7,68.7,50,50,20,10.17461072,0
1/4/2035 1:00,30,61.86,61.86,50,50,20,10.17461072,0
1/4/2035 2:00,30,51.4,51.4,50,50,20,10.17461072,0
1/4/2035 3:00,30,36.88,36.88,50,50,20,10.17461072,0
1/4/2035 4:00,30,46.4,46.4,50,50,20,10.17461072,0
1/4/2035 5:00,30,69.13,69.13,50,50,20,10.17461072,0
1/4/2035 6:00,30,84.05,84.05,50,50,20,10.35048389,0
1/4/2035 7:00,30,96.42,96.42,50,50,20,10.46101805,0
1/4/2035 8:00,30,102.87,102.87,50,50,20,10.60839693,0
1/4/2035 9:00,30,105.6,105.6,50,50,20,10.60839693,0
1/4/2035 10:00,30,103.01,103.01,50,50,20,10.60839693,0
1/4/2035 11:00,30,101.43,101.43,50,50,20,10.60839693,0
1/4/2035 12:00,30,97.7,97.7,50,50,20,10.60839693,0
1/4/2035 13:00,30,97.36,97.36,50,50,20,10.60839693,0
1/4/2035 14:00,30,103.51,103.51,50,50,20,10.46101805,0
1/4/2035 15:00,30,110.02,110.02,50,50,20,10.35048389,0
1/4/2035 16:00,30,117.13,117.13,50,50,20,10.23994974,0
1/4/2035 17:00,30,144.63,144.63,50,50,20,10.23994974,109.47
1/4/2035 18:00,30,156.05,156.05,50,50,20,10.23994974,119.82
1/4/2035 19:00,30,136.4,136.4,50,50,20,10.23994974,119.82
1/4/2035 20:00,30,114.99,114.99,50,50,20,10.23994974,107.67
1/4/2035 21:00,30,111.41,111.41,50,50,20,10.23994974,0
1/4/2035 22:00,30,106.26,106.26,50,50,20,10.17461072,0
1/4/2035 23:00,30,100.23,100.23,50,50,20,10.17461072,0
1/5/2035 0:00,30,97.48,97.48,50,50,20,10.17461072,0
1/5/2035 1:00,30,91.91,91.91,50,50,20,10.17461072,0
1/5/2035 2:00,30,88.41,88.41,50,50,20,10.17461072,0
1/5/2035 3:00,30,84.61,84.61,50,50,20,10.17461072,0
1/5/2035 4:00,30,85.45,85.45,50,50,20,10.17461072,0
1/5/2035 5:00,30,87.43,87.43,50,50,20,10.17461072,0
1/5/2035 6:00,30,92.4,92.4,50,50,20,10.35048389,0
1/5/2035 7:00,30,98.4,98.4,50,50,20,10.46101805,0
1/5/2035 8:00,30,100.97,100.97,50,50,20,10.60839693,0
1/5/2035 9:00,30,106.33,106.33,50,50,20,10.60839693,0
1/5/2035 10:00,30,107.68,107.68,50,50,20,10.60839693,0
1/5/2035 11:00,30,109.62,109.62,50,50,20,10.60839693,0
1/5/2035 12:00,30,103.64,103.64,50,50,20,10.60839693,0
1/5/2035 13:00,30,102.94,102.94,50,50,20,10.60839693,0
1/5/2035 14:00,30,107.81,107.81,50,50,20,10.46101805,0
1/5/2035 15:00,30,111.45,111.45,50,50,20,10.35048389,0
1/5/2035 16:00,30,114.37,114.37,50,50,20,10.23994974,0
1/5/2035 17:00,30,118.78,118.78,50,50,20,10.23994974,0
1/5/2035 18:00,30,119.85,119.85,50,50,20,10.23994974,0
1/5/2035 19:00,30,115.36,115.36,50,50,20,10.23994974,0
1/5/2035 20:00,30,111.49,111.49,50,50,20,10.23994974,0
1/5/2035 21:00,30,105.59,105.59,50,50,20,10.23994974,0
1/5/2035 22:00,30,106.32,106.32,50,50,20,10.17461072,0
1/5/2035 23:00,30,98.2,98.2,50,50,20,10.17461072,0
1/6/2035 0:00,30,93.65,93.65,50,50,20,9.833034693,0
1/6/2035 1:00,30,91.6,91.6,50,50,20,9.833034693,0
1/6/2035 2:00,30,87.53,87.53,50,50,20,9.833034693,0
1/6/2035 3:00,30,84.41,84.41,50,50,20,9.833034693,0
1/6/2035 4:00,30,84.41,84.41,50,50,20,9.833034693,0
1/6/2035 5:00,30,85.99,85.99,50,50,20,9.833034693,0
1/6/2035 6:00,30,86.5,86.5,50,50,20,10.00300355,0
1/6/2035 7:00,30,92.79,92.79,50,50,20,10.10982692,0
1/6/2035 8:00,30,99.8,99.8,50,50,20,10.25225808,0
1/6/2035 9:00,30,103.63,103.63,50,50,20,10.25225808,0
1/6/2035 10:00,30,108.7,108.7,50,50,20,10.25225808,0
1/6/2035 11:00,30,111.83,111.83,50,50,20,10.25225808,0
1/6/2035 12:00,30,110.56,110.56,50,50,20,10.25225808,0
1/6/2035 13:00,30,106.62,106.62,50,50,20,10.25225808,0
1/6/2035 14:00,30,103.95,103.95,50,50,20,10.10982692,0
1/6/2035 15:00,30,106.49,106.49,50,50,20,10.00300355,0
1/6/2035 16:00,30,111.25,111.25,50,50,20,9.896180184,0
1/6/2035 17:00,30,115.67,115.67,50,50,20,9.896180184,0
1/6/2035 18:00,30,115.03,115.03,50,50,20,9.896180184,0
1/6/2035 19:00,30,110.4,110.4,50,50,20,9.896180184,0
1/6/2035 20:00,30,103.54,103.54,50,50,20,9.896180184,0
1/6/2035 21:00,30,99.4,99.4,50,50,20,9.896180184,0
1/6/2035 22:00,30,97.97,97.97,50,50,20,9.833034693,0
1/6/2035 23:00,30,91.27,91.27,50,50,20,9.833034693,0
1/7/2035 0:00,30,95.48,95.48,50,50,20,9.807164048,0
1/7/2035 1:00,30,91.22,91.22,50,50,20,9.807164048,0
1/7/2035 2:00,30,88.16,88.16,50,50,20,9.807164048,0
1/7/2035 3:00,30,84.86,84.86,50,50,20,9.807164048,0
1/7/2035 4:00,30,83.26,83.26,50,50,20,9.807164048,0
1/7/2035 5:00,30,83.48,83.48,50,50,20,9.807164048,0
1/7/2035 6:00,30,86.3,86.3,50,50,20,9.976685715,0
1/7/2035 7:00,30,89.09,89.09,50,50,20,10.08322804,0
1/7/2035 8:00,30,93.19,93.19,50,50,20,10.22528446,0
1/7/2035 9:00,30,96.26,96.26,50,50,20,10.22528446,0
1/7/2035 10:00,30,98.55,98.55,50,50,20,10.22528446,0
1/7/2035 11:00,30,100.54,100.54,50,50,20,10.22528446,0
1/7/2035 12:00,30,100.06,100.06,50,50,20,10.22528446,0
1/7/2035 13:00,30,96.21,96.21,50,50,20,10.22528446,0
1/7/2035 14:00,30,95.74,95.74,50,50,20,10.08322804,0
1/7/2035 15:00,30,99.41,99.41,50,50,20,9.976685715,0
1/7/2035 16:00,30,104.82,104.82,50,50,20,9.870143403,0
1/7/2035 17:00,30,113.17,113.17,50,50,20,9.870143403,0
1/7/2035 18:00,30,116.25,116.25,50,50,20,9.870143403,0
1/7/2035 19:00,30,114.95,114.95,50,50,20,9.870143403,0
1/7/2035 20:00,30,111.9,111.9,50,50,20,9.870143403,0
1/7/2035 21:00,30,104.71,104.71,50,50,20,9.870143403,0
1/7/2035 22:00,30,102.57,102.57,50,50,20,9.807164048,0
1/7/2035 23:00,30,95.26,95.26,50,50,20,9.807164048,0
1/8/2035 0:00,30,98.42,98.42,50,50,20,10.17461072,0
1/8/2035 1:00,30,95.72,95.72,50,50,20,10.17461072,0
1/8/2035 2:00,30,93.22,93.22,50,50,20,10.17461072,0
1/8/2035 3:00,30,90.51,90.51,50,50,20,10.17461072,0
1/8/2035 4:00,30,89.88,89.88,50,50,20,10.17461072,0
1/8/2035 5:00,30,93.5,93.5,50,50,20,10.17461072,0
1/8/2035 6:00,30,105.7,105.7,50,50,20,10.35048389,0
1/8/2035 7:00,30,122.5,122.5,50,50,20,10.46101805,0
1/8/2035 8:00,30,132.51,132.51,50,50,20,10.60839693,0
1/8/2035 9:00,30,129.23,129.23,50,50,20,10.60839693,0
1/8/2035 10:00,30,122,122,50,50,20,10.60839693,0
1/8/2035 11:00,30,114.4,114.4,50,50,20,10.60839693,0
1/8/2035 12:00,30,106.9,106.9,50,50,20,10.60839693,0
1/8/2035 13:00,30,104,104,50,50,20,10.60839693,0
1/8/2035 14:00,30,111.4,111.4,50,50,20,10.46101805,0
1/8/2035 15:00,30,119.38,119.38,50,50,20,10.35048389,0
1/8/2035 16:00,30,128.27,128.27,50,50,20,10.23994974,0
1/8/2035 17:00,30,140.53,140.53,50,50,20,10.23994974,0
1/8/2035 18:00,30,141.41,141.41,50,50,20,10.23994974,0
1/8/2035 19:00,30,133.52,133.52,50,50,20,10.23994974,0
1/8/2035 20:00,30,125.61,125.61,50,50,20,10.23994974,0
1/8/2035 21:00,30,114.23,114.23,50,50,20,10.23994974,0
1/8/2035 22:00,30,111.38,111.38,50,50,20,10.17461072,0
1/8/2035 23:00,30,102.89,102.89,50,50,20,10.17461072,0
1/9/2035 0:00,30,99.56,99.56,50,50,20,10.17461072,0
1/9/2035 1:00,30,98.44,98.44,50,50,20,10.17461072,0
1/9/2035 2:00,30,96.4,96.4,50,50,20,10.17461072,0
1/9/2035 3:00,30,95.54,95.54,50,50,20,10.17461072,0
1/9/2035 4:00,30,97.12,97.12,50,50,20,10.17461072,0
1/9/2035 5:00,30,100.68,100.68,50,50,20,10.17461072,0
1/9/2035 6:00,30,119.91,119.91,50,50,20,10.35048389,0
1/9/2035 7:00,30,135.46,135.46,50,50,20,10.46101805,0
1/9/2035 8:00,30,144.64,144.64,50,50,20,10.60839693,0
1/9/2035 9:00,30,132.31,132.31,50,50,20,10.60839693,0
1/9/2035 10:00,30,124.59,124.59,50,50,20,10.60839693,0
1/9/2035 11:00,30,117.18,117.18,50,50,20,10.60839693,0
1/9/2035 12:00,30,111.62,111.62,50,50,20,10.60839693,0
1/9/2035 13:00,30,112.22,112.22,50,50,20,10.60839693,0
1/9/2035 14:00,30,122.29,122.29,50,50,20,10.46101805,0
1/9/2035 15:00,30,130.8,130.8,50,50,20,10.35048389,0
1/9/2035 16:00,30,139.25,139.25,50,50,20,10.23994974,0
1/9/2035 17:00,30,149.24,149.24,50,50,20,10.23994974,0
1/9/2035 18:00,30,149.2,149.2,50,50,20,10.23994974,0
1/9/2035 19:00,30,141.83,141.83,50,50,20,10.23994974,0
1/9/2035 20:00,30,131.64,131.64,50,50,20,10.23994974,0
1/9/2035 21:00,30,123.08,123.08,50,50,20,10.23994974,0
1/9/2035 22:00,30,117.58,117.58,50,50,20,10.17461072,0
1/9/2035 23:00,30,108.49,108.49,50,50,20,10.17461072,0
1/10/2035 0:00,30,100.69,100.69,50,50,20,10.17461072,0
1/10/2035 1:00,30,98.16,98.16,50,50,20,10.17461072,0
1/10/2035 2:00,30,98.13,98.13,50,50,20,10.17461072,0
1/10/2035 3:00,30,97.49,97.49,50,50,20,10.17461072,0
1/10/2035 4:00,30,97.7,97.7,50,50,20,10.17461072,0
1/10/2035 5:00,30,100.45,100.45,50,50,20,10.17461072,0
1/10/2035 6:00,30,120.28,120.28,50,50,20,10.35048389,0
1/10/2035 7:00,30,137.69,137.69,50,50,20,10.46101805,0
1/10/2035 8:00,30,152.68,152.68,50,50,20,10.60839693,0
1/10/2035 9:00,30,141.79,141.79,50,50,20,10.60839693,0
1/10/2035 10:00,30,129.96,129.96,50,50,20,10.60839693,0
1/10/2035 11:00,30,120.53,120.53,50,50,20,10.60839693,0
1/10/2035 12:00,30,113.61,113.61,50,50,20,10.60839693,0
1/10/2035 13:00,30,117.01,117.01,50,50,20,10.60839693,0
1/10/2035 14:00,30,124.31,124.31,50,50,20,10.46101805,0
1/10/2035 15:00,30,135.2,135.2,50,50,20,10.35048389,0
1/10/2035 16:00,30,146.04,146.04,50,50,20,10.23994974,0
1/10/2035 17:00,30,155.19,155.19,50,50,20,10.23994974,0
1/10/2035 18:00,30,151.4,151.4,50,50,20,10.23994974,0
1/10/2035 19:00,30,143.55,143.55,50,50,20,10.23994974,0
1/10/2035 20:00,30,131.4,131.4,50,50,20,10.23994974,0
1/10/2035 21:00,30,121.16,121.16,50,50,20,10.23994974,0
1/10/2035 22:00,30,115.89,115.89,50,50,20,10.17461072,0
1/10/2035 23:00,30,107.43,107.43,50,50,20,10.17461072,0
1/11/2035 0:00,30,103.15,103.15,50,50,20,10.17461072,0
1/11/2035 1:00,30,99.99,99.99,50,50,20,10.17461072,0
1/11/2035 2:00,30,98.65,98.65,50,50,20,10.17461072,0
1/11/2035 3:00,30,93.78,93.78,50,50,20,10.17461072,0
1/11/2035 4:00,30,93.35,93.35,50,50,20,10.17461072,0
1/11/2035 5:00,30,100.76,100.76,50,50,20,10.17461072,0
1/11/2035 6:00,30,113.47,113.47,50,50,20,10.35048389,0
1/11/2035 7:00,30,128.26,128.26,50,50,20,10.46101805,0
1/11/2035 8:00,30,152.4,152.4,50,50,20,10.60839693,0
1/11/2035 9:00,30,140.56,140.56,50,50,20,10.60839693,0
1/11/2035 10:00,30,125.05,125.05,50,50,20,10.60839693,0
1/11/2035 11:00,30,117.88,117.88,50,50,20,10.60839693,0
1/11/2035 12:00,30,110.78,110.78,50,50,20,10.60839693,0
1/11/2035 13:00,30,110.4,110.4,50,50,20,10.60839693,0
1/11/2035 14:00,30,117.38,117.38,50,50,20,10.46101805,0
1/11/2035 15:00,30,129.36,129.36,50,50,20,10.35048389,0
1/11/2035 16:00,30,148.75,148.75,50,50,20,10.23994974,0
1/11/2035 17:00,30,161.49,161.49,50,50,20,10.23994974,0
1/11/2035 18:00,30,148.09,148.09,50,50,20,10.23994974,0
1/11/2035 19:00,30,143.71,143.71,50,50,20,10.23994974,0
1/11/2035 20:00,30,129.28,129.28,50,50,20,10.23994974,0
1/11/2035 21:00,30,118.59,118.59,50,50,20,10.23994974,0
1/11/2035 22:00,30,111.4,111.4,50,50,20,10.17461072,0
1/11/2035 23:00,30,108.62,108.62,50,50,20,10.17461072,0
1/12/2035 0:00,30,102.44,102.44,50,50,20,10.17461072,0
1/12/2035 1:00,30,99.62,99.62,50,50,20,10.17461072,0
1/12/2035 2:00,30,96.62,96.62,50,50,20,10.17461072,0
1/12/2035 3:00,30,96.03,96.03,50,50,20,10.17461072,0
1/12/2035 4:00,30,95.74,95.74,50,50,20,10.17461072,0
1/12/2035 5:00,30,96.72,96.72,50,50,20,10.17461072,0
1/12/2035 6:00,30,103.51,103.51,50,50,20,10.35048389,0
1/12/2035 7:00,30,129.56,129.56,50,50,20,10.46101805,0
1/12/2035 8:00,30,152.14,152.14,50,50,20,10.60839693,0
1/12/2035 9:00,30,146.36,146.36,50,50,20,10.60839693,0
1/12/2035 10:00,30,133.41,133.41,50,50,20,10.60839693,0
1/12/2035 11:00,30,126.13,126.13,50,50,20,10.60839693,0
1/12/2035 12:00,30,118.38,118.38,50,50,20,10.60839693,0
1/12/2035 13:00,30,114.48,114.48,50,50,20,10.60839693,0
1/12/2035 14:00,30,115.94,115.94,50,50,20,10.46101805,0
1/12/2035 15:00,30,121.4,121.4,50,50,20,10.35048389,0
1/12/2035 16:00,30,131.4,131.4,50,50,20,10.23994974,0
1/12/2035 17:00,30,138.9,138.9,50,50,20,10.23994974,0
1/12/2035 18:00,30,137.4,137.4,50,50,20,10.23994974,0
1/12/2035 19:00,30,130.87,130.87,50,50,20,10.23994974,0
1/12/2035 20:00,30,120.19,120.19,50,50,20,10.23994974,0
1/12/2035 21:00,30,109.88,109.88,50,50,20,10.23994974,0
1/12/2035 22:00,30,104.77,104.77,50,50,20,10.17461072,0
1/12/2035 23:00,30,96.78,96.78,50,50,20,10.17461072,0
1/13/2035 0:00,30,101.4,101.4,50,50,20,9.833034693,0
1/13/2035 1:00,30,96.4,96.4,50,50,20,9.833034693,0
1/13/2035 2:00,30,93.4,93.4,50,50,20,9.833034693,0
1/13/2035 3:00,30,89.87,89.87,50,50,20,9.833034693,0
1/13/2035 4:00,30,86.4,86.4,50,50,20,9.833034693,0
1/13/2035 5:00,30,86.32,86.32,50,50,20,9.833034693,0
1/13/2035 6:00,30,89.5,89.5,50,50,20,10.00300355,0
1/13/2035 7:00,30,93.62,93.62,50,50,20,10.10982692,0
1/13/2035 8:00,30,96.66,96.66,50,50,20,10.25225808,0
1/13/2035 9:00,30,86.51,86.51,50,50,20,10.25225808,0
1/13/2035 10:00,30,85.61,85.61,50,50,20,10.25225808,0
1/13/2035 11:00,30,84.12,84.12,50,50,20,10.25225808,0
1/13/2035 12:00,30,81.75,81.75,50,50,20,10.25225808,0
1/13/2035 13:00,30,75.07,75.07,50,50,20,10.25225808,0
1/13/2035 14:00,30,79.31,79.31,50,50,20,10.10982692,0
1/13/2035 15:00,30,80.01,80.01,50,50,20,10.00300355,0
1/13/2035 16:00,30,82.18,82.18,50,50,20,9.896180184,0
1/13/2035 17:00,30,85.62,85.62,50,50,20,9.896180184,0
1/13/2035 18:00,30,87.21,87.21,50,50,20,9.896180184,0
1/13/2035 19:00,30,85.22,85.22,50,50,20,9.896180184,0
1/13/2035 20:00,30,84.46,84.46,50,50,20,9.896180184,0
1/13/2035 21:00,30,82.33,82.33,50,50,20,9.896180184,0
1/13/2035 22:00,30,75.7,75.7,50,50,20,9.833034693,0
1/13/2035 23:00,30,74.56,74.56,50,50,20,9.833034693,0
1/14/2035 0:00,30,75.42,75.42,50,50,20,9.807164048,0
1/14/2035 1:00,30,73.51,73.51,50,50,20,9.807164048,0
1/14/2035 2:00,30,74.33,74.33,50,50,20,9.807164048,0
1/14/2035 3:00,30,75.41,75.41,50,50,20,9.807164048,0
1/14/2035 4:00,30,76.07,76.07,50,50,20,9.807164048,0
1/14/2035 5:00,30,76.6,76.6,50,50,20,9.807164048,0
1/14/2035 6:00,30,78.71,78.71,50,50,20,9.976685715,0
1/14/2035 7:00,30,83.06,83.06,50,50,20,10.08322804,0
1/14/2035 8:00,30,88.14,88.14,50,50,20,10.22528446,0
1/14/2035 9:00,30,92.54,92.54,50,50,20,10.22528446,0
1/14/2035 10:00,30,92.03,92.03,50,50,20,10.22528446,0
1/14/2035 11:00,30,93.24,93.24,50,50,20,10.22528446,0
1/14/2035 12:00,30,91.79,91.79,50,50,20,10.22528446,0
1/14/2035 13:00,30,88.44,88.44,50,50,20,10.22528446,0
1/14/2035 14:00,30,90.55,90.55,50,50,20,10.08322804,0
1/14/2035 15:00,30,93.72,93.72,50,50,20,9.976685715,0
1/14/2035 16:00,30,98.02,98.02,50,50,20,9.870143403,0
1/14/2035 17:00,30,103.26,103.26,50,50,20,9.870143403,0
1/14/2035 18:00,30,108.37,108.37,50,50,20,9.870143403,0
1/14/2035 19:00,30,100.31,100.31,50,50,20,9.870143403,0
1/14/2035 20:00,30,92.4,92.4,50,50,20,9.870143403,0
1/14/2035 21:00,30,90,90,50,50,20,9.870143403,0
1/14/2035 22:00,30,86.79,86.79,50,50,20,9.807164048,0
1/14/2035 23:00,30,78.59,78.59,50,50,20,9.807164048,0
1/15/2035 0:00,30,79.3,79.3,50,50,20,10.17461072,0
1/15/2035 1:00,30,76.4,76.4,50,50,20,10.17461072,0
1/15/2035 2:00,30,75.34,75.34,50,50,20,10.17461072,0
1/15/2035 3:00,30,73.44,73.44,50,50,20,10.17461072,0
1/15/2035 4:00,30,73.44,73.44,50,50,20,10.17461072,0
1/15/2035 5:00,30,80.65,80.65,50,50,20,10.17461072,0
1/15/2035 6:00,30,91.35,91.35,50,50,20,10.35048389,0
1/15/2035 7:00,30,95.24,95.24,50,50,20,10.46101805,0
1/15/2035 8:00,30,110.7,110.7,50,50,20,10.60839693,0
1/15/2035 9:00,30,111.69,111.69,50,50,20,10.60839693,0
1/15/2035 10:00,30,106.28,106.28,50,50,20,10.60839693,0
1/15/2035 11:00,30,101.66,101.66,50,50,20,10.60839693,0
1/15/2035 12:00,30,95.26,95.26,50,50,20,10.60839693,0
1/15/2035 13:00,30,93.55,93.55,50,50,20,10.60839693,0
1/15/2035 14:00,30,95.9,95.9,50,50,20,10.46101805,0
1/15/2035 15:00,30,100.84,100.84,50,50,20,10.35048389,0
1/15/2035 16:00,30,108.92,108.92,50,50,20,10.23994974,0
1/15/2035 17:00,30,117.86,117.86,50,50,20,10.23994974,0
1/15/2035 18:00,30,124.2,124.2,50,50,20,10.23994974,0
1/15/2035 19:00,30,121.78,121.78,50,50,20,10.23994974,0
1/15/2035 20:00,30,113.82,113.82,50,50,20,10.23994974,0
1/15/2035 21:00,30,103.18,103.18,50,50,20,10.23994974,0
1/15/2035 22:00,30,100.89,100.89,50,50,20,10.17461072,0
1/15/2035 23:00,30,97.83,97.83,50,50,20,10.17461072,0
1/16/2035 0:00,30,92.85,92.85,50,50,20,10.17461072,0
1/16/2035 1:00,30,92.47,92.47,50,50,20,10.17461072,0
1/16/2035 2:00,30,91.32,91.32,50,50,20,10.17461072,0
1/16/2035 3:00,30,89.59,89.59,50,50,20,10.17461072,0
1/16/2035 4:00,30,88.37,88.37,50,50,20,10.17461072,0
1/16/2035 5:00,30,92.85,92.85,50,50,20,10.17461072,0
1/16/2035 6:00,30,105.47,105.47,50,50,20,10.35048389,0
1/16/2035 7:00,30,126.17,126.17,50,50,20,10.46101805,0
1/16/2035 8:00,30,155.51,155.51,50,50,20,10.60839693,0
1/16/2035 9:00,30,150,150,50,50,20,10.60839693,0
1/16/2035 10:00,30,133.4,133.4,50,50,20,10.60839693,0
1/16/2035 11:00,30,121.4,121.4,50,50,20,10.60839693,0
1/16/2035 12:00,30,114.83,114.83,50,50,20,10.60839693,0
1/16/2035 13:00,30,106.38,106.38,50,50,20,10.60839693,0
1/16/2035 14:00,30,107.4,107.4,50,50,20,10.46101805,0
1/16/2035 15:00,30,121.65,121.65,50,50,20,10.35048389,0
1/16/2035 16:00,30,122.79,122.79,50,50,20,10.23994974,0
1/16/2035 17:00,30,139.55,139.55,50,50,20,10.23994974,0
1/16/2035 18:00,30,138.71,138.71,50,50,20,10.23994974,0
1/16/2035 19:00,30,123.17,123.17,50,50,20,10.23994974,0
1/16/2035 20:00,30,106.89,106.89,50,50,20,10.23994974,0
1/16/2035 21:00,30,97.61,97.61,50,50,20,10.23994974,0
1/16/2035 22:00,30,93.44,93.44,50,50,20,10.17461072,0
1/16/2035 23:00,30,89.09,89.09,50,50,20,10.17461072,0
1/17/2035 0:00,30,83.01,83.01,50,50,20,10.17461072,0
1/17/2035 1:00,30,82.92,82.92,50,50,20,10.17461072,0
1/17/2035 2:00,30,82.09,82.09,50,50,20,10.17461072,65.525
1/17/2035 3:00,30,81.14,81.14,50,50,20,10.17461072,103.32
1/17/2035 4:00,30,80.87,80.87,50,50,20,10.17461072,138.52
1/17/2035 5:00,30,82.46,82.46,50,50,20,10.17461072,168.25
1/17/2035 6:00,30,86.49,86.49,50,50,20,10.35048389,178.92
1/17/2035 7:00,30,95.79,95.79,50,50,20,10.46101805,173.74
1/17/2035 8:00,30,107.9,107.9,50,50,20,10.60839693,108.12
1/17/2035 9:00,30,117.56,117.56,50,50,20,10.60839693,0
1/17/2035 10:00,30,121.73,121.73,50,50,20,10.60839693,0
