datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen,naphtha for industry,solid biomass for industry,natural gas for industry,hard coal for industry
2035-01-01 00:00:00,3.2850577681464945,6.271080534687294,27.54419860563459,178.2286064955298,105.80619683011815,0.0,0.0,508.0628459357132,139.6516885007798,88.45544626264227,97.18902450319156,128.14989043436188,177.0404151376791
2035-01-01 01:00:00,3.2850577681464945,6.271080534687294,27.54419860563459,178.2286064955298,105.80619683011815,0.0,0.0,508.0628459357132,139.6516885007798,88.45544626264227,97.18902450319156,128.14989043436188,177.0404151376791
2035-01-01 02:00:00,3.2850577681464945,6.271080534687294,27.54419860563459,178.2286064955298,105.80619683011815,0.0,0.0,508.0628459357132,139.6516885007798,88.45544626264227,97.18902450319156,128.14989043436188,177.0404151376791
2035-01-01 03:00:00,3.285130212583855,6.271080533898497,27.54419891578789,178.2286067295197,105.8062228720064,0.0,0.0,508.0628459357132,139.635298531969,88.23462059149607,97.1891091450047,128.14989074451518,177.04041513689032
2035-01-01 04:00:00,3.285130212583855,6.271080533898497,27.54419891578789,178.2286067295197,105.8062228720064,0.0,0.0,508.0628459357132,139.635298531969,88.23462059149607,97.1891091450047,128.14989074451518,177.04041513689032
2035-01-01 05:00:00,3.285130212583855,6.271080533898497,27.54419891578789,178.2286067295197,105.8062228720064,0.0,0.0,508.0628459357132,139.635298531969,88.23462059149607,97.1891091450047,128.14989074451518,177.04041513689032
2035-01-01 06:00:00,3.2852030096266405,6.271080531202248,27.54419894248718,178.22860690406446,105.80623324251532,0.0,0.0,508.0628459357132,139.72673695288736,88.77376572422341,97.18914709489358,128.14989077121447,177.04041513419412
2035-01-01 07:00:00,3.2852030096266405,6.271080531202248,27.54419894248718,178.22860690406446,105.80623324251532,0.0,0.0,508.0628459357132,139.72673695288736,88.77376572422341,97.18914709489358,128.14989077121447,177.04041513419412
2035-01-01 08:00:00,3.2852030096266405,6.271080531202248,27.54419894248718,178.22860690406446,105.80623324251532,0.0,0.0,508.0628459357132,139.72673695288736,88.77376572422341,97.18914709489358,128.14989077121447,177.04041513419412
2035-01-01 09:00:00,3.285276194207197,6.271080527592084,27.544198747101536,178.2286068521956,105.8062397062438,0.0,0.0,508.0628459357132,139.40771383959094,91.23484582097444,97.18917156960164,128.14989057582883,177.04041513058388
