name,bus0,bus1,s_nom,bus_id0,bus_id1
Planned_HVDC _525Erzhausen_Göttingen_merged_way/574218866-380+6,DE57-380,way/952004951-380,5396.205,179,778
relation/5581798-380-a_relation/5581799-380-a_relation/5581800-380-a_relation/5581801-380-a_relation/5581802-380-a_relation/5581803-380-a,way/941198517-380,DE58-380,10188.618,180,761
merged_way/46107365-1-380+4,DE6-380,way/1107961833-380,3396.205,182,264
way/186397898-380,way/525964629-380,DE6-380,6792.41,182,664
way/32267173-380,way/87722999-380,DE6-380,3396.205,182,730
merged_way/953719575-220+3,way/952004951-220,DE60-220,983.112,183,777
way/24959946-380_way/269823874-380,way/42488850-380,DE61-380,6792.41,184,626
merged_way/42507067-380+1,DE61-380,way/42507488-380,3396.205,184,628
way/118436808-380,DE61-380,way/42560068-380,3396.205,184,630
merged_way/60725327-2-220+4,DE67-220,DE62-220,983.112,185,192
merged_way/25393442-1-220+4,way/23084417-220,DE62-220,983.112,185,394
merged_way/60725327-1-380+4,DE67-380,DE62-380,3396.205,186,193
Planned_HVDC_NordSued19,way/23084417-220,DE62-380,2000,186,394
Planned_HVDC_NordSued20,DE62-380,way/979801144-380,2000,186,795
merged_way/521228484-380+9,way/723528920-380,DE62-380,3396.205,186,816
relation/3937928-220,way/25943440-220,DE63-220,491.556,187,477
merged_way/42509126-2-220+1,DE68-220,DE64-220,983.112,188,194
merged_way/241626236-220+2_way/123170766-2-220,DE64-220,way/42507488-220,1474.668,188,627
way/42509126-1-380,DE65-380,DE68-380,3396.205,189,195
way/24415006-380,way/157628351-380,DE65-380,1698.103,189,343
merged_way/42508055-1-380+1,DE65-380,way/42507488-380,3396.205,189,628
merged_way/25788425-2-220+2,way/23022100-220,DE66-220,491.556,190,391
merged_way/60725329-2-220+1,way/24462426-220,DE66-220,983.112,190,432
merged_way/25788425-1-380+1,way/23022100-380,DE66-380,1698.103,191,392
merged_way/60725329-1-380+4,way/24462426-380,DE66-380,3396.205,191,433
merged_way/906381479-2-220+1,way/24462426-220,DE67-220,491.556,192,432
Planned_HVDC_NordSued_parellel_0_merged_way/906381479-1-380+1_way/907802873-1-380,way/24462426-380,DE67-380,5396.206,193,433
Planned_HVDC_NordSued_parellel_1_way/844126092-380,DE67-380,way/311444692-380,5396.205,193,558
overlap_bus_correction42,DE68-220,DE68-380,2000,194,195
merged_way/121199247-2-220+3,DE69-220,DE68-220,491.556,194,196
merged_way/109563300-1-220+1,way/121199242-220,DE68-220,491.556,194,278
way/121199247-1-380,way/121199242-380,DE68-380,1698.103,195,279
way/292316785-220,DE72-220,DE69-220,983.112,196,202
merged_way/109563298-1-220+1,DE69-220,way/121199242-220,491.556,196,278
merged_way/284925905-380+1_relation/1109593-380-b_relation/1109599-380-b,DE75-380,DE69-380,6792.411,197,207
way/109505609-1-380,DE69-380,way/121199242-380,1698.103,197,279
relation/1109593-380-a_relation/1109599-380-a,way/275138524-380,DE69-380,3396.206,197,504
way/62251376-220,DE7-220,way/28008024-220,983.112,198,513
merged_way/47297508-220+2,way/60032354-220,DE7-220,983.112,198,681
merged_way/46107365-2-220+4,way/87722999-220,DE7-220,983.112,198,729
overlap_bus_correction43,DE70-220,DE70-380,2000,199,200
way/107175832-2-220,DE70-220,DE73-220,983.112,199,203
way/24462323-1-220,way/24462317-220,DE70-220,983.112,199,431
way/24462486-2-220,way/24462426-220,DE70-220,983.112,199,432
way/107175832-1-380,DE70-380,DE73-380,3396.205,200,204
merged_way/24462486-1-380+2,way/24462426-380,DE70-380,3396.205,200,433
relation/3028644-220,way/24415232-220,DE71-220,491.556,201,429
merged_way/66676627-220+1,way/28452784-220,DE72-220,983.112,202,518
way/89478841-220,DE72-220,way/787840119-220,983.112,202,707
overlap_bus_correction44,DE73-220,DE73-380,2000,203,204
way/107175828-2-220,DE73-220,DE74-220,491.556,203,205
way/107175828-1-380,DE73-380,DE74-380,1698.103,204,206
overlap_bus_correction45,DE74-220,DE74-380,2000,205,206
way/107271555-2-220,DE74-220,way/24479003-220,983.112,205,436
way/107271555-1-380,DE74-380,way/24479003-380,3396.205,206,437
relation/1109593-380-c_relation/1109599-380-c,DE75-380,way/32472806-380,3396.206,207,571
merged_way/309079148-380+1,way/23022100-380,DE76-380,3396.205,208,392
way/70814149-1-380,DE76-380,way/24280460-380,3396.205,208,426
merged_way/24479533-380+3,DE76-380,way/59925390-380,3396.205,208,680
overlap_bus_correction46,DE77-220,DE77-380,2000,209,210
way/107271567-2-220,way/24478889-220,DE77-220,491.556,209,434
merged_way/107175372-2-220+1,DE77-220,way/24479003-220,983.112,209,436
way/107271567-1-380,way/24478889-380,DE77-380,1698.103,210,435
merged_way/107175372-1-380+1,DE77-380,way/24479003-380,3396.205,210,437
merged_way/25088811-220+1_merged_way/72658499-1-220+1,way/22944791-220,DE78-220,1474.668,211,384
way/25052073-1-220,way/25051880-220,DE78-220,983.112,211,467
merged_way/72658449-220+5,DE78-220,way/59925390-220,983.112,211,679
merged_way/351661145-1-220+3,way/23380800-220,DE79-220,491.556,212,403
merged_way/201775659-1-220+2,DE79-220,way/24462228-220,491.556,212,430
merged_way/108188242-1-220+3,way/24462426-220,DE79-220,491.556,212,432
way/45737386-380,way/1107961833-380,DE8-380,3396.205,213,264
merged_way/338361038-380+2,way/25306938-380,DE8-380,3396.205,213,470
overlap_bus_correction47,DE80-220,DE80-380,2000,214,215
way/42920726-1-220,DE80-220,DE81-220,983.112,214,216
merged_way/105572022-2-220+6_merged_way/106607620-1-220+1,DE87-220,DE80-220,1474.668,214,222
merged_way/109507318-2-220+1_merged_way/66676884-2-220+1,DE80-220,way/1076001174-220,983.112,214,246
merged_way/155269862-1-220+4,DE80-220,way/28452784-220,983.112,214,518
merged_way/106607617-220+8,DE80-220,way/29077623-220,983.112,214,526
merged_way/109507318-1-380+2_merged_way/66676884-1-380+3,DE80-380,way/1076001174-380,3396.206,215,247
merged_way/105572022-1-380+2,way/23067006-380,DE80-380,1698.103,215,393
merged_way/25039686-1-380+2,DE80-380,way/29077623-380,3396.205,215,527
merged_way/107686849-220+1,DE81-220,DE82-220,491.556,216,217
merged_way/71503500-1-220+1,DE82-220,DE84-220,491.556,217,219
relation/1167333-220,way/24462426-220,DE83-220,491.556,218,432
way/70691555-1-220,DE84-220,DE86-220,983.112,219,221
way/83688484-380,DE88-380,DE85-380,3396.205,220,224
merged_way/42488871-380+1,way/42488850-380,DE85-380,3396.205,220,626
merged_way/42809975-1-380+1,DE85-380,way/42809973-380,3396.205,220,635
merged_way/61733762-2-220+2,DE89-220,DE86-220,491.556,221,225
overlap_bus_correction48,DE87-220,DE87-380,2000,222,223
merged_way/25028229-2-220+3,DE87-220,way/113546939-220,983.112,222,272
merged_way/68561219-2-220+2,way/68549340-220,DE87-220,983.112,222,695
merged_way/25028229-1-380+3,DE87-380,way/113546939-380,3396.205,223,273
merged_way/42921001-1-380+3,DE87-380,way/23067006-380,1698.103,223,393
merged_way/68561219-1-380+2,way/68549340-380,DE87-380,3396.205,223,696
way/82077681-1-380,DE91-380,DE88-380,1698.103,224,228
overlap_bus_correction49,DE89-220,DE89-380,2000,225,226
merged_way/25314891-2-220+1,DE89-220,way/113546939-220,983.112,225,272
merged_way/71503492-1-220+4,DE89-220,way/25051880-220,491.556,225,467
way/25314891-1-380,DE89-380,way/113546939-380,3396.205,226,273
merged_way/61733762-1-380+7,way/59925390-380,DE89-380,1698.103,226,680
relation/145510-380-d,DE9-380,way/1094015892-380,1698.103,227,259
relation/145510-380-b,way/851299584-380,DE9-380,1698.103,227,720
merged_way/30416989-380+1,way/941453716-380,DE9-380,3396.205,227,762
merged_way/920094545-380+2,way/22964137-380,DE91-380,3396.205,228,387
relation/1123975-220_relation/1123976-220,DE92-220,way/24921206-220,983.112,229,461
way/52889943-220,DE97-220,DE93-220,983.112,230,235
merged_way/79174511-2-220+4_way/292627381-220,DE93-220,way/23380800-220,1474.668,230,403
way/24532884-2-220,way/24479984-220,DE93-220,491.556,230,438
way/386594906-1-380,DE95-380,DE94-380,1698.103,231,232
merged_way/151689335-1-380+1,DE94-380,way/42797575-380,3396.205,231,633
relation/12479461-380-a_relation/12479462-380-a,way/22964137-380,DE96-380,3396.206,234,387
relation/12479461-380-b_relation/12479462-380-b,DE96-380,way/24667346-380,3396.206,234,444
way/68018969-1-220,DE98-220,way/156973363-220,491.556,236,339
merged_way/216987765-2-220+1,way/63114179-220,DE98-220,491.556,236,688
merged_way/26043880-2-220+5,DE98-220,way/68549340-220,491.556,236,695
relation/2927597-380_relation/2927598-380_relation/2927599-380-a_relation/2927600-380-a,way/157806991-380,DE99-380,6792.412,237,344
Planned_AC_380GrosskraftwerkMannheim_FGHMannheim,relation/17591073-220,relation/17591073-220,2000,238,238
Planned_HVDC_NordSued30,relation/17591073-220,way/1223405794-380,2000,238,283
relation/15751730-220_relation/3989160-220,way/152924498-220,relation/17591073-220,1966.224,238,327
way/202171172-220,relation/17591073-220,way/152973139-220,983.112,238,330
Planned_AC_380Weinheim_FGHMannheim,way/160929097-220,relation/17591073-220,2000,238,347
Planned_HVDC_NordSued29,way/207248812-380,relation/17591073-220,2000,238,368
Planned_AC_380Altlussheim_FGHMannheim,way/409305507-220,relation/17591073-220,2000,238,609
way/286709461-380-b,way/1024536785-380,way/151967290-380,3396.205,239,316
merged_way/26565859-380+1,way/870598507-380,way/1024536785-380,3396.205,239,724
relation/3918228-220,way/102743264-220,way/31367936-220,491.556,240,559
relation/3918229-220-b,way/31367940-220,way/102743264-220,491.556,240,560
merged_way/26982408-1-220+1,way/24799890-220,way/1040551074-220,983.112,241,455
relation/1190715-220-a,way/1040551074-220,way/91854336-220,491.556,241,749
way/87280793-1-380,way/87767098-380,way/106096507-380,3396.205,242,731
relation/14236924-380,way/157328339-380,way/1068350839-380,1698.103,243,341
relation/3885045-380,way/1068350839-380,way/941198517-380,1698.103,243,761
merged_way/907820346-1-380+8,way/1071504343-380,way/603661085-380,3396.205,244,684
merged_way/1075677143-1-380+8,way/1071504343-380,way/946969736-380,3396.205,244,772
way/286703268-380,way/1072574879-380,way/24502420-380,3396.205,245,441
merged_way/25331184-380+4,way/266684854-380,way/1072574879-380,3396.205,245,493
overlap_bus_correction50,way/1076001174-220,way/1076001174-380,2000,246,247
merged_way/284965427-380+5,way/1076001174-380,way/32472806-380,3396.205,247,571
relation/3742237-220_relation/4713421-220,way/943135226-220,way/1081302145-220,983.112,248,767
overlap_bus_correction37,way/1086825107-220,way/1086825107-380,2000,249,250
relation/2952534-380_relation/2952535-380,way/149256409-380,way/1086825107-380,3396.206,250,309
relation/2247335-380,way/1086825107-380,way/156673637-380,1698.103,250,336
relation/3732383-380_relation/3805411-380,way/24757392-380,way/1086825107-380,3396.206,250,448
relation/2247333-380,way/1086825107-380,way/943135226-380,1698.103,250,768
relation/3694014-380,way/145002769-380,way/108797675-380,1698.103,251,302
relation/3874449-380_relation/3874450-380,way/108797675-380,way/24705761-380,3396.206,251,447
relation/3732385-380,way/108797675-380,way/24757833-380,1698.103,251,450
relation/3732384-380,way/108797675-380,way/24758329-380,1698.103,251,451
relation/3694018-380,way/31653753-380,way/108797675-380,1698.103,251,562
relation/12896838-380_relation/12896839-380_relation/3866874-380_relation/3866875-380-b,way/499165542-380,way/108797675-380,6792.412,251,655
overlap_bus_correction52,way/1089769599-220,way/1089769599-380,2000,252,253
relation/3889745-220,way/1089769599-220,way/60032354-220,491.556,252,681
relation/114742-380_relation/5374815-380,way/1089769599-380,way/1280364401-380,3396.206,253,286
merged_way/844516315-380+3,way/1089769599-380,way/22720647-380,3396.205,253,372
Planned_HVDC _525Büttel_Wilhelmshafen_relation/14510605-380_relation/14510606-380,way/1089769599-380,way/289836713-380,5396.206,253,525
Planned_HVDC _525Büttel_Brokdorf-Wilster,way/1089769599-380,way/87722999-380,2000,253,730
Planned_AC_380_15,way/1191459479-220,way/1089911133-380,2000,254,277
relation/2910799-380,way/1089911133-380,way/234171369-380,1698.103,254,405
Planned_AC_380_21_relation/114782-380_relation/5247533-380,way/23583867-380,way/1089911133-380,5396.206,254,406
Planned_AC_380_16_relation/6463658-380_relation/67585-380,way/1089911133-380,way/28327356-380,5396.206,254,515
relation/2910798-380,way/1089911133-380,way/30040568-380,1698.103,254,542
overlap_bus_correction22,way/1091984573-220,way/1091984573-380,2000,255,256
relation/1177425-220_relation/1177426-220,way/946710698-220,way/1091984573-220,983.112,255,771
relation/8539040-380-b,way/515358077-380,way/1091984573-380,1698.103,256,658
relation/14459971-380_relation/912407-380,way/941453716-380,way/1091984573-380,3396.206,256,762
relation/1641463-380-e_relation/1641474-380-e,way/1093896544-380,way/88945213-380,3396.206,257,739
overlap_bus_correction25,way/1094015892-220,way/1094015892-380,2000,258,259
relation/1636782-220,way/1094015892-220,way/32318130-220,491.556,258,570
merged_way/43171099-220+2,way/39688875-220,way/1094015892-220,983.112,258,606
merged_way/259468195-1-220+2,way/1094015892-220,way/517421342-220,491.556,258,659
relation/1636783-220,way/1094015892-220,way/946710698-220,491.556,258,771
relation/1022003-380,way/234171369-380,way/1094015892-380,1698.103,259,405
relation/1022004-380,way/30040568-380,way/1094015892-380,1698.103,259,542
Planned_AC_380Bentwisch_Guestrow_relation/1000670-380_relation/1021991-380,way/32063539-380,way/1094015892-380,5396.206,259,565
Planned_AC_380Parchim/Sued_Guestrow,way/517421342-380,way/1094015892-380,2000,259,660
relation/3730421-380,way/109917397-380,way/942771541-380,1698.103,260,766
relation/3730422-380,way/943135226-380,way/109917397-380,1698.103,260,768
overlap_bus_correction32,way/1102237380-220,way/1102237380-380,2000,261,262
merged_relation/3943784-220+1,way/1191459479-220,way/1102237380-220,491.556,261,277
Planned_AC_380_14,way/1102237380-380,way/1191459479-220,2000,262,277
relation/14510907-380,way/1102237380-380,way/275466323-380,1698.103,262,506
relation/3694015-380-b,way/1327333163-380,way/1104947187-380,3396.205,263,291
relation/3861964-220,way/111973179-220,way/42861703-220,491.556,266,636
merged_way/741626874-380+1,way/112695048-380,way/42488850-380,3396.205,267,626
overlap_bus_correction53,way/1128250707-220,way/1128250707-380,2000,268,269
merged_way/28658059-220+3,way/1128250707-220,way/31024391-220,983.112,268,551
merged_way/157160048-2-220+3,way/1128250707-220,way/32076853-220,491.556,268,566
relation/2277544-220_relation/2277545-220,way/1128250707-220,way/50643382-220,983.112,268,656
merged_way/781651113-220+1,way/829116805-220,way/1128250707-220,983.112,268,716
merged_way/30181272-380+1,way/1280840211-380,way/1128250707-380,3396.205,269,287
merged_way/157160048-1-380+2,way/1128250707-380,way/32076853-380,1698.103,269,567
Planned_AC_380_17,way/1128250707-380,way/50643382-220,2000,269,656
relation/15097913-380_relation/15097914-380,way/559702819-380,way/1128250707-380,3396.206,269,672
merged_way/883985540-380+2_relation/86589-380,way/883928228-380,way/1128250707-380,5094.308,269,735
relation/1188841-380_relation/1188844-380,way/11285720-380,way/23583867-380,3396.206,270,406
merged_way/129175345-380+2,way/11285720-380,way/24502420-380,3396.205,270,441
relation/12006830-380,way/31024391-380,way/1134105414-380,1698.103,271,552
DE-NO,way/1134105414-380,Norway,1000,271,835
overlap_bus_correction54,way/113546939-220,way/113546939-380,2000,272,273
merged_way/29380943-220+3,way/113546939-220,way/63114179-220,983.112,272,688
relation/2450379-220,way/114319248-220,way/33411203-220,491.556,274,583
relation/14514424-380-b,way/150200540-380,way/114319248-380,3396.205,275,312
relation/1636917-380,way/114319248-380,way/33411203-380,1698.103,275,584
merged_way/114377984-1-380+6,way/114319248-380,way/37764852-380,1698.103,275,598
Planned_HVDC_Nordcenter_parellel_0,way/114319248-380,way/50643382-220,2000,275,656
relation/962122-380,way/61918154-380,way/114319248-380,1698.103,275,686
way/43163137-380,way/43163132-380,way/11500045-380,3396.205,276,639
way/59524692-380,way/46615737-380,way/11500045-380,3396.205,276,648
Planned_AC_380_20_relation/3943779-220_relation/5334826-220,way/1191459479-220,way/28008024-220,2983.112,277,513
way/60541934-220,way/24415232-220,way/121199242-220,983.112,278,429
relation/1659072-380,way/121199242-380,way/425100082-380,1698.103,279,629
overlap_bus_correction21,way/1222597066-220,way/1222597066-380,2000,280,281
Planned_AC_380Pasewalk_Bertikow,way/1222597066-220,way/30039908-380,2000,280,541
way/167854736-220,way/1222597066-220,way/39688875-220,983.112,280,606
Planned_AC_380Siedenbruenzow_Pasewalk,way/941453716-380,way/1222597066-220,2000,280,762
way/1101762004-380,way/30039908-380,way/1222597066-380,3396.205,281,541
merged_way/41981221-1-220+4,way/147521567-220,way/1223405794-220,491.556,282,304
Planned_HVDC_NordSued31_way/41981221-380,way/1223405794-380,way/147521567-380,5396.205,283,305
merged_way/128714156-380+2,way/1223405794-380,way/149987048-380,6792.41,283,311
relation/2252482-380-b,way/1245826064-380,way/202747445-380,1698.103,284,363
relation/6771820-380_relation/6771821-380,way/1280364401-380,way/525964629-380,3396.206,286,664
way/31742764-380,way/32042992-380,way/1280840211-380,3396.205,287,564
Planned_HVDC_NordSued_parellel_9,way/1280840211-380,way/559702819-220,2000,287,671
relation/1637163-380_relation/9981859-380,way/167695568-380,way/1280840211-380,3396.206,287,804
merged_way/42920875-2-220+2,way/1303270458-220,way/23022100-220,983.112,288,391
way/38584672-220,way/1303270458-220,way/38584673-220,491.556,288,600
merged_way/25090745-380+1_way/42920875-1-380,way/1303270458-380,way/23022100-380,6792.41,289,392
Planned_AC_380Kupferzell_Grossgartach,way/143854536-380,way/1327333163-220,1000,290,297
relation/3945260-220,way/42050342-220,way/1327333163-220,491.556,290,618
relation/3694016-380-b,way/1327333163-380,way/143854536-380,1698.103,291,297
merged_way/231741801-1-380+2,way/143903369-380,way/1327333163-380,1698.103,291,301
Planned_HVDC _525Grossgartach_Riedenheim,way/31653753-380,way/1327333163-380,2000,291,562
merged_relation/3693986-380-c+1,way/1327333163-380,way/41334805-380,1698.103,291,613
Planned_AC_380Koepchenwerk_Kelsterbach_3,way/83916207-220,way/132814303-220,2000,292,718
relation/3749851-220,way/137602559-220,way/133342285-220,491.556,293,294
relation/3749850-220-a,way/133342285-220,way/24158385-220,491.556,293,416
overlap_bus_correction23,way/137602559-220,way/137602559-380,2000,294,295
relation/3732172-380-b,way/24705761-380,way/137602559-380,3396.205,295,447
relation/3749852-380,way/137602559-380,way/26245195-380,1698.103,295,482
Planned_HVDC_NordSued25_way/61910372-380,way/142487746-380,way/32042992-380,5396.205,296,564
Planned_HVDC_NordSued24_way/301953423-380,way/797009308-380,way/142487746-380,5396.205,296,709
relation/14514288-380,way/143854536-380,way/31653753-380,1698.103,297,562
relation/3694017-380,way/143854536-380,way/42050342-380,1698.103,297,619
overlap_bus_correction4,way/143882655-220,way/143882655-380,2000,298,299
Planned_AC_380Wolkramshausen_Vieselbach_relation/3742239-220_relation/3742240-220,way/157164284-220,way/143882655-220,2983.112,298,340
Planned_AC_380Vieselbach_Pulgar,way/143882655-220,way/442199284-380,2000,298,642
relation/3533700-380-a_relation/7191351-380-a,way/149256409-380,way/143882655-380,3396.206,299,309
relation/129420-380,way/29309786-380,way/143882655-380,1698.103,299,530
relation/3742241-380_relation/3742242-380,way/143882655-380,way/29713902-380,3396.206,299,538
relation/3707293-380_relation/5507286-380,way/143882655-380,way/442199284-380,3396.206,299,642
relation/129422-380,way/948341123-380,way/143882655-380,1698.103,299,774
relation/3989163-380-c,way/143903369-380,way/145002769-380,1698.103,301,302
merged_way/41981234-220+2,way/147521567-220,way/160929097-220,983.112,304,347
Planned_AC_380Urberach_Pfungstadt,way/23284340-380,way/147521567-380,3000,305,402
merged_relation/3693986-380-g+4,way/41334805-380,way/147878692-380,1698.103,306,613
relation/12819660-380_relation/3688563-380,way/29309786-380,way/148446247-380,3396.206,308,530
relation/12819661-380_relation/3688562-380,way/42410916-380,way/148446247-380,3396.206,308,624
relation/12300319-380_relation/5486612-380,way/149256409-380,way/24757392-380,3396.206,309,448
relation/14488153-380_relation/3739955-380,way/149256409-380,way/25746125-380,3396.206,309,474
relation/1636721-220_relation/1636726-220,way/152924508-220,way/149987048-220,983.112,310,329
Planned_AC_380Buerstadt_BASF_W210,way/149987048-380,way/152924508-220,2000,311,329
relation/14596023-380_relation/14596024-380,way/149987048-380,way/152973139-380,3396.206,311,331
merged_way/56234205-380+2,way/149987048-380,way/198448981-380,3396.205,311,361
merged_way/152924510-1-380+1,way/600395952-380,way/149987048-380,3396.205,311,683
merged_way/29472854-1-380+4,way/150200540-380,way/29472852-380,1698.103,312,537
relation/1109616-220_relation/1109619-220,way/24921206-220,way/150267232-220,983.112,313,461
relation/4441426-220,way/28227099-220,way/151507370-220,983.112,314,514
overlap_bus_correction55,way/151967290-220,way/151967290-380,2000,315,316
merged_relation/1735059-220-d+2,way/151967290-220,way/66764943-220,491.556,315,691
relation/3803496-220-b,way/89176939-220,way/151967290-220,983.112,315,742
relation/3756857-220-c,way/89176956-220,way/151967290-220,983.112,315,743
Planned_AC_380Niederstedem_Neuwied,way/151967290-380,way/154869247-220,2000,316,332
merged_way/151967297-2-220+3,way/151967291-220,way/42097854-220,491.556,317,620
way/142169891-220,way/152018146-220,way/156402422-220,983.112,319,333
merged_way/139305260-2-220+2,way/54359256-220,way/152018146-220,983.112,319,668
merged_way/1098393180-380+1,way/152107815-380,way/152018146-380,3396.205,320,321
merged_way/139305260-1-380+2,way/54359256-380,way/152018146-380,3396.205,320,669
merged_way/152107836-1-380+3,way/600395952-380,way/152107815-380,3396.205,321,683
overlap_bus_correction94,way/152261133-220,way/152261133-380,2000,323,324
merged_way/24864330-2-220+6,way/152261133-220,way/152924498-220,491.556,323,327
Planned_AC_380Daxlanden_Kuppenheim_merged_way/288192154-220+1,way/152261133-220,way/32151621-220,1983.112,323,569
relation/272728-220-a,way/152261133-220,way/32725957-220,491.556,323,573
way/339943620-220,way/152261133-220,way/32731290-220,983.112,323,575
relation/272732-220-a,way/152261133-220,way/32966636-220,491.556,323,579
Planned_AC_380Altlussheim_Daxlanden,way/409305507-220,way/152261133-220,2000,323,609
merged_way/24864330-1-380+3,way/152261133-380,way/259561755-380,1698.103,324,479
relation/272126-380_relation/5247596-380,way/152261133-380,way/48057110-380,3396.206,324,649
relation/272103-380-b_relation/4819879-380-b,way/87653464-380,way/152261133-380,3396.206,324,727
relation/1083988-220-a,way/22767509-220,way/152403632-220,983.112,325,381
merged_way/47248249-1-380+12,way/152403632-380,way/22767509-380,3396.205,326,382
relation/1083990-380-c,way/92165128-380,way/152403632-380,1698.103,326,752
overlap_bus_correction56,way/152924498-220,way/152924498-380,2000,327,328
merged_way/39076066-2-220+2,way/152924498-220,way/600395952-220,983.112,327,682
merged_way/152924493-1-380+1,way/259561755-380,way/152924498-380,1698.103,328,479
merged_way/39076066-1-380+1,way/152924498-380,way/600395952-380,3396.205,328,683
overlap_bus_correction57,way/152973139-220,way/152973139-380,2000,330,331
merged_way/153089338-220+2_merged_way/291125209-1-220+1,way/152973139-220,way/160929097-220,1474.668,330,347
merged_way/152542161-220+3,way/152973139-220,way/207248812-220,983.112,330,367
way/560384836-220,way/152973139-220,way/409305507-220,983.112,330,609
relation/1636729-380-a,way/152973139-380,way/25786404-380,3396.205,331,476
relation/2147236-220-b,way/154869247-220,way/395847307-220,491.556,332,604
Planned_HVDC_NordSued5,way/395847307-380,way/154869247-220,2000,332,605
Planned_HVDC_NordSued6,way/154869247-220,way/42423415-380,2000,332,625
merged_way/152107801-220+4,way/600395952-220,way/156402422-220,983.112,333,682
relation/3687803-380-b,way/156673636-380,way/156960655-380,3396.205,334,338
merged_way/169116881-1-380+9,way/156673636-380,way/202747445-380,3396.205,334,363
relation/12818416-380_relation/270963-380,way/156673636-380,way/29309786-380,3396.206,334,530
overlap_bus_correction38,way/156673637-220,way/156673637-380,2000,335,336
relation/12300322-220_relation/3742238-220,way/156673637-220,way/167352587-220,983.112,335,349
relation/2247306-220,way/156673637-220,way/32843531-220,491.556,335,576
Planned_AC_380Roehrsdorf_Weida_relation/2247304-220,way/943135226-220,way/156673637-220,2491.556,335,767
relation/2247334-380,way/156673637-380,way/943135226-380,1698.103,336,768
way/145129282-220_way/727139056-220,way/207248812-220,way/156676050-220,1966.224,337,367
way/196670169-380,way/456386244-380,way/156960655-380,3396.205,338,645
Planned_AC_380Querfurt_Wolkramshausen,way/32690742-380,way/157164284-220,2000,340,572
relation/3739953-220_relation/3739954-220,way/157164284-220,way/32843531-220,983.112,340,576
relation/3885043-380_relation/3885044-380,way/157328339-380,way/157806991-380,3396.206,341,344
relation/10588954-380_relation/3707292-380,way/32843531-380,way/157328339-380,3396.206,341,577
relation/3306342-380_relation/3306343-380,way/157328339-380,way/940922557-380,3396.206,341,760
relation/3885046-380,way/157328339-380,way/941198517-380,1698.103,341,761
relation/2247028-380_relation/2247029-380,way/943135226-380,way/157328339-380,3396.206,341,768
relation/941141-220,way/23744346-220,way/157421333-220,491.556,342,410
Planned_AC_380_19,way/31024391-380,way/157421333-220,2000,342,552
relation/919059-380_relation/919060-380,way/30164703-380,way/157806991-380,3396.206,344,545
relation/2927579-380_relation/2927580-380,way/941805476-380,way/157806991-380,3396.206,344,763
Planned_HVDC_NordSued4_merged_way/37090208-380+3,way/160584794-380,way/395847307-380,5396.205,346,605
Planned_AC_380Urberach_Weinheim,way/23284340-380,way/160929097-220,2000,347,402
overlap_bus_correction96,way/169244940-220,way/169244940-380,2000,350,351
merged_way/146086014-220+2_merged_way/8004066-220+3,way/169244940-220,way/23284340-220,983.112,350,401
way/169244947-220,way/169244940-220,way/23641079-220,983.112,350,407
overlap_bus_correction18,way/170123812-220,way/170123812-380,2000,352,353
overlap_bus_correction19,way/170123812-380,way/170123812-400,2000,353,354
relation/1188569-400_relation/2239286-400,way/170123812-400,way/39428977-400,3574.952,354,810
merged_way/156960648-2-220+3,way/274630377-220,way/172997498-220,983.112,355,502
relation/3730414-220_relation/4815174-220,way/173112252-220,way/943135226-220,983.112,356,767
overlap_bus_correction1,way/18629425-220,way/18629425-380,2000,357,358
relation/5247406-220-a_relation/69488-220-a,way/18629425-220,way/24158385-220,983.112,357,416
relation/114252-220,way/24237879-220,way/18629425-220,983.112,357,418
relation/377770-380_relation/5247617-380,way/18629425-380,way/23907283-380,3396.206,358,414
Planned_AC_380_9_merged_relation/69489-380-a+1_relation/112804-380,way/26245195-380,way/18629425-380,5396.206,358,482
relation/3710278-380-b,way/76246159-380,way/18629425-380,3396.205,358,701
overlap_bus_correction58,way/188276460-220,way/188276460-380,2000,359,360
Planned_HVDC_NordSued13,way/188276460-220,way/24799890-380,2000,359,456
merged_way/24841695-220+1_way/24840438-2-220,way/24839976-220,way/188276460-220,1966.224,359,458
way/24840438-1-380,way/24839976-380,way/188276460-380,3396.205,360,459
way/128461828-380-b,way/198448981-380,way/373967500-380,3396.205,361,594
relation/3862869-380,way/24604789-380,way/202164315-380,1698.103,362,442
relation/13239127-380_relation/3885010-380,way/202747445-380,way/24042358-380,3396.206,363,415
Planned_HVDC_RheinMeinLink8,way/41232144-380,way/202747445-380,2000,363,611
way/103737860-220,way/88916034-220,way/202865176-220,1966.224,364,737
relation/3782492-380_relation/3782493-380,way/88916034-380,way/202865177-380,3396.206,365,738
merged_way/33174242-380+1,way/797009308-380,way/206289192-380,3396.205,366,709
overlap_bus_correction59,way/207248812-220,way/207248812-380,2000,367,368
merged_way/146633582-2-220+4,way/207248812-220,way/46584363-220,491.556,367,646
Planned_HVDC_NordSued28,way/409305507-220,way/207248812-380,2000,368,609
way/92913327-2-220,way/207756597-220,way/54359256-220,983.112,369,668
relation/1101996-220,way/23084554-220,way/22690852-220,983.112,370,395
overlap_bus_correction60,way/22720647-220,way/22720647-380,2000,371,372
merged_way/358953278-220+2,way/22720647-220,way/28008024-220,983.112,371,513
merged_way/164112589-380+4,way/23583867-380,way/22720647-380,3396.205,372,406
