name,v_nom,carrier,x,y
DE7-220,220,AC,9.4596775,53.8646575
DE70-220,220,AC,6.62976191,51.61427907
DE70-380,380,AC,6.630053764,51.6144783
DE71-220,220,AC,7.4758498,51.61382509
DE72-220,220,AC,7.3437134,51.61310499
DE73-220,220,AC,6.64624066,51.6070172
DE73-380,380,AC,6.64653254,51.60721639
DE74-220,220,AC,6.659488155,51.59944831
DE74-380,380,AC,6.659780045,51.59964747
DE75-380,380,AC,7.3699008,51.58694899
DE76-380,380,AC,6.929913726,51.56483615
DE77-220,220,AC,6.703760588,51.55830037
DE77-380,380,AC,6.704052413,51.55849941
DE78-220,220,AC,7.021038269,51.55608638
DE79-220,220,AC,6.65076845,51.55370064
DE8-380,380,AC,9.6379897,53.6426478
DE80-220,220,AC,7.134048217,51.55227498
DE80-380,380,AC,7.134341868,51.55247295
DE81-220,220,AC,7.1095387,51.55000929
DE82-220,220,AC,7.091648142,51.5262271
DE83-220,220,AC,6.8125294,51.52018529
DE84-220,220,AC,7.0753771,51.51772059
DE85-380,380,AC,7.737813771,51.51691364
DE86-220,220,AC,7.0705133,51.50830329
DE87-220,220,AC,7.147695502,51.50461118
DE87-380,380,AC,7.147988911,51.50480912
DE88-380,380,AC,7.7003377,51.49948239
DE89-220,220,AC,7.104163252,51.47847584
DE89-380,380,AC,7.104456309,51.47867389
DE9-380,380,AC,12.61320012,53.58818422
DE91-380,380,AC,7.5430412,51.45318809
DE92-220,220,AC,6.8730102,51.44665699
DE93-220,220,AC,6.583586575,51.43798752
DE94-380,380,AC,8.6677816,51.43714879
DE95-380,380,AC,8.6840986,51.43504729
DE96-220,220,AC,7.427419384,51.42871307
DE96-380,380,AC,7.427713517,51.42891031
DE97-220,220,AC,6.5762264,51.42685629
DE98-220,220,AC,7.179217,51.42182869
DE99-380,380,AC,14.5707939,51.41883343
relation/17591073-220,220,AC,8.501973058,49.44497409
way/1024536785-380,380,AC,6.460051331,50.21105022
way/102743264-220,220,AC,8.8615258,47.80643535
way/1040551074-220,220,AC,6.674795346,51.3245816
way/106096507-380,380,AC,7.008732254,51.17417913
way/1068350839-380,380,AC,14.00001375,51.640322
way/1071504343-380,380,AC,9.079249235,54.51017868
way/1072574879-380,380,AC,9.067687208,53.56422801
way/1076001174-220,220,AC,7.171864,51.55482307
way/1076001174-380,380,AC,7.172157829,51.55502096
way/1081302145-220,220,AC,13.00314372,50.86597788
way/1086825107-220,220,AC,11.64567711,50.53473526
way/1086825107-380,380,AC,11.64598291,50.53492163
way/108797675-380,380,AC,10.18788347,49.9812265
way/1089769599-220,220,AC,9.201525929,53.89571897
way/1089769599-380,380,AC,9.201844931,53.89591168
way/1089911133-380,380,AC,10.41350995,53.41310868
way/1091984573-220,220,AC,13.68326281,54.13879833
way/1091984573-380,380,AC,13.68360372,54.13897896
way/1093896544-380,380,AC,10.24951017,48.41837096
way/1094015892-220,220,AC,12.18541276,53.81471058
way/1094015892-380,380,AC,12.18574449,53.81489535
way/109917397-380,380,AC,13.25554511,50.93018649
way/1102237380-220,220,AC,10.76139707,53.90951536
way/1102237380-380,380,AC,10.76172323,53.90970396
way/1104947187-380,380,AC,9.206994039,49.17769633
way/1107961833-380,380,AC,9.501337447,53.84788751
way/1118059105-220,220,AC,6.975772492,51.02876683
way/111973179-220,220,AC,7.591356548,51.92844336
way/112695048-380,380,AC,7.930744746,51.67297521
way/1128250707-220,220,AC,8.052802725,53.33233869
way/1128250707-380,380,AC,8.053112378,53.33253434
way/11285720-380,380,AC,9.908850377,53.48804856
way/1134105414-380,380,AC,8.138367911,53.57496143
way/113546939-220,220,AC,7.12554739,51.44845522
way/113546939-380,380,AC,7.12584035,51.44865322
way/114319248-220,220,AC,7.889657169,52.27775801
way/114319248-380,380,AC,7.889958822,52.27795408
way/11500045-380,380,AC,13.28103489,52.52654887
way/1191459479-220,220,AC,10.63488499,53.92200757
way/121199242-220,220,AC,7.40322928,51.64436338
way/121199242-380,380,AC,7.403524678,51.64456069
way/1222597066-220,220,AC,14.03378475,53.50761938
way/1222597066-380,380,AC,14.03412201,53.50779906
way/1223405794-220,220,AC,8.415647113,49.70576811
way/1223405794-380,380,AC,8.415934846,49.70596293
way/1245826064-380,380,AC,8.480729142,50.59137916
way/1245867884-380,380,AC,8.285138301,50.75927815
way/1280364401-380,380,AC,9.235496676,53.91689684
way/1280840211-380,380,AC,7.309198552,53.12601855
way/1303270458-220,220,AC,7.001962022,51.60464308
way/1303270458-380,380,AC,7.002255432,51.60484138
way/1327333163-220,220,AC,9.149181661,49.14276368
way/1327333163-380,380,AC,9.149469012,49.14295667
