datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen,naphtha for industry,solid biomass for industry,natural gas for industry,hard coal for industry
1/1/2030 0:00,3.301941544,6.214671104417167,24.61498937472436,85.72702081,76.71348681,0.0,0.0,165.46640303528676,84.7087176458995,55.78115916870044,65.88067875949714,57.38775102,61.83820953
1/1/2030 1:00,3.301941544,6.214671104417167,24.61498937472436,85.72702081,76.71348681,0.0,0.0,165.46640303528676,84.7087176458995,55.78115916870044,65.88067875949714,57.38775102,61.83820953
1/1/2030 2:00,3.301941544,6.214671104417167,24.61498937472436,85.72702081,76.71348681,0.0,0.0,165.46640303528676,84.7087176458995,55.78115916870044,65.88067875949714,57.38775102,61.83820953
1/1/2030 3:00,3.301998414,6.2146711412993385,24.61498965713584,85.72702146,76.71356677,0.0,0.0,165.46640303528676,84.91062460595188,56.00552611267892,65.88098840798096,57.3877513,61.83820956
1/1/2030 4:00,3.301998414,6.2146711412993385,24.61498965713584,85.72702146,76.71356677,0.0,0.0,165.46640303528676,84.91062460595188,56.00552611267892,65.88098840798096,57.3877513,61.83820956
1/1/2030 5:00,3.301998414,6.2146711412993385,24.61498965713584,85.72702146,76.71356677,0.0,0.0,165.46640303528676,84.91062460595188,56.00552611267892,65.88098840798096,57.3877513,61.83820956
1/1/2030 6:00,3.302055992,6.214671146629189,24.61498964950455,85.72702178,76.7135974,0.0,0.0,165.46640303528676,85.24795953339763,56.59343118718493,65.88112194153898,57.38775129,61.83820957
1/1/2030 7:00,3.302055992,6.214671146629189,24.61498964950455,85.72702178,76.7135974,0.0,0.0,165.46640303528676,85.24795953339763,56.59343118718493,65.88112194153898,57.38775129,61.83820957
1/1/2030 8:00,3.302055992,6.214671146629189,24.61498964950455,85.72702178,76.7135974,0.0,0.0,165.46640303528676,85.24795953339763,56.59343118718493,65.88112194153898,57.38775129,61.83820957
1/1/2030 9:00,3.302114315,6.214671076491686,24.6149894380408,85.72702168,76.71361638,0.0,0.0,165.46640303528676,85.87866184119414,57.68450772113532,65.88121029905571,57.38775108,61.8382095
