datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen,naphtha for industry,solid biomass for industry,natural gas for industry,hard coal for industry
2034-12-31 00:00:00,3.2829200610224736,6.26966231782774,27.20561069776106,167.07409791131087,102.33854509906732,0.0,0.0,466.8752218378805,139.03996249862558,84.62084271872264,93.98643866840982,119.65592666536138,163.19640359680542
2034-12-31 01:00:00,3.2829200610224736,6.26966231782774,27.20561069776106,167.07409791131087,102.33854509906732,0.0,0.0,466.8752218378805,139.03996249862558,84.62084271872264,93.98643866840982,119.65592666536138,163.19640359680542
2034-12-31 02:00:00,3.2829200610224736,6.26966231782774,27.20561069776106,167.07409791131087,102.33854509906732,0.0,0.0,466.8752218378805,139.03996249862558,84.62084271872264,93.98643866840982,119.65592666536138,163.19640359680542
2034-12-31 03:00:00,3.282991237474865,6.269662317842328,27.205610724696257,167.07409792550527,102.33854727533004,0.0,0.0,466.8752218378805,139.02529160599263,84.76058392267805,93.98644540921174,119.65592669229656,163.19640359681998
2034-12-31 04:00:00,3.282991237474865,6.269662317842328,27.205610724696257,167.07409792550527,102.33854727533004,0.0,0.0,466.8752218378805,139.02529160599263,84.76058392267805,93.98644540921174,119.65592669229656,163.19640359681998
2034-12-31 05:00:00,3.282991237474865,6.269662317842328,27.205610724696257,167.07409792550527,102.33854727533004,0.0,0.0,466.8752218378805,139.02529160599263,84.76058392267805,93.98644540921174,119.65592669229656,163.19640359681998
2034-12-31 06:00:00,3.283062899714219,6.26966231784391,27.20561072635792,167.0740979383812,102.3385481022472,0.0,0.0,466.8752218378805,139.02337056672997,84.6237269944803,93.98644831671704,119.65592669395824,163.19640359682165
2034-12-31 07:00:00,3.283062899714219,6.26966231784391,27.20561072635792,167.0740979383812,102.3385481022472,0.0,0.0,466.8752218378805,139.02337056672997,84.6237269944803,93.98644831671704,119.65592669395824,163.19640359682165
2034-12-31 08:00:00,3.283062899714219,6.26966231784391,27.20561072635792,167.0740979383812,102.3385481022472,0.0,0.0,466.8752218378805,139.02337056672997,84.6237269944803,93.98644831671704,119.65592669395824,163.19640359682165
2034-12-31 09:00:00,3.2831348953766306,6.269662317830423,27.20561071006889,167.07409793456634,102.33854860905114,0.0,0.0,466.8752218378805,138.91339781260004,87.35311781630092,93.98645015691564,119.6559266776692,163.19640359680798
2034-12-31 10:00:00,3.2831348953766306,6.269662317830423,27.20561071006889,167.07409793456634,102.33854860905114,0.0,0.0,466.8752218378805,138.91339781260004,87.35311781630092,93.98645015691564,119.6559266776692,163.19640359680798
2034-12-31 11:00:00,3.2831348953766306,6.269662317830423,27.20561071006889,167.07409793456634,102.33854860905114,0.0,0.0,466.8752218378805,138.91339781260004,87.35311781630092,93.98645015691564,119.6559266776692,163.19640359680798
2034-12-31 12:00:00,3.283207341841816,6.269662317810325,27.205610708346608,167.07409793760493,102.33854899312452,0.0,0.0,466.8752218378805,138.9163061899744,87.33882910869754,93.98645153074465,119.65592667594692,163.19640359678792
2034-12-31 13:00:00,3.283207341841816,6.269662317810325,27.205610708346608,167.07409793760493,102.33854899312452,0.0,0.0,466.8752218378805,138.9163061899744,87.33882910869754,93.98645153074465,119.65592667594692,163.19640359678792
