datetime,EOM,EOM_sell,awattar,EGHFM
01/01/2024 00:00,0.13092,0.06288,0.00935,0.13092
01/01/2024 00:15,0.13092,0.06288,0.0070375,0.13092
01/01/2024 00:30,0.13092,0.06288,0.004725,0.13092
01/01/2024 00:45,0.13092,0.06288,0.0024125,0.13092
01/01/2024 01:00,0.13092,0.06288,0.0001,0.13092
01/01/2024 01:15,0.13092,0.06288,0.0000775,0.13092
01/01/2024 01:30,0.13092,0.06288,0.000055,0.13092
01/01/2024 01:45,0.13092,0.06288,0.0000325,0.13092
01/01/2024 02:00,0.13092,0.06288,0.00001,0.13092
01/01/2024 02:15,0.13092,0.06288,0.0000125,0.13092
01/01/2024 02:30,0.13092,0.06288,0.000015,0.13092
01/01/2024 02:45,0.13092,0.06288,0.0000175,0.13092
01/01/2024 03:00,0.13092,0.06288,0.00002,0.13092
01/01/2024 03:15,0.13092,0.06288,0.000015,0.13092
01/01/2024 03:30,0.13092,0.06288,0.00001,0.13092
01/01/2024 03:45,0.13092,0.06288,0.000005,0.13092
01/01/2024 04:00,0.13092,0.06288,0,0.13092
01/01/2024 04:15,0.13092,0.06288,-0.0000025,0.13092
01/01/2024 04:30,0.13092,0.06288,-0.000005,0.13092
01/01/2024 04:45,0.13092,0.06288,-0.0000075,0.13092
01/01/2024 05:00,0.13092,0.06288,-0.00001,0.13092
01/01/2024 05:15,0.13092,0.06288,-0.00001,0.13092
01/01/2024 05:30,0.13092,0.06288,-0.00001,0.13092
01/01/2024 05:45,0.13092,0.06288,-0.00001,0.13092
01/01/2024 06:00,0.13092,0.06288,-0.00001,0.13092
01/01/2024 06:15,0.13092,0.06288,-0.0000075,0.13092
01/01/2024 06:30,0.13092,0.06288,-0.000005,0.13092
01/01/2024 06:45,0.13092,0.06288,-0.0000025,0.13092
01/01/2024 07:00,0.13092,0.06288,0,0.13092
01/01/2024 07:15,0.13092,0.06288,0,0.13092
01/01/2024 07:30,0.13092,0.06288,0,0.13092
01/01/2024 07:45,0.13092,0.06288,0,0.13092
01/01/2024 08:00,0.13092,0.06288,0,0.13092
01/01/2024 08:15,0.13092,0.06288,0,0.13092
01/01/2024 08:30,0.13092,0.06288,0,0.13092
01/01/2024 08:45,0.13092,0.06288,0,0.13092
01/01/2024 09:00,0.13092,0.06288,0,0.13092
01/01/2024 09:15,0.13092,0.06288,0.00001,0.13092
01/01/2024 09:30,0.13092,0.06288,0.00002,0.13092
01/01/2024 09:45,0.13092,0.06288,0.00003,0.13092
01/01/2024 10:00,0.13092,0.06288,0.00004,0.13092
01/01/2024 10:15,0.13092,0.06288,0.000045,0.13092
01/01/2024 10:30,0.13092,0.06288,0.00005,0.13092
01/01/2024 10:45,0.13092,0.06288,0.000055,0.13092
01/01/2024 11:00,0.13092,0.06288,0.00006,0.13092
01/01/2024 11:15,0.13092,0.06288,0.00018,0.13092
01/01/2024 11:30,0.13092,0.06288,0.0003,0.13092
01/01/2024 11:45,0.13092,0.06288,0.00042,0.13092
01/01/2024 12:00,0.13092,0.06288,0.00054,0.13092
01/01/2024 12:15,0.13092,0.06288,0.000965,0.13092
01/01/2024 12:30,0.13092,0.06288,0.00139,0.13092
01/01/2024 12:45,0.13092,0.06288,0.001815,0.13092
01/01/2024 13:00,0.13092,0.06288,0.00224,0.13092
01/01/2024 13:15,0.13092,0.06288,0.002325,0.13092
01/01/2024 13:30,0.13092,0.06288,0.00241,0.13092
01/01/2024 13:45,0.13092,0.06288,0.002495,0.13092
01/01/2024 14:00,0.13092,0.06288,0.00258,0.10329
01/01/2024 14:15,0.13092,0.06288,0.0032575,0.13092
01/01/2024 14:30,0.13092,0.06288,0.003935,0.11511
01/01/2024 14:45,0.13092,0.06288,0.0046125,0.12102
01/01/2024 15:00,0.13092,0.06288,0.00529,0.13092
01/01/2024 15:15,0.13092,0.06288,0.0095225,0.13092
01/01/2024 15:30,0.13092,0.06288,0.013755,0.12892
01/01/2024 15:45,0.13092,0.06288,0.0179875,0.13092
01/01/2024 16:00,0.13092,0.06288,0.02222,0.122415
01/01/2024 16:15,0.13092,0.06288,0.0285675,0.122415
01/01/2024 16:30,0.13092,0.06288,0.034915,0.122415
01/01/2024 16:45,0.13092,0.06288,0.0412625,0.122415
01/01/2024 17:00,0.13092,0.06288,0.04761,0.122415
01/01/2024 17:15,0.13092,0.06288,0.04984,0.122415
01/01/2024 17:30,0.13092,0.06288,0.05207,0.122415
01/01/2024 17:45,0.13092,0.06288,0.0543,0.122415
01/01/2024 18:00,0.13092,0.06288,0.05653,0.122415
01/01/2024 18:15,0.13092,0.06288,0.0571625,0.122415
01/01/2024 18:30,0.13092,0.06288,0.057795,0.122415
01/01/2024 18:45,0.13092,0.06288,0.0584275,0.13092
01/01/2024 19:00,0.13092,0.06288,0.05906,0.13092
01/01/2024 19:15,0.13092,0.06288,0.0580475,0.13092
01/01/2024 19:30,0.13092,0.06288,0.057035,0.13092
01/01/2024 19:45,0.13092,0.06288,0.0560225,0.13092
01/01/2024 20:00,0.13092,0.06288,0.05501,0.13092
01/01/2024 20:15,0.13092,0.06288,0.0534475,0.13092
01/01/2024 20:30,0.13092,0.06288,0.051885,0.13092
01/01/2024 20:45,0.13092,0.06288,0.0503225,0.13092
01/01/2024 21:00,0.13092,0.06288,0.04876,0.13092
01/01/2024 21:15,0.13092,0.06288,0.04691,0.13092
01/01/2024 21:30,0.13092,0.06288,0.04506,0.13092
01/01/2024 21:45,0.13092,0.06288,0.04321,0.13092
01/01/2024 22:00,0.13092,0.06288,0.04136,0.13092
01/01/2024 22:15,0.13092,0.06288,0.0425075,0.13092
01/01/2024 22:30,0.13092,0.06288,0.043655,0.13092
01/01/2024 22:45,0.13092,0.06288,0.0448025,0.13092
01/01/2024 23:00,0.13092,0.06288,0.04595,0.13092
01/01/2024 23:15,0.13092,0.06288,0.04335,0.13092
01/01/2024 23:30,0.13092,0.06288,0.04075,0.13092
01/01/2024 23:45,0.13092,0.06288,0.03815,0.13092
01/02/2024 00:00,0.13092,0.06288,0.03555,0.13092
01/02/2024 00:15,0.13092,0.06288,0.0339675,0.13092
01/02/2024 00:30,0.13092,0.06288,0.032385,0.13092
01/02/2024 00:45,0.13092,0.06288,0.0308025,0.13092
01/02/2024 01:00,0.13092,0.06288,0.02922,0.13092
01/02/2024 01:15,0.13092,0.06288,0.02681,0.13092
01/02/2024 01:30,0.13092,0.06288,0.0244,0.13092
01/02/2024 01:45,0.13092,0.06288,0.02199,0.13092
01/02/2024 02:00,0.13092,0.06288,0.01958,0.13092
01/02/2024 02:15,0.13092,0.06288,0.0215775,0.13092
01/02/2024 02:30,0.13092,0.06288,0.023575,0.13092
01/02/2024 02:45,0.13092,0.06288,0.0255725,0.13092
01/02/2024 03:00,0.13092,0.06288,0.02757,0.13092
01/02/2024 03:15,0.13092,0.06288,0.024595,0.13092
01/02/2024 03:30,0.13092,0.06288,0.02162,0.13092
01/02/2024 03:45,0.13092,0.06288,0.018645,0.13092
01/02/2024 04:00,0.13092,0.06288,0.01567,0.13092
01/02/2024 04:15,0.13092,0.06288,0.014175,0.13092
01/02/2024 04:30,0.13092,0.06288,0.01268,0.13092
01/02/2024 04:45,0.13092,0.06288,0.011185,0.13092
01/02/2024 05:00,0.13092,0.06288,0.00969,0.13092
01/02/2024 05:15,0.13092,0.06288,0.014165,0.13092
01/02/2024 05:30,0.13092,0.06288,0.01864,0.13092
01/02/2024 05:45,0.13092,0.06288,0.023115,0.13092
01/02/2024 06:00,0.13092,0.06288,0.02759,0.13092
01/02/2024 06:15,0.13092,0.06288,0.031965,0.13092
01/02/2024 06:30,0.13092,0.06288,0.03634,0.13092
01/02/2024 06:45,0.13092,0.06288,0.040715,0.13092
01/02/2024 07:00,0.13092,0.06288,0.04509,0.13092
01/02/2024 07:15,0.13092,0.06288,0.05029,0.13092
01/02/2024 07:30,0.13092,0.06288,0.05549,0.13092
01/02/2024 07:45,0.13092,0.06288,0.06069,0.13092
01/02/2024 08:00,0.13092,0.06288,0.06589,0.13092
01/02/2024 08:15,0.13092,0.06288,0.067165,0.13092
01/02/2024 08:30,0.13092,0.06288,0.06844,0.13092
01/02/2024 08:45,0.13092,0.06288,0.069715,0.12886
01/02/2024 09:00,0.13092,0.06288,0.07099,0.12829
01/02/2024 09:15,0.13092,0.06288,0.07073,0.12817
01/02/2024 09:30,0.13092,0.06288,0.07047,0.13092
01/02/2024 09:45,0.13092,0.06288,0.07021,0.13092
01/02/2024 10:00,0.13092,0.06288,0.06995,0.12782
01/02/2024 10:15,0.13092,0.06288,0.07012,0.12751
01/02/2024 10:30,0.13092,0.06288,0.07029,0.1272
01/02/2024 10:45,0.13092,0.06288,0.07046,0.13092
01/02/2024 11:00,0.13092,0.06288,0.07063,0.13092
01/02/2024 11:15,0.13092,0.06288,0.071465,0.13092
01/02/2024 11:30,0.13092,0.06288,0.0723,0.13092
01/02/2024 11:45,0.13092,0.06288,0.073135,0.13092
01/02/2024 12:00,0.13092,0.06288,0.07397,0.13092
01/02/2024 12:15,0.13092,0.06288,0.07494,0.13092
01/02/2024 12:30,0.13092,0.06288,0.07591,0.13092
01/02/2024 12:45,0.13092,0.06288,0.07688,0.13092
01/02/2024 13:00,0.13092,0.06288,0.07785,0.13092
01/02/2024 13:15,0.13092,0.06288,0.0780375,0.12769
01/02/2024 13:30,0.13092,0.06288,0.078225,0.13092
01/02/2024 13:45,0.13092,0.06288,0.0784125,0.12782
01/02/2024 14:00,0.13092,0.06288,0.0786,0.13092
01/02/2024 14:15,0.13092,0.06288,0.07905,0.13092
01/02/2024 14:30,0.13092,0.06288,0.0795,0.12868
01/02/2024 14:45,0.13092,0.06288,0.07995,0.13092
01/02/2024 15:00,0.13092,0.06288,0.0804,0.13092
01/02/2024 15:15,0.13092,0.06288,0.08055,0.13092
01/02/2024 15:30,0.13092,0.06288,0.0807,0.13092
01/02/2024 15:45,0.13092,0.06288,0.08085,0.13092
01/02/2024 16:00,0.13092,0.06288,0.081,0.13092
01/02/2024 16:15,0.13092,0.06288,0.08164,0.13092
01/02/2024 16:30,0.13092,0.06288,0.08228,0.13092
01/02/2024 16:45,0.13092,0.06288,0.08292,0.13092
01/02/2024 17:00,0.13092,0.06288,0.08356,0.13092
01/02/2024 17:15,0.13092,0.06288,0.08341,0.13092
01/02/2024 17:30,0.13092,0.06288,0.08326,0.13092
01/02/2024 17:45,0.13092,0.06288,0.08311,0.13092
01/02/2024 18:00,0.13092,0.06288,0.08296,0.13092
01/02/2024 18:15,0.13092,0.06288,0.08154,0.13092
01/02/2024 18:30,0.13092,0.06288,0.08012,0.13092
01/02/2024 18:45,0.13092,0.06288,0.0787,0.13092
01/02/2024 19:00,0.13092,0.06288,0.07728,0.13092
01/02/2024 19:15,0.13092,0.06288,0.0751925,0.13092
01/02/2024 19:30,0.13092,0.06288,0.073105,0.13092
01/02/2024 19:45,0.13092,0.06288,0.0710175,0.13092
01/02/2024 20:00,0.13092,0.06288,0.06893,0.13092
01/02/2024 20:15,0.13092,0.06288,0.06641,0.13092
01/02/2024 20:30,0.13092,0.06288,0.06389,0.13092
01/02/2024 20:45,0.13092,0.06288,0.06137,0.13092
01/02/2024 21:00,0.13092,0.06288,0.05885,0.13092
01/02/2024 21:15,0.13092,0.06288,0.0560975,0.13092
01/02/2024 21:30,0.13092,0.06288,0.053345,0.13092
01/02/2024 21:45,0.13092,0.06288,0.0505925,0.13092
01/02/2024 22:00,0.13092,0.06288,0.04784,0.13092
01/02/2024 22:15,0.13092,0.06288,0.0461425,0.13092
01/02/2024 22:30,0.13092,0.06288,0.044445,0.13092
01/02/2024 22:45,0.13092,0.06288,0.0427475,0.13092
01/02/2024 23:00,0.13092,0.06288,0.04105,0.13092
01/02/2024 23:15,0.13092,0.06288,0.0358925,0.13092
01/02/2024 23:30,0.13092,0.06288,0.030735,0.13092
01/02/2024 23:45,0.13092,0.06288,0.0255775,0.13092
01/03/2024 00:00,0.13092,0.06288,0.02042,0.13092
01/03/2024 00:15,0.13092,0.06288,0.0181725,0.13092
01/03/2024 00:30,0.13092,0.06288,0.015925,0.13092
01/03/2024 00:45,0.13092,0.06288,0.0136775,0.13092
01/03/2024 01:00,0.13092,0.06288,0.01143,0.13092
01/03/2024 01:15,0.13092,0.06288,0.0111225,0.13092
01/03/2024 01:30,0.13092,0.06288,0.010815,0.13092
01/03/2024 01:45,0.13092,0.06288,0.0105075,0.13092
01/03/2024 02:00,0.13092,0.06288,0.0102,0.13092
01/03/2024 02:15,0.13092,0.06288,0.0100625,0.13092
01/03/2024 02:30,0.13092,0.06288,0.009925,0.13092
01/03/2024 02:45,0.13092,0.06288,0.0097875,0.13092
01/03/2024 03:00,0.13092,0.06288,0.00965,0.13092
01/03/2024 03:15,0.13092,0.06288,0.0095875,0.13092
01/03/2024 03:30,0.13092,0.06288,0.009525,0.13092
01/03/2024 03:45,0.13092,0.06288,0.0094625,0.13092
01/03/2024 04:00,0.13092,0.06288,0.0094,0.13092
01/03/2024 04:15,0.13092,0.06288,0.00954,0.13092
01/03/2024 04:30,0.13092,0.06288,0.00968,0.13092
01/03/2024 04:45,0.13092,0.06288,0.00982,0.13092
01/03/2024 05:00,0.13092,0.06288,0.00996,0.13092
01/03/2024 05:15,0.13092,0.06288,0.01012,0.13092
01/03/2024 05:30,0.13092,0.06288,0.01028,0.13092
01/03/2024 05:45,0.13092,0.06288,0.01044,0.13092
01/03/2024 06:00,0.13092,0.06288,0.0106,0.13092
01/03/2024 06:15,0.13092,0.06288,0.01343,0.13092
01/03/2024 06:30,0.13092,0.06288,0.01626,0.13092
01/03/2024 06:45,0.13092,0.06288,0.01909,0.13092
01/03/2024 07:00,0.13092,0.06288,0.02192,0.13092
01/03/2024 07:15,0.13092,0.06288,0.0272575,0.13092
01/03/2024 07:30,0.13092,0.06288,0.032595,0.13092
01/03/2024 07:45,0.13092,0.06288,0.0379325,0.13092
01/03/2024 08:00,0.13092,0.06288,0.04327,0.13092
01/03/2024 08:15,0.13092,0.06288,0.0479325,0.13092
01/03/2024 08:30,0.13092,0.06288,0.052595,0.13092
01/03/2024 08:45,0.13092,0.06288,0.0572575,0.13092
01/03/2024 09:00,0.13092,0.06288,0.06192,0.13092
01/03/2024 09:15,0.13092,0.06288,0.0625275,0.1197
01/03/2024 09:30,0.13092,0.06288,0.063135,0.13092
01/03/2024 09:45,0.13092,0.06288,0.0637425,0.13092
01/03/2024 10:00,0.13092,0.06288,0.06435,0.11408
01/03/2024 10:15,0.13092,0.06288,0.06318,0.10994
01/03/2024 10:30,0.13092,0.06288,0.06201,0.10581
01/03/2024 10:45,0.13092,0.06288,0.06084,0.13092
01/03/2024 11:00,0.13092,0.06288,0.05967,0.13092
01/03/2024 11:15,0.13092,0.06288,0.0590225,0.13092
01/03/2024 11:30,0.13092,0.06288,0.058375,0.13092
01/03/2024 11:45,0.13092,0.06288,0.0577275,0.13092
01/03/2024 12:00,0.13092,0.06288,0.05708,0.13092
01/03/2024 12:15,0.13092,0.06288,0.0567725,0.13092
01/03/2024 12:30,0.13092,0.06288,0.056465,0.13092
01/03/2024 12:45,0.13092,0.06288,0.0561575,0.13092
01/03/2024 13:00,0.13092,0.06288,0.05585,0.13092
01/03/2024 13:15,0.13092,0.06288,0.0558725,0.13092
01/03/2024 13:30,0.13092,0.06288,0.055895,0.13092
01/03/2024 13:45,0.13092,0.06288,0.0559175,0.10213
01/03/2024 14:00,0.13092,0.06288,0.05594,0.13092
01/03/2024 14:15,0.13092,0.06288,0.0574325,0.13092
01/03/2024 14:30,0.13092,0.06288,0.058925,0.11563
01/03/2024 14:45,0.13092,0.06288,0.0604175,0.1213
01/03/2024 15:00,0.13092,0.06288,0.06191,0.13092
01/03/2024 15:15,0.13092,0.06288,0.0639575,0.13092
01/03/2024 15:30,0.13092,0.06288,0.066005,0.12894
01/03/2024 15:45,0.13092,0.06288,0.0680525,0.13092
01/03/2024 16:00,0.13092,0.06288,0.0701,0.122415
01/03/2024 16:15,0.13092,0.06288,0.0717775,0.122415
01/03/2024 16:30,0.13092,0.06288,0.073455,0.122415
01/03/2024 16:45,0.13092,0.06288,0.0751325,0.122415
01/03/2024 17:00,0.13092,0.06288,0.07681,0.122415
01/03/2024 17:15,0.13092,0.06288,0.0786825,0.122415
01/03/2024 17:30,0.13092,0.06288,0.080555,0.122415
01/03/2024 17:45,0.13092,0.06288,0.0824275,0.122415
01/03/2024 18:00,0.13092,0.06288,0.0843,0.122415
01/03/2024 18:15,0.13092,0.06288,0.084695,0.122415
01/03/2024 18:30,0.13092,0.06288,0.08509,0.122415
01/03/2024 18:45,0.13092,0.06288,0.085485,0.13092
01/03/2024 19:00,0.13092,0.06288,0.08588,0.13092
01/03/2024 19:15,0.13092,0.06288,0.0849975,0.13092
01/03/2024 19:30,0.13092,0.06288,0.084115,0.13092
01/03/2024 19:45,0.13092,0.06288,0.0832325,0.13092
01/03/2024 20:00,0.13092,0.06288,0.08235,0.13092
01/03/2024 20:15,0.13092,0.06288,0.08007,0.13092
01/03/2024 20:30,0.13092,0.06288,0.07779,0.13092
01/03/2024 20:45,0.13092,0.06288,0.07551,0.13092
01/03/2024 21:00,0.13092,0.06288,0.07323,0.13092
01/03/2024 21:15,0.13092,0.06288,0.071775,0.13092
01/03/2024 21:30,0.13092,0.06288,0.07032,0.13092
01/03/2024 21:45,0.13092,0.06288,0.068865,0.13092
01/03/2024 22:00,0.13092,0.06288,0.06741,0.13092
01/03/2024 22:15,0.13092,0.06288,0.0668075,0.13092
01/03/2024 22:30,0.13092,0.06288,0.066205,0.13092
01/03/2024 22:45,0.13092,0.06288,0.0656025,0.13092
01/03/2024 23:00,0.13092,0.06288,0.065,0.13092
01/03/2024 23:15,0.13092,0.06288,0.06328,0.13092
01/03/2024 23:30,0.13092,0.06288,0.06156,0.13092
01/03/2024 23:45,0.13092,0.06288,0.05984,0.13092
01/04/2024 00:00,0.13092,0.06288,0.05812,0.13092
01/04/2024 00:15,0.13092,0.06288,0.057915,0.13092
01/04/2024 00:30,0.13092,0.06288,0.05771,0.13092
01/04/2024 00:45,0.13092,0.06288,0.057505,0.13092
01/04/2024 01:00,0.13092,0.06288,0.0573,0.13092
01/04/2024 01:15,0.13092,0.06288,0.05559,0.13092
01/04/2024 01:30,0.13092,0.06288,0.05388,0.13092
01/04/2024 01:45,0.13092,0.06288,0.05217,0.13092
01/04/2024 02:00,0.13092,0.06288,0.05046,0.13092
01/04/2024 02:15,0.13092,0.06288,0.047845,0.13092
01/04/2024 02:30,0.13092,0.06288,0.04523,0.13092
01/04/2024 02:45,0.13092,0.06288,0.042615,0.13092
01/04/2024 03:00,0.13092,0.06288,0.04,0.13092
01/04/2024 03:15,0.13092,0.06288,0.03637,0.13092
01/04/2024 03:30,0.13092,0.06288,0.03274,0.13092
01/04/2024 03:45,0.13092,0.06288,0.02911,0.13092
01/04/2024 04:00,0.13092,0.06288,0.02548,0.13092
01/04/2024 04:15,0.13092,0.06288,0.02786,0.13092
01/04/2024 04:30,0.13092,0.06288,0.03024,0.13092
01/04/2024 04:45,0.13092,0.06288,0.03262,0.13092
01/04/2024 05:00,0.13092,0.06288,0.035,0.13092
01/04/2024 05:15,0.13092,0.06288,0.0406825,0.13092
01/04/2024 05:30,0.13092,0.06288,0.046365,0.13092
01/04/2024 05:45,0.13092,0.06288,0.0520475,0.13092
01/04/2024 06:00,0.13092,0.06288,0.05773,0.13092
01/04/2024 06:15,0.13092,0.06288,0.06146,0.13092
01/04/2024 06:30,0.13092,0.06288,0.06519,0.13092
01/04/2024 06:45,0.13092,0.06288,0.06892,0.13092
01/04/2024 07:00,0.13092,0.06288,0.07265,0.13092
01/04/2024 07:15,0.13092,0.06288,0.0757425,0.13092
01/04/2024 07:30,0.13092,0.06288,0.078835,0.13092
01/04/2024 07:45,0.13092,0.06288,0.0819275,0.13092
01/04/2024 08:00,0.13092,0.06288,0.08502,0.13092
01/04/2024 08:15,0.13092,0.06288,0.0866325,0.13092
01/04/2024 08:30,0.13092,0.06288,0.088245,0.13092
01/04/2024 08:45,0.13092,0.06288,0.0898575,0.13092
01/04/2024 09:00,0.13092,0.06288,0.09147,0.13092
01/04/2024 09:15,0.13092,0.06288,0.0921525,0.13092
01/04/2024 09:30,0.13092,0.06288,0.092835,0.13092
01/04/2024 09:45,0.13092,0.06288,0.0935175,0.12418
01/04/2024 10:00,0.13092,0.06288,0.0942,0.13092
01/04/2024 10:15,0.13092,0.06288,0.093535,0.13092
01/04/2024 10:30,0.13092,0.06288,0.09287,0.13092
01/04/2024 10:45,0.13092,0.06288,0.092205,0.13092
01/04/2024 11:00,0.13092,0.06288,0.09154,0.13092
01/04/2024 11:15,0.13092,0.06288,0.0911425,0.13092
01/04/2024 11:30,0.13092,0.06288,0.090745,0.13092
01/04/2024 11:45,0.13092,0.06288,0.0903475,0.13092
01/04/2024 12:00,0.13092,0.06288,0.08995,0.13092
01/04/2024 12:15,0.13092,0.06288,0.089035,0.13092
01/04/2024 12:30,0.13092,0.06288,0.08812,0.13092
01/04/2024 12:45,0.13092,0.06288,0.087205,0.13092
01/04/2024 13:00,0.13092,0.06288,0.08629,0.13092
01/04/2024 13:15,0.13092,0.06288,0.0862075,0.13092
01/04/2024 13:30,0.13092,0.06288,0.086125,0.13092
01/04/2024 13:45,0.13092,0.06288,0.0860425,0.13092
01/04/2024 14:00,0.13092,0.06288,0.08596,0.13092
01/04/2024 14:15,0.13092,0.06288,0.0874975,0.13092
01/04/2024 14:30,0.13092,0.06288,0.089035,0.13092
01/04/2024 14:45,0.13092,0.06288,0.0905725,0.13092
01/04/2024 15:00,0.13092,0.06288,0.09211,0.13092
01/04/2024 15:15,0.13092,0.06288,0.0937375,0.13092
01/04/2024 15:30,0.13092,0.06288,0.095365,0.13092
01/04/2024 15:45,0.13092,0.06288,0.0969925,0.13092
01/04/2024 16:00,0.13092,0.06288,0.09862,0.122415
01/04/2024 16:15,0.13092,0.06288,0.100005,0.122415
01/04/2024 16:30,0.13092,0.06288,0.10139,0.122415
01/04/2024 16:45,0.13092,0.06288,0.102775,0.122415
01/04/2024 17:00,0.13092,0.06288,0.10416,0.122415
01/04/2024 17:15,0.13092,0.06288,0.1043525,0.122415
01/04/2024 17:30,0.13092,0.06288,0.104545,0.122415
01/04/2024 17:45,0.13092,0.06288,0.1047375,0.122415
01/04/2024 18:00,0.13092,0.06288,0.10493,0.122415
01/04/2024 18:15,0.13092,0.06288,0.1044225,0.122415
01/04/2024 18:30,0.13092,0.06288,0.103915,0.122415
01/04/2024 18:45,0.13092,0.06288,0.1034075,0.13092
01/04/2024 19:00,0.13092,0.06288,0.1029,0.13092
01/04/2024 19:15,0.13092,0.06288,0.10341,0.13092
01/04/2024 19:30,0.13092,0.06288,0.10392,0.13092
01/04/2024 19:45,0.13092,0.06288,0.10443,0.13092
01/04/2024 20:00,0.13092,0.06288,0.10494,0.13092
01/04/2024 20:15,0.13092,0.06288,0.10373,0.13092
01/04/2024 20:30,0.13092,0.06288,0.10252,0.13092
01/04/2024 20:45,0.13092,0.06288,0.10131,0.13092
01/04/2024 21:00,0.13092,0.06288,0.1001,0.13092
01/04/2024 21:15,0.13092,0.06288,0.09838,0.13092
01/04/2024 21:30,0.13092,0.06288,0.09666,0.13092
01/04/2024 21:45,0.13092,0.06288,0.09494,0.13092
01/04/2024 22:00,0.13092,0.06288,0.09322,0.13092
01/04/2024 22:15,0.13092,0.06288,0.0926075,0.13092
01/04/2024 22:30,0.13092,0.06288,0.091995,0.13092
01/04/2024 22:45,0.13092,0.06288,0.0913825,0.13092
01/04/2024 23:00,0.13092,0.06288,0.09077,0.13092
01/04/2024 23:15,0.13092,0.06288,0.0902325,0.13092
01/04/2024 23:30,0.13092,0.06288,0.089695,0.13092
01/04/2024 23:45,0.13092,0.06288,0.0891575,0.13092
01/05/2024 00:00,0.13092,0.06288,0.08862,0.13092
01/05/2024 00:15,0.13092,0.06288,0.087985,0.13092
01/05/2024 00:30,0.13092,0.06288,0.08735,0.13092
01/05/2024 00:45,0.13092,0.06288,0.086715,0.13092
01/05/2024 01:00,0.13092,0.06288,0.08608,0.13092
01/05/2024 01:15,0.13092,0.06288,0.0846875,0.13092
01/05/2024 01:30,0.13092,0.06288,0.083295,0.13092
01/05/2024 01:45,0.13092,0.06288,0.0819025,0.13092
01/05/2024 02:00,0.13092,0.06288,0.08051,0.13092
01/05/2024 02:15,0.13092,0.06288,0.079635,0.13092
01/05/2024 02:30,0.13092,0.06288,0.07876,0.13092
01/05/2024 02:45,0.13092,0.06288,0.077885,0.13092
01/05/2024 03:00,0.13092,0.06288,0.07701,0.13092
01/05/2024 03:15,0.13092,0.06288,0.075995,0.13092
01/05/2024 03:30,0.13092,0.06288,0.07498,0.13092
01/05/2024 03:45,0.13092,0.06288,0.073965,0.13092
01/05/2024 04:00,0.13092,0.06288,0.07295,0.13092
01/05/2024 04:15,0.13092,0.06288,0.0728975,0.13092
01/05/2024 04:30,0.13092,0.06288,0.072845,0.13092
01/05/2024 04:45,0.13092,0.06288,0.0727925,0.13092
01/05/2024 05:00,0.13092,0.06288,0.07274,0.13092
01/05/2024 05:15,0.13092,0.06288,0.0733675,0.13092
01/05/2024 05:30,0.13092,0.06288,0.073995,0.13092
01/05/2024 05:45,0.13092,0.06288,0.0746225,0.13092
01/05/2024 06:00,0.13092,0.06288,0.07525,0.13092
01/05/2024 06:15,0.13092,0.06288,0.0783925,0.13092
01/05/2024 06:30,0.13092,0.06288,0.081535,0.13092
01/05/2024 06:45,0.13092,0.06288,0.0846775,0.13092
01/05/2024 07:00,0.13092,0.06288,0.08782,0.13092
01/05/2024 07:15,0.13092,0.06288,0.0898625,0.13092
01/05/2024 07:30,0.13092,0.06288,0.091905,0.13092
01/05/2024 07:45,0.13092,0.06288,0.0939475,0.13092
01/05/2024 08:00,0.13092,0.06288,0.09599,0.13092
01/05/2024 08:15,0.13092,0.06288,0.0965875,0.13092
01/05/2024 08:30,0.13092,0.06288,0.097185,0.13092
01/05/2024 08:45,0.13092,0.06288,0.0977825,0.13092
01/05/2024 09:00,0.13092,0.06288,0.09838,0.13092
01/05/2024 09:15,0.13092,0.06288,0.09825,0.13092
01/05/2024 09:30,0.13092,0.06288,0.09812,0.12396
01/05/2024 09:45,0.13092,0.06288,0.09799,0.12279
01/05/2024 10:00,0.13092,0.06288,0.09786,0.13092
01/05/2024 10:15,0.13092,0.06288,0.0976225,0.11998
01/05/2024 10:30,0.13092,0.06288,0.097385,0.13092
01/05/2024 10:45,0.13092,0.06288,0.0971475,0.1167
01/05/2024 11:00,0.13092,0.06288,0.09691,0.13092
01/05/2024 11:15,0.13092,0.06288,0.09728,0.13092
01/05/2024 11:30,0.13092,0.06288,0.09765,0.10972
01/05/2024 11:45,0.13092,0.06288,0.09802,0.13092
01/05/2024 12:00,0.13092,0.06288,0.09839,0.13092
01/05/2024 12:15,0.13092,0.06288,0.0974475,0.13092
01/05/2024 12:30,0.13092,0.06288,0.096505,0.13092
01/05/2024 12:45,0.13092,0.06288,0.0955625,0.13092
01/05/2024 13:00,0.13092,0.06288,0.09462,0.13092
01/05/2024 13:15,0.13092,0.06288,0.0952175,0.13092
01/05/2024 13:30,0.13092,0.06288,0.095815,0.13092
01/05/2024 13:45,0.13092,0.06288,0.0964125,0.13092
01/05/2024 14:00,0.13092,0.06288,0.09701,0.13092
01/05/2024 14:15,0.13092,0.06288,0.0986325,0.13092
01/05/2024 14:30,0.13092,0.06288,0.100255,0.13092
01/05/2024 14:45,0.13092,0.06288,0.1018775,0.13092
01/05/2024 15:00,0.13092,0.06288,0.1035,0.11468
01/05/2024 15:15,0.13092,0.06288,0.1041875,0.13092
01/05/2024 15:30,0.13092,0.06288,0.104875,0.13092
