datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen,naphtha for industry,solid biomass for industry,natural gas for industry,hard coal for industry
2045-01-01 00:00:00,6.357184194475669,23.90470258214792,44.587967470970064,42.03116954858004,0.0,0.0,-0.010222467389325,55.60303175493344,50.622682932594856,39.37266641359832,27.153016465071826,11.862909546479724
2045-01-01 01:00:00,6.357184194475669,23.90470258214792,44.587967470970064,42.03116954858004,0.0,0.0,-0.010222467389325,55.60303175493344,50.622682932594856,39.37266641359832,27.153016465071826,11.862909546479724
2045-01-01 02:00:00,6.357184194475669,23.90470258214792,44.587967470970064,42.03116954858004,0.0,0.0,-0.010222467389325,55.60303175493344,50.622682932594856,39.37266641359832,27.153016465071826,11.862909546479724
2045-01-01 03:00:00,6.357184194473889,23.90470265921141,44.58796765860493,42.03121171821783,0.0,0.0,-0.010222467389325,55.63836123634028,50.175438104965465,39.37277056108227,27.15301654213531,11.862909546477944
2045-01-01 04:00:00,6.357184194473889,23.90470265921141,44.58796765860493,42.03121171821783,0.0,0.0,-0.010222467389325,55.63836123634028,50.175438104965465,39.37277056108227,27.15301654213531,11.862909546477944
2045-01-01 05:00:00,6.357184194473889,23.90470265921141,44.58796765860493,42.03121171821783,0.0,0.0,-0.010222467389325,55.63836123634028,50.175438104965465,39.37277056108227,27.15301654213531,11.862909546477944
2045-01-01 06:00:00,6.35718419447189,23.9047025340971,44.58796790374651,42.03122984871724,0.0,0.0,-0.010222467389325,55.71916646301477,50.197715960541856,39.372815714736895,27.153016417021007,11.862909546475946
2045-01-01 07:00:00,6.35718419447189,23.9047025340971,44.58796790374651,42.03122984871724,0.0,0.0,-0.010222467389325,55.71916646301477,50.197715960541856,39.372815714736895,27.153016417021007,11.862909546475946
2045-01-01 08:00:00,6.35718419447189,23.9047025340971,44.58796790374651,42.03122984871724,0.0,0.0,-0.010222467389325,55.71916646301477,50.197715960541856,39.372815714736895,27.153016417021007,11.862909546475946
2045-01-01 09:00:00,6.35718419447018,23.904702318025617,44.58796781481268,42.03124159312765,0.0,0.0,-0.010222467389325,55.726510898870416,50.3743415179904,39.37284464421191,27.153016200949523,11.862909546474238
2045-01-01 10:00:00,6.35718419447018,23.904702318025617,44.58796781481268,42.03124159312765,0.0,0.0,-0.010222467389325,55.726510898870416,50.3743415179904,39.37284464421191,27.153016200949523,11.862909546474238
2045-01-01 11:00:00,6.35718419447018,23.904702318025617,44.58796781481268,42.03124159312765,0.0,0.0,-0.010222467389325,55.726510898870416,50.3743415179904,39.37284464421191,27.153016200949523,11.862909546474238
2045-01-01 12:00:00,6.357184194468595,23.90470230736589,44.5879678796263,42.03125058313961,0.0,0.0,-0.010222467389325,55.72940013872344,50.47204687417592,39.3728665946368,27.1530161902898,11.86290954647265
2045-01-01 13:00:00,6.357184194468595,23.90470230736589,44.5879678796263,42.03125058313961,0.0,0.0,-0.010222467389325,55.72940013872344,50.47204687417592,39.3728665946368,27.1530161902898,11.86290954647265
2045-01-01 14:00:00,6.357184194468595,23.90470230736589,44.5879678796263,42.03125058313961,0.0,0.0,-0.010222467389325,55.72940013872344,50.47204687417592,39.3728665946368,27.1530161902898,11.86290954647265
2045-01-01 15:00:00,6.357184194467134,23.904702375103795,44.58796793851493,42.03125794701743,0.0,0.0,-0.010222467389325,55.72431681206843,50.33935434623999,39.37288441385859,27.1530162580277,11.86290954647119
2045-01-01 16:00:00,6.357184194467134,23.904702375103795,44.58796793851493,42.03125794701743,0.0,0.0,-0.010222467389325,55.72431681206843,50.33935434623999,39.37288441385859,27.1530162580277,11.86290954647119
2045-01-01 17:00:00,6.357184194467134,23.904702375103795,44.58796793851493,42.03125794701743,0.0,0.0,-0.010222467389325,55.72431681206843,50.33935434623999,39.37288441385859,27.1530162580277,11.86290954647119
2045-01-01 18:00:00,6.357184194465563,23.90470238510223,44.58796766076503,42.03126414564854,0.0,0.0,-0.010222467389325,55.64470990859397,50.337575840550514,39.37289933523093,27.153016268026136,11.862909546469616
2045-01-01 19:00:00,6.357184194465563,23.90470238510223,44.58796766076503,42.03126414564854,0.0,0.0,-0.010222467389325,55.64470990859397,50.337575840550514,39.37289933523093,27.153016268026136,11.862909546469616
2045-01-01 20:00:00,6.357184194465563,23.90470238510223,44.58796766076503,42.03126414564854,0.0,0.0,-0.010222467389325,55.64470990859397,50.337575840550514,39.37289933523093,27.153016268026136,11.862909546469616
2045-01-01 21:00:00,6.357184194465099,23.904702234278982,44.58796751236715,42.031269535927386,0.0,0.0,-0.010222467389325,55.61153158726801,50.67474339557408,39.3729123575845,27.153016117202885,11.862909546469153
2045-01-01 22:00:00,6.357184194465099,23.904702234278982,44.58796751236715,42.031269535927386,0.0,0.0,-0.010222467389325,55.61153158726801,50.67474339557408,39.3729123575845,27.153016117202885,11.862909546469153
2045-01-01 23:00:00,6.357184194465099,23.904702234278982,44.58796751236715,42.031269535927386,0.0,0.0,-0.010222467389325,55.61153158726801,50.67474339557408,39.3729123575845,27.153016117202885,11.862909546469153
2045-01-02 00:00:00,6.357184194466336,23.90470232772228,44.58796745438809,42.03127444316122,0.0,0.0,-0.010222467389325,55.61129809806235,50.53660512262629,39.37292399865341,27.153016210646182,11.862909546470393
2045-01-02 01:00:00,6.357184194466336,23.90470232772228,44.58796745438809,42.03127444316122,0.0,0.0,-0.010222467389325,55.61129809806235,50.53660512262629,39.37292399865341,27.153016210646182,11.862909546470393
2045-01-02 02:00:00,6.357184194466336,23.90470232772228,44.58796745438809,42.03127444316122,0.0,0.0,-0.010222467389325,55.61129809806235,50.53660512262629,39.37292399865341,27.153016210646182,11.862909546470393
2045-01-02 03:00:00,6.357184194468676,23.904702497373403,44.58796763758243,42.03127889887424,0.0,0.0,-0.010222467389325,55.65103902528002,50.04425902303725,39.3729344120358,27.153016380297306,11.862909546472729
2045-01-02 04:00:00,6.357184194468676,23.904702497373403,44.58796763758243,42.03127889887424,0.0,0.0,-0.010222467389325,55.65103902528002,50.04425902303725,39.3729344120358,27.153016380297306,11.862909546472729
2045-01-02 05:00:00,6.357184194468676,23.904702497373403,44.58796763758243,42.03127889887424,0.0,0.0,-0.010222467389325,55.65103902528002,50.04425902303725,39.3729344120358,27.153016380297306,11.862909546472729
2045-01-02 06:00:00,6.357184194467746,23.90470268511105,44.58796788894511,42.03128281119548,0.0,0.0,-0.010222467389325,55.742558632534966,49.90853851917304,39.37294356252851,27.15301656803496,11.862909546471805
2045-01-02 07:00:00,6.357184194467746,23.90470268511105,44.58796788894511,42.03128281119548,0.0,0.0,-0.010222467389325,55.742558632534966,49.90853851917304,39.37294356252851,27.15301656803496,11.862909546471805
2045-01-02 08:00:00,6.357184194467746,23.90470268511105,44.58796788894511,42.03128281119548,0.0,0.0,-0.010222467389325,55.742558632534966,49.90853851917304,39.37294356252851,27.15301656803496,11.862909546471805
2045-01-02 09:00:00,6.357184194467245,23.90470259178904,44.58796781178643,42.03128627227184,0.0,0.0,-0.010222467389325,55.759498375335696,49.94723671872994,39.37295161188026,27.153016474712945,11.862909546471302
2045-01-02 10:00:00,6.357184194467245,23.90470259178904,44.58796781178643,42.03128627227184,0.0,0.0,-0.010222467389325,55.759498375335696,49.94723671872994,39.37295161188026,27.153016474712945,11.862909546471302
2045-01-02 11:00:00,6.357184194467245,23.90470259178904,44.58796781178643,42.03128627227184,0.0,0.0,-0.010222467389325,55.759498375335696,49.94723671872994,39.37295161188026,27.153016474712945,11.862909546471302
2045-01-02 12:00:00,6.357184194468329,23.9047028367898,44.587967887505,42.03128942349954,0.0,0.0,-0.010222467389325,55.778090583353546,49.73913220882714,39.372958847819056,27.153016719713705,11.862909546472387
2045-01-02 13:00:00,6.357184194468329,23.9047028367898,44.587967887505,42.03128942349954,0.0,0.0,-0.010222467389325,55.778090583353546,49.73913220882714,39.372958847819056,27.153016719713705,11.862909546472387
2045-01-02 14:00:00,6.357184194468329,23.9047028367898,44.587967887505,42.03128942349954,0.0,0.0,-0.010222467389325,55.778090583353546,49.73913220882714,39.372958847819056,27.153016719713705,11.862909546472387
2045-01-02 15:00:00,6.3571841944683385,23.90470341906684,44.58796794862172,42.03129231867136,0.0,0.0,-0.010222467389325,55.7571825269968,48.68790416009907,39.37296542358387,27.15301730199074,11.862909546472396
2045-01-02 16:00:00,6.3571841944683385,23.90470341906684,44.58796794862172,42.03129231867136,0.0,0.0,-0.010222467389325,55.7571825269968,48.68790416009907,39.37296542358387,27.15301730199074,11.862909546472396
2045-01-02 17:00:00,6.3571841944683385,23.90470341906684,44.58796794862172,42.03129231867136,0.0,0.0,-0.010222467389325,55.7571825269968,48.68790416009907,39.37296542358387,27.15301730199074,11.862909546472396
2045-01-02 18:00:00,6.357184194468258,23.904703482815577,44.587967676300735,42.03129498088524,0.0,0.0,-0.010222467389325,55.66321240682877,48.43876779948915,39.37297145252032,27.153017365739483,11.862909546472313
2045-01-02 19:00:00,6.357184194468258,23.904703482815577,44.587967676300735,42.03129498088524,0.0,0.0,-0.010222467389325,55.66321240682877,48.43876779948915,39.37297145252032,27.153017365739483,11.862909546472313
2045-01-02 20:00:00,6.357184194468258,23.904703482815577,44.587967676300735,42.03129498088524,0.0,0.0,-0.010222467389325,55.66321240682877,48.43876779948915,39.37297145252032,27.153017365739483,11.862909546472313
2045-01-02 21:00:00,6.357184194468466,23.904703400245904,44.58796752201869,42.031297462874,0.0,0.0,-0.010222467389325,55.60377039671346,49.13183294073328,39.37297714776677,27.15301728316981,11.862909546472515
2045-01-02 22:00:00,6.357184194468466,23.904703400245904,44.58796752201869,42.031297462874,0.0,0.0,-0.010222467389325,55.60377039671346,49.13183294073328,39.37297714776677,27.15301728316981,11.862909546472515
2045-01-02 23:00:00,6.357184194468466,23.904703400245904,44.58796752201869,42.031297462874,0.0,0.0,-0.010222467389325,55.60377039671346,49.13183294073328,39.37297714776677,27.15301728316981,11.862909546472515
2045-01-03 00:00:00,6.357184194468928,23.904703420045845,44.58796746050462,42.03129980581315,0.0,0.0,-0.010222467389325,55.615742234902285,49.128531031711525,39.37298242253428,27.153017302969747,11.86290954647298
2045-01-03 01:00:00,6.357184194468928,23.904703420045845,44.58796746050462,42.03129980581315,0.0,0.0,-0.010222467389325,55.615742234902285,49.128531031711525,39.37298242253428,27.153017302969747,11.86290954647298
2045-01-03 02:00:00,6.357184194468928,23.904703420045845,44.58796746050462,42.03129980581315,0.0,0.0,-0.010222467389325,55.615742234902285,49.128531031711525,39.37298242253428,27.153017302969747,11.86290954647298
2045-01-03 03:00:00,6.35718419446978,23.90470361143157,44.58796764230622,42.03130201691045,0.0,0.0,-0.010222467389325,55.73867353268324,46.76262411133318,39.3729873074315,27.15301749435548,11.862909546473835
2045-01-03 04:00:00,6.35718419446978,23.90470361143157,44.58796764230622,42.03130201691045,0.0,0.0,-0.010222467389325,55.73867353268324,46.76262411133318,39.3729873074315,27.15301749435548,11.862909546473835
2045-01-03 05:00:00,6.35718419446978,23.90470361143157,44.58796764230622,42.03130201691045,0.0,0.0,-0.010222467389325,55.73867353268324,46.76262411133318,39.3729873074315,27.15301749435548,11.862909546473835
2045-01-03 06:00:00,6.357184194468993,23.904703648617755,44.58796789786669,42.03130409123476,0.0,0.0,-0.010222467389325,55.91149900565106,46.25615618754316,39.37299193043561,27.15301753154166,11.862909546473052
2045-01-03 07:00:00,6.357184194468993,23.904703648617755,44.58796789786669,42.03130409123476,0.0,0.0,-0.010222467389325,55.91149900565106,46.25615618754316,39.37299193043561,27.15301753154166,11.862909546473052
2045-01-03 08:00:00,6.357184194468993,23.904703648617755,44.58796789786669,42.03130409123476,0.0,0.0,-0.010222467389325,55.91149900565106,46.25615618754316,39.37299193043561,27.15301753154166,11.862909546473052
2045-01-03 09:00:00,6.357184194468935,23.904703679507666,44.58796783734505,42.031306023870975,0.0,0.0,-0.010222467389325,55.91408486723502,46.24648013375912,39.37299624425192,27.15301756243157,11.862909546472988
2045-01-03 10:00:00,6.357184194468935,23.904703679507666,44.58796783734505,42.031306023870975,0.0,0.0,-0.010222467389325,55.91408486723502,46.24648013375912,39.37299624425192,27.15301756243157,11.862909546472988
2045-01-03 11:00:00,6.357184194468935,23.904703679507666,44.58796783734505,42.031306023870975,0.0,0.0,-0.010222467389325,55.91408486723502,46.24648013375912,39.37299624425192,27.15301756243157,11.862909546472988
2045-01-03 12:00:00,6.357184194467936,23.904703691735275,44.587967912057984,42.03130784148653,0.0,0.0,-0.010222467389325,55.991567009010176,45.57673264038754,39.37300027261031,27.153017574659177,11.862909546471991
2045-01-03 13:00:00,6.357184194467936,23.904703691735275,44.587967912057984,42.03130784148653,0.0,0.0,-0.010222467389325,55.991567009010176,45.57673264038754,39.37300027261031,27.153017574659177,11.862909546471991
2045-01-03 14:00:00,6.357184194467936,23.904703691735275,44.587967912057984,42.03130784148653,0.0,0.0,-0.010222467389325,55.991567009010176,45.57673264038754,39.37300027261031,27.153017574659177,11.862909546471991
2045-01-03 15:00:00,6.357184194467993,23.904703703882745,44.587968012162015,42.03130955800582,0.0,0.0,-0.010222467389325,56.02548539906968,45.09685013939262,39.37300404546798,27.15301758680665,11.862909546472045
2045-01-03 16:00:00,6.357184194467993,23.904703703882745,44.587968012162015,42.03130955800582,0.0,0.0,-0.010222467389325,56.02548539906968,45.09685013939262,39.37300404546798,27.15301758680665,11.862909546472045
2045-01-03 17:00:00,6.357184194467993,23.904703703882745,44.587968012162015,42.03130955800582,0.0,0.0,-0.010222467389325,56.02548539906968,45.09685013939262,39.37300404546798,27.15301758680665,11.862909546472045
2045-01-03 18:00:00,6.35718419446756,23.904703700257706,44.58796775316802,42.03131117961115,0.0,0.0,-0.010222467389325,56.32940659032861,44.88701583483768,39.37300759187562,27.153017583181608,11.862909546471617
2045-01-03 19:00:00,6.35718419446756,23.904703700257706,44.58796775316802,42.03131117961115,0.0,0.0,-0.010222467389325,56.32940659032861,44.88701583483768,39.37300759187562,27.153017583181608,11.862909546471617
2045-01-03 20:00:00,6.35718419446756,23.904703700257706,44.58796775316802,42.03131117961115,0.0,0.0,-0.010222467389325,56.32940659032861,44.88701583483768,39.37300759187562,27.153017583181608,11.862909546471617
2045-01-03 21:00:00,6.357184194465961,23.9047036494098,44.58796757850976,42.031312728949935,0.0,0.0,-0.010222467389325,55.9369663122025,45.717164991858006,39.373011050201285,27.153017532333703,11.862909546470013
2045-01-03 22:00:00,6.357184194465961,23.9047036494098,44.58796757850976,42.031312728949935,0.0,0.0,-0.010222467389325,55.9369663122025,45.717164991858006,39.373011050201285,27.153017532333703,11.862909546470013
2045-01-03 23:00:00,6.357184194465961,23.9047036494098,44.58796757850976,42.031312728949935,0.0,0.0,-0.010222467389325,55.9369663122025,45.717164991858006,39.373011050201285,27.153017532333703,11.862909546470013
2045-01-04 00:00:00,6.357184194464517,23.904703645586064,44.587967476416246,42.03131421558636,0.0,0.0,-0.010222467389325,55.77644618430543,46.05576977211923,39.37301433838493,27.153017528509967,11.86290954646857
2045-01-04 01:00:00,6.357184194464517,23.904703645586064,44.587967476416246,42.03131421558636,0.0,0.0,-0.010222467389325,55.77644618430543,46.05576977211923,39.37301433838493,27.153017528509967,11.86290954646857
2045-01-04 02:00:00,6.357184194464517,23.904703645586064,44.587967476416246,42.03131421558636,0.0,0.0,-0.010222467389325,55.77644618430543,46.05576977211923,39.37301433838493,27.153017528509967,11.86290954646857
2045-01-04 03:00:00,6.357184194462338,23.9047036922713,44.58796765739783,42.03131563731636,0.0,0.0,-0.010222467389325,55.937766666900416,45.456119257710405,39.37301733156461,27.153017575195207,11.86290954646639
2045-01-04 04:00:00,6.357184194462338,23.9047036922713,44.58796765739783,42.03131563731636,0.0,0.0,-0.010222467389325,55.937766666900416,45.456119257710405,39.37301733156461,27.153017575195207,11.86290954646639
2045-01-04 05:00:00,6.357184194462338,23.9047036922713,44.58796765739783,42.03131563731636,0.0,0.0,-0.010222467389325,55.937766666900416,45.456119257710405,39.37301733156461,27.153017575195207,11.86290954646639
2045-01-04 06:00:00,6.357184194462101,23.904703706720195,44.58796789404621,42.0313170033666,0.0,0.0,-0.010222467389325,55.96578947876717,45.501774154914415,39.37302031043476,27.153017589644097,11.862909546466156
2045-01-04 07:00:00,6.357184194462101,23.904703706720195,44.58796789404621,42.0313170033666,0.0,0.0,-0.010222467389325,55.96578947876717,45.501774154914415,39.37302031043476,27.153017589644097,11.862909546466156
2045-01-04 08:00:00,6.357184194462101,23.904703706720195,44.58796789404621,42.0313170033666,0.0,0.0,-0.010222467389325,55.96578947876717,45.501774154914415,39.37302031043476,27.153017589644097,11.862909546466156
2045-01-04 09:00:00,6.357184194463408,23.90470299556634,44.587967899324376,42.03131830361322,0.0,0.0,-0.010222467389325,55.92594765394334,49.58275847266678,39.37302317676413,27.153016878490245,11.862909546467463
2045-01-04 10:00:00,6.357184194463408,23.90470299556634,44.587967899324376,42.03131830361322,0.0,0.0,-0.010222467389325,55.92594765394334,49.58275847266678,39.37302317676413,27.153016878490245,11.862909546467463
2045-01-04 11:00:00,6.357184194463408,23.90470299556634,44.587967899324376,42.03131830361322,0.0,0.0,-0.010222467389325,55.92594765394334,49.58275847266678,39.37302317676413,27.153016878490245,11.862909546467463
