datetime,demand_3012,demand_3014,demand_3019,demand_3032,demand_3034,demand_3039,demand_3052,demand_3054,demand_3059,demand_3072,demand_3074,demand_3079,demand_3092,demand_3094,demand_3099,demand_3112,demand_3114,demand_3119,demand_3132,demand_3134,demand_3139,demand_3152,demand_3154,demand_3159,demand_3172,demand_3174,demand_3179,demand_3192,demand_3194,demand_3199,demand_3212,demand_3214,demand_3219,demand_3232,demand_3234,demand_3239,demand_3252,demand_3254,demand_3259,demand_3272,demand_3274,demand_3279,demand_3292,demand_3294,demand_3299,demand_3312,demand_3314,demand_3319,demand_3332,demand_3334,demand_3339,demand_3352,demand_3354,demand_3359,demand_3372,demand_3374,demand_3379,demand_3392,demand_3394,demand_3399,demand_3412,demand_3414,demand_3419,demand_3432,demand_3434,demand_3439,demand_3452,demand_3454,demand_3459,demand_3472,demand_3474,demand_3479,demand_3492,demand_3494,demand_3499,demand_3512,demand_3514,demand_3519,demand_3532,demand_3534,demand_3539,demand_3552,demand_3554,demand_3559,demand_3572,demand_3574,demand_3579,demand_3592,demand_3594,demand_3599,demand_CRM_capacity_pos,demand_CRM_capacity_neg,demand_CRM_energy_pos,demand_CRM_energy_neg
1/1/2045 0:00,996.3199644,33.25602604,6400.684932,796.901774,12.73130799,561.6438356,556.6985148,9.330562509,886.9863014,365.9255,9.288528566,2517.123288,542.6313226,9.55969966,1243.150685,1029.409852,22.30750496,1519.406393,505.1158548,7.037519873,687.2146119,672.0637288,20.70017388,1877.853881,436.4206351,11.91141945,1066.210046,663.2077447,21.67294759,1704.3379,553.898921,6.156957444,383.5616438,498.2578766,11.8127337,723.7442922,249.915297,5.316208455,302.5114155,834.2067879,26.63367988,5133.561644,866.634953,23.14815401,1053.652968,363.1845221,6.596148349,1450.913242,216.1799258,4.384764939,1043.378995,650.7963202,10.72189222,893.8356164,468.3650683,11.13953565,926.9406393,124.1472147,3.671788858,194.0639269,537.8250199,11.18744505,845.890411,553.3601001,15.8274557,898.4018265,457.0003433,14.66381264,2229.452055,609.4212145,10.34269671,728.3105023,638.9563687,26.86513815,1573.059361,409.8356249,9.27544841,1267.123288,467.8737128,12.37294278,586.7579909,1089.807451,21.94488771,1615.296804,669.474824,14.48777427,1551.369863,1079.039763,20.53677988,4030.821918,"1,867.00","1,790.00",713.783,0
1/1/2045 1:00,996.3199644,33.25602604,6400.684932,796.901774,12.73130799,561.6438356,556.6985148,9.330562509,886.9863014,365.9255,9.288528566,2517.123288,542.6313226,9.55969966,1243.150685,1029.409852,22.30750496,1519.406393,505.1158548,7.037519873,687.2146119,672.0637288,20.70017388,1877.853881,436.4206351,11.91141945,1066.210046,663.2077447,21.67294759,1704.3379,553.898921,6.156957444,383.5616438,498.2578766,11.8127337,723.7442922,249.915297,5.316208455,302.5114155,834.2067879,26.63367988,5133.561644,866.634953,23.14815401,1053.652968,363.1845221,6.596148349,1450.913242,216.1799258,4.384764939,1043.378995,650.7963202,10.72189222,893.8356164,468.3650683,11.13953565,926.9406393,124.1472147,3.671788858,194.0639269,537.8250199,11.18744505,845.890411,553.3601001,15.8274557,898.4018265,457.0003433,14.66381264,2229.452055,609.4212145,10.34269671,728.3105023,638.9563687,26.86513815,1573.059361,409.8356249,9.27544841,1267.123288,467.8737128,12.37294278,586.7579909,1089.807451,21.94488771,1615.296804,669.474824,14.48777427,1551.369863,1079.039763,20.53677988,4030.821918,"1,867.00","1,790.00",187.699,0
1/1/2045 2:00,996.3199644,33.25602604,6400.684932,796.901774,12.73130799,561.6438356,556.6985148,9.330562509,886.9863014,365.9255,9.288528566,2517.123288,542.6313226,9.55969966,1243.150685,1029.409852,22.30750496,1519.406393,505.1158548,7.037519873,687.2146119,672.0637288,20.70017388,1877.853881,436.4206351,11.91141945,1066.210046,663.2077447,21.67294759,1704.3379,553.898921,6.156957444,383.5616438,498.2578766,11.8127337,723.7442922,249.915297,5.316208455,302.5114155,834.2067879,26.63367988,5133.561644,866.634953,23.14815401,1053.652968,363.1845221,6.596148349,1450.913242,216.1799258,4.384764939,1043.378995,650.7963202,10.72189222,893.8356164,468.3650683,11.13953565,926.9406393,124.1472147,3.671788858,194.0639269,537.8250199,11.18744505,845.890411,553.3601001,15.8274557,898.4018265,457.0003433,14.66381264,2229.452055,609.4212145,10.34269671,728.3105023,638.9563687,26.86513815,1573.059361,409.8356249,9.27544841,1267.123288,467.8737128,12.37294278,586.7579909,1089.807451,21.94488771,1615.296804,669.474824,14.48777427,1551.369863,1079.039763,20.53677988,4030.821918,"1,867.00","1,790.00",84.964,3.453
1/1/2045 3:00,904.7283272,33.25602604,6400.684932,745.1044028,12.73130799,561.6438356,518.980461,9.330562509,886.9863014,337.3667969,9.288528566,2517.123288,505.5228197,9.55969966,1243.150685,953.5578608,22.30750496,1519.406393,473.7028955,7.037519873,687.2146119,615.1525144,20.70017388,1877.853881,400.7241939,11.91141945,1066.210046,603.189141,21.67294759,1704.3379,522.2454079,6.156957444,383.5616438,460.0286445,11.8127337,723.7442922,232.1604298,5.316208455,302.5114155,757.5740035,26.63367988,5133.561644,793.437455,23.14815401,1053.652968,339.1113422,6.596148349,1450.913242,201.2821542,4.384764939,1043.378995,608.5504865,10.72189222,893.8356164,432.0954086,11.13953565,926.9406393,113.8939173,3.671788858,194.0639269,497.5357938,11.18744505,845.890411,506.901244,15.8274557,898.4018265,416.1190716,14.66381264,2229.452055,568.8613299,10.34269671,728.3105023,573.5129806,26.86513815,1573.059361,379.9134966,9.27544841,1267.123288,428.2754943,12.37294278,586.7579909,1010.973118,21.94488771,1615.296804,620.6905279,14.48777427,1551.369863,1002.520396,20.53677988,4030.821918,"1,867.00","1,790.00",6.02,18.417
1/1/2045 4:00,904.7283272,33.25602604,6400.684932,745.1044028,12.73130799,561.6438356,518.980461,9.330562509,886.9863014,337.3667969,9.288528566,2517.123288,505.5228197,9.55969966,1243.150685,953.5578608,22.30750496,1519.406393,473.7028955,7.037519873,687.2146119,615.1525144,20.70017388,1877.853881,400.7241939,11.91141945,1066.210046,603.189141,21.67294759,1704.3379,522.2454079,6.156957444,383.5616438,460.0286445,11.8127337,723.7442922,232.1604298,5.316208455,302.5114155,757.5740035,26.63367988,5133.561644,793.437455,23.14815401,1053.652968,339.1113422,6.596148349,1450.913242,201.2821542,4.384764939,1043.378995,608.5504865,10.72189222,893.8356164,432.0954086,11.13953565,926.9406393,113.8939173,3.671788858,194.0639269,497.5357938,11.18744505,845.890411,506.901244,15.8274557,898.4018265,416.1190716,14.66381264,2229.452055,568.8613299,10.34269671,728.3105023,573.5129806,26.86513815,1573.059361,379.9134966,9.27544841,1267.123288,428.2754943,12.37294278,586.7579909,1010.973118,21.94488771,1615.296804,620.6905279,14.48777427,1551.369863,1002.520396,20.53677988,4030.821918,"1,835.00","1,854.00",19.01,5.865
1/1/2045 5:00,904.7283272,33.25602604,6400.684932,745.1044028,12.73130799,561.6438356,518.980461,9.330562509,886.9863014,337.3667969,9.288528566,2517.123288,505.5228197,9.55969966,1243.150685,953.5578608,22.30750496,1519.406393,473.7028955,7.037519873,687.2146119,615.1525144,20.70017388,1877.853881,400.7241939,11.91141945,1066.210046,603.189141,21.67294759,1704.3379,522.2454079,6.156957444,383.5616438,460.0286445,11.8127337,723.7442922,232.1604298,5.316208455,302.5114155,757.5740035,26.63367988,5133.561644,793.437455,23.14815401,1053.652968,339.1113422,6.596148349,1450.913242,201.2821542,4.384764939,1043.378995,608.5504865,10.72189222,893.8356164,432.0954086,11.13953565,926.9406393,113.8939173,3.671788858,194.0639269,497.5357938,11.18744505,845.890411,506.901244,15.8274557,898.4018265,416.1190716,14.66381264,2229.452055,568.8613299,10.34269671,728.3105023,573.5129806,26.86513815,1573.059361,379.9134966,9.27544841,1267.123288,428.2754943,12.37294278,586.7579909,1010.973118,21.94488771,1615.296804,620.6905279,14.48777427,1551.369863,1002.520396,20.53677988,4030.821918,"1,835.00","1,854.00",8.806,2.713
1/1/2045 6:00,932.830312,33.25602604,6400.684932,767.3312598,12.73130799,561.6438356,534.4813546,9.330562509,886.9863014,347.6572599,9.288528566,2517.123288,520.6554082,9.55969966,1243.150685,982.3806858,22.30750496,1519.406393,487.7656322,7.037519873,687.2146119,634.1646744,20.70017388,1877.853881,412.9983379,11.91141945,1066.210046,621.8962838,21.67294759,1704.3379,537.6532323,6.156957444,383.5616438,474.000129,11.8127337,723.7442922,239.1762968,5.316208455,302.5114155,781.0090617,26.63367988,5133.561644,817.6786698,23.14815401,1053.652968,349.2858577,6.596148349,1450.913242,207.3522736,4.384764939,1043.378995,626.7303335,10.72189222,893.8356164,445.218187,11.13953565,926.9406393,117.4041709,3.671788858,194.0639269,512.5309727,11.18744505,845.890411,522.4742883,15.8274557,898.4018265,429.007114,14.66381264,2229.452055,585.8696128,10.34269671,728.3105023,591.7095948,26.86513815,1573.059361,391.4311265,9.27544841,1267.123288,441.3495626,12.37294278,586.7579909,1041.41229,21.94488771,1615.296804,639.4556113,14.48777427,1551.369863,1032.625042,20.53677988,4030.821918,"1,835.00","1,854.00",25.78,54.674
1/1/2045 7:00,932.830312,33.25602604,6400.684932,767.3312598,12.73130799,561.6438356,534.4813546,9.330562509,886.9863014,347.6572599,9.288528566,2517.123288,520.6554082,9.55969966,1243.150685,982.3806858,22.30750496,1519.406393,487.7656322,7.037519873,687.2146119,634.1646744,20.70017388,1877.853881,412.9983379,11.91141945,1066.210046,621.8962838,21.67294759,1704.3379,537.6532323,6.156957444,383.5616438,474.000129,11.8127337,723.7442922,239.1762968,5.316208455,302.5114155,781.0090617,26.63367988,5133.561644,817.6786698,23.14815401,1053.652968,349.2858577,6.596148349,1450.913242,207.3522736,4.384764939,1043.378995,626.7303335,10.72189222,893.8356164,445.218187,11.13953565,926.9406393,117.4041709,3.671788858,194.0639269,512.5309727,11.18744505,845.890411,522.4742883,15.8274557,898.4018265,429.007114,14.66381264,2229.452055,585.8696128,10.34269671,728.3105023,591.7095948,26.86513815,1573.059361,391.4311265,9.27544841,1267.123288,441.3495626,12.37294278,586.7579909,1041.41229,21.94488771,1615.296804,639.4556113,14.48777427,1551.369863,1032.625042,20.53677988,4030.821918,"1,835.00","1,854.00",44.516,18.98
1/1/2045 8:00,932.830312,33.25602604,6400.684932,767.3312598,12.73130799,561.6438356,534.4813546,9.330562509,886.9863014,347.6572599,9.288528566,2517.123288,520.6554082,9.55969966,1243.150685,982.3806858,22.30750496,1519.406393,487.7656322,7.037519873,687.2146119,634.1646744,20.70017388,1877.853881,412.9983379,11.91141945,1066.210046,621.8962838,21.67294759,1704.3379,537.6532323,6.156957444,383.5616438,474.000129,11.8127337,723.7442922,239.1762968,5.316208455,302.5114155,781.0090617,26.63367988,5133.561644,817.6786698,23.14815401,1053.652968,349.2858577,6.596148349,1450.913242,207.3522736,4.384764939,1043.378995,626.7303335,10.72189222,893.8356164,445.218187,11.13953565,926.9406393,117.4041709,3.671788858,194.0639269,512.5309727,11.18744505,845.890411,522.4742883,15.8274557,898.4018265,429.007114,14.66381264,2229.452055,585.8696128,10.34269671,728.3105023,591.7095948,26.86513815,1573.059361,391.4311265,9.27544841,1267.123288,441.3495626,12.37294278,586.7579909,1041.41229,21.94488771,1615.296804,639.4556113,14.48777427,1551.369863,1032.625042,20.53677988,4030.821918,"1,870.00","1,961.00",0.048,141.277
1/1/2045 9:00,1155.381509,33.25602604,6400.684932,927.724066,12.73130799,561.6438356,647.5459067,9.330562509,886.9863014,425.3808596,9.288528566,2517.123288,631.2505194,9.55969966,1243.150685,1196.945431,22.30750496,1519.406393,588.2159809,7.037519873,687.2146119,780.9031062,20.70017388,1877.853881,506.9406538,11.91141945,1066.210046,769.3245312,21.67294759,1704.3379,645.6188735,6.156957444,383.5616438,579.1136528,11.8127337,723.7442922,290.8678051,5.316208455,302.5114155,966.7916973,26.63367988,5133.561644,1005.255505,23.14815401,1053.652968,422.9813428,6.596148349,1450.913242,251.7246155,4.384764939,1043.378995,757.8280177,10.72189222,893.8356164,544.2211347,11.13953565,926.9406393,144.3042224,3.671788858,194.0639269,624.7851783,11.18744505,845.890411,642.5498629,15.8274557,898.4018265,530.2217556,14.66381264,2229.452055,709.3037692,10.34269671,728.3105023,740.4615685,26.86513815,1573.059361,476.8772872,9.27544841,1267.123288,542.6070596,12.37294278,586.7579909,1267.046894,21.94488771,1615.296804,778.6941814,14.48777427,1551.369863,1254.683238,20.53677988,4030.821918,"1,870.00","1,961.00",0.457,84.236
