datetime,demand_EOM,demand_CRM_pos,demand_CRM_neg
2019-01-01 23:15:00,2319.0,2756,2827
2019-01-01 23:30:00,2271.2,2756,2827
2019-01-01 23:45:00,2246.2,2756,2827
2019-01-02 00:00:00,2232.6,2756,2827
2019-01-02 00:15:00,2202.2,2756,2827
2019-01-02 00:30:00,2172.6,2756,2827
2019-01-02 00:45:00,2158.2,2756,2827
2019-01-02 01:00:00,2143.8,2756,2827
2019-01-02 01:15:00,2113.6,2756,2827
2019-01-02 01:30:00,2107.4,2756,2827
2019-01-02 01:45:00,2100.2,2756,2827
2019-01-02 02:00:00,2106.8,2756,2827
2019-01-02 02:15:00,2098.0,2756,2827
2019-01-02 02:30:00,2092.8,2756,2827
2019-01-02 02:45:00,2090.0,2756,2827
2019-01-02 03:00:00,2095.0,2756,2827
2019-01-02 03:15:00,2111.8,2756,2827
2019-01-02 03:30:00,2132.8,2756,2827
2019-01-02 03:45:00,2146.0,2756,2827
2019-01-02 04:00:00,2156.2,2756,2827
2019-01-02 04:15:00,2173.0,2756,2827
2019-01-02 04:30:00,2206.4,2756,2827
2019-01-02 04:45:00,2235.6,2756,2827
2019-01-02 05:00:00,2273.6,2756,2827
2019-01-02 05:15:00,2302.2,2756,2827
2019-01-02 05:30:00,2368.0,2756,2827
2019-01-02 05:45:00,2442.4,2756,2827
2019-01-02 06:00:00,2524.4,2756,2827
2019-01-02 06:15:00,2606.2,2756,2827
2019-01-02 06:30:00,2670.4,2756,2827
2019-01-02 06:45:00,2742.4,2756,2827
2019-01-02 07:00:00,2828.6,2756,2827
2019-01-02 07:15:00,2885.2,2756,2827
2019-01-02 07:30:00,2935.8,2756,2827
2019-01-02 07:45:00,2984.2,2756,2827
2019-01-02 08:00:00,3044.0,2756,2827
2019-01-02 08:15:00,3056.4,2756,2827
2019-01-02 08:30:00,3090.6,2756,2827
2019-01-02 08:45:00,3111.8,2756,2827
2019-01-02 09:00:00,3146.2,2756,2827
2019-01-02 09:15:00,3154.6,2756,2827
2019-01-02 09:30:00,3183.4,2756,2827
2019-01-02 09:45:00,3201.8,2756,2827
2019-01-02 10:00:00,3213.0,2756,2827
2019-01-02 10:15:00,3214.4,2756,2827
2019-01-02 10:30:00,3228.0,2756,2827
2019-01-02 10:45:00,3239.0,2756,2827
2019-01-02 11:00:00,3257.2,2756,2827
2019-01-02 11:15:00,3281.8,2756,2827
2019-01-02 11:30:00,3310.4,2756,2827
2019-01-02 11:45:00,3308.8,2756,2827
2019-01-02 12:00:00,3313.8,2756,2827
2019-01-02 12:15:00,3304.6,2756,2827
2019-01-02 12:30:00,3299.8,2756,2827
2019-01-02 12:45:00,3291.8,2756,2827
2019-01-02 13:00:00,3292.6,2756,2827
2019-01-02 13:15:00,3275.2,2756,2827
2019-01-02 13:30:00,3265.4,2756,2827
2019-01-02 13:45:00,3230.2,2756,2827
2019-01-02 14:00:00,3226.6,2756,2827
2019-01-02 14:15:00,3213.0,2756,2827
2019-01-02 14:30:00,3201.8,2756,2827
2019-01-02 14:45:00,3181.4,2756,2827
2019-01-02 15:00:00,3212.2,2756,2827
2019-01-02 15:15:00,3201.6,2756,2827
2019-01-02 15:30:00,3192.8,2756,2827
2019-01-02 15:45:00,3187.2,2756,2827
2019-01-02 16:00:00,3215.4,2756,2827
2019-01-02 16:15:00,3220.8,2756,2827
2019-01-02 16:30:00,3271.0,2756,2827
2019-01-02 16:45:00,3330.2,2756,2827
2019-01-02 17:00:00,3392.0,2756,2827
2019-01-02 17:15:00,3425.8,2756,2827
2019-01-02 17:30:00,3431.8,2756,2827
2019-01-02 17:45:00,3438.4,2756,2827
2019-01-02 18:00:00,3421.0,2756,2827
2019-01-02 18:15:00,3405.8,2756,2827
2019-01-02 18:30:00,3402.4,2756,2827
2019-01-02 18:45:00,3393.8,2756,2827
2019-01-02 19:00:00,3383.6,2756,2827
2019-01-02 19:15:00,3337.8,2756,2827
2019-01-02 19:30:00,3299.6,2756,2827
2019-01-02 19:45:00,3266.8,2756,2827
2019-01-02 20:00:00,3209.4,2756,2827
2019-01-02 20:15:00,3159.2,2756,2827
2019-01-02 20:30:00,3105.0,2756,2827
2019-01-02 20:45:00,3066.6,2756,2827
2019-01-02 21:00:00,3019.4,2756,2827
2019-01-02 21:15:00,2989.6,2756,2827
2019-01-02 21:30:00,2960.4,2756,2827
2019-01-02 21:45:00,2939.2,2756,2827
2019-01-02 22:00:00,2945.8,2756,2827
2019-01-02 22:15:00,2908.8,2756,2827
2019-01-02 22:30:00,2859.6,2756,2827
2019-01-02 22:45:00,2812.4,2756,2827
2019-01-02 23:00:00,2777.6,2756,2827
2019-01-02 23:15:00,2722.0,2756,2827
2019-01-02 23:30:00,2668.0,2756,2827
2019-01-02 23:45:00,2625.0,2756,2827
2019-01-03 00:00:00,2579.0,2756,2827
2019-01-03 00:15:00,2570.0,2756,2827
2019-01-03 00:30:00,2547.4,2756,2827
2019-01-03 00:45:00,2507.0,2756,2827
2019-01-03 01:00:00,2512.6,2756,2827
2019-01-03 01:15:00,2503.4,2756,2827
2019-01-03 01:30:00,2502.6,2756,2827
2019-01-03 01:45:00,2489.8,2756,2827
2019-01-03 02:00:00,2487.4,2756,2827
2019-01-03 02:15:00,2484.4,2756,2827
2019-01-03 02:30:00,2491.4,2756,2827
2019-01-03 02:45:00,2488.4,2756,2827
2019-01-03 03:00:00,2487.0,2756,2827
2019-01-03 03:15:00,2475.4,2756,2827
2019-01-03 03:30:00,2479.2,2756,2827
2019-01-03 03:45:00,2489.8,2756,2827
2019-01-03 04:00:00,2496.0,2756,2827
2019-01-03 04:15:00,2508.2,2756,2827
2019-01-03 04:30:00,2529.0,2756,2827
2019-01-03 04:45:00,2553.2,2756,2827
2019-01-03 05:00:00,2604.8,2756,2827
2019-01-03 05:15:00,2620.8,2756,2827
2019-01-03 05:30:00,2664.0,2756,2827
2019-01-03 05:45:00,2720.0,2756,2827
2019-01-03 06:00:00,2794.8,2756,2827
2019-01-03 06:15:00,2860.0,2756,2827
2019-01-03 06:30:00,2927.8,2756,2827
2019-01-03 06:45:00,2986.6,2756,2827
2019-01-03 07:00:00,3044.0,2756,2827
2019-01-03 07:15:00,3085.8,2756,2827
2019-01-03 07:30:00,3135.2,2756,2827
2019-01-03 07:45:00,3180.4,2756,2827
2019-01-03 08:00:00,3207.4,2756,2827
2019-01-03 08:15:00,3229.2,2756,2827
2019-01-03 08:30:00,3250.2,2756,2827
2019-01-03 08:45:00,3273.6,2756,2827
2019-01-03 09:00:00,3295.2,2756,2827
2019-01-03 09:15:00,3301.8,2756,2827
2019-01-03 09:30:00,3305.6,2756,2827
2019-01-03 09:45:00,3315.2,2756,2827
2019-01-03 10:00:00,3324.4,2756,2827
2019-01-03 10:15:00,3327.4,2756,2827
2019-01-03 10:30:00,3336.6,2756,2827
2019-01-03 10:45:00,3346.4,2756,2827
2019-01-03 11:00:00,3363.0,2756,2827
2019-01-03 11:15:00,3380.8,2756,2827
2019-01-03 11:30:00,3388.0,2756,2827
2019-01-03 11:45:00,3381.6,2756,2827
2019-01-03 12:00:00,3403.8,2756,2827
2019-01-03 12:15:00,3390.6,2756,2827
2019-01-03 12:30:00,3387.0,2756,2827
2019-01-03 12:45:00,3379.4,2756,2827
2019-01-03 13:00:00,3365.6,2756,2827
2019-01-03 13:15:00,3340.0,2756,2827
2019-01-03 13:30:00,3320.8,2756,2827
2019-01-03 13:45:00,3300.4,2756,2827
2019-01-03 14:00:00,3297.2,2756,2827
2019-01-03 14:15:00,3282.4,2756,2827
2019-01-03 14:30:00,3275.2,2756,2827
2019-01-03 14:45:00,3260.4,2756,2827
2019-01-03 15:00:00,3268.8,2756,2827
2019-01-03 15:15:00,3247.4,2756,2827
2019-01-03 15:30:00,3237.8,2756,2827
2019-01-03 15:45:00,3248.2,2756,2827
2019-01-03 16:00:00,3264.2,2756,2827
2019-01-03 16:15:00,3288.4,2756,2827
2019-01-03 16:30:00,3325.8,2756,2827
2019-01-03 16:45:00,3383.6,2756,2827
2019-01-03 17:00:00,3441.0,2756,2827
2019-01-03 17:15:00,3467.4,2756,2827
2019-01-03 17:30:00,3481.6,2756,2827
2019-01-03 17:45:00,3485.0,2756,2827
2019-01-03 18:00:00,3472.6,2756,2827
2019-01-03 18:15:00,3459.0,2756,2827
2019-01-03 18:30:00,3444.0,2756,2827
2019-01-03 18:45:00,3435.4,2756,2827
2019-01-03 19:00:00,3411.4,2756,2827
2019-01-03 19:15:00,3369.6,2756,2827
2019-01-03 19:30:00,3332.8,2756,2827
2019-01-03 19:45:00,3309.8,2756,2827
2019-01-03 20:00:00,3246.8,2756,2827
2019-01-03 20:15:00,3185.2,2756,2827
2019-01-03 20:30:00,3153.8,2756,2827
2019-01-03 20:45:00,3111.2,2756,2827
2019-01-03 21:00:00,3076.0,2756,2827
2019-01-03 21:15:00,3049.8,2756,2827
2019-01-03 21:30:00,3004.8,2756,2827
2019-01-03 21:45:00,2987.8,2756,2827
2019-01-03 22:00:00,2971.4,2756,2827
2019-01-03 22:15:00,2937.8,2756,2827
2019-01-03 22:30:00,2882.2,2756,2827
2019-01-03 22:45:00,2855.6,2756,2827
2019-01-03 23:00:00,2812.0,2756,2827
2019-01-03 23:15:00,2758.6,2756,2827
2019-01-03 23:30:00,2723.0,2756,2827
2019-01-03 23:45:00,2696.2,2756,2827
2019-01-04 00:00:00,2637.2,2756,2827
2019-01-04 00:15:00,2605.0,2756,2827
2019-01-04 00:30:00,2579.6,2756,2827
2019-01-04 00:45:00,2552.2,2756,2827
2019-01-04 01:00:00,2507.8,2756,2827
2019-01-04 01:15:00,2496.0,2756,2827
2019-01-04 01:30:00,2505.0,2756,2827
2019-01-04 01:45:00,2498.4,2756,2827
2019-01-04 02:00:00,2473.0,2756,2827
2019-01-04 02:15:00,2466.4,2756,2827
2019-01-04 02:30:00,2479.6,2756,2827
2019-01-04 02:45:00,2486.2,2756,2827
2019-01-04 03:00:00,2485.2,2756,2827
2019-01-04 03:15:00,2489.6,2756,2827
2019-01-04 03:30:00,2497.0,2756,2827
2019-01-04 03:45:00,2518.4,2756,2827
2019-01-04 04:00:00,2538.4,2756,2827
2019-01-04 04:15:00,2540.0,2756,2827
2019-01-04 04:30:00,2549.2,2756,2827
2019-01-04 04:45:00,2581.0,2756,2827
2019-01-04 05:00:00,2626.8,2756,2827
2019-01-04 05:15:00,2637.0,2756,2827
2019-01-04 05:30:00,2681.6,2756,2827
2019-01-04 05:45:00,2730.2,2756,2827
2019-01-04 06:00:00,2817.6,2756,2827
2019-01-04 06:15:00,2887.4,2756,2827
2019-01-04 06:30:00,2938.8,2756,2827
2019-01-04 06:45:00,3014.4,2756,2827
2019-01-04 07:00:00,3107.4,2756,2827
2019-01-04 07:15:00,3161.0,2756,2827
2019-01-04 07:30:00,3209.0,2756,2827
2019-01-04 07:45:00,3248.0,2756,2827
2019-01-04 08:00:00,3309.2,2756,2827
2019-01-04 08:15:00,3337.0,2756,2827
2019-01-04 08:30:00,3348.8,2756,2827
2019-01-04 08:45:00,3369.6,2756,2827
2019-01-04 09:00:00,3387.4,2756,2827
2019-01-04 09:15:00,3415.4,2756,2827
2019-01-04 09:30:00,3436.8,2756,2827
2019-01-04 09:45:00,3430.6,2756,2827
2019-01-04 10:00:00,3436.0,2756,2827
2019-01-04 10:15:00,3444.2,2756,2827
2019-01-04 10:30:00,3459.8,2756,2827
2019-01-04 10:45:00,3473.4,2756,2827
2019-01-04 11:00:00,3460.6,2756,2827
2019-01-04 11:15:00,3477.6,2756,2827
2019-01-04 11:30:00,3494.6,2756,2827
2019-01-04 11:45:00,3507.0,2756,2827
2019-01-04 12:00:00,3523.8,2756,2827
2019-01-04 12:15:00,3513.4,2756,2827
2019-01-04 12:30:00,3516.2,2756,2827
2019-01-04 12:45:00,3500.2,2756,2827
2019-01-04 13:00:00,3491.2,2756,2827
2019-01-04 13:15:00,3462.6,2756,2827
2019-01-04 13:30:00,3446.0,2756,2827
2019-01-04 13:45:00,3411.2,2756,2827
2019-01-04 14:00:00,3390.8,2756,2827
2019-01-04 14:15:00,3368.4,2756,2827
2019-01-04 14:30:00,3351.8,2756,2827
2019-01-04 14:45:00,3338.2,2756,2827
2019-01-04 15:00:00,3340.4,2756,2827
2019-01-04 15:15:00,3327.8,2756,2827
2019-01-04 15:30:00,3322.6,2756,2827
2019-01-04 15:45:00,3320.8,2756,2827
2019-01-04 16:00:00,3360.8,2756,2827
2019-01-04 16:15:00,3372.8,2756,2827
2019-01-04 16:30:00,3401.8,2756,2827
2019-01-04 16:45:00,3431.6,2756,2827
2019-01-04 17:00:00,3479.6,2756,2827
2019-01-04 17:15:00,3493.6,2756,2827
2019-01-04 17:30:00,3505.2,2756,2827
2019-01-04 17:45:00,3506.8,2756,2827
2019-01-04 18:00:00,3489.4,2756,2827
2019-01-04 18:15:00,3472.8,2756,2827
2019-01-04 18:30:00,3458.4,2756,2827
2019-01-04 18:45:00,3438.4,2756,2827
2019-01-04 19:00:00,3421.2,2756,2827
2019-01-04 19:15:00,3373.2,2756,2827
2019-01-04 19:30:00,3354.8,2756,2827
2019-01-04 19:45:00,3314.4,2756,2827
2019-01-04 20:00:00,3232.6,2756,2827
2019-01-04 20:15:00,3182.2,2756,2827
2019-01-04 20:30:00,3156.4,2756,2827
2019-01-04 20:45:00,3097.0,2756,2827
2019-01-04 21:00:00,3052.6,2756,2827
2019-01-04 21:15:00,3027.6,2756,2827
2019-01-04 21:30:00,3013.0,2756,2827
2019-01-04 21:45:00,2973.8,2756,2827
2019-01-04 22:00:00,2973.0,2756,2827
2019-01-04 22:15:00,2953.0,2756,2827
2019-01-04 22:30:00,2907.6,2756,2827
2019-01-04 22:45:00,2863.8,2756,2827
2019-01-04 23:00:00,2790.4,2756,2827
2019-01-04 23:15:00,2749.2,2756,2827
2019-01-04 23:30:00,2702.2,2756,2827
2019-01-04 23:45:00,2657.0,2756,2827
2019-01-05 00:00:00,2621.8,2756,2827
2019-01-05 00:15:00,2595.8,2756,2827
2019-01-05 00:30:00,2577.0,2756,2827
2019-01-05 00:45:00,2536.6,2756,2827
2019-01-05 01:00:00,2507.4,2756,2827
2019-01-05 01:15:00,2465.4,2756,2827
2019-01-05 01:30:00,2457.4,2756,2827
2019-01-05 01:45:00,2432.8,2756,2827
2019-01-05 02:00:00,2419.6,2756,2827
2019-01-05 02:15:00,2394.4,2756,2827
2019-01-05 02:30:00,2402.2,2756,2827
2019-01-05 02:45:00,2389.8,2756,2827
2019-01-05 03:00:00,2385.4,2756,2827
2019-01-05 03:15:00,2372.6,2756,2827
2019-01-05 03:30:00,2375.2,2756,2827
2019-01-05 03:45:00,2377.8,2756,2827
2019-01-05 04:00:00,2385.6,2756,2827
2019-01-05 04:15:00,2380.0,2756,2827
2019-01-05 04:30:00,2381.0,2756,2827
2019-01-05 04:45:00,2380.2,2756,2827
2019-01-05 05:00:00,2387.0,2756,2827
2019-01-05 05:15:00,2385.6,2756,2827
2019-01-05 05:30:00,2384.2,2756,2827
2019-01-05 05:45:00,2383.6,2756,2827
2019-01-05 06:00:00,2388.2,2756,2827
2019-01-05 06:15:00,2403.0,2756,2827
2019-01-05 06:30:00,2427.2,2756,2827
2019-01-05 06:45:00,2447.6,2756,2827
2019-01-05 07:00:00,2492.6,2756,2827
2019-01-05 07:15:00,2525.6,2756,2827
2019-01-05 07:30:00,2545.6,2756,2827
2019-01-05 07:45:00,2588.4,2756,2827
2019-01-05 08:00:00,2662.0,2756,2827
2019-01-05 08:15:00,2712.4,2756,2827
2019-01-05 08:30:00,2723.2,2756,2827
2019-01-05 08:45:00,2763.6,2756,2827
2019-01-05 09:00:00,2828.8,2756,2827
2019-01-05 09:15:00,2855.4,2756,2827
2019-01-05 09:30:00,2904.0,2756,2827
2019-01-05 09:45:00,2930.2,2756,2827
2019-01-05 10:00:00,2957.6,2756,2827
2019-01-05 10:15:00,2977.2,2756,2827
2019-01-05 10:30:00,2991.6,2756,2827
2019-01-05 10:45:00,3016.0,2756,2827
2019-01-05 11:00:00,3036.4,2756,2827
2019-01-05 11:15:00,3040.2,2756,2827
2019-01-05 11:30:00,3059.4,2756,2827
2019-01-05 11:45:00,3048.2,2756,2827
2019-01-05 12:00:00,3057.4,2756,2827
2019-01-05 12:15:00,3045.2,2756,2827
2019-01-05 12:30:00,3038.2,2756,2827
2019-01-05 12:45:00,3017.6,2756,2827
2019-01-05 13:00:00,3011.8,2756,2827
2019-01-05 13:15:00,2981.8,2756,2827
2019-01-05 13:30:00,2962.0,2756,2827
2019-01-05 13:45:00,2948.0,2756,2827
2019-01-05 14:00:00,2947.8,2756,2827
2019-01-05 14:15:00,2923.2,2756,2827
2019-01-05 14:30:00,2920.2,2756,2827
2019-01-05 14:45:00,2903.4,2756,2827
2019-01-05 15:00:00,2913.8,2756,2827
2019-01-05 15:15:00,2899.6,2756,2827
2019-01-05 15:30:00,2895.6,2756,2827
2019-01-05 15:45:00,2898.4,2756,2827
2019-01-05 16:00:00,2912.4,2756,2827
2019-01-05 16:15:00,2929.2,2756,2827
2019-01-05 16:30:00,2958.4,2756,2827
2019-01-05 16:45:00,3010.8,2756,2827
2019-01-05 17:00:00,3074.2,2756,2827
2019-01-05 17:15:00,3091.0,2756,2827
2019-01-05 17:30:00,3100.2,2756,2827
2019-01-05 17:45:00,3112.4,2756,2827
2019-01-05 18:00:00,3122.6,2756,2827
2019-01-05 18:15:00,3089.2,2756,2827
2019-01-05 18:30:00,3097.4,2756,2827
2019-01-05 18:45:00,3078.2,2756,2827
2019-01-05 19:00:00,3055.4,2756,2827
2019-01-05 19:15:00,3020.8,2756,2827
2019-01-05 19:30:00,2990.0,2756,2827
2019-01-05 19:45:00,2953.8,2756,2827
2019-01-05 20:00:00,2880.2,2756,2827
2019-01-05 20:15:00,2828.0,2756,2827
2019-01-05 20:30:00,2789.4,2756,2827
2019-01-05 20:45:00,2759.8,2756,2827
2019-01-05 21:00:00,2728.8,2756,2827
2019-01-05 21:15:00,2705.8,2756,2827
2019-01-05 21:30:00,2687.2,2756,2827
2019-01-05 21:45:00,2665.4,2756,2827
2019-01-05 22:00:00,2688.4,2756,2827
2019-01-05 22:15:00,2662.8,2756,2827
2019-01-05 22:30:00,2626.0,2756,2827
2019-01-05 22:45:00,2602.2,2756,2827
2019-01-05 23:00:00,2547.2,2756,2827
2019-01-05 23:15:00,2502.8,2756,2827
2019-01-05 23:30:00,2481.2,2756,2827
2019-01-05 23:45:00,2452.8,2756,2827
2019-01-06 00:00:00,2391.0,2756,2827
2019-01-06 00:15:00,2337.4,2756,2827
2019-01-06 00:30:00,2309.6,2756,2827
2019-01-06 00:45:00,2282.6,2756,2827
2019-01-06 01:00:00,2254.6,2756,2827
2019-01-06 01:15:00,2228.6,2756,2827
2019-01-06 01:30:00,2220.2,2756,2827
2019-01-06 01:45:00,2205.8,2756,2827
2019-01-06 02:00:00,2175.2,2756,2827
2019-01-06 02:15:00,2165.6,2756,2827
2019-01-06 02:30:00,2154.0,2756,2827
2019-01-06 02:45:00,2147.2,2756,2827
2019-01-06 03:00:00,2154.0,2756,2827
2019-01-06 03:15:00,2159.8,2756,2827
2019-01-06 03:30:00,2151.4,2756,2827
2019-01-06 03:45:00,2143.6,2756,2827
2019-01-06 04:00:00,2147.6,2756,2827
2019-01-06 04:15:00,2157.0,2756,2827
2019-01-06 04:30:00,2154.8,2756,2827
2019-01-06 04:45:00,2157.8,2756,2827
2019-01-06 05:00:00,2152.8,2756,2827
2019-01-06 05:15:00,2133.2,2756,2827
2019-01-06 05:30:00,2126.8,2756,2827
2019-01-06 05:45:00,2118.6,2756,2827
2019-01-06 06:00:00,2105.4,2756,2827
2019-01-06 06:15:00,2111.4,2756,2827
2019-01-06 06:30:00,2112.2,2756,2827
2019-01-06 06:45:00,2122.4,2756,2827
2019-01-06 07:00:00,2143.6,2756,2827
2019-01-06 07:15:00,2150.4,2756,2827
2019-01-06 07:30:00,2169.0,2756,2827
2019-01-06 07:45:00,2207.2,2756,2827
2019-01-06 08:00:00,2249.2,2756,2827
2019-01-06 08:15:00,2275.2,2756,2827
2019-01-06 08:30:00,2309.6,2756,2827
2019-01-06 08:45:00,2355.4,2756,2827
2019-01-06 09:00:00,2411.0,2756,2827
2019-01-06 09:15:00,2455.8,2756,2827
2019-01-06 09:30:00,2497.2,2756,2827
2019-01-06 09:45:00,2527.8,2756,2827
2019-01-06 10:00:00,2573.2,2756,2827
2019-01-06 10:15:00,2605.0,2756,2827
2019-01-06 10:30:00,2639.0,2756,2827
2019-01-06 10:45:00,2671.2,2756,2827
2019-01-06 11:00:00,2713.0,2756,2827
2019-01-06 11:15:00,2741.0,2756,2827
2019-01-06 11:30:00,2767.0,2756,2827
2019-01-06 11:45:00,2779.0,2756,2827
2019-01-06 12:00:00,2791.4,2756,2827
2019-01-06 12:15:00,2776.8,2756,2827
2019-01-06 12:30:00,2768.8,2756,2827
2019-01-06 12:45:00,2755.6,2756,2827
2019-01-06 13:00:00,2729.2,2756,2827
2019-01-06 13:15:00,2705.0,2756,2827
2019-01-06 13:30:00,2700.6,2756,2827
2019-01-06 13:45:00,2682.4,2756,2827
2019-01-06 14:00:00,2692.0,2756,2827
2019-01-06 14:15:00,2680.8,2756,2827
2019-01-06 14:30:00,2669.8,2756,2827
2019-01-06 14:45:00,2652.4,2756,2827
2019-01-06 15:00:00,2631.0,2756,2827
2019-01-06 15:15:00,2637.4,2756,2827
2019-01-06 15:30:00,2636.0,2756,2827
2019-01-06 15:45:00,2637.4,2756,2827
2019-01-06 16:00:00,2660.0,2756,2827
2019-01-06 16:15:00,2690.6,2756,2827
2019-01-06 16:30:00,2739.6,2756,2827
2019-01-06 16:45:00,2801.4,2756,2827
2019-01-06 17:00:00,2858.4,2756,2827
2019-01-06 17:15:00,2896.6,2756,2827
2019-01-06 17:30:00,2915.2,2756,2827
2019-01-06 17:45:00,2922.2,2756,2827
2019-01-06 18:00:00,2965.0,2756,2827
2019-01-06 18:15:00,2960.4,2756,2827
2019-01-06 18:30:00,2938.8,2756,2827
2019-01-06 18:45:00,2909.8,2756,2827
2019-01-06 19:00:00,2908.8,2756,2827
2019-01-06 19:15:00,2869.6,2756,2827
2019-01-06 19:30:00,2857.2,2756,2827
2019-01-06 19:45:00,2822.8,2756,2827
2019-01-06 20:00:00,2800.8,2756,2827
2019-01-06 20:15:00,2767.4,2756,2827
2019-01-06 20:30:00,2722.8,2756,2827
2019-01-06 20:45:00,2699.6,2756,2827
2019-01-06 21:00:00,2692.8,2756,2827
2019-01-06 21:15:00,2683.6,2756,2827
2019-01-06 21:30:00,2655.2,2756,2827
2019-01-06 21:45:00,2648.4,2756,2827
2019-01-06 22:00:00,2651.6,2756,2827
2019-01-06 22:15:00,2669.0,2756,2827
2019-01-06 22:30:00,2633.2,2756,2827
2019-01-06 22:45:00,2591.0,2756,2827
2019-01-06 23:00:00,2556.6,2756,2827
2019-01-06 23:15:00,2524.6,2756,2827
2019-01-06 23:30:00,2482.8,2756,2827
2019-01-06 23:45:00,2443.8,2756,2827
2019-01-07 00:00:00,2397.6,2756,2827
2019-01-07 00:15:00,2363.0,2756,2827
2019-01-07 00:30:00,2340.4,2756,2827
2019-01-07 00:45:00,2312.6,2756,2827
