,solar_00,solar_01_0,solar_01_1,solar_01_2,solar_02,solar_03_0,solar_03_1,solar_03_2,solar_04_0,solar_04_1,solar_04_2,solar_05,solar_06_0,solar_06_1,solar_06_2,solar_06_3,solar_07_0,solar_07_1,solar_08,solar_09_0,solar_09_1,solar_09_2,wind_offshore_00,wind_offshore_06,wind_offshore_07,wind_onshore_00_0,wind_onshore_00_1,wind_onshore_00_2,wind_onshore_01,wind_onshore_02,wind_onshore_03_0,wind_onshore_03_1,wind_onshore_04,wind_onshore_05,wind_onshore_06_0,wind_onshore_06_1,wind_onshore_07_0,wind_onshore_07_1,wind_onshore_07_2,wind_onshore_07_3,wind_onshore_08,wind_onshore_09
0,57.34204452077048,57.34204452077048,57.34204452077048,57.34204452077048,57.34204452077048,57.34204452077048,57.34204452077048,57.34204452077048,57.34204452077048,57.34204452077048,57.34204452077048,57.34204452077048,57.342044520770486,57.34204452077064,57.342044520770486,57.34204452077048,57.34204452077138,57.34204452077048,57.34204452077048,57.342044520770486,57.34204452077048,57.34204452077048,57.342044520770486,57.34204452077048,57.34204452077048,57.34204452076938,57.342044520770486,57.34204451717334,57.34204452077048,57.342044520770514,57.3420445059976,57.34204452053338,57.34204452077048,57.342044520770514,57.34204452077048,57.342044520770514,57.34204452071458,57.34204450972283,57.34204452089849,57.34204452089849,57.34204452077048,57.342044520772674
1,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096127,90.2392579609621,90.2392579609621,90.23925796096233,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,91.61939449831587,90.2392579609621,90.2392579609621,90.23925796096205,93.60950107473732,90.2392579609621,90.2392579609621,90.23925796096205,93.60950107473732,90.2392579609621,90.2392579609621,90.23925796096205,90.23925796096023,90.23925796096205,90.23925796096307,91.61939449821898,90.2392579609621,90.2392579609621,90.23925796096228,90.23925796096322
2,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.6095010747372,93.60950107473732,93.60950107473732,93.60950107473718,93.60950107473728,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.6095010747373,96.79491938402523,93.60950107473732,93.60950107473732,93.6095010747373,96.79491938402523,93.60950107473732,93.60950107473732,93.6095010747373,93.60950107473732,93.6095010747373,96.79491938402407,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473718,93.60950107473732
3,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107471194,93.60950107473732,93.60950107473732,93.60950107473556,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,93.60950107473732,96.79491938402523,93.60950107473732,93.60950107473732,93.6095010747373,96.79491938402523,93.60950107473732,93.60950107473732,93.6095010747373,96.79491938403305,93.60950107473732,93.60950107473732,93.6095010747373,93.60950107473298,93.6095010747373,96.79491938402523,96.79491938402523,93.60950107473732,96.79491938402523,93.60950107473718,93.60950107474963
4,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831421,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,93.60950107473732,93.60950107473732,93.60950107473732,93.6095010747373,96.79491938402523,91.61939449831587,91.61939449831587,91.61939449831584,96.79491938402523,91.61939449831587,91.61939449831587,91.61939449831584,93.60950107473661,91.61939449831584,93.60950107473732,93.6095010746858,93.60950107473732,93.60950107473732,91.61939449831607,91.61939449831587
5,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831588,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831436,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,91.61939449831587,93.60950107473732,93.60950107473732,93.60950107473732,93.6095010747373,96.79491938402523,91.61939449831587,91.61939449831587,93.6095010747373,96.79491938402523,91.61939449831587,91.61939449831587,91.61939449831584,93.60950107473732,93.6095010747373,96.79491938402523,93.60950107473832,93.60950107473732,93.60950107473732,93.58661818923636,93.60950107473732
6,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.7949193840225,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402523,96.7949193840252,96.79491938402523,96.79491938402523,96.79491938402523,96.7949193840252,96.79491938402523,96.79491938402523,96.79491938402523,96.7949193840252,96.79491938402523,96.7949193840252,96.79491938403226,96.79491938402523,96.79491938402523,96.79491938402523,96.79491938402543,96.79491938402523
7,23.831054586884328,23.83105459064972,23.83105459064972,23.831054590649842,23.83105459064972,23.83105459064972,23.831054579433747,23.831054579433747,57.34204452077187,23.831054575708457,57.342044520770486,57.34204452077048,57.34204452077047,23.831054590649728,57.342044520770486,57.34204452077048,57.34204452077136,57.34204452077048,23.83105459064972,57.342044520744096,57.34204452077048,23.83105459064972,57.342044520770486,23.831054579241027,23.83105459064972,23.83105457551585,23.831054590416983,57.34204452077048,23.83105459064972,23.831054575515964,23.831054590649728,23.831054590649728,23.83105459064972,23.831054575516077,23.831054575516152,57.342044520770514,23.83105457551602,23.831054571789764,23.83105457551602,23.831054590416908,23.83105459064972,23.83105458296661
8,23.83105459064972,23.83105459064972,23.83105459064972,23.831054590649273,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.83105459065042,10.27668107589399,23.83105459064972,23.831054590649718,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.83105459064972,23.831054590649728,10.276681075893984,23.83105459064972,23.83105457551585,23.83105459043348,23.831054590649728,23.83105459064972,23.831054590649728,23.831054590698386,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.831054590608346,23.83105459232104,23.831054579241155,57.342040358458796,23.83105459064972,23.83105459065075
9,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.831054590649728,23.831054590649728,23.831054590649728,23.83105459064972,23.831054590649728,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.83105459064972,23.831054571790787,23.83105459041697,23.831054590649728,23.83105459064972,23.831054590649728,23.83105459064972,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.83105457924387,23.83105457179092,23.831054575516152,23.831054580087947,23.83105459064972,23.831054590654162
10,23.83105459064972,23.83105459064972,23.536792306960578,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.819659567082404,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.83105459065019,23.831054590649728,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.831054592523945,23.831054590649728,23.831055141266063,23.831054590649728,23.83105459064972,23.83105459064972,23.831054590642793,23.831054590416432,23.831054575515946,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.831054579241027,23.831054571790904,23.831054579241176,23.83105458669699,23.83105459064972,23.831054590652457
11,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.487550995099255,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.8310545906497,23.831054590649728,23.83105459064972,23.83105459064938,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.83105459064972,23.831054590644385,23.831054590649728,23.831054590649728,23.83105459064972,23.831054590649728,23.831054590649728,23.831054590649728,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.83105458296661,23.831054571790897,23.831054579241027,23.831054579241027,23.83105459064972,23.83105459064972
12,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.83105459064617,23.831054590649728,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.831054590649714,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,57.342044520770514,23.831054590416606,23.831054590649728,23.83105459064972,23.831054590649728,23.831054586708547,23.83105459041422,23.83105459064972,23.831054590649728,23.8310545906495,23.831054590649728,23.831054582936872,23.83105456992787,23.83105458296661,23.831054579241027,23.83105459064972,23.83105459064845
13,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609498,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096208,90.2392579609621,90.2392579609621,90.23925796096201,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.23925796096205,90.23925796095045,90.23925796095148,90.2392579609621,90.2392579609621,90.23925796096228,90.2392579609621
14,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096259,90.2392579609621,90.2392579609621,90.23925796096216,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.23925796091089,90.2392579609621,90.2392579609621,90.23925796096205,90.23925796093943,90.23925796096205,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096228,90.2392579609621
15,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096242,90.2392579609621,90.2392579609621,90.23925796096246,90.23925796096209,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.23925796096205,90.239257960955,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096228,90.2392579609621
16,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096212,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096245,90.2392579609621,90.2392579609621,90.23925796096184,90.23925796096209,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096205,90.2392579609621,90.23925796096205,90.23925796099002,90.2392579609621,90.2392579609621,90.2392579609621,90.23925796096228,90.2392579609621
17,90.13663309248294,90.13663309248294,90.13663309248294,90.13663309248294,90.13663309248294,90.13663309248294,90.13663309248294,90.13663309248294,90.13663309248294,90.13663309248241,90.13663309248294,90.13663309248294,90.13663309248292,90.1366330924825,90.13663309248294,90.13663309248294,90.13663309248292,90.13663309248292,90.13663309248294,90.13663309248295,90.13663309248294,90.13663309248294,90.2392579609621,90.2392579609621,90.13663309248294,90.13663309248295,90.2392579609621,90.13663309248294,90.13663309248294,90.13663309248295,90.2392579609621,90.13663309248294,90.13663309248294,90.13663309248295,90.2392579609621,90.13663309248295,90.13663309248294,90.13663309248545,90.13663309248294,90.13663309248294,90.13663309248295,90.1366330924813
18,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.831054590649728,23.831054590649515,23.831054590649728,23.83105459064972,23.83105459064968,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.83105459064972,23.831054590649728,23.83105459064972,23.831054579241027,57.342044520898526,57.34204452053443,23.831054590649728,23.83105459064972,23.831054582966658,37.189304526148554,23.831054590649728,23.83105459064972,23.831054579241027,10.276681065334222,23.83105459041701,23.831054579241094,32.46087585000943,57.34204452077048,23.83105458296661,23.83105459064972,23.83105459064972
