name,v_nom,carrier,x,y,bus_id
DE213-380,380,AC,7.9953862,47.57836749,135
DE22-220,220,AC,13.47625688,52.62953996,136
DE22-380,380,AC,13.47658492,52.62972123,137
DE23-220,220,AC,13.51468766,52.61931968,138
DE23-380,380,AC,13.51501578,52.61950085,139
DE24-220,220,AC,13.5334559,52.61919433,140
DE24-380,380,AC,13.5337841,52.61937545,141
DE25-380,380,AC,12.9076739,52.59692919,142
DE26-380,380,AC,13.6798066,52.58468839,143
DE27-220,220,AC,13.6943539,52.56038756,144
DE27-380,380,AC,13.69468231,52.56056823,145
DE28-380,380,AC,9.0012677,52.53951469,146
DE29-220,220,AC,11.76852762,52.50430072,147
DE3-220,220,AC,13.93619911,54.7583177,148
DE30-220,220,AC,8.40186431,52.49658071,149
DE30-380,380,AC,8.402169691,52.49677548,150
DE31-380,380,AC,7.4129489,52.47010479,151
DE32-220,220,AC,8.325695,52.45700399,152
DE33-380,380,AC,8.3057941,52.43941219,153
DE34-380,380,AC,8.308483,52.40315969,154
DE35-220,220,AC,8.297912629,52.38157647,155
DE35-380,380,AC,8.298216771,52.38177151,156
DE36-220,220,AC,10.1846439,52.30526549,157
DE37-220,220,AC,7.8807455,52.26568799,158
DE38-220,220,AC,8.1123126,52.24362339,159
DE39-220,220,AC,7.3719734,52.19769579,160
DE4-220,220,AC,10.2041312,54.3407327,161
DE40-220,220,AC,10.24758678,52.18899105,162
DE41-380,380,AC,7.381831,52.17897039,163
DE42-220,220,AC,8.2116205,52.17861839,164
DE43-220,220,AC,10.35713549,52.17604951,165
DE44-380,380,AC,10.9761229,52.16974479,166
DE45-380,380,AC,7.3986181,52.16873389,167
DE46-380,380,AC,14.5112165,52.16161529,168
DE47-220,220,AC,11.5632769,52.12414779,169
DE49-380,380,AC,9.412715272,52.02804271,170
DE5-380,380,AC,12.1304799,54.1408596,171
DE50-380,380,AC,6.9670047,52.00760219,172
DE51-220,220,AC,8.6807188,51.99684189,173
DE52-220,220,AC,8.6290784,51.99452089,174
DE53-380,380,AC,7.484673306,51.95615718,175
DE54-380,380,AC,6.9454549,51.92675029,176
DE55-220,220,AC,9.8524163,51.89876529,177
DE56-380,380,AC,7.6372691,51.88868729,178
DE57-380,380,AC,9.926370324,51.88199355,179
DE58-380,380,AC,14.45775273,51.83403498,180
DE59-220,220,AC,9.8524753,51.81831119,181
DE6-380,380,AC,9.3557308,53.8783433,182
DE60-220,220,AC,9.8759312,51.76466939,183
DE61-380,380,AC,7.833887761,51.75348916,184
DE62-220,220,AC,6.52533729,51.75308879,185
DE62-380,380,AC,6.52562956,51.75328827,186
DE63-220,220,AC,8.7391058,51.70055739,187
DE64-220,220,AC,7.7008697,51.69036949,188
DE65-380,380,AC,7.6098655,51.68884639,189
DE66-220,220,AC,6.855912376,51.67963526,190
DE66-380,380,AC,6.856205625,51.67983393,191
DE67-220,220,AC,6.669634143,51.67612268,192
DE67-380,380,AC,6.669926559,51.67632181,193
DE68-220,220,AC,7.456434436,51.66014681,194
DE68-380,380,AC,7.456730165,51.66034398,195
DE69-220,220,AC,7.367656109,51.62877255,196
DE69-380,380,AC,7.367951253,51.62896994,197
DE7-220,220,AC,9.4596775,53.8646575,198
DE70-220,220,AC,6.62976191,51.61427907,199
DE70-380,380,AC,6.630053764,51.6144783,200
DE71-220,220,AC,7.4758498,51.61382509,201
DE72-220,220,AC,7.3437134,51.61310499,202
DE73-220,220,AC,6.64624066,51.6070172,203
DE73-380,380,AC,6.64653254,51.60721639,204
DE74-220,220,AC,6.659488155,51.59944831,205
DE74-380,380,AC,6.659780045,51.59964747,206
DE75-380,380,AC,7.3699008,51.58694899,207
DE76-380,380,AC,6.929913726,51.56483615,208
DE77-220,220,AC,6.703760588,51.55830037,209
DE77-380,380,AC,6.704052413,51.55849941,210
DE78-220,220,AC,7.021038269,51.55608638,211
DE79-220,220,AC,6.65076845,51.55370064,212
DE8-380,380,AC,9.6379897,53.6426478,213
DE80-220,220,AC,7.134048217,51.55227498,214
DE80-380,380,AC,7.134341868,51.55247295,215
DE81-220,220,AC,7.1095387,51.55000929,216
DE82-220,220,AC,7.091648142,51.5262271,217
DE83-220,220,AC,6.8125294,51.52018529,218
DE84-220,220,AC,7.0753771,51.51772059,219
DE85-380,380,AC,7.737813771,51.51691364,220
DE86-220,220,AC,7.0705133,51.50830329,221
DE87-220,220,AC,7.147695502,51.50461118,222
DE87-380,380,AC,7.147988911,51.50480912,223
DE88-380,380,AC,7.7003377,51.49948239,224
DE89-220,220,AC,7.104163252,51.47847584,225
DE89-380,380,AC,7.104456309,51.47867389,226
DE9-380,380,AC,12.61320012,53.58818422,227
DE91-380,380,AC,7.5430412,51.45318809,228
DE92-220,220,AC,6.8730102,51.44665699,229
DE93-220,220,AC,6.583586575,51.43798752,230
DE94-380,380,AC,8.6677816,51.43714879,231
DE95-380,380,AC,8.6840986,51.43504729,232
DE96-220,220,AC,7.427419384,51.42871307,233
DE96-380,380,AC,7.427713517,51.42891031,234
DE97-220,220,AC,6.5762264,51.42685629,235
DE98-220,220,AC,7.179217,51.42182869,236
DE99-380,380,AC,14.5707939,51.41883343,237
relation/17591073-220,220,AC,8.501973058,49.44497409,238
way/1024536785-380,380,AC,6.460051331,50.21105022,239
way/102743264-220,220,AC,8.8615258,47.80643535,240
way/1040551074-220,220,AC,6.674795346,51.3245816,241
way/106096507-380,380,AC,7.008732254,51.17417913,242
way/1068350839-380,380,AC,14.00001375,51.640322,243
way/1071504343-380,380,AC,9.079249235,54.51017868,244
way/1072574879-380,380,AC,9.067687208,53.56422801,245
way/1076001174-220,220,AC,7.171864,51.55482307,246
way/1076001174-380,380,AC,7.172157829,51.55502096,247
way/1081302145-220,220,AC,13.00314372,50.86597788,248
way/1086825107-220,220,AC,11.64567711,50.53473526,249
way/1086825107-380,380,AC,11.64598291,50.53492163,250
way/108797675-380,380,AC,10.18788347,49.9812265,251
way/1089769599-220,220,AC,9.201525929,53.89571897,252
way/1089769599-380,380,AC,9.201844931,53.89591168,253
way/1089911133-380,380,AC,10.41350995,53.41310868,254
way/1091984573-220,220,AC,13.68326281,54.13879833,255
way/1091984573-380,380,AC,13.68360372,54.13897896,256
way/1093896544-380,380,AC,10.24951017,48.41837096,257
way/1094015892-220,220,AC,12.18541276,53.81471058,258
way/1094015892-380,380,AC,12.18574449,53.81489535,259
way/109917397-380,380,AC,13.25554511,50.93018649,260
way/1102237380-220,220,AC,10.76139707,53.90951536,261
way/1102237380-380,380,AC,10.76172323,53.90970396,262
way/1104947187-380,380,AC,9.206994039,49.17769633,263
way/1107961833-380,380,AC,9.501337447,53.84788751,264
way/1118059105-220,220,AC,6.975772492,51.02876683,265
way/111973179-220,220,AC,7.591356548,51.92844336,266
way/112695048-380,380,AC,7.930744746,51.67297521,267
way/1128250707-220,220,AC,8.052802725,53.33233869,268
way/1128250707-380,380,AC,8.053112378,53.33253434,269
way/11285720-380,380,AC,9.908850377,53.48804856,270
way/1134105414-380,380,AC,8.138367911,53.57496143,271
way/113546939-220,220,AC,7.12554739,51.44845522,272
way/113546939-380,380,AC,7.12584035,51.44865322,273
way/114319248-220,220,AC,7.889657169,52.27775801,274
way/114319248-380,380,AC,7.889958822,52.27795408,275
way/11500045-380,380,AC,13.28103489,52.52654887,276
way/1191459479-220,220,AC,10.63488499,53.92200757,277
way/121199242-220,220,AC,7.40322928,51.64436338,278
way/121199242-380,380,AC,7.403524678,51.64456069,279
way/1222597066-220,220,AC,14.03378475,53.50761938,280
way/1222597066-380,380,AC,14.03412201,53.50779906,281
way/1223405794-220,220,AC,8.415647113,49.70576811,282
way/1223405794-380,380,AC,8.415934846,49.70596293,283
way/1245826064-380,380,AC,8.480729142,50.59137916,284
way/1245867884-380,380,AC,8.285138301,50.75927815,285
way/1280364401-380,380,AC,9.235496676,53.91689684,286
way/1280840211-380,380,AC,7.309198552,53.12601855,287
way/1303270458-220,220,AC,7.001962022,51.60464308,288
way/1303270458-380,380,AC,7.002255432,51.60484138,289
way/1327333163-220,220,AC,9.149181661,49.14276368,290
way/1327333163-380,380,AC,9.149469012,49.14295667,291
way/132814303-220,220,AC,7.937855515,51.01040315,292
way/133342285-220,220,AC,11.80760634,48.45542754,293
way/137602559-220,220,AC,11.58122477,48.76480054,294
way/137602559-380,380,AC,11.58151923,48.76498721,295
way/142487746-380,380,AC,7.256366643,52.98131089,296
way/143854536-380,380,AC,9.694754662,49.23281224,297
way/143882655-220,220,AC,11.12318106,50.99877947,298
way/143882655-380,380,AC,11.12348783,50.9989672,299
way/143903369-220,220,AC,9.091691328,49.29452226,300
way/143903369-380,380,AC,9.091979337,49.29471538,301
way/145002769-380,380,AC,9.446918747,49.59026295,302
way/145680894-220,220,AC,6.620496332,49.74887396,303
way/147521567-220,220,AC,8.588451911,49.81553651,304
way/147521567-380,380,AC,8.588740987,49.81573088,305
way/147878692-380,380,AC,9.177560866,49.03790855,306
way/148211527-380,380,AC,11.47068589,50.93012903,307
way/148446247-380,380,AC,9.774001815,50.52880459,308
way/149256409-380,380,AC,10.99145252,50.57344665,309
way/149987048-220,220,AC,8.418757122,49.63347444,310
way/149987048-380,380,AC,8.419044443,49.63366925,311
way/150200540-380,380,AC,7.746792536,52.28851152,312
way/150267232-220,220,AC,6.967313994,51.49083878,313
way/151507370-220,220,AC,10.38847226,52.15136496,314
way/151967290-220,220,AC,6.474922429,49.92250896,315
way/151967290-380,380,AC,6.475203515,49.9227086,316
way/151967291-220,220,AC,6.702144706,49.82889489,317
way/151967291-380,380,AC,6.702426194,49.82909398,318
way/152018146-220,220,AC,7.235652984,49.36929348,319
way/152018146-380,380,AC,7.235934036,49.36949127,320
way/152107815-380,380,AC,7.729027559,49.48275269,321
way/152219167-220,220,AC,11.43398386,50.65277799,322
way/152261133-220,220,AC,8.312513114,49.0090612,323
way/152261133-380,380,AC,8.312796415,49.00925631,324
way/152403632-220,220,AC,7.863298626,50.76736167,325
way/152403632-380,380,AC,7.863590483,50.76755784,326
way/152924498-220,220,AC,8.352125272,49.42112903,327
way/152924498-380,380,AC,8.352411089,49.42132402,328
way/152924508-220,220,AC,8.408276098,49.52847188,329
way/152973139-220,220,AC,8.547215246,49.44011969,330
way/152973139-380,380,AC,8.547501951,49.44031419,331
way/154869247-220,220,AC,7.433486749,50.43651922,332
way/156402422-220,220,AC,7.319285796,49.30481781,333
way/156673636-380,380,AC,9.259455952,51.06130585,334
way/156673637-220,220,AC,12.04530778,50.78163603,335
way/156673637-380,380,AC,12.0456168,50.78182131,336
way/156676050-220,220,AC,8.663785196,49.36008426,337
way/156960655-380,380,AC,9.513838061,51.25896965,338
way/156973363-220,220,AC,7.195979371,51.41157533,339
way/157164284-220,220,AC,10.73466946,51.4401868,340
way/157328339-380,380,AC,13.38333378,51.35560746,341
way/157421333-220,220,AC,8.147733718,53.56353337,342
way/157628351-380,380,AC,7.618669072,51.63768206,343
way/157806991-380,380,AC,14.50810932,51.41370095,344
way/159326655-220,220,AC,9.076129438,49.36342154,345
way/160584794-380,380,AC,7.59271478,50.38599288,346
way/160929097-220,220,AC,8.626969764,49.5435354,347
way/166604822-380,380,AC,12.88122807,50.51863357,348
way/167352587-220,220,AC,12.24278831,50.56842169,349
way/169244940-220,220,AC,8.531376245,50.04778979,350
way/169244940-380,380,AC,8.531666478,50.04798429,351
way/170123812-220,220,AC,14.26740726,53.09817169,352
way/170123812-380,380,AC,14.26766483,53.09799724,353
way/170123812-400,400,AC,14.26778727,53.09821875,354
way/172997498-220,220,AC,9.567102057,51.32525735,355
way/173112252-220,220,AC,12.4772647,50.75311282,356
way/18629425-220,220,AC,11.36898192,48.29134809,357
way/18629425-380,380,AC,11.36927279,48.29153537,358
way/188276460-220,220,AC,6.672184572,50.99137103,359
way/188276460-380,380,AC,6.67247277,50.99157016,360
way/198448981-380,380,AC,7.815754664,49.92208094,361
way/202164315-380,380,AC,8.996208223,52.37958802,362
way/202747445-380,380,AC,8.656572112,50.60573985,363
way/202865176-220,220,AC,7.957521333,47.5721793,364
way/202865177-380,380,AC,7.936940561,47.64911348,365
way/206289192-380,380,AC,7.278357332,52.75340858,366
way/207248812-220,220,AC,8.623062962,49.35648469,367
way/207248812-380,380,AC,8.623349481,49.356679,368
way/207756597-220,220,AC,7.032657753,49.33473735,369
way/22690852-220,220,AC,6.851690338,50.98414694,370
way/22720647-220,220,AC,9.983898064,53.74138374,371
way/22720647-380,380,AC,9.984219445,53.74157441,372
way/22761692-220,220,AC,6.934775126,51.03343921,373
way/22761692-380,380,AC,6.935064698,51.03363769,374
way/22761839-220,220,AC,6.965813266,51.06985375,375
way/22761839-380,380,AC,6.966103193,51.07005216,376
way/22765517-220,220,AC,6.842506636,50.86343916,377
way/22765517-380,380,AC,6.842794783,50.86363787,378
way/22766160-220,220,AC,6.972467242,50.79556424,379
way/22766160-380,380,AC,6.972755529,50.79576263,380
way/22767509-220,220,AC,7.190814755,50.79946372,381
way/22767509-380,380,AC,7.191103987,50.79966157,382
way/22796434-220,220,AC,7.095822761,50.82688896,383
way/22944791-220,220,AC,7.037623311,51.5985365,384
way/229565743-220,220,AC,8.819981719,53.10732045,385
way/22960899-380,380,AC,9.215669837,48.85230555,386
way/22964137-380,380,AC,7.417193939,51.45732046,387
way/22973052-220,220,AC,13.506129,52.47382874,388
way/22973070-220,220,AC,13.5240684,52.53559308,389
way/22973070-380,380,AC,13.52439592,52.53577423,390
way/23022100-220,220,AC,7.023072418,51.62557305,391
way/23022100-380,380,AC,7.023366051,51.6257713,392
way/23067006-380,380,AC,7.123239073,51.5256116,393
way/23084417-220,220,AC,6.221831907,51.69464228,394
way/23084554-220,220,AC,6.804405885,50.96614829,395
way/23084554-380,380,AC,6.804694492,50.96634709,396
way/23135618-220,220,AC,8.959009459,52.27852956,397
way/23140544-220,220,AC,6.846996889,51.20556805,398
way/23161029-220,220,AC,12.46965118,51.37167183,399
way/23192640-220,220,AC,6.828052638,51.162646,400
way/23284340-220,220,AC,8.772051984,49.97440052,401
way/23284340-380,380,AC,8.772342749,49.97459442,402
way/23380800-220,220,AC,6.617056486,51.47573852,403
way/23380800-380,380,AC,6.61734742,51.47593778,404
way/234171369-380,380,AC,11.69881986,53.57199721,405
way/23583867-380,380,AC,10.15947704,53.55537458,406
way/23641079-220,220,AC,8.537073862,50.07798782,407
way/23641079-380,380,AC,8.5373643,50.07818231,408
way/23682013-220,220,AC,9.522576025,52.36040909,409
way/23744346-220,220,AC,8.122640297,53.56051735,410
way/23816140-220,220,AC,9.821583885,52.42485529,411
way/23881272-220,220,AC,8.873006667,50.13085458,412
way/23899043-380,380,AC,9.917180765,52.2781842,413
way/23907283-380,380,AC,11.44077945,48.17180539,414
way/24042358-380,380,AC,8.809949176,50.20356237,415
way/24158385-220,220,AC,11.81324437,48.22126389,416
way/24230738-380,380,AC,8.571446961,52.10524367,417
way/24237879-220,220,AC,11.29384291,48.05187203,418
way/24258096-380,380,AC,10.76124835,52.36745365,419
way/24262656-220,220,AC,10.36615999,52.28434371,420
way/24262656-380,380,AC,10.3664724,52.28453339,421
way/24267175-220,220,AC,6.570017438,51.0490786,422
way/24268944-380,380,AC,6.167365723,50.8020645,423
way/24272339-380,380,AC,10.23586319,52.29345957,424
way/24272541-220,220,AC,10.50545646,52.30173188,425
way/24280460-380,380,AC,6.906604098,51.5652358,426
way/24413992-380,380,AC,9.390175332,52.0266869,427
way/24414688-220,220,AC,7.522334581,51.53217155,428
way/24415232-220,220,AC,7.44506934,51.61850012,429
way/24462228-220,220,AC,6.577316927,51.55644038,430
way/24462317-220,220,AC,6.61427859,51.61867882,431
way/24462426-220,220,AC,6.680644972,51.64622707,432
way/24462426-380,380,AC,6.680937248,51.64642618,433
way/24478889-220,220,AC,6.715051622,51.52670854,434
way/24478889-380,380,AC,6.715343299,51.52690756,435
way/24479003-220,220,AC,6.682961104,51.57554597,436
way/24479003-380,380,AC,6.683252946,51.57574507,437
way/24479984-220,220,AC,6.656590008,51.37942408,438
way/24479984-380,380,AC,6.656880516,51.37962324,439
way/24493551-380,380,AC,8.565213687,53.0321078,440
way/24502420-380,380,AC,9.501948888,53.54291062,441
way/24604789-380,380,AC,8.939692574,52.40303325,442
way/24667346-220,220,AC,7.505835805,51.40150823,443
way/24667346-380,380,AC,7.506130102,51.40170528,444
way/24685992-380,380,AC,8.389618633,49.98247934,445
way/24705761-220,220,AC,10.84314421,49.38042773,446
way/24705761-380,380,AC,10.84343956,49.3806163,447
way/24757392-380,380,AC,11.19312421,50.16204719,448
way/24757393-380,380,AC,11.10679444,49.97881294,449
way/24757833-380,380,AC,10.83601579,49.92806742,450
way/24758329-380,380,AC,10.66444732,49.98003851,451
way/24759324-220,220,AC,11.79239955,48.83807082,452
way/24765111-220,220,AC,9.594319338,49.79842592,453
way/24768051-220,220,AC,11.50760525,48.76103716,454
way/24799890-220,220,AC,6.625765507,51.26047071,455
way/24799890-380,380,AC,6.626055148,51.26066996,456
way/24815262-220,220,AC,6.329842354,51.24283355,457
way/24839976-220,220,AC,6.700130188,51.00863148,458
way/24839976-380,380,AC,6.700418609,51.00883054,459
way/24858617-220,220,AC,7.500061796,51.53517413,460
way/24921206-220,220,AC,6.925760168,51.49887693,461
way/24921206-380,380,AC,6.926052582,51.49907543,462
way/24976300-220,220,AC,13.10301755,48.66673165,463
way/24976300-380,380,AC,13.10331709,48.66691426,464
way/25043127-380,380,AC,6.868066104,51.37452298,465
way/25044557-380,380,AC,6.808906286,51.26860763,466
way/25051880-220,220,AC,7.03701797,51.54073746,467
way/25306752-220,220,AC,9.424827173,48.06440953,468
way/25306752-380,380,AC,9.425109477,48.06460188,469
way/25306938-380,380,AC,9.775992142,53.69067042,470
way/25426571-380,380,AC,6.300916717,50.82893923,471
way/254326606-380,380,AC,8.562150806,49.13289755,472
way/25506770-380,380,AC,7.545853771,51.97033431,473
way/25746125-380,380,AC,11.00492619,50.50743514,474
way/25786404-220,220,AC,9.195241647,48.91308701,475
way/25786404-380,380,AC,9.195527852,48.91327989,476
way/25943440-220,220,AC,8.702067695,51.73625559,477
way/25943440-380,380,AC,8.702369269,51.7364496,478
way/259561755-380,380,AC,8.308327736,49.25702357,479
way/25992879-380,380,AC,6.216243932,50.91228225,480
way/26245195-220,220,AC,11.86726128,48.20669868,481
way/26245195-380,380,AC,11.86755351,48.20688465,482
way/26260052-380,380,AC,9.400581856,48.66696739,483
way/26291794-380,380,AC,6.94821099,51.4445759,484
way/26383042-380,380,AC,8.364229626,51.92712241,485
way/26403575-380,380,AC,9.562823507,48.70148986,486
way/26404600-380,380,AC,9.704218906,48.46497566,487
way/26455019-220,220,AC,8.085642767,53.60587359,488
way/26472665-220,220,AC,11.63898885,52.26887674,489
way/26472665-380,380,AC,11.63930654,52.26906303,490
way/26474759-380,380,AC,10.99933306,52.20014202,491
way/26593935-380,380,AC,6.488123297,50.88107033,492
way/266684854-380,380,AC,8.515550623,53.20389081,493
way/26777313-380,380,AC,7.136879004,50.64282431,494
way/26814283-380,380,AC,8.785153763,48.58362175,495
way/26927264-380,380,AC,6.596019862,50.95252748,496
way/27124619-220,220,AC,10.15630046,54.27555574,497
way/27149550-220,220,AC,12.94190013,52.56383006,498
way/27149550-380,380,AC,12.94222545,52.5640128,499
way/274603394-380,380,AC,12.08777943,53.25095077,500
way/274621059-220,220,AC,10.0876484,52.31512697,501
way/274630377-220,220,AC,9.387884903,51.64059677,502
way/274630377-380,380,AC,9.388188757,51.64078903,503
way/275138524-380,380,AC,7.338924018,51.63214368,504
way/275466323,450,AC,10.80243095,53.89613759,505
way/275466323-380,380,AC,10.80235766,53.89663003,506
way/27646106-220,220,AC,10.06040685,54.34876748,507
way/27739871-220,220,AC,9.125111303,52.53816759,508
way/27739871-380,380,AC,9.125420138,52.5383605,509
way/27871140-220,220,AC,7.023262091,50.99905998,510
way/27919734-220,220,AC,6.709604175,51.09083206,511
way/27919734-380,380,AC,6.709893137,51.09103109,512
way/28008024-220,220,AC,9.98809423,53.76598619,513
way/28227099-220,220,AC,10.36923015,52.16709244,514
way/28327356-380,380,AC,10.37873522,53.21943223,515
way/28343121-380,380,AC,10.3813453,52.99351221,516
way/28397771-220,220,AC,8.932917793,52.19303959,517
way/28452784-220,220,AC,7.264002431,51.57356678,518
way/28613721-380,380,AC,10.97284488,49.55842658,519
way/28729619-380,380,AC,13.15789419,51.82827155,520
way/28812249-220,220,AC,9.145128129,52.85278466,521
way/288305056-220,220,AC,8.814007722,51.98343832,522
way/28956649-220,220,AC,12.08201552,49.2967571,523
way/28956649-380,380,AC,12.08231512,49.2969424,524
way/289836713-380,380,AC,9.109146109,53.97210003,525
way/29077623-220,220,AC,7.060074434,51.69629856,526
way/29077623-380,380,AC,7.060368677,51.69649672,527
way/29084374-220,220,AC,12.1137811,49.63094487,528
way/29084374-380,380,AC,12.11408291,49.63113005,529
way/29309786-380,380,AC,9.745926129,50.91762571,530
way/29331499-220,220,AC,13.30622544,52.23029534,531
way/29331499-380,380,AC,13.30654978,52.23047711,532
way/29374542-220,220,AC,7.047357687,50.90555952,533
