datetime,uranium,lignite,hard coal,natural gas,oil,biomass,co2,,
1/1/2021 0:00,0.9,10.8,25.9,20.96,24.53099244,24.53,85,,
1/1/2021 0:15,0.9,10.8,25.9,20.96,24.53068078,24.53,85,,
1/1/2021 0:30,0.9,10.8,25.9,20.96,24.53036912,24.53,85,,
1/1/2021 0:45,0.9,10.8,25.9,20.96,24.53005746,24.53,85,,
1/1/2021 1:00,0.9,10.8,25.9,20.96,24.5297458,24.53,85,,
1/1/2021 1:15,0.9,10.8,25.9,20.96,24.52943414,24.53,85,,
1/1/2021 1:30,0.9,10.8,25.9,20.96,24.52912247,24.53,85,,
1/1/2021 1:45,0.9,10.8,25.9,20.96,24.52881081,24.53,85,,
1/1/2021 2:00,0.9,10.8,25.9,20.96,24.52849915,24.53,85,,
1/1/2021 2:15,0.9,10.8,25.9,20.96,24.52818749,24.53,85,,
1/1/2021 2:30,0.9,10.8,25.9,20.96,24.52787583,24.53,85,,
1/1/2021 2:45,0.9,10.8,25.9,20.96,24.52756417,24.53,85,,
1/1/2021 3:00,0.9,10.8,25.9,20.96,24.52725251,24.53,85,,
1/1/2021 3:15,0.9,10.8,25.9,20.96,24.52694084,24.53,85,,
1/1/2021 3:30,0.9,10.8,25.9,20.96,24.52662918,24.53,85,,
1/1/2021 3:45,0.9,10.8,25.9,20.96,24.52631752,24.53,85,,
1/1/2021 4:00,0.9,10.8,25.9,20.96,24.52600586,24.53,85,,
1/1/2021 4:15,0.9,10.8,25.9,20.96,24.5256942,24.53,85,,
1/1/2021 4:30,0.9,10.8,25.9,20.96,24.52538254,24.53,85,,
1/1/2021 4:45,0.9,10.8,25.9,20.96,24.52507088,24.53,85,,
1/1/2021 5:00,0.9,10.8,25.9,20.96,24.52475921,24.53,85,,
1/1/2021 5:15,0.9,10.8,25.9,20.96,24.52444755,24.53,85,,
1/1/2021 5:30,0.9,10.8,25.9,20.96,24.52413589,24.53,85,,
1/1/2021 5:45,0.9,10.8,25.9,20.96,24.52382423,24.53,85,,
1/1/2021 6:00,0.9,10.8,25.9,20.96,24.52351257,24.53,85,,
1/1/2021 6:15,0.9,10.8,25.9,20.96,24.52320091,24.53,85,,
1/1/2021 6:30,0.9,10.8,25.9,20.96,24.52288925,24.53,85,,
1/1/2021 6:45,0.9,10.8,25.9,20.96,24.52257758,24.53,85,,
1/1/2021 7:00,0.9,10.8,25.9,20.96,24.52226592,24.53,85,,
1/1/2021 7:15,0.9,10.8,25.9,20.96,24.52195426,24.53,85,,
1/1/2021 7:30,0.9,10.8,25.9,20.96,24.5216426,24.53,85,,
1/1/2021 7:45,0.9,10.8,25.9,20.96,24.52133094,24.53,85,,
1/1/2021 8:00,0.9,10.8,25.9,20.96,24.52101928,24.53,85,,
1/1/2021 8:15,0.9,10.8,25.9,20.96,24.52070762,24.53,85,,
1/1/2021 8:30,0.9,10.8,25.9,20.96,24.52039595,24.53,85,,
1/1/2021 8:45,0.9,10.8,25.9,20.96,24.52008429,24.53,85,,
1/1/2021 9:00,0.9,10.8,25.9,20.96,24.51977263,24.53,85,,
1/1/2021 9:15,0.9,10.8,25.9,20.96,24.51946097,24.53,85,,
1/1/2021 9:30,0.9,10.8,25.9,20.96,24.51914931,24.53,85,,
1/1/2021 9:45,0.9,10.8,25.9,20.96,24.51883765,24.53,85,,
1/1/2021 10:00,0.9,10.8,25.9,20.96,24.51852599,24.53,85,,
1/1/2021 10:15,0.9,10.8,25.9,20.96,24.51821432,24.53,85,,
1/1/2021 10:30,0.9,10.8,25.9,20.96,24.51790266,24.53,85,,
1/1/2021 10:45,0.9,10.8,25.9,20.96,24.517591,24.53,85,,
1/1/2021 11:00,0.9,10.8,25.9,20.96,24.51727934,24.53,85,,
1/1/2021 11:15,0.9,10.8,25.9,20.96,24.51696768,24.53,85,,
1/1/2021 11:30,0.9,10.8,25.9,20.96,24.51665602,24.53,85,,
1/1/2021 11:45,0.9,10.8,25.9,20.96,24.51634436,24.53,85,,
1/1/2021 12:00,0.9,10.8,25.9,20.96,24.51603269,24.53,85,,
1/1/2021 12:15,0.9,10.8,25.9,20.96,24.51572103,24.53,85,,
1/1/2021 12:30,0.9,10.8,25.9,20.96,24.51540937,24.53,85,,
1/1/2021 12:45,0.9,10.8,25.9,20.96,24.51509771,24.53,85,,
1/1/2021 13:00,0.9,10.8,25.9,20.96,24.51478605,24.53,85,,
1/1/2021 13:15,0.9,10.8,25.9,20.96,24.51447439,24.53,85,,
1/1/2021 13:30,0.9,10.8,25.9,20.96,24.51416273,24.53,85,,
1/1/2021 13:45,0.9,10.8,25.9,20.96,24.51385106,24.53,85,,
1/1/2021 14:00,0.9,10.8,25.9,20.96,24.5135394,24.53,85,,
1/1/2021 14:15,0.9,10.8,25.9,20.96,24.51322774,24.53,85,,
1/1/2021 14:30,0.9,10.8,25.9,20.96,24.51291608,24.53,85,,
1/1/2021 14:45,0.9,10.8,25.9,20.96,24.51260442,24.53,85,,
1/1/2021 15:00,0.9,10.8,25.9,20.96,24.51229276,24.53,85,,
1/1/2021 15:15,0.9,10.8,25.9,20.96,24.5119811,24.53,85,,
1/1/2021 15:30,0.9,10.8,25.9,20.96,24.51166943,24.53,85,,
1/1/2021 15:45,0.9,10.8,25.9,20.96,24.51135777,24.53,85,,
1/1/2021 16:00,0.9,10.8,25.9,20.96,24.51104611,24.53,85,,
1/1/2021 16:15,0.9,10.8,25.9,20.96,24.51073445,24.53,85,,
1/1/2021 16:30,0.9,10.8,25.9,20.96,24.51042279,24.53,85,,
1/1/2021 16:45,0.9,10.8,25.9,20.96,24.51011113,24.53,85,,
1/1/2021 17:00,0.9,10.8,25.9,20.96,24.50979947,24.53,85,,
1/1/2021 17:15,0.9,10.8,25.9,20.96,24.5094878,24.53,85,,
1/1/2021 17:30,0.9,10.8,25.9,20.96,24.50917614,24.53,85,,
1/1/2021 17:45,0.9,10.8,25.9,20.96,24.50886448,24.53,85,,
1/1/2021 18:00,0.9,10.8,25.9,20.96,24.50855282,24.53,85,,
1/1/2021 18:15,0.9,10.8,25.9,20.96,24.50824116,24.53,85,,
1/1/2021 18:30,0.9,10.8,25.9,20.96,24.5079295,24.53,85,,
1/1/2021 18:45,0.9,10.8,25.9,20.96,24.50761784,24.53,85,,
1/1/2021 19:00,0.9,10.8,25.9,20.96,24.50730617,24.53,85,,
1/1/2021 19:15,0.9,10.8,25.9,20.96,24.50699451,24.53,85,,
1/1/2021 19:30,0.9,10.8,25.9,20.96,24.50668285,24.53,85,,
1/1/2021 19:45,0.9,10.8,25.9,20.96,24.50637119,24.53,85,,
1/1/2021 20:00,0.9,10.8,25.9,20.96,24.50605953,24.53,85,,
1/1/2021 20:15,0.9,10.8,25.9,20.96,24.50574787,24.53,85,,
1/1/2021 20:30,0.9,10.8,25.9,20.96,24.50543621,24.53,85,,
1/1/2021 20:45,0.9,10.8,25.9,20.96,24.50512454,24.53,85,,
1/1/2021 21:00,0.9,10.8,25.9,20.96,24.50481288,24.53,85,,
1/1/2021 21:15,0.9,10.8,25.9,20.96,24.50450122,24.53,85,,
1/1/2021 21:30,0.9,10.8,25.9,20.96,24.50418956,24.53,85,,
1/1/2021 21:45,0.9,10.8,25.9,20.96,24.5038779,24.53,85,,
1/1/2021 22:00,0.9,10.8,25.9,20.96,24.50356624,24.53,85,,
1/1/2021 22:15,0.9,10.8,25.9,20.96,24.50325458,24.53,85,,
1/1/2021 22:30,0.9,10.8,25.9,20.96,24.50294291,24.53,85,,
1/1/2021 22:45,0.9,10.8,25.9,20.96,24.50263125,24.53,85,,
1/1/2021 23:00,0.9,10.8,25.9,20.96,24.50231959,24.53,85,,
1/1/2021 23:15,0.9,10.8,25.9,20.96,24.50200793,24.53,85,,
1/1/2021 23:30,0.9,10.8,25.9,20.96,24.50169627,24.53,85,,
1/1/2021 23:45,0.9,10.8,25.9,20.96,24.50138461,24.53,85,,
1/2/2021 0:00,0.9,10.8,25.9,20.96,24.50107295,24.53,85,,
1/2/2021 0:15,0.9,10.8,25.9,20.96,24.50076128,24.53,85,,
1/2/2021 0:30,0.9,10.8,25.9,20.96,24.50044962,24.53,85,,
1/2/2021 0:45,0.9,10.8,25.9,20.96,24.50013796,24.53,85,,
1/2/2021 1:00,0.9,10.8,25.9,20.96,24.4998263,24.53,85,,
1/2/2021 1:15,0.9,10.8,25.9,20.96,24.49951464,24.53,85,,
1/2/2021 1:30,0.9,10.8,25.9,20.96,24.49920298,24.53,85,,
1/2/2021 1:45,0.9,10.8,25.9,20.96,24.49889132,24.53,85,,
1/2/2021 2:00,0.9,10.8,25.9,20.96,24.49857965,24.53,85,,
1/2/2021 2:15,0.9,10.8,25.9,20.96,24.49826799,24.53,85,,
1/2/2021 2:30,0.9,10.8,25.9,20.96,24.49795633,24.53,85,,
1/2/2021 2:45,0.9,10.8,25.9,20.96,24.49764467,24.53,85,,
1/2/2021 3:00,0.9,10.8,25.9,20.96,24.49733301,24.53,85,,
1/2/2021 3:15,0.9,10.8,25.9,20.96,24.49702135,24.53,85,,
1/2/2021 3:30,0.9,10.8,25.9,20.96,24.49670969,24.53,85,,
1/2/2021 3:45,0.9,10.8,25.9,20.96,24.49639802,24.53,85,,
1/2/2021 4:00,0.9,10.8,25.9,20.96,24.49608636,24.53,85,,
1/2/2021 4:15,0.9,10.8,25.9,20.96,24.4957747,24.53,85,,
1/2/2021 4:30,0.9,10.8,25.9,20.96,24.49546304,24.53,85,,
1/2/2021 4:45,0.9,10.8,25.9,20.96,24.49515138,24.53,85,,
1/2/2021 5:00,0.9,10.8,25.9,20.96,24.49483972,24.53,85,,
1/2/2021 5:15,0.9,10.8,25.9,20.96,24.49452806,24.53,85,,
1/2/2021 5:30,0.9,10.8,25.9,20.96,24.49421639,24.53,85,,
1/2/2021 5:45,0.9,10.8,25.9,20.96,24.49390473,24.53,85,,
1/2/2021 6:00,0.9,10.8,25.9,20.96,24.49359307,24.53,85,,
1/2/2021 6:15,0.9,10.8,25.9,20.96,24.49328141,24.53,85,,
1/2/2021 6:30,0.9,10.8,25.9,20.96,24.49296975,24.53,85,,
1/2/2021 6:45,0.9,10.8,25.9,20.96,24.49265809,24.53,85,,
1/2/2021 7:00,0.9,10.8,25.9,20.96,24.49234643,24.53,85,,
1/2/2021 7:15,0.9,10.8,25.9,20.96,24.49203476,24.53,85,,
1/2/2021 7:30,0.9,10.8,25.9,20.96,24.4917231,24.53,85,,
1/2/2021 7:45,0.9,10.8,25.9,20.96,24.49141144,24.53,85,,
1/2/2021 8:00,0.9,10.8,25.9,20.96,24.49109978,24.53,85,,
1/2/2021 8:15,0.9,10.8,25.9,20.96,24.49078812,24.53,85,,
1/2/2021 8:30,0.9,10.8,25.9,20.96,24.49047646,24.53,85,,
1/2/2021 8:45,0.9,10.8,25.9,20.96,24.4901648,24.53,85,,
1/2/2021 9:00,0.9,10.8,25.9,20.96,24.48985313,24.53,85,,
1/2/2021 9:15,0.9,10.8,25.9,20.96,24.48954147,24.53,85,,
1/2/2021 9:30,0.9,10.8,25.9,20.96,24.48922981,24.53,85,,
1/2/2021 9:45,0.9,10.8,25.9,20.96,24.48891815,24.53,85,,
1/2/2021 10:00,0.9,10.8,25.9,20.96,24.48860649,24.53,85,,
1/2/2021 10:15,0.9,10.8,25.9,20.96,24.48829483,24.53,85,,
1/2/2021 10:30,0.9,10.8,25.9,20.96,24.48798317,24.53,85,,
1/2/2021 10:45,0.9,10.8,25.9,20.96,24.4876715,24.53,85,,
1/2/2021 11:00,0.9,10.8,25.9,20.96,24.48735984,24.53,85,,
1/2/2021 11:15,0.9,10.8,25.9,20.96,24.48704818,24.53,85,,
1/2/2021 11:30,0.9,10.8,25.9,20.96,24.48673652,24.53,85,,
1/2/2021 11:45,0.9,10.8,25.9,20.96,24.48642486,24.53,85,,
1/2/2021 12:00,0.9,10.8,25.9,20.96,24.4861132,24.53,85,,
1/2/2021 12:15,0.9,10.8,25.9,20.96,24.48580154,24.53,85,,
1/2/2021 12:30,0.9,10.8,25.9,20.96,24.48548987,24.53,85,,
1/2/2021 12:45,0.9,10.8,25.9,20.96,24.48517821,24.53,85,,
1/2/2021 13:00,0.9,10.8,25.9,20.96,24.48486655,24.53,85,,
1/2/2021 13:15,0.9,10.8,25.9,20.96,24.48455489,24.53,85,,
1/2/2021 13:30,0.9,10.8,25.9,20.96,24.48424323,24.53,85,,
1/2/2021 13:45,0.9,10.8,25.9,20.96,24.48393157,24.53,85,,
1/2/2021 14:00,0.9,10.8,25.9,20.96,24.48361991,24.53,85,,
1/2/2021 14:15,0.9,10.8,25.9,20.96,24.48330824,24.53,85,,
1/2/2021 14:30,0.9,10.8,25.9,20.96,24.48299658,24.53,85,,
1/2/2021 14:45,0.9,10.8,25.9,20.96,24.48268492,24.53,85,,
1/2/2021 15:00,0.9,10.8,25.9,20.96,24.48237326,24.53,85,,
1/2/2021 15:15,0.9,10.8,25.9,20.96,24.4820616,24.53,85,,
1/2/2021 15:30,0.9,10.8,25.9,20.96,24.48174994,24.53,85,,
1/2/2021 15:45,0.9,10.8,25.9,20.96,24.48143828,24.53,85,,
1/2/2021 16:00,0.9,10.8,25.9,20.96,24.48112661,24.53,85,,
1/2/2021 16:15,0.9,10.8,25.9,20.96,24.48081495,24.53,85,,
1/2/2021 16:30,0.9,10.8,25.9,20.96,24.48050329,24.53,85,,
1/2/2021 16:45,0.9,10.8,25.9,20.96,24.48019163,24.53,85,,
1/2/2021 17:00,0.9,10.8,25.9,20.96,24.47987997,24.53,85,,
1/2/2021 17:15,0.9,10.8,25.9,20.96,24.47956831,24.53,85,,
1/2/2021 17:30,0.9,10.8,25.9,20.96,24.47925665,24.53,85,,
1/2/2021 17:45,0.9,10.8,25.9,20.96,24.47894498,24.53,85,,
1/2/2021 18:00,0.9,10.8,25.9,20.96,24.47863332,24.53,85,,
1/2/2021 18:15,0.9,10.8,25.9,20.96,24.47832166,24.53,85,,
1/2/2021 18:30,0.9,10.8,25.9,20.96,24.47801,24.53,85,,
1/2/2021 18:45,0.9,10.8,25.9,20.96,24.47769834,24.53,85,,
1/2/2021 19:00,0.9,10.8,25.9,20.96,24.47738668,24.53,85,,
1/2/2021 19:15,0.9,10.8,25.9,20.96,24.47707502,24.53,85,,
1/2/2021 19:30,0.9,10.8,25.9,20.96,24.47676335,24.53,85,,
1/2/2021 19:45,0.9,10.8,25.9,20.96,24.47645169,24.53,85,,
1/2/2021 20:00,0.9,10.8,25.9,20.96,24.47614003,24.53,85,,
1/2/2021 20:15,0.9,10.8,25.9,20.96,24.47582837,24.53,85,,
1/2/2021 20:30,0.9,10.8,25.9,20.96,24.47551671,24.53,85,,
1/2/2021 20:45,0.9,10.8,25.9,20.96,24.47520505,24.53,85,,
1/2/2021 21:00,0.9,10.8,25.9,20.96,24.47489339,24.53,85,,
1/2/2021 21:15,0.9,10.8,25.9,20.96,24.47458172,24.53,85,,
1/2/2021 21:30,0.9,10.8,25.9,20.96,24.47427006,24.53,85,,
1/2/2021 21:45,0.9,10.8,25.9,20.96,24.4739584,24.53,85,,
1/2/2021 22:00,0.9,10.8,25.9,20.96,24.47364674,24.53,85,,
1/2/2021 22:15,0.9,10.8,25.9,20.96,24.47333508,24.53,85,,
1/2/2021 22:30,0.9,10.8,25.9,20.96,24.47302342,24.53,85,,
1/2/2021 22:45,0.9,10.8,25.9,20.96,24.47271176,24.53,85,,
1/2/2021 23:00,0.9,10.8,25.9,20.96,24.47240009,24.53,85,,
1/2/2021 23:15,0.9,10.8,25.9,20.96,24.47208843,24.53,85,,
1/2/2021 23:30,0.9,10.8,25.9,20.96,24.47177677,24.53,85,,
1/2/2021 23:45,0.9,10.8,25.9,20.96,24.47146511,24.53,85,,
1/3/2021 0:00,0.9,10.8,25.9,20.96,24.47115345,24.53,85,,
1/3/2021 0:15,0.9,10.8,25.9,20.96,24.47084179,24.53,85,,
1/3/2021 0:30,0.9,10.8,25.9,20.96,24.47053013,24.53,85,,
1/3/2021 0:45,0.9,10.8,25.9,20.96,24.47021846,24.53,85,,
1/3/2021 1:00,0.9,10.8,25.9,20.96,24.4699068,24.53,85,,
1/3/2021 1:15,0.9,10.8,25.9,20.96,24.46959514,24.53,85,,
1/3/2021 1:30,0.9,10.8,25.9,20.96,24.46928348,24.53,85,,
1/3/2021 1:45,0.9,10.8,25.9,20.96,24.46897182,24.53,85,,
1/3/2021 2:00,0.9,10.8,25.9,20.96,24.46866016,24.53,85,,
1/3/2021 2:15,0.9,10.8,25.9,20.96,24.4683485,24.53,85,,
1/3/2021 2:30,0.9,10.8,25.9,20.96,24.46803683,24.53,85,,
1/3/2021 2:45,0.9,10.8,25.9,20.96,24.46772517,24.53,85,,
1/3/2021 3:00,0.9,10.8,25.9,20.96,24.46741351,24.53,85,,
1/3/2021 3:15,0.9,10.8,25.9,20.96,24.46710185,24.53,85,,
1/3/2021 3:30,0.9,10.8,25.9,20.96,24.46679019,24.53,85,,
1/3/2021 3:45,0.9,10.8,25.9,20.96,24.46647853,24.53,85,,
1/3/2021 4:00,0.9,10.8,25.9,20.96,24.46616687,24.53,85,,
1/3/2021 4:15,0.9,10.8,25.9,20.96,24.4658552,24.53,85,,
1/3/2021 4:30,0.9,10.8,25.9,20.96,24.46554354,24.53,85,,
1/3/2021 4:45,0.9,10.8,25.9,20.96,24.46523188,24.53,85,,
1/3/2021 5:00,0.9,10.8,25.9,20.96,24.46492022,24.53,85,,
1/3/2021 5:15,0.9,10.8,25.9,20.96,24.46460856,24.53,85,,
1/3/2021 5:30,0.9,10.8,25.9,20.96,24.4642969,24.53,85,,
1/3/2021 5:45,0.9,10.8,25.9,20.96,24.46398524,24.53,85,,
1/3/2021 6:00,0.9,10.8,25.9,20.96,24.46367357,24.53,85,,
1/3/2021 6:15,0.9,10.8,25.9,20.96,24.46336191,24.53,85,,
1/3/2021 6:30,0.9,10.8,25.9,20.96,24.46305025,24.53,85,,
1/3/2021 6:45,0.9,10.8,25.9,20.96,24.46273859,24.53,85,,
1/3/2021 7:00,0.9,10.8,25.9,20.96,24.46242693,24.53,85,,
1/3/2021 7:15,0.9,10.8,25.9,20.96,24.46211527,24.53,85,,
1/3/2021 7:30,0.9,10.8,25.9,20.96,24.46180361,24.53,85,,
1/3/2021 7:45,0.9,10.8,25.9,20.96,24.46149194,24.53,85,,
1/3/2021 8:00,0.9,10.8,25.9,20.96,24.46118028,24.53,85,,
1/3/2021 8:15,0.9,10.8,25.9,20.96,24.46086862,24.53,85,,
1/3/2021 8:30,0.9,10.8,25.9,20.96,24.46055696,24.53,85,,
1/3/2021 8:45,0.9,10.8,25.9,20.96,24.4602453,24.53,85,,
1/3/2021 9:00,0.9,10.8,25.9,20.96,24.45993364,24.53,85,,
1/3/2021 9:15,0.9,10.8,25.9,20.96,24.45962198,24.53,85,,
1/3/2021 9:30,0.9,10.8,25.9,20.96,24.45931031,24.53,85,,
1/3/2021 9:45,0.9,10.8,25.9,20.96,24.45899865,24.53,85,,
1/3/2021 10:00,0.9,10.8,25.9,20.96,24.45868699,24.53,85,,
1/3/2021 10:15,0.9,10.8,25.9,20.96,24.45837533,24.53,85,,
1/3/2021 10:30,0.9,10.8,25.9,20.96,24.45806367,24.53,85,,
1/3/2021 10:45,0.9,10.8,25.9,20.96,24.45775201,24.53,85,,
1/3/2021 11:00,0.9,10.8,25.9,20.96,24.45744035,24.53,85,,
1/3/2021 11:15,0.9,10.8,25.9,20.96,24.45712868,24.53,85,,
1/3/2021 11:30,0.9,10.8,25.9,20.96,24.45681702,24.53,85,,
1/3/2021 11:45,0.9,10.8,25.9,20.96,24.45650536,24.53,85,,
1/3/2021 12:00,0.9,10.8,25.9,20.96,24.4561937,24.53,85,,
1/3/2021 12:15,0.9,10.8,25.9,20.96,24.45588204,24.53,85,,
1/3/2021 12:30,0.9,10.8,25.9,20.96,24.45557038,24.53,85,,
1/3/2021 12:45,0.9,10.8,25.9,20.96,24.45525872,24.53,85,,
1/3/2021 13:00,0.9,10.8,25.9,20.96,24.45494705,24.53,85,,
1/3/2021 13:15,0.9,10.8,25.9,20.96,24.45463539,24.53,85,,
1/3/2021 13:30,0.9,10.8,25.9,20.96,24.45432373,24.53,85,,
1/3/2021 13:45,0.9,10.8,25.9,20.96,24.45401207,24.53,85,,
1/3/2021 14:00,0.9,10.8,25.9,20.96,24.45370041,24.53,85,,
1/3/2021 14:15,0.9,10.8,25.9,20.96,24.45338875,24.53,85,,
1/3/2021 14:30,0.9,10.8,25.9,20.96,24.45307709,24.53,85,,
1/3/2021 14:45,0.9,10.8,25.9,20.96,24.45276542,24.53,85,,
1/3/2021 15:00,0.9,10.8,25.9,20.96,24.45245376,24.53,85,,
1/3/2021 15:15,0.9,10.8,25.9,20.96,24.4521421,24.53,85,,
1/3/2021 15:30,0.9,10.8,25.9,20.96,24.45183044,24.53,85,,
1/3/2021 15:45,0.9,10.8,25.9,20.96,24.45151878,24.53,85,,
1/3/2021 16:00,0.9,10.8,25.9,20.96,24.45120712,24.53,85,,
1/3/2021 16:15,0.9,10.8,25.9,20.96,24.45089546,24.53,85,,
1/3/2021 16:30,0.9,10.8,25.9,20.96,24.45058379,24.53,85,,
1/3/2021 16:45,0.9,10.8,25.9,20.96,24.45027213,24.53,85,,
1/3/2021 17:00,0.9,10.8,25.9,20.96,24.44996047,24.53,85,,
1/3/2021 17:15,0.9,10.8,25.9,20.96,24.44964881,24.53,85,,
1/3/2021 17:30,0.9,10.8,25.9,20.96,24.44933715,24.53,85,,
1/3/2021 17:45,0.9,10.8,25.9,20.96,24.44902549,24.53,85,,
1/3/2021 18:00,0.9,10.8,25.9,20.96,24.44871383,24.53,85,,
1/3/2021 18:15,0.9,10.8,25.9,20.96,24.44840216,24.53,85,,
1/3/2021 18:30,0.9,10.8,25.9,20.96,24.4480905,24.53,85,,
1/3/2021 18:45,0.9,10.8,25.9,20.96,24.44777884,24.53,85,,
1/3/2021 19:00,0.9,10.8,25.9,20.96,24.44746718,24.53,85,,
1/3/2021 19:15,0.9,10.8,25.9,20.96,24.44715552,24.53,85,,
1/3/2021 19:30,0.9,10.8,25.9,20.96,24.44684386,24.53,85,,
1/3/2021 19:45,0.9,10.8,25.9,20.96,24.4465322,24.53,85,,
1/3/2021 20:00,0.9,10.8,25.9,20.96,24.44622053,24.53,85,,
1/3/2021 20:15,0.9,10.8,25.9,20.96,24.44590887,24.53,85,,
1/3/2021 20:30,0.9,10.8,25.9,20.96,24.44559721,24.53,85,,
1/3/2021 20:45,0.9,10.8,25.9,20.96,24.44528555,24.53,85,,
1/3/2021 21:00,0.9,10.8,25.9,20.96,24.44497389,24.53,85,,
1/3/2021 21:15,0.9,10.8,25.9,20.96,24.44466223,24.53,85,,
1/3/2021 21:30,0.9,10.8,25.9,20.96,24.44435057,24.53,85,,
1/3/2021 21:45,0.9,10.8,25.9,20.96,24.4440389,24.53,85,,
1/3/2021 22:00,0.9,10.8,25.9,20.96,24.44372724,24.53,85,,
1/3/2021 22:15,0.9,10.8,25.9,20.96,24.44341558,24.53,85,,
1/3/2021 22:30,0.9,10.8,25.9,20.96,24.44310392,24.53,85,,
1/3/2021 22:45,0.9,10.8,25.9,20.96,24.44279226,24.53,85,,
1/3/2021 23:00,0.9,10.8,25.9,20.96,24.4424806,24.53,85,,
1/3/2021 23:15,0.9,10.8,25.9,20.96,24.44216894,24.53,85,,
1/3/2021 23:30,0.9,10.8,25.9,20.96,24.44185727,24.53,85,,
1/3/2021 23:45,0.9,10.8,25.9,20.96,24.44154561,24.53,85,,
1/4/2021 0:00,0.9,10.8,25.9,20.96,24.44123395,24.53,85,,
1/4/2021 0:15,0.9,10.8,25.9,20.96,24.45428617,24.53,85,,
1/4/2021 0:30,0.9,10.8,25.9,20.96,24.4673384,24.53,85,,
1/4/2021 0:45,0.9,10.8,25.9,20.96,24.48039062,24.53,85,,
1/4/2021 1:00,0.9,10.8,25.9,20.96,24.49344284,24.53,85,,
1/4/2021 1:15,0.9,10.8,25.9,20.96,24.50649506,24.53,85,,
1/4/2021 1:30,0.9,10.8,25.9,20.96,24.51954729,24.53,85,,
1/4/2021 1:45,0.9,10.8,25.9,20.96,24.53259951,24.53,85,,
1/4/2021 2:00,0.9,10.8,25.9,20.96,24.54565173,24.53,85,,
1/4/2021 2:15,0.9,10.8,25.9,20.96,24.55870395,24.53,85,,
1/4/2021 2:30,0.9,10.8,25.9,20.96,24.57175618,24.53,85,,
1/4/2021 2:45,0.9,10.8,25.9,20.96,24.5848084,24.53,85,,
1/4/2021 3:00,0.9,10.8,25.9,20.96,24.59786062,24.53,85,,
1/4/2021 3:15,0.9,10.8,25.9,20.96,24.61091284,24.53,85,,
1/4/2021 3:30,0.9,10.8,25.9,20.96,24.62396507,24.53,85,,
1/4/2021 3:45,0.9,10.8,25.9,20.96,24.63701729,24.53,85,,
1/4/2021 4:00,0.9,10.8,25.9,20.96,24.65006951,24.53,85,,
1/4/2021 4:15,0.9,10.8,25.9,20.96,24.66312173,24.53,85,,
1/4/2021 4:30,0.9,10.8,25.9,20.96,24.67617395,24.53,85,,
1/4/2021 4:45,0.9,10.8,25.9,20.96,24.68922618,24.53,85,,
1/4/2021 5:00,0.9,10.8,25.9,20.96,24.7022784,24.53,85,,
1/4/2021 5:15,0.9,10.8,25.9,20.96,24.71533062,24.53,85,,
1/4/2021 5:30,0.9,10.8,25.9,20.96,24.72838284,24.53,85,,
1/4/2021 5:45,0.9,10.8,25.9,20.96,24.74143507,24.53,85,,
1/4/2021 6:00,0.9,10.8,25.9,20.96,24.75448729,24.53,85,,
1/4/2021 6:15,0.9,10.8,25.9,20.96,24.76753951,24.53,85,,
1/4/2021 6:30,0.9,10.8,25.9,20.96,24.78059173,24.53,85,,
1/4/2021 6:45,0.9,10.8,25.9,20.96,24.79364396,24.53,85,,
1/4/2021 7:00,0.9,10.8,25.9,20.96,24.80669618,24.53,85,,
1/4/2021 7:15,0.9,10.8,25.9,20.96,24.8197484,24.53,85,,
1/4/2021 7:30,0.9,10.8,25.9,20.96,24.83280062,24.53,85,,
1/4/2021 7:45,0.9,10.8,25.9,20.96,24.84585285,24.53,85,,
1/4/2021 8:00,0.9,10.8,25.9,20.96,24.85890507,24.53,85,,
1/4/2021 8:15,0.9,10.8,25.9,20.96,24.87195729,24.53,85,,
1/4/2021 8:30,0.9,10.8,25.9,20.96,24.88500951,24.53,85,,
1/4/2021 8:45,0.9,10.8,25.9,20.96,24.89806174,24.53,85,,
1/4/2021 9:00,0.9,10.8,25.9,20.96,24.91111396,24.53,85,,
1/4/2021 9:15,0.9,10.8,25.9,20.96,24.92416618,24.53,85,,
1/4/2021 9:30,0.9,10.8,25.9,20.96,24.9372184,24.53,85,,
1/4/2021 9:45,0.9,10.8,25.9,20.96,24.95027063,24.53,85,,
1/4/2021 10:00,0.9,10.8,25.9,20.96,24.96332285,24.53,85,,
1/4/2021 10:15,0.9,10.8,25.9,20.96,24.97637507,24.53,85,,
1/4/2021 10:30,0.9,10.8,25.9,20.96,24.98942729,24.53,85,,
1/4/2021 10:45,0.9,10.8,25.9,20.96,25.00247952,24.53,85,,
1/4/2021 11:00,0.9,10.8,25.9,20.96,25.01553174,24.53,85,,
1/4/2021 11:15,0.9,10.8,25.9,20.96,25.02858396,24.53,85,,
1/4/2021 11:30,0.9,10.8,25.9,20.96,25.04163618,24.53,85,,
1/4/2021 11:45,0.9,10.8,25.9,20.96,25.05468841,24.53,85,,
1/4/2021 12:00,0.9,10.8,25.9,20.96,25.06774063,24.53,85,,
1/4/2021 12:15,0.9,10.8,25.9,20.96,25.08079285,24.53,85,,
1/4/2021 12:30,0.9,10.8,25.9,20.96,25.09384507,24.53,85,,
1/4/2021 12:45,0.9,10.8,25.9,20.96,25.10689729,24.53,85,,
