datetime,demand_EOM,demand_CRM_pos,demand_CRM_neg
2/5/2021 15:15,52780,2898,2708
2/5/2021 15:30,52612,2898,2708
2/5/2021 15:45,52920,2898,2708
2/5/2021 16:00,53960,2898,2708
2/5/2021 16:15,54100,2898,2708
2/5/2021 16:30,54336,2898,2708
2/5/2021 16:45,54896,2898,2708
2/5/2021 17:00,56064,2898,2708
2/5/2021 17:15,56216,2898,2708
2/5/2021 17:30,56484,2898,2708
2/5/2021 17:45,56140,2898,2708
2/5/2021 18:00,56592,2898,2708
2/5/2021 18:15,55872,2898,2708
2/5/2021 18:30,55624,2898,2708
2/5/2021 18:45,55444,2898,2708
2/5/2021 19:00,55960,2898,2708
2/5/2021 19:15,55780,2898,2708
2/5/2021 19:30,55300,2898,2708
2/5/2021 19:45,55004,2898,2708
2/5/2021 20:00,54884,2898,2708
2/5/2021 20:15,54596,2898,2708
2/5/2021 20:30,54484,2898,2708
2/5/2021 20:45,54464,2898,2708
2/5/2021 21:00,55124,2898,2708
2/5/2021 21:15,54340,2898,2708
2/5/2021 21:30,53624,2898,2708
2/5/2021 21:45,53196,2898,2708
2/5/2021 22:00,53056,2898,2708
2/5/2021 22:15,52140,2898,2708
2/5/2021 22:30,51704,2898,2708
2/5/2021 22:45,51224,2898,2708
2/5/2021 23:00,50136,2898,2708
2/5/2021 23:15,49472,2898,2708
2/5/2021 23:30,49004,2898,2708
2/5/2021 23:45,48588,2898,2708
2/6/2021 0:00,48260,2898,2708
2/6/2021 0:15,47896,2898,2708
2/6/2021 0:30,47788,2898,2708
2/6/2021 0:45,47740,2898,2708
2/6/2021 1:00,47416,2898,2708
2/6/2021 1:15,47316,2898,2708
2/6/2021 1:30,47432,2898,2708
2/6/2021 1:45,47216,2898,2708
2/6/2021 2:00,47348,2898,2708
2/6/2021 2:15,47552,2898,2708
2/6/2021 2:30,47712,2898,2708
2/6/2021 2:45,47744,2898,2708
2/6/2021 3:00,48120,2898,2708
2/6/2021 3:15,48420,2898,2708
2/6/2021 3:30,48800,2898,2708
2/6/2021 3:45,49620,2898,2708
2/6/2021 4:00,51124,2898,2708
2/6/2021 4:15,51988,2898,2708
2/6/2021 4:30,53384,2898,2708
2/6/2021 4:45,54668,2898,2708
2/6/2021 5:00,57288,2898,2708
2/6/2021 5:15,58812,2898,2708
2/6/2021 5:30,59636,2898,2708
2/6/2021 5:45,60576,2898,2708
2/6/2021 6:00,62132,2898,2708
2/6/2021 6:15,63072,2898,2708
2/6/2021 6:30,64444,2898,2708
2/6/2021 6:45,65640,2898,2708
2/6/2021 7:00,66996,2898,2708
2/6/2021 7:15,67620,2898,2708
2/6/2021 7:30,68244,2898,2708
2/6/2021 7:45,68560,2898,2708
2/6/2021 8:00,68928,2898,2708
2/6/2021 8:15,69488,2898,2708
2/6/2021 8:30,70220,2898,2708
2/6/2021 8:45,70952,2898,2708
2/6/2021 9:00,71360,2898,2708
2/6/2021 9:15,72116,2898,2708
2/6/2021 9:30,72636,2898,2708
2/6/2021 9:45,73028,2898,2708
2/6/2021 10:00,73208,2898,2708
2/6/2021 10:15,73636,2898,2708
2/6/2021 10:30,73944,2898,2708
2/6/2021 10:45,74552,2898,2708
2/6/2021 11:00,74092,2898,2708
2/6/2021 11:15,74040,2898,2708
2/6/2021 11:30,73668,2898,2708
2/6/2021 11:45,73428,2898,2708
2/6/2021 12:00,72672,2898,2708
2/6/2021 12:15,72188,2898,2708
2/6/2021 12:30,71700,2898,2708
2/6/2021 12:45,71264,2898,2708
2/6/2021 13:00,70924,2898,2708
2/6/2021 13:15,70708,2898,2708
2/6/2021 13:30,70884,2898,2708
2/6/2021 13:45,70864,2898,2708
2/6/2021 14:00,70832,2898,2708
2/6/2021 14:15,70496,2898,2708
2/6/2021 14:30,70008,2898,2708
2/6/2021 14:45,69484,2898,2708
2/6/2021 15:00,68740,2898,2708
2/6/2021 15:15,67760,2898,2708
2/6/2021 15:30,67492,2898,2708
2/6/2021 15:45,67420,2898,2708
2/6/2021 16:00,67716,2898,2708
2/6/2021 16:15,67724,2898,2708
2/6/2021 16:30,67748,2898,2708
2/6/2021 16:45,67576,2898,2708
2/6/2021 17:00,68376,2898,2708
2/6/2021 17:15,67948,2898,2708
2/6/2021 17:30,67504,2898,2708
2/6/2021 17:45,67284,2898,2708
2/6/2021 18:00,67184,2898,2708
2/6/2021 18:15,66884,2898,2708
2/6/2021 18:30,67212,2898,2708
2/6/2021 18:45,66592,2898,2708
2/6/2021 19:00,66356,2898,2708
2/6/2021 19:15,66300,2898,2708
2/6/2021 19:30,66152,2898,2708
2/6/2021 19:45,65476,2898,2708
2/6/2021 20:00,64388,2898,2708
2/6/2021 20:15,63388,2898,2708
2/6/2021 20:30,62424,2898,2708
2/6/2021 20:45,61788,2898,2708
2/6/2021 21:00,61440,2898,2708
2/6/2021 21:15,60972,2898,2708
2/6/2021 21:30,59852,2898,2708
2/6/2021 21:45,59144,2898,2708
2/6/2021 22:00,58112,2898,2708
2/6/2021 22:15,57576,2898,2708
2/6/2021 22:30,56492,2898,2708
2/6/2021 22:45,55820,2898,2708
2/6/2021 23:00,55428,2898,2708
2/6/2021 23:15,54688,2898,2708
2/6/2021 23:30,54408,2898,2708
2/6/2021 23:45,53916,2898,2708
2/7/2021 0:00,52776,2898,2708
2/7/2021 0:15,52424,2898,2708
2/7/2021 0:30,52524,2898,2708
2/7/2021 0:45,52212,2898,2708
2/7/2021 1:00,51596,2898,2708
2/7/2021 1:15,51244,2898,2708
2/7/2021 1:30,51144,2898,2708
2/7/2021 1:45,51212,2898,2708
2/7/2021 2:00,51608,2898,2708
2/7/2021 2:15,51564,2898,2708
2/7/2021 2:30,51572,2898,2708
2/7/2021 2:45,51920,2898,2708
2/7/2021 3:00,52604,2898,2708
2/7/2021 3:15,53092,2898,2708
2/7/2021 3:30,53468,2898,2708
2/7/2021 3:45,54428,2898,2708
2/7/2021 4:00,55244,2898,2708
2/7/2021 4:15,55920,2898,2708
2/7/2021 4:30,57020,2898,2708
2/7/2021 4:45,58376,2898,2708
2/7/2021 5:00,60440,2898,2708
2/7/2021 5:15,62224,2898,2708
2/7/2021 5:30,63420,2898,2708
2/7/2021 5:45,64096,2898,2708
2/7/2021 6:00,65560,2898,2708
2/7/2021 6:15,66572,2898,2708
2/7/2021 6:30,67880,2898,2708
2/7/2021 6:45,68756,2898,2708
2/7/2021 7:00,69724,2898,2708
2/7/2021 7:15,70176,2898,2708
2/7/2021 7:30,70944,2898,2708
2/7/2021 7:45,71792,2898,2708
2/7/2021 8:00,71776,2898,2708
2/7/2021 8:15,72364,2898,2708
2/7/2021 8:30,73224,2898,2708
2/7/2021 8:45,73668,2898,2708
2/7/2021 9:00,73592,2898,2708
2/7/2021 9:15,74232,2898,2708
2/7/2021 9:30,75044,2898,2708
2/7/2021 9:45,75616,2898,2708
2/7/2021 10:00,76148,2898,2708
2/7/2021 10:15,76768,2898,2708
2/7/2021 10:30,77132,2898,2708
2/7/2021 10:45,77360,2898,2708
2/7/2021 11:00,76916,2898,2708
2/7/2021 11:15,76360,2898,2708
2/7/2021 11:30,76384,2898,2708
2/7/2021 11:45,76404,2898,2708
2/7/2021 12:00,76248,2898,2708
2/7/2021 12:15,75516,2898,2708
2/7/2021 12:30,74720,2898,2708
2/7/2021 12:45,74192,2898,2708
2/7/2021 13:00,73992,2898,2708
2/7/2021 13:15,74152,2898,2708
2/7/2021 13:30,73724,2898,2708
2/7/2021 13:45,72624,2898,2708
2/7/2021 14:00,72764,2898,2708
2/7/2021 14:15,72184,2898,2708
2/7/2021 14:30,71920,2898,2708
2/7/2021 14:45,71384,2898,2708
2/7/2021 15:00,70820,2898,2708
2/7/2021 15:15,70340,2898,2708
2/7/2021 15:30,70000,2898,2708
2/7/2021 15:45,69632,2898,2708
2/7/2021 16:00,69640,2898,2708
2/7/2021 16:15,69472,2898,2708
2/7/2021 16:30,69192,2898,2708
2/7/2021 16:45,69460,2898,2708
2/7/2021 17:00,69692,2898,2708
2/7/2021 17:15,69592,2898,2708
2/7/2021 17:30,69240,2898,2708
2/7/2021 17:45,69160,2898,2708
2/7/2021 18:00,69152,2898,2708
2/7/2021 18:15,69060,2898,2708
2/7/2021 18:30,68988,2898,2708
2/7/2021 18:45,68624,2898,2708
2/7/2021 19:00,68332,2898,2708
2/7/2021 19:15,67816,2898,2708
2/7/2021 19:30,67592,2898,2708
2/7/2021 19:45,67016,2898,2708
2/7/2021 20:00,65920,2898,2708
2/7/2021 20:15,65148,2898,2708
2/7/2021 20:30,64488,2898,2708
2/7/2021 20:45,63880,2898,2708
2/7/2021 21:00,63480,2898,2708
2/7/2021 21:15,62640,2898,2708
2/7/2021 21:30,61744,2898,2708
2/7/2021 21:45,60800,2898,2708
2/7/2021 22:00,59904,2898,2708
2/7/2021 22:15,59164,2898,2708
2/7/2021 22:30,58600,2898,2708
2/7/2021 22:45,57708,2898,2708
2/7/2021 23:00,56572,2898,2708
2/7/2021 23:15,56084,2898,2708
2/7/2021 23:30,55888,2898,2708
2/7/2021 23:45,55164,2898,2708
2/8/2021 0:00,54488,2898,2708
2/8/2021 0:15,53976,2898,2708
2/8/2021 0:30,53736,2898,2708
2/8/2021 0:45,53212,2898,2708
2/8/2021 1:00,52980,2898,2708
2/8/2021 1:15,52868,2898,2708
2/8/2021 1:30,52692,2898,2708
2/8/2021 1:45,52544,2898,2708
2/8/2021 2:00,52520,2898,2708
2/8/2021 2:15,52492,2898,2708
2/8/2021 2:30,52416,2898,2708
2/8/2021 2:45,52748,2898,2708
2/8/2021 3:00,53100,2898,2708
2/8/2021 3:15,53440,2898,2708
2/8/2021 3:30,54136,2898,2708
2/8/2021 3:45,54688,2898,2708
2/8/2021 4:00,55940,2898,2708
2/8/2021 4:15,56452,2898,2708
2/8/2021 4:30,57168,2898,2708
2/8/2021 4:45,58216,2898,2708
2/8/2021 5:00,60468,2898,2708
2/8/2021 5:15,61852,2898,2708
2/8/2021 5:30,63264,2898,2708
2/8/2021 5:45,63928,2898,2708
2/8/2021 6:00,65220,2898,2708
2/8/2021 6:15,66048,2898,2708
2/8/2021 6:30,66944,2898,2708
2/8/2021 6:45,67532,2898,2708
2/8/2021 7:00,68788,2898,2708
2/8/2021 7:15,69388,2898,2708
2/8/2021 7:30,69624,2898,2708
2/8/2021 7:45,69984,2898,2708
2/8/2021 8:00,69972,2898,2708
2/8/2021 8:15,70348,2898,2708
2/8/2021 8:30,70508,2898,2708
2/8/2021 8:45,71104,2898,2708
2/8/2021 9:00,71152,2898,2708
2/8/2021 9:15,71108,2898,2708
2/8/2021 9:30,71424,2898,2708
2/8/2021 9:45,71708,2898,2708
2/8/2021 10:00,72260,2898,2708
2/8/2021 10:15,73044,2898,2708
2/8/2021 10:30,73332,2898,2708
2/8/2021 10:45,73260,2898,2708
2/8/2021 11:00,72912,2898,2708
2/8/2021 11:15,72220,2898,2708
2/8/2021 11:30,72052,2898,2708
2/8/2021 11:45,71448,2898,2708
2/8/2021 12:00,70848,2898,2708
2/8/2021 12:15,70380,2898,2708
2/8/2021 12:30,69880,2898,2708
2/8/2021 12:45,69496,2898,2708
2/8/2021 13:00,69220,2898,2708
