datetime,price_EOM,price_EOM_flex,lime_co2_factor,lime_price,co2_price,grinder_availability_profile,clinker_availability_profile,fuel_price_natural_gas,target_profile,opt_power
1/31/2021 18:00,124.5,154.04,0.1,15,85,1,1,20,5.7649947,4.0206
1/31/2021 19:00,124.5,147.08,0.1,15,85,1,1,20,5.7649947,4.6907
1/31/2021 20:00,124.5,147.08,0.1,15,85,1,1,20,5.7649947,5.3608
1/31/2021 21:00,124.5,147.08,0.1,15,85,1,1,20,5.7649947,6.0309
1/31/2021 22:00,124.5,144.39,0.1,15,85,1,1,20,5.728209455,6.701
1/31/2021 23:00,124.5,138.61,0.1,15,85,1,1,20,5.728209455,6.0309
2/1/2021 0:00,124.5,129.66,0.1,15,92.9,1,1,20,5.749603005,5.3608
2/1/2021 1:00,124.5,123.31,0.1,15,92.9,1,1,20,5.749603005,4.6907
2/1/2021 2:00,124.5,116.25,0.1,15,92.9,1,1,20,5.749603005,4.0206
2/1/2021 3:00,124.5,111.98,0.1,15,92.9,1,1,20,5.749603005,3.3505
2/1/2021 4:00,124.5,111.58,0.1,15,92.9,1,1,20,5.749603005,2.6804
2/1/2021 5:00,124.5,288.13,0.1,15,92.9,1,1,20,5.749603005,2.0103
2/1/2021 6:00,124.5,339.46,0.1,15,92.9,1,1,20,5.848987735,1.3402
2/1/2021 7:00,124.5,328.74,0.1,15,92.9,1,1,20,5.91144983,0.6701
2/1/2021 8:00,124.5,133.29,0.1,15,92.9,1,1,20,5.99473263,0
2/1/2021 9:00,124.5,108.4,0.1,15,92.9,1,1,20,5.99473263,0
2/1/2021 10:00,124.5,82.5,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/1/2021 11:00,124.5,82.5,0.1,15,92.9,1,1,20,5.99473263,0
2/1/2021 12:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/1/2021 13:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,1.3402
2/1/2021 14:00,124.5,70,0.1,15,92.9,1,1,20,5.91144983,1.3402
2/1/2021 15:00,124.5,70,0.1,15,92.9,1,1,20,5.848987735,0.6701
2/1/2021 16:00,124.5,70,0.1,15,92.9,1,1,20,5.786525635,0
2/1/2021 17:00,124.5,82.5,0.1,15,92.9,1,1,20,5.786525635,0
2/1/2021 18:00,124.5,134.53,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/1/2021 19:00,124.5,141.75,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/1/2021 20:00,124.5,115.51,0.1,15,92.9,1,1,20,5.786525635,0
2/1/2021 21:00,124.5,139.7,0.1,15,92.9,1,1,20,5.786525635,0
2/1/2021 22:00,124.5,134.94,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/1/2021 23:00,124.5,131.38,0.1,15,92.9,1,1,20,5.749603005,0
2/2/2021 0:00,124.5,127.45,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/2/2021 1:00,124.5,126.9,0.1,15,92.9,1,1,20,5.749603005,0
2/2/2021 2:00,124.5,123.79,0.1,15,92.9,1,1,20,5.749603005,0
2/2/2021 3:00,124.5,123.03,0.1,15,92.9,1,1,20,5.749603005,0
2/2/2021 4:00,124.5,123.03,0.1,15,92.9,1,1,20,5.749603005,0
2/2/2021 5:00,124.5,115.14,0.1,15,92.9,1,1,20,5.749603005,0
2/2/2021 6:00,124.5,105.52,0.1,15,92.9,1,1,20,5.848987735,0
2/2/2021 7:00,124.5,105.52,0.1,15,92.9,1,1,20,5.91144983,0.6701
2/2/2021 8:00,124.5,123.79,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/2/2021 9:00,124.5,105.52,0.1,15,92.9,1,1,20,5.99473263,0
2/2/2021 10:00,124.5,82.5,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/2/2021 11:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0
2/2/2021 12:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/2/2021 13:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0
2/2/2021 14:00,124.5,70,0.1,15,92.9,1,1,20,5.91144983,0.6701
2/2/2021 15:00,124.5,70,0.1,15,92.9,1,1,20,5.848987735,1.3402
2/2/2021 16:00,124.5,70,0.1,15,92.9,1,1,20,5.786525635,1.3402
2/2/2021 17:00,124.5,70,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/2/2021 18:00,124.5,82.5,0.1,15,92.9,1,1,20,5.786525635,0
2/2/2021 19:00,124.5,82.5,0.1,15,92.9,1,1,20,5.786525635,0
2/2/2021 20:00,124.5,82.5,0.1,15,92.9,1,1,20,5.786525635,0
2/2/2021 21:00,124.5,123.79,0.1,15,92.9,1,1,20,5.786525635,0
2/2/2021 22:00,124.5,123.79,0.1,15,92.9,1,1,20,5.749603005,0
2/2/2021 23:00,124.5,120.86,0.1,15,92.9,1,1,20,5.749603005,0
2/3/2021 0:00,124.5,119.99,0.1,15,92.9,1,1,20,5.749603005,0
2/3/2021 1:00,124.5,118.56,0.1,15,92.9,1,1,20,5.749603005,0
2/3/2021 2:00,124.5,116.62,0.1,15,92.9,1,1,20,5.749603005,0
2/3/2021 3:00,124.5,101.06,0.1,15,92.9,1,1,20,5.749603005,0
2/3/2021 4:00,124.5,101.06,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/3/2021 5:00,124.5,98.626,0.1,15,92.9,1,1,20,5.749603005,1.3402
2/3/2021 6:00,124.5,98.626,0.1,15,92.9,1,1,20,5.848987735,2.0103
2/3/2021 7:00,124.5,94.045,0.1,15,92.9,1,1,20,5.91144983,2.6804
2/3/2021 8:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,3.3505
2/3/2021 9:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,4.0206
2/3/2021 10:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,4.6907
2/3/2021 11:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,4.278330769
2/3/2021 12:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,4.948430769
2/3/2021 13:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,5.618530769
2/3/2021 14:00,124.5,70,0.1,15,92.9,1,1,20,5.91144983,6.288630769
2/3/2021 15:00,124.5,70,0.1,15,92.9,1,1,20,5.848987735,6.958730769
2/3/2021 16:00,124.5,120.43,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/3/2021 17:00,124.5,120.43,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/3/2021 18:00,124.5,125.53,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/3/2021 19:00,124.5,123.93,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/3/2021 20:00,124.5,123.79,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/3/2021 21:00,124.5,123.93,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/3/2021 22:00,124.5,123.03,0.1,15,92.9,1,1,20,5.749603005,6.958730769
2/3/2021 23:00,124.5,118.28,0.1,15,92.9,1,1,20,5.749603005,6.958730769
2/4/2021 0:00,124.5,146.64,0.1,15,92.9,1,1,20,5.749603005,6.958730769
2/4/2021 1:00,124.5,115.14,0.1,15,92.9,1,1,20,5.749603005,6.958730769
2/4/2021 2:00,124.5,111.65,0.1,15,92.9,1,1,20,5.749603005,6.701
2/4/2021 3:00,124.5,111.58,0.1,15,92.9,1,1,20,5.749603005,6.0309
2/4/2021 4:00,124.5,107.54,0.1,15,92.9,1,1,20,5.749603005,5.3608
2/4/2021 5:00,124.5,78.924,0.1,15,92.9,1,1,20,5.749603005,4.6907
2/4/2021 6:00,124.5,70,0.1,15,92.9,1,1,20,5.848987735,4.0206
2/4/2021 7:00,124.5,70,0.1,15,92.9,1,1,20,5.91144983,3.3505
2/4/2021 8:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,2.6804
2/4/2021 9:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/4/2021 10:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,1.3402
2/4/2021 11:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/4/2021 12:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0
2/4/2021 13:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0
2/4/2021 14:00,124.5,70,0.1,15,92.9,1,1,20,5.91144983,0.6701
2/4/2021 15:00,124.5,70,0.1,15,92.9,1,1,20,5.848987735,1.3402
2/4/2021 16:00,124.5,47.4,0.1,15,92.9,1,1,20,5.786525635,2.0103
2/4/2021 17:00,124.5,47.4,0.1,15,92.9,1,1,20,5.786525635,2.6804
2/4/2021 18:00,124.5,70,0.1,15,92.9,1,1,20,5.786525635,2.0103
2/4/2021 19:00,124.5,82.5,0.1,15,92.9,1,1,20,5.786525635,1.3402
2/4/2021 20:00,124.5,47.4,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/4/2021 21:00,124.5,47.4,0.1,15,92.9,1,1,20,5.786525635,0
2/4/2021 22:00,124.5,47.4,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/4/2021 23:00,124.5,47.4,0.1,15,92.9,1,1,20,5.749603005,0
2/5/2021 0:00,124.5,82.5,0.1,15,92.9,1,1,20,5.749603005,0
2/5/2021 1:00,124.5,82.5,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/5/2021 2:00,124.5,81.355,0.1,15,92.9,1,1,20,5.749603005,0
2/5/2021 3:00,124.5,82.5,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/5/2021 4:00,124.5,81.355,0.1,15,92.9,1,1,20,5.749603005,1.3402
2/5/2021 5:00,124.5,82.5,0.1,15,92.9,1,1,20,5.749603005,2.0103
2/5/2021 6:00,124.5,82.5,0.1,15,92.9,1,1,20,5.848987735,2.6804
2/5/2021 7:00,124.5,80.852,0.1,15,92.9,1,1,20,5.91144983,2.6804
2/5/2021 8:00,124.5,82.5,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/5/2021 9:00,124.5,82.5,0.1,15,92.9,1,1,20,5.99473263,1.3402
2/5/2021 10:00,124.5,82.5,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/5/2021 11:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0
2/5/2021 12:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0
2/5/2021 13:00,124.5,70,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/5/2021 14:00,124.5,70,0.1,15,92.9,1,1,20,5.91144983,0
2/5/2021 15:00,124.5,70,0.1,15,92.9,1,1,20,5.848987735,0
2/5/2021 16:00,124.5,82.5,0.1,15,92.9,1,1,20,5.786525635,0
2/5/2021 17:00,124.5,82.5,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/5/2021 18:00,124.5,86.302,0.1,15,92.9,1,1,20,5.786525635,0
2/5/2021 19:00,124.5,92.361,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/5/2021 20:00,124.5,99.376,0.1,15,92.9,1,1,20,5.786525635,0
2/5/2021 21:00,124.5,110.66,0.1,15,92.9,1,1,20,5.786525635,0
2/5/2021 22:00,124.5,113.7,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/5/2021 23:00,124.5,96.918,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/6/2021 0:00,124.5,96.918,0.1,15,92.9,1,1,20,5.556580725,0
2/6/2021 1:00,124.5,94.582,0.1,15,92.9,1,1,20,5.556580725,0
2/6/2021 2:00,124.5,93.641,0.1,15,92.9,1,1,20,5.556580725,0.6701
2/6/2021 3:00,124.5,94.582,0.1,15,92.9,1,1,20,5.556580725,1.3402
2/6/2021 4:00,124.5,120.43,0.1,15,92.9,1,1,20,5.556580725,2.0103
2/6/2021 5:00,124.5,134.72,0.1,15,92.9,1,1,20,5.556580725,2.6804
2/6/2021 6:00,124.5,120.57,0.1,15,92.9,1,1,20,5.652628965,3.3505
2/6/2021 7:00,124.5,123.93,0.1,15,92.9,1,1,20,5.712994125,4.0206
2/6/2021 8:00,124.5,126.9,0.1,15,92.9,1,1,20,5.793480995,4.6907
2/6/2021 9:00,124.5,127.45,0.1,15,92.9,1,1,20,5.793480995,5.3608
2/6/2021 10:00,124.5,127.45,0.1,15,92.9,1,1,20,5.793480995,4.6907
2/6/2021 11:00,124.5,126.9,0.1,15,92.9,1,1,20,5.793480995,4.0206
2/6/2021 12:00,124.5,123.03,0.1,15,92.9,1,1,20,5.793480995,3.3505
2/6/2021 13:00,124.5,118.56,0.1,15,92.9,1,1,20,5.793480995,2.6804
2/6/2021 14:00,124.5,118.56,0.1,15,92.9,1,1,20,5.712994125,2.0103
2/6/2021 15:00,124.5,118.28,0.1,15,92.9,1,1,20,5.652628965,1.3402
2/6/2021 16:00,124.5,123.79,0.1,15,92.9,1,1,20,5.59226381,0.6701
2/6/2021 17:00,124.5,126.69,0.1,15,92.9,1,1,20,5.59226381,0
2/6/2021 18:00,124.5,126.9,0.1,15,92.9,1,1,20,5.59226381,0.6701
2/6/2021 19:00,124.5,127.45,0.1,15,92.9,1,1,20,5.59226381,1.3402
2/6/2021 20:00,124.5,127.34,0.1,15,92.9,1,1,20,5.59226381,2.0103
2/6/2021 21:00,124.5,126.9,0.1,15,92.9,1,1,20,5.59226381,1.3402
2/6/2021 22:00,124.5,125.53,0.1,15,92.9,1,1,20,5.556580725,0.6701
2/6/2021 23:00,124.5,123.79,0.1,15,92.9,1,1,20,5.556580725,0
2/7/2021 0:00,124.5,127.34,0.1,15,92.9,1,1,20,5.5419614,0
2/7/2021 1:00,124.5,125.53,0.1,15,92.9,1,1,20,5.5419614,0
2/7/2021 2:00,124.5,120.57,0.1,15,92.9,1,1,20,5.5419614,0
2/7/2021 3:00,124.5,120.86,0.1,15,92.9,1,1,20,5.5419614,0.6701
2/7/2021 4:00,124.5,123.93,0.1,15,92.9,1,1,20,5.5419614,1.3402
2/7/2021 5:00,124.5,142.09,0.1,15,92.9,1,1,20,5.5419614,2.0103
2/7/2021 6:00,124.5,139.7,0.1,15,92.9,1,1,20,5.63775694,2.0103
2/7/2021 7:00,124.5,138.7,0.1,15,92.9,1,1,20,5.697963275,1.3402
2/7/2021 8:00,124.5,138.32,0.1,15,92.9,1,1,20,5.77823839,0.6701
2/7/2021 9:00,124.5,134.94,0.1,15,92.9,1,1,20,5.77823839,0
2/7/2021 10:00,124.5,129.33,0.1,15,92.9,1,1,20,5.77823839,0.6701
2/7/2021 11:00,124.5,126.9,0.1,15,92.9,1,1,20,5.77823839,1.3402
2/7/2021 12:00,124.5,120.86,0.1,15,92.9,1,1,20,5.77823839,2.0103
2/7/2021 13:00,124.5,113.89,0.1,15,92.9,1,1,20,5.77823839,2.6804
2/7/2021 14:00,124.5,109.53,0.1,15,92.9,1,1,20,5.697963275,3.3505
2/7/2021 15:00,124.5,105.82,0.1,15,92.9,1,1,20,5.63775694,4.0206
2/7/2021 16:00,124.5,118.56,0.1,15,92.9,1,1,20,5.577550605,4.6907
2/7/2021 17:00,124.5,119.99,0.1,15,92.9,1,1,20,5.577550605,5.3608
2/7/2021 18:00,124.5,120.43,0.1,15,92.9,1,1,20,5.577550605,6.0309
2/7/2021 19:00,124.5,120.57,0.1,15,92.9,1,1,20,5.577550605,6.701
2/7/2021 20:00,124.5,119.99,0.1,15,92.9,1,1,20,5.577550605,6.958730769
2/7/2021 21:00,124.5,119.99,0.1,15,92.9,1,1,20,5.577550605,6.958730769
2/7/2021 22:00,124.5,118.56,0.1,15,92.9,1,1,20,5.5419614,6.958730769
2/7/2021 23:00,124.5,100.77,0.1,15,92.9,1,1,20,5.5419614,6.958730769
2/8/2021 0:00,124.5,113.44,0.1,15,92.9,1,1,20,5.749603005,6.958730769
2/8/2021 1:00,124.5,100.77,0.1,15,92.9,1,1,20,5.749603005,6.958730769
2/8/2021 2:00,124.5,99.039,0.1,15,92.9,1,1,20,5.749603005,6.701
2/8/2021 3:00,124.5,98.907,0.1,15,92.9,1,1,20,5.749603005,6.0309
2/8/2021 4:00,124.5,116.62,0.1,15,92.9,1,1,20,5.749603005,5.3608
2/8/2021 5:00,124.5,123.79,0.1,15,92.9,1,1,20,5.749603005,4.6907
2/8/2021 6:00,124.5,125.76,0.1,15,92.9,1,1,20,5.848987735,4.0206
2/8/2021 7:00,124.5,127.76,0.1,15,92.9,1,1,20,5.91144983,3.3505
2/8/2021 8:00,124.5,126.9,0.1,15,92.9,1,1,20,5.99473263,2.6804
2/8/2021 9:00,124.5,123.03,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/8/2021 10:00,124.5,118.28,0.1,15,92.9,1,1,20,5.99473263,1.3402
2/8/2021 11:00,124.5,118.56,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/8/2021 12:00,124.5,116.62,0.1,15,92.9,1,1,20,5.99473263,0
2/8/2021 13:00,124.5,113.44,0.1,15,92.9,1,1,20,5.99473263,0
2/8/2021 14:00,124.5,101.06,0.1,15,92.9,1,1,20,5.91144983,0.6701
2/8/2021 15:00,124.5,101.06,0.1,15,92.9,1,1,20,5.848987735,1.3402
2/8/2021 16:00,124.5,101.06,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/8/2021 17:00,124.5,119.99,0.1,15,92.9,1,1,20,5.786525635,0
2/8/2021 18:00,124.5,123.79,0.1,15,92.9,1,1,20,5.786525635,0
2/8/2021 19:00,124.5,125.76,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/8/2021 20:00,124.5,123.79,0.1,15,92.9,1,1,20,5.786525635,1.3402
2/8/2021 21:00,124.5,123.93,0.1,15,92.9,1,1,20,5.786525635,2.0103
2/8/2021 22:00,124.5,123.79,0.1,15,92.9,1,1,20,5.749603005,2.6804
2/8/2021 23:00,124.5,116.62,0.1,15,92.9,1,1,20,5.749603005,3.3505
2/9/2021 0:00,124.5,120.86,0.1,15,92.9,1,1,20,5.749603005,4.0206
2/9/2021 1:00,124.5,118.56,0.1,15,92.9,1,1,20,5.749603005,3.3505
2/9/2021 2:00,124.5,100.19,0.1,15,92.9,1,1,20,5.749603005,2.6804
2/9/2021 3:00,124.5,100.19,0.1,15,92.9,1,1,20,5.749603005,2.0103
2/9/2021 4:00,124.5,123.79,0.1,15,92.9,1,1,20,5.749603005,1.3402
2/9/2021 5:00,124.5,125.53,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/9/2021 6:00,124.5,139.7,0.1,15,92.9,1,1,20,5.848987735,0
2/9/2021 7:00,124.5,123.79,0.1,15,92.9,1,1,20,5.91144983,0.6701
2/9/2021 8:00,124.5,111.98,0.1,15,92.9,1,1,20,5.99473263,0
2/9/2021 9:00,124.5,98.907,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/9/2021 10:00,124.5,98.384,0.1,15,92.9,1,1,20,5.99473263,1.3402
2/9/2021 11:00,124.5,96.655,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/9/2021 12:00,124.5,96.655,0.1,15,92.9,1,1,20,5.99473263,2.6804
2/9/2021 13:00,124.5,123.79,0.1,15,92.9,1,1,20,5.99473263,3.3505
2/9/2021 14:00,124.5,123.79,0.1,15,92.9,1,1,20,5.91144983,3.3505
2/9/2021 15:00,124.5,125.53,0.1,15,92.9,1,1,20,5.848987735,2.6804
2/9/2021 16:00,124.5,127.45,0.1,15,92.9,1,1,20,5.786525635,2.0103
2/9/2021 17:00,124.5,126.9,0.1,15,92.9,1,1,20,5.786525635,1.3402
2/9/2021 18:00,124.5,126.9,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/9/2021 19:00,124.5,127.34,0.1,15,92.9,1,1,20,5.786525635,0
2/9/2021 20:00,124.5,126.69,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/9/2021 21:00,124.5,125.53,0.1,15,92.9,1,1,20,5.786525635,0
2/9/2021 22:00,124.5,123.93,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/9/2021 23:00,124.5,123.79,0.1,15,92.9,1,1,20,5.749603005,1.3402
2/10/2021 0:00,124.5,161.63,0.1,15,92.9,1,1,20,5.749603005,1.3402
2/10/2021 1:00,124.5,119.08,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/10/2021 2:00,124.5,116.61,0.1,15,92.9,1,1,20,5.749603005,0
2/10/2021 3:00,124.5,115.88,0.1,15,92.9,1,1,20,5.749603005,0
2/10/2021 4:00,124.5,115.14,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/10/2021 5:00,124.5,113.22,0.1,15,92.9,1,1,20,5.749603005,0
2/10/2021 6:00,124.5,112.98,0.1,15,92.9,1,1,20,5.848987735,0.6701
2/10/2021 7:00,124.5,132.07,0.1,15,92.9,1,1,20,5.91144983,1.3402
2/10/2021 8:00,124.5,145.29,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/10/2021 9:00,124.5,139.7,0.1,15,92.9,1,1,20,5.99473263,2.6804
2/10/2021 10:00,124.5,138.7,0.1,15,92.9,1,1,20,5.99473263,3.3505
2/10/2021 11:00,124.5,131.38,0.1,15,92.9,1,1,20,5.99473263,3.3505
2/10/2021 12:00,124.5,112.98,0.1,15,92.9,1,1,20,5.99473263,2.6804
2/10/2021 13:00,124.5,109.86,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/10/2021 14:00,124.5,127.45,0.1,15,92.9,1,1,20,5.91144983,1.3402
2/10/2021 15:00,124.5,129.66,0.1,15,92.9,1,1,20,5.848987735,0.6701
2/10/2021 16:00,124.5,144.57,0.1,15,92.9,1,1,20,5.786525635,0
2/10/2021 17:00,124.5,144.57,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/10/2021 18:00,124.5,144.57,0.1,15,92.9,1,1,20,5.786525635,1.3402
2/10/2021 19:00,124.5,134.94,0.1,15,92.9,1,1,20,5.786525635,2.0103
2/10/2021 20:00,124.5,116.25,0.1,15,92.9,1,1,20,5.786525635,2.6804
2/10/2021 21:00,124.5,115.7,0.1,15,92.9,1,1,20,5.786525635,3.3505
2/10/2021 22:00,124.5,109.86,0.1,15,92.9,1,1,20,5.749603005,4.0206
2/10/2021 23:00,124.5,82.5,0.1,15,92.9,1,1,20,5.749603005,4.0206
2/11/2021 0:00,124.5,113.44,0.1,15,92.9,1,1,20,5.749603005,3.3505
2/11/2021 1:00,124.5,113.44,0.1,15,92.9,1,1,20,5.749603005,2.6804
2/11/2021 2:00,124.5,101.06,0.1,15,92.9,1,1,20,5.749603005,2.0103
2/11/2021 3:00,124.5,99.039,0.1,15,92.9,1,1,20,5.749603005,1.3402
2/11/2021 4:00,124.5,113.44,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/11/2021 5:00,124.5,98.907,0.1,15,92.9,1,1,20,5.749603005,0
2/11/2021 6:00,124.5,98.46,0.1,15,92.9,1,1,20,5.848987735,0.6701
2/11/2021 7:00,124.5,98.46,0.1,15,92.9,1,1,20,5.91144983,1.3402
2/11/2021 8:00,124.5,98.46,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/11/2021 9:00,124.5,98.384,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/11/2021 10:00,124.5,98.384,0.1,15,92.9,1,1,20,5.99473263,1.3402
2/11/2021 11:00,124.5,98.384,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/11/2021 12:00,124.5,95.382,0.1,15,92.9,1,1,20,5.99473263,1.3402
2/11/2021 13:00,124.5,95.382,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/11/2021 14:00,124.5,95.382,0.1,15,92.9,1,1,20,5.91144983,0
2/11/2021 15:00,124.5,113.7,0.1,15,92.9,1,1,20,5.848987735,0.6701
2/11/2021 16:00,124.5,133.29,0.1,15,92.9,1,1,20,5.786525635,1.3402
2/11/2021 17:00,124.5,120.43,0.1,15,92.9,1,1,20,5.786525635,1.3402
2/11/2021 18:00,124.5,118.56,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/11/2021 19:00,124.5,120.57,0.1,15,92.9,1,1,20,5.786525635,0
2/11/2021 20:00,124.5,123.03,0.1,15,92.9,1,1,20,5.786525635,0
2/11/2021 21:00,124.5,123.93,0.1,15,92.9,1,1,20,5.786525635,0.6701
2/11/2021 22:00,124.5,123.79,0.1,15,92.9,1,1,20,5.749603005,1.3402
2/11/2021 23:00,124.5,118.56,0.1,15,92.9,1,1,20,5.749603005,2.0103
2/12/2021 0:00,124.5,120.86,0.1,15,92.9,1,1,20,5.749603005,2.6804
2/12/2021 1:00,124.5,112.98,0.1,15,92.9,1,1,20,5.749603005,2.0103
2/12/2021 2:00,124.5,112.27,0.1,15,92.9,1,1,20,5.749603005,1.3402
2/12/2021 3:00,124.5,123.79,0.1,15,92.9,1,1,20,5.749603005,0.6701
2/12/2021 4:00,124.5,129.33,0.1,15,92.9,1,1,20,5.749603005,0
2/12/2021 5:00,124.5,144.57,0.1,15,92.9,1,1,20,5.749603005,0
2/12/2021 6:00,124.5,144.57,0.1,15,92.9,1,1,20,5.848987735,0
2/12/2021 7:00,124.5,144.57,0.1,15,92.9,1,1,20,5.91144983,0
2/12/2021 8:00,124.5,142.09,0.1,15,92.9,1,1,20,5.99473263,0.6701
2/12/2021 9:00,124.5,137.07,0.1,15,92.9,1,1,20,5.99473263,1.3402
2/12/2021 10:00,124.5,137.07,0.1,15,92.9,1,1,20,5.99473263,2.0103
2/12/2021 11:00,124.5,131.38,0.1,15,92.9,1,1,20,5.99473263,2.6804
2/12/2021 12:00,124.5,127.45,0.1,15,92.9,1,1,20,5.99473263,3.3505
2/12/2021 13:00,124.5,126.9,0.1,15,92.9,1,1,20,5.99473263,4.0206
2/12/2021 14:00,124.5,125.76,0.1,15,92.9,1,1,20,5.91144983,4.6907
2/12/2021 15:00,124.5,123.79,0.1,15,92.9,1,1,20,5.848987735,5.3608
2/12/2021 16:00,124.5,126.9,0.1,15,92.9,1,1,20,5.786525635,6.0309
2/12/2021 17:00,124.5,127.45,0.1,15,92.9,1,1,20,5.786525635,6.701
2/12/2021 18:00,124.5,127.45,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/12/2021 19:00,124.5,127.45,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/12/2021 20:00,124.5,129.33,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/12/2021 21:00,124.5,127.76,0.1,15,92.9,1,1,20,5.786525635,6.958730769
2/12/2021 22:00,124.5,126.9,0.1,15,92.9,1,1,20,5.749603005,6.958730769
2/12/2021 23:00,124.5,123.93,0.1,15,92.9,1,1,20,5.749603005,6.958730769
2/13/2021 0:00,124.5,73.369,0.1,15,92.9,1,1,20,5.556580725,6.958730769
2/13/2021 1:00,124.5,73.369,0.1,15,92.9,1,1,20,5.556580725,6.701
2/13/2021 2:00,124.5,73.369,0.1,15,92.9,1,1,20,5.556580725,6.0309
2/13/2021 3:00,124.5,123.79,0.1,15,92.9,1,1,20,5.556580725,5.3608
2/13/2021 4:00,124.5,129.33,0.1,15,92.9,1,1,20,5.556580725,4.6907
2/13/2021 5:00,124.5,144.57,0.1,15,92.9,1,1,20,5.556580725,4.0206
2/13/2021 6:00,124.5,160.26,0.1,15,92.9,1,1,20,5.652628965,3.3505
2/13/2021 7:00,124.5,137.07,0.1,15,92.9,1,1,20,5.712994125,2.6804
2/13/2021 8:00,124.5,131.38,0.1,15,92.9,1,1,20,5.793480995,2.0103
2/13/2021 9:00,124.5,129.33,0.1,15,92.9,1,1,20,5.793480995,1.3402
2/13/2021 10:00,124.5,129.66,0.1,15,92.9,1,1,20,5.793480995,0.6701
2/13/2021 11:00,124.5,127.76,0.1,15,92.9,1,1,20,5.793480995,0
2/13/2021 12:00,124.5,126.9,0.1,15,92.9,1,1,20,5.793480995,0
2/13/2021 13:00,124.5,126.69,0.1,15,92.9,1,1,20,5.793480995,0
