datetime,Wind Onshore,Wind Offshore,Solar,Hydro,Biomass
1/1/2021 0:00,0.078962211,0.044973545,0,0.249392713,0.552517986
1/1/2021 0:15,0.076630946,0.046560847,0,0.243724696,0.551079137
1/1/2021 0:30,0.071216394,0.053439153,0,0.242105263,0.55059952
1/1/2021 0:45,0.069035533,0.057671958,0,0.241295547,0.55059952
1/1/2021 1:00,0.069411544,0.056084656,0,0.251012146,0.549640288
1/1/2021 1:15,0.067832299,0.054497354,0,0.24048583,0.549160671
1/1/2021 1:30,0.065501034,0.05026455,0,0.238866397,0.549640288
1/1/2021 1:45,0.063545779,0.048148148,0,0.238866397,0.55059952
1/1/2021 2:00,0.06249295,0.042328042,0,0.23805668,0.549640288
1/1/2021 2:15,0.061515322,0.04021164,0,0.234817814,0.549640288
1/1/2021 2:30,0.060086482,0.038624339,0,0.236437247,0.549640288
1/1/2021 2:45,0.057905621,0.04021164,0,0.234008097,0.548681055
1/1/2021 3:00,0.056100771,0.040740741,0,0.247773279,0.548201439
1/1/2021 3:15,0.053393495,0.041269841,0,0.236437247,0.547242206
1/1/2021 3:30,0.050761421,0.042857143,0,0.237246964,0.548201439
1/1/2021 3:45,0.049407783,0.044444444,0,0.234008097,0.548201439
1/1/2021 4:00,0.048806167,0.040740741,0,0.23562753,0.548201439
1/1/2021 4:15,0.047226922,0.03968254,0,0.234008097,0.548681055
1/1/2021 4:30,0.046249295,0.038624339,0,0.233198381,0.547721823
1/1/2021 4:45,0.045196466,0.038095238,0,0.232388664,0.547721823
1/1/2021 5:00,0.043391615,0.046031746,0,0.232388664,0.549640288
1/1/2021 5:15,0.040759541,0.054497354,0,0.232388664,0.552038369
1/1/2021 5:30,0.039481105,0.062433862,0,0.231578947,0.55059952
1/1/2021 5:45,0.037375447,0.066137566,0,0.231578947,0.549160671
1/1/2021 6:00,0.03820267,0.06984127,0,0.232388664,0.553956835
1/1/2021 6:15,0.037751457,0.073015873,0,0.234817814,0.555395683
1/1/2021 6:30,0.03820267,0.068253968,0,0.23562753,0.554916067
1/1/2021 6:45,0.03714984,0.058730159,0,0.236437247,0.5558753
1/1/2021 7:00,0.035946607,0.055555556,0,0.234817814,0.560671463
1/1/2021 7:15,0.037300244,0.052910053,0,0.234008097,0.563069544
1/1/2021 7:30,0.037676255,0.050793651,0,0.234817814,0.564028777
1/1/2021 7:45,0.037601053,0.047089947,0,0.234817814,0.563549161
1/1/2021 8:00,0.038277872,0.050793651,0.000491199,0.232388664,0.569304556
1/1/2021 8:15,0.038879489,0.04973545,0.001719198,0.231578947,0.571223022
1/1/2021 8:30,0.040082722,0.046031746,0.004420794,0.230769231,0.572661871
1/1/2021 8:45,0.039781914,0.043915344,0.009332788,0.23805668,0.573141487
1/1/2021 9:00,0.040834743,0.035978836,0.015963979,0.231578947,0.569304556
1/1/2021 9:15,0.040684339,0.03015873,0.023250102,0.233198381,0.569784173
1/1/2021 9:30,0.039481105,0.029100529,0.032009824,0.238866397,0.574100719
1/1/2021 9:45,0.038729084,0.037037037,0.040442079,0.238866397,0.572661871
1/1/2021 10:00,0.038428276,0.051851852,0.049201801,0.233198381,0.572661871
1/1/2021 10:15,0.03677383,0.06031746,0.057388457,0.234817814,0.574580336
1/1/2021 10:30,0.034968979,0.061375661,0.065493246,0.234817814,0.574100719
1/1/2021 10:45,0.03429216,0.062962963,0.07253377,0.23562753,0.576019185
1/1/2021 11:00,0.033164129,0.064550265,0.079001228,0.234008097,0.575539568
1/1/2021 11:15,0.031810491,0.068253968,0.084731887,0.234008097,0.574580336
1/1/2021 11:30,0.029328821,0.07989418,0.089725747,0.236437247,0.576019185
1/1/2021 11:45,0.028125588,0.082010582,0.093491609,0.23562753,0.574100719
1/1/2021 12:00,0.027072758,0.082010582,0.097994269,0.236437247,0.568345324
1/1/2021 12:15,0.025192705,0.085185185,0.099959067,0.23562753,0.567386091
1/1/2021 12:30,0.024139876,0.092592593,0.099795334,0.237246964,0.56882494
1/1/2021 12:45,0.023011844,0.094708995,0.09750307,0.23805668,0.56882494
1/1/2021 13:00,0.021808611,0.101587302,0.093573475,0.237246964,0.565467626
1/1/2021 13:15,0.021808611,0.107407407,0.089807614,0.237246964,0.561630695
1/1/2021 13:30,0.021733409,0.117989418,0.08514122,0.237246964,0.562589928
1/1/2021 13:45,0.021808611,0.115343915,0.078182562,0.237246964,0.561630695
1/1/2021 14:00,0.022109419,0.108465608,0.069259108,0.236437247,0.560191847
1/1/2021 14:15,0.023087046,0.121693122,0.060499386,0.236437247,0.560191847
1/1/2021 14:30,0.023763865,0.107407407,0.051330332,0.23562753,0.562589928
1/1/2021 14:45,0.024666291,0.086243386,0.042079411,0.23562753,0.561630695
1/1/2021 15:00,0.027298364,0.08042328,0.032664756,0.234817814,0.562589928
1/1/2021 15:15,0.028351194,0.086243386,0.023004503,0.23562753,0.563549161
1/1/2021 15:30,0.029930438,0.095238095,0.014326648,0.236437247,0.563069544
1/1/2021 15:45,0.032186501,0.092063492,0.00736799,0.238866397,0.561630695
1/1/2021 16:00,0.035044181,0.097354497,0.00286533,0.239676113,0.568345324
