datetime,exchange_1_export,exchange_1_import,exchange_2_export,exchange_2_import,exchange_3_export,exchange_3_import,exchange_4_export,exchange_4_import,exchange_5_export,exchange_5_import,exchange_6_export,exchange_6_import,exchange_7_export,exchange_7_import,exchange_8_export,exchange_8_import,exchange_9_export,exchange_9_import,exchange_10_export,exchange_10_import,exchange_11_export,exchange_11_import,exchange_12_export,exchange_12_import,exchange_13_export,exchange_13_import,exchange_14_export,exchange_14_import,exchange_15_export,exchange_15_import,exchange_16_export,exchange_16_import,exchange_17_export,exchange_17_import,exchange_18_export,exchange_18_import,exchange_19_export,exchange_19_import,exchange_20_export,exchange_20_import,exchange_21_export,exchange_21_import,exchange_22_export,exchange_22_import,exchange_23_export,exchange_23_import,exchange_24_export,exchange_24_import,exchange_25_export,exchange_25_import,exchange_26_export,exchange_26_import,exchange_27_export,exchange_27_import,exchange_28_export,exchange_28_import,exchange_29_export,exchange_29_import,exchange_30_export,exchange_30_import,exchange_31_export,exchange_31_import
2039-12-31 00:00:00,1399.0024177516875,0.0,1333.8097817153002,0.0,2889.0879942988768,0.0,1481.4400725258238,0.0,330.1469919043644,0.0,2716.40625690045,0.0,0.0,-225.35878744309105,0.0,-905.8168832978622,586.6278705613288,0.0,189.34455115617396,0.0,877.4432241116751,0.0,43.51340316477693,0.0,4609.3749118060205,0.0,0.0,-6530.590542192081,1271.9673282439137,0.0,0.0,-511.51137025226654,0.0,-147.6621609736026,1673.8296030136585,0.0,0.0,-0.1938182205541544,0.0,-0.0322568037995538,1999.9584977068905,0.0,0.0,-0.0596176358543466,999.9061621331508,0.0,1999.9694982759745,0.0,0.0,-0.025624559969707,0.0,-2.278720557924909,0.6390240652316457,0.0,999.954266096201,0.0,0.0,-0.0360703953975801,0.0,-180.7092035639542,0.2533630753750513,0.0
2039-12-31 01:00:00,1399.0024177516875,0.0,1333.8097817153002,0.0,2889.0879942988768,0.0,1481.4400725258238,0.0,330.1469919043644,0.0,2716.40625690045,0.0,0.0,-225.35878744309105,0.0,-905.8168832978622,586.6278705613288,0.0,189.34455115617396,0.0,877.4432241116751,0.0,43.51340316477693,0.0,4609.3749118060205,0.0,0.0,-6530.590542192081,1271.9673282439137,0.0,0.0,-511.51137025226654,0.0,-147.6621609736026,1673.8296030136585,0.0,0.0,-0.1938182205541544,0.0,-0.0322568037995538,1999.9584977068905,0.0,0.0,-0.0596176358543466,999.9061621331508,0.0,1999.9694982759745,0.0,0.0,-0.025624559969707,0.0,-2.278720557924909,0.6390240652316457,0.0,999.954266096201,0.0,0.0,-0.0360703953975801,0.0,-180.7092035639542,0.2533630753750513,0.0
2039-12-31 02:00:00,1399.0024177516875,0.0,1333.8097817153002,0.0,2889.0879942988768,0.0,1481.4400725258238,0.0,330.1469919043644,0.0,2716.40625690045,0.0,0.0,-225.35878744309105,0.0,-905.8168832978622,586.6278705613288,0.0,189.34455115617396,0.0,877.4432241116751,0.0,43.51340316477693,0.0,4609.3749118060205,0.0,0.0,-6530.590542192081,1271.9673282439137,0.0,0.0,-511.51137025226654,0.0,-147.6621609736026,1673.8296030136585,0.0,0.0,-0.1938182205541544,0.0,-0.0322568037995538,1999.9584977068905,0.0,0.0,-0.0596176358543466,999.9061621331508,0.0,1999.9694982759745,0.0,0.0,-0.025624559969707,0.0,-2.278720557924909,0.6390240652316457,0.0,999.954266096201,0.0,0.0,-0.0360703953975801,0.0,-180.7092035639542,0.2533630753750513,0.0
2039-12-31 03:00:00,3295.9630334145604,0.0,995.549975022767,0.0,2745.751264094362,0.0,1188.7345776183454,0.0,296.9149979729585,0.0,2542.487443282412,0.0,315.43990527449773,0.0,0.0,-896.7225406494081,430.4572334328747,0.0,80.8087145999557,0.0,833.5241580417049,0.0,0.0,-65.98172423947044,4376.343747348599,0.0,0.0,-6530.59096374199,1048.24127272538,0.0,0.0,-425.326048873185,0.0,-59.99340296703566,1787.3511380137652,0.0,0.0,-0.2128215104588327,0.0,-0.0264733652946493,1999.9677615740893,0.0,0.0,-0.0524611049457426,999.925078476657,0.0,1999.9702964774108,0.0,0.0,-0.0250829121552787,0.0,-0.4455733908675116,181.84285626807645,0.0,999.9564208697448,0.0,0.0,-0.0351488828089209,0.0,-195.5992944090392,0.2412399186311787,0.0
2039-12-31 04:00:00,3295.9630334145604,0.0,995.549975022767,0.0,2745.751264094362,0.0,1188.7345776183454,0.0,296.9149979729585,0.0,2542.487443282412,0.0,315.43990527449773,0.0,0.0,-896.7225406494081,430.4572334328747,0.0,80.8087145999557,0.0,833.5241580417049,0.0,0.0,-65.98172423947044,4376.343747348599,0.0,0.0,-6530.59096374199,1048.24127272538,0.0,0.0,-425.326048873185,0.0,-59.99340296703566,1787.3511380137652,0.0,0.0,-0.2128215104588327,0.0,-0.0264733652946493,1999.9677615740893,0.0,0.0,-0.0524611049457426,999.925078476657,0.0,1999.9702964774108,0.0,0.0,-0.0250829121552787,0.0,-0.4455733908675116,181.84285626807645,0.0,999.9564208697448,0.0,0.0,-0.0351488828089209,0.0,-195.5992944090392,0.2412399186311787,0.0
2039-12-31 05:00:00,3295.9630334145604,0.0,995.549975022767,0.0,2745.751264094362,0.0,1188.7345776183454,0.0,296.9149979729585,0.0,2542.487443282412,0.0,315.43990527449773,0.0,0.0,-896.7225406494081,430.4572334328747,0.0,80.8087145999557,0.0,833.5241580417049,0.0,0.0,-65.98172423947044,4376.343747348599,0.0,0.0,-6530.59096374199,1048.24127272538,0.0,0.0,-425.326048873185,0.0,-59.99340296703566,1787.3511380137652,0.0,0.0,-0.2128215104588327,0.0,-0.0264733652946493,1999.9677615740893,0.0,0.0,-0.0524611049457426,999.925078476657,0.0,1999.9702964774108,0.0,0.0,-0.0250829121552787,0.0,-0.4455733908675116,181.84285626807645,0.0,999.9564208697448,0.0,0.0,-0.0351488828089209,0.0,-195.5992944090392,0.2412399186311787,0.0
2039-12-31 06:00:00,0.0,-1633.9452679783003,0.0,-709.8059335913872,146.04505536473377,0.0,1203.9300444639264,0.0,0.0,-129.57792564393148,892.9126749190261,0.0,0.0,-413.08368458809343,0.0,-891.1156418031942,0.0,-312.6236042937653,0.0,-1384.0616276617225,248.1237321098857,0.0,0.0,-60.29581288918771,4356.1130145099,0.0,0.0,-6530.558872198942,0.0,-270.98048855711073,0.0,-462.0734037507215,0.0,-188.9668515460419,1909.1901027698525,0.0,0.0,-0.205193284738704,0.0,-0.0202338798080675,1999.9765926036744,0.0,0.0,-0.0263306830182927,999.9691678578577,0.0,1999.978120552227,0.0,0.0,-0.0192883674377174,0.0,-0.6332009570564088,621.3140414579831,0.0,999.9720193187386,0.0,0.0,-0.0243294063206872,0.0,-940.5533297345302,0.2226647582231607,0.0
2039-12-31 07:00:00,0.0,-1633.9452679783003,0.0,-709.8059335913872,146.04505536473377,0.0,1203.9300444639264,0.0,0.0,-129.57792564393148,892.9126749190261,0.0,0.0,-413.08368458809343,0.0,-891.1156418031942,0.0,-312.6236042937653,0.0,-1384.0616276617225,248.1237321098857,0.0,0.0,-60.29581288918771,4356.1130145099,0.0,0.0,-6530.558872198942,0.0,-270.98048855711073,0.0,-462.0734037507215,0.0,-188.9668515460419,1909.1901027698525,0.0,0.0,-0.205193284738704,0.0,-0.0202338798080675,1999.9765926036744,0.0,0.0,-0.0263306830182927,999.9691678578577,0.0,1999.978120552227,0.0,0.0,-0.0192883674377174,0.0,-0.6332009570564088,621.3140414579831,0.0,999.9720193187386,0.0,0.0,-0.0243294063206872,0.0,-940.5533297345302,0.2226647582231607,0.0
2039-12-31 08:00:00,0.0,-1633.9452679783003,0.0,-709.8059335913872,146.04505536473377,0.0,1203.9300444639264,0.0,0.0,-129.57792564393148,892.9126749190261,0.0,0.0,-413.08368458809343,0.0,-891.1156418031942,0.0,-312.6236042937653,0.0,-1384.0616276617225,248.1237321098857,0.0,0.0,-60.29581288918771,4356.1130145099,0.0,0.0,-6530.558872198942,0.0,-270.98048855711073,0.0,-462.0734037507215,0.0,-188.9668515460419,1909.1901027698525,0.0,0.0,-0.205193284738704,0.0,-0.0202338798080675,1999.9765926036744,0.0,0.0,-0.0263306830182927,999.9691678578577,0.0,1999.978120552227,0.0,0.0,-0.0192883674377174,0.0,-0.6332009570564088,621.3140414579831,0.0,999.9720193187386,0.0,0.0,-0.0243294063206872,0.0,-940.5533297345302,0.2226647582231607,0.0
2039-12-31 09:00:00,0.0,-991.8398071584132,0.0,-371.9682588539376,890.899728914374,0.0,2310.9813492169874,0.0,119.74625507364414,0.0,1823.130431992818,0.0,1069.081481737076,0.0,0.0,-81.41317201470272,111.21632795204454,0.0,0.0,-1051.682980917775,589.7095612366804,0.0,317.6030100691668,0.0,4611.093423962917,0.0,0.0,-6530.587596688185,0.0,-29.46690276249268,109.39765698208078,0.0,103.46580839290591,0.0,1999.919962586904,0.0,0.0,-0.058054090346926,0.0,-0.0209702858609651,1999.9757761501623,0.0,0.0,-0.0257599215448301,999.9699375763792,0.0,1999.9725485916767,0.0,0.0,-0.023506363438368,0.0,-0.686659395439115,431.2778582291599,0.0,999.963649739894,0.0,0.0,-0.0303672506774416,0.0,-284.5783752105485,0.2278513795766084,0.0
