name,technology,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,max_power,min_power,unit_operator,node
demand_348,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,65
demand_349,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,74
demand_35,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,112
demand_350,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,163
demand_351_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,74
demand_352,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,38
demand_353_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,74
demand_354,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,148
demand_356,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,105
demand_36,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,112
demand_360_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,12
demand_363,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,117
demand_364,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,194
demand_365,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,4
demand_366,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,10
demand_367,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,153
demand_368,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,46
demand_369,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,157
demand_370,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,12
demand_371,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,12
demand_372,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,12
demand_373,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,48
demand_374,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,111
demand_375,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,10
demand_376,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,33
demand_377,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,16
demand_378,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,177
demand_379,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,177
demand_37_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,139
demand_38,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,4
demand_380,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,77
demand_381,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,130
demand_382_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,28
demand_383,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,28
demand_384_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,141
demand_385_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,55
demand_386,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,79
demand_387,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,33
demand_388,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,33
demand_389,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,100
demand_39,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,34
demand_390,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,44
demand_391_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,152
demand_392,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,92
demand_393,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,191
demand_394,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,106
demand_395,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,95
demand_396,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,52
demand_397,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,135
demand_398,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,45
demand_399,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,170
demand_4,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,96
demand_40,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,188
demand_400,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,79
demand_401,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,110
demand_402,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,50
demand_403_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,7
demand_405,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,46
demand_406,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,86
demand_409,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,170
demand_41,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,116
demand_410,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,52
demand_411,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,47
demand_412,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,99
demand_413_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,42
demand_414,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,97
demand_415,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,97
demand_417,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,195
demand_418,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,72
demand_421_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,130
demand_422,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,42
demand_423,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,46
demand_424,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,10
demand_425,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,144
demand_426,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,144
demand_427,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,10
demand_428,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,107
demand_429,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,31
demand_42_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,136
demand_43,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,94
demand_430,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,142
demand_431,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,31
demand_432,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,24
demand_433,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,120
demand_434,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,120
demand_435,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,65
demand_436,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,122
demand_437,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,122
demand_438,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,146
demand_439,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,146
demand_44,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,65
demand_440,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,50
demand_441,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,127
demand_442,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,127
demand_443,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,37
demand_444,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,37
demand_445,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,189
demand_446,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,75
demand_447,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,75
demand_448,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,184
demand_449,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,92
demand_45,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,183
demand_450_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,184
demand_451,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,184
demand_452,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,93
demand_453,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,93
demand_454,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,102
demand_455,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,128
demand_456,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,159
demand_457,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,92
demand_458_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,184
demand_459,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,92
demand_460,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,92
demand_461,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,39
demand_462,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,39
demand_463,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,171
demand_464,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,80
demand_465,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,80
demand_466,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,35
demand_467,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,35
demand_468,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,59
demand_469,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,162
demand_46_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,65
demand_47,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,65
demand_470,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,27
demand_471,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,80
demand_472,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,134
demand_473,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,27
demand_474,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,49
demand_475,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,49
demand_476,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,118
demand_477,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,118
demand_478,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,134
demand_479,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,43
demand_48,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,65
demand_480,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,43
demand_481,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,124
demand_482,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,144
demand_483,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,198
demand_484,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,198
demand_485,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,29
demand_486,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,69
demand_487,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,69
demand_488,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,42
demand_489,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,6
demand_49,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,91
demand_490,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,6
demand_491,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,191
demand_492,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,135
demand_493,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,152
demand_494,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,135
demand_495,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,104
demand_50,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,91
demand_51,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,131
demand_52_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,10
demand_53,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,66
demand_54,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,153
demand_55,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,153
demand_56_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,42
demand_57,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,10
demand_58,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,10
demand_59,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,169
demand_5_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,144
demand_6,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,77
demand_60,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,14
demand_61_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,82
demand_62,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,169
demand_63,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,146
demand_64,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,64
demand_66,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,172
demand_67,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,169
demand_68_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,199
demand_69_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,98
demand_7,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,77
demand_70,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,1
demand_71,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,30
demand_72,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,158
demand_73,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,132
demand_74_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,67
demand_75,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,150
demand_76,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,47
demand_77,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,167
demand_78_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,41
demand_79,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,17
demand_8,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,145
demand_80,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,17
demand_81,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,107
demand_82,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,112
demand_83,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,110
demand_84,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,110
demand_85,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,115
demand_86_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,18
demand_87_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,40
demand_88,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,19
demand_89,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,159
demand_9,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,145
demand_90,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,111
demand_91,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,18
demand_92,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,18
demand_93,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,185
demand_94_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,8
demand_95_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,133
demand_96_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,18
demand_98,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,13
demand_99_220kV,inflex_demand,naive_eom,naive_redispatch,naive_eom,naive_eom,1000000,0,eom_de,114
