datetime,DE_CH_merged_relation/14650683-220-a+2_export,DE_CH_merged_relation/14650683-220-a+2_import,DE_CH_merged_way/50306784-2-220+1_export,DE_CH_merged_way/50306784-2-220+1_import,DE_CH_merged_relation/3916226-380-c+3_export,DE_CH_merged_relation/3916226-380-c+3_import,DE_CH_merged_way/195538144-1-380+6_export,DE_CH_merged_way/195538144-1-380+6_import,DE_CH_merged_way/195538144-2-220+4_export,DE_CH_merged_way/195538144-2-220+4_import,DE_CH_merged_way/27854188-2-220+1_export,DE_CH_merged_way/27854188-2-220+1_import,DE_CH_merged_way/50306784-1-380+1_export,DE_CH_merged_way/50306784-1-380+1_import,DE_CH_merged_way/62332171-380+3_export,DE_CH_merged_way/62332171-380+3_import,DE_CH_relation/3915993-380-c_export,DE_CH_relation/3915993-380-c_import,DE_CH_way/1327046560-380_export,DE_CH_way/1327046560-380_import,DE_CH_relation/3916522-380-a_export,DE_CH_relation/3916522-380-a_import,DE_CH_relation/5603845-380_export,DE_CH_relation/5603845-380_import,DE_CH_relation/5603846-380_export,DE_CH_relation/5603846-380_import,DE_DK_relation/12842815-400_export,DE_DK_relation/12842815-400_import,DE_DK_way/907517163-380_export,DE_DK_way/907517163-380_import,DE_DK_relation/3732382-400-a_export,DE_DK_relation/3732382-400-a_import,DE_AT_way/48616848-380_export,DE_AT_way/48616848-380_import,DE_AT_merged_way/26971631-220+1_export,DE_AT_merged_way/26971631-220+1_import,DE_AT_merged_way/30970013-2-220+3_export,DE_AT_merged_way/30970013-2-220+3_import,DE_AT_merged_way/30970013-1-380+3_export,DE_AT_merged_way/30970013-1-380+3_import,DE_AT_way/133787551-220_export,DE_AT_way/133787551-220_import,DE_AT_way/125690613-220_export,DE_AT_way/125690613-220_import,DE_AT_way/125690616-220_export,DE_AT_way/125690616-220_import,DE_AT_relation/1750800-220-b_export,DE_AT_relation/1750800-220-b_import,DE_CZ_way/157331464-380_export,DE_CZ_way/157331464-380_import,DE_CZ_relation/395087-380_export,DE_CZ_relation/395087-380_import,DE_CZ_relation/965662-380_export,DE_CZ_relation/965662-380_import,DE_PL_relation/1188569-400_export,DE_PL_relation/1188569-400_import,DE_PL_relation/2239286-400_export,DE_PL_relation/2239286-400_import,DE_PL_relation/3730417-380_export,DE_PL_relation/3730417-380_import,DE_PL_relation/3730418-380_export,DE_PL_relation/3730418-380_import,DE_LU_relation/3756857-220-c_export,DE_LU_relation/3756857-220-c_import,DE_LU_relation/3756858-220-b_export,DE_LU_relation/3756858-220-b_import,DE_LU_merged_way/33813956-220+2_export,DE_LU_merged_way/33813956-220+2_import,DE_LU_way/89176927-220_export,DE_LU_way/89176927-220_import,DE_FR_relation/3717718-400_export,DE_FR_relation/3717718-400_import,DE_FR_relation/3717719-220_export,DE_FR_relation/3717719-220_import,DE_FR_relation/3756990-380_export,DE_FR_relation/3756990-380_import,DE_FR_relation/6170191-400_export,DE_FR_relation/6170191-400_import,DE_FR_relation/3756991-220_export,DE_FR_relation/3756991-220_import,DE_NL_merged_way/24846754-380+7_export,DE_NL_merged_way/24846754-380+7_import,DE_NL_merged_way/29291584-380+4_export,DE_NL_merged_way/29291584-380+4_import,DE_NL_relation/1637163-380_export,DE_NL_relation/1637163-380_import,DE_NL_relation/9981859-380_export,DE_NL_relation/9981859-380_import,DE_NL_merged_way/521228484-380+9_export,DE_NL_merged_way/521228484-380+9_import,DE_SE_export,DE_SE_import,DE_BE_export,DE_BE_import,DE_NO_export,DE_NO_import
21-04-23 19:00,0,-1.379025,0,-2.764125,0,-4.768875,0,-4.768875,0,-1.379025,0,-2.764125,0,-9.53775,0,-9.53775,0,-4.768875,0,-4.768875,0,-4.768875,0,-4.768875,0,-4.768875,0,-112.4314,0,-213.6372,0,-112.4314,0,-160.573725,0,-160.573725,0,-23.236575,0,-80.2632,0,-46.47315,0,-46.47315,0,-46.47315,0,-23.236575,0,-243,0,-121.5,0,-121.5,0,0,0,0,0,0,0,0,94.25,0,94.25,0,94.25,0,94.25,0,0,-15.9537,0,-4.3878,0,-30.317,0,-15.9537,0,-4.3878,0,0,0,0,0,0,0,0,0,0,0,-235,807.25,0,0,-731.25
21-04-23 20:00,0,-1.14635,0,-2.29775,0,-3.96425,0,-3.96425,0,-1.14635,0,-2.29775,0,-7.9285,0,-7.9285,0,-3.96425,0,-3.96425,0,-3.96425,0,-3.96425,0,-3.96425,0,-187.1079,0,-355.5342,0,-187.1079,207.6516,0,207.6516,0,30.0492,0,103.7952,0,60.0984,0,60.0984,0,60.0984,0,30.0492,0,0,-386.5,0,-193.25,0,-193.25,0,0,0,0,0,0,0,0,87.6875,0,87.6875,0,87.6875,0,87.6875,0,108.5301,0,29.8494,0,206.241,0,108.5301,0,29.8494,0,0,0,0,0,0,0,0,0,0,0,0,-569,963.25,0,0,-739.25
21-04-23 21:00,0,-1.912475,0,-3.833375,0,-6.613625,0,-6.613625,0,-1.912475,0,-3.833375,0,-13.22725,0,-13.22725,0,-6.613625,0,-6.613625,0,-6.613625,0,-6.613625,0,-6.613625,0,-246.5927,0,-468.5646,0,-246.5927,0,-67.266225,0,-67.266225,0,-9.734075,0,-33.6232,0,-19.46815,0,-19.46815,0,-19.46815,0,-9.734075,0,-453.5,0,-226.75,0,-226.75,0,0,0,0,0,0,0,0,71,0,71,0,71,0,71,0,152.5713,0,41.9622,0,289.933,0,152.5713,0,41.9622,0,0,0,0,0,0,0,0,0,0,0,0,-617,932,0,0,-681
21-04-23 22:00,0,-2.6786,0,-5.369,0,-9.263,0,-9.263,0,-2.6786,0,-5.369,0,-18.526,0,-18.526,0,-9.263,0,-9.263,0,-9.263,0,-9.263,0,-9.263,0,-248.3234,0,-471.8532,0,-248.3234,0,-51.2343,0,-51.2343,0,-7.4141,0,-25.6096,0,-14.8282,0,-14.8282,0,-14.8282,0,-7.4141,0,-463,0,-231.5,0,-231.5,0,0,0,0,0,0,0,0,71.375,0,71.375,0,71.375,0,71.375,0,207.1734,0,56.9796,0,393.694,0,207.1734,0,56.9796,0,0,0,0,0,0,0,0,0,0,0,0,-617,984.75,0,0,-124.75
21-04-23 23:00,0,-0.46535,0,-0.93275,0,-1.60925,0,-1.60925,0,-0.46535,0,-0.93275,0,-3.2185,0,-3.2185,0,-1.60925,0,-1.60925,0,-1.60925,0,-1.60925,0,-1.60925,0,-220.2476,0,-418.5048,0,-220.2476,37.068525,0,37.068525,0,5.364175,0,18.5288,0,10.72835,0,10.72835,0,10.72835,0,5.364175,0,0,-379,0,-189.5,0,-189.5,0,0,0,0,0,0,0,0,61.4375,0,61.4375,0,61.4375,0,61.4375,0,95.4975,0,26.265,0,181.475,0,95.4975,0,26.265,0,0,0,0,0,0,0,0,0,0,0,0,-618,991.5,0,0,-1
22-04-23 0:00,0,-0.005675,0,-0.011375,0,-0.019625,0,-0.019625,0,-0.005675,0,-0.011375,0,-0.03925,0,-0.03925,0,-0.019625,0,-0.019625,0,-0.019625,0,-0.019625,0,-0.019625,0,-216.9144,0,-412.1712,0,-216.9144,0,-6.531525,0,-6.531525,0,-0.945175,0,-3.2648,0,-1.89035,0,-1.89035,0,-1.89035,0,-0.945175,0,-417.5,0,-208.75,0,-208.75,0,0,0,0,0,0,0,0,59.4375,0,59.4375,0,59.4375,0,59.4375,0,101.7891,0,27.9954,0,193.431,0,101.7891,0,27.9954,0,0,0,0,0,0,0,0,0,0,0,0,-617,991.75,0,83.5,0
22-04-23 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3504,0,-407.2992,0,-214.3504,293.66415,0,293.66415,0,42.49605,0,146.7888,0,84.9921,0,84.9921,0,84.9921,0,42.49605,0,0,-454,0,-227,0,-227,0,0,0,0,0,0,0,0,51.1875,0,51.1875,0,51.1875,0,51.1875,0,113.6982,0,31.2708,0,216.062,0,113.6982,0,31.2708,0,0,0,0,0,0,0,0,0,0,0,0,-618,996.75,0,8,0
22-04-23 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-207.9404,0,-395.1192,0,-207.9404,283.48515,0,283.48515,0,41.02305,0,141.7008,0,82.0461,0,82.0461,0,82.0461,0,41.02305,0,0,-436,0,-218,0,-218,0,0,0,0,0,0,0,0,45.25,0,45.25,0,45.25,0,45.25,0,43.1424,0,11.8656,0,81.984,0,43.1424,0,11.8656,0,0,0,0,0,0,0,0,0,0,0,0,-617,839.5,0,91,0
22-04-23 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.400075,0,-65.400075,0,-9.464025,0,-32.6904,0,-18.92805,0,-18.92805,0,-18.92805,0,-9.464025,0,-355.5,0,-177.75,0,-177.75,0,0,0,0,0,0,0,0,37.3125,0,37.3125,0,37.3125,0,37.3125,0,0,-54.8268,0,-15.0792,0,-104.188,0,-54.8268,0,-15.0792,0,0,0,0,0,0,0,0,0,0,0,-617,663.75,0,0,-12.25
22-04-23 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.01095,0,-48.01095,0,-6.94765,0,-23.9984,0,-13.8953,0,-13.8953,0,-13.8953,0,-6.94765,0,-356.5,0,-178.25,0,-178.25,0,0,0,0,0,0,0,0,36.75,0,36.75,0,36.75,0,36.75,0,0,-56.175,0,-15.45,0,-106.75,0,-56.175,0,-15.45,0,0,0,0,0,0,0,0,0,0,0,-617,695.25,0,0,-566.25
22-04-23 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90.08415,0,-90.08415,0,-13.03605,0,-45.0288,0,-26.0721,0,-26.0721,0,-26.0721,0,-13.03605,0,-372.5,0,-186.25,0,-186.25,0,0,0,0,0,0,0,0,36.9375,0,36.9375,0,36.9375,0,36.9375,0,0,-86.5095,0,-23.793,0,-164.395,0,-86.5095,0,-23.793,0,0,0,0,0,0,0,0,0,0,0,-618,822,0,0,-584.5
22-04-23 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.299625,0,-12.299625,0,-1.779875,0,-6.148,0,-3.55975,0,-3.55975,0,-3.55975,0,-1.779875,132,0,66,0,66,0,0,0,0,0,0,0,0,0,29.8125,0,29.8125,0,29.8125,0,29.8125,0,0,-53.7033,0,-14.7702,0,-102.053,0,-53.7033,0,-14.7702,0,0,0,0,0,0,0,0,0,0,0,-618,914.25,0,0,-657.25
22-04-23 7:00,0,-0.9988,0,-2.002,0,-3.454,0,-3.454,0,-0.9988,0,-2.002,0,-6.908,0,-6.908,0,-3.454,0,-3.454,0,-3.454,0,-3.454,0,-3.454,0,-199.4792,0,-379.0416,0,-199.4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119,0,-59.5,0,-59.5,209.7352,0,209.7352,0,199.2648,0,199.2648,0,50.4375,0,50.4375,0,50.4375,0,50.4375,0,119.9898,0,33.0012,0,228.018,0,119.9898,0,33.0012,0,219.8125,0,219.8125,0,109.90625,0,109.90625,0,219.8125,0,0,-618,951.75,0,0,-326
22-04-23 8:00,0,-3.229075,0,-6.472375,0,-11.166625,0,-11.166625,0,-3.229075,0,-6.472375,0,-22.33325,0,-22.33325,0,-11.166625,0,-11.166625,0,-11.166625,0,-11.166625,0,-11.166625,0,-190.1206,0,-361.2588,0,-190.1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-213,0,-106.5,0,-106.5,127.6872,0,127.6872,0,121.3128,0,121.3128,0,59.0625,0,59.0625,0,59.0625,0,59.0625,0,0,0,0,0,0,0,0,0,0,0,239.0625,0,239.0625,0,119.53125,0,119.53125,0,239.0625,0,0,-618,932.75,0,99,0
22-04-23 9:00,0,-4.852125,0,-9.725625,0,-16.779375,0,-16.779375,0,-4.852125,0,-9.725625,0,-33.55875,0,-33.55875,0,-16.779375,0,-16.779375,0,-16.779375,0,-16.779375,0,-16.779375,0,-200.3125,0,-380.625,0,-200.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-226,0,-113,0,-113,89.2272,0,89.2272,0,84.7728,0,84.7728,0,68.125,0,68.125,0,68.125,0,68.125,0,0,0,0,0,0,0,0,0,0,0,241.9375,0,241.9375,0,120.96875,0,120.96875,0,241.9375,0,0,-618,970.75,0,671.5,0
22-04-23 10:00,0,-4.636475,0,-9.293375,0,-16.033625,0,-16.033625,0,-4.636475,0,-9.293375,0,-32.06725,0,-32.06725,0,-16.033625,0,-16.033625,0,-16.033625,0,-16.033625,0,-16.033625,0,-153.199,0,-291.102,0,-153.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200.5,0,-100.25,0,-100.25,79.2276,0,79.2276,0,75.2724,0,75.2724,0,83,0,83,0,83,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-618,987.5,0,0,0
22-04-23 11:00,0,-6.91215,0,-13.85475,0,-23.90325,0,-23.90325,0,-6.91215,0,-13.85475,0,-47.8065,0,-47.8065,0,-23.90325,0,-23.90325,0,-23.90325,0,-23.90325,0,-23.90325,0,-26.6015,0,-50.547,0,-26.6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.5,0,-25.25,0,-25.25,59.9976,0,59.9976,0,57.0024,0,57.0024,0,79.375,0,79.375,0,79.375,0,79.375,0,0,0,0,0,0,0,0,0,0,0,0,-11.375,0,-11.375,0,-5.6875,0,-5.6875,0,-11.375,0,-110,0,0,0,0
22-04-23 12:00,0,-7.224275,0,-14.480375,0,-24.982625,0,-24.982625,0,-7.224275,0,-14.480375,0,-49.96525,0,-49.96525,0,-24.982625,0,-24.982625,0,-24.982625,0,-24.982625,0,-24.982625,20.8966,0,39.7068,0,20.8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,0,-42.5,0,-42.5,70.51,0,70.51,0,66.99,0,66.99,0,75.625,0,75.625,0,75.625,0,75.625,0,0,0,0,0,0,0,0,0,0,0,0,-6.0625,0,-6.0625,0,-3.03125,0,-3.03125,0,-6.0625,0,0,998.5,0,0,0
22-04-23 13:00,0,-4.66485,0,-9.35025,0,-16.13175,0,-16.13175,0,-4.66485,0,-9.35025,0,-32.2635,0,-32.2635,0,-16.13175,0,-16.13175,0,-16.13175,0,-16.13175,0,-16.13175,0,-41.665,0,-79.17,0,-41.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.5,0,83.75,0,83.75,0,116.9184,0,116.9184,0,111.0816,0,111.0816,0,71.75,0,71.75,0,71.75,0,71.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.25,0,0,0
22-04-23 14:00,0,-0.607225,0,-1.217125,0,-2.099875,0,-2.099875,0,-0.607225,0,-1.217125,0,-4.19975,0,-4.19975,0,-2.099875,0,-2.099875,0,-2.099875,0,-2.099875,0,-2.099875,30.127,0,57.246,0,30.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,28,0,28,0,138.7124,0,138.7124,0,131.7876,0,131.7876,0,60.4375,0,60.4375,0,60.4375,0,60.4375,0,83.3637,0,22.9278,0,158.417,0,83.3637,0,22.9278,0,0,0,0,0,0,0,0,0,0,0,0,-452,721.5,0,0,0
22-04-23 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.7541,0,-109.7418,0,-57.7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.5,0,-9.25,0,-9.25,168.4548,0,168.4548,0,160.0452,0,160.0452,0,51.375,0,51.375,0,51.375,0,51.375,0,0,-165.8286,0,-45.6084,0,-315.126,0,-165.8286,0,-45.6084,0,0,0,0,0,0,0,0,0,0,0,-613,601.5,0,732,0
22-04-23 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.45015,0,300.45015,0,43.47805,0,150.1808,0,86.9561,0,86.9561,0,86.9561,0,43.47805,0,0,-53,0,-26.5,0,-26.5,172.5572,0,172.5572,0,163.9428,0,163.9428,0,64.1875,0,64.1875,0,64.1875,0,64.1875,0,0,-213.6897,0,-58.7718,0,-406.077,0,-213.6897,0,-58.7718,0,0,0,0,0,0,0,0,0,0,0,-618,607,0,131.25,0
22-04-23 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.281175,0,210.281175,0,30.429725,0,105.1096,0,60.85945,0,60.85945,0,60.85945,0,30.429725,0,21,0,10.5,0,10.5,0,0,0,0,0,0,0,0,0,66.625,0,66.625,0,66.625,0,66.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-618,392.75,0,0,-462.25
22-04-23 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.039925,0,206.039925,0,29.815975,0,102.9896,0,59.63195,0,59.63195,0,59.63195,0,29.815975,0,147,0,73.5,0,73.5,0,0,0,0,0,0,0,0,0,60.1875,0,60.1875,0,60.1875,0,60.1875,0,0,-203.1288,0,-55.8672,0,-386.008,0,-203.1288,0,-55.8672,0,0,0,0,0,0,0,0,0,0,0,-618,722.25,0,0,-870.75
22-04-23 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.3839,0,211.3839,0,30.5893,0,105.6608,0,61.1786,0,61.1786,0,61.1786,0,30.5893,0,0,-365.5,0,-182.75,0,-182.75,0,0,0,0,0,0,0,0,62.3125,0,62.3125,0,62.3125,0,62.3125,0,0,-172.5696,0,-47.4624,0,-327.936,0,-172.5696,0,-47.4624,0,0,0,0,0,0,0,0,0,0,0,-618,920,0,0,-787.25
22-04-23 20:00,0,-0.573175,0,-1.148875,0,-1.982125,0,-1.982125,0,-0.573175,0,-1.148875,0,-3.96425,0,-3.96425,0,-1.982125,0,-1.982125,0,-1.982125,0,-1.982125,0,-1.982125,0,0,0,0,0,0,239.800275,0,239.800275,0,34.701425,0,119.8648,0,69.40285,0,69.40285,0,69.40285,0,34.701425,0,0,-437,0,-218.5,0,-218.5,0,0,0,0,0,0,0,0,69,0,69,0,69,0,69,0,0,-15.0549,0,-4.1406,0,-28.609,0,-15.0549,0,-4.1406,0,0,0,0,0,0,0,0,0,0,0,-618,864.75,0,0,-793
22-04-23 21:00,0,-1.23715,0,-2.47975,0,-4.27825,0,-4.27825,0,-1.23715,0,-2.47975,0,-8.5565,0,-8.5565,0,-4.27825,0,-4.27825,0,-4.27825,0,-4.27825,0,-4.27825,0,0,0,0,0,0,299.43225,0,299.43225,0,43.33075,0,149.672,0,86.6615,0,86.6615,0,86.6615,0,43.33075,0,453.5,0,226.75,0,226.75,0,101.5344,0,101.5344,0,96.4656,0,96.4656,0,89.75,0,89.75,0,89.75,0,89.75,0,72.5781,0,19.9614,0,137.921,0,72.5781,0,19.9614,0,0,0,0,0,0,0,0,0,0,0,0,-618,685,0,0,-811.5
22-04-23 22:00,0,-0.607225,0,-1.217125,0,-2.099875,0,-2.099875,0,-0.607225,0,-1.217125,0,-4.19975,0,-4.19975,0,-2.099875,0,-2.099875,0,-2.099875,0,-2.099875,0,-2.099875,0,0,0,0,0,0,331.32645,0,331.32645,0,47.94615,0,165.6144,0,95.8923,0,95.8923,0,95.8923,0,47.94615,0,346,0,173,0,173,0,0,-15.1276,0,-15.1276,0,-14.3724,0,-14.3724,77.375,0,77.375,0,77.375,0,77.375,0,32.8062,0,9.0228,0,62.342,0,32.8062,0,9.0228,0,0,-0.1875,0,-0.1875,0,-0.09375,0,-0.09375,0,-0.1875,0,-617,682.5,0,0,-804.5
22-04-23 23:00,0,-0.07945,0,-0.15925,0,-0.27475,0,-0.27475,0,-0.07945,0,-0.15925,0,-0.5495,0,-0.5495,0,-0.27475,0,-0.27475,0,-0.27475,0,-0.27475,0,-0.27475,0,0,0,0,0,0,303.758325,0,303.758325,0,43.956775,0,151.8344,0,87.91355,0,87.91355,0,87.91355,0,43.956775,0,326,0,163,0,163,0,5.8972,0,5.8972,0,5.6028,0,5.6028,0,50.125,0,50.125,0,50.125,0,50.125,0,0,-62.4666,0,-17.1804,0,-118.706,0,-62.4666,0,-17.1804,0,0,0,0,0,0,0,0,0,0,0,-618,636.25,0,0,-812
23-04-23 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.59095,0,251.59095,0,36.40765,0,125.7584,0,72.8153,0,72.8153,0,72.8153,0,36.40765,0,0,0,0,0,0,0,0,-38.7164,0,-38.7164,0,-36.7836,0,-36.7836,28.1875,0,28.1875,0,28.1875,0,28.1875,0,0,-165.8286,0,-45.6084,0,-315.126,0,-165.8286,0,-45.6084,0,0,0,0,0,0,0,0,0,0,0,-617,538.75,0,0,-315.75
23-04-23 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.8851,0,239.8851,0,34.7137,0,119.9072,0,69.4274,0,69.4274,0,69.4274,0,34.7137,0,482,0,241,0,241,0,0,-116.4056,0,-116.4056,0,-110.5944,0,-110.5944,30.8125,0,30.8125,0,30.8125,0,30.8125,0,0,0,0,0,0,0,0,0,0,0,143.5,0,143.5,0,71.75,0,71.75,0,143.5,0,0,-617,909.5,0,0,-367.75
23-04-23 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.0812,0,232.0812,0,33.5844,0,116.0064,0,67.1688,0,67.1688,0,67.1688,0,33.5844,0,401.5,0,200.75,0,200.75,0,0,-170.506,0,-170.506,0,-161.994,0,-161.994,28.25,0,28.25,0,28.25,0,28.25,0,0,0,0,0,0,0,0,0,0,0,154.6875,0,154.6875,0,77.34375,0,77.34375,0,154.6875,0,0,-618,943.25,0,0,-134.75
23-04-23 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.129425,0,211.129425,0,30.552475,0,105.5336,0,61.10495,0,61.10495,0,61.10495,0,30.552475,0,428.5,0,214.25,0,214.25,0,0,-134.0972,0,-134.0972,0,-127.4028,0,-127.4028,19.625,0,19.625,0,19.625,0,19.625,0,0,0,0,0,0,0,0,0,0,0,31.875,0,31.875,0,15.9375,0,15.9375,0,31.875,0,0,-618,954.25,0,0,-71
23-04-23 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.5263,0,200.5263,0,29.0181,0,100.2336,0,58.0362,0,58.0362,0,58.0362,0,29.0181,0,330.5,0,165.25,0,165.25,0,0,-227.6832,0,-227.6832,0,-216.3168,0,-216.3168,23.5625,0,23.5625,0,23.5625,0,23.5625,0,0,0,0,0,0,0,0,0,0,0,0,-15.3125,0,-15.3125,0,-7.65625,0,-7.65625,0,-15.3125,0,-617,978,0,96.5,0
23-04-23 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.031375,0,215.031375,0,31.117125,0,107.484,0,62.23425,0,62.23425,0,62.23425,0,31.117125,0,324,0,162,0,162,0,0,0,0,0,0,0,0,0,27.4375,0,27.4375,0,27.4375,0,27.4375,0,0,0,0,0,0,0,0,0,0,0,0,-159.4375,0,-159.4375,0,-79.71875,0,-79.71875,0,-159.4375,0,-618,919.75,0,268.25,0
23-04-23 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.307625,0,202.307625,0,29.275875,0,101.124,0,58.55175,0,58.55175,0,58.55175,0,29.275875,0,378.5,0,189.25,0,189.25,0,0,0,0,0,0,0,0,0,27.625,0,27.625,0,27.625,0,27.625,0,0,0,0,0,0,0,0,0,0,0,96.5625,0,96.5625,0,48.28125,0,48.28125,0,96.5625,0,0,-618,676,0,118.5,0
23-04-23 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.5792,0,184.5792,0,26.7104,0,92.2624,0,53.4208,0,53.4208,0,53.4208,0,26.7104,0,348,0,174,0,174,0,0,-224.35,0,-224.35,0,-213.15,0,-213.15,24.5625,0,24.5625,0,24.5625,0,24.5625,0,0,0,0,0,0,0,0,0,0,0,208.4375,0,208.4375,0,104.21875,0,104.21875,0,208.4375,0,0,-618,579.75,0,0,-72
23-04-23 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0243,0,153.0243,0,22.1441,0,76.4896,0,44.2882,0,44.2882,0,44.2882,0,22.1441,0,357,0,178.5,0,178.5,0,0,0,0,0,0,0,0,0,61.4375,0,61.4375,0,61.4375,0,61.4375,0,0,-209.1957,0,-57.5358,0,-397.537,0,-209.1957,0,-57.5358,221.375,0,221.375,0,110.6875,0,110.6875,0,221.375,0,0,-618,0,-910.5,0,-20
23-04-23 9:00,0,-0.4086,0,-0.819,0,-1.413,0,-1.413,0,-0.4086,0,-0.819,0,-2.826,0,-2.826,0,-1.413,0,-1.413,0,-1.413,0,-1.413,0,-1.413,0,0,0,0,0,0,281.9583,0,281.9583,0,40.8021,0,140.9376,0,81.6042,0,81.6042,0,81.6042,0,40.8021,0,297,0,148.5,0,148.5,0,0,0,0,0,0,0,0,0,47,0,47,0,47,0,47,0,32.5815,0,8.961,0,61.915,0,32.5815,0,8.961,0,140.375,0,140.375,0,70.1875,0,70.1875,0,140.375,0,0,-618,735,0,261.5,0
23-04-23 10:00,9.5113,0,19.0645,0,32.8915,0,32.8915,0,9.5113,0,19.0645,0,65.783,0,65.783,0,32.8915,0,32.8915,0,32.8915,0,32.8915,0,32.8915,0,0,-181.7876,0,-345.4248,0,-181.7876,225.888975,0,225.888975,0,32.688325,0,112.9112,0,65.37665,0,65.37665,0,65.37665,0,32.688325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3125,0,54.3125,0,54.3125,0,54.3125,0,86.0601,0,23.6694,0,163.541,0,86.0601,0,23.6694,0,106.3125,0,106.3125,0,53.15625,0,53.15625,0,106.3125,0,0,-617,0,-877.75,599.25,0
23-04-23 11:00,14.737975,0,29.540875,0,50.966125,0,50.966125,0,14.737975,0,29.540875,0,101.93225,0,101.93225,0,50.966125,0,50.966125,0,50.966125,0,50.966125,0,50.966125,0,6.9228,0,13.1544,0,6.9228,0,312.071175,0,312.071175,0,45.159725,0,155.9896,0,90.31945,0,90.31945,0,90.31945,0,45.159725,0,0,-459,0,-229.5,0,-229.5,0,0,0,0,0,0,0,0,57.3125,0,57.3125,0,57.3125,0,57.3125,0,206.9487,0,56.9178,0,393.267,0,206.9487,0,56.9178,0,0,-48.5625,0,-48.5625,0,-24.28125,0,-24.28125,0,-48.5625,0,-110,0,-690.25,0,0
